wvconv,lon,lat
0.65957403,-120.223,39.19109
0.8171737,-119.8581,39.24089
0.6355741,-120.2885,39.4738
0.72357416,-119.9218,39.5239
1.0128002,-120.4549,38.57567
0.3316003,-120.094,38.62627
0.81600034,-120.5208,38.8577
0.5952003,-120.1582,38.90858
0.5664003,-119.795,38.9581
0.7516005,-120.223,39.19109
0.80080044,-119.8581,39.24089
0.7944007,-120.2885,39.4738
0.68680036,-119.9218,39.5239
-0.3865044,-120.4549,38.57567
-0.11690402,-120.094,38.62627
-0.5833051,-120.5208,38.8577
-0.18330407,-120.1582,38.90858
-0.051305056,-119.795,38.9581
-0.26370454,-120.223,39.19109
0.031095982,-119.8581,39.24089
-0.20570445,-120.2885,39.4738
-0.021304607,-119.9218,39.5239
-0.20979035,-120.4549,38.57567
-0.32619035,-120.094,38.62627
-0.4005903,-120.5208,38.8577
-0.39299035,-120.1582,38.90858
-0.32019055,-119.795,38.9581
-0.24379039,-120.223,39.19109
-0.14219046,-119.8581,39.24089
-0.044990063,-120.2885,39.4738
-0.29619038,-119.9218,39.5239
-0.100230694,-120.4549,38.57567
-0.017430544,-120.094,38.62627
0.08056927,-120.5208,38.8577
-0.016630888,-120.1582,38.90858
-0.0022308826,-119.795,38.9581
0.096969366,-120.223,39.19109
0.06776905,-119.8581,39.24089
0.15496898,-120.2885,39.4738
0.10136938,-119.9218,39.5239
0.6501577,-120.4549,38.57567
0.4929576,-120.094,38.62627
0.84415793,-120.5208,38.8577
0.608958,-120.1582,38.90858
0.7549586,-119.795,38.9581
0.837358,-120.223,39.19109
0.8469579,-119.8581,39.24089
0.82215834,-120.2885,39.4738
0.79135823,-119.9218,39.5239
0.08577657,-120.4549,38.57567
0.034977198,-120.094,38.62627
0.0781765,-120.5208,38.8577
0.15897727,-120.1582,38.90858
0.3005774,-119.795,38.9581
0.19457722,-120.223,39.19109
0.3953774,-119.8581,39.24089
0.043777227,-120.2885,39.4738
0.19337702,-119.9218,39.5239
-0.02186346,-120.4549,38.57567
0.046136856,-120.094,38.62627
0.06493664,-120.5208,38.8577
0.09733653,-120.1582,38.90858
-0.035063267,-119.795,38.9581
0.24213672,-120.223,39.19109
0.11173725,-119.8581,39.24089
0.41893673,-120.2885,39.4738
0.18853664,-119.9218,39.5239
-0.45001292,-120.4549,38.57567
-0.19241285,-120.094,38.62627
-0.4156134,-120.5208,38.8577
-0.20281315,-120.1582,38.90858
-0.13481379,-119.795,38.9581
-0.34521294,-120.223,39.19109
-0.36361337,-119.8581,39.24089
-0.6372125,-120.2885,39.4738
-0.4212129,-119.9218,39.5239
0.54403496,-120.4549,38.57567
0.3832345,-120.094,38.62627
0.59843445,-120.5208,38.8577
0.46203494,-120.1582,38.90858
0.45123458,-119.795,38.9581
0.47963476,-120.223,39.19109
0.4524343,-119.8581,39.24089
0.48843455,-120.2885,39.4738
0.45883512,-119.9218,39.5239
1.147917,-120.4549,38.57567
0.31151676,-120.094,38.62627
1.1427166,-120.5208,38.8577
0.53911686,-120.1582,38.90858
0.5739167,-119.795,38.9581
0.45471716,-120.223,39.19109
0.46991658,-119.8581,39.24089
0.2175169,-120.2885,39.4738
0.45231652,-119.9218,39.5239
-0.10088062,-120.4549,38.57567
-0.07368159,-120.094,38.62627
0.25231862,-120.5208,38.8577
0.3231187,-120.1582,38.90858
0.9271183,-119.795,38.9581
0.36191916,-120.223,39.19109
1.0659189,-119.8581,39.24089
-0.18808103,-120.2885,39.4738
1.4447186,-119.9218,39.5239
1.0555973,-120.4549,38.57567
0.5403967,-120.094,38.62627
1.0667975,-120.5208,38.8577
0.86759686,-120.1582,38.90858
0.76719713,-119.795,38.9581
1.003597,-120.223,39.19109
0.85159755,-119.8581,39.24089
0.92959714,-120.2885,39.4738
0.90399694,-119.9218,39.5239
1.4925613,-120.4549,38.57567
-0.5618384,-120.094,38.62627
1.0997617,-120.5208,38.8577
-0.29183817,-120.1582,38.90858
-0.26023865,-119.795,38.9581
-0.7214389,-120.223,39.19109
-0.5334382,-119.8581,39.24089
-1.0054386,-120.2885,39.4738
-0.30063844,-119.9218,39.5239
1.2448058,-120.4549,38.57567
1.0240059,-120.094,38.62627
1.7568057,-120.5208,38.8577
1.3204062,-120.1582,38.90858
1.4776058,-119.795,38.9581
1.368406,-120.223,39.19109
1.5308056,-119.8581,39.24089
1.3028059,-120.2885,39.4738
1.6072059,-119.9218,39.5239
1.2679381,-120.4549,38.57567
1.5331383,-120.094,38.62627
1.4003384,-120.5208,38.8577
1.4851382,-120.1582,38.90858
1.4903383,-119.795,38.9581
1.3207383,-120.223,39.19109
1.4287384,-119.8581,39.24089
1.1339383,-120.2885,39.4738
1.528738,-119.9218,39.5239
1.4991796,-120.4549,38.57567
1.0695801,-120.094,38.62627
1.4663792,-120.5208,38.8577
1.285979,-120.1582,38.90858
1.299179,-119.795,38.9581
1.4407789,-120.223,39.19109
1.4271792,-119.8581,39.24089
1.2839793,-120.2885,39.4738
1.2675799,-119.9218,39.5239
0.2576337,-120.4549,38.57567
-1.4595661,-120.094,38.62627
0.37563443,-120.5208,38.8577
-0.6027653,-120.1582,38.90858
-0.602365,-119.795,38.9581
-0.57476616,-120.223,39.19109
-0.77636576,-119.8581,39.24089
-0.4663651,-120.2885,39.4738
0.30963397,-119.9218,39.5239
-0.06229973,-120.4549,38.57567
0.06970072,-120.094,38.62627
-0.6650994,-120.5208,38.8577
0.15610003,-120.1582,38.90858
0.35370064,-119.795,38.9581
0.15970063,-120.223,39.19109
0.48770022,-119.8581,39.24089
-0.16349936,-120.2885,39.4738
0.2817006,-119.9218,39.5239
0.80224633,-120.4549,38.57567
0.33104646,-120.094,38.62627
0.87184644,-120.5208,38.8577
0.42224646,-120.1582,38.90858
0.38144636,-119.795,38.9581
0.36064672,-120.223,39.19109
0.34784687,-119.8581,39.24089
0.16704667,-120.2885,39.4738
0.27264667,-119.9218,39.5239
1.3727738,-120.4549,38.57567
-1.056026,-120.094,38.62627
2.1287742,-120.5208,38.8577
-0.6352258,-120.1582,38.90858
-1.1176258,-119.795,38.9581
-0.0056262016,-120.223,39.19109
-0.4032259,-119.8581,39.24089
0.68157434,-120.2885,39.4738
0.85837436,-119.9218,39.5239
1.0876286,-120.4549,38.57567
-0.473171,-120.094,38.62627
0.81642914,-120.5208,38.8577
-0.39557123,-120.1582,38.90858
0.06842899,-119.795,38.9581
-0.80917096,-120.223,39.19109
0.039628983,-119.8581,39.24089
-1.5363706,-120.2885,39.4738
-0.23957086,-119.9218,39.5239
0.20468009,-120.4549,38.57567
0.25828004,-120.094,38.62627
0.28627992,-120.5208,38.8577
0.15827978,-120.1582,38.90858
0.01867938,-119.795,38.9581
-0.011720061,-120.223,39.19109
-0.14612007,-119.8581,39.24089
0.035479784,-120.2885,39.4738
0.0054796934,-119.9218,39.5239
-0.06614065,-120.4549,38.57567
0.0026593208,-120.094,38.62627
-0.028140783,-120.5208,38.8577
-0.13014054,-120.1582,38.90858
-0.08014035,-119.795,38.9581
-0.17054033,-120.223,39.19109
-0.27694058,-119.8581,39.24089
-0.1089406,-120.2885,39.4738
-0.100940704,-119.9218,39.5239
0.014761448,-120.4549,38.57567
0.027161956,-120.094,38.62627
0.308362,-120.5208,38.8577
0.10516214,-120.1582,38.90858
0.09516156,-119.795,38.9581
0.20036149,-120.223,39.19109
0.22076213,-119.8581,39.24089
0.20036185,-120.2885,39.4738
0.19356155,-119.9218,39.5239
1.040987,-120.4549,38.57567
0.69458747,-120.094,38.62627
1.0369878,-120.5208,38.8577
0.7217872,-120.1582,38.90858
0.59778714,-119.795,38.9581
0.7265873,-120.223,39.19109
0.5673871,-119.8581,39.24089
0.58658695,-120.2885,39.4738
0.6609876,-119.9218,39.5239
0.5086242,-120.4549,38.57567
0.405424,-120.094,38.62627
0.5798236,-120.5208,38.8577
0.5062244,-120.1582,38.90858
0.43902445,-119.795,38.9581
0.5430242,-120.223,39.19109
0.55742407,-119.8581,39.24089
0.47902405,-120.2885,39.4738
0.5438237,-119.9218,39.5239
-0.45206952,-120.4549,38.57567
-0.90246964,-120.094,38.62627
-0.3704698,-120.5208,38.8577
-0.6636696,-120.1582,38.90858
-1.26927,-119.795,38.9581
-0.47926974,-120.223,39.19109
-0.4744699,-119.8581,39.24089
-0.48006964,-120.2885,39.4738
-0.32686925,-119.9218,39.5239
0.451743,-120.4549,38.57567
0.49534333,-120.094,38.62627
0.59134305,-120.5208,38.8577
0.5921432,-120.1582,38.90858
0.5757431,-119.795,38.9581
0.64854324,-120.223,39.19109
0.6277431,-119.8581,39.24089
0.70254314,-120.2885,39.4738
0.648543,-119.9218,39.5239
0.28484976,-120.4549,38.57567
0.031249404,-120.094,38.62627
0.3120495,-120.5208,38.8577
0.049649596,-120.1582,38.90858
0.0048493147,-119.795,38.9581
0.036049604,-120.223,39.19109
0.011249304,-119.8581,39.24089
-0.01355052,-120.2885,39.4738
0.0568496,-119.9218,39.5239
0.14725614,-120.4549,38.57567
0.13765645,-120.094,38.62627
0.12805605,-120.5208,38.8577
0.101656914,-120.1582,38.90858
5.5789948e-05,-119.795,38.9581
0.00085639954,-120.223,39.19109
-0.2671435,-119.8581,39.24089
-0.04394412,-120.2885,39.4738
-0.0039434433,-119.9218,39.5239
0.20359397,-120.4549,38.57567
0.12879348,-120.094,38.62627
0.1891942,-120.5208,38.8577
0.16639352,-120.1582,38.90858
0.16239333,-119.795,38.9581
0.17919421,-120.223,39.19109
0.16759372,-119.8581,39.24089
0.21119428,-120.2885,39.4738
0.17919469,-119.9218,39.5239
2.2832685,-120.4549,38.57567
0.7672684,-120.094,38.62627
2.0416684,-120.5208,38.8577
0.9728682,-120.1582,38.90858
0.72806835,-119.795,38.9581
0.7048681,-120.223,39.19109
0.6304679,-119.8581,39.24089
0.3328681,-120.2885,39.4738
0.42806864,-119.9218,39.5239
2.6651986,-120.4549,38.57567
-0.4404012,-120.094,38.62627
2.7739983,-120.5208,38.8577
-0.3404014,-120.1582,38.90858
-1.0164013,-119.795,38.9581
-0.55160165,-120.223,39.19109
-0.9612014,-119.8581,39.24089
-1.412401,-120.2885,39.4738
-0.9260018,-119.9218,39.5239
3.4946113,-120.4549,38.57567
-0.9197891,-120.094,38.62627
3.111411,-120.5208,38.8577
-0.5173893,-120.1582,38.90858
-0.81498885,-119.795,38.9581
-1.1245885,-120.223,39.19109
-0.33018875,-119.8581,39.24089
-1.8021886,-120.2885,39.4738
-0.6741891,-119.9218,39.5239
0.4708624,-120.4549,38.57567
0.12766218,-120.094,38.62627
0.44046223,-120.5208,38.8577
0.27326238,-120.1582,38.90858
0.33726215,-119.795,38.9581
0.26206255,-120.223,39.19109
0.26046205,-119.8581,39.24089
0.20686245,-120.2885,39.4738
0.46526217,-119.9218,39.5239
1.6400859,-120.4549,38.57567
-1.4615142,-120.094,38.62627
0.8304863,-120.5208,38.8577
-1.623114,-120.1582,38.90858
-1.8615139,-119.795,38.9581
-2.1551137,-120.223,39.19109
-2.0927136,-119.8581,39.24089
-3.1559138,-120.2885,39.4738
-2.2703142,-119.9218,39.5239
-0.6089494,-120.4549,38.57567
-1.0645491,-120.094,38.62627
-0.86694884,-120.5208,38.8577
-0.6629493,-120.1582,38.90858
-0.33094907,-119.795,38.9581
-0.30574906,-120.223,39.19109
0.01105094,-119.8581,39.24089
0.074251056,-120.2885,39.4738
0.28505075,-119.9218,39.5239
0.8655851,-120.4549,38.57567
0.42618537,-120.094,38.62627
0.5061853,-120.5208,38.8577
0.68418527,-120.1582,38.90858
0.5295851,-119.795,38.9581
0.66718507,-120.223,39.19109
0.33658504,-119.8581,39.24089
0.46358562,-120.2885,39.4738
0.07698536,-119.9218,39.5239
-0.77958226,-120.4549,38.57567
-0.04838252,-120.094,38.62627
-1.253583,-120.5208,38.8577
-0.2855823,-120.1582,38.90858
0.14801717,-119.795,38.9581
-0.06678295,-120.223,39.19109
0.06921744,-119.8581,39.24089
0.03681755,-120.2885,39.4738
0.002417326,-119.9218,39.5239
-0.2682333,-120.4549,38.57567
-0.3570336,-120.094,38.62627
-0.3466339,-120.5208,38.8577
-0.2574333,-120.1582,38.90858
-0.28903282,-119.795,38.9581
-0.27623343,-120.223,39.19109
-0.2626332,-119.8581,39.24089
-0.27783334,-120.2885,39.4738
-0.23463368,-119.9218,39.5239
0.40959847,-120.4549,38.57567
0.4187981,-120.094,38.62627
0.16959882,-120.5208,38.8577
0.34479856,-120.1582,38.90858
0.54199886,-119.795,38.9581
0.4271983,-120.223,39.19109
0.54639876,-119.8581,39.24089
0.5271988,-120.2885,39.4738
0.5539987,-119.9218,39.5239
1.0326436,-120.4549,38.57567
0.019843102,-120.094,38.62627
1.5510434,-120.5208,38.8577
0.6234431,-120.1582,38.90858
0.5510435,-119.795,38.9581
0.57344365,-120.223,39.19109
0.7182431,-119.8581,39.24089
0.5478431,-120.2885,39.4738
0.64904356,-119.9218,39.5239
1.6667753,-120.4549,38.57567
-1.9864247,-120.094,38.62627
2.3579752,-120.5208,38.8577
-0.71562433,-120.1582,38.90858
-1.0016245,-119.795,38.9581
-0.30522442,-120.223,39.19109
-0.38562453,-119.8581,39.24089
-0.24002469,-120.2885,39.4738
0.69037557,-119.9218,39.5239
3.265808,-120.4549,38.57567
-1.8077922,-120.094,38.62627
4.288208,-120.5208,38.8577
-1.9269916,-120.1582,38.90858
-3.768592,-119.795,38.9581
-3.7241921,-120.223,39.19109
-4.554992,-119.8581,39.24089
-5.1689925,-120.2885,39.4738
-4.640992,-119.9218,39.5239
2.134029,-120.4549,38.57567
0.5320287,-120.094,38.62627
1.7012289,-120.5208,38.8577
0.9456289,-120.1582,38.90858
0.8900285,-119.795,38.9581
0.99802876,-120.223,39.19109
1.1684294,-119.8581,39.24089
0.76162887,-120.2885,39.4738
0.94962907,-119.9218,39.5239
-0.8656994,-120.4549,38.57567
-2.3580992,-120.094,38.62627
-1.7160994,-120.5208,38.8577
-1.9936991,-120.1582,38.90858
-1.0812992,-119.795,38.9581
-1.2000993,-120.223,39.19109
-1.1220995,-119.8581,39.24089
-0.8656992,-120.2885,39.4738
-0.2268995,-119.9218,39.5239
2.7411113,-120.4549,38.57567
0.04511094,-120.094,38.62627
2.2255108,-120.5208,38.8577
0.12791133,-120.1582,38.90858
-0.019688845,-119.795,38.9581
-0.7604885,-120.223,39.19109
0.22151113,-119.8581,39.24089
-2.662489,-120.2885,39.4738
-0.6144893,-119.9218,39.5239
1.9968798,-120.4549,38.57567
0.3476801,-120.094,38.62627
1.4504802,-120.5208,38.8577
-0.0075199604,-120.1582,38.90858
-0.77032006,-119.795,38.9581
-0.23112011,-120.223,39.19109
-0.91672015,-119.8581,39.24089
0.01807952,-120.2885,39.4738
-0.01752019,-119.9218,39.5239
-1.8930441,-120.4549,38.57567
-1.088644,-120.094,38.62627
-1.5314441,-120.5208,38.8577
-0.8946445,-120.1582,38.90858
-0.761044,-119.795,38.9581
-0.7002444,-120.223,39.19109
-1.0910442,-119.8581,39.24089
-0.27304435,-120.2885,39.4738
0.25575566,-119.9218,39.5239
-0.21984339,-120.4549,38.57567
-0.6206436,-120.094,38.62627
-0.6086438,-120.5208,38.8577
-0.03264332,-120.1582,38.90858
0.032156467,-119.795,38.9581
0.8169563,-120.223,39.19109
0.75455594,-119.8581,39.24089
1.0145562,-120.2885,39.4738
1.194557,-119.9218,39.5239
-0.778713,-120.4549,38.57567
-0.3867128,-120.094,38.62627
-1.2307131,-120.5208,38.8577
-0.63391376,-120.1582,38.90858
-0.433913,-119.795,38.9581
-0.7139137,-120.223,39.19109
-0.53311324,-119.8581,39.24089
-0.70831347,-120.2885,39.4738
-0.39871335,-119.9218,39.5239
-0.25287342,-120.4549,38.57567
0.13912654,-120.094,38.62627
-0.54847324,-120.5208,38.8577
0.11472654,-120.1582,38.90858
0.21672654,-119.795,38.9581
0.37432694,-120.223,39.19109
0.33792734,-119.8581,39.24089
0.4211266,-120.2885,39.4738
0.37032652,-119.9218,39.5239
0.4184339,-120.4549,38.57567
0.50883436,-120.094,38.62627
0.21843433,-120.5208,38.8577
0.5832343,-120.1582,38.90858
0.5344341,-119.795,38.9581
0.59243417,-120.223,39.19109
0.5260341,-119.8581,39.24089
0.505234,-120.2885,39.4738
0.5432341,-119.9218,39.5239
0.2260468,-120.4549,38.57567
0.3984468,-120.094,38.62627
0.24084711,-120.5208,38.8577
0.28084707,-120.1582,38.90858
0.43324733,-119.795,38.9581
0.33204675,-120.223,39.19109
0.46644711,-119.8581,39.24089
0.40524673,-120.2885,39.4738
0.52644706,-119.9218,39.5239
-0.025276184,-120.4549,38.57567
0.4199233,-120.094,38.62627
-0.040076733,-120.5208,38.8577
0.48072433,-120.1582,38.90858
0.6815231,-119.795,38.9581
0.6763234,-120.223,39.19109
0.7159238,-119.8581,39.24089
0.6075239,-120.2885,39.4738
0.70832396,-119.9218,39.5239
0.062561035,-120.4549,38.57567
-0.27423918,-120.094,38.62627
-0.12223923,-120.5208,38.8577
-0.31543887,-120.1582,38.90858
-0.3582393,-119.795,38.9581
-0.34703863,-120.223,39.19109
-0.36663854,-119.8581,39.24089
-0.4474392,-120.2885,39.4738
-0.44943905,-119.9218,39.5239
-0.107176304,-120.4549,38.57567
-0.08877611,-120.094,38.62627
-0.12397647,-120.5208,38.8577
-0.094376564,-120.1582,38.90858
-0.13517618,-119.795,38.9581
-0.08877659,-120.223,39.19109
-0.19437647,-119.8581,39.24089
-0.051976204,-120.2885,39.4738
-0.14157677,-119.9218,39.5239
0.1818713,-120.4549,38.57567
-0.12532818,-120.094,38.62627
-0.25572836,-120.5208,38.8577
-0.06652856,-120.1582,38.90858
-0.0513283,-119.795,38.9581
-0.13012838,-120.223,39.19109
-0.12932885,-119.8581,39.24089
-0.20852828,-120.2885,39.4738
-0.2053281,-119.9218,39.5239
0.40994906,-120.4549,38.57567
0.38434958,-120.094,38.62627
0.40314984,-120.5208,38.8577
0.409549,-120.1582,38.90858
0.27354884,-119.795,38.9581
0.2211492,-120.223,39.19109
0.29674935,-119.8581,39.24089
0.3583498,-120.2885,39.4738
0.5483489,-119.9218,39.5239
-0.26898646,-120.4549,38.57567
-2.3605864,-120.094,38.62627
0.767014,-120.5208,38.8577
-0.6803862,-120.1582,38.90858
-0.24118638,-119.795,38.9581
-0.37158632,-120.223,39.19109
-0.07858586,-119.8581,39.24089
-0.9563862,-120.2885,39.4738
0.30061388,-119.9218,39.5239
1.6648452,-120.4549,38.57567
-1.0727544,-120.094,38.62627
1.9340456,-120.5208,38.8577
-0.26595473,-120.1582,38.90858
-0.47555447,-119.795,38.9581
-0.27475452,-120.223,39.19109
-0.10275459,-119.8581,39.24089
-0.19395494,-120.2885,39.4738
0.12324548,-119.9218,39.5239
3.2437265,-120.4549,38.57567
-0.085473776,-120.094,38.62627
3.3217268,-120.5208,38.8577
-0.17747378,-120.1582,38.90858
-1.852674,-119.795,38.9581
-0.83587384,-120.223,39.19109
-1.5574739,-119.8581,39.24089
-1.6294742,-120.2885,39.4738
-1.7318738,-119.9218,39.5239
1.986932,-120.4549,38.57567
0.5427315,-120.094,38.62627
1.6939313,-120.5208,38.8577
0.71573186,-120.1582,38.90858
0.35833168,-119.795,38.9581
0.5993316,-120.223,39.19109
0.43693185,-119.8581,39.24089
0.27913117,-120.2885,39.4738
0.4075315,-119.9218,39.5239
-0.61155605,-120.4549,38.57567
-0.15315592,-120.094,38.62627
-0.18435633,-120.5208,38.8577
-0.04275608,-120.1582,38.90858
0.077243924,-119.795,38.9581
-0.059556007,-120.223,39.19109
0.09764397,-119.8581,39.24089
-0.39195597,-120.2885,39.4738
0.010443926,-119.9218,39.5239
-0.18878317,-120.4549,38.57567
-0.07438338,-120.094,38.62627
-0.08158374,-120.5208,38.8577
-0.12918305,-120.1582,38.90858
-0.008383274,-119.795,38.9581
0.07921684,-120.223,39.19109
0.17161667,-119.8581,39.24089
0.11441684,-120.2885,39.4738
0.19321716,-119.9218,39.5239
0.50114393,-120.4549,38.57567
0.26354408,-120.094,38.62627
0.6055441,-120.5208,38.8577
0.40874457,-120.1582,38.90858
0.42794442,-119.795,38.9581
0.43154407,-120.223,39.19109
0.4503441,-119.8581,39.24089
0.38674426,-120.2885,39.4738
0.5031445,-119.9218,39.5239
1.8069074,-120.4549,38.57567
-0.062292814,-120.094,38.62627
1.7945073,-120.5208,38.8577
-0.09829283,-120.1582,38.90858
-0.44709253,-119.795,38.9581
-0.00029277802,-120.223,39.19109
-0.28469276,-119.8581,39.24089
0.017707586,-120.2885,39.4738
-0.07309246,-119.9218,39.5239
3.8064547,-120.4549,38.57567
0.61965513,-120.094,38.62627
3.4692545,-120.5208,38.8577
0.12565458,-120.1582,38.90858
-0.78754497,-119.795,38.9581
-0.3439449,-120.223,39.19109
-0.9839455,-119.8581,39.24089
-1.1155453,-120.2885,39.4738
-0.71474457,-119.9218,39.5239
-0.7158202,-120.4549,38.57567
-0.35942018,-120.094,38.62627
-0.6278204,-120.5208,38.8577
-0.27901995,-120.1582,38.90858
0.017779827,-119.795,38.9581
-0.20462012,-120.223,39.19109
0.07017994,-119.8581,39.24089
-0.090220094,-120.2885,39.4738
0.16978002,-119.9218,39.5239
0.025270581,-120.4549,38.57567
-0.08432722,-120.094,38.62627
0.09647179,-120.5208,38.8577
-0.16112852,-120.1582,38.90858
0.15567195,-119.795,38.9581
0.25567186,-120.223,39.19109
0.32687092,-119.8581,39.24089
0.4732715,-120.2885,39.4738
0.5260726,-119.9218,39.5239
8.072308,-120.4549,38.57567
-0.5780921,-120.094,38.62627
7.9507074,-120.5208,38.8577
0.3747077,-120.1582,38.90858
-1.7844924,-119.795,38.9581
0.08030748,-120.223,39.19109
-1.055692,-119.8581,39.24089
-2.2484922,-120.2885,39.4738
-0.39889216,-119.9218,39.5239
6.149749,-120.4549,38.57567
-2.07345,-120.094,38.62627
6.04095,-120.5208,38.8577
-2.07665,-120.1582,38.90858
-3.3118505,-119.795,38.9581
-3.7694507,-120.223,39.19109
-3.5574505,-119.8581,39.24089
-6.45905,-120.2885,39.4738
-3.74305,-119.9218,39.5239
2.8763382,-120.4549,38.57567
-0.025262117,-120.094,38.62627
3.1251378,-120.5208,38.8577
-0.28446174,-120.1582,38.90858
-1.3540618,-119.795,38.9581
-0.97006226,-120.223,39.19109
-1.4356623,-119.8581,39.24089
-2.4044623,-120.2885,39.4738
-1.8516619,-119.9218,39.5239
1.4166331,-120.4549,38.57567
0.14863324,-120.094,38.62627
1.2670333,-120.5208,38.8577
-0.11776686,-120.1582,38.90858
-0.15216637,-119.795,38.9581
0.06303334,-120.223,39.19109
0.07663345,-119.8581,39.24089
-0.0017664433,-120.2885,39.4738
0.2902329,-119.9218,39.5239
1.3427345,-120.4549,38.57567
0.53553414,-120.094,38.62627
1.1251346,-120.5208,38.8577
0.8299345,-120.1582,38.90858
0.8431343,-119.795,38.9581
0.94873464,-120.223,39.19109
0.9687346,-119.8581,39.24089
0.76513445,-120.2885,39.4738
0.7479347,-119.9218,39.5239
-0.43232226,-120.4549,38.57567
-0.31672215,-120.094,38.62627
-0.43352246,-120.5208,38.8577
-0.16592216,-120.1582,38.90858
-0.18392181,-119.795,38.9581
-0.3659227,-120.223,39.19109
-0.23632145,-119.8581,39.24089
-0.51112247,-120.2885,39.4738
-0.24752212,-119.9218,39.5239
0.018325329,-120.4549,38.57567
-0.06967449,-120.094,38.62627
0.032325506,-120.5208,38.8577
0.15392542,-120.1582,38.90858
0.119125366,-119.795,38.9581
0.123125315,-120.223,39.19109
0.39312506,-119.8581,39.24089
0.28272557,-120.2885,39.4738
0.38152528,-119.9218,39.5239
0.61754274,-120.4549,38.57567
