snohf,lon,lat
-6.624487,-120.2885,39.4738
0.0005130768,-119.9218,39.5239
-15.148844,-120.4549,38.57567
-0.00040626526,-120.094,38.62627
-0.00040626526,-120.5208,38.8577
-0.00040626526,-120.1582,38.90858
-0.00040626526,-119.795,38.9581
-0.00040626526,-120.223,39.19109
-0.00040626526,-119.8581,39.24089
-0.00040626526,-120.2885,39.4738
-0.00040626526,-119.9218,39.5239
-12.194859,-120.4549,38.57567
0.00045394897,-120.094,38.62627
0.00045394897,-120.5208,38.8577
0.00045394897,-120.1582,38.90858
0.00045394897,-119.795,38.9581
-1.2729836,-120.223,39.19109
0.00045394897,-119.8581,39.24089
0.00045394897,-120.2885,39.4738
0.00045394897,-119.9218,39.5239
-19.126602,-120.4549,38.57567
-25.915665,-120.094,38.62627
-0.0016021729,-120.5208,38.8577
-15.907852,-120.1582,38.90858
-8.696915,-119.795,38.9581
-8.048477,-120.223,39.19109
-6.673477,-119.8581,39.24089
-1.6031647,-120.2885,39.4738
-0.07972717,-119.9218,39.5239
-14.85721,-120.4549,38.57567
-34.779083,-120.094,38.62627
-0.0056476593,-120.5208,38.8577
-21.95096,-120.1582,38.90858
-32.35721,-119.795,38.9581
-10.490023,-120.223,39.19109
-21.591585,-119.8581,39.24089
-2.8572102,-120.2885,39.4738
-0.93533516,-119.9218,39.5239
-21.46934,-120.4549,38.57567
-26.539652,-120.094,38.62627
0.0072231293,-120.5208,38.8577
-16.242777,-120.1582,38.90858
-32.97715,-119.795,38.9581
-10.164652,-120.223,39.19109
-20.649027,-119.8581,39.24089
-4.2974644,-120.2885,39.4738
0.0072231293,-119.9218,39.5239
-0.00061035156,-120.4549,38.57567
-1.5943604,-120.094,38.62627
-0.00061035156,-120.5208,38.8577
-7.977173,-120.1582,38.90858
-26.133423,-119.795,38.9581
-4.508423,-120.223,39.19109
-5.5162354,-119.8581,39.24089
-2.6646729,-120.2885,39.4738
-0.00061035156,-119.9218,39.5239
-0.007797241,-120.4549,38.57567
0.007827759,-120.094,38.62627
0.007827759,-120.5208,38.8577
0.007827759,-120.1582,38.90858
-3.7343597,-119.795,38.9581
-10.062485,-120.223,39.19109
-0.46873474,-119.8581,39.24089
0.007827759,-120.2885,39.4738
-10.257797,-119.9218,39.5239
-92.43715,-120.4549,38.57567
-17.69496,-120.094,38.62627
0.0003528595,-120.5208,38.8577
-27.780897,-120.1582,38.90858
-39.898087,-119.795,38.9581
-46.91371,-120.223,39.19109
-36.00746,-119.8581,39.24089
-25.13246,-120.2885,39.4738
-9.804335,-119.9218,39.5239
-87.68162,-120.4549,38.57567
-47.837868,-120.094,38.62627
-53.87693,-120.5208,38.8577
-53.236305,-120.1582,38.90858
-55.37693,-119.795,38.9581
-81.40037,-120.223,39.19109
-34.384743,-119.8581,39.24089
-53.830055,-120.2885,39.4738
-3.8847427,-119.9218,39.5239
-127.51822,-120.4549,38.57567
-17.354156,-120.094,38.62627
-14.315094,-120.5208,38.8577
-37.43228,-120.1582,38.90858
-47.24478,-119.795,38.9581
-84.32291,-120.223,39.19109
-17.776031,-119.8581,39.24089
-29.096344,-120.2885,39.4738
-3.596344,-119.9218,39.5239
-9.358313,-120.4549,38.57567
-22.413,-120.094,38.62627
-4.2255,-120.5208,38.8577
-15.241125,-120.1582,38.90858
-36.241127,-119.795,38.9581
-37.084877,-120.223,39.19109
-16.702063,-119.8581,39.24089
-12.553625,-120.2885,39.4738
-0.10831261,-119.9218,39.5239
-68.87316,-120.4549,38.57567
-16.826288,-120.094,38.62627
-0.14660072,-120.5208,38.8577
-10.654413,-120.1582,38.90858
-35.92785,-119.795,38.9581
-21.74035,-120.223,39.19109
-6.9434757,-119.8581,39.24089
-6.4591007,-120.2885,39.4738
-0.29503822,-119.9218,39.5239
-65.20672,-120.4549,38.57567
-13.80047,-120.094,38.62627
-0.07390785,-120.5208,38.8577
-18.878595,-120.1582,38.90858
-25.902033,-119.795,38.9581
-25.948908,-120.223,39.19109
-6.777033,-119.8581,39.24089
-11.761408,-120.2885,39.4738
-1.1676579,-119.9218,39.5239
-42.278618,-120.4549,38.57567
-9.958303,-120.094,38.62627
-0.52080345,-120.5208,38.8577
-11.848928,-120.1582,38.90858
-18.380178,-119.795,38.9581
-18.005178,-120.223,39.19109
-2.762991,-119.8581,39.24089
-6.7551785,-120.2885,39.4738
-0.0051784515,-119.9218,39.5239
-50.258625,-120.4549,38.57567
-5.649248,-120.094,38.62627
0.007001877,-120.5208,38.8577
-7.4226856,-120.1582,38.90858
-10.000811,-119.795,38.9581
-12.274248,-120.223,39.19109
-1.5945606,-119.8581,39.24089
-3.6570606,-120.2885,39.4738
0.007001877,-119.9218,39.5239
-80.8499,-120.4549,38.57567
-13.185835,-120.094,38.62627
-0.0061473846,-120.5208,38.8577
-23.334272,-120.1582,38.90858
-33.06865,-119.795,38.9581
-33.834274,-120.223,39.19109
-8.01396,-119.8581,39.24089
-8.904585,-120.2885,39.4738
-0.0061473846,-119.9218,39.5239
-98.684006,-120.4549,38.57567
-17.637135,-120.094,38.62627
-0.004322052,-120.5208,38.8577
-32.37151,-120.1582,38.90858
-55.973072,-119.795,38.9581
-62.793385,-120.223,39.19109
-43.77776,-119.8581,39.24089
-38.363697,-120.2885,39.4738
-4.4652596,-119.9218,39.5239
-86.66116,-120.4549,38.57567
-21.434605,-120.094,38.62627
0.0028953552,-120.5208,38.8577
-94.03616,-120.1582,38.90858
-99.4971,-119.795,38.9581
-28.747105,-120.223,39.19109
-34.090855,-119.8581,39.24089
-30.76273,-120.2885,39.4738
-0.97366714,-119.9218,39.5239
-55.435997,-120.4549,38.57567
-31.373497,-120.094,38.62627
0.0015029907,-120.5208,38.8577
-31.935997,-120.1582,38.90858
-40.209435,-119.795,38.9581
-23.904747,-120.223,39.19109
-15.9281845,-119.8581,39.24089
-26.91256,-120.2885,39.4738
-2.9906845,-119.9218,39.5239
-63.784634,-120.4549,38.57567
-50.847134,-120.094,38.62627
0.0044288635,-120.5208,38.8577
-64.22214,-120.1582,38.90858
-55.073696,-119.795,38.9581
-20.167446,-120.223,39.19109
-11.456509,-119.8581,39.24089
-52.86276,-120.2885,39.4738
-0.29244614,-119.9218,39.5239
-102.94159,-120.4549,38.57567
-26.019714,-120.094,38.62627
-42.56659,-120.5208,38.8577
-69.48065,-120.1582,38.90858
-90.52753,-119.795,38.9581
-11.293152,-120.223,39.19109
-6.5822144,-119.8581,39.24089
-44.66815,-120.2885,39.4738
-0.058776855,-119.9218,39.5239
-85.87542,-120.4549,38.57567
-1.2972965,-120.094,38.62627
-28.242609,-120.5208,38.8577
-4.3285465,-120.1582,38.90858
-34.633232,-119.795,38.9581
-16.437922,-120.223,39.19109
-8.492609,-119.8581,39.24089
-0.039484024,-120.2885,39.4738
-3.6566715,-119.9218,39.5239
-56.793594,-120.4549,38.57567
-6.7310963,-120.094,38.62627
0.0032787323,-120.5208,38.8577
-4.7154713,-120.1582,38.90858
-9.106096,-119.795,38.9581
-10.738909,-120.223,39.19109
-9.317034,-119.8581,39.24089
-8.567034,-120.2885,39.4738
-5.082659,-119.9218,39.5239
-70.11899,-120.4549,38.57567
-57.75961,-120.094,38.62627
-34.13461,-120.5208,38.8577
-57.11117,-120.1582,38.90858
-50.368984,-119.795,38.9581
-49.07992,-120.223,39.19109
-24.19711,-119.8581,39.24089
-52.056484,-120.2885,39.4738
-11.353359,-119.9218,39.5239
-6.2922363,-120.4549,38.57567
-23.385986,-120.094,38.62627
-0.0031738281,-120.5208,38.8577
-21.034424,-120.1582,38.90858
-29.893799,-119.795,38.9581
-12.198486,-120.223,39.19109
-12.237549,-119.8581,39.24089
-16.901611,-120.2885,39.4738
-0.13598633,-119.9218,39.5239
-2.0990772,-120.4549,38.57567
-33.505325,-120.094,38.62627
-0.0053272247,-120.5208,38.8577
-41.388138,-120.1582,38.90858
-34.849075,-119.795,38.9581
-2.8959522,-120.223,39.19109
-11.95064,-119.8581,39.24089
-13.54439,-120.2885,39.4738
-0.052202225,-119.9218,39.5239
-1.6031761,-120.4549,38.57567
-51.103176,-120.094,38.62627
0.006198883,-120.5208,38.8577
-45.134426,-120.1582,38.90858
-40.11099,-119.795,38.9581
-1.1969261,-120.223,39.19109
-12.001614,-119.8581,39.24089
-4.7359886,-120.2885,39.4738
0.006198883,-119.9218,39.5239
0.00090789795,-120.4549,38.57567
-57.256905,-120.094,38.62627
0.00090789795,-120.5208,38.8577
-54.61628,-120.1582,38.90858
-55.045967,-119.795,38.9581
-8.702217,-120.223,39.19109
-8.639717,-119.8581,39.24089
-8.67878,-120.2885,39.4738
0.00090789795,-119.9218,39.5239
-0.0075359344,-120.4549,38.57567
-0.0075359344,-120.094,38.62627
-0.0075359344,-120.5208,38.8577
-0.0075359344,-120.1582,38.90858
-0.0075359344,-119.795,38.9581
-1.8122234,-120.223,39.19109
-9.155973,-119.8581,39.24089
-1.7497234,-120.2885,39.4738
-0.0075359344,-119.9218,39.5239
0.00030517578,-120.4549,38.57567
-35.07782,-120.094,38.62627
0.00030517578,-120.5208,38.8577
-2.0543823,-120.1582,38.90858
-46.820007,-119.795,38.9581
-2.1793823,-120.223,39.19109
-5.45282,-119.8581,39.24089
-0.8121948,-120.2885,39.4738
-0.007507324,-119.9218,39.5239
-15.71876,-120.4549,38.57567
-53.835945,-120.094,38.62627
-0.039072037,-120.5208,38.8577
-11.789072,-120.1582,38.90858
-53.66407,-119.795,38.9581
-5.070322,-120.223,39.19109
-5.742197,-119.8581,39.24089
-4.6093845,-120.2885,39.4738
-0.48438454,-119.9218,39.5239
-10.988455,-120.4549,38.57567
-55.31658,-120.094,38.62627
0.0037326813,-120.5208,38.8577
-4.269705,-120.1582,38.90858
-54.24627,-119.795,38.9581
-4.894705,-120.223,39.19109
-5.394705,-119.8581,39.24089
-1.6759548,-120.2885,39.4738
0.0037326813,-119.9218,39.5239
-49.70476,-120.4549,38.57567
-39.782887,-120.094,38.62627
0.006175995,-120.5208,38.8577
-7.571949,-120.1582,38.90858
-65.87663,-119.795,38.9581
-6.8922615,-120.223,39.19109
-10.853199,-119.8581,39.24089
-4.665699,-120.2885,39.4738
-0.212574,-119.9218,39.5239
-79.48342,-120.4549,38.57567
-61.13186,-120.094,38.62627
-0.006860733,-120.5208,38.8577
-22.647486,-120.1582,38.90858
-93.13186,-119.795,38.9581
-12.670923,-120.223,39.19109
-8.694361,-119.8581,39.24089
-23.045923,-120.2885,39.4738
-0.006860733,-119.9218,39.5239
-97.792305,-120.4549,38.57567
-7.768862,-120.094,38.62627
-0.0032367706,-120.5208,38.8577
-21.471987,-120.1582,38.90858
-61.30011,-119.795,38.9581
-39.58136,-120.223,39.19109
-20.9173,-119.8581,39.24089
-28.7923,-120.2885,39.4738
-0.31573677,-119.9218,39.5239
-99.81804,-120.4549,38.57567
-0.013349533,-120.094,38.62627
-0.013349533,-120.5208,38.8577
-0.013349533,-120.1582,38.90858
-4.7008495,-119.795,38.9581
-0.013349533,-120.223,39.19109
-0.028974533,-119.8581,39.24089
-0.013349533,-120.2885,39.4738
-8.974287,-119.9218,39.5239
-45.330482,-120.4549,38.57567
-0.0023593903,-120.094,38.62627
-20.197672,-120.5208,38.8577
-0.0023593903,-120.1582,38.90858
-0.0023593903,-119.795,38.9581
-3.7211094,-120.223,39.19109
-0.0023593903,-119.8581,39.24089
-0.24454689,-120.2885,39.4738
-3.307047,-119.9218,39.5239
-31.399687,-120.4549,38.57567
-0.009061813,-120.094,38.62627
-8.157499,-120.5208,38.8577
-0.7121868,-120.1582,38.90858
-0.009061813,-119.795,38.9581
-10.790312,-120.223,39.19109
-0.009061813,-119.8581,39.24089
-0.09499931,-120.2885,39.4738
-1.1028118,-119.9218,39.5239
-67.05279,-120.4549,38.57567
-10.490288,-120.094,38.62627
-7.802788,-120.5208,38.8577
-7.0449753,-120.1582,38.90858
-14.521538,-119.795,38.9581
-14.513725,-120.223,39.19109
-8.294975,-119.8581,39.24089
-14.201225,-120.2885,39.4738
-2.4043503,-119.9218,39.5239
-60.29402,-120.4549,38.57567
-0.520586,-120.094,38.62627
-4.379961,-120.5208,38.8577
-0.301836,-120.1582,38.90858
-16.629961,-119.795,38.9581
-2.911211,-120.223,39.19109
-6.0283985,-119.8581,39.24089
-4.8721485,-120.2885,39.4738
-5.286211,-119.9218,39.5239
-60.23239,-120.4549,38.57567
0.009796143,-120.094,38.62627
-8.443329,-120.5208,38.8577
-0.64645386,-120.1582,38.90858
-3.7323914,-119.795,38.9581
-2.0214539,-120.223,39.19109
0.009796143,-119.8581,39.24089
0.009796143,-120.2885,39.4738
-7.6542664,-119.9218,39.5239
-81.05081,-120.4549,38.57567
-0.0039367676,-120.094,38.62627
-17.363312,-120.5208,38.8577
-0.0039367676,-120.1582,38.90858
-0.0039367676,-119.795,38.9581
-0.72268677,-120.223,39.19109
-0.0039367676,-119.8581,39.24089
-0.0039367676,-120.2885,39.4738
-1.0664368,-119.9218,39.5239
-58.91044,-120.4549,38.57567
-0.06668854,-120.094,38.62627
-18.222939,-120.5208,38.8577
-4.543251,-120.1582,38.90858
-15.504189,-119.795,38.9581
-16.004189,-120.223,39.19109
-9.379189,-119.8581,39.24089
-2.621376,-120.2885,39.4738
-23.199501,-119.9218,39.5239
-77.73852,-120.4549,38.57567
-0.62133026,-120.094,38.62627
-6.6369553,-120.5208,38.8577
-10.488518,-120.1582,38.90858
-51.05883,-119.795,38.9581
-19.34008,-120.223,39.19109
-34.722893,-119.8581,39.24089
-10.90258,-120.2885,39.4738
-23.99633,-119.9218,39.5239
-126.92099,-120.4549,38.57567
-137.10849,-120.094,38.62627
-0.16317558,-120.5208,38.8577
-83.4288,-120.1582,38.90858
-138.12411,-119.795,38.9581
-20.6163,-120.223,39.19109
-81.23349,-119.8581,39.24089
-74.467865,-120.2885,39.4738
-28.374113,-119.9218,39.5239
-152.01843,-120.4549,38.57567
-112.79187,-120.094,38.62627
-2.151245,-120.5208,38.8577
-12.713745,-120.1582,38.90858
-161.66687,-119.795,38.9581
-29.252808,-120.223,39.19109
0.005004883,-119.8581,39.24089
-34.674683,-120.2885,39.4738
0.005004883,-119.9218,39.5239
-107.55177,-120.4549,38.57567
0.018535614,-120.094,38.62627
-15.958027,-120.5208,38.8577
0.018535614,-120.1582,38.90858
-6.7627144,-119.795,38.9581
-3.2939644,-120.223,39.19109
0.018535614,-119.8581,39.24089
0.018535614,-120.2885,39.4738
-4.333027,-119.9218,39.5239
-67.01854,-120.4549,38.57567
-0.0029125214,-120.094,38.62627
-32.010727,-120.5208,38.8577
-0.47947502,-120.1582,38.90858
-6.9247875,-119.795,38.9581
-10.7451,-120.223,39.19109
-0.573225,-119.8581,39.24089
-0.0029125214,-120.2885,39.4738
-9.3076,-119.9218,39.5239
-56.571266,-120.4549,38.57567
-0.00095558167,-120.094,38.62627
-36.68064,-120.5208,38.8577
-3.6415806,-120.1582,38.90858
-7.2509556,-119.795,38.9581
-16.48533,-120.223,39.19109
-2.5478306,-119.8581,39.24089
-3.540018,-120.2885,39.4738
-10.602518,-119.9218,39.5239
-70.40752,-120.4549,38.57567
-0.0012645721,-120.094,38.62627
-46.57939,-120.5208,38.8577
-0.0012645721,-120.1582,38.90858
-0.5090771,-119.795,38.9581
-12.20439,-120.223,39.19109
-0.36063957,-119.8581,39.24089
-0.8762646,-120.2885,39.4738
-7.774702,-119.9218,39.5239
-73.30023,-120.4549,38.57567
-1.0424194,-120.094,38.62627
-28.29242,-120.5208,38.8577
-9.878357,-120.1582,38.90858
-7.206482,-119.795,38.9581
-28.72992,-120.223,39.19109
-8.651794,-119.8581,39.24089
-10.675232,-120.2885,39.4738
