vwnd,lon,lat
5.6398525,-120.223,39.19109
9.824423,-119.8581,39.24089
0.71211815,-120.2885,39.4738
9.830282,-119.9218,39.5239
3.9069118,-120.4549,38.57567
2.415701,-120.094,38.62627
5.0465603,-120.5208,38.8577
2.415701,-120.1582,38.90858
3.3385525,-119.795,38.9581
3.0699978,-120.223,39.19109
4.5192165,-119.8581,39.24089
1.9420681,-120.2885,39.4738
4.5192165,-119.9218,39.5239
7.735634,-120.4549,38.57567
2.4348528,-120.094,38.62627
10.128212,-120.5208,38.8577
2.4358294,-120.1582,38.90858
7.470009,-119.795,38.9581
7.0315323,-120.223,39.19109
9.829384,-119.8581,39.24089
4.1203995,-120.2885,39.4738
9.83329,-119.9218,39.5239
2.5980682,-120.4549,38.57567
1.1693573,-120.094,38.62627
2.8920135,-120.5208,38.8577
1.1703339,-120.1582,38.90858
3.203537,-119.795,38.9581
1.993576,-120.223,39.19109
4.17717,-119.8581,39.24089
0.828537,-120.2885,39.4738
4.1781464,-119.9218,39.5239
3.7727966,-120.4549,38.57567
1.6878357,-120.094,38.62627
4.570648,-120.5208,38.8577
1.6878357,-120.1582,38.90858
3.4934998,-119.795,38.9581
3.1712341,-120.223,39.19109
4.139984,-119.8581,39.24089
2.1341248,-120.2885,39.4738
4.139984,-119.9218,39.5239
2.0037365,-120.4549,38.57567
0.18928337,-120.094,38.62627
3.1004162,-120.5208,38.8577
0.18635368,-120.1582,38.90858
2.2918224,-119.795,38.9581
2.324049,-120.223,39.19109
2.7420177,-119.8581,39.24089
1.4754162,-120.2885,39.4738
2.739088,-119.9218,39.5239
2.4166565,-120.4549,38.57567
0.12466431,-120.094,38.62627
2.8678284,-120.5208,38.8577
0.12271118,-120.1582,38.90858
2.1559143,-119.795,38.9581
2.0992737,-120.223,39.19109
2.777008,-119.8581,39.24089
1.4029846,-120.2885,39.4738
2.775055,-119.9218,39.5239
2.3223076,-120.4549,38.57567
-0.26558304,-120.094,38.62627
2.3105888,-120.5208,38.8577
-0.27046585,-120.1582,38.90858
1.9668388,-119.795,38.9581
1.9189873,-120.223,39.19109
2.6611748,-119.8581,39.24089
1.4092216,-120.2885,39.4738
2.658245,-119.9218,39.5239
4.8061085,-120.4549,38.57567
1.3168507,-120.094,38.62627
6.6898975,-120.5208,38.8577
1.3168507,-120.1582,38.90858
