weasd,air,albedo,lftx4,cfrzr,cicep,crain,csnow,cdcon,acpcp,dpt,omega,hcdc,mconv,rcq,lhtfl,lcdc,mslet,mcdc,cdlyr,pottmp,pr_wtr,apcp,prate,hgt,pres,rhum,shtfl,snowc,snod,snom,snohf,tsoil,shum,hlcy,dlwrf,dswrf,tcdc,tke,ustm,uwnd,vwsh,vstm,vwnd,wcinc,wcconv,wcvflx,wcuflx,wvinc,wvconv,wvvflx,wvuflx
0.00010850694444444444,277.4467088888889,12.222222222222221,5.6948741,0.0,0.0,0.06944444444444445,0.0,2.0833333333333335,0.109375,266.09231,-0.02989781058888889,40.375,9.198112373333334e-08,0.8320833255555555,-5.463029566666666,17.875,101396.46555555555,16.88888888888889,49.05555555555556,297.17036222222225,7.401526388888889,0.3107638888888889,6.8896802e-06,115.64669222222223,80871.18055555556,47.01871288888889,-9.770050333333334,0.0,7.111111111111111e-07,0.00010850694444444444,0.0005908541555555557,277.76049222222224,0.0030025258777777782,93.84686833333335,241.4296888888889,111.24218777777777,49.31944444444444,1.6444443499999999,9.762273444444443,0.9963911066666667,0.003910600644444445,8.863839666666667,4.152229977777778,-0.06891670523511112,0.29790439888888887,28946.761777777774,20676.759333333335,-0.14702069849155555,1.14463239,1153931.2666666666,470244.02777777775
4.146918442222222,275.97275999999994,19.07916677777778,1.467035588888889,0.0,0.0,0.2916666666666667,0.5694444444444444,37.94444444444444,0.984375,273.31669444444447,-0.08716304066555555,38.361111111111114,4.918469288888888e-08,0.9586944566666666,-19.373385955555555,69.72222222222223,101503.25555555556,69.33333333333333,76.84722222222223,293.2818,9.930439333333332,29.38368061111111,0.0003196544533333333,123.17743333333334,80781.02511111111,84.17257333333333,3.693512,0.05555555555555555,0.029548800000000004,0.3409288188888889,-10.533139571,278.3379333333334,0.004794628677777777,123.87533888888889,286.8533,98.72482633333334,82.13888888888889,2.9395834499999998,15.970841333333333,3.9326084571111104,0.005926270822222223,7.436384500000001,4.896212933333334,0.4812265977777779,0.2416575541111111,73095.11444444445,79121.03555555554,1.3688876233333334,-0.17872986400000007,897029.2666666666,1021929.9222222223
2.4386935222222217,275.57689999999997,18.773611333333335,4.158901111111111,0.0,0.0,0.4583333333333333,0.4166666666666667,1.3333333333333333,0.23524305555555555,273.51798222222226,-0.03682186466666667,35.40277777777778,5.072575888888887e-08,0.9590277744444445,-0.18258656666666717,73.25,101735.055,71.98611111111111,83.0,293.00590444444447,12.046279,26.910590222222222,0.0003616706095555556,142.05477222222223,80972.72777777776,86.98054222222223,14.208645377777778,0.0,0.017698133333333334,0.40277777555555555,-12.46506920651111,276.6428344444444,0.004872267866666667,363.2935722222222,302.28212,71.38628511111112,82.48611111111111,4.4690973777777785,18.673743444444444,6.304983833333333,0.004200989288888889,-5.260262966666666,6.562847855555556,0.5344943657777779,1.0042549736666666,14597.9215,159532.08444444445,1.2069906633333334,0.6851828433333332,382040.1044444444,2288035.388888889
2.397243981666667,278.49122666666665,18.99722211111111,2.7563418111111115,0.0,0.0,0.6666666666666666,0.05555555555555555,9.222222222222221,0.034722222222222224,276.67846999999995,-0.11124641977777777,20.569444444444443,5.720413111111112e-08,0.9683333577777778,2.8233815555555557,52.166666666666664,101505.75777777779,49.791666666666664,64.52777777777777,296.0914133333333,13.620890777777777,15.13107661111111,0.00016419775055555557,124.32503222222223,80913.43444444444,88.89772333333332,0.2029621999999996,0.041666666666666664,0.017985423333333334,0.43619791916666667,-13.48500914777778,277.9352633333333,0.006086454744444444,209.22801444444445,295.26128444444447,112.38020777777778,65.90277777777777,2.465625088888889,9.892477611111111,5.244530366666667,0.004363546633333333,-9.706974888888888,1.6080051733333331,0.4265927384222222,0.5033186922222223,-15523.662666666663,96140.23111111112,0.4919404635555556,-0.2120575544444445,-464686.48888888885,1609599.2444444445
4.876302111111111,276.45903666666663,24.748611444444446,3.8689781444444447,0.0,0.0,0.0,0.041666666666666664,0.1111111111111111,0.0,270.4711366666667,0.005864466266666667,25.15277777777778,-2.80029381111111e-08,0.8804166588888889,-5.351074344444445,0.3333333333333333,101743.92333333332,32.84722222222222,33.611111111111114,295.1406966666666,9.122135666666667,0.07118055555555555,9.087466266666668e-07,143.60168222222222,81085.79777777779,65.58767277777777,8.778001677777779,0.08333333333333333,0.043880532666666666,0.5185546838888889,-16.03544381488889,278.0890644444445,0.003953104644444445,67.93005133333334,247.35937555555554,138.72916555555557,33.888888888888886,0.30937501444444443,2.6073621555555553,-0.794553771111111,0.0036178124222222222,-10.668671999999999,-0.0780857911111111,0.0012453662233333333,0.05804281144444444,-5715.274733333333,16437.08922222222,-0.007096197822222221,0.22299638222222226,-340118.3977777778,391872.4777777778
2.663628477777778,276.2690655555555,20.105555666666664,6.650725422222221,0.0,0.0,0.0,0.0,0.0,0.0,268.99802777777785,0.005830549666666667,29.333333333333332,-3.353954688888889e-08,0.8659722455555556,-12.163909833333333,0.18055555555555555,102143.24222222222,22.541666666666668,25.51388888888889,295.26160333333337,8.523749111111112,0.0234375,8.672390000000001e-07,176.66393333333335,81455.46888888889,59.8289931111111,13.612026558888891,0.0,0.025986134,0.27593316222222225,-8.527486158666667,276.9234955555555,0.0035190686444444446,62.15524133333334,242.72222111111108,124.34809055555554,29.5,0.3475694555555556,-2.588834122222222,-0.6322263022222221,0.0085678445,-8.577874555555555,1.0698225222222222,0.0007974041940000001,0.07369836733333332,-8514.651455555555,11420.164555555555,-0.0021641784688888888,0.55679639,-232176.21555555554,304963.44
2.529188333333333,279.0913688888889,19.800000999999998,5.086767144444445,0.0,0.0,0.20833333333333334,0.0,1.6944444444444444,0.018772701500000002,271.2649633333333,0.012953621111111112,63.34722222222222,2.0137659777777762e-08,0.8309027877777778,-24.27913086666667,18.36111111111111,101749.09533333333,65.90277777777777,84.36111111111111,298.24046000000004,10.839238777777776,3.7239583333333335,6.758148444444446e-05,145.05032111111112,81204.13833333332,58.27773655555555,23.825100595555554,0.0,0.021157687777777778,0.23958333444444443,-7.402342944222222,277.60691999999995,0.004169798999999999,192.21436666666668,289.38367777777773,88.46875088888889,83.20833333333333,1.5836805444444444,15.583256666666664,2.9893510411111115,0.006930895311111111,-3.1185120444444445,3.9034152111111116,0.11401322044444445,0.29598187111111113,8120.1633111111105,74676.00666666665,0.4026630695555556,0.6282030866666667,569771.5033333333,1747479.5777777778
2.2378471999999996,277.65812999999997,19.144444333333336,2.7489838,0.0,0.0,0.4583333333333333,0.2361111111111111,30.63888888888889,0.4644097222222222,275.70133111111113,-0.010211169555555557,41.19444444444444,1.3396612444444446e-07,0.9609722422222222,-6.213175377777778,62.791666666666664,101285.22777777776,75.30555555555556,88.19444444444444,295.0005811111111,12.209092,12.199652722222222,0.00013820854855555557,105.95739288888889,80687.56733333333,87.77807444444446,-2.8589646666666666,0.0,0.016327822633333336,0.3829210055555555,-11.842711995555556,277.9329411111111,0.005695258055555555,154.19590622222222,305.9218755555555,91.59722166666666,88.66666666666667,2.0420139744444445,26.216256222222224,3.8664209722222225,0.006250942755555555,0.4578416088888889,3.333847922222222,0.19775287333333336,0.18739718477777778,45091.17222222223,109968.59555555556,0.6138117884444445,-0.1910389911111111,795234.0111111111,1804448.5333333332
3.4623481527777775,275.1965911111111,20.293055777777777,1.8181752,0.0,0.0,0.2638888888888889,0.5416666666666666,34.763888888888886,1.5026041666666667,272.6254566666667,0.024866988666666666,39.958333333333336,6.704115266666667e-08,0.9443055444444445,-24.326514666666665,47.75,100108.71333333333,79.52777777777777,71.51388888888889,294.29769000000005,9.0320488,26.01996527777778,0.0003428732322222222,8.990227444444445,79668.52111111111,83.90060311111112,-1.1778360222222222,0.041666666666666664,0.02422186722222222,0.24978298722222222,-7.731293905742223,277.15514,0.004627799333333333,128.59485388888888,282.77430777777784,106.00520833333333,83.26388888888889,2.8753472388888888,14.379911555555557,2.0508122,0.006105298677777778,6.230268966666667,4.795018566666666,0.3681409533333333,0.42634591999999993,82339.74466666667,73290.04288888889,1.1542900544444445,0.7154867899999999,1047864.0944444444,719503.9
15.962565144444445,273.1869322222222,35.004167,3.3746409,0.0,0.0,0.19444444444444445,0.4861111111111111,12.958333333333334,0.059027777777777776,271.3564855555556,-0.03643683622222222,13.458333333333334,6.876989812666667e-08,0.9681944644444445,-13.127451444444446,43.458333333333336,100804.85333333333,43.611111111111114,67.36111111111111,291.3693011111111,8.159275655555556,6.435763888888889,7.591437833333332e-05,65.58765977777777,80119.16111111111,88.25215722222222,6.170406705555556,0.3472222222222222,0.11921706633333334,0.6471354166666666,-20.0153802274,276.53918777777784,0.004169804144444445,92.5142311111111,265.8072933333333,114.28211666666668,66.375,1.4083332666666666,11.218358,4.036704388888889,0.007150636355555556,-10.865753333333334,0.3067654544444445,0.07516129873333334,-0.13559577944444445,-17681.84866666667,48968.48888888888,0.142669122,-0.4656703733333333,-275741.9488888889,766487.8777777777
