lcdc,lon,lat
49.875,-119.8581,39.24089
37.625,-120.2885,39.4738
41.25,-119.9218,39.5239
89.375,-120.4549,38.57567
20.875,-120.094,38.62627
96.25,-120.5208,38.8577
43.75,-120.1582,38.90858
34.25,-119.795,38.9581
55.75,-120.223,39.19109
55.125,-119.8581,39.24089
42.625,-120.2885,39.4738
44.875,-119.9218,39.5239
82.25,-120.4549,38.57567
18.125,-120.094,38.62627
91.125,-120.5208,38.8577
33.5,-120.1582,38.90858
32.625,-119.795,38.9581
41.625,-120.223,39.19109
45.0,-119.8581,39.24089
32.25,-120.2885,39.4738
42.75,-119.9218,39.5239
64.0,-120.4549,38.57567
13.75,-120.094,38.62627
69.125,-120.5208,38.8577
19.875,-120.1582,38.90858
8.0,-119.795,38.9581
18.375,-120.223,39.19109
10.5,-119.8581,39.24089
11.375,-120.2885,39.4738
8.375,-119.9218,39.5239
46.0,-120.4549,38.57567
12.5,-120.094,38.62627
43.25,-120.5208,38.8577
17.75,-120.1582,38.90858
40.0,-119.795,38.9581
23.75,-120.223,39.19109
43.375,-119.8581,39.24089
14.875,-120.2885,39.4738
40.25,-119.9218,39.5239
4.5,-120.4549,38.57567
2.25,-120.094,38.62627
5.875,-120.5208,38.8577
4.875,-120.1582,38.90858
20.75,-119.795,38.9581
8.625,-120.223,39.19109
23.125,-119.8581,39.24089
7.75,-120.2885,39.4738
25.125,-119.9218,39.5239
14.5,-120.4549,38.57567
4.875,-120.094,38.62627
19.5,-120.5208,38.8577
6.875,-120.1582,38.90858
9.25,-119.795,38.9581
14.125,-120.223,39.19109
22.625,-119.8581,39.24089
13.75,-120.2885,39.4738
18.25,-119.9218,39.5239
8.25,-120.4549,38.57567
2.875,-120.094,38.62627
6.75,-120.5208,38.8577
4.125,-120.1582,38.90858
9.75,-119.795,38.9581
5.75,-120.223,39.19109
11.0,-119.8581,39.24089
0.25,-120.2885,39.4738
8.75,-119.9218,39.5239
0.5,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
2.125,-120.223,39.19109
0.125,-119.8581,39.24089
0.0,-120.2885,39.4738
1.25,-119.9218,39.5239
49.625,-120.4549,38.57567
9.375,-120.094,38.62627
53.875,-120.5208,38.8577
22.25,-120.1582,38.90858
9.375,-119.795,38.9581
32.125,-120.223,39.19109
24.875,-119.8581,39.24089
33.75,-120.2885,39.4738
24.75,-119.9218,39.5239
32.0,-120.4549,38.57567
8.75,-120.094,38.62627
34.5,-120.5208,38.8577
24.75,-120.1582,38.90858
35.625,-119.795,38.9581
28.5,-120.223,39.19109
39.75,-119.8581,39.24089
23.5,-120.2885,39.4738
46.25,-119.9218,39.5239
21.5,-120.4549,38.57567
4.5,-120.094,38.62627
24.375,-120.5208,38.8577
16.0,-120.1582,38.90858
6.625,-119.795,38.9581
16.25,-120.223,39.19109
12.375,-119.8581,39.24089
15.0,-120.2885,39.4738
12.25,-119.9218,39.5239
84.625,-120.4549,38.57567
21.5,-120.094,38.62627
94.25,-120.5208,38.8577
82.875,-120.1582,38.90858
69.25,-119.795,38.9581
84.25,-120.223,39.19109
81.75,-119.8581,39.24089
87.125,-120.2885,39.4738
78.625,-119.9218,39.5239
9.875,-120.4549,38.57567
2.125,-120.094,38.62627
9.75,-120.5208,38.8577
3.375,-120.1582,38.90858
5.25,-119.795,38.9581
3.875,-120.223,39.19109
0.125,-119.8581,39.24089
4.0,-120.2885,39.4738
3.5,-119.9218,39.5239
18.75,-120.4549,38.57567
4.0,-120.094,38.62627
22.0,-120.5208,38.8577
10.375,-120.1582,38.90858
1.875,-119.795,38.9581
11.0,-120.223,39.19109
1.875,-119.8581,39.24089
9.625,-120.2885,39.4738
4.375,-119.9218,39.5239
64.875,-120.4549,38.57567
13.875,-120.094,38.62627
72.375,-120.5208,38.8577
32.625,-120.1582,38.90858
9.5,-119.795,38.9581
37.125,-120.223,39.19109
12.0,-119.8581,39.24089
32.25,-120.2885,39.4738
17.625,-119.9218,39.5239
72.875,-120.4549,38.57567
16.5,-120.094,38.62627
73.125,-120.5208,38.8577
48.25,-120.1582,38.90858
21.625,-119.795,38.9581
49.75,-120.223,39.19109
30.25,-119.8581,39.24089
45.25,-120.2885,39.4738
35.625,-119.9218,39.5239
50.875,-120.4549,38.57567
26.25,-120.094,38.62627
51.5,-120.5208,38.8577
39.375,-120.1582,38.90858
28.75,-119.795,38.9581
29.75,-120.223,39.19109
24.75,-119.8581,39.24089
18.0,-120.2885,39.4738
14.125,-119.9218,39.5239
36.375,-120.4549,38.57567
9.5,-120.094,38.62627
41.625,-120.5208,38.8577
40.125,-120.1582,38.90858
35.625,-119.795,38.9581
37.875,-120.223,39.19109
40.5,-119.8581,39.24089
28.5,-120.2885,39.4738
28.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
2.5,-119.795,38.9581
3.125,-120.223,39.19109
18.25,-119.8581,39.24089
2.5,-120.2885,39.4738
20.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
21.5,-120.4549,38.57567
5.5,-120.094,38.62627
27.625,-120.5208,38.8577
21.5,-120.1582,38.90858
14.125,-119.795,38.9581
26.75,-120.223,39.19109
16.375,-119.8581,39.24089
29.375,-120.2885,39.4738
22.875,-119.9218,39.5239
84.75,-120.4549,38.57567
24.625,-120.094,38.62627
87.875,-120.5208,38.8577
59.375,-120.1582,38.90858
61.375,-119.795,38.9581
69.0,-120.223,39.19109
73.25,-119.8581,39.24089
59.75,-120.2885,39.4738
54.0,-119.9218,39.5239
31.25,-120.4549,38.57567
7.125,-120.094,38.62627
46.25,-120.5208,38.8577
20.5,-120.1582,38.90858
11.375,-119.795,38.9581
22.75,-120.223,39.19109
15.625,-119.8581,39.24089
24.875,-120.2885,39.4738
29.0,-119.9218,39.5239
24.375,-120.4549,38.57567
3.125,-120.094,38.62627
23.125,-120.5208,38.8577
4.875,-120.1582,38.90858
2.25,-119.795,38.9581
5.875,-120.223,39.19109
6.375,-119.8581,39.24089
4.5,-120.2885,39.4738
4.625,-119.9218,39.5239
57.5,-120.4549,38.57567
12.875,-120.094,38.62627
60.125,-120.5208,38.8577
34.25,-120.1582,38.90858
20.875,-119.795,38.9581
31.625,-120.223,39.19109
21.0,-119.8581,39.24089
23.25,-120.2885,39.4738
19.875,-119.9218,39.5239
35.375,-120.4549,38.57567
7.5,-120.094,38.62627
42.75,-120.5208,38.8577
16.125,-120.1582,38.90858
2.5,-119.795,38.9581
23.125,-120.223,39.19109
5.375,-119.8581,39.24089
14.5,-120.2885,39.4738
6.625,-119.9218,39.5239
40.875,-120.4549,38.57567
9.125,-120.094,38.62627
53.875,-120.5208,38.8577
22.0,-120.1582,38.90858
3.375,-119.795,38.9581
24.875,-120.223,39.19109
1.5,-119.8581,39.24089
16.125,-120.2885,39.4738
4.625,-119.9218,39.5239
6.75,-120.4549,38.57567
2.125,-120.094,38.62627
14.875,-120.5208,38.8577
6.5,-120.1582,38.90858
2.0,-119.795,38.9581
14.0,-120.223,39.19109
7.0,-119.8581,39.24089
20.0,-120.2885,39.4738
13.25,-119.9218,39.5239
51.125,-120.4549,38.57567
20.125,-120.094,38.62627
50.875,-120.5208,38.8577
55.875,-120.1582,38.90858
42.75,-119.795,38.9581
52.0,-120.223,39.19109
40.375,-119.8581,39.24089
44.625,-120.2885,39.4738
43.25,-119.9218,39.5239
2.0,-120.4549,38.57567
0.75,-120.094,38.62627
5.125,-120.5208,38.8577
1.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.125,-119.8581,39.24089
0.0,-120.2885,39.4738
2.5,-119.9218,39.5239
10.625,-120.4549,38.57567
3.25,-120.094,38.62627
12.625,-120.5208,38.8577
11.375,-120.1582,38.90858
18.875,-119.795,38.9581
12.125,-120.223,39.19109
19.375,-119.8581,39.24089
10.875,-120.2885,39.4738
16.25,-119.9218,39.5239
6.0,-120.4549,38.57567
1.875,-120.094,38.62627
8.375,-120.5208,38.8577
7.5,-120.1582,38.90858
17.5,-119.795,38.9581
8.625,-120.223,39.19109
18.125,-119.8581,39.24089
12.25,-120.2885,39.4738
50.375,-119.9218,39.5239
1.25,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.625,-120.2885,39.4738
1.25,-119.9218,39.5239
22.375,-120.4549,38.57567
4.125,-120.094,38.62627
22.5,-120.5208,38.8577
6.0,-120.1582,38.90858
5.5,-119.795,38.9581
10.625,-120.223,39.19109
9.0,-119.8581,39.24089
8.125,-120.2885,39.4738
6.5,-119.9218,39.5239
78.625,-120.4549,38.57567
22.25,-120.094,38.62627
80.625,-120.5208,38.8577
35.5,-120.1582,38.90858
66.625,-119.795,38.9581
46.875,-120.223,39.19109
79.25,-119.8581,39.24089
35.875,-120.2885,39.4738
54.625,-119.9218,39.5239
1.125,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
1.0,-120.4549,38.57567
0.25,-120.094,38.62627
1.25,-120.5208,38.8577
0.375,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.5,-120.094,38.62627
0.0,-120.5208,38.8577
0.875,-120.1582,38.90858
17.0,-119.795,38.9581
1.625,-120.223,39.19109
13.875,-119.8581,39.24089
0.5,-120.2885,39.4738
27.5,-119.9218,39.5239
