acpcp,lon,lat
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0020348874,-120.4549,38.57567
0.0020348874,-120.094,38.62627
0.0020348874,-120.5208,38.8577
0.0020348874,-120.1582,38.90858
0.0020348874,-119.795,38.9581
0.0020348874,-120.223,39.19109
0.0020348874,-119.8581,39.24089
0.0020348874,-120.2885,39.4738
0.0020348874,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0010014339,-120.4549,38.57567
0.0010014339,-120.094,38.62627
0.0010014339,-120.5208,38.8577
0.0010014339,-120.1582,38.90858
0.0010014339,-119.795,38.9581
0.0010014339,-120.223,39.19109
0.0010014339,-119.8581,39.24089
0.0010014339,-120.2885,39.4738
0.0010014339,-119.9218,39.5239
0.515625,-120.4549,38.57567
0.0,-120.094,38.62627
0.4609375,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
2.4784102,-120.4549,38.57567
0.25966033,-120.094,38.62627
1.9393479,-120.5208,38.8577
0.58778536,-120.1582,38.90858
0.15028535,-119.795,38.9581
0.82997286,-120.223,39.19109
0.16591035,-119.8581,39.24089
0.30653533,-120.2885,39.4738
0.05653535,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.015625,-120.223,39.19109
0.0,-119.8581,39.24089
0.0390625,-120.2885,39.4738
0.015625,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.203125,-120.4549,38.57567
0.0,-120.094,38.62627
0.09375,-120.5208,38.8577
0.0546875,-120.1582,38.90858
0.0078125,-119.795,38.9581
0.015625,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0008410339,-120.4549,38.57567
0.008653534,-120.094,38.62627
0.008653534,-120.5208,38.8577
0.008653534,-120.1582,38.90858
0.047716033,-119.795,38.9581
0.10240354,-120.223,39.19109
0.008653534,-119.8581,39.24089
0.039903533,-120.2885,39.4738
0.0008410339,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0007407181,-120.4549,38.57567
0.0007407181,-120.094,38.62627
0.0007407181,-120.5208,38.8577
0.0007407181,-120.1582,38.90858
0.0007407181,-119.795,38.9581
0.0007407181,-120.223,39.19109
0.0007407181,-119.8581,39.24089
0.0007407181,-120.2885,39.4738
0.0007407181,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.1875,-120.4549,38.57567
0.0,-120.094,38.62627
0.84375,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.1328125,-120.4549,38.57567
0.203125,-120.094,38.62627
0.1875,-120.5208,38.8577
0.3125,-120.1582,38.90858
0.09375,-119.795,38.9581
0.453125,-120.223,39.19109
0.2890625,-119.8581,39.24089
0.5625,-120.2885,39.4738
0.125,-119.9218,39.5239
5.8515625,-120.4549,38.57567
0.8828125,-120.094,38.62627
8.8125,-120.5208,38.8577
1.390625,-120.1582,38.90858
0.53125,-119.795,38.9581
2.03125,-120.223,39.19109
0.6328125,-119.8581,39.24089
2.5546875,-120.2885,39.4738
2.5,-119.9218,39.5239
2.78125,-120.4549,38.57567
0.0,-120.094,38.62627
1.7890625,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.00095158815,-120.4549,38.57567
0.00095158815,-120.094,38.62627
