wvuflx,lon,lat
1283013.8,-119.8581,39.24089
1330388.8,-120.2885,39.4738
1324138.8,-119.9218,39.5239
1464611.9,-120.4549,38.57567
1414611.9,-120.094,38.62627
1656111.8,-120.5208,38.8577
1622361.8,-120.1582,38.90858
1620111.8,-119.795,38.9581
1735861.8,-120.223,39.19109
1749986.8,-119.8581,39.24089
1850861.8,-120.2885,39.4738
1848361.8,-119.9218,39.5239
1146582.5,-120.4549,38.57567
1138457.5,-120.094,38.62627
1298832.5,-120.5208,38.8577
1300457.5,-120.1582,38.90858
1314707.5,-119.795,38.9581
1394707.5,-120.223,39.19109
1417582.5,-119.8581,39.24089
1472207.5,-120.2885,39.4738
1488957.5,-119.9218,39.5239
1129112.8,-120.4549,38.57567
1146987.8,-120.094,38.62627
1205862.8,-120.5208,38.8577
1240487.8,-120.1582,38.90858
1263112.8,-119.795,38.9581
1264362.8,-120.223,39.19109
1311612.8,-119.8581,39.24089
1286112.8,-120.2885,39.4738
1328237.8,-119.9218,39.5239
1226416.4,-120.4549,38.57567
1240166.4,-120.094,38.62627
1229916.4,-120.5208,38.8577
1258666.4,-120.1582,38.90858
1255166.4,-119.795,38.9581
1231666.4,-120.223,39.19109
1248041.4,-119.8581,39.24089
1209166.4,-120.2885,39.4738
1218541.4,-119.9218,39.5239
988150.4,-120.4549,38.57567
1042775.4,-120.094,38.62627
1017275.4,-120.5208,38.8577
1053900.4,-120.1582,38.90858
1052775.4,-119.795,38.9581
1028150.4,-120.223,39.19109
1039525.4,-119.8581,39.24089
1002400.4,-120.2885,39.4738
1002400.4,-119.9218,39.5239
913207.06,-120.4549,38.57567
974582.06,-120.094,38.62627
986457.06,-120.5208,38.8577
1053332.0,-120.1582,38.90858
1055332.0,-119.795,38.9581
1057957.0,-120.223,39.19109
1082582.0,-119.8581,39.24089
1037457.06,-120.2885,39.4738
1063207.0,-119.9218,39.5239
539164.1,-120.4549,38.57567
596289.1,-120.094,38.62627
563164.1,-120.5208,38.8577
615789.1,-120.1582,38.90858
628539.1,-119.795,38.9581
613664.1,-120.223,39.19109
634539.1,-119.8581,39.24089
607539.1,-120.2885,39.4738
639414.1,-119.9218,39.5239
782025.44,-120.4549,38.57567
851900.44,-120.094,38.62627
764150.44,-120.5208,38.8577
811525.44,-120.1582,38.90858
834525.44,-119.795,38.9581
747400.44,-120.223,39.19109
766650.44,-119.8581,39.24089
686900.44,-120.2885,39.4738
687275.44,-119.9218,39.5239
829833.94,-120.4549,38.57567
919083.94,-120.094,38.62627
923083.94,-120.5208,38.8577
1012833.94,-120.1582,38.90858
1050834.0,-119.795,38.9581
1033333.94,-120.223,39.19109
1089959.0,-119.8581,39.24089
1035083.94,-120.2885,39.4738
1050209.0,-119.9218,39.5239
454152.38,-120.4549,38.57567
508277.38,-120.094,38.62627
533527.4,-120.5208,38.8577
581152.4,-120.1582,38.90858
588277.4,-119.795,38.9581
615902.4,-120.223,39.19109
630652.4,-119.8581,39.24089
646402.4,-120.2885,39.4738
653152.4,-119.9218,39.5239
290412.62,-120.4549,38.57567
295787.62,-120.094,38.62627
325037.62,-120.5208,38.8577
342537.62,-120.1582,38.90858
350537.62,-119.795,38.9581
369162.62,-120.223,39.19109
384162.62,-119.8581,39.24089
395037.62,-120.2885,39.4738
422037.62,-119.9218,39.5239
493222.2,-120.4549,38.57567
512222.2,-120.094,38.62627
501972.2,-120.5208,38.8577
533722.2,-120.1582,38.90858
552472.2,-119.795,38.9581
535097.2,-120.223,39.19109
551222.2,-119.8581,39.24089
526597.2,-120.2885,39.4738
527972.2,-119.9218,39.5239
25492.188,-120.4549,38.57567
59617.188,-120.094,38.62627
14742.1875,-120.5208,38.8577
39617.188,-120.1582,38.90858
47617.188,-119.795,38.9581
26492.188,-120.223,39.19109
35742.188,-119.8581,39.24089
20492.188,-120.2885,39.4738
32867.188,-119.9218,39.5239
-255009.81,-120.4549,38.57567
-237634.81,-120.094,38.62627
-297634.8,-120.5208,38.8577
-280884.8,-120.1582,38.90858
-260009.81,-119.795,38.9581
-299634.8,-120.223,39.19109
-276759.8,-119.8581,39.24089
-302884.8,-120.2885,39.4738
-283509.8,-119.9218,39.5239
176761.12,-120.4549,38.57567
163261.12,-120.094,38.62627
203011.12,-120.5208,38.8577
204636.12,-120.1582,38.90858
208636.12,-119.795,38.9581
248011.12,-120.223,39.19109
258886.12,-119.8581,39.24089
297261.12,-120.2885,39.4738
302386.12,-119.9218,39.5239
121263.19,-120.4549,38.57567
134638.19,-120.094,38.62627
92388.19,-120.5208,38.8577
123638.19,-120.1582,38.90858
168513.19,-119.795,38.9581
110013.19,-120.223,39.19109
155013.19,-119.8581,39.24089
104638.19,-120.2885,39.4738
165888.19,-119.9218,39.5239
6702.75,-120.4549,38.57567
8202.75,-120.094,38.62627
-16672.25,-120.5208,38.8577
-16422.25,-120.1582,38.90858
-9422.25,-119.795,38.9581
-26172.25,-120.223,39.19109
-17172.25,-119.8581,39.24089
-28297.25,-120.2885,39.4738
-19047.25,-119.9218,39.5239
18773.938,-120.4549,38.57567
18523.938,-120.094,38.62627
13898.9375,-120.5208,38.8577
9773.9375,-120.1582,38.90858
4523.9375,-119.795,38.9581
5398.9375,-120.223,39.19109
773.9375,-119.8581,39.24089
3898.9375,-120.2885,39.4738
-6351.0625,-119.9218,39.5239
-31591.25,-120.4549,38.57567
-29216.25,-120.094,38.62627
-39591.25,-120.5208,38.8577
-43341.25,-120.1582,38.90858
-48091.25,-119.795,38.9581
-50716.25,-120.223,39.19109
-55091.25,-119.8581,39.24089
-52091.25,-120.2885,39.4738
-65716.25,-119.9218,39.5239
18373.0,-120.4549,38.57567
17748.0,-120.094,38.62627
26498.0,-120.5208,38.8577
20373.0,-120.1582,38.90858
10748.0,-119.795,38.9581
25123.0,-120.223,39.19109
14373.0,-119.8581,39.24089
32373.0,-120.2885,39.4738
8873.0,-119.9218,39.5239
145606.44,-120.4549,38.57567
158856.44,-120.094,38.62627
147106.44,-120.5208,38.8577
154481.44,-120.1582,38.90858
148106.44,-119.795,38.9581
143106.44,-120.223,39.19109
138356.44,-119.8581,39.24089
125106.44,-120.2885,39.4738
112231.44,-119.9218,39.5239
-166364.31,-120.4549,38.57567
-81989.31,-120.094,38.62627
-157489.31,-120.5208,38.8577
-122489.31,-120.1582,38.90858
-126864.31,-119.795,38.9581
-149239.31,-120.223,39.19109
-154239.31,-119.8581,39.24089
-168364.31,-120.2885,39.4738
-189239.31,-119.9218,39.5239
-211543.0,-120.4549,38.57567
-191668.0,-120.094,38.62627
-205168.0,-120.5208,38.8577
-209668.0,-120.1582,38.90858
-232668.0,-119.795,38.9581
-235918.0,-120.223,39.19109
-259543.0,-119.8581,39.24089
-273293.0,-120.2885,39.4738
-317918.0,-119.9218,39.5239
-28437.0,-120.4549,38.57567
-20187.0,-120.094,38.62627
-20187.0,-120.5208,38.8577
188.0,-120.1582,38.90858
22438.0,-119.795,38.9581
8438.0,-120.223,39.19109
33688.0,-119.8581,39.24089
12813.0,-120.2885,39.4738
56438.0,-119.9218,39.5239
432095.7,-120.4549,38.57567
415845.7,-120.094,38.62627
454095.7,-120.5208,38.8577
444470.7,-120.1582,38.90858
433595.7,-119.795,38.9581
451470.7,-120.223,39.19109
436345.7,-119.8581,39.24089
454970.7,-120.2885,39.4738
447470.7,-119.9218,39.5239
470198.7,-120.4549,38.57567
440698.7,-120.094,38.62627
508323.7,-120.5208,38.8577
483698.7,-120.1582,38.90858
463198.7,-119.795,38.9581
498448.7,-120.223,39.19109
481198.7,-119.8581,39.24089
503448.7,-120.2885,39.4738
480073.7,-119.9218,39.5239
283542.56,-120.4549,38.57567
351292.56,-120.094,38.62627
319917.56,-120.5208,38.8577
367667.56,-120.1582,38.90858
407542.56,-119.795,38.9581
372667.56,-120.223,39.19109
395667.56,-119.8581,39.24089
369667.56,-120.2885,39.4738
399792.56,-119.9218,39.5239
490624.0,-120.4549,38.57567
473999.0,-120.094,38.62627
531374.0,-120.5208,38.8577
506499.0,-120.1582,38.90858
470999.0,-119.795,38.9581
514124.0,-120.223,39.19109
480499.0,-119.8581,39.24089
519249.0,-120.2885,39.4738
473374.0,-119.9218,39.5239
702829.1,-120.4549,38.57567
770829.1,-120.094,38.62627
784579.1,-120.5208,38.8577
836954.1,-120.1582,38.90858
829329.1,-119.795,38.9581
857079.1,-120.223,39.19109
869454.1,-119.8581,39.24089
875579.1,-120.2885,39.4738
866954.1,-119.9218,39.5239
728479.44,-120.4549,38.57567
813354.44,-120.094,38.62627
801354.44,-120.5208,38.8577
875979.44,-120.1582,38.90858
890354.44,-119.795,38.9581
879229.44,-120.223,39.19109
910479.44,-119.8581,39.24089
877229.44,-120.2885,39.4738
883229.44,-119.9218,39.5239
449486.3,-120.4549,38.57567
483236.3,-120.094,38.62627
474236.3,-120.5208,38.8577
521236.3,-120.1582,38.90858
542736.3,-119.795,38.9581
517861.3,-120.223,39.19109
549361.3,-119.8581,39.24089
518236.3,-120.2885,39.4738
546611.3,-119.9218,39.5239
393409.7,-120.4549,38.57567
385034.7,-120.094,38.62627
411659.7,-120.5208,38.8577
408284.7,-120.1582,38.90858
395409.7,-119.795,38.9581
409909.7,-120.223,39.19109
400659.7,-119.8581,39.24089
405284.7,-120.2885,39.4738
405034.7,-119.9218,39.5239
288638.2,-120.4549,38.57567
272388.2,-120.094,38.62627
250763.19,-120.5208,38.8577
225013.19,-120.1582,38.90858
203013.19,-119.795,38.9581
190763.19,-120.223,39.19109
173138.19,-119.8581,39.24089
165263.19,-120.2885,39.4738
156263.19,-119.9218,39.5239
365785.12,-120.4549,38.57567
336535.12,-120.094,38.62627
346410.12,-120.5208,38.8577
309410.12,-120.1582,38.90858
276160.12,-119.795,38.9581
287035.12,-120.223,39.19109
254160.12,-119.8581,39.24089
267785.12,-120.2885,39.4738
231910.12,-119.9218,39.5239
659652.4,-120.4549,38.57567
634902.4,-120.094,38.62627
709152.4,-120.5208,38.8577
690902.4,-120.1582,38.90858
678152.4,-119.795,38.9581
735527.4,-120.223,39.19109
723027.4,-119.8581,39.24089
779027.4,-120.2885,39.4738
765527.4,-119.9218,39.5239
750148.44,-120.4549,38.57567
754898.44,-120.094,38.62627
796023.44,-120.5208,38.8577
819148.44,-120.1582,38.90858
797398.44,-119.795,38.9581
817023.44,-120.223,39.19109
821648.44,-119.8581,39.24089
793148.44,-120.2885,39.4738
792023.44,-119.9218,39.5239
665721.1,-120.4549,38.57567
692346.1,-120.094,38.62627
720471.1,-120.5208,38.8577
748471.1,-120.1582,38.90858
742596.1,-119.795,38.9581
768596.1,-120.223,39.19109
765596.1,-119.8581,39.24089
782471.1,-120.2885,39.4738
773596.1,-119.9218,39.5239
313061.62,-120.4549,38.57567
340686.62,-120.094,38.62627
354561.62,-120.5208,38.8577
363561.62,-120.1582,38.90858
345561.62,-119.795,38.9581
378436.62,-120.223,39.19109
361186.62,-119.8581,39.24089
390811.62,-120.2885,39.4738
381311.62,-119.9218,39.5239
509130.38,-120.4549,38.57567
502130.38,-120.094,38.62627
583505.4,-120.5208,38.8577
569255.4,-120.1582,38.90858
529755.4,-119.795,38.9581
613255.4,-120.223,39.19109
577005.4,-119.8581,39.24089
649130.4,-120.2885,39.4738
611130.4,-119.9218,39.5239
850298.4,-120.4549,38.57567
808673.4,-120.094,38.62627
915423.4,-120.5208,38.8577
882923.4,-120.1582,38.90858
842923.4,-119.795,38.9581
940298.4,-120.223,39.19109
901798.4,-119.8581,39.24089
1004173.4,-120.2885,39.4738
953048.4,-119.9218,39.5239
1680358.4,-120.4549,38.57567
1584858.4,-120.094,38.62627
1841108.4,-120.5208,38.8577
1786733.4,-120.1582,38.90858
1731108.4,-119.795,38.9581
1924608.4,-120.223,39.19109
1882858.4,-119.8581,39.24089
2046358.4,-120.2885,39.4738
1993858.4,-119.9218,39.5239
1514459.4,-120.4549,38.57567
1455459.5,-120.094,38.62627
1660334.4,-120.5208,38.8577
1613584.4,-120.1582,38.90858
1559834.4,-119.795,38.9581
1733584.4,-120.223,39.19109
1684209.4,-119.8581,39.24089
1859584.6,-120.2885,39.4738
1805959.6,-119.9218,39.5239
872116.75,-120.4549,38.57567
879741.75,-120.094,38.62627
915366.75,-120.5208,38.8577
972366.75,-120.1582,38.90858
1036616.75,-119.795,38.9581
1021491.75,-120.223,39.19109
1101241.8,-119.8581,39.24089
1075491.8,-120.2885,39.4738
1169241.8,-119.9218,39.5239
4173.3125,-120.4549,38.57567
6173.3125,-120.094,38.62627
-15201.6875,-120.5208,38.8577
4048.3125,-120.1582,38.90858
51048.312,-119.795,38.9581
8673.3125,-120.223,39.19109
58548.312,-119.8581,39.24089
21798.312,-120.2885,39.4738
99548.31,-119.9218,39.5239
435334.44,-120.4549,38.57567
397709.44,-120.094,38.62627
422209.44,-120.5208,38.8577
410709.44,-120.1582,38.90858
425584.44,-119.795,38.9581
416209.44,-120.223,39.19109
433959.44,-119.8581,39.24089
428834.44,-120.2885,39.4738
479084.44,-119.9218,39.5239
124225.125,-120.4549,38.57567
113850.125,-120.094,38.62627
99850.125,-120.5208,38.8577
105975.125,-120.1582,38.90858
131600.12,-119.795,38.9581
107600.125,-120.223,39.19109
135225.12,-119.8581,39.24089
119475.125,-120.2885,39.4738
168350.12,-119.9218,39.5239
200547.81,-120.4549,38.57567
192547.81,-120.094,38.62627
211797.81,-120.5208,38.8577
209547.81,-120.1582,38.90858
212172.81,-119.795,38.9581
234422.81,-120.223,39.19109
237547.81,-119.8581,39.24089
263422.8,-120.2885,39.4738
273922.8,-119.9218,39.5239
839118.1,-120.4549,38.57567
833743.1,-120.094,38.62627
994993.1,-120.5208,38.8577
1007243.1,-120.1582,38.90858
1022743.1,-119.795,38.9581
1154243.1,-120.223,39.19109
1170243.1,-119.8581,39.24089
1292493.1,-120.2885,39.4738
1321618.2,-119.9218,39.5239
1174556.1,-120.4549,38.57567
1175681.1,-120.094,38.62627
1254181.1,-120.5208,38.8577
1263056.1,-120.1582,38.90858
1250431.1,-119.795,38.9581
1284556.1,-120.223,39.19109
1283556.1,-119.8581,39.24089
1280181.1,-120.2885,39.4738
1276181.1,-119.9218,39.5239
660530.3,-120.4549,38.57567
639655.3,-120.094,38.62627
675280.3,-120.5208,38.8577
688530.3,-120.1582,38.90858
707780.3,-119.795,38.9581
684655.3,-120.223,39.19109
717280.3,-119.8581,39.24089
674780.3,-120.2885,39.4738
710030.3,-119.9218,39.5239
108302.69,-120.4549,38.57567
109927.69,-120.094,38.62627
108802.69,-120.5208,38.8577
119177.69,-120.1582,38.90858
131552.69,-119.795,38.9581
137177.69,-120.223,39.19109
153427.69,-119.8581,39.24089
163177.69,-120.2885,39.4738
190177.69,-119.9218,39.5239
-111608.375,-120.4549,38.57567
-84108.375,-120.094,38.62627
-128858.375,-120.5208,38.8577
-114858.375,-120.1582,38.90858
-112608.375,-119.795,38.9581
-120858.375,-120.223,39.19109
-114108.375,-119.8581,39.24089
-109108.375,-120.2885,39.4738
-106233.375,-119.9218,39.5239
70995.5,-120.4549,38.57567
108245.5,-120.094,38.62627
90120.5,-120.5208,38.8577
129745.5,-120.1582,38.90858
141370.5,-119.795,38.9581
140620.5,-120.223,39.19109
154245.5,-119.8581,39.24089
155370.5,-120.2885,39.4738
155370.5,-119.9218,39.5239
557151.44,-120.4549,38.57567
556651.44,-120.094,38.62627
624901.44,-120.5208,38.8577
643401.44,-120.1582,38.90858
629901.44,-119.795,38.9581
680901.44,-120.223,39.19109
682776.44,-119.8581,39.24089
708651.44,-120.2885,39.4738
713276.44,-119.9218,39.5239
109428.625,-120.4549,38.57567
134303.62,-120.094,38.62627
108553.625,-120.5208,38.8577
154553.62,-120.1582,38.90858
213053.62,-119.795,38.9581
157428.62,-120.223,39.19109
215178.62,-119.8581,39.24089
153928.62,-120.2885,39.4738
240928.62,-119.9218,39.5239
