tsoil,lon,lat
273.18533,-120.094,38.62627
278.63065,-120.5208,38.8577
271.6619,-120.1582,38.90858
273.0994,-119.795,38.9581
273.05252,-120.223,39.19109
273.0447,-119.8581,39.24089
271.86502,-120.2885,39.4738
276.46658,-119.9218,39.5239
278.0323,-120.4549,38.57567
273.18854,-120.094,38.62627
277.39948,-120.5208,38.8577
271.7198,-120.1582,38.90858
273.0948,-119.795,38.9581
273.07916,-120.223,39.19109
273.0948,-119.8581,39.24089
271.56354,-120.2885,39.4738
276.6104,-119.9218,39.5239
277.78152,-120.4549,38.57567
273.18777,-120.094,38.62627
278.16434,-120.5208,38.8577
271.67996,-120.1582,38.90858
273.10184,-119.795,38.9581
273.0784,-120.223,39.19109
273.15652,-119.8581,39.24089
272.10965,-120.2885,39.4738
276.3206,-119.9218,39.5239
277.594,-120.4549,38.57567
273.18774,-120.094,38.62627
278.01587,-120.5208,38.8577
271.86743,-120.1582,38.90858
273.094,-119.795,38.9581
273.11743,-120.223,39.19109
273.21118,-119.8581,39.24089
272.50806,-120.2885,39.4738
277.1565,-119.9218,39.5239
277.34506,-120.4549,38.57567
273.1732,-120.094,38.62627
277.3138,-120.5208,38.8577
272.0013,-120.1582,38.90858
273.10287,-119.795,38.9581
273.14194,-120.223,39.19109
274.22787,-119.8581,39.24089
272.58725,-120.2885,39.4738
277.2982,-119.9218,39.5239
277.29504,-120.4549,38.57567
273.17786,-120.094,38.62627
278.53723,-120.5208,38.8577
271.99036,-120.1582,38.90858
273.09973,-119.795,38.9581
273.15442,-120.223,39.19109
275.92004,-119.8581,39.24089
272.36536,-120.2885,39.4738
277.15442,-119.9218,39.5239
277.22137,-120.4549,38.57567
273.19012,-120.094,38.62627
277.7448,-120.5208,38.8577
272.09637,-120.1582,38.90858
273.09637,-119.795,38.9581
273.3542,-120.223,39.19109
273.72137,-119.8581,39.24089
272.40106,-120.2885,39.4738
275.56512,-119.9218,39.5239
277.69763,-120.4549,38.57567
273.182,-120.094,38.62627
277.59607,-120.5208,38.8577
272.182,-120.1582,38.90858
273.09607,-119.795,38.9581
274.40076,-120.223,39.19109
274.62732,-119.8581,39.24089
272.40857,-120.2885,39.4738
276.75232,-119.9218,39.5239
277.37057,-120.4549,38.57567
273.17526,-120.094,38.62627
276.36276,-120.5208,38.8577
272.18307,-120.1582,38.90858
273.09714,-119.795,38.9581
273.8862,-120.223,39.19109
274.05026,-119.8581,39.24089
272.0112,-120.2885,39.4738
274.9565,-119.9218,39.5239
277.2177,-120.4549,38.57567
273.18646,-120.094,38.62627
275.56927,-120.5208,38.8577
271.87396,-120.1582,38.90858
273.0927,-119.795,38.9581
273.80365,-120.223,39.19109
272.9677,-119.8581,39.24089
270.3349,-120.2885,39.4738
275.31146,-119.9218,39.5239
277.16907,-120.4549,38.57567
273.17688,-120.094,38.62627
275.51282,-120.5208,38.8577
271.21594,-120.1582,38.90858
273.10657,-119.795,38.9581
273.6847,-120.223,39.19109
272.67688,-119.8581,39.24089
269.32532,-120.2885,39.4738
273.41125,-119.9218,39.5239
277.05035,-120.4549,38.57567
273.17535,-120.094,38.62627
277.69098,-120.5208,38.8577
270.97223,-120.1582,38.90858
273.10504,-119.795,38.9581
273.65973,-120.223,39.19109
272.9488,-119.8581,39.24089
270.05817,-120.2885,39.4738
273.61285,-119.9218,39.5239
276.97595,-120.4549,38.57567
273.17126,-120.094,38.62627
277.80408,-120.5208,38.8577
270.80408,-120.1582,38.90858
273.10095,-119.795,38.9581
273.6322,-120.223,39.19109
273.0775,-119.8581,39.24089
271.16345,-120.2885,39.4738
276.85876,-119.9218,39.5239
276.94455,-120.4549,38.57567
273.17892,-120.094,38.62627
276.88986,-120.5208,38.8577
270.57736,-120.1582,38.90858
273.08517,-119.795,38.9581
273.6008,-120.223,39.19109
272.8508,-119.8581,39.24089
270.81955,-120.2885,39.4738
275.11642,-119.9218,39.5239
276.86166,-120.4549,38.57567
273.16635,-120.094,38.62627
276.42416,-120.5208,38.8577
269.5648,-120.1582,38.90858
273.08823,-119.795,38.9581
273.49448,-120.223,39.19109
272.2679,-119.8581,39.24089
269.5804,-120.2885,39.4738
273.5023,-119.9218,39.5239
276.7818,-120.4549,38.57567
273.1568,-120.094,38.62627
277.75055,-120.5208,38.8577
269.17242,-120.1582,38.90858
273.0865,-119.795,38.9581
273.37555,-120.223,39.19109
272.07867,-119.8581,39.24089
270.12555,-120.2885,39.4738
273.4771,-119.9218,39.5239
276.75055,-120.4549,38.57567
273.1568,-120.094,38.62627
278.8443,-120.5208,38.8577
272.13336,-120.1582,38.90858
273.0865,-119.795,38.9581
273.31305,-120.223,39.19109
273.10992,-119.8581,39.24089
272.93805,-120.2885,39.4738
277.2818,-119.9218,39.5239
277.26053,-120.4549,38.57567
273.14334,-120.094,38.62627
278.89334,-120.5208,38.8577
273.19803,-120.1582,38.90858
273.07303,-119.795,38.9581
273.31522,-120.223,39.19109
273.14334,-119.8581,39.24089
273.1824,-120.2885,39.4738
276.25272,-119.9218,39.5239
280.68213,-120.4549,38.57567
273.1665,-120.094,38.62627
280.32275,-120.5208,38.8577
273.18213,-120.1582,38.90858
273.05713,-119.795,38.9581
274.18213,-120.223,39.19109
276.86963,-119.8581,39.24089
273.30713,-120.2885,39.4738
277.67432,-119.9218,39.5239
282.75372,-120.4549,38.57567
273.13654,-120.094,38.62627
282.26935,-120.5208,38.8577
273.77716,-120.1582,38.90858
273.06622,-119.795,38.9581
276.37872,-120.223,39.19109
276.39435,-119.8581,39.24089
275.8006,-120.2885,39.4738
279.4334,-119.9218,39.5239
283.68225,-120.4549,38.57567
273.11194,-120.094,38.62627
282.8307,-120.5208,38.8577
275.44006,-120.1582,38.90858
273.04163,-119.795,38.9581
276.94006,-120.223,39.19109
276.04163,-119.8581,39.24089
274.66663,-120.2885,39.4738
280.3463,-119.9218,39.5239
280.3514,-120.4549,38.57567
273.1014,-120.094,38.62627
279.67953,-120.5208,38.8577
275.36703,-120.1582,38.90858
273.0233,-119.795,38.9581
276.23422,-120.223,39.19109
276.6014,-119.8581,39.24089
274.6639,-120.2885,39.4738
278.79672,-119.9218,39.5239
280.1172,-120.4549,38.57567
273.07812,-120.094,38.62627
279.77344,-120.5208,38.8577
274.8672,-120.1582,38.90858
273.02344,-119.795,38.9581
275.625,-120.223,39.19109
276.76562,-119.8581,39.24089
274.35938,-120.2885,39.4738
278.3672,-119.9218,39.5239
278.58673,-120.4549,38.57567
273.0008,-120.094,38.62627
278.03986,-120.5208,38.8577
274.0086,-120.1582,38.90858
273.07892,-119.795,38.9581
274.61017,-120.223,39.19109
274.26642,-119.8581,39.24089
273.61798,-120.2885,39.4738
277.82892,-119.9218,39.5239
277.81274,-120.4549,38.57567
272.9768,-120.094,38.62627
277.1643,-120.5208,38.8577
273.5315,-120.1582,38.90858
273.094,-119.795,38.9581
274.07837,-120.223,39.19109
273.70337,-119.8581,39.24089
273.39087,-120.2885,39.4738
278.17212,-119.9218,39.5239
279.2156,-120.4549,38.57567
272.9656,-120.094,38.62627
278.18436,-120.5208,38.8577
273.47342,-120.1582,38.90858
273.0906,-119.795,38.9581
274.03592,-120.223,39.19109
273.63748,-119.8581,39.24089
273.2781,-120.2885,39.4738
277.19998,-119.9218,39.5239
280.04544,-120.4549,38.57567
272.94388,-120.094,38.62627
279.96732,-120.5208,38.8577
273.42044,-120.1582,38.90858
273.0845,-119.795,38.9581
273.85013,-120.223,39.19109
275.67044,-119.8581,39.24089
273.147,-120.2885,39.4738
278.75638,-119.9218,39.5239
281.61905,-120.4549,38.57567
272.91592,-120.094,38.62627
281.23624,-120.5208,38.8577
273.3378,-120.1582,38.90858
273.0878,-119.795,38.9581
273.7206,-120.223,39.19109
276.32217,-119.8581,39.24089
273.19717,-120.2885,39.4738
280.5878,-119.9218,39.5239
280.44296,-120.4549,38.57567
272.9039,-120.094,38.62627
279.43515,-120.5208,38.8577
273.2711,-120.1582,38.90858
273.0914,-119.795,38.9581
275.07578,-120.223,39.19109
276.74765,-119.8581,39.24089
273.23203,-120.2885,39.4738
279.57578,-119.9218,39.5239
280.10242,-120.4549,38.57567
272.87585,-120.094,38.62627
279.13367,-120.5208,38.8577
273.25867,-120.1582,38.90858
273.11023,-119.795,38.9581
274.56335,-120.223,39.19109
275.03992,-119.8581,39.24089
273.2118,-120.2885,39.4738
276.1493,-119.9218,39.5239
280.53333,-120.4549,38.57567
272.11145,-120.094,38.62627
279.86926,-120.5208,38.8577
273.22864,-120.1582,38.90858
275.23645,-119.795,38.9581
274.3927,-120.223,39.19109
275.81458,-119.8581,39.24089
273.22083,-120.2885,39.4738
278.9474,-119.9218,39.5239
281.29175,-120.4549,38.57567
272.948,-120.094,38.62627
280.073,-120.5208,38.8577
273.21362,-120.1582,38.90858
277.36987,-119.795,38.9581
275.02612,-120.223,39.19109
276.3855,-119.8581,39.24089
273.21362,-120.2885,39.4738
279.3152,-119.9218,39.5239
282.8463,-120.4549,38.57567
273.1588,-120.094,38.62627
282.2682,-120.5208,38.8577
273.2057,-120.1582,38.90858
278.3385,-119.795,38.9581
276.51038,-120.223,39.19109
276.29163,-119.8581,39.24089
275.151,-120.2885,39.4738
279.8932,-119.9218,39.5239
283.17877,-120.4549,38.57567
273.14752,-120.094,38.62627
282.58502,-120.5208,38.8577
275.1397,-120.1582,38.90858
277.7647,-119.795,38.9581
276.67877,-120.223,39.19109
277.1319,-119.8581,39.24089
275.1319,-120.2885,39.4738
281.71783,-119.9218,39.5239
281.15247,-120.4549,38.57567
273.14465,-120.094,38.62627
281.13684,-120.5208,38.8577
275.58215,-120.1582,38.90858
278.27747,-119.795,38.9581
276.4181,-120.223,39.19109
277.1134,-119.8581,39.24089
275.59778,-120.2885,39.4738
280.43372,-119.9218,39.5239
282.5885,-120.4549,38.57567
276.026,-120.094,38.62627
281.93225,-120.5208,38.8577
276.57288,-120.1582,38.90858
279.17444,-119.795,38.9581
277.151,-120.223,39.19109
277.92444,-119.8581,39.24089
276.2213,-120.2885,39.4738
281.651,-119.9218,39.5239
282.1827,-120.4549,38.57567
275.9952,-120.094,38.62627
281.22958,-120.5208,38.8577
276.95615,-120.1582,38.90858
279.10458,-119.795,38.9581
277.65927,-120.223,39.19109
278.07333,-119.8581,39.24089
276.8624,-120.2885,39.4738
280.72177,-119.9218,39.5239
280.63574,-120.4549,38.57567
275.37012,-120.094,38.62627
279.37012,-120.5208,38.8577
275.49512,-120.1582,38.90858
278.12793,-119.795,38.9581
275.89355,-120.223,39.19109
275.83105,-119.8581,39.24089
275.6748,-120.2885,39.4738
279.00293,-119.9218,39.5239
282.29626,-120.4549,38.57567
274.66345,-120.094,38.62627
280.96814,-120.5208,38.8577
274.22595,-120.1582,38.90858
277.89,-119.795,38.9581
275.4525,-120.223,39.19109
277.03064,-119.8581,39.24089
274.30408,-120.2885,39.4738
280.3119,-119.9218,39.5239
285.2911,-120.4549,38.57567
277.4161,-120.094,38.62627
283.9786,-120.5208,38.8577
276.96298,-120.1582,38.90858
281.29892,-119.795,38.9581
278.9083,-120.223,39.19109
280.8458,-119.8581,39.24089
276.54892,-120.2885,39.4738
283.17392,-119.9218,39.5239
286.08597,-120.4549,38.57567
277.9141,-120.094,38.62627
284.64066,-120.5208,38.8577
278.82816,-120.1582,38.90858
281.06253,-119.795,38.9581
279.2891,-120.223,39.19109
280.46878,-119.8581,39.24089
278.57816,-120.2885,39.4738
282.77347,-119.9218,39.5239
282.52158,-120.4549,38.57567
276.3575,-120.094,38.62627
281.86533,-120.5208,38.8577
278.70126,-120.1582,38.90858
279.68564,-119.795,38.9581
279.50595,-120.223,39.19109
278.3419,-119.8581,39.24089
277.58408,-120.2885,39.4738
279.08408,-119.9218,39.5239
282.1352,-120.4549,38.57567
275.65082,-120.094,38.62627
280.643,-120.5208,38.8577
276.85394,-120.1582,38.90858
276.86957,-119.795,38.9581
277.71332,-120.223,39.19109
275.93988,-119.8581,39.24089
275.86957,-120.2885,39.4738
278.25238,-119.9218,39.5239
281.62622,-120.4549,38.57567
275.07935,-120.094,38.62627
280.35278,-120.5208,38.8577
275.46997,-120.1582,38.90858
275.71216,-119.795,38.9581
275.95435,-120.223,39.19109
275.21216,-119.8581,39.24089
274.6809,-120.2885,39.4738
277.84497,-119.9218,39.5239
282.60693,-120.4549,38.57567
274.76318,-120.094,38.62627
281.68506,-120.5208,38.8577
274.69287,-120.1582,38.90858
275.34912,-119.795,38.9581
275.56787,-120.223,39.19109
277.0288,-119.8581,39.24089
274.31787,-120.2885,39.4738
280.2085,-119.9218,39.5239
284.42715,-120.4549,38.57567
274.53653,-120.094,38.62627
283.55997,-120.5208,38.8577
275.0209,-120.1582,38.90858
277.05215,-119.795,38.9581
277.16934,-120.223,39.19109
279.80215,-119.8581,39.24089
275.75528,-120.2885,39.4738
281.3881,-119.9218,39.5239
284.69653,-120.4549,38.57567
274.13403,-120.094,38.62627
283.76685,-120.5208,38.8577
277.00903,-120.1582,38.90858
279.91528,-119.795,38.9581
277.69653,-120.223,39.19109
280.20435,-119.8581,39.24089
277.03247,-120.2885,39.4738
281.31372,-119.9218,39.5239
282.53906,-120.4549,38.57567
273.85156,-120.094,38.62627
281.4297,-120.5208,38.8577
276.6328,-120.1582,38.90858
279.6797,-119.795,38.9581
277.23438,-120.223,39.19109
278.23438,-119.8581,39.24089
276.32812,-120.2885,39.4738
280.34375,-119.9218,39.5239
282.15695,-120.4549,38.57567
273.7429,-120.094,38.62627
281.36008,-120.5208,38.8577
275.71164,-120.1582,38.90858
277.46164,-119.795,38.9581
277.3054,-120.223,39.19109
279.3679,-119.8581,39.24089
275.3054,-120.2885,39.4738
280.53976,-119.9218,39.5239
285.21722,-120.4549,38.57567
274.4516,-120.094,38.62627
284.3969,-120.5208,38.8577
278.35785,-120.1582,38.90858
278.49066,-119.795,38.9581
279.36566,-120.223,39.19109
280.5688,-119.8581,39.24089
278.2094,-120.2885,39.4738
282.85785,-119.9218,39.5239
286.80048,-120.4549,38.57567
279.1833,-120.094,38.62627
286.0583,-120.5208,38.8577
281.0114,-120.1582,38.90858
281.9411,-119.795,38.9581
282.6208,-120.223,39.19109
283.6208,-119.8581,39.24089
281.02704,-120.2885,39.4738
285.65204,-119.9218,39.5239
287.2073,-120.4549,38.57567
279.137,-120.094,38.62627
286.54324,-120.5208,38.8577
281.0198,-120.1582,38.90858
282.12137,-119.795,38.9581
282.5198,-120.223,39.19109
283.55106,-119.8581,39.24089
280.94168,-120.2885,39.4738
285.52762,-119.9218,39.5239
285.36096,-120.4549,38.57567
280.36096,-120.094,38.62627
284.7516,-120.5208,38.8577
279.5719,-120.1582,38.90858
283.8141,-119.795,38.9581
280.67346,-120.223,39.19109
281.52502,-119.8581,39.24089
279.7594,-120.2885,39.4738
283.1344,-119.9218,39.5239
