snom,lon,lat
0.23828125,-119.8581,39.24089
0.234375,-120.2885,39.4738
0.0029296875,-119.9218,39.5239
1.1201172,-120.4549,38.57567
1.1298828,-120.094,38.62627
0.00390625,-120.5208,38.8577
0.69433594,-120.1582,38.90858
1.2109375,-119.795,38.9581
0.38378906,-120.223,39.19109
0.0,-119.8581,39.24089
0.25390625,-120.2885,39.4738
0.0,-119.9218,39.5239
1.1757812,-120.4549,38.57567
1.1923828,-120.094,38.62627
0.018554688,-120.5208,38.8577
0.4970703,-120.1582,38.90858
1.0634766,-119.795,38.9581
0.4013672,-120.223,39.19109
0.22851562,-119.8581,39.24089
0.11425781,-120.2885,39.4738
0.009765625,-119.9218,39.5239
1.3232422,-120.4549,38.57567
0.9082031,-120.094,38.62627
0.0087890625,-120.5208,38.8577
0.8671875,-120.1582,38.90858
1.1767578,-119.795,38.9581
0.40820312,-120.223,39.19109
0.17773438,-119.8581,39.24089
0.083984375,-120.2885,39.4738
0.0,-119.9218,39.5239
0.95410156,-120.4549,38.57567
1.3144531,-120.094,38.62627
0.0,-120.5208,38.8577
0.9033203,-120.1582,38.90858
1.4111328,-119.795,38.9581
0.25683594,-120.223,39.19109
0.21875,-119.8581,39.24089
0.24316406,-120.2885,39.4738
0.0126953125,-119.9218,39.5239
1.3662109,-120.4549,38.57567
0.80078125,-120.094,38.62627
0.3798828,-120.5208,38.8577
0.8027344,-120.1582,38.90858
0.9355469,-119.795,38.9581
0.36035156,-120.223,39.19109
0.71191406,-119.8581,39.24089
0.171875,-120.2885,39.4738
0.0048828125,-119.9218,39.5239
0.76953125,-120.4549,38.57567
0.640625,-120.094,38.62627
0.359375,-120.5208,38.8577
0.7109375,-120.1582,38.90858
1.1083984,-119.795,38.9581
0.34570312,-120.223,39.19109
0.40234375,-119.8581,39.24089
0.61621094,-120.2885,39.4738
0.0,-119.9218,39.5239
2.1621094,-120.4549,38.57567
1.3369141,-120.094,38.62627
0.49316406,-120.5208,38.8577
1.2695312,-120.1582,38.90858
1.8408203,-119.795,38.9581
0.6357422,-120.223,39.19109
0.7060547,-119.8581,39.24089
0.5917969,-120.2885,39.4738
0.01171875,-119.9218,39.5239
2.7910156,-120.4549,38.57567
0.0,-120.094,38.62627
0.9560547,-120.5208,38.8577
0.28320312,-120.1582,38.90858
1.6230469,-119.795,38.9581
0.3046875,-120.223,39.19109
0.25976562,-119.8581,39.24089
0.0703125,-120.2885,39.4738
0.005859375,-119.9218,39.5239
1.0380859,-120.4549,38.57567
0.3046875,-120.094,38.62627
0.0,-120.5208,38.8577
0.7451172,-120.1582,38.90858
0.40527344,-119.795,38.9581
0.91796875,-120.223,39.19109
0.40625,-119.8581,39.24089
0.33398438,-120.2885,39.4738
0.0,-119.9218,39.5239
0.57128906,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.00390625,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.030273438,-119.9218,39.5239
0.4375,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.00390625,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.7089844,-120.4549,38.57567
0.93359375,-120.094,38.62627
0.0,-120.5208,38.8577
0.9716797,-120.1582,38.90858
0.4873047,-119.795,38.9581
0.8125,-120.223,39.19109
0.6855469,-119.8581,39.24089
0.5439453,-120.2885,39.4738
0.01953125,-119.9218,39.5239
0.75878906,-120.4549,38.57567
0.60058594,-120.094,38.62627
0.0,-120.5208,38.8577
0.6982422,-120.1582,38.90858
0.86621094,-119.795,38.9581
0.46875,-120.223,39.19109
0.85546875,-119.8581,39.24089
0.21386719,-120.2885,39.4738
0.0,-119.9218,39.5239
0.4892578,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.39453125,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.041015625,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.61816406,-120.4549,38.57567
0.8378906,-120.094,38.62627
0.0,-120.5208,38.8577
0.51464844,-120.1582,38.90858
0.28125,-119.795,38.9581
0.25878906,-120.223,39.19109
0.21582031,-119.8581,39.24089
0.051757812,-120.2885,39.4738
0.001953125,-119.9218,39.5239
0.48046875,-120.4549,38.57567
1.125,-120.094,38.62627
0.0,-120.5208,38.8577
0.70996094,-120.1582,38.90858
1.046875,-119.795,38.9581
0.3388672,-120.223,39.19109
0.69921875,-119.8581,39.24089
0.09277344,-120.2885,39.4738
0.030273438,-119.9218,39.5239
0.69433594,-120.4549,38.57567
0.859375,-120.094,38.62627
0.0,-120.5208,38.8577
0.5253906,-120.1582,38.90858
1.0664062,-119.795,38.9581
0.33007812,-120.223,39.19109
0.66796875,-119.8581,39.24089
0.13964844,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.051757812,-120.094,38.62627
0.0,-120.5208,38.8577
0.2578125,-120.1582,38.90858
0.84472656,-119.795,38.9581
0.14648438,-120.223,39.19109
0.17773438,-119.8581,39.24089
0.08691406,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.12109375,-119.795,38.9581
0.3251953,-120.223,39.19109
0.015625,-119.8581,39.24089
0.0,-120.2885,39.4738
0.33203125,-119.9218,39.5239
2.9892578,-120.4549,38.57567
0.5722656,-120.094,38.62627
0.0,-120.5208,38.8577
0.8984375,-120.1582,38.90858
1.2910156,-119.795,38.9581
1.5175781,-120.223,39.19109
1.1640625,-119.8581,39.24089
0.81347656,-120.2885,39.4738
0.3154297,-119.9218,39.5239
2.834961,-120.4549,38.57567
1.5458984,-120.094,38.62627
1.7412109,-120.5208,38.8577
1.7216797,-120.1582,38.90858
1.7900391,-119.795,38.9581
2.631836,-120.223,39.19109
1.1113281,-119.8581,39.24089
1.7412109,-120.2885,39.4738
0.12597656,-119.9218,39.5239
4.1220703,-120.4549,38.57567
0.56152344,-120.094,38.62627
0.46191406,-120.5208,38.8577
1.2099609,-120.1582,38.90858
1.5273438,-119.795,38.9581
2.7285156,-120.223,39.19109
0.5751953,-119.8581,39.24089
0.94140625,-120.2885,39.4738
0.1171875,-119.9218,39.5239
0.30273438,-120.4549,38.57567
0.7246094,-120.094,38.62627
0.13671875,-120.5208,38.8577
0.4921875,-120.1582,38.90858
1.171875,-119.795,38.9581
1.1992188,-120.223,39.19109
0.54003906,-119.8581,39.24089
0.40625,-120.2885,39.4738
0.00390625,-119.9218,39.5239
2.2265625,-120.4549,38.57567
0.5439453,-120.094,38.62627
0.00390625,-120.5208,38.8577
0.34472656,-120.1582,38.90858
1.1621094,-119.795,38.9581
0.703125,-120.223,39.19109
0.22460938,-119.8581,39.24089
0.20800781,-120.2885,39.4738
0.009765625,-119.9218,39.5239
2.109375,-120.4549,38.57567
0.4453125,-120.094,38.62627
0.001953125,-120.5208,38.8577
0.61035156,-120.1582,38.90858
0.83691406,-119.795,38.9581
0.8388672,-120.223,39.19109
0.21875,-119.8581,39.24089
0.38085938,-120.2885,39.4738
0.037109375,-119.9218,39.5239
1.3671875,-120.4549,38.57567
0.32226562,-120.094,38.62627
0.016601562,-120.5208,38.8577
0.38378906,-120.1582,38.90858
0.59375,-119.795,38.9581
0.58203125,-120.223,39.19109
0.08984375,-119.8581,39.24089
0.21777344,-120.2885,39.4738
0.0,-119.9218,39.5239
1.6259766,-120.4549,38.57567
0.18261719,-120.094,38.62627
0.0,-120.5208,38.8577
0.24023438,-120.1582,38.90858
0.3232422,-119.795,38.9581
0.39746094,-120.223,39.19109
0.051757812,-119.8581,39.24089
0.11816406,-120.2885,39.4738
0.0,-119.9218,39.5239
2.616211,-120.4549,38.57567
0.4267578,-120.094,38.62627
0.0,-120.5208,38.8577
0.7548828,-120.1582,38.90858
1.0693359,-119.795,38.9581
1.0927734,-120.223,39.19109
0.25976562,-119.8581,39.24089
0.28710938,-120.2885,39.4738
0.0,-119.9218,39.5239
3.1914062,-120.4549,38.57567
0.5703125,-120.094,38.62627
0.0,-120.5208,38.8577
1.046875,-120.1582,38.90858
1.8105469,-119.795,38.9581
2.03125,-120.223,39.19109
1.4150391,-119.8581,39.24089
1.2402344,-120.2885,39.4738
0.14355469,-119.9218,39.5239
2.8007812,-120.4549,38.57567
0.6923828,-120.094,38.62627
0.0,-120.5208,38.8577
3.0410156,-120.1582,38.90858
3.2167969,-119.795,38.9581
0.9296875,-120.223,39.19109
1.1025391,-119.8581,39.24089
0.9941406,-120.2885,39.4738
0.03125,-119.9218,39.5239
1.7939453,-120.4549,38.57567
1.015625,-120.094,38.62627
0.0,-120.5208,38.8577
1.0322266,-120.1582,38.90858
1.2998047,-119.795,38.9581
0.7734375,-120.223,39.19109
0.515625,-119.8581,39.24089
0.8701172,-120.2885,39.4738
0.09667969,-119.9218,39.5239
2.0625,-120.4549,38.57567
1.6445312,-120.094,38.62627
0.0,-120.5208,38.8577
2.0771484,-120.1582,38.90858
1.7792969,-119.795,38.9581
0.6513672,-120.223,39.19109
0.37109375,-119.8581,39.24089
1.7089844,-120.2885,39.4738
0.009765625,-119.9218,39.5239
3.3291016,-120.4549,38.57567
0.8417969,-120.094,38.62627
1.3759766,-120.5208,38.8577
2.2470703,-120.1582,38.90858
2.9277344,-119.795,38.9581
0.36621094,-120.223,39.19109
0.21289062,-119.8581,39.24089
1.4453125,-120.2885,39.4738
0.001953125,-119.9218,39.5239
2.7773438,-120.4549,38.57567
0.041992188,-120.094,38.62627
0.9121094,-120.5208,38.8577
0.140625,-120.1582,38.90858
1.1201172,-119.795,38.9581
0.53125,-120.223,39.19109
0.27441406,-119.8581,39.24089
0.0009765625,-120.2885,39.4738
0.11816406,-119.9218,39.5239
1.8369141,-120.4549,38.57567
0.21875,-120.094,38.62627
0.0,-120.5208,38.8577
0.15332031,-120.1582,38.90858
0.29492188,-119.795,38.9581
0.34765625,-120.223,39.19109
0.30078125,-119.8581,39.24089
0.27734375,-120.2885,39.4738
0.16503906,-119.9218,39.5239
2.2675781,-120.4549,38.57567
1.8671875,-120.094,38.62627
1.1044922,-120.5208,38.8577
1.8476562,-120.1582,38.90858
1.6289062,-119.795,38.9581
1.5869141,-120.223,39.19109
0.78222656,-119.8581,39.24089
1.6826172,-120.2885,39.4738
0.3671875,-119.9218,39.5239
0.203125,-120.4549,38.57567
0.7558594,-120.094,38.62627
0.0,-120.5208,38.8577
0.68066406,-120.1582,38.90858
0.9667969,-119.795,38.9581
0.3935547,-120.223,39.19109
0.39648438,-119.8581,39.24089
0.54589844,-120.2885,39.4738
0.00390625,-119.9218,39.5239
0.068359375,-120.4549,38.57567
1.0830078,-120.094,38.62627
0.0,-120.5208,38.8577
1.3388672,-120.1582,38.90858
1.1269531,-119.795,38.9581
0.09375,-120.223,39.19109
0.38671875,-119.8581,39.24089
0.4375,-120.2885,39.4738
0.001953125,-119.9218,39.5239
0.051757812,-120.4549,38.57567
1.6513672,-120.094,38.62627
0.0,-120.5208,38.8577
1.4589844,-120.1582,38.90858
1.296875,-119.795,38.9581
0.0390625,-120.223,39.19109
0.38867188,-119.8581,39.24089
0.15332031,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
1.8515625,-120.094,38.62627
0.0,-120.5208,38.8577
1.7666016,-120.1582,38.90858
1.7792969,-119.795,38.9581
0.28125,-120.223,39.19109
0.28027344,-119.8581,39.24089
0.28027344,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.05859375,-120.223,39.19109
0.296875,-119.8581,39.24089
0.056640625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
1.1347656,-120.094,38.62627
0.0,-120.5208,38.8577
0.06542969,-120.1582,38.90858
1.5146484,-119.795,38.9581
0.0703125,-120.223,39.19109
0.17675781,-119.8581,39.24089
0.025390625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.50878906,-120.4549,38.57567
1.7402344,-120.094,38.62627
0.001953125,-120.5208,38.8577
0.38183594,-120.1582,38.90858
1.734375,-119.795,38.9581
0.1640625,-120.223,39.19109
0.18554688,-119.8581,39.24089
0.14941406,-120.2885,39.4738
0.015625,-119.9218,39.5239
0.3564453,-120.4549,38.57567
1.7880859,-120.094,38.62627
0.0,-120.5208,38.8577
0.13769531,-120.1582,38.90858
1.7539062,-119.795,38.9581
0.15917969,-120.223,39.19109
0.17480469,-119.8581,39.24089
0.0546875,-120.2885,39.4738
0.0,-119.9218,39.5239
1.6054688,-120.4549,38.57567
1.2861328,-120.094,38.62627
0.0,-120.5208,38.8577
0.24511719,-120.1582,38.90858
2.1298828,-119.795,38.9581
0.22363281,-120.223,39.19109
0.3515625,-119.8581,39.24089
0.15039062,-120.2885,39.4738
0.0068359375,-119.9218,39.5239
2.569336,-120.4549,38.57567
1.9765625,-120.094,38.62627
0.0,-120.5208,38.8577
0.7314453,-120.1582,38.90858
3.0117188,-119.795,38.9581
0.4091797,-120.223,39.19109
0.28222656,-119.8581,39.24089
0.7451172,-120.2885,39.4738
0.0,-119.9218,39.5239
3.163086,-120.4549,38.57567
0.25097656,-120.094,38.62627
0.0,-120.5208,38.8577
0.69433594,-120.1582,38.90858
1.9814453,-119.795,38.9581
1.2802734,-120.223,39.19109
0.67578125,-119.8581,39.24089
0.93066406,-120.2885,39.4738
0.0107421875,-119.9218,39.5239
3.225586,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.15234375,-119.795,38.9581
0.0,-120.223,39.19109
0.0009765625,-119.8581,39.24089
0.0,-120.2885,39.4738
0.29003906,-119.9218,39.5239
1.4648438,-120.4549,38.57567
0.0,-120.094,38.62627
0.65234375,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.12011719,-120.223,39.19109
0.0,-119.8581,39.24089
0.0078125,-120.2885,39.4738
0.107421875,-119.9218,39.5239
1.0146484,-120.4549,38.57567
0.0,-120.094,38.62627
0.26367188,-120.5208,38.8577
0.022460938,-120.1582,38.90858
0.0,-119.795,38.9581
0.34960938,-120.223,39.19109
0.0,-119.8581,39.24089
0.0029296875,-120.2885,39.4738
0.036132812,-119.9218,39.5239
2.1689453,-120.4549,38.57567
0.3388672,-120.094,38.62627
0.25097656,-120.5208,38.8577
0.22753906,-120.1582,38.90858
0.46875,-119.795,38.9581
0.46875,-120.223,39.19109
0.26757812,-119.8581,39.24089
0.45898438,-120.2885,39.4738
0.07714844,-119.9218,39.5239
1.9501953,-120.4549,38.57567
0.016601562,-120.094,38.62627
0.14160156,-120.5208,38.8577
0.009765625,-120.1582,38.90858
0.53808594,-119.795,38.9581
0.09472656,-120.223,39.19109
0.1953125,-119.8581,39.24089
0.15820312,-120.2885,39.4738
0.17089844,-119.9218,39.5239
1.9482422,-120.4549,38.57567
0.0,-120.094,38.62627
0.27148438,-120.5208,38.8577
0.021484375,-120.1582,38.90858
0.12109375,-119.795,38.9581
0.06542969,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.24804688,-119.9218,39.5239
2.6201172,-120.4549,38.57567
0.0,-120.094,38.62627
0.56152344,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0234375,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.034179688,-119.9218,39.5239
1.90625,-120.4549,38.57567
0.001953125,-120.094,38.62627
0.58984375,-120.5208,38.8577
0.14746094,-120.1582,38.90858
0.5019531,-119.795,38.9581
0.5175781,-120.223,39.19109
0.30371094,-119.8581,39.24089
0.08496094,-120.2885,39.4738
0.75097656,-119.9218,39.5239
2.5126953,-120.4549,38.57567
0.01953125,-120.094,38.62627
0.21484375,-120.5208,38.8577
0.3388672,-120.1582,38.90858
1.6513672,-119.795,38.9581
0.625,-120.223,39.19109
1.1220703,-119.8581,39.24089
0.35253906,-120.2885,39.4738
0.7753906,-119.9218,39.5239
4.102539,-120.4549,38.57567
4.432617,-120.094,38.62627
0.0048828125,-120.5208,38.8577
2.6972656,-120.1582,38.90858
4.4648438,-119.795,38.9581
0.6669922,-120.223,39.19109
2.625,-119.8581,39.24089
2.4082031,-120.2885,39.4738
0.9169922,-119.9218,39.5239
4.9160156,-120.4549,38.57567
3.6484375,-120.094,38.62627
0.06933594,-120.5208,38.8577
0.4111328,-120.1582,38.90858
5.227539,-119.795,38.9581
0.9472656,-120.223,39.19109
0.0,-119.8581,39.24089
1.1210938,-120.2885,39.4738
0.0,-119.9218,39.5239
3.4785156,-120.4549,38.57567
0.0,-120.094,38.62627
0.515625,-120.5208,38.8577
0.0,-120.1582,38.90858
0.21875,-119.795,38.9581
0.10644531,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.140625,-119.9218,39.5239
2.1669922,-120.4549,38.57567
0.0,-120.094,38.62627
1.0351562,-120.5208,38.8577
0.015625,-120.1582,38.90858
0.22363281,-119.795,38.9581
0.34765625,-120.223,39.19109
0.018554688,-119.8581,39.24089
0.0,-120.2885,39.4738
0.3017578,-119.9218,39.5239
1.8291016,-120.4549,38.57567
0.0,-120.094,38.62627
1.1855469,-120.5208,38.8577
0.11816406,-120.1582,38.90858
0.234375,-119.795,38.9581
0.5332031,-120.223,39.19109
0.08203125,-119.8581,39.24089
0.115234375,-120.2885,39.4738
0.34179688,-119.9218,39.5239
2.2763672,-120.4549,38.57567
0.0,-120.094,38.62627
1.5058594,-120.5208,38.8577
0.0,-120.1582,38.90858
0.015625,-119.795,38.9581
0.39453125,-120.223,39.19109
0.01171875,-119.8581,39.24089
0.028320312,-120.2885,39.4738
0.25097656,-119.9218,39.5239
2.3701172,-120.4549,38.57567
0.033203125,-120.094,38.62627
0.91503906,-120.5208,38.8577
0.31933594,-120.1582,38.90858
0.23242188,-119.795,38.9581
0.92871094,-120.223,39.19109
0.27929688,-119.8581,39.24089
0.34472656,-120.2885,39.4738
0.3388672,-119.9218,39.5239
1.7773438,-120.4549,38.57567
0.0,-120.094,38.62627
0.26953125,-120.5208,38.8577
0.0,-120.1582,38.90858
0.05078125,-119.795,38.9581
0.5263672,-120.223,39.19109
0.103515625,-119.8581,39.24089
0.087890625,-120.2885,39.4738
0.29589844,-119.9218,39.5239
2.2050781,-120.4549,38.57567
0.0,-120.094,38.62627
0.3076172,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.22851562,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.18066406,-119.9218,39.5239
2.4121094,-120.4549,38.57567
0.107421875,-120.094,38.62627
0.11035156,-120.5208,38.8577
0.26757812,-120.1582,38.90858
0.20703125,-119.795,38.9581
0.3876953,-120.223,39.19109
0.1171875,-119.8581,39.24089
0.4013672,-120.2885,39.4738
0.20605469,-119.9218,39.5239
2.444336,-120.4549,38.57567
0.52734375,-120.094,38.62627
0.10644531,-120.5208,38.8577
0.7480469,-120.1582,38.90858
1.1660156,-119.795,38.9581
0.11816406,-120.223,39.19109
0.94140625,-119.8581,39.24089
0.41015625,-120.2885,39.4738
0.453125,-119.9218,39.5239
1.9599609,-120.4549,38.57567
0.07324219,-120.094,38.62627
0.107421875,-120.5208,38.8577
0.30078125,-120.1582,38.90858
1.4238281,-119.795,38.9581
0.11816406,-120.223,39.19109
0.97753906,-119.8581,39.24089
0.24707031,-120.2885,39.4738
