mcdc,lon,lat
61.5,-119.8581,39.24089
61.875,-120.2885,39.4738
57.125,-119.9218,39.5239
55.125,-120.4549,38.57567
55.0,-120.094,38.62627
60.625,-120.5208,38.8577
57.0,-120.1582,38.90858
45.625,-119.795,38.9581
59.5,-120.223,39.19109
53.375,-119.8581,39.24089
56.625,-120.2885,39.4738
53.75,-119.9218,39.5239
49.75,-120.4549,38.57567
57.75,-120.094,38.62627
41.875,-120.5208,38.8577
48.125,-120.1582,38.90858
51.125,-119.795,38.9581
45.375,-120.223,39.19109
44.375,-119.8581,39.24089
43.5,-120.2885,39.4738
44.875,-119.9218,39.5239
42.75,-120.4549,38.57567
38.125,-120.094,38.62627
42.25,-120.5208,38.8577
36.125,-120.1582,38.90858
31.625,-119.795,38.9581
38.875,-120.223,39.19109
34.75,-119.8581,39.24089
43.75,-120.2885,39.4738
40.0,-119.9218,39.5239
53.125,-120.4549,38.57567
60.75,-120.094,38.62627
49.375,-120.5208,38.8577
52.375,-120.1582,38.90858
55.125,-119.795,38.9581
53.875,-120.223,39.19109
55.0,-119.8581,39.24089
55.875,-120.2885,39.4738
55.75,-119.9218,39.5239
7.375,-120.4549,38.57567
8.625,-120.094,38.62627
5.75,-120.5208,38.8577
5.375,-120.1582,38.90858
8.125,-119.795,38.9581
4.875,-120.223,39.19109
7.5,-119.8581,39.24089
3.5,-120.2885,39.4738
8.75,-119.9218,39.5239
0.75,-120.4549,38.57567
1.75,-120.094,38.62627
0.375,-120.5208,38.8577
0.375,-120.1582,38.90858
0.125,-119.795,38.9581
1.625,-120.223,39.19109
1.0,-119.8581,39.24089
4.25,-120.2885,39.4738
5.5,-119.9218,39.5239
0.5,-120.4549,38.57567
0.125,-120.094,38.62627
0.0,-120.5208,38.8577
0.25,-120.1582,38.90858
5.875,-119.795,38.9581
1.875,-120.223,39.19109
9.5,-119.8581,39.24089
1.625,-120.2885,39.4738
5.875,-119.9218,39.5239
0.5,-120.4549,38.57567
0.0,-120.094,38.62627
0.125,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.75,-120.223,39.19109
0.625,-119.8581,39.24089
2.125,-120.2885,39.4738
2.125,-119.9218,39.5239
7.375,-120.4549,38.57567
5.5,-120.094,38.62627
7.625,-120.5208,38.8577
5.5,-120.1582,38.90858
4.0,-119.795,38.9581
5.75,-120.223,39.19109
4.375,-119.8581,39.24089
5.25,-120.2885,39.4738
4.5,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
1.625,-120.4549,38.57567
0.375,-120.094,38.62627
4.125,-120.5208,38.8577
1.75,-120.1582,38.90858
0.625,-119.795,38.9581
4.0,-120.223,39.19109
2.0,-119.8581,39.24089
6.5,-120.2885,39.4738
4.0,-119.9218,39.5239
32.5,-120.4549,38.57567
30.125,-120.094,38.62627
30.125,-120.5208,38.8577
31.0,-120.1582,38.90858
29.25,-119.795,38.9581
28.25,-120.223,39.19109
29.125,-119.8581,39.24089
23.625,-120.2885,39.4738
28.25,-119.9218,39.5239
40.25,-120.4549,38.57567
36.0,-120.094,38.62627
39.125,-120.5208,38.8577
32.75,-120.1582,38.90858
28.625,-119.795,38.9581
29.25,-120.223,39.19109
25.25,-119.8581,39.24089
26.75,-120.2885,39.4738
22.625,-119.9218,39.5239
70.0,-120.4549,38.57567
63.375,-120.094,38.62627
71.125,-120.5208,38.8577
64.0,-120.1582,38.90858
65.75,-119.795,38.9581
73.125,-120.223,39.19109
75.5,-119.8581,39.24089
79.5,-120.2885,39.4738
75.125,-119.9218,39.5239
43.125,-120.4549,38.57567
63.5,-120.094,38.62627
48.625,-120.5208,38.8577
66.0,-120.1582,38.90858
70.625,-119.795,38.9581
61.25,-120.223,39.19109
67.125,-119.8581,39.24089
56.125,-120.2885,39.4738
64.375,-119.9218,39.5239
30.625,-120.4549,38.57567
23.0,-120.094,38.62627
27.25,-120.5208,38.8577
27.125,-120.1582,38.90858
24.5,-119.795,38.9581
27.5,-120.223,39.19109
23.0,-119.8581,39.24089
25.625,-120.2885,39.4738
22.75,-119.9218,39.5239
80.875,-120.4549,38.57567
85.625,-120.094,38.62627
80.0,-120.5208,38.8577
85.0,-120.1582,38.90858
84.5,-119.795,38.9581
82.5,-120.223,39.19109
87.0,-119.8581,39.24089
78.625,-120.2885,39.4738
83.625,-119.9218,39.5239
11.625,-120.4549,38.57567
28.5,-120.094,38.62627
11.0,-120.5208,38.8577
19.125,-120.1582,38.90858
21.0,-119.795,38.9581
12.125,-120.223,39.19109
5.875,-119.8581,39.24089
10.625,-120.2885,39.4738
6.5,-119.9218,39.5239
53.875,-120.4549,38.57567
22.375,-120.094,38.62627
54.0,-120.5208,38.8577
26.125,-120.1582,38.90858
10.125,-119.795,38.9581
25.875,-120.223,39.19109
13.875,-119.8581,39.24089
20.875,-120.2885,39.4738
12.125,-119.9218,39.5239
46.875,-120.4549,38.57567
20.375,-120.094,38.62627
44.875,-120.5208,38.8577
24.625,-120.1582,38.90858
12.0,-119.795,38.9581
27.875,-120.223,39.19109
17.0,-119.8581,39.24089
30.0,-120.2885,39.4738
19.875,-119.9218,39.5239
67.0,-120.4549,38.57567
45.625,-120.094,38.62627
60.75,-120.5208,38.8577
47.0,-120.1582,38.90858
30.125,-119.795,38.9581
41.75,-120.223,39.19109
32.375,-119.8581,39.24089
44.25,-120.2885,39.4738
36.25,-119.9218,39.5239
49.875,-120.4549,38.57567
39.625,-120.094,38.62627
45.25,-120.5208,38.8577
43.625,-120.1582,38.90858
36.75,-119.795,38.9581
32.125,-120.223,39.19109
32.25,-119.8581,39.24089
30.5,-120.2885,39.4738
34.375,-119.9218,39.5239
24.5,-120.4549,38.57567
31.0,-120.094,38.62627
28.625,-120.5208,38.8577
37.25,-120.1582,38.90858
36.5,-119.795,38.9581
38.375,-120.223,39.19109
38.75,-119.8581,39.24089
38.625,-120.2885,39.4738
39.875,-119.9218,39.5239
4.0,-120.4549,38.57567
4.0,-120.094,38.62627
3.875,-120.5208,38.8577
3.625,-120.1582,38.90858
3.375,-119.795,38.9581
3.375,-120.223,39.19109
3.375,-119.8581,39.24089
3.0,-120.2885,39.4738
3.75,-119.9218,39.5239
3.25,-120.4549,38.57567
2.25,-120.094,38.62627
3.0,-120.5208,38.8577
2.125,-120.1582,38.90858
1.375,-119.795,38.9581
1.625,-120.223,39.19109
0.875,-119.8581,39.24089
1.125,-120.2885,39.4738
1.25,-119.9218,39.5239
71.0,-120.4549,38.57567
60.125,-120.094,38.62627
73.375,-120.5208,38.8577
63.375,-120.1582,38.90858
55.5,-119.795,38.9581
66.0,-120.223,39.19109
58.875,-119.8581,39.24089
67.75,-120.2885,39.4738
64.625,-119.9218,39.5239
96.5,-120.4549,38.57567
96.75,-120.094,38.62627
90.375,-120.5208,38.8577
96.75,-120.1582,38.90858
92.0,-119.795,38.9581
91.375,-120.223,39.19109
89.875,-119.8581,39.24089
85.375,-120.2885,39.4738
86.75,-119.9218,39.5239
20.875,-120.4549,38.57567
22.375,-120.094,38.62627
28.375,-120.5208,38.8577
24.375,-120.1582,38.90858
19.875,-119.795,38.9581
29.625,-120.223,39.19109
21.375,-119.8581,39.24089
34.75,-120.2885,39.4738
26.0,-119.9218,39.5239
73.0,-120.4549,38.57567
68.75,-120.094,38.62627
72.0,-120.5208,38.8577
72.625,-120.1582,38.90858
70.375,-119.795,38.9581
75.125,-120.223,39.19109
73.5,-119.8581,39.24089
76.125,-120.2885,39.4738
75.375,-119.9218,39.5239
37.0,-120.4549,38.57567
40.375,-120.094,38.62627
37.25,-120.5208,38.8577
43.625,-120.1582,38.90858
42.25,-119.795,38.9581
44.125,-120.223,39.19109
45.625,-119.8581,39.24089
47.0,-120.2885,39.4738
46.0,-119.9218,39.5239
35.25,-120.4549,38.57567
23.875,-120.094,38.62627
34.75,-120.5208,38.8577
28.375,-120.1582,38.90858
26.75,-119.795,38.9581
32.625,-120.223,39.19109
33.5,-119.8581,39.24089
34.125,-120.2885,39.4738
39.625,-119.9218,39.5239
32.0,-120.4549,38.57567
17.125,-120.094,38.62627
31.875,-120.5208,38.8577
20.75,-120.1582,38.90858
14.625,-119.795,38.9581
21.75,-120.223,39.19109
16.0,-119.8581,39.24089
22.75,-120.2885,39.4738
21.5,-119.9218,39.5239
42.0,-120.4549,38.57567
26.0,-120.094,38.62627
40.375,-120.5208,38.8577
30.625,-120.1582,38.90858
23.5,-119.795,38.9581
32.375,-120.223,39.19109
24.0,-119.8581,39.24089
33.25,-120.2885,39.4738
28.0,-119.9218,39.5239
39.125,-120.4549,38.57567
42.125,-120.094,38.62627
41.75,-120.5208,38.8577
47.0,-120.1582,38.90858
41.5,-119.795,38.9581
47.625,-120.223,39.19109
44.125,-119.8581,39.24089
52.5,-120.2885,39.4738
54.375,-119.9218,39.5239
1.25,-120.4549,38.57567
0.25,-120.094,38.62627
1.75,-120.5208,38.8577
0.625,-120.1582,38.90858
0.5,-119.795,38.9581
1.5,-120.223,39.19109
0.75,-119.8581,39.24089
2.0,-120.2885,39.4738
1.625,-119.9218,39.5239
31.375,-120.4549,38.57567
30.75,-120.094,38.62627
35.5,-120.5208,38.8577
35.375,-120.1582,38.90858
34.125,-119.795,38.9581
39.0,-120.223,39.19109
37.875,-119.8581,39.24089
43.5,-120.2885,39.4738
43.125,-119.9218,39.5239
3.5,-120.4549,38.57567
4.75,-120.094,38.62627
3.375,-120.5208,38.8577
4.25,-120.1582,38.90858
6.125,-119.795,38.9581
4.125,-120.223,39.19109
6.0,-119.8581,39.24089
4.25,-120.2885,39.4738
9.5,-119.9218,39.5239
2.125,-120.4549,38.57567
3.875,-120.094,38.62627
0.5,-120.5208,38.8577
0.75,-120.1582,38.90858
0.125,-119.795,38.9581
0.25,-120.223,39.19109
0.0,-119.8581,39.24089
0.125,-120.2885,39.4738
0.5,-119.9218,39.5239
2.75,-120.4549,38.57567
1.0,-120.094,38.62627
5.5,-120.5208,38.8577
3.25,-120.1582,38.90858
1.5,-119.795,38.9581
10.125,-120.223,39.19109
6.75,-119.8581,39.24089
18.25,-120.2885,39.4738
18.125,-119.9218,39.5239
55.125,-120.4549,38.57567
40.5,-120.094,38.62627
58.75,-120.5208,38.8577
47.5,-120.1582,38.90858
38.875,-119.795,38.9581
50.625,-120.223,39.19109
44.75,-119.8581,39.24089
47.75,-120.2885,39.4738
50.125,-119.9218,39.5239
46.375,-120.4549,38.57567
55.25,-120.094,38.62627
39.75,-120.5208,38.8577
47.75,-120.1582,38.90858
44.0,-119.795,38.9581
41.25,-120.223,39.19109
40.375,-119.8581,39.24089
38.375,-120.2885,39.4738
41.0,-119.9218,39.5239
1.125,-120.4549,38.57567
1.625,-120.094,38.62627
0.375,-120.5208,38.8577
0.375,-120.1582,38.90858
1.375,-119.795,38.9581
1.125,-120.223,39.19109
1.0,-119.8581,39.24089
2.25,-120.2885,39.4738
1.875,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.875,-120.2885,39.4738
0.0,-119.9218,39.5239
8.5,-120.4549,38.57567
9.25,-120.094,38.62627
7.75,-120.5208,38.8577
8.875,-120.1582,38.90858
7.25,-119.795,38.9581
6.0,-120.223,39.19109
5.125,-119.8581,39.24089
4.25,-120.2885,39.4738
2.0,-119.9218,39.5239
22.25,-120.4549,38.57567
14.5,-120.094,38.62627
20.125,-120.5208,38.8577
20.375,-120.1582,38.90858
21.5,-119.795,38.9581
23.625,-120.223,39.19109
25.75,-119.8581,39.24089
27.75,-120.2885,39.4738
32.5,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.375,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.625,-120.2885,39.4738
0.0,-119.9218,39.5239
