uwnd,lon,lat
1.0134205,-120.094,38.62627
-1.3029858,-120.5208,38.8577
1.0124439,-120.1582,38.90858
4.293694,-119.795,38.9581
2.934319,-120.223,39.19109
4.711663,-119.8581,39.24089
-0.023688912,-120.2885,39.4738
4.7038503,-119.9218,39.5239
-1.1908283,-120.4549,38.57567
1.7779217,-120.094,38.62627
-1.169344,-120.5208,38.8577
1.7769451,-120.1582,38.90858
2.3277264,-119.795,38.9581
1.6314373,-120.223,39.19109
2.2339764,-119.8581,39.24089
1.1177654,-120.2885,39.4738
2.2310467,-119.9218,39.5239
-1.4413834,-120.4549,38.57567
0.065452576,-120.094,38.62627
-1.169899,-120.5208,38.8577
0.06349945,-120.1582,38.90858
0.35549164,-119.795,38.9581
-0.37595367,-120.223,39.19109
0.112327576,-119.8581,39.24089
-2.4462662,-120.2885,39.4738
0.10939789,-119.9218,39.5239
-1.9886761,-120.4549,38.57567
-2.0697308,-120.094,38.62627
-2.4818401,-120.5208,38.8577
-2.0697308,-120.1582,38.90858
-2.0443401,-119.795,38.9581
-1.9320354,-120.223,39.19109
-2.118559,-119.8581,39.24089
-3.392973,-120.2885,39.4738
-2.120512,-119.9218,39.5239
-1.8988602,-120.4549,38.57567
-2.044368,-120.094,38.62627
-1.9027665,-120.5208,38.8577
-2.044368,-120.1582,38.90858
-2.8939774,-119.795,38.9581
-2.160579,-120.223,39.19109
-3.15179,-119.8581,39.24089
-3.4584305,-120.2885,39.4738
-3.153743,-119.9218,39.5239
-2.7023735,-120.4549,38.57567
-3.6750298,-120.094,38.62627
-3.3390923,-120.5208,38.8577
-3.6740532,-120.1582,38.90858
-4.1955376,-119.795,38.9581
-3.2521782,-120.223,39.19109
-4.357647,-119.8581,39.24089
-3.7853813,-120.2885,39.4738
-4.3605766,-119.9218,39.5239
-2.3404646,-120.4549,38.57567
-1.1978865,-120.094,38.62627
-2.4303083,-120.5208,38.8577
-1.1978865,-120.1582,38.90858
-0.6627302,-119.795,38.9581
-1.3639021,-120.223,39.19109
-0.88343334,-119.8581,39.24089
-2.980113,-120.2885,39.4738
-0.88831615,-119.9218,39.5239
-2.8894172,-120.4549,38.57567
0.18187189,-120.094,38.62627
-1.1296515,-120.5208,38.8577
0.18187189,-120.1582,38.90858
4.8029656,-119.795,38.9581
1.3019891,-120.223,39.19109
4.998278,-119.8581,39.24089
-2.5778937,-120.2885,39.4738
4.991442,-119.9218,39.5239
0.29423034,-120.4549,38.57567
4.8079023,-120.094,38.62627
2.694621,-120.5208,38.8577
4.802043,-120.1582,38.90858
9.501262,-119.795,38.9581
6.829386,-120.223,39.19109
10.152629,-119.8581,39.24089
2.0510664,-120.2885,39.4738
10.14384,-119.9218,39.5239
-0.039089322,-120.4549,38.57567
3.2646215,-120.094,38.62627
0.68259037,-120.5208,38.8577
3.2626684,-120.1582,38.90858
6.7470436,-119.795,38.9581
5.43552,-120.223,39.19109
7.355442,-119.8581,39.24089
2.371067,-120.2885,39.4738
7.350559,-119.9218,39.5239
-1.491087,-120.4549,38.57567
2.5675068,-120.094,38.62627
-1.4852276,-120.5208,38.8577
2.564577,-120.1582,38.90858
4.573366,-119.795,38.9581
4.06653,-120.223,39.19109
6.1192646,-119.8581,39.24089
0.6583271,-120.2885,39.4738
6.113405,-119.9218,39.5239
-0.5078621,-120.4549,38.57567
2.891552,-120.094,38.62627
-0.0029792786,-120.5208,38.8577
2.8905754,-120.1582,38.90858
5.9237785,-119.795,38.9581
4.7450676,-120.223,39.19109
6.737255,-119.8581,39.24089
2.204052,-120.2885,39.4738
6.7323723,-119.9218,39.5239
1.9298763,-120.4549,38.57567
4.805853,-120.094,38.62627
2.45722,-120.5208,38.8577
4.8048763,-120.1582,38.90858
7.850775,-119.795,38.9581
6.27265,-120.223,39.19109
7.3292904,-119.8581,39.24089
5.557806,-120.2885,39.4738
7.3263607,-119.9218,39.5239
-0.73128057,-120.4549,38.57567
-0.9724915,-120.094,38.62627
-0.995929,-120.5208,38.8577
-0.97346807,-120.1582,38.90858
-4.098468,-119.795,38.9581
-0.6912415,-120.223,39.19109
-3.4822571,-119.8581,39.24089
0.5431335,-120.2885,39.4738
-3.4812806,-119.9218,39.5239
0.4245515,-120.4549,38.57567
2.8600984,-120.094,38.62627
0.18822336,-120.5208,38.8577
2.8591218,-120.1582,38.90858
1.1970124,-119.795,38.9581
2.5300202,-120.223,39.19109
1.8981843,-119.8581,39.24089
2.5046296,-120.2885,39.4738
1.9001374,-119.9218,39.5239
-0.46662164,-120.4549,38.57567
0.41130805,-120.094,38.62627
-1.9109576,-120.5208,38.8577
0.41326118,-120.1582,38.90858
-4.063301,-119.795,38.9581
-0.1785357,-120.223,39.19109
-3.5310748,-119.8581,39.24089
0.7247846,-120.2885,39.4738
-3.5310748,-119.9218,39.5239
-1.0984821,-120.4549,38.57567
0.33511162,-120.094,38.62627
-2.766451,-120.5208,38.8577
0.33608818,-120.1582,38.90858
-3.08774,-119.795,38.9581
0.057767868,-120.223,39.19109
-3.261568,-119.8581,39.24089
-1.5320759,-120.2885,39.4738
-3.261568,-119.9218,39.5239
-1.5318537,-120.4549,38.57567
-0.67833805,-120.094,38.62627
-3.153924,-120.5208,38.8577
-0.6773615,-120.1582,38.90858
-5.046502,-119.795,38.9581
-1.0386896,-120.223,39.19109
-5.450799,-119.8581,39.24089
-1.0816584,-120.2885,39.4738
-5.4517756,-119.9218,39.5239
-1.0359104,-120.4549,38.57567
0.7228787,-120.094,38.62627
-1.3220432,-120.5208,38.8577
0.72385526,-120.1582,38.90858
-0.120871305,-119.795,38.9581
0.49826932,-120.223,39.19109
-0.21071506,-119.8581,39.24089
-0.8376682,-120.2885,39.4738
-0.21071506,-119.9218,39.5239
-1.1559029,-120.4549,38.57567
-0.06410599,-120.094,38.62627
-2.800434,-120.5208,38.8577
-0.06410599,-120.1582,38.90858
-3.5982857,-119.795,38.9581
-0.39906693,-120.223,39.19109
-3.3346138,-119.8581,39.24089
-1.5211372,-120.2885,39.4738
-3.3336372,-119.9218,39.5239
0.79062843,-120.4549,38.57567
0.61875343,-120.094,38.62627
1.2251987,-120.5208,38.8577
0.6177769,-120.1582,38.90858
0.46933937,-119.795,38.9581
0.5396519,-120.223,39.19109
0.34726906,-119.8581,39.24089
-1.6419888,-120.2885,39.4738
0.34726906,-119.9218,39.5239
-0.84467125,-120.4549,38.57567
0.50689125,-120.094,38.62627
-1.0936947,-120.5208,38.8577
0.5059147,-120.1582,38.90858
-0.5878353,-119.795,38.9581
-0.077093124,-120.223,39.19109
-0.5028744,-119.8581,39.24089
-2.0302181,-120.2885,39.4738
-0.5028744,-119.9218,39.5239
-0.21849632,-120.4549,38.57567
-1.5661526,-120.094,38.62627
0.09790993,-120.5208,38.8577
-1.5661526,-120.1582,38.90858
-2.3503323,-119.795,38.9581
-1.4284573,-120.223,39.19109
-2.4509182,-119.8581,39.24089
-2.8366604,-120.2885,39.4738
-2.4518948,-119.9218,39.5239
-0.7479458,-120.4549,38.57567
0.6485386,-120.094,38.62627
-0.15712547,-120.5208,38.8577
0.64658546,-120.1582,38.90858
1.6758823,-119.795,38.9581
0.3487339,-120.223,39.19109
1.6915073,-119.8581,39.24089
-1.9813442,-120.2885,39.4738
1.685648,-119.9218,39.5239
-3.668745,-120.4549,38.57567
-0.59062016,-120.094,38.62627
-3.193159,-120.5208,38.8577
-0.59062016,-120.1582,38.90858
2.699419,-119.795,38.9581
-0.2615186,-120.223,39.19109
2.5861378,-119.8581,39.24089
-1.3728467,-120.2885,39.4738
2.5802784,-119.9218,39.5239
-2.3780847,-120.4549,38.57567
1.9324621,-120.094,38.62627
-1.1066004,-120.5208,38.8577
1.930509,-120.1582,38.90858
4.497892,-119.795,38.9581
2.5721107,-120.223,39.19109
4.6277747,-119.8581,39.24089
0.9656652,-120.2885,39.4738
4.6238685,-119.9218,39.5239
0.7481327,-120.4549,38.57567
3.963953,-120.094,38.62627
2.5762577,-120.5208,38.8577
3.962,-120.1582,38.90858
7.381922,-119.795,38.9581
6.352625,-120.223,39.19109
8.294031,-119.8581,39.24089
2.3565311,-120.2885,39.4738
8.285242,-119.9218,39.5239
1.9689102,-120.4549,38.57567
3.3292618,-120.094,38.62627
2.8634415,-120.5208,38.8577
3.3273087,-120.1582,38.90858
5.951332,-119.795,38.9581
4.272621,-120.223,39.19109
5.2179337,-119.8581,39.24089
3.520668,-120.2885,39.4738
5.215004,-119.9218,39.5239
0.12941635,-120.4549,38.57567
4.3589087,-120.094,38.62627
1.2602757,-120.5208,38.8577
4.3589087,-120.1582,38.90858
5.882346,-119.795,38.9581
4.2964087,-120.223,39.19109
5.1694555,-119.8581,39.24089
5.516135,-120.2885,39.4738
5.172385,-119.9218,39.5239
-0.58204293,-120.4549,38.57567
1.6943243,-120.094,38.62627
-0.4423945,-120.5208,38.8577
1.6933477,-120.1582,38.90858
-0.27735543,-119.795,38.9581
1.1103399,-120.223,39.19109
-0.3613398,-119.8581,39.24089
0.23338675,-120.2885,39.4738
-0.36231637,-119.9218,39.5239
-1.105431,-120.4549,38.57567
0.8955456,-120.094,38.62627
-0.6669544,-120.5208,38.8577
0.8955456,-120.1582,38.90858
2.4687877,-119.795,38.9581
1.1435925,-120.223,39.19109
2.4072642,-119.8581,39.24089
-1.1191028,-120.2885,39.4738
2.4043345,-119.9218,39.5239
0.41615915,-120.4549,38.57567
2.6026826,-120.094,38.62627
1.5011201,-120.5208,38.8577
2.601706,-120.1582,38.90858
5.1144013,-119.795,38.9581
3.6192842,-120.223,39.19109
5.19155,-119.8581,39.24089
1.2852998,-120.2885,39.4738
5.1856904,-119.9218,39.5239
2.979372,-120.4549,38.57567
5.097536,-120.094,38.62627
4.7264423,-120.5208,38.8577
5.0946064,-120.1582,38.90858
9.873903,-119.795,38.9581
6.689333,-120.223,39.19109
10.40906,-119.8581,39.24089
3.720583,-120.2885,39.4738
10.4032,-119.9218,39.5239
-0.5635681,-120.4549,38.57567
3.8631897,-120.094,38.62627
-0.4180603,-120.5208,38.8577
3.8622131,-120.1582,38.90858
5.2655334,-119.795,38.9581
4.429596,-120.223,39.19109
6.5487366,-119.8581,39.24089
2.9442444,-120.2885,39.4738
6.545807,-119.9218,39.5239
-0.9709866,-120.4549,38.57567
1.9010837,-120.094,38.62627
-0.79227567,-120.5208,38.8577
1.898154,-120.1582,38.90858
4.5788183,-119.795,38.9581
2.6803806,-120.223,39.19109
5.1676855,-119.8581,39.24089
-0.6223538,-120.2885,39.4738
5.1628027,-119.9218,39.5239
-4.247658,-120.4549,38.57567
2.0814438,-120.094,38.62627
-2.8980484,-120.5208,38.8577
2.0775375,-120.1582,38.90858
7.4857407,-119.795,38.9581
4.2445297,-120.223,39.19109
8.40078,-119.8581,39.24089
-1.4156265,-120.2885,39.4738
8.392967,-119.9218,39.5239
-0.86151695,-120.4549,38.57567
1.8367252,-120.094,38.62627
0.9968815,-120.5208,38.8577
1.8337955,-120.1582,38.90858
8.243952,-119.795,38.9581
5.1336,-120.223,39.19109
9.151178,-119.8581,39.24089
-1.1808529,-120.2885,39.4738
9.142389,-119.9218,39.5239
2.2393398,-120.4549,38.57567
6.281332,-120.094,38.62627
4.2022305,-120.5208,38.8577
6.277426,-120.1582,38.90858
9.951254,-119.795,38.9581
9.035238,-120.223,39.19109
10.538168,-119.8581,39.24089
4.413168,-120.2885,39.4738
10.528402,-119.9218,39.5239
2.5429344,-120.4549,38.57567
3.4716454,-120.094,38.62627
3.956997,-120.5208,38.8577
3.4696922,-120.1582,38.90858
8.29977,-119.795,38.9581
5.158169,-120.223,39.19109
8.259731,-119.8581,39.24089
2.7753563,-120.2885,39.4738
8.256802,-119.9218,39.5239
2.2582855,-120.4549,38.57567
1.6782074,-120.094,38.62627
2.6782074,-120.5208,38.8577
1.679184,-120.1582,38.90858
5.351059,-119.795,38.9581
1.4155121,-120.223,39.19109
4.386215,-119.8581,39.24089
2.5219574,-120.2885,39.4738
4.386215,-119.9218,39.5239
0.43746376,-120.4549,38.57567
-1.4170284,-120.094,38.62627
0.31246376,-120.5208,38.8577
-1.4150753,-120.1582,38.90858
-3.3896847,-119.795,38.9581
-1.4775753,-120.223,39.19109
-3.2764034,-119.8581,39.24089
0.99019814,-120.2885,39.4738
-3.2764034,-119.9218,39.5239
-0.39507484,-120.4549,38.57567
0.68890953,-120.094,38.62627
-1.2398014,-120.5208,38.8577
0.68890953,-120.1582,38.90858
-3.6099186,-119.795,38.9581
0.82660484,-120.223,39.19109
-3.296442,-119.8581,39.24089
1.462347,-120.2885,39.4738
-3.294489,-119.9218,39.5239
0.8714638,-120.4549,38.57567
4.623417,-120.094,38.62627
1.9593544,-120.5208,38.8577
4.620487,-120.1582,38.90858
6.25037,-119.795,38.9581
4.743534,-120.223,39.19109
5.8656044,-119.8581,39.24089
4.529667,-120.2885,39.4738
5.8656044,-119.9218,39.5239
0.6580715,-120.4549,38.57567
-0.04407692,-120.094,38.62627
