weasd,lon,lat
10.234375,-120.1582,38.90858
17.954102,-119.795,38.9581
5.600586,-120.223,39.19109
0.0,-119.8581,39.24089
4.3222656,-120.2885,39.4738
0.0,-119.9218,39.5239
14.03418,-120.4549,38.57567
21.858398,-120.094,38.62627
0.033203125,-120.5208,38.8577
7.118164,-120.1582,38.90858
12.149414,-119.795,38.9581
5.225586,-120.223,39.19109
2.2548828,-119.8581,39.24089
1.9208984,-120.2885,39.4738
0.024414062,-119.9218,39.5239
15.011719,-120.4549,38.57567
26.219727,-120.094,38.62627
0.022460938,-120.5208,38.8577
13.5703125,-120.1582,38.90858
26.737305,-119.795,38.9581
4.9873047,-120.223,39.19109
2.0507812,-119.8581,39.24089
1.4648438,-120.2885,39.4738
0.0,-119.9218,39.5239
8.917969,-120.4549,38.57567
24.123047,-120.094,38.62627
0.0,-120.5208,38.8577
11.513672,-120.1582,38.90858
23.385742,-119.795,38.9581
2.7041016,-120.223,39.19109
2.0361328,-119.8581,39.24089
2.1074219,-120.2885,39.4738
0.0126953125,-119.9218,39.5239
18.932617,-120.4549,38.57567
22.051758,-120.094,38.62627
4.1640625,-120.5208,38.8577
16.555664,-120.1582,38.90858
18.208008,-119.795,38.9581
5.208008,-120.223,39.19109
10.771484,-119.8581,39.24089
3.3457031,-120.2885,39.4738
0.016601562,-119.9218,39.5239
10.954102,-120.4549,38.57567
19.399414,-120.094,38.62627
4.826172,-120.5208,38.8577
14.894531,-120.1582,38.90858
18.448242,-119.795,38.9581
5.415039,-120.223,39.19109
4.669922,-119.8581,39.24089
12.022461,-120.2885,39.4738
0.0078125,-119.9218,39.5239
20.417969,-120.4549,38.57567
35.783203,-120.094,38.62627
3.0703125,-120.5208,38.8577
15.441406,-120.1582,38.90858
34.0,-119.795,38.9581
5.234375,-120.223,39.19109
5.7529297,-119.8581,39.24089
6.8535156,-120.2885,39.4738
0.021484375,-119.9218,39.5239
27.28125,-120.4549,38.57567
54.21875,-120.094,38.62627
5.4589844,-120.5208,38.8577
23.326172,-120.1582,38.90858
30.96875,-119.795,38.9581
4.176758,-120.223,39.19109
3.3740234,-119.8581,39.24089
7.2216797,-120.2885,39.4738
0.009765625,-119.9218,39.5239
14.198242,-120.4549,38.57567
55.77246,-120.094,38.62627
0.0,-120.5208,38.8577
24.953125,-120.1582,38.90858
33.838867,-119.795,38.9581
18.609375,-120.223,39.19109
12.795898,-119.8581,39.24089
9.24707,-120.2885,39.4738
0.0,-119.9218,39.5239
7.2714844,-120.4549,38.57567
52.73828,-120.094,38.62627
0.0,-120.5208,38.8577
23.322266,-120.1582,38.90858
35.615234,-119.795,38.9581
14.125,-120.223,39.19109
20.100586,-119.8581,39.24089
6.8564453,-120.2885,39.4738
0.91308594,-119.9218,39.5239
6.6875,-120.4549,38.57567
51.97754,-120.094,38.62627
0.0,-120.5208,38.8577
22.774414,-120.1582,38.90858
35.469727,-119.795,38.9581
12.56543,-120.223,39.19109
19.84668,-119.8581,39.24089
6.1367188,-120.2885,39.4738
0.0,-119.9218,39.5239
8.128906,-120.4549,38.57567
51.895508,-120.094,38.62627
0.0,-120.5208,38.8577
21.088867,-120.1582,38.90858
42.348633,-119.795,38.9581
9.6171875,-120.223,39.19109
19.09668,-119.8581,39.24089
8.956055,-120.2885,39.4738
0.3798828,-119.9218,39.5239
7.5898438,-120.4549,38.57567
48.621094,-120.094,38.62627
0.0,-120.5208,38.8577
16.294922,-120.1582,38.90858
41.893555,-119.795,38.9581
6.0546875,-120.223,39.19109
13.02832,-119.8581,39.24089
4.944336,-120.2885,39.4738
0.0009765625,-119.9218,39.5239
7.915039,-120.4549,38.57567
43.48633,-120.094,38.62627
0.0,-120.5208,38.8577
16.982422,-120.1582,38.90858
35.310547,-119.795,38.9581
7.2978516,-120.223,39.19109
8.928711,-119.8581,39.24089
3.3417969,-120.2885,39.4738
0.0,-119.9218,39.5239
5.455078,-120.4549,38.57567
42.8916,-120.094,38.62627
0.0,-120.5208,38.8577
15.941406,-120.1582,38.90858
35.75586,-119.795,38.9581
4.916992,-120.223,39.19109
8.12207,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
7.8945312,-120.4549,38.57567
40.697266,-120.094,38.62627
0.0,-120.5208,38.8577
14.154297,-120.1582,38.90858
35.208008,-119.795,38.9581
3.9492188,-120.223,39.19109
7.3115234,-119.8581,39.24089
1.7148438,-120.2885,39.4738
0.31933594,-119.9218,39.5239
5.557617,-120.4549,38.57567
33.429688,-120.094,38.62627
0.001953125,-120.5208,38.8577
11.545898,-120.1582,38.90858
32.029297,-119.795,38.9581
4.6601562,-120.223,39.19109
9.032227,-119.8581,39.24089
1.8652344,-120.2885,39.4738
0.37695312,-119.9218,39.5239
7.848633,-120.4549,38.57567
21.526367,-120.094,38.62627
0.00390625,-120.5208,38.8577
8.46875,-120.1582,38.90858
23.445312,-119.795,38.9581
4.5507812,-120.223,39.19109
7.9023438,-119.8581,39.24089
2.6572266,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
19.94629,-120.094,38.62627
0.0,-120.5208,38.8577
9.9609375,-120.1582,38.90858
19.84668,-119.795,38.9581
3.3076172,-120.223,39.19109
3.0966797,-119.8581,39.24089
3.4892578,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
40.72168,-120.094,38.62627
0.0,-120.5208,38.8577
18.886719,-120.1582,38.90858
30.671875,-119.795,38.9581
16.075195,-120.223,39.19109
4.256836,-119.8581,39.24089
11.121094,-120.2885,39.4738
2.4521484,-119.9218,39.5239
10.113281,-120.4549,38.57567
63.73047,-120.094,38.62627
0.0,-120.5208,38.8577
37.785156,-120.1582,38.90858
39.703125,-119.795,38.9581
49.00586,-120.223,39.19109
16.257812,-119.8581,39.24089
33.984375,-120.2885,39.4738
2.1416016,-119.9218,39.5239
21.03711,-120.4549,38.57567
64.55176,-120.094,38.62627
9.637695,-120.5208,38.8577
36.34375,-120.1582,38.90858
37.499023,-119.795,38.9581
50.379883,-120.223,39.19109
10.675781,-119.8581,39.24089
36.478516,-120.2885,39.4738
0.90527344,-119.9218,39.5239
14.583984,-120.4549,38.57567
59.69336,-120.094,38.62627
1.0498047,-120.5208,38.8577
25.84668,-120.1582,38.90858
33.22754,-119.795,38.9581
25.749023,-120.223,39.19109
4.283203,-119.8581,39.24089
18.69629,-120.2885,39.4738
0.6767578,-119.9218,39.5239
1.3945312,-120.4549,38.57567
62.51465,-120.094,38.62627
0.5654297,-120.5208,38.8577
7.390625,-120.1582,38.90858
27.351562,-119.795,38.9581
14.582031,-120.223,39.19109
5.232422,-119.8581,39.24089
6.4970703,-120.2885,39.4738
0.0048828125,-119.9218,39.5239
26.210938,-120.4549,38.57567
57.054688,-120.094,38.62627
0.0048828125,-120.5208,38.8577
6.133789,-120.1582,38.90858
21.75586,-119.795,38.9581
9.458008,-120.223,39.19109
2.6884766,-119.8581,39.24089
4.2021484,-120.2885,39.4738
0.047851562,-119.9218,39.5239
26.827148,-120.4549,38.57567
52.23828,-120.094,38.62627
0.0,-120.5208,38.8577
17.148438,-120.1582,38.90858
22.677734,-119.795,38.9581
10.883789,-120.223,39.19109
2.75,-119.8581,39.24089
8.219727,-120.2885,39.4738
0.41015625,-119.9218,39.5239
14.512695,-120.4549,38.57567
41.466797,-120.094,38.62627
0.028320312,-120.5208,38.8577
17.892578,-120.1582,38.90858
36.86133,-119.795,38.9581
8.165039,-120.223,39.19109
1.7763672,-119.8581,39.24089
7.3046875,-120.2885,39.4738
0.0,-119.9218,39.5239
25.750977,-120.4549,38.57567
45.03418,-120.094,38.62627
0.0078125,-120.5208,38.8577
19.549805,-120.1582,38.90858
41.35742,-119.795,38.9581
7.1220703,-120.223,39.19109
1.8125,-119.8581,39.24089
7.129883,-120.2885,39.4738
0.0,-119.9218,39.5239
19.006836,-120.4549,38.57567
47.679688,-120.094,38.62627
0.0,-120.5208,38.8577
21.97754,-120.1582,38.90858
43.041992,-119.795,38.9581
15.055664,-120.223,39.19109
2.399414,-119.8581,39.24089
5.4101562,-120.2885,39.4738
0.0009765625,-119.9218,39.5239
8.110352,-120.4549,38.57567
70.078125,-120.094,38.62627
0.0,-120.5208,38.8577
43.237305,-120.1582,38.90858
54.884766,-119.795,38.9581
12.22168,-120.223,39.19109
11.680664,-119.8581,39.24089
28.705078,-120.2885,39.4738
0.29296875,-119.9218,39.5239
5.0429688,-120.4549,38.57567
104.51074,-120.094,38.62627
0.0,-120.5208,38.8577
46.439453,-120.1582,38.90858
50.30371,-119.795,38.9581
9.28418,-120.223,39.19109
5.013672,-119.8581,39.24089
21.363281,-120.2885,39.4738
0.016601562,-119.9218,39.5239
13.130859,-120.4549,38.57567
129.02246,-120.094,38.62627
0.0,-120.5208,38.8577
60.59668,-120.1582,38.90858
40.759766,-119.795,38.9581
11.769531,-120.223,39.19109
5.1533203,-119.8581,39.24089
26.113281,-120.2885,39.4738
0.6484375,-119.9218,39.5239
14.643555,-120.4549,38.57567
122.27344,-120.094,38.62627
0.0,-120.5208,38.8577
52.375,-120.1582,38.90858
39.180664,-119.795,38.9581
5.180664,-120.223,39.19109
2.600586,-119.8581,39.24089
19.661133,-120.2885,39.4738
0.005859375,-119.9218,39.5239
39.4209,-120.4549,38.57567
110.353516,-120.094,38.62627
7.7890625,-120.5208,38.8577
38.40039,-120.1582,38.90858
30.174805,-119.795,38.9581
2.9580078,-120.223,39.19109
1.6650391,-119.8581,39.24089
17.769531,-120.2885,39.4738
0.0029296875,-119.9218,39.5239
40.470703,-120.4549,38.57567
136.06738,-120.094,38.62627
8.4453125,-120.5208,38.8577
51.956055,-120.1582,38.90858
24.611328,-119.795,38.9581
13.121094,-120.223,39.19109
4.328125,-119.8581,39.24089
25.44336,-120.2885,39.4738
0.48828125,-119.9218,39.5239
65.19922,-120.4549,38.57567
142.16016,-120.094,38.62627
0.0,-120.5208,38.8577
54.719727,-120.1582,38.90858
31.853516,-119.795,38.9581
7.1445312,-120.223,39.19109
5.180664,-119.8581,39.24089
28.603516,-120.2885,39.4738
2.2333984,-119.9218,39.5239
68.73633,-120.4549,38.57567
139.8877,-120.094,38.62627
11.394531,-120.5208,38.8577
56.56543,-120.1582,38.90858
35.16992,-119.795,38.9581
17.15625,-120.223,39.19109
6.720703,-119.8581,39.24089
24.282227,-120.2885,39.4738
2.9941406,-119.9218,39.5239
1.5019531,-120.4549,38.57567
125.56348,-120.094,38.62627
0.0,-120.5208,38.8577
45.21875,-120.1582,38.90858
28.20996,-119.795,38.9581
5.1865234,-120.223,39.19109
4.232422,-119.8581,39.24089
12.0703125,-120.2885,39.4738
0.028320312,-119.9218,39.5239
0.26464844,-120.4549,38.57567
118.26953,-120.094,38.62627
0.0,-120.5208,38.8577
41.992188,-120.1582,38.90858
26.328125,-119.795,38.9581
1.1113281,-120.223,39.19109
4.1904297,-119.8581,39.24089
6.84375,-120.2885,39.4738
0.01171875,-119.9218,39.5239
0.0625,-120.4549,38.57567
108.06641,-120.094,38.62627
0.0,-120.5208,38.8577
33.57617,-120.1582,38.90858
23.302734,-119.795,38.9581
0.7402344,-120.223,39.19109
4.0195312,-119.8581,39.24089
2.8769531,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
95.52539,-120.094,38.62627
0.0,-120.5208,38.8577
25.310547,-120.1582,38.90858
38.16992,-119.795,38.9581
2.5253906,-120.223,39.19109
2.5429688,-119.8581,39.24089
3.421875,-120.2885,39.4738
0.00390625,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.001953125,-120.1582,38.90858
0.0,-119.795,38.9581
0.5996094,-120.223,39.19109
2.5820312,-119.8581,39.24089
0.56640625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
27.978516,-120.094,38.62627
0.0,-120.5208,38.8577
0.73828125,-120.1582,38.90858
27.296875,-119.795,38.9581
0.5761719,-120.223,39.19109
1.6640625,-119.8581,39.24089
0.22070312,-120.2885,39.4738
0.0,-119.9218,39.5239
3.7304688,-120.4549,38.57567
48.316406,-120.094,38.62627
0.001953125,-120.5208,38.8577
4.1660156,-120.1582,38.90858
48.46875,-119.795,38.9581
1.2734375,-120.223,39.19109
1.3808594,-119.8581,39.24089
1.3945312,-120.2885,39.4738
0.033203125,-119.9218,39.5239
2.5507812,-120.4549,38.57567
47.171875,-120.094,38.62627
0.0,-120.5208,38.8577
1.140625,-120.1582,38.90858
47.58789,-119.795,38.9581
1.2070312,-120.223,39.19109
1.3066406,-119.8581,39.24089
0.33984375,-120.2885,39.4738
0.0,-119.9218,39.5239
10.103516,-120.4549,38.57567
46.73633,-120.094,38.62627
0.0,-120.5208,38.8577
2.8066406,-120.1582,38.90858
46.41211,-119.795,38.9581
1.4472656,-120.223,39.19109
2.6132812,-119.8581,39.24089
1.4160156,-120.2885,39.4738
0.01171875,-119.9218,39.5239
6.1210938,-120.4549,38.57567
57.433594,-120.094,38.62627
0.0,-120.5208,38.8577
4.779297,-120.1582,38.90858
48.033203,-119.795,38.9581
0.095703125,-120.223,39.19109
1.4902344,-119.8581,39.24089
4.326172,-120.2885,39.4738
0.0,-119.9218,39.5239
13.3125,-120.4549,38.57567
96.13086,-120.094,38.62627
0.0,-120.5208,38.8577
8.9375,-120.1582,38.90858
61.197266,-119.795,38.9581
6.828125,-120.223,39.19109
3.8144531,-119.8581,39.24089
9.0234375,-120.2885,39.4738
0.025390625,-119.9218,39.5239
21.191406,-120.4549,38.57567
120.97656,-120.094,38.62627
0.0,-120.5208,38.8577
17.314453,-120.1582,38.90858
72.35547,-119.795,38.9581
21.070312,-120.223,39.19109
7.6054688,-119.8581,39.24089
15.4765625,-120.2885,39.4738
0.859375,-119.9218,39.5239
41.57617,-120.4549,38.57567
142.16602,-120.094,38.62627
11.318359,-120.5208,38.8577
15.666016,-120.1582,38.90858
87.734375,-119.795,38.9581
18.517578,-120.223,39.19109
4.357422,-119.8581,39.24089
13.589844,-120.2885,39.4738
2.3496094,-119.9218,39.5239
44.81836,-120.4549,38.57567
150.22656,-120.094,38.62627
4.533203,-120.5208,38.8577
7.3339844,-120.1582,38.90858
89.771484,-119.795,38.9581
10.150391,-120.223,39.19109
6.9257812,-119.8581,39.24089
14.5390625,-120.2885,39.4738
1.9042969,-119.9218,39.5239
47.61914,-120.4549,38.57567
149.61914,-120.094,38.62627
2.9453125,-120.5208,38.8577
6.001953,-120.1582,38.90858
89.14844,-119.795,38.9581
7.109375,-120.223,39.19109
7.142578,-119.8581,39.24089
13.636719,-120.2885,39.4738
1.7578125,-119.9218,39.5239
35.501953,-120.4549,38.57567
147.25195,-120.094,38.62627
2.4570312,-120.5208,38.8577
0.0,-120.1582,38.90858
91.9668,-119.795,38.9581
3.5078125,-120.223,39.19109
5.1914062,-119.8581,39.24089
9.095703,-120.2885,39.4738
3.1523438,-119.9218,39.5239
31.316406,-120.4549,38.57567
151.2461,-120.094,38.62627
2.9355469,-120.5208,38.8577
4.908203,-120.1582,38.90858
97.171875,-119.795,38.9581
8.269531,-120.223,39.19109
8.691406,-119.8581,39.24089
11.496094,-120.2885,39.4738
3.5703125,-119.9218,39.5239
27.970703,-120.4549,38.57567
171.9414,-120.094,38.62627
4.6015625,-120.5208,38.8577
29.605469,-120.1582,38.90858
114.50586,-119.795,38.9581
39.875,-120.223,39.19109
26.228516,-119.8581,39.24089
38.078125,-120.2885,39.4738
11.464844,-119.9218,39.5239
29.746094,-120.4549,38.57567
185.73438,-120.094,38.62627
6.90625,-120.5208,38.8577
7.669922,-120.1582,38.90858
127.0,-119.795,38.9581
16.583984,-120.223,39.19109
34.751953,-119.8581,39.24089
27.511719,-120.2885,39.4738
14.919922,-119.9218,39.5239
34.458984,-120.4549,38.57567
184.2207,-120.094,38.62627
2.125,-120.5208,38.8577
12.0078125,-120.1582,38.90858
121.55664,-119.795,38.9581
11.3203125,-120.223,39.19109
26.414062,-119.8581,39.24089
25.355469,-120.2885,39.4738
8.123047,-119.9218,39.5239
22.363281,-120.4549,38.57567
184.6289,-120.094,38.62627
0.16796875,-120.5208,38.8577
23.464844,-120.1582,38.90858
117.63672,-119.795,38.9581
4.9726562,-120.223,39.19109
17.191406,-119.8581,39.24089
21.357422,-120.2885,39.4738
4.9101562,-119.9218,39.5239
11.060547,-120.4549,38.57567
177.48242,-120.094,38.62627
0.0625,-120.5208,38.8577
1.046875,-120.1582,38.90858
108.140625,-119.795,38.9581
2.2695312,-120.223,39.19109
0.0,-119.8581,39.24089
5.5703125,-120.2885,39.4738
0.0,-119.9218,39.5239
32.06836,-120.4549,38.57567
206.70312,-120.094,38.62627
2.8769531,-120.5208,38.8577
18.072266,-120.1582,38.90858
77.35742,-119.795,38.9581
19.728516,-120.223,39.19109
7.6308594,-119.8581,39.24089
19.6875,-120.2885,39.4738
3.6523438,-119.9218,39.5239
40.16211,-120.4549,38.57567
226.15625,-120.094,38.62627
8.234375,-120.5208,38.8577
13.537109,-120.1582,38.90858
101.59961,-119.795,38.9581
35.6875,-120.223,39.19109
18.402344,-119.8581,39.24089
22.710938,-120.2885,39.4738
8.642578,-119.9218,39.5239
51.197266,-120.4549,38.57567
243.99023,-120.094,38.62627
21.066406,-120.5208,38.8577
32.53125,-120.1582,38.90858
116.64844,-119.795,38.9581
33.396484,-120.223,39.19109
29.986328,-119.8581,39.24089
23.863281,-120.2885,39.4738
10.191406,-119.9218,39.5239
55.96875,-120.4549,38.57567
253.80664,-120.094,38.62627
22.376953,-120.5208,38.8577
43.45117,-120.1582,38.90858
123.93359,-119.795,38.9581
26.742188,-120.223,39.19109
35.265625,-119.8581,39.24089
23.496094,-120.2885,39.4738
11.677734,-119.9218,39.5239
44.63086,-120.4549,38.57567
253.2168,-120.094,38.62627
10.1015625,-120.5208,38.8577
43.253906,-120.1582,38.90858
125.13867,-119.795,38.9581
21.970703,-120.223,39.19109
35.279297,-119.8581,39.24089
22.289062,-120.2885,39.4738
9.3125,-119.9218,39.5239
42.19336,-120.4549,38.57567
251.32617,-120.094,38.62627
2.5683594,-120.5208,38.8577
39.470703,-120.1582,38.90858
129.66797,-119.795,38.9581
13.652344,-120.223,39.19109
32.203125,-119.8581,39.24089
18.50586,-120.2885,39.4738
6.4765625,-119.9218,39.5239
42.396484,-120.4549,38.57567
251.39648,-120.094,38.62627
3.4472656,-120.5208,38.8577
39.89453,-120.1582,38.90858
129.02539,-119.795,38.9581
11.251953,-120.223,39.19109
30.958984,-119.8581,39.24089
18.625,-120.2885,39.4738
6.435547,-119.9218,39.5239
40.95117,-120.4549,38.57567
250.86523,-120.094,38.62627
1.4453125,-120.5208,38.8577
39.64258,-120.1582,38.90858
128.7207,-119.795,38.9581
8.386719,-120.223,39.19109
30.435547,-119.8581,39.24089
17.941406,-120.2885,39.4738
5.28125,-119.9218,39.5239
39.414062,-120.4549,38.57567
250.43555,-120.094,38.62627
1.1582031,-120.5208,38.8577
36.21875,-120.1582,38.90858
125.83203,-119.795,38.9581
4.6328125,-120.223,39.19109
28.402344,-119.8581,39.24089
13.888672,-120.2885,39.4738
5.59375,-119.9218,39.5239
37.228516,-120.4549,38.57567
245.15625,-120.094,38.62627
1.0585938,-120.5208,38.8577
29.498047,-120.1582,38.90858
115.44922,-119.795,38.9581
3.9140625,-120.223,39.19109
20.55664,-119.8581,39.24089
11.4140625,-120.2885,39.4738
5.1289062,-119.9218,39.5239
36.933594,-120.4549,38.57567
241.24023,-120.094,38.62627
1.5332031,-120.5208,38.8577
26.47461,-120.1582,38.90858
104.49609,-119.795,38.9581
3.2792969,-120.223,39.19109
11.605469,-119.8581,39.24089
6.5429688,-120.2885,39.4738
1.0332031,-119.9218,39.5239
20.001953,-120.4549,38.57567
241.47266,-120.094,38.62627
0.90625,-120.5208,38.8577
30.542969,-120.1582,38.90858
93.13867,-119.795,38.9581
3.7109375,-120.223,39.19109
4.1015625,-119.8581,39.24089
12.6796875,-120.2885,39.4738
1.78125,-119.9218,39.5239
