rhum,lon,lat
53.582405,-120.223,39.19109
58.168343,-119.8581,39.24089
59.66053,-120.2885,39.4738
61.363655,-119.9218,39.5239
57.451115,-120.4549,38.57567
56.45111,-120.094,38.62627
53.47455,-120.5208,38.8577
58.77924,-120.1582,38.90858
67.66205,-119.795,38.9581
56.568302,-120.223,39.19109
66.935486,-119.8581,39.24089
61.99799,-120.2885,39.4738
60.09955,-119.9218,39.5239
63.384148,-120.4549,38.57567
66.00915,-120.094,38.62627
57.220085,-120.5208,38.8577
70.751335,-120.1582,38.90858
74.07165,-119.795,38.9581
64.095085,-120.223,39.19109
73.438835,-119.8581,39.24089
76.89977,-120.2885,39.4738
60.556023,-119.9218,39.5239
39.573322,-120.4549,38.57567
46.948322,-120.094,38.62627
37.34676,-120.5208,38.8577
60.424885,-120.1582,38.90858
77.01865,-119.795,38.9581
48.69051,-120.223,39.19109
72.25302,-119.8581,39.24089
57.56551,-120.2885,39.4738
61.90145,-119.9218,39.5239
30.285519,-120.4549,38.57567
64.512085,-120.094,38.62627
33.44177,-120.5208,38.8577
61.74646,-120.1582,38.90858
61.707394,-119.795,38.9581
55.824585,-120.223,39.19109
61.84802,-119.8581,39.24089
61.879272,-120.2885,39.4738
60.80896,-119.9218,39.5239
47.685993,-120.4549,38.57567
47.342243,-120.094,38.62627
50.053177,-120.5208,38.8577
52.43599,-120.1582,38.90858
74.49848,-119.795,38.9581
46.32662,-120.223,39.19109
68.58443,-119.8581,39.24089
50.59224,-120.2885,39.4738
63.232864,-119.9218,39.5239
37.721485,-120.4549,38.57567
39.448048,-120.094,38.62627
42.526173,-120.5208,38.8577
40.440235,-120.1582,38.90858
48.369923,-119.795,38.9581
45.385548,-120.223,39.19109
49.432423,-119.8581,39.24089
44.17461,-120.2885,39.4738
52.92461,-119.9218,39.5239
62.571663,-120.4549,38.57567
53.688858,-120.094,38.62627
61.001358,-120.5208,38.8577
55.462296,-120.1582,38.90858
53.563858,-119.795,38.9581
62.399788,-120.223,39.19109
55.587296,-119.8581,39.24089
57.587296,-120.2885,39.4738
54.556046,-119.9218,39.5239
86.901215,-120.4549,38.57567
88.88559,-120.094,38.62627
86.338715,-120.5208,38.8577
88.56528,-120.1582,38.90858
81.11215,-119.795,38.9581
91.63559,-120.223,39.19109
77.84653,-119.8581,39.24089
88.11215,-120.2885,39.4738
73.244965,-119.9218,39.5239
90.1298,-120.4549,38.57567
89.239174,-120.094,38.62627
92.1298,-120.5208,38.8577
90.55949,-120.1582,38.90858
83.60636,-119.795,38.9581
93.801674,-120.223,39.19109
83.80949,-119.8581,39.24089
91.87199,-120.2885,39.4738
81.77824,-119.9218,39.5239
81.39526,-120.4549,38.57567
76.36401,-120.094,38.62627
79.67651,-120.5208,38.8577
80.05151,-120.1582,38.90858
77.965576,-119.795,38.9581
85.94212,-120.223,39.19109
78.64525,-119.8581,39.24089
82.40306,-120.2885,39.4738
78.03589,-119.9218,39.5239
87.53281,-120.4549,38.57567
87.75156,-120.094,38.62627
81.31405,-120.5208,38.8577
86.97812,-120.1582,38.90858
76.62655,-119.795,38.9581
92.82968,-120.223,39.19109
72.71249,-119.8581,39.24089
88.85312,-120.2885,39.4738
70.44686,-119.9218,39.5239
79.65882,-120.4549,38.57567
85.79163,-120.094,38.62627
81.94007,-120.5208,38.8577
87.12757,-120.1582,38.90858
79.58851,-119.795,38.9581
91.236946,-120.223,39.19109
77.68226,-119.8581,39.24089
88.66663,-120.2885,39.4738
74.53382,-119.9218,39.5239
75.297745,-120.4549,38.57567
41.477432,-120.094,38.62627
72.27431,-120.5208,38.8577
46.586807,-120.1582,38.90858
53.993053,-119.795,38.9581
63.829,-120.223,39.19109
59.36806,-119.8581,39.24089
50.461807,-120.2885,39.4738
65.672745,-119.9218,39.5239
74.359375,-120.4549,38.57567
57.75,-120.094,38.62627
67.625,-120.5208,38.8577
62.507812,-120.1582,38.90858
72.796875,-119.795,38.9581
69.453125,-120.223,39.19109
73.03906,-119.8581,39.24089
63.15625,-120.2885,39.4738
70.78906,-119.9218,39.5239
78.727554,-120.4549,38.57567
44.219746,-120.094,38.62627
71.43849,-120.5208,38.8577
58.555683,-120.1582,38.90858
62.79006,-119.795,38.9581
69.415054,-120.223,39.19109
69.65724,-119.8581,39.24089
59.180683,-120.2885,39.4738
66.89162,-119.9218,39.5239
58.35616,-120.4549,38.57567
55.809284,-120.094,38.62627
55.33272,-120.5208,38.8577
65.90303,-120.1582,38.90858
70.43428,-119.795,38.9581
57.535847,-120.223,39.19109
76.13741,-119.8581,39.24089
69.52022,-120.2885,39.4738
66.21553,-119.9218,39.5239
87.09289,-120.4549,38.57567
88.40539,-120.094,38.62627
80.272575,-120.5208,38.8577
86.81945,-120.1582,38.90858
85.741325,-119.795,38.9581
85.6007,-120.223,39.19109
84.54601,-119.8581,39.24089
86.43664,-120.2885,39.4738
71.82726,-119.9218,39.5239
85.94345,-120.4549,38.57567
94.42001,-120.094,38.62627
90.63876,-120.5208,38.8577
92.615326,-120.1582,38.90858
91.990326,-119.795,38.9581
92.38876,-120.223,39.19109
87.74814,-119.8581,39.24089
93.02939,-120.2885,39.4738
80.6622,-119.9218,39.5239
83.73259,-120.4549,38.57567
91.45134,-120.094,38.62627
88.529465,-120.5208,38.8577
90.72478,-120.1582,38.90858
82.81853,-119.795,38.9581
90.88884,-120.223,39.19109
82.373215,-119.8581,39.24089
90.560715,-120.2885,39.4738
77.998215,-119.9218,39.5239
84.72603,-120.4549,38.57567
87.3979,-120.094,38.62627
86.655716,-120.5208,38.8577
88.7729,-120.1582,38.90858
85.41353,-119.795,38.9581
91.811966,-120.223,39.19109
82.98384,-119.8581,39.24089
89.60884,-120.2885,39.4738
78.07759,-119.9218,39.5239
79.41184,-120.4549,38.57567
80.03684,-120.094,38.62627
85.27903,-120.5208,38.8577
85.59153,-120.1582,38.90858
86.138405,-119.795,38.9581
85.53684,-120.223,39.19109
81.77122,-119.8581,39.24089
88.33372,-120.2885,39.4738
78.05247,-119.9218,39.5239
90.564674,-120.4549,38.57567
66.58812,-120.094,38.62627
88.69749,-120.5208,38.8577
73.77562,-120.1582,38.90858
59.783424,-119.795,38.9581
86.17405,-120.223,39.19109
62.705303,-119.8581,39.24089
79.30686,-120.2885,39.4738
63.400616,-119.9218,39.5239
94.27702,-120.4549,38.57567
89.972336,-120.094,38.62627
89.40202,-120.5208,38.8577
89.68327,-120.1582,38.90858
85.3239,-119.795,38.9581
93.003586,-120.223,39.19109
84.55046,-119.8581,39.24089
90.08952,-120.2885,39.4738
82.7614,-119.9218,39.5239
60.70595,-120.4549,38.57567
61.565327,-120.094,38.62627
57.1122,-120.5208,38.8577
67.916885,-120.1582,38.90858
74.75282,-119.795,38.9581
59.60439,-120.223,39.19109
72.84657,-119.8581,39.24089
69.198135,-120.2885,39.4738
74.81532,-119.9218,39.5239
49.11198,-120.4549,38.57567
60.713543,-120.094,38.62627
48.010418,-120.5208,38.8577
62.385418,-120.1582,38.90858
66.81511,-119.795,38.9581
56.760418,-120.223,39.19109
66.90105,-119.8581,39.24089
66.37761,-120.2885,39.4738
68.1823,-119.9218,39.5239
55.94721,-120.4549,38.57567
41.080017,-120.094,38.62627
50.50971,-120.5208,38.8577
58.66596,-120.1582,38.90858
75.18158,-119.795,38.9581
48.58002,-120.223,39.19109
78.15033,-119.8581,39.24089
65.728455,-120.2885,39.4738
78.36908,-119.9218,39.5239
43.77352,-120.4549,38.57567
21.812584,-120.094,38.62627
33.55477,-120.5208,38.8577
33.79696,-120.1582,38.90858
65.10946,-119.795,38.9581
31.109459,-120.223,39.19109
61.312584,-119.8581,39.24089
39.17196,-120.2885,39.4738
74.875084,-119.9218,39.5239
34.645714,-120.4549,38.57567
35.872276,-120.094,38.62627
31.34884,-120.5208,38.8577
39.8879,-120.1582,38.90858
48.208214,-119.795,38.9581
32.41134,-120.223,39.19109
50.372272,-119.8581,39.24089
41.4504,-120.2885,39.4738
56.41134,-119.9218,39.5239
40.757977,-120.4549,38.57567
41.70329,-120.094,38.62627
39.726727,-120.5208,38.8577
45.882977,-120.1582,38.90858
63.43766,-119.795,38.9581
39.8986,-120.223,39.19109
58.422035,-119.8581,39.24089
46.60954,-120.2885,39.4738
66.57047,-119.9218,39.5239
44.218872,-120.4549,38.57567
31.632933,-120.094,38.62627
39.046997,-120.5208,38.8577
34.30481,-120.1582,38.90858
50.156372,-119.795,38.9581
38.359497,-120.223,39.19109
52.109497,-119.8581,39.24089
39.968872,-120.2885,39.4738
61.937622,-119.9218,39.5239
58.844193,-120.4549,38.57567
51.578568,-120.094,38.62627
52.500443,-120.5208,38.8577
56.33638,-120.1582,38.90858
73.23482,-119.795,38.9581
53.21138,-120.223,39.19109
69.93794,-119.8581,39.24089
58.203568,-120.2885,39.4738
78.21919,-119.9218,39.5239
60.43987,-120.4549,38.57567
63.35393,-120.094,38.62627
61.369556,-120.5208,38.8577
59.63518,-120.1582,38.90858
76.93987,-119.795,38.9581
60.19768,-120.223,39.19109
74.04925,-119.8581,39.24089
59.82268,-120.2885,39.4738
79.43987,-119.9218,39.5239
64.31766,-120.4549,38.57567
63.770782,-120.094,38.62627
61.427032,-120.5208,38.8577
60.82547,-120.1582,38.90858
65.653595,-119.795,38.9581
55.16922,-120.223,39.19109
68.341095,-119.8581,39.24089
61.341095,-120.2885,39.4738
70.903595,-119.9218,39.5239
82.10057,-120.4549,38.57567
74.85057,-120.094,38.62627
82.366196,-120.5208,38.8577
71.74901,-120.1582,38.90858
68.71776,-119.795,38.9581
78.44432,-120.223,39.19109
69.49901,-119.8581,39.24089
73.26463,-120.2885,39.4738
67.366196,-119.9218,39.5239
81.63205,-120.4549,38.57567
89.92111,-120.094,38.62627
87.12424,-120.5208,38.8577
86.866425,-120.1582,38.90858
81.78049,-119.795,38.9581
89.2883,-120.223,39.19109
76.81955,-119.8581,39.24089
86.897675,-120.2885,39.4738
68.37424,-119.9218,39.5239
86.36686,-120.4549,38.57567
90.10905,-120.094,38.62627
87.5153,-120.5208,38.8577
90.49186,-120.1582,38.90858
81.91374,-119.795,38.9581
89.93717,-120.223,39.19109
81.17937,-119.8581,39.24089
90.11686,-120.2885,39.4738
69.15593,-119.9218,39.5239
90.013954,-120.4549,38.57567
88.170204,-120.094,38.62627
86.72489,-120.5208,38.8577
88.388954,-120.1582,38.90858
79.49833,-119.795,38.9581
90.92802,-120.223,39.19109
78.388954,-119.8581,39.24089
88.34208,-120.2885,39.4738
71.71708,-119.9218,39.5239
88.19886,-120.4549,38.57567
83.66761,-120.094,38.62627
88.30042,-120.5208,38.8577
83.433235,-120.1582,38.90858
74.86293,-119.795,38.9581
89.32386,-120.223,39.19109
76.05043,-119.8581,39.24089
85.683235,-120.2885,39.4738
76.69887,-119.9218,39.5239
78.92353,-120.4549,38.57567
81.79072,-120.094,38.62627
81.564156,-120.5208,38.8577
82.92353,-120.1582,38.90858
77.407906,-119.795,38.9581
85.470406,-120.223,39.19109
77.94697,-119.8581,39.24089
83.79853,-120.2885,39.4738
75.67353,-119.9218,39.5239
79.328125,-120.4549,38.57567
48.648438,-120.094,38.62627
65.78906,-120.5208,38.8577
62.773438,-120.1582,38.90858
72.61719,-119.795,38.9581
62.507812,-120.223,39.19109
76.16406,-119.8581,39.24089
60.617188,-120.2885,39.4738
75.82031,-119.9218,39.5239
80.005264,-120.4549,38.57567
76.38808,-120.094,38.62627
72.54433,-120.5208,38.8577
69.38808,-120.1582,38.90858
65.3412,-119.795,38.9581
76.82558,-120.223,39.19109
71.17714,-119.8581,39.24089
75.005264,-120.2885,39.4738
67.599014,-119.9218,39.5239
89.50607,-120.4549,38.57567
87.6467,-120.094,38.62627
86.888885,-120.5208,38.8577
87.388885,-120.1582,38.90858
78.38107,-119.795,38.9581
92.34982,-120.223,39.19109
80.19357,-119.8581,39.24089
89.03732,-120.2885,39.4738
74.05295,-119.9218,39.5239
89.012146,-120.4549,38.57567
86.90277,-120.094,38.62627
85.95746,-120.5208,38.8577
85.94183,-120.1582,38.90858
77.64496,-119.795,38.9581
89.293396,-120.223,39.19109
80.012146,-119.8581,39.24089
86.137146,-120.2885,39.4738
81.12152,-119.9218,39.5239
83.534454,-120.4549,38.57567
73.01102,-120.094,38.62627
84.14383,-120.5208,38.8577
80.096954,-120.1582,38.90858
76.12039,-119.795,38.9581
88.721954,-120.223,39.19109
77.89383,-119.8581,39.24089
83.88602,-120.2885,39.4738
80.52664,-119.9218,39.5239
75.97435,-120.4549,38.57567
45.53685,-120.094,38.62627
73.333725,-120.5208,38.8577
50.6306,-120.1582,38.90858
47.216537,-119.795,38.9581
71.91185,-120.223,39.19109
50.560287,-119.8581,39.24089
53.935287,-120.2885,39.4738
62.279037,-119.9218,39.5239
72.82618,-120.4549,38.57567
71.13087,-120.094,38.62627
71.69337,-120.5208,38.8577
69.19337,-120.1582,38.90858
70.70899,-119.795,38.9581
70.45899,-120.223,39.19109
67.63087,-119.8581,39.24089
70.91212,-120.2885,39.4738
71.38868,-119.9218,39.5239
88.51925,-120.4549,38.57567
92.159874,-120.094,38.62627
92.12081,-120.5208,38.8577
89.52706,-120.1582,38.90858
87.113,-119.795,38.9581
91.847374,-120.223,39.19109
81.159874,-119.8581,39.24089
90.863,-120.2885,39.4738
89.10519,-119.9218,39.5239
87.59671,-120.4549,38.57567
88.18265,-120.094,38.62627
83.19046,-120.5208,38.8577
86.299835,-120.1582,38.90858
74.81546,-119.795,38.9581
89.55765,-120.223,39.19109
75.04202,-119.8581,39.24089
86.5889,-120.2885,39.4738
74.424835,-119.9218,39.5239
91.321655,-120.4549,38.57567
88.18103,-120.094,38.62627
89.75134,-120.5208,38.8577
89.25134,-120.1582,38.90858
85.102905,-119.795,38.9581
91.509155,-120.223,39.19109
84.27478,-119.8581,39.24089
88.90759,-120.2885,39.4738
83.14197,-119.9218,39.5239
91.717026,-120.4549,38.57567
87.24046,-120.094,38.62627
91.08421,-120.5208,38.8577
88.467026,-120.1582,38.90858
85.47484,-119.795,38.9581
90.09984,-120.223,39.19109
87.16234,-119.8581,39.24089
88.98265,-120.2885,39.4738
83.19359,-119.9218,39.5239
74.18772,-120.4549,38.57567
81.20335,-120.094,38.62627
70.4221,-120.5208,38.8577
82.94553,-120.1582,38.90858
85.67991,-119.795,38.9581
73.9221,-120.223,39.19109
82.83616,-119.8581,39.24089
83.00022,-120.2885,39.4738
82.15647,-119.9218,39.5239
56.329285,-120.4549,38.57567
51.96991,-120.094,38.62627
49.68866,-120.5208,38.8577
62.173035,-120.1582,38.90858
71.96991,-119.795,38.9581
55.329285,-120.223,39.19109
75.28241,-119.8581,39.24089
69.00116,-120.2885,39.4738
74.8371,-119.9218,39.5239
75.780525,-120.4549,38.57567
63.905525,-120.094,38.62627
63.593025,-120.5208,38.8577
65.42896,-120.1582,38.90858
68.71021,-119.795,38.9581
69.7024,-120.223,39.19109
68.530525,-119.8581,39.24089
68.86646,-120.2885,39.4738
72.686775,-119.9218,39.5239
76.353455,-120.4549,38.57567
80.11908,-120.094,38.62627
71.70502,-120.5208,38.8577
81.134705,-120.1582,38.90858
79.68939,-119.795,38.9581
76.70502,-120.223,39.19109
79.33783,-119.8581,39.24089
81.86908,-120.2885,39.4738
79.28314,-119.9218,39.5239
52.056713,-120.4549,38.57567
60.587963,-120.094,38.62627
48.642647,-120.5208,38.8577
67.75202,-120.1582,38.90858
80.46296,-119.795,38.9581
59.62702,-120.223,39.19109
79.14265,-119.8581,39.24089
72.1739,-120.2885,39.4738
78.291084,-119.9218,39.5239
52.716904,-120.4549,38.57567
47.90441,-120.094,38.62627
45.49034,-120.5208,38.8577
52.05284,-120.1582,38.90858
64.67784,-119.795,38.9581
44.81066,-120.223,39.19109
63.48253,-119.8581,39.24089
56.61534,-120.2885,39.4738
63.49034,-119.9218,39.5239
67.33216,-120.4549,38.57567
70.64466,-120.094,38.62627
67.597786,-120.5208,38.8577
64.43372,-120.1582,38.90858
74.08217,-119.795,38.9581
66.30091,-120.223,39.19109
70.2306,-119.8581,39.24089
66.4806,-120.2885,39.4738
68.191536,-119.9218,39.5239
67.43998,-120.4549,38.57567
50.830605,-120.094,38.62627
71.25248,-120.5208,38.8577
53.877487,-120.1582,38.90858
60.502487,-119.795,38.9581
69.830605,-120.223,39.19109
58.166542,-119.8581,39.24089
58.393112,-120.2885,39.4738
60.43998,-119.9218,39.5239
86.05146,-120.4549,38.57567
86.9499,-120.094,38.62627
85.7624,-120.5208,38.8577
87.61396,-120.1582,38.90858
76.87959,-119.795,38.9581
91.0124,-120.223,39.19109
74.918655,-119.8581,39.24089
89.598335,-120.2885,39.4738
71.68428,-119.9218,39.5239
87.864204,-120.4549,38.57567
89.57514,-120.094,38.62627
90.926704,-120.5208,38.8577
88.50483,-120.1582,38.90858
79.30952,-119.795,38.9581
89.957954,-120.223,39.19109
74.15327,-119.8581,39.24089
89.44233,-120.2885,39.4738
72.41889,-119.9218,39.5239
94.1793,-120.4549,38.57567
