wvvflx,lon,lat
11136.469,-120.4549,38.57567
-16113.531,-120.094,38.62627
66636.47,-120.5208,38.8577
20136.469,-120.1582,38.90858
-15738.531,-119.795,38.9581
49511.47,-120.223,39.19109
6386.4688,-119.8581,39.24089
79136.47,-120.2885,39.4738
30886.469,-119.9218,39.5239
800718.1,-120.4549,38.57567
621593.1,-120.094,38.62627
870468.1,-120.5208,38.8577
686718.1,-120.1582,38.90858
577093.1,-119.795,38.9581
739343.1,-120.223,39.19109
631718.1,-119.8581,39.24089
788718.1,-120.2885,39.4738
683218.1,-119.9218,39.5239
1904845.4,-120.4549,38.57567
1362345.4,-120.094,38.62627
2004470.4,-120.5208,38.8577
1531220.4,-120.1582,38.90858
1321595.4,-119.795,38.9581
1647845.4,-120.223,39.19109
1461095.4,-119.8581,39.24089
1736845.4,-120.2885,39.4738
1561845.4,-119.9218,39.5239
2047001.9,-120.4549,38.57567
1443876.9,-120.094,38.62627
2080901.9,-120.5208,38.8577
1595251.9,-120.1582,38.90858
1395076.9,-119.795,38.9581
1715876.9,-120.223,39.19109
1533676.9,-119.8581,39.24089
1799151.9,-120.2885,39.4738
1662276.9,-119.9218,39.5239
1152588.9,-120.4549,38.57567
884838.9,-120.094,38.62627
1170088.9,-120.5208,38.8577
958463.9,-120.1582,38.90858
816838.9,-119.795,38.9581
995088.9,-120.223,39.19109
883088.9,-119.8581,39.24089
1029963.9,-120.2885,39.4738
915213.9,-119.9218,39.5239
645517.9,-120.4549,38.57567
495017.84,-120.094,38.62627
631767.9,-120.5208,38.8577
503642.84,-120.1582,38.90858
406142.84,-119.795,38.9581
486017.84,-120.223,39.19109
408267.84,-119.8581,39.24089
457017.84,-120.2885,39.4738
399267.84,-119.9218,39.5239
1024200.5,-120.4549,38.57567
731700.5,-120.094,38.62627
926200.5,-120.5208,38.8577
699550.5,-120.1582,38.90858
563150.6,-119.795,38.9581
651150.5,-120.223,39.19109
541000.6,-119.8581,39.24089
592025.6,-120.2885,39.4738
508150.6,-119.9218,39.5239
711559.9,-120.4549,38.57567
487084.88,-120.094,38.62627
630734.9,-120.5208,38.8577
499409.88,-120.1582,38.90858
391309.88,-119.795,38.9581
449159.88,-120.223,39.19109
382184.88,-119.8581,39.24089
380784.88,-120.2885,39.4738
314309.88,-119.9218,39.5239
331417.66,-120.4549,38.57567
183292.66,-120.094,38.62627
326917.66,-120.5208,38.8577
217167.66,-120.1582,38.90858
152667.66,-119.795,38.9581
215042.66,-120.223,39.19109
168542.66,-119.8581,39.24089
207917.66,-120.2885,39.4738
151917.66,-119.9218,39.5239
1137486.4,-120.4549,38.57567
905361.4,-120.094,38.62627
1052236.4,-120.5208,38.8577
880986.4,-120.1582,38.90858
794611.4,-119.795,38.9581
841611.4,-120.223,39.19109
771361.4,-119.8581,39.24089
794236.4,-120.2885,39.4738
745111.4,-119.9218,39.5239
1891786.1,-120.4549,38.57567
1422911.1,-120.094,38.62627
1844036.1,-120.5208,38.8577
1495286.1,-120.1582,38.90858
1351286.1,-119.795,38.9581
1528411.1,-120.223,39.19109
1416286.1,-119.8581,39.24089
1543286.1,-120.2885,39.4738
1449286.1,-119.9218,39.5239
855168.94,-120.4549,38.57567
608668.94,-120.094,38.62627
847418.94,-120.5208,38.8577
657543.94,-120.1582,38.90858
540918.94,-119.795,38.9581
674168.94,-120.223,39.19109
574043.94,-119.8581,39.24089
678793.94,-120.2885,39.4738
596668.94,-119.9218,39.5239
302327.66,-120.4549,38.57567
215327.66,-120.094,38.62627
312577.66,-120.5208,38.8577
239702.66,-120.1582,38.90858
187077.66,-119.795,38.9581
248827.66,-120.223,39.19109
202952.66,-119.8581,39.24089
248452.66,-120.2885,39.4738
199452.66,-119.9218,39.5239
356921.12,-120.4549,38.57567
222671.12,-120.094,38.62627
359046.12,-120.5208,38.8577
232671.12,-120.1582,38.90858
172421.12,-119.795,38.9581
238171.12,-120.223,39.19109
178796.12,-119.8581,39.24089
239046.12,-120.2885,39.4738
187671.12,-119.9218,39.5239
310269.44,-120.4549,38.57567
203469.44,-120.094,38.62627
273819.44,-120.5208,38.8577
200219.44,-120.1582,38.90858
164844.44,-119.795,38.9581
190794.44,-120.223,39.19109
161094.44,-119.8581,39.24089
180019.44,-120.2885,39.4738
150419.44,-119.9218,39.5239
-43015.75,-120.4549,38.57567
-19265.75,-120.094,38.62627
-53890.75,-120.5208,38.8577
-31765.75,-120.1582,38.90858
-22640.75,-119.795,38.9581
-46015.75,-120.223,39.19109
-39140.75,-119.8581,39.24089
-57390.75,-120.2885,39.4738
-53765.75,-119.9218,39.5239
-81778.59,-120.4549,38.57567
-39778.594,-120.094,38.62627
-68778.59,-120.5208,38.8577
-31028.594,-120.1582,38.90858
-13403.594,-119.795,38.9581
-28653.594,-120.223,39.19109
-7403.5938,-119.8581,39.24089
-25778.594,-120.2885,39.4738
-2778.5938,-119.9218,39.5239
-460733.66,-120.4549,38.57567
-357233.66,-120.094,38.62627
-450108.66,-120.5208,38.8577
-388358.66,-120.1582,38.90858
-379108.66,-119.795,38.9581
-418108.66,-120.223,39.19109
-411108.66,-119.8581,39.24089
-448608.66,-120.2885,39.4738
-457608.66,-119.9218,39.5239
-198360.9,-120.4549,38.57567
-161860.9,-120.094,38.62627
-202360.9,-120.5208,38.8577
-173110.9,-120.1582,38.90858
-161485.9,-119.795,38.9581
-187110.9,-120.223,39.19109
-173110.9,-119.8581,39.24089
-202110.9,-120.2885,39.4738
-188485.9,-119.9218,39.5239
-25259.781,-120.4549,38.57567
-20134.781,-120.094,38.62627
-24509.781,-120.5208,38.8577
-15509.781,-120.1582,38.90858
-10134.781,-119.795,38.9581
-12009.781,-120.223,39.19109
-5009.7812,-119.8581,39.24089
-9759.781,-120.2885,39.4738
2990.2188,-119.9218,39.5239
-7255.3438,-120.4549,38.57567
-3505.3438,-120.094,38.62627
-3630.3438,-120.5208,38.8577
4119.6562,-120.1582,38.90858
9994.656,-119.795,38.9581
11619.656,-120.223,39.19109
18994.656,-119.8581,39.24089
17744.656,-120.2885,39.4738
34119.656,-119.9218,39.5239
44461.53,-120.4549,38.57567
26086.531,-120.094,38.62627
54086.53,-120.5208,38.8577
38961.53,-120.1582,38.90858
36836.53,-119.795,38.9581
53086.53,-120.223,39.19109
50336.53,-119.8581,39.24089
64461.53,-120.2885,39.4738
71711.53,-119.9218,39.5239
216304.38,-120.4549,38.57567
135429.38,-120.094,38.62627
201054.38,-120.5208,38.8577
142054.38,-120.1582,38.90858
113054.375,-119.795,38.9581
144804.38,-120.223,39.19109
121929.375,-119.8581,39.24089
145554.38,-120.2885,39.4738
133179.38,-119.9218,39.5239
690244.1,-120.4549,38.57567
430869.12,-120.094,38.62627
612244.1,-120.5208,38.8577
434494.12,-120.1582,38.90858
357619.12,-119.795,38.9581
434869.12,-120.223,39.19109
368119.12,-119.8581,39.24089
433119.12,-120.2885,39.4738
391119.12,-119.9218,39.5239
879988.8,-120.4549,38.57567
739388.8,-120.094,38.62627
869238.8,-120.5208,38.8577
763913.8,-120.1582,38.90858
756113.8,-119.795,38.9581
792038.8,-120.223,39.19109
788488.8,-119.8581,39.24089
808313.8,-120.2885,39.4738
833688.8,-119.9218,39.5239
122999.125,-120.4549,38.57567
90124.125,-120.094,38.62627
134749.12,-120.5208,38.8577
87374.125,-120.1582,38.90858
37249.125,-119.795,38.9581
78999.125,-120.223,39.19109
18124.125,-119.8581,39.24089
70124.125,-120.2885,39.4738
-16375.875,-119.9218,39.5239
39760.25,-120.4549,38.57567
-62489.75,-120.094,38.62627
79885.25,-120.5208,38.8577
-31614.75,-120.1582,38.90858
-90114.75,-119.795,38.9581
-4489.75,-120.223,39.19109
-73364.75,-119.8581,39.24089
19135.25,-120.2885,39.4738
-66739.75,-119.9218,39.5239
548107.4,-120.4549,38.57567
464982.38,-120.094,38.62627
577107.4,-120.5208,38.8577
494857.38,-120.1582,38.90858
458107.38,-119.795,38.9581
519482.38,-120.223,39.19109
482857.38,-119.8581,39.24089
535232.4,-120.2885,39.4738
491607.38,-119.9218,39.5239
63158.938,-120.4549,38.57567
34158.938,-120.094,38.62627
76908.94,-120.5208,38.8577
41658.938,-120.1582,38.90858
27033.938,-119.795,38.9581
40033.938,-120.223,39.19109
22158.938,-119.8581,39.24089
38408.938,-120.2885,39.4738
9283.9375,-119.9218,39.5239
1108036.5,-120.4549,38.57567
794611.5,-120.094,38.62627
1151436.5,-120.5208,38.8577
864761.5,-120.1582,38.90858
716861.5,-119.795,38.9581
926286.5,-120.223,39.19109
778036.5,-119.8581,39.24089
977961.5,-120.2885,39.4738
843686.5,-119.9218,39.5239
1691913.8,-120.4549,38.57567
1303538.8,-120.094,38.62627
1693463.8,-120.5208,38.8577
1378838.8,-120.1582,38.90858
1187288.8,-119.795,38.9581
1436363.8,-120.223,39.19109
1281413.8,-119.8581,39.24089
1484263.8,-120.2885,39.4738
1348588.8,-119.9218,39.5239
1914584.5,-120.4549,38.57567
1508584.5,-120.094,38.62627
1895459.5,-120.5208,38.8577
1601959.5,-120.1582,38.90858
1448459.5,-119.795,38.9581
1653084.5,-120.223,39.19109
1543084.5,-119.8581,39.24089
1694709.5,-120.2885,39.4738
1605209.5,-119.9218,39.5239
717243.2,-120.4549,38.57567
589643.2,-120.094,38.62627
711143.2,-120.5208,38.8577
614068.2,-120.1582,38.90858
561393.2,-119.795,38.9581
609293.2,-120.223,39.19109
571893.2,-119.8581,39.24089
609718.2,-120.2885,39.4738
567768.2,-119.9218,39.5239
42345.156,-120.4549,38.57567
27520.156,-120.094,38.62627
76045.16,-120.5208,38.8577
48195.156,-120.1582,38.90858
31270.156,-119.795,38.9581
61595.156,-120.223,39.19109
47145.156,-119.8581,39.24089
75995.16,-120.2885,39.4738
47195.156,-119.9218,39.5239
-229000.72,-120.4549,38.57567
-188100.72,-120.094,38.62627
-210475.72,-120.5208,38.8577
-172900.72,-120.1582,38.90858
-156175.72,-119.795,38.9581
-160025.72,-120.223,39.19109
-144000.72,-119.8581,39.24089
-149650.72,-120.2885,39.4738
-140825.72,-119.9218,39.5239
-370331.3,-120.4549,38.57567
-335106.3,-120.094,38.62627
-352056.3,-120.5208,38.8577
-314431.3,-120.1582,38.90858
-285831.3,-119.795,38.9581
-294431.3,-120.223,39.19109
-264106.3,-119.8581,39.24089
-273531.3,-120.2885,39.4738
-243231.31,-119.9218,39.5239
200491.44,-120.4549,38.57567
131241.44,-120.094,38.62627
213491.44,-120.5208,38.8577
135616.44,-120.1582,38.90858
77741.44,-119.795,38.9581
139491.44,-120.223,39.19109
78241.44,-119.8581,39.24089
141991.44,-120.2885,39.4738
83616.44,-119.9218,39.5239
1041235.56,-120.4549,38.57567
881110.56,-120.094,38.62627
1017985.56,-120.5208,38.8577
885985.56,-120.1582,38.90858
799735.56,-119.795,38.9581
864235.56,-120.223,39.19109
801610.56,-119.8581,39.24089
838985.56,-120.2885,39.4738
770235.56,-119.9218,39.5239
-47377.03,-120.4549,38.57567
-153377.03,-120.094,38.62627
-33627.03,-120.5208,38.8577
-132377.03,-120.1582,38.90858
-170377.03,-119.795,38.9581
-119627.03,-120.223,39.19109
-161127.03,-119.8581,39.24089
-111502.03,-120.2885,39.4738
-150752.03,-119.9218,39.5239
807554.8,-120.4549,38.57567
555554.75,-120.094,38.62627
805429.8,-120.5208,38.8577
595554.75,-120.1582,38.90858
479054.75,-119.795,38.9581
628554.75,-120.223,39.19109
509304.75,-119.8581,39.24089
645929.75,-120.2885,39.4738
538929.75,-119.9218,39.5239
617274.1,-120.4549,38.57567
468899.12,-120.094,38.62627
671524.1,-120.5208,38.8577
533799.1,-120.1582,38.90858
470499.12,-119.795,38.9581
591624.1,-120.223,39.19109
528149.1,-119.8581,39.24089
637524.1,-120.2885,39.4738
577249.1,-119.9218,39.5239
230153.38,-120.4549,38.57567
59928.375,-120.094,38.62627
311103.38,-120.5208,38.8577
134503.38,-120.1582,38.90858
50703.375,-119.795,38.9581
209778.38,-120.223,39.19109
109103.375,-119.8581,39.24089
273603.38,-120.2885,39.4738
180378.38,-119.9218,39.5239
234992.94,-120.4549,38.57567
92367.94,-120.094,38.62627
384617.94,-120.5208,38.8577
202367.94,-120.1582,38.90858
88617.94,-119.795,38.9581
305867.94,-120.223,39.19109
175992.94,-119.8581,39.24089
401242.94,-120.2885,39.4738
262367.94,-119.9218,39.5239
950738.94,-120.4549,38.57567
744313.94,-120.094,38.62627
1087664.0,-120.5208,38.8577
864038.94,-120.1582,38.90858
723038.94,-119.795,38.9581
977138.94,-120.223,39.19109
826363.94,-119.8581,39.24089
1083489.0,-120.2885,39.4738
929513.94,-119.9218,39.5239
529648.56,-120.4549,38.57567
571273.56,-120.094,38.62627
561648.56,-120.5208,38.8577
582523.56,-120.1582,38.90858
568773.56,-119.795,38.9581
582648.56,-120.223,39.19109
585398.56,-119.8581,39.24089
593023.56,-120.2885,39.4738
564148.56,-119.9218,39.5239
-651926.75,-120.4549,38.57567
-509676.75,-120.094,38.62627
-652926.75,-120.5208,38.8577
-557676.75,-120.1582,38.90858
-548051.75,-119.795,38.9581
-609426.75,-120.223,39.19109
-606426.75,-119.8581,39.24089
-661426.75,-120.2885,39.4738
-684926.75,-119.9218,39.5239
-782659.1,-120.4549,38.57567
-638534.2,-120.094,38.62627
-780284.1,-120.5208,38.8577
-676284.2,-120.1582,38.90858
-640034.2,-119.795,38.9581
-716659.2,-120.223,39.19109
-686784.2,-119.8581,39.24089
-757409.1,-120.2885,39.4738
-753284.1,-119.9218,39.5239
-1427284.8,-120.4549,38.57567
-1201409.8,-120.094,38.62627
-1420284.8,-120.5208,38.8577
-1236284.8,-120.1582,38.90858
-1108909.8,-119.795,38.9581
-1275159.8,-120.223,39.19109
-1154659.8,-119.8581,39.24089
-1314159.8,-120.2885,39.4738
-1218534.8,-119.9218,39.5239
-419838.94,-120.4549,38.57567
-387213.94,-120.094,38.62627
-426963.94,-120.5208,38.8577
-402213.94,-120.1582,38.90858
-397088.94,-119.795,38.9581
-421338.94,-120.223,39.19109
-413338.94,-119.8581,39.24089
-436963.94,-120.2885,39.4738
-434213.94,-119.9218,39.5239
119464.56,-120.4549,38.57567
68964.56,-120.094,38.62627
162839.56,-120.5208,38.8577
89214.56,-120.1582,38.90858
42214.562,-119.795,38.9581
110339.56,-120.223,39.19109
53339.562,-119.8581,39.24089
132089.56,-120.2885,39.4738
58714.562,-119.9218,39.5239
718171.25,-120.4549,38.57567
578921.25,-120.094,38.62627
747296.25,-120.5208,38.8577
608171.25,-120.1582,38.90858
513546.28,-119.795,38.9581
623046.25,-120.223,39.19109
539171.25,-119.8581,39.24089
625671.25,-120.2885,39.4738
551796.25,-119.9218,39.5239
56611.25,-120.4549,38.57567
92736.25,-120.094,38.62627
71361.25,-120.5208,38.8577
93236.25,-120.1582,38.90858
114236.25,-119.795,38.9581
75236.25,-120.223,39.19109
101986.25,-119.8581,39.24089
52611.25,-120.2885,39.4738
69361.25,-119.9218,39.5239
-640558.6,-120.4549,38.57567
-549783.6,-120.094,38.62627
-659858.6,-120.5208,38.8577
-581908.6,-120.1582,38.90858
-539983.6,-119.795,38.9581
-617633.6,-120.223,39.19109
-573533.6,-119.8581,39.24089
-651733.6,-120.2885,39.4738
-622483.6,-119.9218,39.5239
-40738.125,-120.4549,38.57567
-40613.125,-120.094,38.62627
-56863.125,-120.5208,38.8577
-38488.125,-120.1582,38.90858
-30613.125,-119.795,38.9581
-45863.125,-120.223,39.19109
-28488.125,-119.8581,39.24089
-54113.125,-120.2885,39.4738
-29613.125,-119.9218,39.5239
457283.0,-120.4549,38.57567
343283.0,-120.094,38.62627
472033.0,-120.5208,38.8577
382283.0,-120.1582,38.90858
328658.0,-119.795,38.9581
399158.0,-120.223,39.19109
354783.0,-119.8581,39.24089
406908.0,-120.2885,39.4738
372908.0,-119.9218,39.5239
863313.0,-120.4549,38.57567
702563.0,-120.094,38.62627
910688.0,-120.5208,38.8577
754813.0,-120.1582,38.90858
659063.0,-119.795,38.9581
785813.0,-120.223,39.19109
704938.0,-119.8581,39.24089
802688.0,-120.2885,39.4738
729188.0,-119.9218,39.5239
-410134.12,-120.4549,38.57567
-311634.12,-120.094,38.62627
-427259.12,-120.5208,38.8577
-364009.12,-120.1582,38.90858
-358759.12,-119.795,38.9581
-418759.12,-120.223,39.19109
-411884.12,-119.8581,39.24089
-463259.12,-120.2885,39.4738
-488134.12,-119.9218,39.5239
