pres,lon,lat
81846.266,-119.9218,39.5239
86936.44,-120.4549,38.57567
77736.44,-120.094,38.62627
86823.94,-120.5208,38.8577
79773.94,-120.1582,38.90858
79798.94,-119.795,38.9581
79998.94,-120.223,39.19109
80236.44,-119.8581,39.24089
79048.94,-120.2885,39.4738
82223.94,-119.9218,39.5239
87015.67,-120.4549,38.57567
77815.67,-120.094,38.62627
86815.67,-120.5208,38.8577
79803.17,-120.1582,38.90858
79753.17,-119.795,38.9581
80015.67,-120.223,39.19109
80215.67,-119.8581,39.24089
79003.17,-120.2885,39.4738
82140.67,-119.9218,39.5239
87282.84,-120.4549,38.57567
77982.84,-120.094,38.62627
87070.34,-120.5208,38.8577
79970.34,-120.1582,38.90858
79882.84,-119.795,38.9581
80182.84,-120.223,39.19109
80382.84,-119.8581,39.24089
79120.34,-120.2885,39.4738
82220.34,-119.9218,39.5239
86884.37,-120.4549,38.57567
77609.37,-120.094,38.62627
86684.37,-120.5208,38.8577
79584.37,-120.1582,38.90858
79484.37,-119.795,38.9581
79734.37,-120.223,39.19109
79871.87,-119.8581,39.24089
78709.37,-120.2885,39.4738
81784.37,-119.9218,39.5239
86356.56,-120.4549,38.57567
76881.56,-120.094,38.62627
86106.56,-120.5208,38.8577
78869.06,-120.1582,38.90858
78731.56,-119.795,38.9581
79044.06,-120.223,39.19109
79194.06,-119.8581,39.24089
78006.56,-120.2885,39.4738
81081.56,-119.9218,39.5239
86451.67,-120.4549,38.57567
76876.67,-120.094,38.62627
86239.17,-120.5208,38.8577
78964.17,-120.1582,38.90858
78839.17,-119.795,38.9581
79139.17,-120.223,39.19109
79276.67,-119.8581,39.24089
78101.67,-120.2885,39.4738
81251.67,-119.9218,39.5239
86771.22,-120.4549,38.57567
77171.22,-120.094,38.62627
86546.22,-120.5208,38.8577
79246.22,-120.1582,38.90858
79146.22,-119.795,38.9581
79446.22,-120.223,39.19109
79521.22,-119.8581,39.24089
78433.72,-120.2885,39.4738
81546.22,-119.9218,39.5239
86925.0,-120.4549,38.57567
77525.0,-120.094,38.62627
86737.5,-120.5208,38.8577
79587.5,-120.1582,38.90858
79550.0,-119.795,38.9581
79812.5,-120.223,39.19109
79975.0,-119.8581,39.24089
78825.0,-120.2885,39.4738
81975.0,-119.9218,39.5239
86827.805,-120.4549,38.57567
77477.805,-120.094,38.62627
86652.805,-120.5208,38.8577
79540.305,-120.1582,38.90858
79477.805,-119.795,38.9581
79765.305,-120.223,39.19109
79990.305,-119.8581,39.24089
78777.805,-120.2885,39.4738
81902.805,-119.9218,39.5239
86712.93,-120.4549,38.57567
77450.43,-120.094,38.62627
86512.93,-120.5208,38.8577
79462.93,-120.1582,38.90858
79425.43,-119.795,38.9581
79700.43,-120.223,39.19109
79937.93,-119.8581,39.24089
78712.93,-120.2885,39.4738
81850.43,-119.9218,39.5239
86111.1,-120.4549,38.57567
76886.1,-120.094,38.62627
85898.6,-120.5208,38.8577
78873.6,-120.1582,38.90858
78836.1,-119.795,38.9581
79086.1,-120.223,39.19109
79248.6,-119.8581,39.24089
78048.6,-120.2885,39.4738
81198.6,-119.9218,39.5239
86235.7,-120.4549,38.57567
76635.7,-120.094,38.62627
85935.7,-120.5208,38.8577
78610.7,-120.1582,38.90858
78485.7,-119.795,38.9581
78773.2,-120.223,39.19109
78873.2,-119.8581,39.24089
77648.2,-120.2885,39.4738
80735.7,-119.9218,39.5239
86153.41,-120.4549,38.57567
76465.91,-120.094,38.62627
85915.91,-120.5208,38.8577
78503.41,-120.1582,38.90858
78403.41,-119.795,38.9581
78653.41,-120.223,39.19109
78865.91,-119.8581,39.24089
77590.91,-120.2885,39.4738
80803.41,-119.9218,39.5239
86177.97,-120.4549,38.57567
76527.97,-120.094,38.62627
85965.47,-120.5208,38.8577
78615.47,-120.1582,38.90858
78502.97,-119.795,38.9581
78815.47,-120.223,39.19109
78927.97,-119.8581,39.24089
77802.97,-120.2885,39.4738
80940.47,-119.9218,39.5239
86196.77,-120.4549,38.57567
76571.77,-120.094,38.62627
86034.27,-120.5208,38.8577
78584.27,-120.1582,38.90858
78434.27,-119.795,38.9581
78784.27,-120.223,39.19109
78934.27,-119.8581,39.24089
77771.77,-120.2885,39.4738
80884.27,-119.9218,39.5239
86148.56,-120.4549,38.57567
76486.06,-120.094,38.62627
85936.06,-120.5208,38.8577
78548.56,-120.1582,38.90858
78448.56,-119.795,38.9581
78736.06,-120.223,39.19109
78848.56,-119.8581,39.24089
77736.06,-120.2885,39.4738
80836.06,-119.9218,39.5239
86358.53,-120.4549,38.57567
76696.03,-120.094,38.62627
86158.53,-120.5208,38.8577
78796.03,-120.1582,38.90858
78708.53,-119.795,38.9581
79008.53,-120.223,39.19109
79133.53,-119.8581,39.24089
77996.03,-120.2885,39.4738
81146.03,-119.9218,39.5239
87018.33,-120.4549,38.57567
77393.33,-120.094,38.62627
86818.33,-120.5208,38.8577
79518.33,-120.1582,38.90858
79430.83,-119.795,38.9581
79718.33,-120.223,39.19109
79843.33,-119.8581,39.24089
78718.33,-120.2885,39.4738
81880.83,-119.9218,39.5239
87139.7,-120.4549,38.57567
77539.7,-120.094,38.62627
86914.7,-120.5208,38.8577
79664.7,-120.1582,38.90858
79602.2,-119.795,38.9581
79889.7,-120.223,39.19109
80089.7,-119.8581,39.24089
78902.2,-120.2885,39.4738
82064.7,-119.9218,39.5239
87023.336,-120.4549,38.57567
77498.336,-120.094,38.62627
86835.836,-120.5208,38.8577
79560.836,-120.1582,38.90858
79498.336,-119.795,38.9581
79773.336,-120.223,39.19109
79960.836,-119.8581,39.24089
78773.336,-120.2885,39.4738
81935.836,-119.9218,39.5239
86691.72,-120.4549,38.57567
77166.72,-120.094,38.62627
86479.22,-120.5208,38.8577
79216.72,-120.1582,38.90858
79116.72,-119.795,38.9581
79429.22,-120.223,39.19109
79591.72,-119.8581,39.24089
78404.22,-120.2885,39.4738
81529.22,-119.9218,39.5239
86938.09,-120.4549,38.57567
77250.59,-120.094,38.62627
86675.59,-120.5208,38.8577
79263.09,-120.1582,38.90858
79188.09,-119.795,38.9581
79463.09,-120.223,39.19109
79638.09,-119.8581,39.24089
78388.09,-120.2885,39.4738
81538.09,-119.9218,39.5239
86649.0,-120.4549,38.57567
76949.0,-120.094,38.62627
86449.0,-120.5208,38.8577
78986.5,-120.1582,38.90858
78899.0,-119.795,38.9581
79186.5,-120.223,39.19109
79361.5,-119.8581,39.24089
78161.5,-120.2885,39.4738
81361.5,-119.9218,39.5239
86492.36,-120.4549,38.57567
76804.86,-120.094,38.62627
86279.86,-120.5208,38.8577
78892.36,-120.1582,38.90858
78804.86,-119.795,38.9581
79104.86,-120.223,39.19109
79254.86,-119.8581,39.24089
78104.86,-120.2885,39.4738
81292.36,-119.9218,39.5239
86708.6,-120.4549,38.57567
77046.1,-120.094,38.62627
86496.1,-120.5208,38.8577
79146.1,-120.1582,38.90858
79071.1,-119.795,38.9581
79333.6,-120.223,39.19109
79483.6,-119.8581,39.24089
78346.1,-120.2885,39.4738
81496.1,-119.9218,39.5239
87066.12,-120.4549,38.57567
77366.12,-120.094,38.62627
86853.62,-120.5208,38.8577
79478.62,-120.1582,38.90858
79403.62,-119.795,38.9581
79678.62,-120.223,39.19109
79791.12,-119.8581,39.24089
78641.12,-120.2885,39.4738
81803.62,-119.9218,39.5239
86898.5,-120.4549,38.57567
77261.0,-120.094,38.62627
86661.0,-120.5208,38.8577
79336.0,-120.1582,38.90858
79236.0,-119.795,38.9581
79498.5,-120.223,39.19109
79623.5,-119.8581,39.24089
78498.5,-120.2885,39.4738
81598.5,-119.9218,39.5239
87225.39,-120.4549,38.57567
77612.89,-120.094,38.62627
87025.39,-120.5208,38.8577
79662.89,-120.1582,38.90858
79550.39,-119.795,38.9581
79812.89,-120.223,39.19109
79937.89,-119.8581,39.24089
78775.39,-120.2885,39.4738
81912.89,-119.9218,39.5239
87419.805,-120.4549,38.57567
77894.805,-120.094,38.62627
87169.805,-120.5208,38.8577
79869.805,-120.1582,38.90858
79757.305,-119.795,38.9581
80044.805,-120.223,39.19109
80132.305,-119.8581,39.24089
78969.805,-120.2885,39.4738
82069.805,-119.9218,39.5239
86638.78,-120.4549,38.57567
77263.78,-120.094,38.62627
86413.78,-120.5208,38.8577
79188.78,-120.1582,38.90858
79076.28,-119.795,38.9581
79376.28,-120.223,39.19109
79451.28,-119.8581,39.24089
78313.78,-120.2885,39.4738
81426.28,-119.9218,39.5239
86615.22,-120.4549,38.57567
77077.72,-120.094,38.62627
86415.22,-120.5208,38.8577
79140.22,-120.1582,38.90858
79090.22,-119.795,38.9581
79352.72,-120.223,39.19109
79502.72,-119.8581,39.24089
78377.72,-120.2885,39.4738
81565.22,-119.9218,39.5239
86729.44,-120.4549,38.57567
77229.44,-120.094,38.62627
86516.94,-120.5208,38.8577
79254.44,-120.1582,38.90858
79166.94,-119.795,38.9581
79454.44,-120.223,39.19109
79566.94,-119.8581,39.24089
78429.44,-120.2885,39.4738
81554.44,-119.9218,39.5239
86374.97,-120.4549,38.57567
76887.47,-120.094,38.62627
86087.47,-120.5208,38.8577
78887.47,-120.1582,38.90858
78787.47,-119.795,38.9581
79074.97,-120.223,39.19109
79137.47,-119.8581,39.24089
77999.97,-120.2885,39.4738
81137.47,-119.9218,39.5239
85726.31,-120.4549,38.57567
76213.81,-120.094,38.62627
85426.31,-120.5208,38.8577
78201.31,-120.1582,38.90858
78101.31,-119.795,38.9581
78338.81,-120.223,39.19109
78476.31,-119.8581,39.24089
77276.31,-120.2885,39.4738
80401.31,-119.9218,39.5239
85816.375,-120.4549,38.57567
76266.375,-120.094,38.62627
85603.875,-120.5208,38.8577
78328.875,-120.1582,38.90858
78203.875,-119.795,38.9581
78541.375,-120.223,39.19109
78641.375,-119.8581,39.24089
77541.375,-120.2885,39.4738
80628.875,-119.9218,39.5239
86672.984,-120.4549,38.57567
77085.484,-120.094,38.62627
86497.984,-120.5208,38.8577
79160.484,-120.1582,38.90858
79072.984,-119.795,38.9581
79385.484,-120.223,39.19109
79522.984,-119.8581,39.24089
78410.484,-120.2885,39.4738
81522.984,-119.9218,39.5239
86625.53,-120.4549,38.57567
77313.03,-120.094,38.62627
86438.03,-120.5208,38.8577
79325.53,-120.1582,38.90858
79313.03,-119.795,38.9581
79600.53,-120.223,39.19109
79775.53,-119.8581,39.24089
78663.03,-120.2885,39.4738
81775.53,-119.9218,39.5239
86624.734,-120.4549,38.57567
77237.234,-120.094,38.62627
86399.734,-120.5208,38.8577
79249.734,-120.1582,38.90858
79187.234,-119.795,38.9581
79487.234,-120.223,39.19109
79599.734,-119.8581,39.24089
78562.234,-120.2885,39.4738
81637.234,-119.9218,39.5239
86841.266,-120.4549,38.57567
77403.766,-120.094,38.62627
86628.766,-120.5208,38.8577
79428.766,-120.1582,38.90858
79366.266,-119.795,38.9581
79653.766,-120.223,39.19109
79753.766,-119.8581,39.24089
78666.266,-120.2885,39.4738
81766.266,-119.9218,39.5239
86768.516,-120.4549,38.57567
77506.016,-120.094,38.62627
86568.516,-120.5208,38.8577
79468.516,-120.1582,38.90858
79418.516,-119.795,38.9581
79656.016,-120.223,39.19109
79768.516,-119.8581,39.24089
78668.516,-120.2885,39.4738
81756.016,-119.9218,39.5239
86773.92,-120.4549,38.57567
77473.92,-120.094,38.62627
86573.92,-120.5208,38.8577
79473.92,-120.1582,38.90858
79386.42,-119.795,38.9581
79673.92,-120.223,39.19109
79773.92,-119.8581,39.24089
78661.42,-120.2885,39.4738
81748.92,-119.9218,39.5239
86990.42,-120.4549,38.57567
77577.92,-120.094,38.62627
86777.92,-120.5208,38.8577
79602.92,-120.1582,38.90858
79540.42,-119.795,38.9581
79802.92,-120.223,39.19109
79927.92,-119.8581,39.24089
78790.42,-120.2885,39.4738
81940.42,-119.9218,39.5239
87371.99,-120.4549,38.57567
77959.49,-120.094,38.62627
87171.99,-120.5208,38.8577
80009.49,-120.1582,38.90858
79996.99,-119.795,38.9581
80246.99,-120.223,39.19109
80384.49,-119.8581,39.24089
79259.49,-120.2885,39.4738
82409.49,-119.9218,39.5239
87296.98,-120.4549,38.57567
77996.98,-120.094,38.62627
87096.98,-120.5208,38.8577
79934.48,-120.1582,38.90858
79909.48,-119.795,38.9581
80184.48,-120.223,39.19109
80321.98,-119.8581,39.24089
79146.98,-120.2885,39.4738
82284.48,-119.9218,39.5239
86708.9,-120.4549,38.57567
77433.9,-120.094,38.62627
86508.9,-120.5208,38.8577
79421.4,-120.1582,38.90858
79346.4,-119.795,38.9581
79608.9,-120.223,39.19109
79746.4,-119.8581,39.24089
78608.9,-120.2885,39.4738
81708.9,-119.9218,39.5239
86615.875,-120.4549,38.57567
77340.875,-120.094,38.62627
86415.875,-120.5208,38.8577
79328.375,-120.1582,38.90858
79315.875,-119.795,38.9581
79553.375,-120.223,39.19109
79740.875,-119.8581,39.24089
78565.875,-120.2885,39.4738
81728.375,-119.9218,39.5239
86713.95,-120.4549,38.57567
77376.45,-120.094,38.62627
86538.95,-120.5208,38.8577
79363.95,-120.1582,38.90858
79288.95,-119.795,38.9581
79563.95,-120.223,39.19109
79701.45,-119.8581,39.24089
78526.45,-120.2885,39.4738
81638.95,-119.9218,39.5239
86916.234,-120.4549,38.57567
77516.234,-120.094,38.62627
86691.234,-120.5208,38.8577
79528.734,-120.1582,38.90858
79428.734,-119.795,38.9581
79691.234,-120.223,39.19109
79841.234,-119.8581,39.24089
78678.734,-120.2885,39.4738
81778.734,-119.9218,39.5239
86857.25,-120.4549,38.57567
77482.25,-120.094,38.62627
86644.75,-120.5208,38.8577
79482.25,-120.1582,38.90858
79419.75,-119.795,38.9581
79694.75,-120.223,39.19109
79794.75,-119.8581,39.24089
78682.25,-120.2885,39.4738
81782.25,-119.9218,39.5239
87162.93,-120.4549,38.57567
77725.43,-120.094,38.62627
86950.43,-120.5208,38.8577
79737.93,-120.1582,38.90858
79662.93,-119.795,38.9581
79975.43,-120.223,39.19109
80050.43,-119.8581,39.24089
78950.43,-120.2885,39.4738
82025.43,-119.9218,39.5239
87540.24,-120.4549,38.57567
78240.24,-120.094,38.62627
87340.24,-120.5208,38.8577
80190.24,-120.1582,38.90858
80102.74,-119.795,38.9581
80402.74,-120.223,39.19109
80515.24,-119.8581,39.24089
79402.74,-120.2885,39.4738
82490.24,-119.9218,39.5239
87546.08,-120.4549,38.57567
78258.58,-120.094,38.62627
87346.08,-120.5208,38.8577
80233.58,-120.1582,38.90858
80146.08,-119.795,38.9581
80421.08,-120.223,39.19109
80546.08,-119.8581,39.24089
79396.08,-120.2885,39.4738
82496.08,-119.9218,39.5239
87296.92,-120.4549,38.57567
78109.42,-120.094,38.62627
87121.92,-120.5208,38.8577
80109.42,-120.1582,38.90858
80046.92,-119.795,38.9581
80296.92,-120.223,39.19109
80446.92,-119.8581,39.24089
79309.42,-120.2885,39.4738
82421.92,-119.9218,39.5239
87233.266,-120.4549,38.57567
78070.766,-120.094,38.62627
87045.766,-120.5208,38.8577
80070.766,-120.1582,38.90858
80008.266,-119.795,38.9581
80258.266,-120.223,39.19109
80370.766,-119.8581,39.24089
79245.766,-120.2885,39.4738
82295.766,-119.9218,39.5239
86993.2,-120.4549,38.57567
77843.2,-120.094,38.62627
86793.2,-120.5208,38.8577
79805.7,-120.1582,38.90858
79718.2,-119.795,38.9581
80005.7,-120.223,39.19109
80130.7,-119.8581,39.24089
79005.7,-120.2885,39.4738
82030.7,-119.9218,39.5239
87075.984,-120.4549,38.57567
77838.484,-120.094,38.62627
86875.984,-120.5208,38.8577
79825.984,-120.1582,38.90858
79725.984,-119.795,38.9581
79988.484,-120.223,39.19109
80113.484,-119.8581,39.24089
78975.984,-120.2885,39.4738
82038.484,-119.9218,39.5239
87271.55,-120.4549,38.57567
78121.55,-120.094,38.62627
87084.05,-120.5208,38.8577
80121.55,-120.1582,38.90858
80046.55,-119.795,38.9581
80321.55,-120.223,39.19109
80459.05,-119.8581,39.24089
79321.55,-120.2885,39.4738
82384.05,-119.9218,39.5239
87067.11,-120.4549,38.57567
77967.11,-120.094,38.62627
86879.61,-120.5208,38.8577
79904.61,-120.1582,38.90858
79817.11,-119.795,38.9581
80092.11,-120.223,39.19109
80204.61,-119.8581,39.24089
79117.11,-120.2885,39.4738
82104.61,-119.9218,39.5239
87034.87,-120.4549,38.57567
77759.87,-120.094,38.62627
86809.87,-120.5208,38.8577
79722.37,-120.1582,38.90858
79609.87,-119.795,38.9581
79909.87,-120.223,39.19109
80009.87,-119.8581,39.24089
78909.87,-120.2885,39.4738
81922.37,-119.9218,39.5239
87000.74,-120.4549,38.57567
77688.24,-120.094,38.62627
86800.74,-120.5208,38.8577
79675.74,-120.1582,38.90858
79588.24,-119.795,38.9581
79875.74,-120.223,39.19109
79988.24,-119.8581,39.24089
78875.74,-120.2885,39.4738
81925.74,-119.9218,39.5239
87017.53,-120.4549,38.57567
77717.53,-120.094,38.62627
86805.03,-120.5208,38.8577
79667.53,-120.1582,38.90858
79567.53,-119.795,38.9581
79842.53,-120.223,39.19109
79930.03,-119.8581,39.24089
78805.03,-120.2885,39.4738
81867.53,-119.9218,39.5239
87102.42,-120.4549,38.57567
77702.42,-120.094,38.62627
86914.92,-120.5208,38.8577
79702.42,-120.1582,38.90858
79577.42,-119.795,38.9581
79877.42,-120.223,39.19109
80002.42,-119.8581,39.24089
78852.42,-120.2885,39.4738
81939.92,-119.9218,39.5239
