dpt,lon,lat
270.74924,-120.4549,38.57567
267.9094,-120.094,38.62627
270.5139,-120.5208,38.8577
267.9387,-120.1582,38.90858
267.9963,-119.795,38.9581
268.53146,-120.223,39.19109
268.71408,-119.8581,39.24089
268.8762,-120.2885,39.4738
270.63205,-119.9218,39.5239
274.5312,-120.4549,38.57567
266.0927,-120.094,38.62627
273.60443,-120.5208,38.8577
267.0146,-120.1582,38.90858
266.94623,-119.795,38.9581
268.4599,-120.223,39.19109
268.05365,-119.8581,39.24089
266.76947,-120.2885,39.4738
269.70502,-119.9218,39.5239
270.69067,-120.4549,38.57567
260.87036,-120.094,38.62627
268.8479,-120.5208,38.8577
262.2776,-120.1582,38.90858
263.15942,-119.795,38.9581
264.469,-120.223,39.19109
264.52368,-119.8581,39.24089
262.7151,-120.2885,39.4738
266.55103,-119.9218,39.5239
273.97037,-120.4549,38.57567
265.3151,-120.094,38.62627
274.57388,-120.5208,38.8577
266.64615,-120.1582,38.90858
262.95572,-119.795,38.9581
269.8268,-120.223,39.19109
265.82974,-119.8581,39.24089
267.34927,-120.2885,39.4738
268.152,-119.9218,39.5239
272.7446,-120.4549,38.57567
258.7993,-120.094,38.62627
273.54733,-120.5208,38.8577
262.3071,-120.1582,38.90858
260.85983,-119.795,38.9581
266.8364,-120.223,39.19109
263.95456,-119.8581,39.24089
263.60593,-120.2885,39.4738
267.7612,-119.9218,39.5239
269.8357,-120.4549,38.57567
257.41968,-120.094,38.62627
266.85522,-120.5208,38.8577
257.56714,-120.1582,38.90858
259.69702,-119.795,38.9581
262.91187,-120.223,39.19109
261.45874,-119.8581,39.24089
257.8025,-120.2885,39.4738
265.36304,-119.9218,39.5239
268.19507,-120.4549,38.57567
263.0105,-120.094,38.62627
267.68335,-120.5208,38.8577
263.3396,-120.1582,38.90858
263.95483,-119.795,38.9581
264.88745,-120.223,39.19109
265.6101,-119.8581,39.24089
263.90112,-120.2885,39.4738
267.3181,-119.9218,39.5239
273.28317,-120.4549,38.57567
263.1279,-120.094,38.62627
272.70212,-120.5208,38.8577
264.832,-120.1582,38.90858
263.88083,-119.795,38.9581
267.2314,-120.223,39.19109
265.58786,-119.8581,39.24089
265.11325,-120.2885,39.4738
267.71872,-119.9218,39.5239
274.74295,-120.4549,38.57567
264.17166,-120.094,38.62627
274.36014,-120.5208,38.8577
265.91776,-120.1582,38.90858
265.04764,-119.795,38.9581
268.78006,-120.223,39.19109
266.3572,-119.8581,39.24089
266.0867,-120.2885,39.4738
268.36697,-119.9218,39.5239
269.53757,-120.4549,38.57567
257.73972,-120.094,38.62627
267.4565,-120.5208,38.8577
255.93503,-120.1582,38.90858
258.26904,-119.795,38.9581
258.8921,-120.223,39.19109
259.81006,-119.8581,39.24089
256.31393,-120.2885,39.4738
262.1909,-119.9218,39.5239
272.11368,-120.4549,38.57567
267.0883,-120.094,38.62627
271.71426,-120.5208,38.8577
267.3705,-120.1582,38.90858
266.9125,-119.795,38.9581
267.8002,-120.223,39.19109
267.49356,-119.8581,39.24089
267.04727,-120.2885,39.4738
266.5922,-119.9218,39.5239
271.76083,-120.4549,38.57567
261.08603,-120.094,38.62627
270.67587,-120.5208,38.8577
262.47177,-120.1582,38.90858
263.91025,-119.795,38.9581
264.85947,-120.223,39.19109
263.99326,-119.8581,39.24089
262.5616,-120.2885,39.4738
266.90732,-119.9218,39.5239
272.94467,-120.4549,38.57567
264.2142,-120.094,38.62627
272.5101,-120.5208,38.8577
265.17514,-120.1582,38.90858
264.91537,-119.795,38.9581
266.723,-120.223,39.19109
265.70053,-119.8581,39.24089
265.4847,-120.2885,39.4738
267.5062,-119.9218,39.5239
273.53943,-120.4549,38.57567
266.5404,-120.094,38.62627
274.0453,-120.5208,38.8577
267.30896,-120.1582,38.90858
267.6244,-119.795,38.9581
269.30212,-120.223,39.19109
267.88025,-119.8581,39.24089
267.05798,-120.2885,39.4738
268.8324,-119.9218,39.5239
270.55685,-120.4549,38.57567
258.30783,-120.094,38.62627
270.81076,-120.5208,38.8577
258.67307,-120.1582,38.90858
260.56857,-119.795,38.9581
262.5295,-120.223,39.19109
262.32346,-119.8581,39.24089
259.2629,-120.2885,39.4738
264.52072,-119.9218,39.5239
272.4379,-120.4549,38.57567
260.6967,-120.094,38.62627
271.95938,-120.5208,38.8577
262.3666,-120.1582,38.90858
260.62735,-119.795,38.9581
266.05313,-120.223,39.19109
262.54532,-119.8581,39.24089
262.70157,-120.2885,39.4738
262.75235,-119.9218,39.5239
271.74783,-120.4549,38.57567
263.0828,-120.094,38.62627
270.92654,-120.5208,38.8577
264.13065,-120.1582,38.90858
264.9158,-119.795,38.9581
265.93924,-120.223,39.19109
265.0496,-119.8581,39.24089
264.00565,-120.2885,39.4738
266.98123,-119.9218,39.5239
265.67627,-120.4549,38.57567
262.58838,-120.094,38.62627
266.52783,-120.5208,38.8577
262.88525,-120.1582,38.90858
263.8169,-119.795,38.9581
263.79053,-120.223,39.19109
264.22705,-119.8581,39.24089
262.56982,-120.2885,39.4738
266.84424,-119.9218,39.5239
267.55988,-120.4549,38.57567
260.85577,-120.094,38.62627
268.4837,-120.5208,38.8577
259.2298,-120.1582,38.90858
259.6136,-119.795,38.9581
264.24152,-120.223,39.19109
261.25714,-119.8581,39.24089
260.0999,-120.2885,39.4738
267.28253,-119.9218,39.5239
269.02197,-120.4549,38.57567
263.32666,-120.094,38.62627
270.0122,-120.5208,38.8577
264.1997,-120.1582,38.90858
266.51904,-119.795,38.9581
265.88135,-120.223,39.19109
267.02197,-119.8581,39.24089
264.3042,-120.2885,39.4738
269.72314,-119.9218,39.5239
272.5901,-120.4549,38.57567
265.3098,-120.094,38.62627
273.15356,-120.5208,38.8577
266.22095,-120.1582,38.90858
265.21704,-119.795,38.9581
268.8567,-120.223,39.19109
266.46606,-119.8581,39.24089
266.60376,-120.2885,39.4738
268.87134,-119.9218,39.5239
276.0913,-120.4549,38.57567
270.32666,-120.094,38.62627
275.67236,-120.5208,38.8577
271.28857,-120.1582,38.90858
270.75146,-119.795,38.9581
272.8208,-120.223,39.19109
271.1167,-119.8581,39.24089
271.06494,-120.2885,39.4738
271.71436,-119.9218,39.5239
273.74664,-120.4549,38.57567
266.6148,-120.094,38.62627
274.32086,-120.5208,38.8577
268.79156,-120.1582,38.90858
268.33063,-119.795,38.9581
270.80328,-120.223,39.19109
269.63824,-119.8581,39.24089
269.4234,-120.2885,39.4738
272.01617,-119.9218,39.5239
275.95532,-120.4549,38.57567
271.2815,-120.094,38.62627
276.47778,-120.5208,38.8577
272.43677,-120.1582,38.90858
271.66138,-119.795,38.9581
273.6848,-120.223,39.19109
272.23364,-119.8581,39.24089
272.49536,-120.2885,39.4738
273.636,-119.9218,39.5239
274.25443,-120.4549,38.57567
265.17142,-120.094,38.62627
275.07962,-120.5208,38.8577
267.19388,-120.1582,38.90858
265.37552,-119.795,38.9581
268.8052,-120.223,39.19109
266.81985,-119.8581,39.24089
268.28763,-120.2885,39.4738
270.6509,-119.9218,39.5239
276.36444,-120.4549,38.57567
272.14764,-120.094,38.62627
276.66522,-120.5208,38.8577
272.85858,-120.1582,38.90858
271.79315,-119.795,38.9581
274.03534,-120.223,39.19109
272.5705,-119.8581,39.24089
272.91327,-120.2885,39.4738
273.34393,-119.9218,39.5239
274.50745,-120.4549,38.57567
266.19006,-120.094,38.62627
275.01526,-120.5208,38.8577
267.859,-120.1582,38.90858
267.54846,-119.795,38.9581
269.11487,-120.223,39.19109
267.81897,-119.8581,39.24089
268.04456,-120.2885,39.4738
271.01038,-119.9218,39.5239
271.93735,-120.4549,38.57567
264.77914,-120.094,38.62627
273.60043,-120.5208,38.8577
266.52524,-120.1582,38.90858
265.8182,-119.795,38.9581
268.40903,-120.223,39.19109
267.035,-119.8581,39.24089
267.53207,-120.2885,39.4738
268.5975,-119.9218,39.5239
273.57724,-120.4549,38.57567
263.76376,-120.094,38.62627
272.77646,-120.5208,38.8577
265.3751,-120.1582,38.90858
264.95224,-119.795,38.9581
266.9044,-120.223,39.19109
267.3165,-119.8581,39.24089
265.66318,-120.2885,39.4738
269.15048,-119.9218,39.5239
273.72583,-120.4549,38.57567
267.54224,-120.094,38.62627
274.2688,-120.5208,38.8577
267.59204,-120.1582,38.90858
267.3186,-119.795,38.9581
269.7151,-120.223,39.19109
268.89478,-119.8581,39.24089
268.68286,-120.2885,39.4738
269.94263,-119.9218,39.5239
274.50156,-120.4549,38.57567
264.54745,-120.094,38.62627
274.483,-120.5208,38.8577
266.31796,-120.1582,38.90858
268.02402,-119.795,38.9581
268.7164,-120.223,39.19109
268.8619,-119.8581,39.24089
266.9205,-120.2885,39.4738
272.78574,-119.9218,39.5239
270.92493,-120.4549,38.57567
248.90833,-120.094,38.62627
271.8839,-120.5208,38.8577
253.94641,-120.1582,38.90858
259.57825,-119.795,38.9581
258.99622,-120.223,39.19109
259.94055,-119.8581,39.24089
256.5509,-120.2885,39.4738
268.35852,-119.9218,39.5239
271.89398,-120.4549,38.57567
257.52484,-120.094,38.62627
272.19867,-120.5208,38.8577
259.16742,-120.1582,38.90858
257.28363,-119.795,38.9581
263.34808,-120.223,39.19109
259.87836,-119.8581,39.24089
261.46527,-120.2885,39.4738
263.67523,-119.9218,39.5239
266.30023,-120.4549,38.57567
256.9428,-120.094,38.62627
264.43988,-120.5208,38.8577
257.47797,-120.1582,38.90858
259.63812,-119.795,38.9581
260.43695,-120.223,39.19109
260.24652,-119.8581,39.24089
258.46136,-120.2885,39.4738
260.09906,-119.9218,39.5239
260.45834,-120.4549,38.57567
251.20152,-120.094,38.62627
258.6556,-120.5208,38.8577
253.31383,-120.1582,38.90858
250.6107,-119.795,38.9581
255.82262,-120.223,39.19109
255.14488,-119.8581,39.24089
254.52672,-120.2885,39.4738
256.00424,-119.9218,39.5239
262.3876,-120.4549,38.57567
261.1601,-120.094,38.62627
262.33487,-120.5208,38.8577
260.7812,-120.1582,38.90858
260.60443,-119.795,38.9581
263.7216,-120.223,39.19109
262.08682,-119.8581,39.24089
262.1894,-120.2885,39.4738
263.33487,-119.9218,39.5239
273.94342,-120.4549,38.57567
269.0362,-120.094,38.62627
274.39948,-120.5208,38.8577
269.95514,-120.1582,38.90858
269.5274,-119.795,38.9581
270.8272,-120.223,39.19109
270.69733,-119.8581,39.24089
270.48737,-120.2885,39.4738
272.07135,-119.9218,39.5239
273.16434,-120.4549,38.57567
259.3362,-120.094,38.62627
268.68973,-120.5208,38.8577
260.07742,-120.1582,38.90858
262.9739,-119.795,38.9581
263.05692,-120.223,39.19109
264.3948,-119.8581,39.24089
262.58328,-120.2885,39.4738
266.37625,-119.9218,39.5239
270.23947,-120.4549,38.57567
258.50705,-120.094,38.62627
266.51974,-120.5208,38.8577
259.8137,-120.1582,38.90858
261.9514,-119.795,38.9581
259.58224,-120.223,39.19109
262.4133,-119.8581,39.24089
260.87912,-120.2885,39.4738
263.34103,-119.9218,39.5239
269.75458,-120.4549,38.57567
260.42938,-120.094,38.62627
267.8288,-120.5208,38.8577
262.89618,-120.1582,38.90858
264.44696,-119.795,38.9581
264.27997,-120.223,39.19109
265.03094,-119.8581,39.24089
263.66864,-120.2885,39.4738
265.0876,-119.9218,39.5239
264.6178,-120.4549,38.57567
257.40393,-120.094,38.62627
263.12073,-120.5208,38.8577
259.4176,-120.1582,38.90858
260.46448,-119.795,38.9581
260.50745,-120.223,39.19109
261.2799,-119.8581,39.24089
260.00647,-120.2885,39.4738
263.2223,-119.9218,39.5239
266.98602,-120.4549,38.57567
258.25165,-120.094,38.62627
264.94696,-120.5208,38.8577
260.46942,-120.1582,38.90858
262.07,-119.795,38.9581
262.4782,-120.223,39.19109
262.32,-119.8581,39.24089
261.42548,-120.2885,39.4738
263.9997,-119.9218,39.5239
270.01083,-120.4549,38.57567
259.20224,-120.094,38.62627
267.76767,-120.5208,38.8577
260.6866,-120.1582,38.90858
262.44736,-119.795,38.9581
263.59286,-120.223,39.19109
263.89365,-119.8581,39.24089
262.89267,-120.2885,39.4738
265.50302,-119.9218,39.5239
271.97327,-120.4549,38.57567
249.9215,-120.094,38.62627
268.4928,-120.5208,38.8577
256.42346,-120.1582,38.90858
261.46936,-119.795,38.9581
260.49768,-120.223,39.19109
263.14124,-119.8581,39.24089
259.31995,-120.2885,39.4738
265.88147,-119.9218,39.5239
272.67377,-120.4549,38.57567
261.03314,-120.094,38.62627
270.6855,-120.5208,38.8577
262.0683,-120.1582,38.90858
261.58392,-119.795,38.9581
264.7099,-120.223,39.19109
262.80267,-119.8581,39.24089
262.7392,-120.2885,39.4738
265.15228,-119.9218,39.5239
271.2474,-120.4549,38.57567
261.26303,-120.094,38.62627
268.97787,-120.5208,38.8577
262.56772,-120.1582,38.90858
263.89975,-119.795,38.9581
263.81284,-120.223,39.19109
264.3607,-119.8581,39.24089
263.0101,-120.2885,39.4738
264.17514,-119.9218,39.5239
273.43872,-120.4549,38.57567
268.6106,-120.094,38.62627
271.4817,-120.5208,38.8577
268.78052,-120.1582,38.90858
269.3518,-119.795,38.9581
268.47974,-120.223,39.19109
269.82446,-119.8581,39.24089
269.67114,-120.2885,39.4738
270.6311,-119.9218,39.5239
273.02283,-120.4549,38.57567
262.3822,-120.094,38.62627
269.59998,-120.5208,38.8577
264.18787,-120.1582,38.90858
266.24646,-119.795,38.9581
264.50818,-120.223,39.19109
267.01306,-119.8581,39.24089
263.81287,-120.2885,39.4738
268.1156,-119.9218,39.5239
263.6151,-120.4549,38.57567
248.75377,-120.094,38.62627
257.5907,-120.5208,38.8577
255.65807,-120.1582,38.90858
259.9657,-119.795,38.9581
257.4276,-120.223,39.19109
261.54382,-119.8581,39.24089
258.98523,-120.2885,39.4738
261.46082,-119.9218,39.5239
266.89044,-120.4549,38.57567
252.12967,-120.094,38.62627
263.79474,-120.5208,38.8577
254.15408,-120.1582,38.90858
260.17752,-119.795,38.9581
259.52908,-120.223,39.19109
262.83282,-119.8581,39.24089
258.64725,-120.2885,39.4738
263.5711,-119.9218,39.5239
264.40698,-120.4549,38.57567
257.65796,-120.094,38.62627
261.14526,-120.5208,38.8577
259.75952,-120.1582,38.90858
263.27515,-119.795,38.9581
261.4109,-120.223,39.19109
264.16772,-119.8581,39.24089
260.88843,-120.2885,39.4738
263.67065,-119.9218,39.5239
268.32117,-120.4549,38.57567
260.1278,-120.094,38.62627
266.72644,-120.5208,38.8577
261.1073,-120.1582,38.90858
264.11218,-119.795,38.9581
262.953,-120.223,39.19109
265.69128,-119.8581,39.24089
261.87195,-120.2885,39.4738
264.2743,-119.9218,39.5239
272.46948,-120.4549,38.57567
265.10815,-120.094,38.62627
270.29565,-120.5208,38.8577
265.27515,-120.1582,38.90858
266.75757,-119.795,38.9581
266.01733,-120.223,39.19109
267.07886,-119.8581,39.24089
264.6394,-120.2885,39.4738
266.23022,-119.9218,39.5239
275.18747,-120.4549,38.57567
261.7539,-120.094,38.62627
273.5781,-120.5208,38.8577
263.51364,-120.1582,38.90858
265.2695,-119.795,38.9581
265.58298,-120.223,39.19109
265.65036,-119.8581,39.24089
263.9824,-120.2885,39.4738
266.93942,-119.9218,39.5239
273.6164,-120.4549,38.57567
260.5158,-120.094,38.62627
271.12518,-120.5208,38.8577
261.97186,-120.1582,38.90858
265.57147,-119.795,38.9581
264.4787,-120.223,39.19109
266.6115,-119.8581,39.24089
262.38202,-120.2885,39.4738
268.20038,-119.9218,39.5239
269.58163,-120.4549,38.57567
261.1451,-120.094,38.62627
267.43808,-120.5208,38.8577
261.4957,-120.1582,38.90858
261.34238,-119.795,38.9581
264.42734,-120.223,39.19109
261.65097,-119.8581,39.24089
261.4537,-120.2885,39.4738
261.21542,-119.9218,39.5239
271.4516,-120.4549,38.57567
258.0639,-120.094,38.62627
268.13324,-120.5208,38.8577
260.1928,-120.1582,38.90858
262.57074,-119.795,38.9581
263.33148,-120.223,39.19109
263.82562,-119.8581,39.24089
261.5063,-120.2885,39.4738
263.55023,-119.9218,39.5239
271.99075,-120.4549,38.57567
253.25343,-120.094,38.62627
269.522,-120.5208,38.8577
257.65967,-120.1582,38.90858
260.49658,-119.795,38.9581
263.01126,-120.223,39.19109
262.61087,-119.8581,39.24089
261.18408,-120.2885,39.4738
266.58548,-119.9218,39.5239
271.99457,-120.4549,38.57567
253.5102,-120.094,38.62627
269.60394,-120.5208,38.8577
255.43988,-120.1582,38.90858
261.10297,-119.795,38.9581
261.69183,-120.223,39.19109
264.15277,-119.8581,39.24089
259.1303,-120.2885,39.4738
265.29047,-119.9218,39.5239
276.54904,-120.4549,38.57567
264.9094,-120.094,38.62627
275.80392,-120.5208,38.8577
266.77853,-120.1582,38.90858
265.57053,-119.795,38.9581
270.5139,-120.223,39.19109
266.5803,-119.8581,39.24089
267.16623,-120.2885,39.4738
267.467,-119.9218,39.5239
275.09625,-120.4549,38.57567
265.34625,-120.094,38.62627
274.42633,-120.5208,38.8577
266.5396,-120.1582,38.90858
266.48883,-119.795,38.9581
269.78375,-120.223,39.19109
266.86578,-119.8581,39.24089
266.50348,-120.2885,39.4738
267.4273,-119.9218,39.5239
265.77478,-120.4549,38.57567
258.05798,-120.094,38.62627
263.80115,-120.5208,38.8577
260.28357,-120.1582,38.90858
260.73962,-119.795,38.9581
260.83728,-120.223,39.19109
260.62244,-119.8581,39.24089
260.43103,-120.2885,39.4738
262.45154,-119.9218,39.5239
270.63065,-120.4549,38.57567
264.21854,-120.094,38.62627
