ustm,lon,lat
0.9354241,-120.2885,39.4738
0.8479235,-119.9218,39.5239
-1.0529783,-120.4549,38.57567
-0.76547813,-120.094,38.62627
0.24702144,-120.5208,38.8577
-0.7779784,-120.1582,38.90858
-0.69047856,-119.795,38.9581
-0.39047766,-120.223,39.19109
-2.090478,-119.8581,39.24089
-1.8404787,-120.2885,39.4738
-2.090478,-119.9218,39.5239
7.493962,-120.4549,38.57567
8.468962,-120.094,38.62627
7.4689617,-120.5208,38.8577
8.456461,-120.1582,38.90858
9.656462,-119.795,38.9581
7.931462,-120.223,39.19109
8.256462,-119.8581,39.24089
6.943962,-120.2885,39.4738
8.2314625,-119.9218,39.5239
5.425848,-120.4549,38.57567
5.388348,-120.094,38.62627
5.4633484,-120.5208,38.8577
5.4008484,-120.1582,38.90858
4.850848,-119.795,38.9581
5.3258486,-120.223,39.19109
5.0133486,-119.8581,39.24089
5.6133485,-120.2885,39.4738
5.0133486,-119.9218,39.5239
9.803495,-120.4549,38.57567
10.015997,-120.094,38.62627
11.003495,-120.5208,38.8577
10.015997,-120.1582,38.90858
10.753495,-119.795,38.9581
11.240996,-120.223,39.19109
11.115995,-119.8581,39.24089
12.090996,-120.2885,39.4738
11.128496,-119.9218,39.5239
17.853802,-120.4549,38.57567
19.603804,-120.094,38.62627
20.191303,-120.5208,38.8577
19.603804,-120.1582,38.90858
20.703802,-119.795,38.9581
20.803802,-120.223,39.19109
20.716301,-119.8581,39.24089
21.216303,-120.2885,39.4738
20.691303,-119.9218,39.5239
15.295126,-120.4549,38.57567
17.145124,-120.094,38.62627
16.420124,-120.5208,38.8577
17.132626,-120.1582,38.90858
16.957626,-119.795,38.9581
16.832626,-120.223,39.19109
16.807627,-119.8581,39.24089
16.682625,-120.2885,39.4738
16.770126,-119.9218,39.5239
12.929937,-120.4549,38.57567
13.392437,-120.094,38.62627
12.879937,-120.5208,38.8577
13.392437,-120.1582,38.90858
13.092437,-119.795,38.9581
13.254937,-120.223,39.19109
13.492438,-119.8581,39.24089
13.604937,-120.2885,39.4738
13.467437,-119.9218,39.5239
2.7430463,-120.4549,38.57567
2.730546,-120.094,38.62627
2.8680463,-120.5208,38.8577
2.730546,-120.1582,38.90858
4.280546,-119.795,38.9581
3.6180458,-120.223,39.19109
3.680546,-119.8581,39.24089
2.2930462,-120.2885,39.4738
3.680546,-119.9218,39.5239
9.022844,-120.4549,38.57567
10.085343,-120.094,38.62627
10.122843,-120.5208,38.8577
10.085343,-120.1582,38.90858
11.6353445,-119.795,38.9581
11.360344,-120.223,39.19109
11.060344,-119.8581,39.24089
11.035344,-120.2885,39.4738
11.060344,-119.9218,39.5239
1.4300362,-120.4549,38.57567
2.2925363,-120.094,38.62627
2.530036,-120.5208,38.8577
2.2925363,-120.1582,38.90858
3.4050362,-119.795,38.9581
2.9675362,-120.223,39.19109
4.242536,-119.8581,39.24089
3.7550364,-120.2885,39.4738
4.242536,-119.9218,39.5239
-7.7988877,-120.4549,38.57567
-8.048888,-120.094,38.62627
-7.8488884,-120.5208,38.8577
-8.036388,-120.1582,38.90858
-7.2738876,-119.795,38.9581
-7.761388,-120.223,39.19109
-7.198888,-119.8581,39.24089
-7.2988877,-120.2885,39.4738
-7.186388,-119.9218,39.5239
-4.1410418,-120.4549,38.57567
-4.991041,-120.094,38.62627
-4.5785418,-120.5208,38.8577
-4.941042,-120.1582,38.90858
-5.4160414,-119.795,38.9581
-4.991042,-120.223,39.19109
-4.978542,-119.8581,39.24089
-4.553542,-120.2885,39.4738
-4.978542,-119.9218,39.5239
8.343719,-120.4549,38.57567
7.106218,-120.094,38.62627
6.131217,-120.5208,38.8577
7.118718,-120.1582,38.90858
5.3312182,-119.795,38.9581
5.4187174,-120.223,39.19109
5.0937176,-119.8581,39.24089
5.531218,-120.2885,39.4738
5.0937176,-119.9218,39.5239
-4.595348,-120.4549,38.57567
-3.6328473,-120.094,38.62627
-4.5453477,-120.5208,38.8577
-3.6203475,-120.1582,38.90858
-4.1828475,-119.795,38.9581
-4.1203475,-120.223,39.19109
-3.807848,-119.8581,39.24089
-4.170347,-120.2885,39.4738
-3.807848,-119.9218,39.5239
-14.436773,-120.4549,38.57567
-14.411772,-120.094,38.62627
-14.286771,-120.5208,38.8577
-14.411772,-120.1582,38.90858
-13.699273,-119.795,38.9581
-13.849272,-120.223,39.19109
-12.836773,-119.8581,39.24089
-12.824272,-120.2885,39.4738
-12.824273,-119.9218,39.5239
5.5122967,-120.4549,38.57567
6.2872972,-120.094,38.62627
6.9122972,-120.5208,38.8577
6.2872972,-120.1582,38.90858
6.9372973,-119.795,38.9581
7.962297,-120.223,39.19109
9.074797,-119.8581,39.24089
10.1497965,-120.2885,39.4738
9.0872965,-119.9218,39.5239
6.488041,-120.4549,38.57567
6.238041,-120.094,38.62627
6.3380413,-120.5208,38.8577
6.238041,-120.1582,38.90858
6.0880404,-119.795,38.9581
6.6005406,-120.223,39.19109
7.10054,-119.8581,39.24089
7.625541,-120.2885,39.4738
7.1255407,-119.9218,39.5239
7.3667927,-120.4549,38.57567
6.941792,-120.094,38.62627
7.1917925,-120.5208,38.8577
6.941792,-120.1582,38.90858
6.116792,-119.795,38.9581
6.9417925,-120.223,39.19109
7.166792,-119.8581,39.24089
8.041792,-120.2885,39.4738
7.179292,-119.9218,39.5239
22.582966,-120.4549,38.57567
23.695465,-120.094,38.62627
23.157967,-120.5208,38.8577
23.695465,-120.1582,38.90858
24.320467,-119.795,38.9581
23.820465,-120.223,39.19109
23.682964,-119.8581,39.24089
23.657965,-120.2885,39.4738
23.682964,-119.9218,39.5239
23.34641,-120.4549,38.57567
23.45891,-120.094,38.62627
21.62141,-120.5208,38.8577
23.45891,-120.1582,38.90858
22.27141,-119.795,38.9581
21.65891,-120.223,39.19109
21.68391,-119.8581,39.24089
21.18391,-120.2885,39.4738
21.69641,-119.9218,39.5239
7.582851,-120.4549,38.57567
7.2078505,-120.094,38.62627
7.1703506,-120.5208,38.8577
7.2203503,-120.1582,38.90858
6.8078504,-119.795,38.9581
7.232851,-120.223,39.19109
7.6578507,-119.8581,39.24089
7.9828506,-120.2885,39.4738
7.6703506,-119.9218,39.5239
9.513167,-120.4549,38.57567
9.750667,-120.094,38.62627
9.950666,-120.5208,38.8577
9.763166,-120.1582,38.90858
10.438167,-119.795,38.9581
10.088167,-120.223,39.19109
10.088167,-119.8581,39.24089
10.313167,-120.2885,39.4738
10.088167,-119.9218,39.5239
15.547682,-120.4549,38.57567
16.135181,-120.094,38.62627
15.122681,-120.5208,38.8577
16.135181,-120.1582,38.90858
16.322681,-119.795,38.9581
15.585179,-120.223,39.19109
15.67268,-119.8581,39.24089
15.122681,-120.2885,39.4738
15.68518,-119.9218,39.5239
6.6266904,-120.4549,38.57567
6.939192,-120.094,38.62627
6.1516905,-120.5208,38.8577
6.9516916,-120.1582,38.90858
7.4016905,-119.795,38.9581
6.826691,-120.223,39.19109
7.439191,-119.8581,39.24089
7.1891913,-120.2885,39.4738
7.4516907,-119.9218,39.5239
1.7351198,-120.4549,38.57567
1.3101203,-120.094,38.62627
1.6851201,-120.5208,38.8577
1.3351202,-120.1582,38.90858
1.1851199,-119.795,38.9581
1.71012,-120.223,39.19109
1.9476197,-119.8581,39.24089
2.5601203,-120.2885,39.4738
1.9601197,-119.9218,39.5239
19.403444,-120.4549,38.57567
20.415943,-120.094,38.62627
19.878445,-120.5208,38.8577
20.415943,-120.1582,38.90858
20.603443,-119.795,38.9581
20.753443,-120.223,39.19109
21.053442,-119.8581,39.24089
21.553444,-120.2885,39.4738
21.065943,-119.9218,39.5239
14.021856,-120.4549,38.57567
14.209355,-120.094,38.62627
13.534356,-120.5208,38.8577
14.234356,-120.1582,38.90858
13.746856,-119.795,38.9581
13.7593565,-120.223,39.19109
13.696856,-119.8581,39.24089
13.909356,-120.2885,39.4738
13.709356,-119.9218,39.5239
16.89069,-120.4549,38.57567
17.70319,-120.094,38.62627
17.09069,-120.5208,38.8577
17.72819,-120.1582,38.90858
17.74069,-119.795,38.9581
17.89069,-120.223,39.19109
18.15319,-119.8581,39.24089
18.553188,-120.2885,39.4738
18.19069,-119.9218,39.5239
28.951052,-120.4549,38.57567
31.126053,-120.094,38.62627
29.90105,-120.5208,38.8577
31.138554,-120.1582,38.90858
31.663555,-119.795,38.9581
31.526054,-120.223,39.19109
32.251053,-119.8581,39.24089
32.263554,-120.2885,39.4738
32.251053,-119.9218,39.5239
19.601938,-120.4549,38.57567
20.46444,-120.094,38.62627
19.32694,-120.5208,38.8577
20.46444,-120.1582,38.90858
20.264439,-119.795,38.9581
19.801939,-120.223,39.19109
19.964437,-119.8581,39.24089
19.939438,-120.2885,39.4738
19.964437,-119.9218,39.5239
20.650549,-120.4549,38.57567
22.338049,-120.094,38.62627
21.525549,-120.5208,38.8577
22.32555,-120.1582,38.90858
22.113049,-119.795,38.9581
21.775549,-120.223,39.19109
21.175547,-119.8581,39.24089
21.175549,-120.2885,39.4738
21.175547,-119.9218,39.5239
18.326267,-120.4549,38.57567
18.73877,-120.094,38.62627
17.576267,-120.5208,38.8577
18.726269,-120.1582,38.90858
18.163769,-119.795,38.9581
17.863768,-120.223,39.19109
17.851269,-119.8581,39.24089
17.588766,-120.2885,39.4738
17.851269,-119.9218,39.5239
13.142507,-120.4549,38.57567
13.580006,-120.094,38.62627
13.380007,-120.5208,38.8577
13.605005,-120.1582,38.90858
14.267506,-119.795,38.9581
13.955007,-120.223,39.19109
14.330005,-119.8581,39.24089
14.392506,-120.2885,39.4738
14.330005,-119.9218,39.5239
6.9428444,-120.4549,38.57567
6.605345,-120.094,38.62627
6.205345,-120.5208,38.8577
6.6178446,-120.1582,38.90858
5.8803453,-119.795,38.9581
5.6928444,-120.223,39.19109
5.130345,-119.8581,39.24089
5.217845,-120.2885,39.4738
5.1428447,-119.9218,39.5239
9.630161,-120.4549,38.57567
11.317661,-120.094,38.62627
11.280161,-120.5208,38.8577
11.317661,-120.1582,38.90858
11.605161,-119.795,38.9581
11.567659,-120.223,39.19109
11.455161,-119.8581,39.24089
11.50516,-120.2885,39.4738
11.4301605,-119.9218,39.5239
11.241352,-120.4549,38.57567
11.928853,-120.094,38.62627
12.178852,-120.5208,38.8577
11.928853,-120.1582,38.90858
13.203852,-119.795,38.9581
12.616353,-120.223,39.19109
12.241352,-119.8581,39.24089
12.428852,-120.2885,39.4738
12.241352,-119.9218,39.5239
10.418356,-120.4549,38.57567
10.393355,-120.094,38.62627
10.3808565,-120.5208,38.8577
10.405855,-120.1582,38.90858
10.280855,-119.795,38.9581
10.4433565,-120.223,39.19109
10.330856,-119.8581,39.24089
10.705857,-120.2885,39.4738
10.343355,-119.9218,39.5239
8.933298,-120.4549,38.57567
8.258299,-120.094,38.62627
8.645798,-120.5208,38.8577
8.258299,-120.1582,38.90858
7.7457976,-119.795,38.9581
8.495798,-120.223,39.19109
8.558298,-119.8581,39.24089
9.370798,-120.2885,39.4738
8.570799,-119.9218,39.5239
14.720942,-120.4549,38.57567
15.295941,-120.094,38.62627
14.895943,-120.5208,38.8577
15.295941,-120.1582,38.90858
15.345942,-119.795,38.9581
15.220942,-120.223,39.19109
15.345941,-119.8581,39.24089
15.495942,-120.2885,39.4738
15.345941,-119.9218,39.5239
9.082002,-120.4549,38.57567
8.444503,-120.094,38.62627
8.519502,-120.5208,38.8577
8.457003,-120.1582,38.90858
8.194502,-119.795,38.9581
8.494501,-120.223,39.19109
8.707003,-119.8581,39.24089
9.182002,-120.2885,39.4738
8.719502,-119.9218,39.5239
15.267864,-120.4549,38.57567
16.130365,-120.094,38.62627
16.192865,-120.5208,38.8577
16.130365,-120.1582,38.90858
16.542864,-119.795,38.9581
16.355366,-120.223,39.19109
16.592865,-119.8581,39.24089
16.405365,-120.2885,39.4738
16.580364,-119.9218,39.5239
11.656263,-120.4549,38.57567
11.656263,-120.094,38.62627
11.831263,-120.5208,38.8577
11.668763,-120.1582,38.90858
11.681262,-119.795,38.9581
12.418763,-120.223,39.19109
12.931261,-119.8581,39.24089
13.456264,-120.2885,39.4738
12.943762,-119.9218,39.5239
13.877141,-120.4549,38.57567
13.82714,-120.094,38.62627
13.58964,-120.5208,38.8577
13.85214,-120.1582,38.90858
13.664641,-119.795,38.9581
13.814641,-120.223,39.19109
14.00214,-119.8581,39.24089
14.50214,-120.2885,39.4738
14.02714,-119.9218,39.5239
-0.75186515,-120.4549,38.57567
-1.4893645,-120.094,38.62627
-1.126865,-120.5208,38.8577
-1.4643648,-120.1582,38.90858
-1.9268649,-119.795,38.9581
-1.476865,-120.223,39.19109
-1.614365,-119.8581,39.24089
-1.1768647,-120.2885,39.4738
-1.5893649,-119.9218,39.5239
0.9208424,-120.4549,38.57567
0.24584222,-120.094,38.62627
0.8083422,-120.5208,38.8577
0.24584222,-120.1582,38.90858
-0.52915764,-119.795,38.9581
0.30834246,-120.223,39.19109
0.058342695,-119.8581,39.24089
0.8708422,-120.2885,39.4738
0.070842505,-119.9218,39.5239
-1.107372,-120.4549,38.57567
-1.5323722,-120.094,38.62627
-0.7948723,-120.5208,38.8577
-1.5198724,-120.1582,38.90858
-1.982372,-119.795,38.9581
-0.8323722,-120.223,39.19109
-0.69487214,-119.8581,39.24089
0.40512753,-120.2885,39.4738
-0.69487214,-119.9218,39.5239
5.4762373,-120.4549,38.57567
5.7012377,-120.094,38.62627
6.7762375,-120.5208,38.8577
5.7012377,-120.1582,38.90858
7.1387377,-119.795,38.9581
7.738738,-120.223,39.19109
8.863737,-119.8581,39.24089
9.576238,-120.2885,39.4738
8.863737,-119.9218,39.5239
21.863304,-120.4549,38.57567
23.138306,-120.094,38.62627
24.050804,-120.5208,38.8577
23.125805,-120.1582,38.90858
24.925804,-119.795,38.9581
25.125803,-120.223,39.19109
25.875805,-119.8581,39.24089
26.400806,-120.2885,39.4738
25.875805,-119.9218,39.5239
7.6838994,-120.4549,38.57567
6.3463993,-120.094,38.62627
3.883898,-120.5208,38.8577
6.3463993,-120.1582,38.90858
4.2838984,-119.795,38.9581
3.0463986,-120.223,39.19109
2.721399,-119.8581,39.24089
1.7588983,-120.2885,39.4738
2.746399,-119.9218,39.5239
-8.717293,-120.4549,38.57567
-9.829794,-120.094,38.62627
-9.767294,-120.5208,38.8577
-9.804794,-120.1582,38.90858
-10.317293,-119.795,38.9581
-10.2922945,-120.223,39.19109
-9.9797945,-119.8581,39.24089
-9.942293,-120.2885,39.4738
-9.954794,-119.9218,39.5239
-6.902515,-120.4549,38.57567
-7.140014,-120.094,38.62627
-6.865014,-120.5208,38.8577
-7.140014,-120.1582,38.90858
-6.802514,-119.795,38.9581
-6.6400146,-120.223,39.19109
-5.890014,-119.8581,39.24089
-5.6650143,-120.2885,39.4738
-5.890014,-119.9218,39.5239
2.9262497,-120.4549,38.57567
2.2387497,-120.094,38.62627
2.23875,-120.5208,38.8577
2.2637498,-120.1582,38.90858
1.5012496,-119.795,38.9581
1.9887497,-120.223,39.19109
2.40125,-119.8581,39.24089
2.7012496,-120.2885,39.4738
2.40125,-119.9218,39.5239
5.2687173,-120.4549,38.57567
4.968717,-120.094,38.62627
4.956218,-120.5208,38.8577
4.9937177,-120.1582,38.90858
4.5312176,-119.795,38.9581
5.1187177,-120.223,39.19109
5.7312174,-119.8581,39.24089
6.143718,-120.2885,39.4738
5.7312174,-119.9218,39.5239
12.471261,-120.4549,38.57567
13.046263,-120.094,38.62627
12.996262,-120.5208,38.8577
13.046263,-120.1582,38.90858
13.921262,-119.795,38.9581
14.021261,-120.223,39.19109
15.071262,-119.8581,39.24089
15.421261,-120.2885,39.4738
15.083761,-119.9218,39.5239
-4.3519855,-120.4549,38.57567
-5.5644865,-120.094,38.62627
-8.064486,-120.5208,38.8577
-5.5644865,-120.1582,38.90858
-5.9394865,-119.795,38.9581
-8.014486,-120.223,39.19109
-7.1894855,-119.8581,39.24089
-9.014486,-120.2885,39.4738
-7.164486,-119.9218,39.5239
-25.210175,-120.4549,38.57567
-25.610174,-120.094,38.62627
-24.335173,-120.5208,38.8577
-25.597675,-120.1582,38.90858
-23.647673,-119.795,38.9581
-23.560175,-120.223,39.19109
-21.522676,-119.8581,39.24089
-21.360174,-120.2885,39.4738
-21.510176,-119.9218,39.5239
-10.698903,-120.4549,38.57567
-11.461405,-120.094,38.62627
-11.111404,-120.5208,38.8577
-11.461405,-120.1582,38.90858
-11.611404,-119.795,38.9581
-11.373904,-120.223,39.19109
-10.898904,-119.8581,39.24089
-10.673903,-120.2885,39.4738
-10.886403,-119.9218,39.5239
-3.2207603,-120.4549,38.57567
-3.7457604,-120.094,38.62627
-3.6832604,-120.5208,38.8577
-3.7207606,-120.1582,38.90858
-4.12076,-119.795,38.9581
-3.9832604,-120.223,39.19109
-3.8582602,-119.8581,39.24089
-3.83326,-120.2885,39.4738
-3.8582602,-119.9218,39.5239
-5.2705345,-120.4549,38.57567
-5.545535,-120.094,38.62627
-5.683034,-120.5208,38.8577
-5.545535,-120.1582,38.90858
-5.5330353,-119.795,38.9581
-5.7705345,-120.223,39.19109
-5.8455343,-119.8581,39.24089
-5.7580347,-120.2885,39.4738
-5.8455343,-119.9218,39.5239
-1.1579227,-120.4549,38.57567
-0.7079232,-120.094,38.62627
-0.3204224,-120.5208,38.8577
-0.7079232,-120.1582,38.90858
2.9170773,-119.795,38.9581
0.86707735,-120.223,39.19109
2.3170774,-119.8581,39.24089
1.6920779,-120.2885,39.4738
2.3170774,-119.9218,39.5239
1.4252982,-120.4549,38.57567
2.1127985,-120.094,38.62627
2.250298,-120.5208,38.8577
2.1252983,-120.1582,38.90858
2.7502985,-119.795,38.9581
3.0752983,-120.223,39.19109
3.7502985,-119.8581,39.24089
4.2002983,-120.2885,39.4738
3.7502985,-119.9218,39.5239
15.109463,-120.4549,38.57567
15.446962,-120.094,38.62627
15.334462,-120.5208,38.8577
15.446962,-120.1582,38.90858
15.971962,-119.795,38.9581
16.134462,-120.223,39.19109
16.859463,-119.8581,39.24089
17.059462,-120.2885,39.4738
16.884464,-119.9218,39.5239
12.806289,-120.4549,38.57567
12.243788,-120.094,38.62627
11.206288,-120.5208,38.8577
12.256288,-120.1582,38.90858
11.443787,-119.795,38.9581
11.256289,-120.223,39.19109
12.056289,-119.8581,39.24089
11.868789,-120.2885,39.4738
12.068788,-119.9218,39.5239
10.660673,-120.4549,38.57567
10.710672,-120.094,38.62627
9.423172,-120.5208,38.8577
10.710672,-120.1582,38.90858
9.960672,-119.795,38.9581
9.173172,-120.223,39.19109
9.123171,-119.8581,39.24089
8.460672,-120.2885,39.4738
9.135672,-119.9218,39.5239
10.375793,-120.4549,38.57567
10.175793,-120.094,38.62627
8.425793,-120.5208,38.8577
10.175793,-120.1582,38.90858
8.863293,-119.795,38.9581
7.7257934,-120.223,39.19109
7.288293,-119.8581,39.24089
6.7007933,-120.2885,39.4738
7.288293,-119.9218,39.5239
10.414391,-120.4549,38.57567
10.789392,-120.094,38.62627
9.7893915,-120.5208,38.8577
10.789392,-120.1582,38.90858
9.676892,-119.795,38.9581
9.314392,-120.223,39.19109
8.451892,-119.8581,39.24089
8.114391,-120.2885,39.4738
8.451892,-119.9218,39.5239
8.26506,-120.4549,38.57567
8.82756,-120.094,38.62627
8.165061,-120.5208,38.8577
8.81506,-120.1582,38.90858
8.865061,-119.795,38.9581
8.177561,-120.223,39.19109
8.227561,-119.8581,39.24089
7.1275606,-120.2885,39.4738
8.227561,-119.9218,39.5239
-0.19893599,-120.4549,38.57567
-0.13643539,-120.094,38.62627
-1.3239356,-120.5208,38.8577
-0.13643539,-120.1582,38.90858
0.0635643,-119.795,38.9581
-1.4239355,-120.223,39.19109
-1.2239357,-119.8581,39.24089
-3.036436,-120.2885,39.4738
-1.2239357,-119.9218,39.5239
-2.728736,-120.4549,38.57567
-2.766235,-120.094,38.62627
-1.9537356,-120.5208,38.8577
-2.766235,-120.1582,38.90858
-1.9537354,-119.795,38.9581
-1.6037354,-120.223,39.19109
-1.0912354,-119.8581,39.24089
-0.4537356,-120.2885,39.4738
-1.0912354,-119.9218,39.5239
3.9022944,-120.4549,38.57567
3.8647943,-120.094,38.62627
4.1522937,-120.5208,38.8577
3.8647943,-120.1582,38.90858
4.164795,-119.795,38.9581
4.552294,-120.223,39.19109
5.327294,-119.8581,39.24089
5.527294,-120.2885,39.4738
5.3397937,-119.9218,39.5239
-1.4717181,-120.4549,38.57567
-2.5217175,-120.094,38.62627
-2.521718,-120.5208,38.8577
-2.5217175,-120.1582,38.90858
-3.5467181,-119.795,38.9581
-3.2467184,-120.223,39.19109
-3.2217178,-119.8581,39.24089
-3.0092177,-120.2885,39.4738
-3.209218,-119.9218,39.5239
1.7114451,-120.4549,38.57567
2.0489452,-120.094,38.62627
2.1864452,-120.5208,38.8577
2.0489452,-120.1582,38.90858
2.3114452,-119.795,38.9581
2.7739453,-120.223,39.19109
3.373945,-119.8581,39.24089
3.9239454,-120.2885,39.4738
3.373945,-119.9218,39.5239
3.721255,-120.4549,38.57567
3.0337546,-120.094,38.62627
3.1212544,-120.5208,38.8577
3.0587544,-120.1582,38.90858
2.5587547,-119.795,38.9581
2.6337547,-120.223,39.19109
2.3212545,-119.8581,39.24089
2.4212546,-120.2885,39.4738
2.3337545,-119.9218,39.5239
3.4415295,-120.4549,38.57567
4.1790295,-120.094,38.62627
6.1915298,-120.5208,38.8577
4.1790295,-120.1582,38.90858
7.42903,-119.795,38.9581
6.95403,-120.223,39.19109
7.01653,-119.8581,39.24089
6.82903,-120.2885,39.4738
7.01653,-119.9218,39.5239
12.344509,-120.4549,38.57567
