pottmp,lon,lat
295.99203,-120.5208,38.8577
294.8514,-120.1582,38.90858
291.20297,-119.795,38.9581
295.9686,-120.223,39.19109
292.82797,-119.8581,39.24089
294.80453,-120.2885,39.4738
293.0936,-119.9218,39.5239
297.50623,-120.4549,38.57567
301.27966,-120.094,38.62627
298.69373,-120.5208,38.8577
299.39685,-120.1582,38.90858
294.47498,-119.795,38.9581
298.95935,-120.223,39.19109
295.7328,-119.8581,39.24089
299.6156,-120.2885,39.4738
296.56873,-119.9218,39.5239
296.14276,-120.4549,38.57567
301.39276,-120.094,38.62627
296.75995,-120.5208,38.8577
301.08807,-120.1582,38.90858
296.82245,-119.795,38.9581
299.33807,-120.223,39.19109
298.18182,-119.8581,39.24089
301.14276,-120.2885,39.4738
299.1115,-119.9218,39.5239
295.2236,-120.4549,38.57567
300.83298,-120.094,38.62627
295.52048,-120.5208,38.8577
300.42673,-120.1582,38.90858
297.8564,-119.795,38.9581
298.58298,-120.223,39.19109
299.00485,-119.8581,39.24089
300.19235,-120.2885,39.4738
299.74704,-119.9218,39.5239
290.213,-120.4549,38.57567
296.92395,-120.094,38.62627
290.35364,-120.5208,38.8577
296.338,-120.1582,38.90858
297.00208,-119.795,38.9581
294.06458,-120.223,39.19109
297.1349,-119.8581,39.24089
296.25208,-120.2885,39.4738
297.7755,-119.9218,39.5239
287.1078,-120.4549,38.57567
291.4281,-120.094,38.62627
287.03748,-120.5208,38.8577
290.6156,-120.1582,38.90858
290.59216,-119.795,38.9581
289.39685,-120.223,39.19109
291.20154,-119.8581,39.24089
291.02966,-120.2885,39.4738
291.59216,-119.9218,39.5239
288.49875,-120.4549,38.57567
293.36594,-120.094,38.62627
288.48312,-120.5208,38.8577
292.57687,-120.1582,38.90858
291.88156,-119.795,38.9581
290.88937,-120.223,39.19109
292.7097,-119.8581,39.24089
292.61594,-120.2885,39.4738
292.53,-119.9218,39.5239
292.552,-120.4549,38.57567
295.57544,-120.094,38.62627
292.8723,-120.5208,38.8577
294.51294,-120.1582,38.90858
292.4895,-119.795,38.9581
294.19263,-120.223,39.19109
293.77075,-119.8581,39.24089
294.8567,-120.2885,39.4738
294.20825,-119.9218,39.5239
294.40396,-120.4549,38.57567
296.64615,-120.094,38.62627
295.21646,-120.5208,38.8577
295.83365,-120.1582,38.90858
293.27115,-119.795,38.9581
295.8727,-120.223,39.19109
294.9977,-119.8581,39.24089
296.6696,-120.2885,39.4738
296.52115,-119.9218,39.5239
294.71613,-120.4549,38.57567
298.3177,-120.094,38.62627
296.15363,-120.5208,38.8577
297.30988,-120.1582,38.90858
294.18488,-119.795,38.9581
297.6927,-120.223,39.19109
296.18488,-119.8581,39.24089
297.96613,-120.2885,39.4738
296.5833,-119.9218,39.5239
296.945,-120.4549,38.57567
298.66376,-120.094,38.62627
297.52313,-120.5208,38.8577
297.92157,-120.1582,38.90858
294.28876,-119.795,38.9581
297.90594,-120.223,39.19109
295.79657,-119.8581,39.24089
298.3122,-120.2885,39.4738
296.30438,-119.9218,39.5239
288.73914,-120.4549,38.57567
294.4032,-120.094,38.62627
288.98132,-120.5208,38.8577
293.87976,-120.1582,38.90858
294.43445,-119.795,38.9581
291.911,-120.223,39.19109
294.4735,-119.8581,39.24089
294.036,-120.2885,39.4738
294.99695,-119.9218,39.5239
285.99182,-120.4549,38.57567
292.7887,-120.094,38.62627
285.7887,-120.5208,38.8577
291.64807,-120.1582,38.90858
292.12463,-119.795,38.9581
288.96057,-120.223,39.19109
292.2262,-119.8581,39.24089
291.7262,-120.2885,39.4738
292.25745,-119.9218,39.5239
285.06982,-120.4549,38.57567
292.21826,-120.094,38.62627
284.9995,-120.5208,38.8577
290.6792,-120.1582,38.90858
292.0542,-119.795,38.9581
287.31982,-120.223,39.19109
291.8589,-119.8581,39.24089
290.58545,-120.2885,39.4738
291.2417,-119.9218,39.5239
283.97763,-120.4549,38.57567
289.32138,-120.094,38.62627
284.13388,-120.5208,38.8577
288.67294,-120.1582,38.90858
290.30576,-119.795,38.9581
286.3995,-120.223,39.19109
290.15732,-119.8581,39.24089
288.93857,-120.2885,39.4738
290.65732,-119.9218,39.5239
285.05927,-120.4549,38.57567
288.5124,-120.094,38.62627
285.03583,-120.5208,38.8577
287.8952,-120.1582,38.90858
288.3327,-119.795,38.9581
286.4499,-120.223,39.19109
288.22333,-119.8581,39.24089
287.55927,-120.2885,39.4738
287.91864,-119.9218,39.5239
285.46347,-120.4549,38.57567
289.01816,-120.094,38.62627
285.5416,-120.5208,38.8577
288.39316,-120.1582,38.90858
288.4166,-119.795,38.9581
286.64316,-120.223,39.19109
288.80722,-119.8581,39.24089
288.6744,-120.2885,39.4738
288.26035,-119.9218,39.5239
287.13428,-120.4549,38.57567
290.55615,-120.094,38.62627
287.29834,-120.5208,38.8577
290.29053,-120.1582,38.90858
289.0327,-119.795,38.9581
287.98584,-120.223,39.19109
289.7046,-119.8581,39.24089
290.04834,-120.2885,39.4738
289.3296,-119.9218,39.5239
289.05228,-120.4549,38.57567
292.3882,-120.094,38.62627
289.35696,-120.5208,38.8577
291.59134,-120.1582,38.90858
290.05228,-119.795,38.9581
290.9976,-120.223,39.19109
291.2007,-119.8581,39.24089
291.91946,-120.2885,39.4738
291.27884,-119.9218,39.5239
289.81308,-120.4549,38.57567
293.3834,-120.094,38.62627
290.36777,-120.5208,38.8577
293.08652,-120.1582,38.90858
291.60214,-119.795,38.9581
292.15683,-120.223,39.19109
292.83652,-119.8581,39.24089
293.80527,-120.2885,39.4738
292.21152,-119.9218,39.5239
290.44952,-120.4549,38.57567
294.19952,-120.094,38.62627
291.41827,-120.5208,38.8577
293.79327,-120.1582,38.90858
292.89484,-119.795,38.9581
292.3011,-120.223,39.19109
293.7386,-119.8581,39.24089
294.1839,-120.2885,39.4738
293.5511,-119.9218,39.5239
286.96384,-120.4549,38.57567
292.78415,-120.094,38.62627
286.9951,-120.5208,38.8577
291.7451,-120.1582,38.90858
291.3857,-119.795,38.9581
289.5576,-120.223,39.19109
291.76852,-119.8581,39.24089
291.3779,-120.2885,39.4738
291.5107,-119.9218,39.5239
284.97412,-120.4549,38.57567
290.16162,-120.094,38.62627
284.97412,-120.5208,38.8577
289.0288,-120.1582,38.90858
290.06787,-119.795,38.9581
287.00537,-120.223,39.19109
289.17725,-119.8581,39.24089
288.646,-120.2885,39.4738
288.07568,-119.9218,39.5239
284.8695,-120.4549,38.57567
287.85388,-120.094,38.62627
285.45544,-120.5208,38.8577
287.00232,-120.1582,38.90858
287.4945,-119.795,38.9581
285.72107,-120.223,39.19109
287.40857,-119.8581,39.24089
287.1195,-120.2885,39.4738
286.22888,-119.9218,39.5239
285.60312,-120.4549,38.57567
289.0328,-120.094,38.62627
286.36093,-120.5208,38.8577
288.43124,-120.1582,38.90858
286.93906,-119.795,38.9581
287.35312,-120.223,39.19109
287.76718,-119.8581,39.24089
288.61093,-120.2885,39.4738
287.32968,-119.9218,39.5239
286.5798,-120.4549,38.57567
290.73605,-120.094,38.62627
287.04074,-120.5208,38.8577
289.74387,-120.1582,38.90858
288.9548,-119.795,38.9581
288.5173,-120.223,39.19109
289.92355,-119.8581,39.24089
290.072,-120.2885,39.4738
290.08762,-119.9218,39.5239
286.3907,-120.4549,38.57567
291.461,-120.094,38.62627
286.79694,-120.5208,38.8577
290.5938,-120.1582,38.90858
290.5782,-119.795,38.9581
289.2188,-120.223,39.19109
291.2188,-119.8581,39.24089
290.97662,-120.2885,39.4738
291.3282,-119.9218,39.5239
287.7134,-120.4549,38.57567
292.87747,-120.094,38.62627
288.16653,-120.5208,38.8577
291.22903,-120.1582,38.90858
290.2134,-119.795,38.9581
289.79153,-120.223,39.19109
291.16653,-119.8581,39.24089
291.35403,-120.2885,39.4738
291.25247,-119.9218,39.5239
289.7716,-120.4549,38.57567
295.90442,-120.094,38.62627
290.13098,-120.5208,38.8577
294.52942,-120.1582,38.90858
293.29504,-119.795,38.9581
292.40442,-120.223,39.19109
294.0216,-119.8581,39.24089
294.11536,-120.2885,39.4738
293.49036,-119.9218,39.5239
292.32498,-120.4549,38.57567
297.55154,-120.094,38.62627
292.41873,-120.5208,38.8577
296.38748,-120.1582,38.90858
295.30936,-119.795,38.9581
294.7078,-120.223,39.19109
295.72342,-119.8581,39.24089
295.73123,-120.2885,39.4738
293.82498,-119.9218,39.5239
289.1297,-120.4549,38.57567
291.7625,-120.094,38.62627
289.15314,-120.5208,38.8577
290.04376,-120.1582,38.90858
289.30157,-119.795,38.9581
289.9344,-120.223,39.19109
289.3172,-119.8581,39.24089
289.27814,-120.2885,39.4738
288.27032,-119.9218,39.5239
289.36722,-120.4549,38.57567
294.25787,-120.094,38.62627
289.96878,-120.5208,38.8577
292.97662,-120.1582,38.90858
290.43753,-119.795,38.9581
292.01566,-120.223,39.19109
291.39066,-119.8581,39.24089
292.93756,-120.2885,39.4738
291.38284,-119.9218,39.5239
290.01007,-120.4549,38.57567
295.57257,-120.094,38.62627
290.36945,-120.5208,38.8577
294.6507,-120.1582,38.90858
293.91632,-119.795,38.9581
293.0335,-120.223,39.19109
294.41632,-119.8581,39.24089
294.62726,-120.2885,39.4738
293.76788,-119.9218,39.5239
288.4599,-120.4549,38.57567
294.49115,-120.094,38.62627
288.5849,-120.5208,38.8577
294.10052,-120.1582,38.90858
294.12396,-119.795,38.9581
292.18646,-120.223,39.19109
294.43646,-119.8581,39.24089
294.48334,-120.2885,39.4738
295.0224,-119.9218,39.5239
286.39624,-120.4549,38.57567
292.73218,-120.094,38.62627
287.04468,-120.5208,38.8577
291.58374,-120.1582,38.90858
293.08374,-119.795,38.9581
288.7478,-120.223,39.19109
292.7556,-119.8581,39.24089
291.4978,-120.2885,39.4738
292.1775,-119.9218,39.5239
287.1344,-120.4549,38.57567
292.97034,-120.094,38.62627
287.52502,-120.5208,38.8577
293.1969,-120.1582,38.90858
293.6344,-119.795,38.9581
289.67346,-120.223,39.19109
294.0719,-119.8581,39.24089
293.9547,-120.2885,39.4738
292.9391,-119.9218,39.5239
291.86084,-120.4549,38.57567
296.68115,-120.094,38.62627
293.12646,-120.5208,38.8577
296.30615,-120.1582,38.90858
295.24365,-119.795,38.9581
295.86084,-120.223,39.19109
296.44678,-119.8581,39.24089
297.12646,-120.2885,39.4738
296.00146,-119.9218,39.5239
291.03635,-120.4549,38.57567
299.21603,-120.094,38.62627
293.15353,-120.5208,38.8577
298.77853,-120.1582,38.90858
297.21603,-119.795,38.9581
298.65353,-120.223,39.19109
298.16916,-119.8581,39.24089
299.47385,-120.2885,39.4738
297.91916,-119.9218,39.5239
290.02832,-120.4549,38.57567
296.583,-120.094,38.62627
291.2627,-120.5208,38.8577
296.18457,-120.1582,38.90858
294.46582,-119.795,38.9581
295.06738,-120.223,39.19109
296.30957,-119.8581,39.24089
297.72363,-120.2885,39.4738
296.94238,-119.9218,39.5239
293.37952,-120.4549,38.57567
300.13733,-120.094,38.62627
294.75452,-120.5208,38.8577
300.15295,-120.1582,38.90858
297.16858,-119.795,38.9581
299.66858,-120.223,39.19109
299.79358,-119.8581,39.24089
301.27795,-120.2885,39.4738
299.21545,-119.9218,39.5239
295.42676,-120.4549,38.57567
300.04395,-120.094,38.62627
296.3877,-120.5208,38.8577
299.30957,-120.1582,38.90858
297.8877,-119.795,38.9581
298.84082,-120.223,39.19109
299.37988,-119.8581,39.24089
299.458,-120.2885,39.4738
298.36426,-119.9218,39.5239
294.96954,-120.4549,38.57567
297.09454,-120.094,38.62627
295.29767,-120.5208,38.8577
296.78986,-120.1582,38.90858
294.45392,-119.795,38.9581
296.2508,-120.223,39.19109
296.1883,-119.8581,39.24089
296.5086,-120.2885,39.4738
294.82892,-119.9218,39.5239
293.63287,-120.4549,38.57567
294.57037,-120.094,38.62627
293.49225,-120.5208,38.8577
294.2032,-120.1582,38.90858
291.03912,-119.795,38.9581
294.05475,-120.223,39.19109
292.86725,-119.8581,39.24089
293.92975,-120.2885,39.4738
292.57037,-119.9218,39.5239
295.70032,-120.4549,38.57567
299.88782,-120.094,38.62627
296.36438,-120.5208,38.8577
299.70813,-120.1582,38.90858
296.48938,-119.795,38.9581
298.52844,-120.223,39.19109
297.8097,-119.8581,39.24089
299.65344,-120.2885,39.4738
297.38,-119.9218,39.5239
296.95334,-120.4549,38.57567
300.25803,-120.094,38.62627
297.34396,-120.5208,38.8577
299.57834,-120.1582,38.90858
298.2971,-119.795,38.9581
298.8127,-120.223,39.19109
299.14865,-119.8581,39.24089
299.50803,-120.2885,39.4738
298.2502,-119.9218,39.5239
295.31125,-120.4549,38.57567
299.45187,-120.094,38.62627
295.92062,-120.5208,38.8577
298.12375,-120.1582,38.90858
296.24875,-119.795,38.9581
298.3347,-120.223,39.19109
296.9675,-119.8581,39.24089
298.13937,-120.2885,39.4738
295.48312,-119.9218,39.5239
293.63037,-120.4549,38.57567
297.50537,-120.094,38.62627
294.16162,-120.5208,38.8577
297.19287,-120.1582,38.90858
297.0288,-119.795,38.9581
296.66943,-120.223,39.19109
298.0913,-119.8581,39.24089
298.04443,-120.2885,39.4738
297.61475,-119.9218,39.5239
293.49268,-120.4549,38.57567
296.85205,-120.094,38.62627
293.71143,-120.5208,38.8577
296.313,-120.1582,38.90858
295.9458,-119.795,38.9581
295.68018,-120.223,39.19109
296.18018,-119.8581,39.24089
296.6411,-120.2885,39.4738
296.47705,-119.9218,39.5239
293.20496,-120.4549,38.57567
296.18933,-120.094,38.62627
293.6112,-120.5208,38.8577
295.90027,-120.1582,38.90858
295.08777,-119.795,38.9581
295.38464,-120.223,39.19109
296.5409,-119.8581,39.24089
296.75964,-120.2885,39.4738
296.82214,-119.9218,39.5239
290.94,-120.4549,38.57567
297.22125,-120.094,38.62627
292.0572,-120.5208,38.8577
296.72906,-120.1582,38.90858
296.40094,-119.795,38.9581
295.3228,-120.223,39.19109
297.48688,-119.8581,39.24089
297.72906,-120.2885,39.4738
297.27594,-119.9218,39.5239
296.08282,-120.4549,38.57567
301.5672,-120.094,38.62627
297.075,-120.5208,38.8577
300.98126,-120.1582,38.90858
299.1844,-119.795,38.9581
299.8797,-120.223,39.19109
300.91095,-119.8581,39.24089
301.4344,-120.2885,39.4738
300.1844,-119.9218,39.5239
297.7646,-120.4549,38.57567
301.3271,-120.094,38.62627
298.24896,-120.5208,38.8577
300.3349,-120.1582,38.90858
298.9677,-119.795,38.9581
299.47552,-120.223,39.19109
300.18646,-119.8581,39.24089
300.16302,-120.2885,39.4738
299.7021,-119.9218,39.5239
299.43777,-120.4549,38.57567
303.62527,-120.094,38.62627
299.60184,-120.5208,38.8577
302.2034,-120.1582,38.90858
300.5862,-119.795,38.9581
301.72684,-120.223,39.19109
301.53152,-119.8581,39.24089
302.25027,-120.2885,39.4738
300.53934,-119.9218,39.5239
301.6484,-120.4549,38.57567
305.73434,-120.094,38.62627
301.85934,-120.5208,38.8577
304.65622,-120.1582,38.90858
303.06247,-119.795,38.9581
304.16403,-120.223,39.19109
304.03122,-119.8581,39.24089
305.04684,-120.2885,39.4738
303.60153,-119.9218,39.5239
301.38452,-120.4549,38.57567
304.97046,-120.094,38.62627
301.85327,-120.5208,38.8577
304.32983,-120.1582,38.90858
303.35327,-119.795,38.9581
303.63452,-120.223,39.19109
304.44702,-119.8581,39.24089
304.72827,-120.2885,39.4738
304.16577,-119.9218,39.5239
299.4148,-120.4549,38.57567
303.80542,-120.094,38.62627
300.2273,-120.5208,38.8577
303.06323,-120.1582,38.90858
302.21948,-119.795,38.9581
302.43042,-120.223,39.19109
303.33667,-119.8581,39.24089
303.57886,-120.2885,39.4738
303.2351,-119.9218,39.5239
300.80145,-120.4549,38.57567
306.5749,-120.094,38.62627
301.43427,-120.5208,38.8577
304.81708,-120.1582,38.90858
303.8874,-119.795,38.9581
304.55145,-120.223,39.19109
304.7624,-119.8581,39.24089
305.37958,-120.2885,39.4738
304.2702,-119.9218,39.5239
302.69327,-120.4549,38.57567
310.37296,-120.094,38.62627
303.34952,-120.5208,38.8577
309.81827,-120.1582,38.90858
309.95108,-119.795,38.9581
307.55264,-120.223,39.19109
309.63077,-119.8581,39.24089
309.74796,-120.2885,39.4738
309.35733,-119.9218,39.5239
298.70667,-120.4549,38.57567
306.4098,-120.094,38.62627
299.45667,-120.5208,38.8577
305.20667,-120.1582,38.90858
306.95667,-119.795,38.9581
302.99573,-120.223,39.19109
305.8004,-119.8581,39.24089
304.6754,-120.2885,39.4738
304.9176,-119.9218,39.5239
296.33514,-120.4549,38.57567
302.38202,-120.094,38.62627
296.9289,-120.5208,38.8577
301.02264,-120.1582,38.90858
302.3039,-119.795,38.9581
299.42108,-120.223,39.19109
301.3664,-119.8581,39.24089
300.5617,-120.2885,39.4738
300.59296,-119.9218,39.5239
295.89954,-120.4549,38.57567
301.95422,-120.094,38.62627
296.34485,-120.5208,38.8577
301.08704,-120.1582,38.90858
301.54797,-119.795,38.9581
299.36047,-120.223,39.19109
301.52454,-119.8581,39.24089
301.08704,-120.2885,39.4738
301.41516,-119.9218,39.5239
293.66647,-120.4549,38.57567
300.0493,-120.094,38.62627
294.01022,-120.5208,38.8577
298.8618,-120.1582,38.90858
299.08054,-119.795,38.9581
296.96335,-120.223,39.19109
299.0024,-119.8581,39.24089
298.51804,-120.2885,39.4738
297.9946,-119.9218,39.5239
