tsoil,lon,lat
272.67236,-120.2885,39.4738
272.90674,-119.9218,39.5239
277.73816,-120.4549,38.57567
273.49597,-120.094,38.62627
277.9569,-120.5208,38.8577
273.58972,-120.1582,38.90858
273.16003,-119.795,38.9581
273.80847,-120.223,39.19109
270.21472,-119.8581,39.24089
272.66003,-120.2885,39.4738
271.5819,-119.9218,39.5239
276.85913,-120.4549,38.57567
273.49976,-120.094,38.62627
276.69507,-120.5208,38.8577
273.57007,-120.1582,38.90858
273.12476,-119.795,38.9581
273.78882,-120.223,39.19109
270.63257,-119.8581,39.24089
272.64038,-120.2885,39.4738
272.44507,-119.9218,39.5239
276.4547,-120.4549,38.57567
273.48596,-120.094,38.62627
275.99377,-120.5208,38.8577
273.5641,-120.1582,38.90858
273.0641,-119.795,38.9581
273.77502,-120.223,39.19109
271.24377,-119.8581,39.24089
272.61877,-120.2885,39.4738
272.4469,-119.9218,39.5239
275.69666,-120.4549,38.57567
273.4701,-120.094,38.62627
275.27478,-120.5208,38.8577
273.55603,-120.1582,38.90858
273.00134,-119.795,38.9581
273.75916,-120.223,39.19109
270.87634,-119.8581,39.24089
272.6029,-120.2885,39.4738
271.93103,-119.9218,39.5239
275.09113,-120.4549,38.57567
273.4505,-120.094,38.62627
274.74738,-120.5208,38.8577
273.52863,-120.1582,38.90858
272.87238,-119.795,38.9581
273.72394,-120.223,39.19109
270.99738,-119.8581,39.24089
272.5833,-120.2885,39.4738
272.1302,-119.9218,39.5239
276.19873,-120.4549,38.57567
273.45654,-120.094,38.62627
274.69873,-120.5208,38.8577
273.52686,-120.1582,38.90858
272.8081,-119.795,38.9581
273.71436,-120.223,39.19109
270.04248,-119.8581,39.24089
272.58936,-120.2885,39.4738
270.8003,-119.9218,39.5239
276.12146,-120.4549,38.57567
273.44177,-120.094,38.62627
274.68396,-120.5208,38.8577
273.49646,-120.1582,38.90858
272.72302,-119.795,38.9581
273.6996,-120.223,39.19109
270.22302,-119.8581,39.24089
272.55896,-120.2885,39.4738
272.24646,-119.9218,39.5239
276.09775,-120.4549,38.57567
273.4415,-120.094,38.62627
274.6837,-120.5208,38.8577
273.48056,-120.1582,38.90858
272.6212,-119.795,38.9581
273.6915,-120.223,39.19109
271.0743,-119.8581,39.24089
272.5587,-120.2885,39.4738
272.98056,-119.9218,39.5239
275.90076,-120.4549,38.57567
273.40076,-120.094,38.62627
274.63513,-120.5208,38.8577
273.44763,-120.1582,38.90858
272.51794,-119.795,38.9581
273.68982,-120.223,39.19109
270.82263,-119.8581,39.24089
272.5492,-120.2885,39.4738
272.58826,-119.9218,39.5239
275.77884,-120.4549,38.57567
273.39603,-120.094,38.62627
274.8101,-120.5208,38.8577
273.45853,-120.1582,38.90858
272.45853,-119.795,38.9581
273.6929,-120.223,39.19109
271.04446,-119.8581,39.24089
272.53665,-120.2885,39.4738
272.8257,-119.9218,39.5239
275.7776,-120.4549,38.57567
273.36353,-120.094,38.62627
277.3401,-120.5208,38.8577
273.45728,-120.1582,38.90858
272.4104,-119.795,38.9581
273.69946,-120.223,39.19109
271.7932,-119.8581,39.24089
272.5432,-120.2885,39.4738
272.8557,-119.9218,39.5239
275.78357,-120.4549,38.57567
273.33826,-120.094,38.62627
277.72888,-120.5208,38.8577
273.43982,-120.1582,38.90858
272.40857,-119.795,38.9581
273.68982,-120.223,39.19109
272.50232,-119.8581,39.24089
272.56482,-120.2885,39.4738
273.02576,-119.9218,39.5239
275.79086,-120.4549,38.57567
273.3221,-120.094,38.62627
276.92368,-120.5208,38.8577
273.45493,-120.1582,38.90858
272.4315,-119.795,38.9581
273.6893,-120.223,39.19109
272.54086,-119.8581,39.24089
272.5721,-120.2885,39.4738
273.1346,-119.9218,39.5239
275.77856,-120.4549,38.57567
273.31763,-120.094,38.62627
277.52856,-120.5208,38.8577
273.44263,-120.1582,38.90858
272.46606,-119.795,38.9581
273.69263,-120.223,39.19109
272.59888,-119.8581,39.24089
272.58325,-120.2885,39.4738
273.22388,-119.9218,39.5239
275.74573,-120.4549,38.57567
273.31604,-120.094,38.62627
279.5973,-120.5208,38.8577
273.44885,-120.1582,38.90858
272.4801,-119.795,38.9581
273.69885,-120.223,39.19109
272.83948,-119.8581,39.24089
272.6051,-120.2885,39.4738
274.76135,-119.9218,39.5239
276.18866,-120.4549,38.57567
273.30585,-120.094,38.62627
278.79022,-120.5208,38.8577
273.43085,-120.1582,38.90858
272.51678,-119.795,38.9581
273.68085,-120.223,39.19109
272.88397,-119.8581,39.24089
272.61835,-120.2885,39.4738
276.32147,-119.9218,39.5239
277.21265,-120.4549,38.57567
273.3064,-120.094,38.62627
280.15015,-120.5208,38.8577
273.4392,-120.1582,38.90858
272.54858,-119.795,38.9581
273.6892,-120.223,39.19109
272.94702,-119.8581,39.24089
272.64233,-120.2885,39.4738
274.0642,-119.9218,39.5239
276.77893,-120.4549,38.57567
273.30237,-120.094,38.62627
277.59143,-120.5208,38.8577
273.42737,-120.1582,38.90858
272.58362,-119.795,38.9581
273.67737,-120.223,39.19109
272.97424,-119.8581,39.24089
272.66174,-120.2885,39.4738
275.14612,-119.9218,39.5239
276.9119,-120.4549,38.57567
273.2947,-120.094,38.62627
277.4744,-120.5208,38.8577
273.42752,-120.1582,38.90858
272.6072,-119.795,38.9581
273.67752,-120.223,39.19109
273.00565,-119.8581,39.24089
272.70096,-120.2885,39.4738
273.96658,-119.9218,39.5239
277.38593,-120.4549,38.57567
273.27655,-120.094,38.62627
277.71405,-120.5208,38.8577
273.4406,-120.1582,38.90858
272.64374,-119.795,38.9581
273.6906,-120.223,39.19109
272.97186,-119.8581,39.24089
272.70624,-120.2885,39.4738
275.52655,-119.9218,39.5239
278.63538,-120.4549,38.57567
273.2838,-120.094,38.62627
278.87756,-120.5208,38.8577
273.41663,-120.1582,38.90858
272.62756,-119.795,38.9581
273.66663,-120.223,39.19109
272.66663,-119.8581,39.24089
272.7213,-120.2885,39.4738
274.66663,-119.9218,39.5239
280.427,-120.4549,38.57567
273.28638,-120.094,38.62627
280.59888,-120.5208,38.8577
273.41138,-120.1582,38.90858
272.64575,-119.795,38.9581
273.6223,-120.223,39.19109
272.84888,-119.8581,39.24089
272.72388,-120.2885,39.4738
277.13013,-119.9218,39.5239
278.93683,-120.4549,38.57567
273.25714,-120.094,38.62627
280.56183,-120.5208,38.8577
273.42902,-120.1582,38.90858
272.65558,-119.795,38.9581
273.61652,-120.223,39.19109
272.93683,-119.8581,39.24089
272.74152,-120.2885,39.4738
277.21808,-119.9218,39.5239
278.97607,-120.4549,38.57567
273.2495,-120.094,38.62627
280.16357,-120.5208,38.8577
273.4214,-120.1582,38.90858
272.6714,-119.795,38.9581
273.6089,-120.223,39.19109
272.96045,-119.8581,39.24089
272.7339,-120.2885,39.4738
277.39014,-119.9218,39.5239
278.1703,-120.4549,38.57567
273.2484,-120.094,38.62627
278.88904,-120.5208,38.8577
273.41248,-120.1582,38.90858
272.6859,-119.795,38.9581
273.59998,-120.223,39.19109
272.9281,-119.8581,39.24089
272.4203,-120.2885,39.4738
274.71716,-119.9218,39.5239
277.13043,-120.4549,38.57567
273.2398,-120.094,38.62627
275.5523,-120.5208,38.8577
273.40387,-120.1582,38.90858
272.6695,-119.795,38.9581
273.52106,-120.223,39.19109
271.357,-119.8581,39.24089
269.59918,-120.2885,39.4738
270.01324,-119.9218,39.5239
274.91138,-120.4549,38.57567
273.2473,-120.094,38.62627
273.01294,-120.5208,38.8577
273.38794,-120.1582,38.90858
272.6223,-119.795,38.9581
273.33325,-120.223,39.19109
268.6067,-119.8581,39.24089
268.2395,-120.2885,39.4738
270.9973,-119.9218,39.5239
274.52386,-120.4549,38.57567
273.21918,-120.094,38.62627
274.87543,-120.5208,38.8577
273.39886,-120.1582,38.90858
272.51605,-119.795,38.9581
273.26605,-120.223,39.19109
270.9223,-119.8581,39.24089
270.4223,-120.2885,39.4738
273.02386,-119.9218,39.5239
278.7835,-120.4549,38.57567
273.2132,-120.094,38.62627
279.45538,-120.5208,38.8577
273.39288,-120.1582,38.90858
272.47882,-119.795,38.9581
273.26788,-120.223,39.19109
272.39288,-119.8581,39.24089
271.63507,-120.2885,39.4738
276.19757,-119.9218,39.5239
280.05423,-120.4549,38.57567
273.2183,-120.094,38.62627
280.01517,-120.5208,38.8577
273.39798,-120.1582,38.90858
272.44485,-119.795,38.9581
273.27298,-120.223,39.19109
272.49173,-119.8581,39.24089
272.23392,-120.2885,39.4738
276.45267,-119.9218,39.5239
278.51428,-120.4549,38.57567
273.2096,-120.094,38.62627
278.04553,-120.5208,38.8577
273.38928,-120.1582,38.90858
272.38928,-119.795,38.9581
273.26428,-120.223,39.19109
272.6471,-119.8581,39.24089
272.13928,-120.2885,39.4738
275.67834,-119.9218,39.5239
278.2363,-120.4549,38.57567
273.18942,-120.094,38.62627
277.03317,-120.5208,38.8577
273.3691,-120.1582,38.90858
272.33786,-119.795,38.9581
273.25192,-120.223,39.19109
271.90036,-119.8581,39.24089
270.27536,-120.2885,39.4738
273.5566,-119.9218,39.5239
277.23373,-120.4549,38.57567
273.16342,-120.094,38.62627
276.7806,-120.5208,38.8577
273.37436,-120.1582,38.90858
272.0931,-119.795,38.9581
273.2181,-120.223,39.19109
270.06186,-119.8581,39.24089
269.85873,-120.2885,39.4738
272.81186,-119.9218,39.5239
279.84604,-120.4549,38.57567
273.1429,-120.094,38.62627
279.3929,-120.5208,38.8577
273.3851,-120.1582,38.90858
271.65073,-119.795,38.9581
273.1976,-120.223,39.19109
270.40073,-119.8581,39.24089
270.8304,-120.2885,39.4738
274.3226,-119.9218,39.5239
280.28427,-120.4549,38.57567
273.1124,-120.094,38.62627
280.22177,-120.5208,38.8577
273.38583,-120.1582,38.90858
271.44833,-119.795,38.9581
273.19833,-120.223,39.19109
270.7999,-119.8581,39.24089
271.1827,-120.2885,39.4738
275.1749,-119.9218,39.5239
278.79327,-120.4549,38.57567
273.0667,-120.094,38.62627
278.1292,-120.5208,38.8577
273.3792,-120.1582,38.90858
271.3167,-119.795,38.9581
273.1917,-120.223,39.19109
271.26202,-119.8581,39.24089
271.6839,-120.2885,39.4738
275.72296,-119.9218,39.5239
279.8305,-120.4549,38.57567
272.9555,-120.094,38.62627
279.15863,-120.5208,38.8577
273.36957,-120.1582,38.90858
271.29144,-119.795,38.9581
273.1977,-120.223,39.19109
272.04926,-119.8581,39.24089
272.08832,-120.2885,39.4738
276.29144,-119.9218,39.5239
280.39587,-120.4549,38.57567
272.77087,-120.094,38.62627
279.55994,-120.5208,38.8577
273.38025,-120.1582,38.90858
271.4818,-119.795,38.9581
273.19275,-120.223,39.19109
272.37244,-119.8581,39.24089
272.44275,-120.2885,39.4738
278.099,-119.9218,39.5239
280.72144,-120.4549,38.57567
272.74487,-120.094,38.62627
279.85425,-120.5208,38.8577
273.3777,-120.1582,38.90858
271.6277,-119.795,38.9581
273.198,-120.223,39.19109
272.73706,-119.8581,39.24089
272.698,-120.2885,39.4738
276.9402,-119.9218,39.5239
280.07755,-120.4549,38.57567
272.72598,-120.094,38.62627
279.58536,-120.5208,38.8577
273.3588,-120.1582,38.90858
271.72598,-119.795,38.9581
273.19473,-120.223,39.19109
272.1166,-119.8581,39.24089
271.9291,-120.2885,39.4738
275.53067,-119.9218,39.5239
279.5715,-120.4549,38.57567
272.66525,-120.094,38.62627
278.52463,-120.5208,38.8577
273.36838,-120.1582,38.90858
271.64963,-119.795,38.9581
273.1965,-120.223,39.19109
270.96994,-119.8581,39.24089
271.11838,-120.2885,39.4738
274.73557,-119.9218,39.5239
277.61566,-120.4549,38.57567
272.4438,-120.094,38.62627
276.8344,-120.5208,38.8577
273.36566,-120.1582,38.90858
271.42816,-119.795,38.9581
273.1938,-120.223,39.19109
270.55316,-119.8581,39.24089
270.99066,-120.2885,39.4738
274.97504,-119.9218,39.5239
278.78152,-120.4549,38.57567
272.17996,-120.094,38.62627
279.0784,-120.5208,38.8577
273.35965,-120.1582,38.90858
271.21902,-119.795,38.9581
273.18777,-120.223,39.19109
270.8987,-119.8581,39.24089
271.3987,-120.2885,39.4738
276.0784,-119.9218,39.5239
281.805,-120.4549,38.57567
272.03156,-120.094,38.62627
281.1253,-120.5208,38.8577
273.35187,-120.1582,38.90858
271.21906,-119.795,38.9581
273.19562,-120.223,39.19109
272.44562,-119.8581,39.24089
272.23468,-120.2885,39.4738
277.58624,-119.9218,39.5239
280.79,-120.4549,38.57567
272.02438,-120.094,38.62627
280.54,-120.5208,38.8577
273.3525,-120.1582,38.90858
271.42282,-119.795,38.9581
273.19626,-120.223,39.19109
272.57126,-119.8581,39.24089
272.5322,-120.2885,39.4738
278.30563,-119.9218,39.5239
281.0337,-120.4549,38.57567
272.02588,-120.094,38.62627
280.49463,-120.5208,38.8577
273.3462,-120.1582,38.90858
271.6587,-119.795,38.9581
274.75244,-120.223,39.19109
272.854,-119.8581,39.24089
272.57275,-120.2885,39.4738
278.43994,-119.9218,39.5239
281.4458,-120.4549,38.57567
272.0161,-120.094,38.62627
280.7583,-120.5208,38.8577
273.33643,-120.1582,38.90858
271.7583,-119.795,38.9581
274.61768,-120.223,39.19109
272.78174,-119.8581,39.24089
272.24268,-120.2885,39.4738
277.28174,-119.9218,39.5239
282.4982,-120.4549,38.57567
272.02164,-120.094,38.62627
282.03726,-120.5208,38.8577
273.33414,-120.1582,38.90858
271.8107,-119.795,38.9581
275.3654,-120.223,39.19109
272.6935,-119.8581,39.24089
272.45132,-120.2885,39.4738
277.881,-119.9218,39.5239
282.03363,-120.4549,38.57567
272.0727,-120.094,38.62627
281.83832,-120.5208,38.8577
273.3305,-120.1582,38.90858
271.86176,-119.795,38.9581
277.06488,-120.223,39.19109
272.9555,-119.8581,39.24089
272.80707,-120.2885,39.4738
279.35394,-119.9218,39.5239
282.30603,-120.4549,38.57567
272.11072,-120.094,38.62627
282.14197,-120.5208,38.8577
273.31384,-120.1582,38.90858
271.9154,-119.795,38.9581
276.5326,-120.223,39.19109
272.98572,-119.8581,39.24089
272.9076,-120.2885,39.4738
279.9701,-119.9218,39.5239
283.36365,-120.4549,38.57567
272.17615,-120.094,38.62627
283.0746,-120.5208,38.8577
273.2621,-120.1582,38.90858
272.03552,-119.795,38.9581
276.0121,-120.223,39.19109
273.24646,-119.8581,39.24089
272.97302,-120.2885,39.4738
281.23865,-119.9218,39.5239
281.67114,-120.4549,38.57567
272.2649,-120.094,38.62627
281.4524,-120.5208,38.8577
273.24146,-120.1582,38.90858
272.24927,-119.795,38.9581
277.0852,-120.223,39.19109
273.22583,-119.8581,39.24089
273.03833,-120.2885,39.4738
278.6477,-119.9218,39.5239
279.66324,-120.4549,38.57567
272.3273,-120.094,38.62627
279.09293,-120.5208,38.8577
273.2101,-120.1582,38.90858
272.3976,-119.795,38.9581
274.74136,-120.223,39.19109
273.22574,-119.8581,39.24089
273.0148,-120.2885,39.4738
272.7726,-119.9218,39.5239
279.13345,-120.4549,38.57567
