wcconv,lon,lat
0.3635158,-120.2885,39.4738
0.09994078,-119.9218,39.5239
0.329206,-120.4549,38.57567
0.42565584,-120.094,38.62627
0.36823088,-120.5208,38.8577
0.4609809,-120.1582,38.90858
0.27633095,-119.795,38.9581
0.46028095,-120.223,39.19109
0.201006,-119.8581,39.24089
0.57190585,-120.2885,39.4738
0.34953088,-119.9218,39.5239
0.07758969,-120.4549,38.57567
0.05686462,-120.094,38.62627
0.06783962,-120.5208,38.8577
0.023539722,-120.1582,38.90858
0.013339698,-119.795,38.9581
0.0038647056,-120.223,39.19109
0.02466464,-119.8581,39.24089
0.06693971,-120.2885,39.4738
0.04883969,-119.9218,39.5239
0.36612225,-120.4549,38.57567
0.50307226,-120.094,38.62627
0.26922235,-120.5208,38.8577
0.43364736,-120.1582,38.90858
0.17669737,-119.795,38.9581
0.43009728,-120.223,39.19109
0.12704736,-119.8581,39.24089
0.41857234,-120.2885,39.4738
0.13922241,-119.9218,39.5239
0.78714013,-120.4549,38.57567
0.924265,-120.094,38.62627
0.5023151,-120.5208,38.8577
0.72819006,-120.1582,38.90858
0.5442902,-119.795,38.9581
0.7056149,-120.223,39.19109
0.3521151,-119.8581,39.24089
0.83591497,-120.2885,39.4738
0.39361507,-119.9218,39.5239
-0.21602207,-120.4549,38.57567
0.09545314,-120.094,38.62627
-0.01884693,-120.5208,38.8577
0.04515308,-120.1582,38.90858
0.202753,-119.795,38.9581
0.067028046,-120.223,39.19109
0.19067806,-119.8581,39.24089
0.19582814,-120.2885,39.4738
0.18705302,-119.9218,39.5239
-0.051460207,-120.4549,38.57567
-0.022360146,-120.094,38.62627
-0.08226019,-120.5208,38.8577
0.008339822,-120.1582,38.90858
0.029889762,-119.795,38.9581
-0.0032601357,-120.223,39.19109
0.0092148185,-119.8581,39.24089
-0.014135182,-120.2885,39.4738
-0.013710201,-119.9218,39.5239
0.027638316,-120.4549,38.57567
0.11106342,-120.094,38.62627
0.036438346,-120.5208,38.8577
0.11763841,-120.1582,38.90858
0.022788405,-119.795,38.9581
0.06981349,-120.223,39.19109
-0.053236783,-119.8581,39.24089
0.0880633,-120.2885,39.4738
0.049713433,-119.9218,39.5239
0.020501971,-120.4549,38.57567
0.053327024,-120.094,38.62627
0.014027059,-120.5208,38.8577
0.042277038,-120.1582,38.90858
0.02917701,-119.795,38.9581
0.029727042,-120.223,39.19109
-0.0045729876,-119.8581,39.24089
0.047626972,-120.2885,39.4738
0.026977003,-119.9218,39.5239
0.040777802,-120.4549,38.57567
-0.051472187,-120.094,38.62627
0.048927784,-120.5208,38.8577
-0.0137223005,-120.1582,38.90858
0.017602742,-119.795,38.9581
-0.09304714,-120.223,39.19109
-0.11657208,-119.8581,39.24089
0.15180278,-120.2885,39.4738
-0.112047255,-119.9218,39.5239
0.034573972,-120.4549,38.57567
-0.09692612,-120.094,38.62627
0.03862387,-120.5208,38.8577
0.037173986,-120.1582,38.90858
0.027423918,-119.795,38.9581
0.037023902,-120.223,39.19109
0.023923874,-119.8581,39.24089
0.05372393,-120.2885,39.4738
0.03557396,-119.9218,39.5239
0.061179817,-120.4549,38.57567
0.060329676,-120.094,38.62627
0.060729742,-120.5208,38.8577
0.054279804,-120.1582,38.90858
0.04227966,-119.795,38.9581
0.05957991,-120.223,39.19109
0.055579722,-119.8581,39.24089
0.07692981,-120.2885,39.4738
0.049179792,-119.9218,39.5239
0.04164976,-120.4549,38.57567
0.16342485,-120.094,38.62627
0.045774877,-120.5208,38.8577
0.17004985,-120.1582,38.90858
0.062324822,-119.795,38.9581
0.14567477,-120.223,39.19109
0.0019998252,-119.8581,39.24089
0.24357486,-120.2885,39.4738
0.008049786,-119.9218,39.5239
0.05663687,-120.4549,38.57567
0.14491206,-120.094,38.62627
0.02533704,-120.5208,38.8577
0.053311884,-120.1582,38.90858
0.051586688,-119.795,38.9581
0.06613684,-120.223,39.19109
0.05028689,-119.8581,39.24089
0.12701184,-120.2885,39.4738
0.06263697,-119.9218,39.5239
0.20108122,-120.4549,38.57567
0.33558112,-120.094,38.62627
0.10478127,-120.5208,38.8577
0.19008112,-120.1582,38.90858
0.15153116,-119.795,38.9581
0.06168121,-120.223,39.19109
0.049181163,-119.8581,39.24089
0.064631164,-120.2885,39.4738
-0.17631888,-119.9218,39.5239
0.043866217,-120.4549,38.57567
0.117065966,-120.094,38.62627
0.032616198,-120.5208,38.8577
0.07636613,-120.1582,38.90858
0.100966096,-119.795,38.9581
-0.022283733,-120.223,39.19109
0.059766114,-119.8581,39.24089
0.0038160682,-120.2885,39.4738
-0.010233879,-119.9218,39.5239
-0.011361182,-120.4549,38.57567
-0.10001111,-120.094,38.62627
-0.012986183,-120.5208,38.8577
-0.022636056,-120.1582,38.90858
0.018738747,-119.795,38.9581
0.014813721,-120.223,39.19109
0.06268871,-119.8581,39.24089
0.05516374,-120.2885,39.4738
0.020513833,-119.9218,39.5239
0.23038039,-120.4549,38.57567
0.40658033,-120.094,38.62627
0.11750528,-120.5208,38.8577
0.5691553,-120.1582,38.90858
0.28253037,-119.795,38.9581
0.6654804,-120.223,39.19109
0.35635534,-119.8581,39.24089
0.8509054,-120.2885,39.4738
0.35585523,-119.9218,39.5239
0.056903332,-120.4549,38.57567
0.039253265,-120.094,38.62627
0.04395333,-120.5208,38.8577
0.029503405,-120.1582,38.90858
0.030453414,-119.795,38.9581
0.061753392,-120.223,39.19109
0.051153332,-119.8581,39.24089
0.040503323,-120.2885,39.4738
0.03175333,-119.9218,39.5239
0.02996391,-120.4549,38.57567
0.038913965,-120.094,38.62627
0.05936396,-120.5208,38.8577
0.055989027,-120.1582,38.90858
0.067288935,-119.795,38.9581
0.057538986,-120.223,39.19109
0.07188892,-119.8581,39.24089
0.058189034,-120.2885,39.4738
0.059088886,-119.9218,39.5239
0.033605456,-120.4549,38.57567
0.0060055256,-120.094,38.62627
-0.014994562,-120.5208,38.8577
-0.054344535,-120.1582,38.90858
-0.037269473,-119.795,38.9581
-0.07061952,-120.223,39.19109
-0.025444508,-119.8581,39.24089
0.004455507,-120.2885,39.4738
0.049805343,-119.9218,39.5239
0.06834519,-120.4549,38.57567
0.1274451,-120.094,38.62627
-0.07910484,-120.5208,38.8577
0.09354508,-120.1582,38.90858
0.091845095,-119.795,38.9581
0.057195127,-120.223,39.19109
0.0164451,-119.8581,39.24089
0.1195451,-120.2885,39.4738
0.1177451,-119.9218,39.5239
0.14281994,-120.4549,38.57567
0.27879483,-120.094,38.62627
0.0822199,-120.5208,38.8577
0.28729486,-120.1582,38.90858
0.2017448,-119.795,38.9581
0.26456982,-120.223,39.19109
0.25709492,-119.8581,39.24089
0.18179476,-120.2885,39.4738
0.18809485,-119.9218,39.5239
-0.12813306,-120.4549,38.57567
0.04366696,-120.094,38.62627
-0.0798831,-120.5208,38.8577
0.12909204,-120.1582,38.90858
0.07931697,-119.795,38.9581
0.09146696,-120.223,39.19109
0.15709192,-119.8581,39.24089
0.20974195,-120.2885,39.4738
0.150217,-119.9218,39.5239
-0.19581598,-120.4549,38.57567
0.51588416,-120.094,38.62627
-0.5925658,-120.5208,38.8577
0.519084,-120.1582,38.90858
0.7267841,-119.795,38.9581
0.24113405,-120.223,39.19109
0.77163416,-119.8581,39.24089
0.20318413,-120.2885,39.4738
0.7192341,-119.9218,39.5239
0.0026296377,-120.4549,38.57567
0.14960462,-120.094,38.62627
0.12117964,-120.5208,38.8577
0.18300474,-120.1582,38.90858
0.09915465,-119.795,38.9581
0.1549797,-120.223,39.19109
0.07297963,-119.8581,39.24089
-0.037070453,-120.2885,39.4738
0.023504615,-119.9218,39.5239
0.09896392,-120.4549,38.57567
0.9437638,-120.094,38.62627
-0.16863611,-120.5208,38.8577
0.7885638,-120.1582,38.90858
0.6314638,-119.795,38.9581
0.50186384,-120.223,39.19109
0.68781376,-119.8581,39.24089
0.16233885,-120.2885,39.4738
0.2675388,-119.9218,39.5239
-0.8155601,-120.4549,38.57567
-0.10291013,-120.094,38.62627
-1.1031852,-120.5208,38.8577
-0.088810205,-120.1582,38.90858
1.0802147,-119.795,38.9581
0.029614776,-120.223,39.19109
0.77693987,-119.8581,39.24089
0.10643977,-120.2885,39.4738
1.3499899,-119.9218,39.5239
0.04803002,-120.4549,38.57567
0.071529984,-120.094,38.62627
0.03360498,-120.5208,38.8577
0.25452995,-120.1582,38.90858
0.16612989,-119.795,38.9581
0.21475512,-120.223,39.19109
0.18937999,-119.8581,39.24089
0.40020508,-120.2885,39.4738
0.1618051,-119.9218,39.5239
-0.049074054,-120.4549,38.57567
0.64027584,-120.094,38.62627
-0.053699106,-120.5208,38.8577
0.49580094,-120.1582,38.90858
1.0118009,-119.795,38.9581
0.6682509,-120.223,39.19109
1.1050258,-119.8581,39.24089
1.0220759,-120.2885,39.4738
1.1072009,-119.9218,39.5239
-0.39836445,-120.4549,38.57567
0.096660495,-120.094,38.62627
-0.24163947,-120.5208,38.8577
0.067385525,-120.1582,38.90858
0.061060518,-119.795,38.9581
0.23296055,-120.223,39.19109
0.27008557,-119.8581,39.24089
0.33236048,-120.2885,39.4738
0.32786053,-119.9218,39.5239
-0.050478578,-120.4549,38.57567
-0.06552851,-120.094,38.62627
0.002396524,-120.5208,38.8577
0.049021423,-120.1582,38.90858
0.058571577,-119.795,38.9581
0.09287155,-120.223,39.19109
0.04169649,-119.8581,39.24089
0.21712154,-120.2885,39.4738
0.09122145,-119.9218,39.5239
0.000702858,-120.4549,38.57567
0.047877967,-120.094,38.62627
-0.030747056,-120.5208,38.8577
0.027627826,-120.1582,38.90858
0.030852914,-119.795,38.9581
0.061277866,-120.223,39.19109
0.0470528,-119.8581,39.24089
0.041702747,-120.2885,39.4738
0.013427794,-119.9218,39.5239
0.14194977,-120.4549,38.57567
0.101549804,-120.094,38.62627
0.09464985,-120.5208,38.8577
0.083049774,-120.1582,38.90858
0.032749712,-119.795,38.9581
0.10924971,-120.223,39.19109
0.028649688,-119.8581,39.24089
0.089649856,-120.2885,39.4738
0.01429981,-119.9218,39.5239
0.09223977,-120.4549,38.57567
0.4603648,-120.094,38.62627
-0.0890103,-120.5208,38.8577
0.42306462,-120.1582,38.90858
0.40398976,-119.795,38.9581
0.39931473,-120.223,39.19109
0.5024147,-119.8581,39.24089
0.6074898,-120.2885,39.4738
0.43458983,-119.9218,39.5239
-0.09543896,-120.4549,38.57567
0.202061,-120.094,38.62627
-0.17496389,-120.5208,38.8577
0.3302359,-120.1582,38.90858
0.5623609,-119.795,38.9581
0.4294359,-120.223,39.19109
0.579286,-119.8581,39.24089
0.626436,-120.2885,39.4738
0.47981095,-119.9218,39.5239
0.12017232,-120.4549,38.57567
0.09599733,-120.094,38.62627
0.18504733,-120.5208,38.8577
0.08917236,-120.1582,38.90858
0.08102244,-119.795,38.9581
0.11982232,-120.223,39.19109
0.0896225,-119.8581,39.24089
0.1272974,-120.2885,39.4738
0.114747405,-119.9218,39.5239
-0.12398076,-120.4549,38.57567
0.114444286,-120.094,38.62627
-0.20643055,-120.5208,38.8577
0.19359437,-120.1582,38.90858
0.15504429,-119.795,38.9581
0.1357443,-120.223,39.19109
0.15446931,-119.8581,39.24089
0.27491933,-120.2885,39.4738
0.23101935,-119.9218,39.5239
0.27368015,-120.4549,38.57567
0.27320504,-120.094,38.62627
0.32483006,-120.5208,38.8577
0.33278012,-120.1582,38.90858
0.14958012,-119.795,38.9581
0.32515508,-120.223,39.19109
0.12715507,-119.8581,39.24089
0.38390505,-120.2885,39.4738
0.17663014,-119.9218,39.5239
-0.112458795,-120.4549,38.57567
0.29269126,-120.094,38.62627
-0.18470874,-120.5208,38.8577
0.47401628,-120.1582,38.90858
0.42491624,-119.795,38.9581
0.5965912,-120.223,39.19109
0.36574125,-119.8581,39.24089
0.7587913,-120.2885,39.4738
0.5247163,-119.9218,39.5239
0.15006739,-120.4549,38.57567
0.32586735,-120.094,38.62627
0.10756737,-120.5208,38.8577
0.2559674,-120.1582,38.90858
0.16309237,-119.795,38.9581
0.17831737,-120.223,39.19109
0.03591734,-119.8581,39.24089
0.2954174,-120.2885,39.4738
0.16069236,-119.9218,39.5239
0.029040694,-120.4549,38.57567
0.13165325,-120.094,38.62627
-0.024446726,-120.5208,38.8577
0.26485324,-120.1582,38.90858
0.13249066,-119.795,38.9581
0.25555322,-120.223,39.19109
0.16894075,-119.8581,39.24089
0.3619407,-120.2885,39.4738
0.17754072,-119.9218,39.5239
0.04557374,-120.4549,38.57567
0.027523696,-120.094,38.62627
0.022148788,-120.5208,38.8577
0.024123847,-120.1582,38.90858
0.046248853,-119.795,38.9581
0.03552389,-120.223,39.19109
0.021773815,-119.8581,39.24089
0.11087388,-120.2885,39.4738
0.076548815,-119.9218,39.5239
0.057188034,-120.4549,38.57567
0.198138,-120.094,38.62627
0.09018803,-120.5208,38.8577
0.17138809,-120.1582,38.90858
0.096163094,-119.795,38.9581
0.13263816,-120.223,39.19109
0.05278808,-119.8581,39.24089
0.11016309,-120.2885,39.4738
-0.009911895,-119.9218,39.5239
-0.009389877,-120.4549,38.57567
0.109935164,-120.094,38.62627
-0.02221489,-120.5208,38.8577
-0.00053983927,-120.1582,38.90858
0.024935126,-119.795,38.9581
0.04093504,-120.223,39.19109
0.031285286,-119.8581,39.24089
0.0251351,-120.2885,39.4738
-0.0022399426,-119.9218,39.5239
0.025443494,-120.4549,38.57567
0.026893377,-120.094,38.62627
-0.031106532,-120.5208,38.8577
0.020193696,-120.1582,38.90858
0.007968605,-119.795,38.9581
0.03074354,-120.223,39.19109
0.009393513,-119.8581,39.24089
0.019443631,-120.2885,39.4738
0.006593406,-119.9218,39.5239
-0.0427925,-120.4549,38.57567
0.11233243,-120.094,38.62627
0.077207446,-120.5208,38.8577
0.16145751,-120.1582,38.90858
0.09930751,-119.795,38.9581
0.06348246,-120.223,39.19109
0.053957403,-119.8581,39.24089
0.08663243,-120.2885,39.4738
0.027807385,-119.9218,39.5239
0.03713727,-120.4549,38.57567
-0.0203377,-120.094,38.62627
0.008812249,-120.5208,38.8577
0.102062345,-120.1582,38.90858
0.037037194,-119.795,38.9581
-0.2736128,-120.223,39.19109
-0.07988763,-119.8581,39.24089
-0.036587715,-120.2885,39.4738
-0.05248773,-119.9218,39.5239
0.015536249,-120.4549,38.57567
0.014486253,-120.094,38.62627
0.016961277,-120.5208,38.8577
0.017711341,-120.1582,38.90858
0.01716134,-119.795,38.9581
0.020661265,-120.223,39.19109
0.019836247,-119.8581,39.24089
0.0244613,-120.2885,39.4738
0.026186287,-119.9218,39.5239
0.13781482,-120.4549,38.57567
0.3159147,-120.094,38.62627
0.13176471,-120.5208,38.8577
0.13481474,-120.1582,38.90858
0.06873989,-119.795,38.9581
0.18588984,-120.223,39.19109
0.13428974,-119.8581,39.24089
0.2149148,-120.2885,39.4738
0.08411479,-119.9218,39.5239
0.05980462,-120.4549,38.57567
0.075579524,-120.094,38.62627
0.06087947,-120.5208,38.8577
0.11057955,-120.1582,38.90858
0.104679346,-119.795,38.9581
0.052604496,-120.223,39.19109
0.04705453,-119.8581,39.24089
0.06715447,-120.2885,39.4738
0.0301795,-119.9218,39.5239
-0.006826699,-120.4549,38.57567
-0.0060268044,-120.094,38.62627
-0.0076017976,-120.5208,38.8577
-0.006751716,-120.1582,38.90858
-0.002551794,-119.795,38.9581
0.005873263,-120.223,39.19109
-0.008726656,-119.8581,39.24089
0.02799815,-120.2885,39.4738
0.00914824,-119.9218,39.5239
-0.0005363226,-120.4549,38.57567
-0.0010864139,-120.094,38.62627
-0.0012363791,-120.5208,38.8577
-0.008686364,-120.1582,38.90858
-0.0065113306,-119.795,38.9581
-0.004736364,-120.223,39.19109
-0.010986328,-119.8581,39.24089
-0.00031137466,-120.2885,39.4738
-0.007911384,-119.9218,39.5239
0.12989724,-120.4549,38.57567
0.122522116,-120.094,38.62627
0.18854722,-120.5208,38.8577
0.03669715,-120.1582,38.90858
-0.08067778,-119.795,38.9581
0.028672129,-120.223,39.19109
0.014497161,-119.8581,39.24089
-0.014427781,-120.2885,39.4738
-0.021152765,-119.9218,39.5239
-0.0009559989,-120.4549,38.57567
0.0071439743,-120.094,38.62627
0.012643874,-120.5208,38.8577
0.007043898,-120.1582,38.90858
0.0066938996,-119.795,38.9581
0.00879395,-120.223,39.19109
0.0072939396,-119.8581,39.24089
-0.014306009,-120.2885,39.4738
0.0017439127,-119.9218,39.5239
0.007901609,-120.4549,38.57567
0.018301725,-120.094,38.62627
-0.02304843,-120.5208,38.8577
0.006801486,-120.1582,38.90858
0.012176573,-119.795,38.9581
0.012076676,-120.223,39.19109
0.011826694,-119.8581,39.24089
0.012101412,-120.2885,39.4738
0.013151586,-119.9218,39.5239
0.051379144,-120.4549,38.57567
0.05140409,-120.094,38.62627
0.065329105,-120.5208,38.8577
0.059004247,-120.1582,38.90858
0.038154095,-119.795,38.9581
0.027304113,-120.223,39.19109
0.03345409,-119.8581,39.24089
0.04290411,-120.2885,39.4738
0.024254143,-119.9218,39.5239
-0.0013886392,-120.4549,38.57567
-0.0002886951,-120.094,38.62627
-0.0013387203,-120.5208,38.8577
0.00041130185,-120.1582,38.90858
0.0014614165,-119.795,38.9581
0.0008614361,-120.223,39.19109
0.0009863675,-119.8581,39.24089
0.0013864338,-120.2885,39.4738
0.00061133504,-119.9218,39.5239
0.013082266,-120.4549,38.57567
0.018532157,-120.094,38.62627
0.013007164,-120.5208,38.8577
0.016307116,-120.1582,38.90858
0.017082214,-119.795,38.9581
0.015657127,-120.223,39.19109
0.016682208,-119.8581,39.24089
0.020582259,-120.2885,39.4738
0.014082253,-119.9218,39.5239
0.09006578,-120.4549,38.57567
0.13676578,-120.094,38.62627
0.10456574,-120.5208,38.8577
0.13991576,-120.1582,38.90858
0.06926578,-119.795,38.9581
0.13196576,-120.223,39.19109
0.050915778,-119.8581,39.24089
0.15141577,-120.2885,39.4738
0.074615836,-119.9218,39.5239
0.14931524,-120.4549,38.57567
0.3611403,-120.094,38.62627
0.10231525,-120.5208,38.8577
0.29339027,-120.1582,38.90858
0.16989022,-119.795,38.9581
0.2350902,-120.223,39.19109
0.13546532,-119.8581,39.24089
0.29794025,-120.2885,39.4738
0.14094025,-119.9218,39.5239
0.051772177,-120.4549,38.57567
0.0788472,-120.094,38.62627
0.045697212,-120.5208,38.8577
0.040872186,-120.1582,38.90858
0.038222313,-119.795,38.9581
0.045197308,-120.223,39.19109
0.047397256,-119.8581,39.24089
0.04549727,-120.2885,39.4738
0.034747273,-119.9218,39.5239
0.008199811,-120.4549,38.57567
0.013824761,-120.094,38.62627
-0.004825264,-120.5208,38.8577
-0.0046001673,-120.1582,38.90858
0.01867479,-119.795,38.9581
0.01159969,-120.223,39.19109
0.020924807,-119.8581,39.24089
0.02614975,-120.2885,39.4738
0.021449715,-119.9218,39.5239
-0.024733037,-120.4549,38.57567
-0.014857978,-120.094,38.62627
0.013966948,-120.5208,38.8577
0.051667005,-120.1582,38.90858
0.041117072,-119.795,38.9581
0.0077170134,-120.223,39.19109
0.019592017,-119.8581,39.24089
0.005942017,-120.2885,39.4738
0.0057920218,-119.9218,39.5239
0.016517282,-120.4549,38.57567
0.011467218,-120.094,38.62627
0.024567187,-120.5208,38.8577
0.032117248,-120.1582,38.90858
0.023017228,-119.795,38.9581
0.02716726,-120.223,39.19109
0.03236723,-119.8581,39.24089
0.020467162,-120.2885,39.4738
0.020117223,-119.9218,39.5239
0.032565653,-120.4549,38.57567
0.021065652,-120.094,38.62627
0.003715694,-120.5208,38.8577
0.0072656274,-120.1582,38.90858
0.008315682,-119.795,38.9581
0.001865685,-120.223,39.19109
0.0020656586,-119.8581,39.24089
-0.001734376,-120.2885,39.4738
-0.0035843253,-119.9218,39.5239
0.030341327,-120.4549,38.57567
0.043991387,-120.094,38.62627
0.02024126,-120.5208,38.8577
0.036191225,-120.1582,38.90858
0.006241262,-119.795,38.9581
0.043491304,-120.223,39.19109
0.040791392,-119.8581,39.24089
0.04879141,-120.2885,39.4738
0.036791265,-119.9218,39.5239
0.013204575,-120.4549,38.57567
0.01742953,-120.094,38.62627
0.015879512,-120.5208,38.8577
0.01940453,-120.1582,38.90858
0.017829597,-119.795,38.9581
0.020754516,-120.223,39.19109
0.01820457,-119.8581,39.24089
0.023729563,-120.2885,39.4738
0.023979604,-119.9218,39.5239
0.013737023,-120.4549,38.57567
0.016287029,-120.094,38.62627
0.01336199,-120.5208,38.8577
0.018912017,-120.1582,38.90858
0.018662095,-119.795,38.9581
0.01976204,-120.223,39.19109
0.016012013,-119.8581,39.24089
0.027037084,-120.2885,39.4738
0.018887103,-119.9218,39.5239
