wcinc,lon,lat
0.00023126602,-120.223,39.19109
0.0016063452,-119.8581,39.24089
-0.0001437664,-120.2885,39.4738
0.0008562803,-119.9218,39.5239
2.5987625e-05,-120.4549,38.57567
0.00027608871,-120.094,38.62627
2.5987625e-05,-120.5208,38.8577
2.5987625e-05,-120.1582,38.90858
2.5987625e-05,-119.795,38.9581
2.5987625e-05,-120.223,39.19109
2.5987625e-05,-119.8581,39.24089
2.5987625e-05,-120.2885,39.4738
2.5987625e-05,-119.9218,39.5239
-0.0019117594,-120.4549,38.57567
-3.683567e-05,-120.094,38.62627
-0.0035368204,-120.5208,38.8577
-0.000161767,-120.1582,38.90858
8.833408e-05,-119.795,38.9581
-0.00066173077,-120.223,39.19109
8.833408e-05,-119.8581,39.24089
-0.0021618605,-120.2885,39.4738
-0.00028669834,-119.9218,39.5239
-0.0021768808,-120.4549,38.57567
0.00357306,-120.094,38.62627
0.004073143,-120.5208,38.8577
0.0009480715,-120.1582,38.90858
0.0008229017,-119.795,38.9581
0.0041980743,-120.223,39.19109
0.0068228245,-119.8581,39.24089
0.005948186,-120.2885,39.4738
0.01619792,-119.9218,39.5239
0.0028665066,-120.4549,38.57567
0.002241373,-120.094,38.62627
0.008741498,-120.5208,38.8577
0.0014914274,-120.1582,38.90858
0.00011634827,-119.795,38.9581
0.0007413626,-120.223,39.19109
-0.0001335144,-119.8581,39.24089
-0.0001335144,-120.2885,39.4738
-0.0001335144,-119.9218,39.5239
-0.0028531551,-120.4549,38.57567
-0.0046031475,-120.094,38.62627
-0.0058532953,-120.5208,38.8577
-0.0012280941,-120.1582,38.90858
0.00014674664,-119.795,38.9581
0.0018969774,-120.223,39.19109
0.0015217066,-119.8581,39.24089
0.00077176094,-120.2885,39.4738
0.001896739,-119.9218,39.5239
-9.393692e-05,-120.4549,38.57567
-9.393692e-05,-120.094,38.62627
-9.393692e-05,-120.5208,38.8577
-9.393692e-05,-120.1582,38.90858
-9.393692e-05,-119.795,38.9581
-9.393692e-05,-120.223,39.19109
-9.393692e-05,-119.8581,39.24089
-9.393692e-05,-120.2885,39.4738
-9.393692e-05,-119.9218,39.5239
0.00023198128,-120.4549,38.57567
0.00023198128,-120.094,38.62627
0.00023198128,-120.5208,38.8577
0.00023198128,-120.1582,38.90858
0.00023198128,-119.795,38.9581
0.00023198128,-120.223,39.19109
0.00023198128,-119.8581,39.24089
0.00023198128,-120.2885,39.4738
0.00023198128,-119.9218,39.5239
0.002976656,-120.4549,38.57567
0.0003517866,-120.094,38.62627
0.0072265863,-120.5208,38.8577
0.0006016493,-120.1582,38.90858
0.00010180473,-119.795,38.9581
0.012851715,-120.223,39.19109
0.00022673607,-119.8581,39.24089
0.019601703,-120.2885,39.4738
0.0009766817,-119.9218,39.5239
-3.8027763e-05,-120.4549,38.57567
-3.8027763e-05,-120.094,38.62627
-0.0001629591,-120.5208,38.8577
-3.8027763e-05,-120.1582,38.90858
-3.8027763e-05,-119.795,38.9581
-3.8027763e-05,-120.223,39.19109
-3.8027763e-05,-119.8581,39.24089
-3.8027763e-05,-120.2885,39.4738
0.00033700466,-119.9218,39.5239
0.0031300783,-120.4549,38.57567
0.0011299849,-120.094,38.62627
0.0048800707,-120.5208,38.8577
0.0015050173,-120.1582,38.90858
5.00679e-06,-119.795,38.9581
5.00679e-06,-120.223,39.19109
5.00679e-06,-119.8581,39.24089
5.00679e-06,-120.2885,39.4738
5.00679e-06,-119.9218,39.5239
0.00067806244,-120.4549,38.57567
0.0010530949,-120.094,38.62627
0.0030531883,-120.5208,38.8577
0.0011781454,-120.1582,38.90858
0.0011781454,-119.795,38.9581
0.0015530586,-120.223,39.19109
0.000803113,-119.8581,39.24089
0.00030314922,-120.2885,39.4738
-7.18832e-05,-119.9218,39.5239
-0.0045753717,-120.4549,38.57567
-0.0023251772,-120.094,38.62627
0.06804979,-120.5208,38.8577
0.0007997751,-120.1582,38.90858
0.0007997751,-119.795,38.9581
0.032050252,-120.223,39.19109
-0.004450202,-119.8581,39.24089
0.006924987,-120.2885,39.4738
-0.0052000284,-119.9218,39.5239
0.029782772,-120.4549,38.57567
-0.015342712,-120.094,38.62627
-0.0058426857,-120.5208,38.8577
-0.027967334,-120.1582,38.90858
-0.008842468,-119.795,38.9581
-0.04721737,-120.223,39.19109
-0.012717605,-119.8581,39.24089
-0.051092505,-120.2885,39.4738
-0.021467566,-119.9218,39.5239
0.0020991564,-120.4549,38.57567
0.00034928322,-120.094,38.62627
0.0040994883,-120.5208,38.8577
-2.5749207e-05,-120.1582,38.90858
-2.5749207e-05,-119.795,38.9581
0.00034928322,-120.223,39.19109
-2.5749207e-05,-119.8581,39.24089
-0.0017758608,-120.2885,39.4738
-0.00015068054,-119.9218,39.5239
-0.0018410683,-120.4549,38.57567
0.0030341148,-120.094,38.62627
0.03203392,-120.5208,38.8577
0.0019090176,-120.1582,38.90858
0.0019087791,-119.795,38.9581
0.004534006,-120.223,39.19109
0.00028395653,-119.8581,39.24089
-0.0019659996,-120.2885,39.4738
3.385544e-05,-119.9218,39.5239
-0.00056374073,-120.4549,38.57567
0.00031125546,-120.094,38.62627
0.002061367,-120.5208,38.8577
0.0004364252,-120.1582,38.90858
-0.00031387806,-119.795,38.9581
-0.0015637875,-120.223,39.19109
-0.00031387806,-119.8581,39.24089
-0.000813961,-120.2885,39.4738
-0.00018882751,-119.9218,39.5239
0.022898555,-120.4549,38.57567
0.0012735128,-120.094,38.62627
0.0713985,-120.5208,38.8577
0.0033984184,-120.1582,38.90858
0.0006481409,-119.795,38.9581
0.0091484785,-120.223,39.19109
0.00027358532,-119.8581,39.24089
0.00039851665,-120.2885,39.4738
0.0015234947,-119.9218,39.5239
0.24898148,-120.4549,38.57567
0.20460665,-120.094,38.62627
0.4664818,-120.5208,38.8577
0.1936065,-120.1582,38.90858
0.04923153,-119.795,38.9581
0.24323153,-120.223,39.19109
0.049606442,-119.8581,39.24089
0.14460659,-120.2885,39.4738
0.038731337,-119.9218,39.5239
-0.0035158396,-120.4549,38.57567
-0.004515767,-120.094,38.62627
-0.0043905973,-120.5208,38.8577
-0.012890816,-120.1582,38.90858
-0.006140828,-119.795,38.9581
-0.012515783,-120.223,39.19109
-0.00026583672,-119.8581,39.24089
-0.0010159016,-120.2885,39.4738
-0.00014078617,-119.9218,39.5239
0.06951463,-120.4549,38.57567
0.11013973,-120.094,38.62627
0.030264735,-120.5208,38.8577
0.17101479,-120.1582,38.90858
0.04088962,-119.795,38.9581
0.16288972,-120.223,39.19109
0.009639502,-119.8581,39.24089
0.15501463,-120.2885,39.4738
0.075389504,-119.9218,39.5239
0.04186833,-120.4549,38.57567
0.13899338,-120.094,38.62627
-0.026381612,-120.5208,38.8577
0.19211876,-120.1582,38.90858
0.043993473,-119.795,38.9581
0.19399369,-120.223,39.19109
0.037493706,-119.8581,39.24089
0.14836824,-120.2885,39.4738
0.026993394,-119.9218,39.5239
-0.00041162968,-120.4549,38.57567
-0.0012866259,-120.094,38.62627
-0.00041162968,-120.5208,38.8577
-0.00028657913,-120.1582,38.90858
-3.6597252e-05,-119.795,38.9581
-3.6597252e-05,-120.223,39.19109
-3.6597252e-05,-119.8581,39.24089
-3.6597252e-05,-120.2885,39.4738
-3.6597252e-05,-119.9218,39.5239
-0.00025188923,-120.4549,38.57567
-0.00025188923,-120.094,38.62627
-0.00025188923,-120.5208,38.8577
-0.00025188923,-120.1582,38.90858
-0.00025188923,-119.795,38.9581
-0.00012683868,-120.223,39.19109
-0.00025188923,-119.8581,39.24089
-0.00025188923,-120.2885,39.4738
-0.00025188923,-119.9218,39.5239
0.00013720989,-120.4549,38.57567
0.00013720989,-120.094,38.62627
0.00013720989,-120.5208,38.8577
0.00013720989,-120.1582,38.90858
0.00013720989,-119.795,38.9581
0.00013720989,-120.223,39.19109
0.00013720989,-119.8581,39.24089
0.00013720989,-120.2885,39.4738
0.00013720989,-119.9218,39.5239
-0.012865782,-120.4549,38.57567
0.0012594461,-120.094,38.62627
-0.027990699,-120.5208,38.8577
0.001509428,-120.1582,38.90858
9.417534e-06,-119.795,38.9581
0.0017594099,-120.223,39.19109
9.417534e-06,-119.8581,39.24089
0.0063843727,-120.2885,39.4738
-0.00011563301,-119.9218,39.5239
-0.1750865,-120.4549,38.57567
0.03266394,-120.094,38.62627
-0.082461,-120.5208,38.8577
-0.022586346,-120.1582,38.90858
-0.0013362169,-119.795,38.9581
0.015413523,-120.223,39.19109
-0.029085994,-119.8581,39.24089
-0.014711022,-120.2885,39.4738
-0.019586444,-119.9218,39.5239
0.0006150007,-120.4549,38.57567
0.0012398958,-120.094,38.62627
-0.0017601252,-120.5208,38.8577
0.0014899969,-120.1582,38.90858
0.0013650656,-119.795,38.9581
0.00073981285,-120.223,39.19109
0.0024901628,-119.8581,39.24089
0.0004903078,-120.2885,39.4738
0.0013651848,-119.9218,39.5239
-0.064817965,-120.4549,38.57567
0.0055570006,-120.094,38.62627
-0.10206801,-120.5208,38.8577
0.01705712,-120.1582,38.90858
0.020556867,-119.795,38.9581
-0.019443095,-120.223,39.19109
0.022682011,-119.8581,39.24089
0.026057065,-120.2885,39.4738
0.01418215,-119.9218,39.5239
0.0032330751,-120.4549,38.57567
0.005858183,-120.094,38.62627
0.005107999,-120.5208,38.8577
0.015108228,-120.1582,38.90858
0.0048582554,-119.795,38.9581
0.029233217,-120.223,39.19109
0.005608201,-119.8581,39.24089
0.012483239,-120.2885,39.4738
0.007858157,-119.9218,39.5239
0.2974224,-120.4549,38.57567
0.26867247,-120.094,38.62627
0.71179736,-120.5208,38.8577
0.22667229,-120.1582,38.90858
0.05904758,-119.795,38.9581
0.16829741,-120.223,39.19109
0.003922224,-119.8581,39.24089
0.10417259,-120.2885,39.4738
-0.06782758,-119.9218,39.5239
0.00447464,-120.4549,38.57567
-0.0006505251,-120.094,38.62627
-0.0010256171,-120.5208,38.8577
0.0017246008,-120.1582,38.90858
9.953976e-05,-119.795,38.9581
-0.0020256042,-120.223,39.19109
-0.0027754307,-119.8581,39.24089
-0.0030255914,-120.2885,39.4738
-0.0021504164,-119.9218,39.5239
-7.0393085e-05,-120.4549,38.57567
-7.0393085e-05,-120.094,38.62627
-0.0075703263,-120.5208,38.8577
-7.0393085e-05,-120.1582,38.90858
-7.0393085e-05,-119.795,38.9581
0.00030469894,-120.223,39.19109
-7.0393085e-05,-119.8581,39.24089
-0.0004453063,-120.2885,39.4738
-7.0393085e-05,-119.9218,39.5239
0.013510823,-120.4549,38.57567
0.0061359406,-120.094,38.62627
0.024635792,-120.5208,38.8577
0.012635827,-120.1582,38.90858
0.001385808,-119.795,38.9581
0.0026358366,-120.223,39.19109
1.0848045e-05,-119.8581,39.24089
-0.00023913383,-120.2885,39.4738
-0.00023913383,-119.9218,39.5239
0.00025880337,-120.4549,38.57567
0.00013375282,-120.094,38.62627
0.00013375282,-120.5208,38.8577
0.00013375282,-120.1582,38.90858
0.00013375282,-119.795,38.9581
0.00013375282,-120.223,39.19109
0.00013375282,-119.8581,39.24089
8.821487e-06,-120.2885,39.4738
0.00263381,-119.9218,39.5239
0.0011885166,-120.4549,38.57567
0.002688527,-120.094,38.62627
0.00093853474,-120.5208,38.8577
-6.1392784e-05,-120.1582,38.90858
0.0001885891,-119.795,38.9581
6.353855e-05,-120.223,39.19109
0.00031352043,-119.8581,39.24089
0.00031352043,-120.2885,39.4738
0.00031352043,-119.9218,39.5239
0.0010455847,-120.4549,38.57567
0.00029563904,-120.094,38.62627
0.008420587,-120.5208,38.8577
0.0010455847,-120.1582,38.90858
-7.939339e-05,-119.795,38.9581
0.00029563904,-120.223,39.19109
-0.00020432472,-119.8581,39.24089
-0.00020432472,-120.2885,39.4738
-0.00020432472,-119.9218,39.5239
-0.07844961,-120.4549,38.57567
-0.0029497147,-120.094,38.62627
-0.2429496,-120.5208,38.8577
-0.002449751,-120.1582,38.90858
0.003550291,-119.795,38.9581
-0.01782465,-120.223,39.19109
0.0075502396,-119.8581,39.24089
-0.012699723,-120.2885,39.4738
-0.0026997328,-119.9218,39.5239
-0.00034725666,-120.4549,38.57567
0.0004030466,-120.094,38.62627
0.0007777214,-120.5208,38.8577
0.00090289116,-120.1582,38.90858
0.0016527176,-119.795,38.9581
0.011777878,-120.223,39.19109
0.0037778616,-119.8581,39.24089
0.015777707,-120.2885,39.4738
0.004527688,-119.9218,39.5239
-3.2782555e-05,-120.4549,38.57567
-3.2782555e-05,-120.094,38.62627
-3.2782555e-05,-120.5208,38.8577
-3.2782555e-05,-120.1582,38.90858
-3.2782555e-05,-119.795,38.9581
-3.2782555e-05,-120.223,39.19109
-3.2782555e-05,-119.8581,39.24089
-3.2782555e-05,-120.2885,39.4738
-3.2782555e-05,-119.9218,39.5239
0.00017738342,-120.4549,38.57567
0.00030231476,-120.094,38.62627
0.00017738342,-120.5208,38.8577
0.00092732906,-120.1582,38.90858
0.0004273653,-119.795,38.9581
0.0004273653,-120.223,39.19109
0.00017738342,-119.8581,39.24089
0.00017738342,-120.2885,39.4738
0.00017738342,-119.9218,39.5239
0.0020116568,-120.4549,38.57567
-0.000113368034,-120.094,38.62627
-0.000113368034,-120.5208,38.8577
-0.000113368034,-120.1582,38.90858
-0.000113368034,-119.795,38.9581
-0.000113368034,-120.223,39.19109
-0.000113368034,-119.8581,39.24089
-0.000113368034,-120.2885,39.4738
-0.000113368034,-119.9218,39.5239
-0.00019949675,-120.4549,38.57567
-0.00019949675,-120.094,38.62627
-0.00019949675,-120.5208,38.8577
-0.00019949675,-120.1582,38.90858
-0.00019949675,-119.795,38.9581
-0.00019949675,-120.223,39.19109
-0.00019949675,-119.8581,39.24089
-7.44462e-05,-120.2885,39.4738
-0.00019949675,-119.9218,39.5239
-0.00016057491,-120.4549,38.57567
-0.00016057491,-120.094,38.62627
-0.00016057491,-120.5208,38.8577
-3.552437e-05,-120.1582,38.90858
0.00033938885,-119.795,38.9581
-3.552437e-05,-120.223,39.19109
0.0008394718,-119.8581,39.24089
-0.00016057491,-120.2885,39.4738
0.00021445751,-119.9218,39.5239
0.00045144558,-120.4549,38.57567
-4.87566e-05,-120.094,38.62627
0.00045144558,-120.5208,38.8577
-0.0026738644,-120.1582,38.90858
-0.008423686,-119.795,38.9581
0.00032615662,-120.223,39.19109
0.0025763512,-119.8581,39.24089
-0.0011737347,-120.2885,39.4738
-0.01192379,-119.9218,39.5239
-3.0994415e-05,-120.4549,38.57567
-3.0994415e-05,-120.094,38.62627
-3.0994415e-05,-120.5208,38.8577
-3.0994415e-05,-120.1582,38.90858
-3.0994415e-05,-119.795,38.9581
0.00021898746,-120.223,39.19109
-3.0994415e-05,-119.8581,39.24089
-3.0994415e-05,-120.2885,39.4738
-3.0994415e-05,-119.9218,39.5239
0.003263235,-120.4549,38.57567
0.0002632141,-120.094,38.62627
0.0015131831,-120.5208,38.8577
0.00038820505,-120.1582,38.90858
1.3232231e-05,-119.795,38.9581
1.3232231e-05,-120.223,39.19109
1.3232231e-05,-119.8581,39.24089
1.3232231e-05,-120.2885,39.4738
1.3232231e-05,-119.9218,39.5239
9.274483e-05,-120.4549,38.57567
9.274483e-05,-120.094,38.62627
9.274483e-05,-120.5208,38.8577
9.274483e-05,-120.1582,38.90858
9.274483e-05,-119.795,38.9581
0.0013427734,-120.223,39.19109
9.274483e-05,-119.8581,39.24089
0.00021767616,-120.2885,39.4738
9.274483e-05,-119.9218,39.5239
-0.0001488924,-120.4549,38.57567
-0.0001488924,-120.094,38.62627
-0.0001488924,-120.5208,38.8577
-0.0001488924,-120.1582,38.90858
-0.0001488924,-119.795,38.9581
-0.0001488924,-120.223,39.19109
-0.0001488924,-119.8581,39.24089
-0.0001488924,-120.2885,39.4738
-0.0001488924,-119.9218,39.5239
0.000104904175,-120.4549,38.57567
0.000104904175,-120.094,38.62627
0.000104904175,-120.5208,38.8577
0.000104904175,-120.1582,38.90858
0.000104904175,-119.795,38.9581
0.000104904175,-120.223,39.19109
0.000104904175,-119.8581,39.24089
0.000104904175,-120.2885,39.4738
0.000104904175,-119.9218,39.5239
0.00020492077,-120.4549,38.57567
0.00020492077,-120.094,38.62627
0.00020492077,-120.5208,38.8577
0.00020492077,-120.1582,38.90858
0.00020492077,-119.795,38.9581
0.00020492077,-120.223,39.19109
0.00020492077,-119.8581,39.24089
0.00020492077,-120.2885,39.4738
0.00020492077,-119.9218,39.5239
-0.00025689602,-120.4549,38.57567
-0.00025689602,-120.094,38.62627
-0.00025689602,-120.5208,38.8577
-0.00025689602,-120.1582,38.90858
-0.00025689602,-119.795,38.9581
-0.00063180923,-120.223,39.19109
-0.00025689602,-119.8581,39.24089
-0.00063204765,-120.2885,39.4738
-0.0027569532,-119.9218,39.5239
-0.000108003616,-120.4549,38.57567
-0.000108003616,-120.094,38.62627
-0.000108003616,-120.5208,38.8577
-0.000108003616,-120.1582,38.90858
-0.000108003616,-119.795,38.9581
-0.000108003616,-120.223,39.19109
-0.000108003616,-119.8581,39.24089
-0.000108003616,-120.2885,39.4738
-0.000108003616,-119.9218,39.5239
-0.00020194054,-120.4549,38.57567
-0.00020194054,-120.094,38.62627
-0.00020194054,-120.5208,38.8577
-0.00020194054,-120.1582,38.90858
-0.00020194054,-119.795,38.9581
-0.00020194054,-120.223,39.19109
-0.00020194054,-119.8581,39.24089
-0.00020194054,-120.2885,39.4738
-0.00020194054,-119.9218,39.5239
2.0861626e-05,-120.4549,38.57567
0.00014591217,-120.094,38.62627
0.00014591217,-120.5208,38.8577
2.0861626e-05,-120.1582,38.90858
-0.00010406971,-119.795,38.9581
-0.015478969,-120.223,39.19109
2.0980835e-05,-119.8581,39.24089
