tke,lon,lat
0.35625002,-120.223,39.19109
0.2625,-119.8581,39.24089
0.2625,-120.2885,39.4738
0.57500005,-119.9218,39.5239
0.35625,-120.4549,38.57567
0.66875005,-120.094,38.62627
0.45000002,-120.5208,38.8577
0.30937502,-120.1582,38.90858
0.24687502,-119.795,38.9581
0.55937505,-120.223,39.19109
0.46562502,-119.8581,39.24089
0.68437505,-120.2885,39.4738
0.60625005,-119.9218,39.5239
0.35625,-120.4549,38.57567
3.4656253,-120.094,38.62627
0.57500005,-120.5208,38.8577
1.4812499,-120.1582,38.90858
0.590625,-119.795,38.9581
1.4499999,-120.223,39.19109
1.4031249,-119.8581,39.24089
2.6999998,-120.2885,39.4738
0.91875005,-119.9218,39.5239
0.59062505,-120.4549,38.57567
3.2937503,-120.094,38.62627
0.93437505,-120.5208,38.8577
1.6374999,-120.1582,38.90858
1.0125,-119.795,38.9581
1.6843749,-120.223,39.19109
2.1531248,-119.8581,39.24089
1.9812499,-120.2885,39.4738
1.6843749,-119.9218,39.5239
1.6687499,-120.4549,38.57567
7.9031253,-120.094,38.62627
2.29375,-120.5208,38.8577
5.0593753,-120.1582,38.90858
0.8874999,-119.795,38.9581
7.0906253,-120.223,39.19109
1.1843748,-119.8581,39.24089
3.0437503,-120.2885,39.4738
0.76250005,-119.9218,39.5239
0.9656249,-120.4549,38.57567
3.9812503,-120.094,38.62627
1.2156249,-120.5208,38.8577
2.3250003,-120.1582,38.90858
0.32500005,-119.795,38.9581
5.0437503,-120.223,39.19109
0.45000005,-119.8581,39.24089
1.5124998,-120.2885,39.4738
0.65312505,-119.9218,39.5239
0.34062502,-120.4549,38.57567
0.43437502,-120.094,38.62627
0.43437502,-120.5208,38.8577
0.24687502,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.55937505,-120.223,39.19109
0.29375002,-119.8581,39.24089
0.34062502,-120.2885,39.4738
0.41875002,-119.9218,39.5239
0.38750002,-120.4549,38.57567
0.70000005,-120.094,38.62627
0.59062505,-120.5208,38.8577
0.29375002,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.77812505,-120.223,39.19109
0.26250002,-119.8581,39.24089
0.54375005,-120.2885,39.4738
0.52812505,-119.9218,39.5239
0.76250005,-120.4549,38.57567
2.8249998,-120.094,38.62627
1.075,-120.5208,38.8577
1.3249999,-120.1582,38.90858
0.23124999,-119.795,38.9581
2.3249998,-120.223,39.19109
0.91875005,-119.8581,39.24089
2.4499998,-120.2885,39.4738
1.04375,-119.9218,39.5239
0.68437505,-120.4549,38.57567
5.4343753,-120.094,38.62627
1.059375,-120.5208,38.8577
2.778125,-120.1582,38.90858
0.79375005,-119.795,38.9581
3.4812498,-120.223,39.19109
2.1375,-119.8581,39.24089
4.2468753,-120.2885,39.4738
1.4499999,-119.9218,39.5239
0.52812505,-120.4549,38.57567
1.5593748,-120.094,38.62627
0.68437505,-120.5208,38.8577
0.8093749,-120.1582,38.90858
0.52812505,-119.795,38.9581
1.2937499,-120.223,39.19109
0.9968749,-119.8581,39.24089
1.2781249,-120.2885,39.4738
0.88750005,-119.9218,39.5239
0.45000002,-120.4549,38.57567
1.1374999,-120.094,38.62627
0.48125002,-120.5208,38.8577
0.63750005,-120.1582,38.90858
0.26250002,-119.795,38.9581
0.70000005,-120.223,39.19109
0.45000005,-119.8581,39.24089
0.70000005,-120.2885,39.4738
0.51250005,-119.9218,39.5239
0.34062502,-120.4549,38.57567
0.88750005,-120.094,38.62627
0.49687502,-120.5208,38.8577
1.0125,-120.1582,38.90858
0.3875,-119.795,38.9581
1.028125,-120.223,39.19109
0.59062505,-119.8581,39.24089
0.88750005,-120.2885,39.4738
0.84062505,-119.9218,39.5239
0.29375002,-120.4549,38.57567
0.9656249,-120.094,38.62627
0.45000002,-120.5208,38.8577
0.9499999,-120.1582,38.90858
0.35625005,-119.795,38.9581
0.87187487,-120.223,39.19109
0.6374999,-119.8581,39.24089
0.85624987,-120.2885,39.4738
0.76250005,-119.9218,39.5239
0.32500002,-120.4549,38.57567
1.6687499,-120.094,38.62627
0.80937505,-120.5208,38.8577
1.29375,-120.1582,38.90858
0.325,-119.795,38.9581
1.35625,-120.223,39.19109
0.403125,-119.8581,39.24089
1.059375,-120.2885,39.4738
0.79375005,-119.9218,39.5239
0.62187505,-120.4549,38.57567
1.9031249,-120.094,38.62627
0.87187505,-120.5208,38.8577
1.1999999,-120.1582,38.90858
0.46562502,-119.795,38.9581
1.4187499,-120.223,39.19109
0.85625005,-119.8581,39.24089
1.528125,-120.2885,39.4738
0.95000005,-119.9218,39.5239
1.9187499,-120.4549,38.57567
9.95,-120.094,38.62627
2.825,-120.5208,38.8577
4.9031253,-120.1582,38.90858
2.059375,-119.795,38.9581
6.3406253,-120.223,39.19109
6.5281253,-119.8581,39.24089
7.1375003,-120.2885,39.4738
1.9031248,-119.9218,39.5239
2.2625,-120.4549,38.57567
8.121875,-120.094,38.62627
2.54375,-120.5208,38.8577
4.2312503,-120.1582,38.90858
1.1531249,-119.795,38.9581
6.3875003,-120.223,39.19109
4.1843753,-119.8581,39.24089
4.4500003,-120.2885,39.4738
1.2312499,-119.9218,39.5239
0.9187499,-120.4549,38.57567
2.8718755,-120.094,38.62627
0.8093749,-120.5208,38.8577
0.85624987,-120.1582,38.90858
0.621875,-119.795,38.9581
1.4968748,-120.223,39.19109
1.2,-119.8581,39.24089
0.9656248,-120.2885,39.4738
0.98125,-119.9218,39.5239
0.35625002,-120.4549,38.57567
1.2781249,-120.094,38.62627
0.5125,-120.5208,38.8577
0.91875005,-120.1582,38.90858
0.621875,-119.795,38.9581
0.57500005,-120.223,39.19109
1.5906249,-119.8581,39.24089
1.3249999,-120.2885,39.4738
1.6218749,-119.9218,39.5239
0.54375,-120.4549,38.57567
1.4812499,-120.094,38.62627
0.66875,-120.5208,38.8577
0.9968749,-120.1582,38.90858
0.48125002,-119.795,38.9581
0.82500005,-120.223,39.19109
0.73125005,-119.8581,39.24089
1.3249999,-120.2885,39.4738
0.54375005,-119.9218,39.5239
0.2625,-120.4549,38.57567
0.79375005,-120.094,38.62627
0.41875002,-120.5208,38.8577
0.57500005,-120.1582,38.90858
0.32500002,-119.795,38.9581
0.35625002,-120.223,39.19109
0.52812505,-119.8581,39.24089
0.51250005,-120.2885,39.4738
0.52812505,-119.9218,39.5239
0.38750002,-120.4549,38.57567
0.68437505,-120.094,38.62627
0.43437502,-120.5208,38.8577
0.74687505,-120.1582,38.90858
0.41875,-119.795,38.9581
0.35625,-120.223,39.19109
0.54375005,-119.8581,39.24089
0.52812505,-120.2885,39.4738
0.54375005,-119.9218,39.5239
0.29375002,-120.4549,38.57567
0.84062505,-120.094,38.62627
0.40312502,-120.5208,38.8577
0.85625005,-120.1582,38.90858
0.35625005,-119.795,38.9581
0.54375,-120.223,39.19109
0.49687502,-119.8581,39.24089
0.65312505,-120.2885,39.4738
0.41875002,-119.9218,39.5239
0.35625,-120.4549,38.57567
0.38750002,-120.094,38.62627
0.38750002,-120.5208,38.8577
0.26250002,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.37187502,-120.223,39.19109
0.46562502,-119.8581,39.24089
0.38750002,-120.2885,39.4738
0.37187502,-119.9218,39.5239
0.54375005,-120.4549,38.57567
1.10625,-120.094,38.62627
0.88750005,-120.5208,38.8577
0.80937505,-120.1582,38.90858
0.48125002,-119.795,38.9581
0.903125,-120.223,39.19109
1.075,-119.8581,39.24089
1.16875,-120.2885,39.4738
0.79375005,-119.9218,39.5239
0.82500005,-120.4549,38.57567
5.9656253,-120.094,38.62627
1.2937499,-120.5208,38.8577
3.7937503,-120.1582,38.90858
1.4812499,-119.795,38.9581
3.1218748,-120.223,39.19109
3.2781248,-119.8581,39.24089
5.6531253,-120.2885,39.4738
1.1218749,-119.9218,39.5239
0.55937505,-120.4549,38.57567
3.9187503,-120.094,38.62627
0.80937505,-120.5208,38.8577
2.153125,-120.1582,38.90858
0.8562499,-119.795,38.9581
1.7312499,-120.223,39.19109
1.3249998,-119.8581,39.24089
2.0437498,-120.2885,39.4738
0.7937499,-119.9218,39.5239
0.41875002,-120.4549,38.57567
0.68437505,-120.094,38.62627
0.59062505,-120.5208,38.8577
0.60625005,-120.1582,38.90858
0.43437505,-119.795,38.9581
0.52812505,-120.223,39.19109
0.62187505,-119.8581,39.24089
0.45000005,-120.2885,39.4738
0.41875002,-119.9218,39.5239
0.55937505,-120.4549,38.57567
1.028125,-120.094,38.62627
0.76250005,-120.5208,38.8577
0.93437505,-120.1582,38.90858
0.60625005,-119.795,38.9581
0.63750005,-120.223,39.19109
0.90312505,-119.8581,39.24089
0.91875005,-120.2885,39.4738
0.77812505,-119.9218,39.5239
0.48125002,-120.4549,38.57567
0.71562505,-120.094,38.62627
0.60625005,-120.5208,38.8577
0.715625,-120.1582,38.90858
0.48125005,-119.795,38.9581
0.73125005,-120.223,39.19109
0.80937505,-119.8581,39.24089
0.8249999,-120.2885,39.4738
0.60625005,-119.9218,39.5239
0.43437502,-120.4549,38.57567
1.3406249,-120.094,38.62627
0.55937505,-120.5208,38.8577
0.59062505,-120.1582,38.90858
0.3875,-119.795,38.9581
0.87187505,-120.223,39.19109
0.68437505,-119.8581,39.24089
0.9343749,-120.2885,39.4738
0.62187505,-119.9218,39.5239
0.51250005,-120.4549,38.57567
1.9812499,-120.094,38.62627
0.93437505,-120.5208,38.8577
1.1999999,-120.1582,38.90858
0.74687505,-119.795,38.9581
1.465625,-120.223,39.19109
1.3718749,-119.8581,39.24089
2.403125,-120.2885,39.4738
0.82500005,-119.9218,39.5239
0.32500002,-120.4549,38.57567
3.8250003,-120.094,38.62627
0.48125005,-120.5208,38.8577
2.10625,-120.1582,38.90858
1.1687499,-119.795,38.9581
1.4499999,-120.223,39.19109
2.8562498,-119.8581,39.24089
4.2937503,-120.2885,39.4738
1.575,-119.9218,39.5239
0.48125002,-120.4549,38.57567
4.7937503,-120.094,38.62627
0.82500005,-120.5208,38.8577
2.871875,-120.1582,38.90858
1.1218749,-119.795,38.9581
1.7937499,-120.223,39.19109
2.2624998,-119.8581,39.24089
4.2156253,-120.2885,39.4738
1.4656249,-119.9218,39.5239
0.746875,-120.4549,38.57567
1.1062498,-120.094,38.62627
0.9812499,-120.5208,38.8577
1.2156248,-120.1582,38.90858
0.9187498,-119.795,38.9581
1.0749999,-120.223,39.19109
1.4499998,-119.8581,39.24089
1.2937498,-120.2885,39.4738
1.1843749,-119.9218,39.5239
0.35625002,-120.4549,38.57567
0.99687505,-120.094,38.62627
0.59062505,-120.5208,38.8577
0.73125005,-120.1582,38.90858
0.40312502,-119.795,38.9581
0.66875005,-120.223,39.19109
0.70000005,-119.8581,39.24089
0.98125005,-120.2885,39.4738
0.70000005,-119.9218,39.5239
0.59062505,-120.4549,38.57567
2.6374998,-120.094,38.62627
0.91875005,-120.5208,38.8577
1.4343749,-120.1582,38.90858
0.54375005,-119.795,38.9581
1.809375,-120.223,39.19109
1.5906249,-119.8581,39.24089
2.2624998,-120.2885,39.4738
0.91875005,-119.9218,39.5239
3.2,-120.4549,38.57567
6.0593753,-120.094,38.62627
3.4968753,-120.5208,38.8577
4.1375003,-120.1582,38.90858
0.88749987,-119.795,38.9581
5.8093753,-120.223,39.19109
2.8874998,-119.8581,39.24089
4.2937503,-120.2885,39.4738
1.5125,-119.9218,39.5239
0.51250005,-120.4549,38.57567
1.4656248,-120.094,38.62627
0.54375005,-120.5208,38.8577
0.575,-120.1582,38.90858
0.34062502,-119.795,38.9581
1.1062498,-120.223,39.19109
0.77812505,-119.8581,39.24089
0.6843749,-120.2885,39.4738
1.0281249,-119.9218,39.5239
0.3875,-120.4549,38.57567
0.59062505,-120.094,38.62627
0.45000002,-120.5208,38.8577
0.40312502,-120.1582,38.90858
0.29375002,-119.795,38.9581
0.35625002,-120.223,39.19109
1.0593749,-119.8581,39.24089
0.9812499,-120.2885,39.4738
0.70000005,-119.9218,39.5239
0.7312499,-120.4549,38.57567
4.2625003,-120.094,38.62627
0.85625005,-120.5208,38.8577
2.809375,-120.1582,38.90858
0.74687505,-119.795,38.9581
2.6374998,-120.223,39.19109
1.3718749,-119.8581,39.24089
2.2156248,-120.2885,39.4738
0.96562505,-119.9218,39.5239
0.43437502,-120.4549,38.57567
3.8875003,-120.094,38.62627
0.84062505,-120.5208,38.8577
1.6843749,-120.1582,38.90858
0.77812487,-119.795,38.9581
1.1843749,-120.223,39.19109
2.5906253,-119.8581,39.24089
2.5125,-120.2885,39.4738
1.0593749,-119.9218,39.5239
0.528125,-120.4549,38.57567
0.98125005,-120.094,38.62627
0.74687505,-120.5208,38.8577
0.32500002,-120.1582,38.90858
0.21562499,-119.795,38.9581
0.93437505,-120.223,39.19109
0.66875005,-119.8581,39.24089
0.88750005,-120.2885,39.4738
0.71562505,-119.9218,39.5239
0.40312502,-120.4549,38.57567
0.46562502,-120.094,38.62627
0.76250005,-120.5208,38.8577
0.27812502,-120.1582,38.90858
0.21562499,-119.795,38.9581
0.60625005,-120.223,39.19109
0.88750005,-119.8581,39.24089
0.71562505,-120.2885,39.4738
0.82500005,-119.9218,39.5239
0.45000002,-120.4549,38.57567
0.35625002,-120.094,38.62627
0.70000005,-120.5208,38.8577
0.37187502,-120.1582,38.90858
0.26250002,-119.795,38.9581
0.60625005,-120.223,39.19109
1.1999999,-119.8581,39.24089
0.8718749,-120.2885,39.4738
1.1062499,-119.9218,39.5239
0.528125,-120.4549,38.57567
0.34062502,-120.094,38.62627
0.60625005,-120.5208,38.8577
0.63750005,-120.1582,38.90858
0.24687502,-119.795,38.9581
0.55937505,-120.223,39.19109
1.075,-119.8581,39.24089
0.73125005,-120.2885,39.4738
0.85625005,-119.9218,39.5239
0.7937499,-120.4549,38.57567
1.0281249,-120.094,38.62627
0.91875005,-120.5208,38.8577
1.4499999,-120.1582,38.90858
0.32500002,-119.795,38.9581
1.5749999,-120.223,39.19109
0.9499999,-119.8581,39.24089
1.10625,-120.2885,39.4738
0.73125005,-119.9218,39.5239
0.40312502,-120.4549,38.57567
0.49687502,-120.094,38.62627
0.51250005,-120.5208,38.8577
0.77812505,-120.1582,38.90858
0.24687499,-119.795,38.9581
0.70000005,-120.223,39.19109
0.65312505,-119.8581,39.24089
0.84062505,-120.2885,39.4738
1.0125,-119.9218,39.5239
0.45000002,-120.4549,38.57567
0.45000005,-120.094,38.62627
0.62187505,-120.5208,38.8577
0.9343749,-120.1582,38.90858
0.65312505,-119.795,38.9581
0.73125005,-120.223,39.19109
1.2937499,-119.8581,39.24089
0.91875005,-120.2885,39.4738
1.2156249,-119.9218,39.5239
0.43437502,-120.4549,38.57567
0.35625002,-120.094,38.62627
0.59062505,-120.5208,38.8577
0.72187495,-120.1582,38.90858
0.40625003,-119.795,38.9581
0.80625,-120.223,39.19109
0.896875,-119.8581,39.24089
0.94375,-120.2885,39.4738
0.915625,-119.9218,39.5239
0.48125002,-120.4549,38.57567
0.32500002,-120.094,38.62627
0.71562505,-120.5208,38.8577
0.26250002,-120.1582,38.90858
0.40312502,-119.795,38.9581
0.62187505,-120.223,39.19109
0.90312505,-119.8581,39.24089
0.74687505,-120.2885,39.4738
0.93437505,-119.9218,39.5239
0.46562502,-120.4549,38.57567
1.2937499,-120.094,38.62627
0.66875005,-120.5208,38.8577
0.6531249,-120.1582,38.90858
0.66875005,-119.795,38.9581
1.121875,-120.223,39.19109
1.1062499,-119.8581,39.24089
1.5437499,-120.2885,39.4738
1.1374999,-119.9218,39.5239
0.45000005,-120.4549,38.57567
0.46562505,-120.094,38.62627
0.62187505,-120.5208,38.8577
0.37187505,-120.1582,38.90858
0.5906249,-119.795,38.9581
0.87187505,-120.223,39.19109
1.0281249,-119.8581,39.24089
0.91875005,-120.2885,39.4738
0.82500005,-119.9218,39.5239
0.41875002,-120.4549,38.57567
0.32500002,-120.094,38.62627
0.63750005,-120.5208,38.8577
0.32500002,-120.1582,38.90858
0.26250002,-119.795,38.9581
0.55937505,-120.223,39.19109
0.96562505,-119.8581,39.24089
0.60625005,-120.2885,39.4738
1.0124999,-119.9218,39.5239
0.38750002,-120.4549,38.57567
0.55937505,-120.094,38.62627
0.63750005,-120.5208,38.8577
0.27812502,-120.1582,38.90858
0.40312505,-119.795,38.9581
0.62187505,-120.223,39.19109
1.2781249,-119.8581,39.24089
0.82500005,-120.2885,39.4738
1.0125,-119.9218,39.5239
0.71562505,-120.4549,38.57567
0.49687505,-120.094,38.62627
0.79375005,-120.5208,38.8577
0.68437505,-120.1582,38.90858
0.528125,-119.795,38.9581
0.76250005,-120.223,39.19109
1.3562498,-119.8581,39.24089
0.9499999,-120.2885,39.4738
1.3874999,-119.9218,39.5239
1.1062499,-120.4549,38.57567
0.35625002,-120.094,38.62627
0.76250005,-120.5208,38.8577
0.41875005,-120.1582,38.90858
0.35625002,-119.795,38.9581
0.79375005,-120.223,39.19109
0.82500005,-119.8581,39.24089
0.57500005,-120.2885,39.4738
0.76250005,-119.9218,39.5239
0.38750002,-120.4549,38.57567
0.43437502,-120.094,38.62627
0.46562502,-120.5208,38.8577
0.27812502,-120.1582,38.90858
0.43437505,-119.795,38.9581
0.62187505,-120.223,39.19109
0.74687505,-119.8581,39.24089
0.74687505,-120.2885,39.4738
0.77812505,-119.9218,39.5239
0.325,-120.4549,38.57567
0.80937505,-120.094,38.62627
0.48125002,-120.5208,38.8577
0.60625005,-120.1582,38.90858
0.59062505,-119.795,38.9581
0.93437505,-120.223,39.19109
1.1375,-119.8581,39.24089
1.1375,-120.2885,39.4738
0.85625005,-119.9218,39.5239
0.38750002,-120.4549,38.57567
0.54375005,-120.094,38.62627
0.54375005,-120.5208,38.8577
0.62187505,-120.1582,38.90858
0.57500005,-119.795,38.9581
0.79375005,-120.223,39.19109
0.98125005,-119.8581,39.24089
0.95000005,-120.2885,39.4738
0.88750005,-119.9218,39.5239
0.41875002,-120.4549,38.57567
0.29375002,-120.094,38.62627
0.57500005,-120.5208,38.8577
0.35625002,-120.1582,38.90858
0.37187505,-119.795,38.9581
0.66875005,-120.223,39.19109
0.73125005,-119.8581,39.24089
0.54375005,-120.2885,39.4738
0.76250005,-119.9218,39.5239
0.35625002,-120.4549,38.57567
1.9499999,-120.094,38.62627
0.60625005,-120.5208,38.8577
0.96562505,-120.1582,38.90858
0.79375005,-119.795,38.9581
1.028125,-120.223,39.19109
1.028125,-119.8581,39.24089
1.309375,-120.2885,39.4738
0.99687505,-119.9218,39.5239
0.45000002,-120.4549,38.57567
2.6999998,-120.094,38.62627
0.79375005,-120.5208,38.8577
2.1218748,-120.1582,38.90858
2.0906248,-119.795,38.9581
1.45,-120.223,39.19109
2.4187498,-119.8581,39.24089
2.3093748,-120.2885,39.4738
1.8562499,-119.9218,39.5239
0.41875005,-120.4549,38.57567
1.5375,-120.094,38.62627
0.59062505,-120.5208,38.8577
1.115625,-120.1582,38.90858
0.9187499,-119.795,38.9581
0.82500005,-120.223,39.19109
1.1687499,-119.8581,39.24089
1.1156249,-120.2885,39.4738
0.9656249,-119.9218,39.5239
0.49375004,-120.4549,38.57567
1.70625,-120.094,38.62627
0.7687501,-120.5208,38.8577
1.09375,-120.1582,38.90858
0.9406251,-119.795,38.9581
1.403125,-120.223,39.19109
1.371875,-119.8581,39.24089
1.8,-120.2885,39.4738
1.18125,-119.9218,39.5239
0.46562502,-120.4549,38.57567
1.9031249,-120.094,38.62627
0.66875005,-120.5208,38.8577
1.1999999,-120.1582,38.90858
1.1687498,-119.795,38.9581
1.1374999,-120.223,39.19109
1.7312498,-119.8581,39.24089
2.0437498,-120.2885,39.4738
1.0593749,-119.9218,39.5239
