albedo,lon,lat
35.975,-120.223,39.19109
10.0,-119.8581,39.24089
40.575,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
43.662502,-120.1582,38.90858
48.600002,-119.795,38.9581
33.3,-120.223,39.19109
10.0,-119.8581,39.24089
39.012497,-120.2885,39.4738
20.0125,-119.9218,39.5239
10.0,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
42.725,-120.1582,38.90858
48.600002,-119.795,38.9581
33.1125,-120.223,39.19109
10.0,-119.8581,39.24089
37.775,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0125,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
42.7,-120.1582,38.90858
48.600002,-119.795,38.9581
32.7125,-120.223,39.19109
10.0,-119.8581,39.24089
37.562504,-120.2885,39.4738
20.0,-119.9218,39.5239
13.187501,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.45,-120.223,39.19109
47.875,-119.8581,39.24089
41.8,-120.2885,39.4738
21.95,-119.9218,39.5239
39.300003,-120.4549,38.57567
45.0,-120.094,38.62627
10.0125,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
36.487503,-120.223,39.19109
46.7875,-119.8581,39.24089
41.8,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
35.05,-120.223,39.19109
45.125,-119.8581,39.24089
41.8,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
36.149998,-120.223,39.19109
39.850002,-119.8581,39.24089
41.8,-120.2885,39.4738
21.825,-119.9218,39.5239
10.0125,-120.4549,38.57567
45.0,-120.094,38.62627
10.0125,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
33.9375,-120.223,39.19109
40.725,-119.8581,39.24089
41.8,-120.2885,39.4738
20.075,-119.9218,39.5239
10.05,-120.4549,38.57567
45.0,-120.094,38.62627
10.0125,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
33.725,-120.223,39.19109
40.75,-119.8581,39.24089
41.8,-120.2885,39.4738
20.1625,-119.9218,39.5239
10.025,-120.4549,38.57567
45.0,-120.094,38.62627
10.1125,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
35.2875,-120.223,39.19109
43.4875,-119.8581,39.24089
41.8,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0125,-120.4549,38.57567
45.0,-120.094,38.62627
10.025,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
35.700005,-120.223,39.19109
41.425,-119.8581,39.24089
41.8,-120.2885,39.4738
20.0,-119.9218,39.5239
13.1875,-120.4549,38.57567
45.0,-120.094,38.62627
10.125,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
36.062496,-120.223,39.19109
46.6875,-119.8581,39.24089
41.8,-120.2885,39.4738
21.4625,-119.9218,39.5239
14.650001,-120.4549,38.57567
45.0,-120.094,38.62627
10.1125,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
36.662502,-120.223,39.19109
45.025,-119.8581,39.24089
41.8,-120.2885,39.4738
21.725,-119.9218,39.5239
14.562501,-120.4549,38.57567
45.0,-120.094,38.62627
10.025,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.3375,-120.223,39.19109
43.225,-119.8581,39.24089
41.8,-120.2885,39.4738
23.475,-119.9218,39.5239
14.300001,-120.4549,38.57567
45.0,-120.094,38.62627
10.3125,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.5,-120.223,39.19109
42.325005,-119.8581,39.24089
41.8,-120.2885,39.4738
10.0,-119.9218,39.5239
40.550003,-120.4549,38.57567
45.0,-120.094,38.62627
39.912502,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.5,-120.223,39.19109
37.9625,-119.8581,39.24089
41.8,-120.2885,39.4738
10.0,-119.9218,39.5239
41.5,-120.4549,38.57567
45.0,-120.094,38.62627
40.625,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.5,-120.223,39.19109
45.0,-119.8581,39.24089
41.8,-120.2885,39.4738
23.925,-119.9218,39.5239
41.0375,-120.4549,38.57567
45.0,-120.094,38.62627
24.4375,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.5,-120.223,39.19109
44.237503,-119.8581,39.24089
41.8,-120.2885,39.4738
17.900002,-119.9218,39.5239
41.4125,-120.4549,38.57567
45.0,-120.094,38.62627
15.875,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.5,-120.223,39.19109
39.3125,-119.8581,39.24089
41.8,-120.2885,39.4738
23.6875,-119.9218,39.5239
38.1875,-120.4549,38.57567
45.0,-120.094,38.62627
13.525,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.5,-120.223,39.19109
35.2,-119.8581,39.24089
41.8,-120.2885,39.4738
20.7875,-119.9218,39.5239
41.2625,-120.4549,38.57567
45.0,-120.094,38.62627
21.6875,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.5,-120.223,39.19109
40.962498,-119.8581,39.24089
41.8,-120.2885,39.4738
15.3375,-119.9218,39.5239
40.675003,-120.4549,38.57567
45.0,-120.094,38.62627
18.637499,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.5,-120.223,39.19109
39.199997,-119.8581,39.24089
41.8,-120.2885,39.4738
19.074999,-119.9218,39.5239
41.175,-120.4549,38.57567
45.0,-120.094,38.62627
12.5875,-120.5208,38.8577
43.700005,-120.1582,38.90858
48.600002,-119.795,38.9581
37.5,-120.223,39.19109
37.3125,-119.8581,39.24089
41.8,-120.2885,39.4738
13.487499,-119.9218,39.5239
36.075,-120.4549,38.57567
45.0,-120.094,38.62627
