lftx4,lon,lat
4.2154055,-119.8581,39.24089
4.6029053,-120.2885,39.4738
5.590406,-119.9218,39.5239
6.9931183,-120.4549,38.57567
4.105617,-120.094,38.62627
6.8431168,-120.5208,38.8577
5.630617,-120.1582,38.90858
5.1431174,-119.795,38.9581
5.1181173,-120.223,39.19109
5.243117,-119.8581,39.24089
5.1806173,-120.2885,39.4738
5.3681173,-119.9218,39.5239
7.7481685,-120.4549,38.57567
3.8481681,-120.094,38.62627
7.8606687,-120.5208,38.8577
5.6356683,-120.1582,38.90858
5.198168,-119.795,38.9581
5.298168,-120.223,39.19109
5.335668,-119.8581,39.24089
5.398168,-120.2885,39.4738
6.4856687,-119.9218,39.5239
4.4796886,-120.4549,38.57567
2.192188,-120.094,38.62627
4.5546875,-120.5208,38.8577
3.2296882,-120.1582,38.90858
3.0421882,-119.795,38.9581
2.5921884,-120.223,39.19109
2.8421881,-119.8581,39.24089
2.8421881,-120.2885,39.4738
3.3671882,-119.9218,39.5239
9.311031,-120.4549,38.57567
5.6860313,-120.094,38.62627
9.423532,-120.5208,38.8577
6.4735317,-120.1582,38.90858
6.373531,-119.795,38.9581
6.173531,-120.223,39.19109
6.4485316,-119.8581,39.24089
5.9360313,-120.2885,39.4738
7.0360317,-119.9218,39.5239
8.641587,-120.4549,38.57567
4.216588,-120.094,38.62627
8.604088,-120.5208,38.8577
4.5540876,-120.1582,38.90858
4.516588,-119.795,38.9581
4.104088,-120.223,39.19109
4.4915876,-119.8581,39.24089
3.7415876,-120.2885,39.4738
5.141588,-119.9218,39.5239
6.170308,-120.4549,38.57567
4.0328083,-120.094,38.62627
6.0328083,-120.5208,38.8577
3.8328085,-120.1582,38.90858
4.5828085,-119.795,38.9581
3.5828085,-120.223,39.19109
4.8453083,-119.8581,39.24089
3.2203083,-120.2885,39.4738
4.8453083,-119.9218,39.5239
7.4509673,-120.4549,38.57567
4.6634674,-120.094,38.62627
7.3384676,-120.5208,38.8577
6.1509666,-120.1582,38.90858
5.388467,-119.795,38.9581
5.400967,-120.223,39.19109
5.175967,-119.8581,39.24089
5.4009666,-120.2885,39.4738
5.738467,-119.9218,39.5239
7.686904,-120.4549,38.57567
3.4869041,-120.094,38.62627
7.724404,-120.5208,38.8577
5.0744047,-120.1582,38.90858
4.3369045,-119.795,38.9581
4.6619043,-120.223,39.19109
4.374404,-119.8581,39.24089
4.386904,-120.2885,39.4738
5.474405,-119.9218,39.5239
6.348969,-120.4549,38.57567
3.6989694,-120.094,38.62627
6.223969,-120.5208,38.8577
4.6614695,-120.1582,38.90858
4.123969,-119.795,38.9581
4.0489693,-120.223,39.19109
3.998969,-119.8581,39.24089
3.9864693,-120.2885,39.4738
4.6364694,-119.9218,39.5239
6.001445,-120.4549,38.57567
4.688944,-120.094,38.62627
5.9639444,-120.5208,38.8577
5.088944,-120.1582,38.90858
5.751444,-119.795,38.9581
4.801444,-120.223,39.19109
5.813944,-119.8581,39.24089
4.7014437,-120.2885,39.4738
5.8014436,-119.9218,39.5239
2.9307947,-120.4549,38.57567
2.2682946,-120.094,38.62627
2.993295,-120.5208,38.8577
2.9182947,-120.1582,38.90858
2.9307945,-119.795,38.9581
2.630795,-120.223,39.19109
2.8932946,-119.8581,39.24089
2.9807947,-120.2885,39.4738
3.1807945,-119.9218,39.5239
6.1500235,-120.4549,38.57567
3.8625238,-120.094,38.62627
6.000025,-120.5208,38.8577
5.100024,-120.1582,38.90858
4.9125237,-119.795,38.9581
4.550024,-120.223,39.19109
4.8625236,-119.8581,39.24089
4.487524,-120.2885,39.4738
5.4750233,-119.9218,39.5239
2.3125992,-120.4549,38.57567
1.3625991,-120.094,38.62627
2.225099,-120.5208,38.8577
2.1875992,-120.1582,38.90858
1.9250994,-119.795,38.9581
1.7500994,-120.223,39.19109
2.025099,-119.8581,39.24089
2.1750991,-120.2885,39.4738
2.1125994,-119.9218,39.5239
4.2830515,-120.4549,38.57567
2.5080516,-120.094,38.62627
4.620552,-120.5208,38.8577
2.958052,-120.1582,38.90858
3.1705515,-119.795,38.9581
2.7580516,-120.223,39.19109
3.4080517,-119.8581,39.24089
2.8830516,-120.2885,39.4738
3.8205519,-119.9218,39.5239
5.150758,-120.4549,38.57567
2.5132575,-120.094,38.62627
4.750757,-120.5208,38.8577
2.3382573,-120.1582,38.90858
2.763257,-119.795,38.9581
2.175757,-120.223,39.19109
2.9507573,-119.8581,39.24089
2.1757572,-120.2885,39.4738
3.1382573,-119.9218,39.5239
7.02284,-120.4549,38.57567
4.5353403,-120.094,38.62627
7.0478406,-120.5208,38.8577
5.2353406,-120.1582,38.90858
5.9103403,-119.795,38.9581
5.1103406,-120.223,39.19109
6.0853405,-119.8581,39.24089
4.9353404,-120.2885,39.4738
6.5853405,-119.9218,39.5239
6.244974,-120.4549,38.57567
4.2074738,-120.094,38.62627
5.9824734,-120.5208,38.8577
4.294974,-120.1582,38.90858
4.732474,-119.795,38.9581
3.969974,-120.223,39.19109
4.8574743,-119.8581,39.24089
3.794974,-120.2885,39.4738
5.1824737,-119.9218,39.5239
4.834573,-120.4549,38.57567
2.609573,-120.094,38.62627
4.772073,-120.5208,38.8577
2.634573,-120.1582,38.90858
3.5345728,-119.795,38.9581
2.547073,-120.223,39.19109
3.947073,-119.8581,39.24089
2.509573,-120.2885,39.4738
4.234573,-119.9218,39.5239
4.736027,-120.4549,38.57567
2.0985267,-120.094,38.62627
4.6735263,-120.5208,38.8577
1.9110267,-120.1582,38.90858
2.5735264,-119.795,38.9581
1.7985268,-120.223,39.19109
3.0485263,-119.8581,39.24089
1.8985264,-120.2885,39.4738
3.3735266,-119.9218,39.5239
5.7532578,-120.4549,38.57567
3.003258,-120.094,38.62627
5.7782583,-120.5208,38.8577
3.8032582,-120.1582,38.90858
3.9032583,-119.795,38.9581
3.865758,-120.223,39.19109
4.353258,-119.8581,39.24089
4.003258,-120.2885,39.4738
4.978258,-119.9218,39.5239
12.646031,-120.4549,38.57567
9.633533,-120.094,38.62627
12.371032,-120.5208,38.8577
10.471031,-120.1582,38.90858
10.221032,-119.795,38.9581
10.021031,-120.223,39.19109
9.921031,-119.8581,39.24089
9.608532,-120.2885,39.4738
9.321032,-119.9218,39.5239
13.15413,-120.4549,38.57567
6.40413,-120.094,38.62627
13.39163,-120.5208,38.8577
8.754129,-120.1582,38.90858
9.76663,-119.795,38.9581
9.06663,-120.223,39.19109
10.22913,-119.8581,39.24089
8.504129,-120.2885,39.4738
12.16663,-119.9218,39.5239
9.470767,-120.4549,38.57567
5.4457674,-120.094,38.62627
9.008266,-120.5208,38.8577
6.220767,-120.1582,38.90858
6.6332674,-119.795,38.9581
5.9457674,-120.223,39.19109
6.7207675,-119.8581,39.24089
5.645767,-120.2885,39.4738
7.445767,-119.9218,39.5239
8.033623,-120.4549,38.57567
5.1211214,-120.094,38.62627
7.921122,-120.5208,38.8577
6.696122,-120.1582,38.90858
6.4836216,-119.795,38.9581
6.3586216,-120.223,39.19109
6.408622,-119.8581,39.24089
6.346122,-120.2885,39.4738
6.921122,-119.9218,39.5239
9.839547,-120.4549,38.57567
5.5895476,-120.094,38.62627
9.964548,-120.5208,38.8577
7.1145473,-120.1582,38.90858
7.3770485,-119.795,38.9581
6.889547,-120.223,39.19109
7.6145477,-119.8581,39.24089
6.602047,-120.2885,39.4738
8.514548,-119.9218,39.5239
8.904507,-120.4549,38.57567
4.754507,-120.094,38.62627
9.117007,-120.5208,38.8577
6.417007,-120.1582,38.90858
5.867007,-119.795,38.9581
5.917007,-120.223,39.19109
5.9420075,-119.8581,39.24089
5.829508,-120.2885,39.4738
7.067007,-119.9218,39.5239
8.539019,-120.4549,38.57567
5.564018,-120.094,38.62627
9.264017,-120.5208,38.8577
7.7640176,-120.1582,38.90858
7.239018,-119.795,38.9581
7.6265173,-120.223,39.19109
7.3890176,-119.8581,39.24089
7.8765182,-120.2885,39.4738
7.964018,-119.9218,39.5239
8.421957,-120.4549,38.57567
3.8469574,-120.094,38.62627
8.109457,-120.5208,38.8577
5.821957,-120.1582,38.90858
6.1719575,-119.795,38.9581
5.346957,-120.223,39.19109
6.034457,-119.8581,39.24089
5.3219566,-120.2885,39.4738
7.2719574,-119.9218,39.5239
8.059967,-120.4549,38.57567
4.497467,-120.094,38.62627
7.997467,-120.5208,38.8577
5.822468,-120.1582,38.90858
6.1974673,-119.795,38.9581
5.509967,-120.223,39.19109
6.4099665,-119.8581,39.24089
5.4099674,-120.2885,39.4738
7.159967,-119.9218,39.5239
7.4051046,-120.4549,38.57567
4.280104,-120.094,38.62627
7.5801044,-120.5208,38.8577
6.005104,-120.1582,38.90858
5.9051037,-119.795,38.9581
5.5301037,-120.223,39.19109
5.942604,-119.8581,39.24089
5.5426044,-120.2885,39.4738
7.0551043,-119.9218,39.5239
6.671801,-120.4549,38.57567
2.9593015,-120.094,38.62627
6.709302,-120.5208,38.8577
4.8843017,-120.1582,38.90858
4.5343018,-119.795,38.9581
4.1593013,-120.223,39.19109
4.4843016,-119.8581,39.24089
4.4843016,-120.2885,39.4738
5.421801,-119.9218,39.5239
7.7641277,-120.4549,38.57567
4.114127,-120.094,38.62627
8.276628,-120.5208,38.8577
6.226628,-120.1582,38.90858
5.651627,-119.795,38.9581
5.8641276,-120.223,39.19109
5.814127,-119.8581,39.24089
5.839127,-120.2885,39.4738
7.114127,-119.9218,39.5239
8.945814,-120.4549,38.57567
4.3833146,-120.094,38.62627
9.008315,-120.5208,38.8577
5.9833145,-120.1582,38.90858
5.6458144,-119.795,38.9581
5.6833143,-120.223,39.19109
5.6833143,-119.8581,39.24089
5.4708147,-120.2885,39.4738
6.883314,-119.9218,39.5239
6.8134418,-120.4549,38.57567
3.6634421,-120.094,38.62627
6.5134425,-120.5208,38.8577
4.588442,-120.1582,38.90858
4.288442,-119.795,38.9581
4.200942,-120.223,39.19109
4.350942,-119.8581,39.24089
4.550942,-120.2885,39.4738
5.013442,-119.9218,39.5239
7.6609936,-120.4549,38.57567
5.2234936,-120.094,38.62627
7.685993,-120.5208,38.8577
6.4984937,-120.1582,38.90858
6.4234934,-119.795,38.9581
5.998493,-120.223,39.19109
6.4734936,-119.8581,39.24089
6.2359943,-120.2885,39.4738
7.2859936,-119.9218,39.5239
4.9040813,-120.4549,38.57567
2.5165806,-120.094,38.62627
4.654081,-120.5208,38.8577
3.929081,-120.1582,38.90858
3.3915813,-119.795,38.9581
3.0165806,-120.223,39.19109
3.1290808,-119.8581,39.24089
3.441581,-120.2885,39.4738
4.091581,-119.9218,39.5239
5.315835,-120.4549,38.57567
3.490835,-120.094,38.62627
5.0783353,-120.5208,38.8577
4.628335,-120.1582,38.90858
3.753335,-119.795,38.9581
3.553335,-120.223,39.19109
3.3033352,-119.8581,39.24089
3.665835,-120.2885,39.4738
3.7908351,-119.9218,39.5239
8.953164,-120.4549,38.57567
5.440664,-120.094,38.62627
9.090665,-120.5208,38.8577
7.240664,-120.1582,38.90858
7.0781646,-119.795,38.9581
6.9656644,-120.223,39.19109
7.340664,-119.8581,39.24089
6.865664,-120.2885,39.4738
8.040664,-119.9218,39.5239
4.991759,-120.4549,38.57567
3.8042586,-120.094,38.62627
5.054259,-120.5208,38.8577
4.866759,-120.1582,38.90858
4.829259,-119.795,38.9581
4.4042583,-120.223,39.19109
4.8917584,-119.8581,39.24089
4.6417584,-120.2885,39.4738
5.0542583,-119.9218,39.5239
2.5509667,-120.4549,38.57567
1.4009668,-120.094,38.62627
2.7009666,-120.5208,38.8577
2.8259668,-120.1582,38.90858
2.1759667,-119.795,38.9581
2.2509668,-120.223,39.19109
2.2134666,-119.8581,39.24089
3.0259666,-120.2885,39.4738
2.9884667,-119.9218,39.5239
4.6699204,-120.4549,38.57567
3.35742,-120.094,38.62627
4.89492,-120.5208,38.8577
4.16992,-120.1582,38.90858
4.19492,-119.795,38.9581
3.8449197,-120.223,39.19109
4.29492,-119.8581,39.24089
3.7949197,-120.2885,39.4738
4.7074203,-119.9218,39.5239
6.3935585,-120.4549,38.57567
3.9935586,-120.094,38.62627
6.456059,-120.5208,38.8577
3.943559,-120.1582,38.90858
4.531059,-119.795,38.9581
3.868559,-120.223,39.19109
4.856059,-119.8581,39.24089
3.7310588,-120.2885,39.4738
5.5185585,-119.9218,39.5239
6.444005,-120.4549,38.57567
3.8690052,-120.094,38.62627
6.431505,-120.5208,38.8577
4.081505,-120.1582,38.90858
4.9065046,-119.795,38.9581
3.906505,-120.223,39.19109
5.1190047,-119.8581,39.24089
3.7690053,-120.2885,39.4738
5.531505,-119.9218,39.5239
3.6411486,-120.4549,38.57567
1.7536485,-120.094,38.62627
3.7661486,-120.5208,38.8577
1.4911485,-120.1582,38.90858
2.3536487,-119.795,38.9581
1.3411486,-120.223,39.19109
2.7036486,-119.8581,39.24089
1.4161484,-120.2885,39.4738
2.9786487,-119.9218,39.5239
4.4963155,-120.4549,38.57567
2.833815,-120.094,38.62627
4.8713155,-120.5208,38.8577
3.0963154,-120.1582,38.90858
4.0713153,-119.795,38.9581
3.2838151,-120.223,39.19109
4.708815,-119.8581,39.24089
3.4088154,-120.2885,39.4738
5.108815,-119.9218,39.5239
4.0046906,-120.4549,38.57567
2.4046907,-120.094,38.62627
4.3171906,-120.5208,38.8577
2.5296905,-120.1582,38.90858
3.3671901,-119.795,38.9581
