prate,lon,lat
1.865885e-06,-120.5208,38.8577
1.865885e-06,-120.1582,38.90858
3.115885e-06,-119.795,38.9581
1.865885e-06,-120.223,39.19109
3.115885e-06,-119.8581,39.24089
1.865885e-06,-120.2885,39.4738
6.15885e-07,-119.9218,39.5239
2.7608593e-07,-120.4549,38.57567
2.7608593e-07,-120.094,38.62627
2.7608593e-07,-120.5208,38.8577
2.7608593e-07,-120.1582,38.90858
2.7608593e-07,-119.795,38.9581
2.7608593e-07,-120.223,39.19109
2.7608593e-07,-119.8581,39.24089
2.7608593e-07,-120.2885,39.4738
2.7608593e-07,-119.9218,39.5239
8.948564e-07,-120.4549,38.57567
8.948564e-07,-120.094,38.62627
8.948564e-07,-120.5208,38.8577
8.948564e-07,-120.1582,38.90858
8.948564e-07,-119.795,38.9581
8.948564e-07,-120.223,39.19109
8.948564e-07,-119.8581,39.24089
8.948564e-07,-120.2885,39.4738
8.948564e-07,-119.9218,39.5239
1.2517157e-06,-120.4549,38.57567
2.5017157e-06,-120.094,38.62627
1.7158754e-09,-120.5208,38.8577
1.7158754e-09,-120.1582,38.90858
1.7158754e-09,-119.795,38.9581
1.7158754e-09,-120.223,39.19109
1.7158754e-09,-119.8581,39.24089
1.7158754e-09,-120.2885,39.4738
1.7158754e-09,-119.9218,39.5239
-2.0361658e-06,-120.4549,38.57567
-2.0361658e-06,-120.094,38.62627
-2.0361658e-06,-120.5208,38.8577
-2.0361658e-06,-120.1582,38.90858
7.963834e-06,-119.795,38.9581
4.638342e-07,-120.223,39.19109
1.9213834e-05,-119.8581,39.24089
-7.8616574e-07,-120.2885,39.4738
4.213834e-06,-119.9218,39.5239
5.0402855e-07,-120.4549,38.57567
5.0402855e-07,-120.094,38.62627
5.0402855e-07,-120.5208,38.8577
1.7540285e-06,-120.1582,38.90858
5.0402855e-07,-119.795,38.9581
5.0402855e-07,-120.223,39.19109
5.0402855e-07,-119.8581,39.24089
5.0402855e-07,-120.2885,39.4738
5.0402855e-07,-119.9218,39.5239
7.4102104e-08,-120.4549,38.57567
-1.1758978e-06,-120.094,38.62627
-1.1758978e-06,-120.5208,38.8577
1.3241022e-06,-120.1582,38.90858
-1.1758978e-06,-119.795,38.9581
6.324102e-06,-120.223,39.19109
2.574102e-06,-119.8581,39.24089
3.8241024e-06,-120.2885,39.4738
5.074102e-06,-119.9218,39.5239
7.4014946e-07,-120.4549,38.57567
7.4014946e-07,-120.094,38.62627
7.4014946e-07,-120.5208,38.8577
7.4014946e-07,-120.1582,38.90858
7.4014946e-07,-119.795,38.9581
7.4014946e-07,-120.223,39.19109
7.4014946e-07,-119.8581,39.24089
7.4014946e-07,-120.2885,39.4738
7.4014946e-07,-119.9218,39.5239
-6.0565804e-07,-120.4549,38.57567
-6.0565804e-07,-120.094,38.62627
-6.0565804e-07,-120.5208,38.8577
-6.0565804e-07,-120.1582,38.90858
-6.0565804e-07,-119.795,38.9581
-6.0565804e-07,-120.223,39.19109
-6.0565804e-07,-119.8581,39.24089
-6.0565804e-07,-120.2885,39.4738
-6.0565804e-07,-119.9218,39.5239
4.9387268e-09,-120.4549,38.57567
4.9387268e-09,-120.094,38.62627
3.7549385e-06,-120.5208,38.8577
4.9387268e-09,-120.1582,38.90858
4.9387268e-09,-119.795,38.9581
4.9387268e-09,-120.223,39.19109
4.9387268e-09,-119.8581,39.24089
4.9387268e-09,-120.2885,39.4738
4.9387268e-09,-119.9218,39.5239
-1.5507399e-06,-120.4549,38.57567
-1.5507399e-06,-120.094,38.62627
-3.007399e-07,-120.5208,38.8577
-1.5507399e-06,-120.1582,38.90858
-1.5507399e-06,-119.795,38.9581
-1.5507399e-06,-120.223,39.19109
-1.5507399e-06,-119.8581,39.24089
-1.5507399e-06,-120.2885,39.4738
-1.5507399e-06,-119.9218,39.5239
-1.7242893e-06,-120.4549,38.57567
-1.7242893e-06,-120.094,38.62627
-1.7242893e-06,-120.5208,38.8577
-1.7242893e-06,-120.1582,38.90858
-1.7242893e-06,-119.795,38.9581
-1.7242893e-06,-120.223,39.19109
-1.7242893e-06,-119.8581,39.24089
-1.7242893e-06,-120.2885,39.4738
-1.7242893e-06,-119.9218,39.5239
1.3786726e-06,-120.4549,38.57567
1.3786726e-06,-120.094,38.62627
1.3786726e-06,-120.5208,38.8577
1.3786726e-06,-120.1582,38.90858
3.8786725e-06,-119.795,38.9581
3.1378673e-05,-120.223,39.19109
1.2628671e-05,-119.8581,39.24089
1.1378673e-05,-120.2885,39.4738
6.3786724e-06,-119.9218,39.5239
4.5806537e-06,-120.4549,38.57567
-4.1934658e-07,-120.094,38.62627
3.583065e-05,-120.5208,38.8577
1.0830653e-05,-120.1582,38.90858
2.0806533e-06,-119.795,38.9581
1.8330653e-05,-120.223,39.19109
8.3065333e-07,-119.8581,39.24089
3.3306533e-06,-120.2885,39.4738
2.0806533e-06,-119.9218,39.5239
8.036169e-05,-120.4549,38.57567
1.661169e-05,-120.094,38.62627
7.161169e-05,-120.5208,38.8577
1.6611692e-05,-120.1582,38.90858
4.1116914e-06,-119.795,38.9581
3.411169e-05,-120.223,39.19109
1.6116913e-06,-119.8581,39.24089
4.0361694e-05,-120.2885,39.4738
1.4111691e-05,-119.9218,39.5239
7.874848e-07,-120.4549,38.57567
-4.6251526e-07,-120.094,38.62627
-4.6251523e-07,-120.5208,38.8577
-4.6251523e-07,-120.1582,38.90858
-4.6251526e-07,-119.795,38.9581
4.5374845e-06,-120.223,39.19109
-4.6251523e-07,-119.8581,39.24089
7.8748474e-07,-120.2885,39.4738
-4.6251523e-07,-119.9218,39.5239
1.4048797e-05,-120.4549,38.57567
2.7987985e-06,-120.094,38.62627
2.4048797e-05,-120.5208,38.8577
2.7987985e-06,-120.1582,38.90858
2.9879834e-07,-119.795,38.9581
7.798798e-06,-120.223,39.19109
2.9879834e-07,-119.8581,39.24089
6.548799e-06,-120.2885,39.4738
2.9879834e-07,-119.9218,39.5239
1.1486051e-06,-120.4549,38.57567
-1.013949e-07,-120.094,38.62627
-1.013949e-07,-120.5208,38.8577
-1.013949e-07,-120.1582,38.90858
-1.013949e-07,-119.795,38.9581
-1.013949e-07,-120.223,39.19109
-1.013949e-07,-119.8581,39.24089
-1.013949e-07,-120.2885,39.4738
1.1486052e-06,-119.9218,39.5239
8.514923e-06,-120.4549,38.57567
-2.3507592e-07,-120.094,38.62627
1.4764923e-05,-120.5208,38.8577
1.0149241e-06,-120.1582,38.90858
-1.4850759e-06,-119.795,38.9581
4.764924e-06,-120.223,39.19109
-2.3507596e-07,-119.8581,39.24089
8.514924e-06,-120.2885,39.4738
3.514924e-06,-119.9218,39.5239
0.00012072307,-120.4549,38.57567
9.822306e-05,-120.094,38.62627
0.00014197307,-120.5208,38.8577
0.00010822305,-120.1582,38.90858
3.697307e-05,-119.795,38.9581
9.0723064e-05,-120.223,39.19109
1.9473071e-05,-119.8581,39.24089
5.3223073e-05,-120.2885,39.4738
2.4473069e-05,-119.9218,39.5239
2.7670972e-06,-120.4549,38.57567
5.267097e-06,-120.094,38.62627
1.02670965e-05,-120.5208,38.8577
1.0267097e-05,-120.1582,38.90858
4.017097e-06,-119.795,38.9581
5.267097e-06,-120.223,39.19109
-9.829026e-07,-119.8581,39.24089
-9.829026e-07,-120.2885,39.4738
-2.2329027e-06,-119.9218,39.5239
0.0002012769,-120.4549,38.57567
6.377689e-05,-120.094,38.62627
0.00021002688,-120.5208,38.8577
0.00010377689,-120.1582,38.90858
2.3776893e-05,-119.795,38.9581
0.00015002688,-120.223,39.19109
2.3776895e-05,-119.8581,39.24089
0.00011502689,-120.2885,39.4738
4.5026893e-05,-119.9218,39.5239
9.276375e-05,-120.4549,38.57567
7.9013764e-05,-120.094,38.62627
8.776376e-05,-120.5208,38.8577
6.776376e-05,-120.1582,38.90858
3.401376e-05,-119.795,38.9581
8.526375e-05,-120.223,39.19109
1.401376e-05,-119.8581,39.24089
4.026376e-05,-120.2885,39.4738
1.401376e-05,-119.9218,39.5239
5.39231e-07,-120.4549,38.57567
5.39231e-07,-120.094,38.62627
5.39231e-07,-120.5208,38.8577
5.39231e-07,-120.1582,38.90858
-7.107691e-07,-119.795,38.9581
5.39231e-07,-120.223,39.19109
-7.107691e-07,-119.8581,39.24089
5.39231e-07,-120.2885,39.4738
5.39231e-07,-119.9218,39.5239
4.7673734e-07,-120.4549,38.57567
1.7267373e-06,-120.094,38.62627
4.7673734e-07,-120.5208,38.8577
1.7267373e-06,-120.1582,38.90858
1.7267373e-06,-119.795,38.9581
1.7267373e-06,-120.223,39.19109
1.7267373e-06,-119.8581,39.24089
1.7267373e-06,-120.2885,39.4738
1.7267373e-06,-119.9218,39.5239
1.3493883e-07,-120.4549,38.57567
-1.1150612e-06,-120.094,38.62627
-1.1150612e-06,-120.5208,38.8577
-1.1150612e-06,-120.1582,38.90858
-1.1150612e-06,-119.795,38.9581
-1.1150612e-06,-120.223,39.19109
-1.1150612e-06,-119.8581,39.24089
-1.1150612e-06,-120.2885,39.4738
1.3493889e-07,-119.9218,39.5239
5.6352724e-06,-120.4549,38.57567
3.1352724e-06,-120.094,38.62627
1.5635273e-05,-120.5208,38.8577
3.1352724e-06,-120.1582,38.90858
1.8852724e-06,-119.795,38.9581
6.8852723e-06,-120.223,39.19109
1.8852724e-06,-119.8581,39.24089
8.135272e-06,-120.2885,39.4738
1.8852724e-06,-119.9218,39.5239
1.4720209e-05,-120.4549,38.57567
2.4720212e-05,-120.094,38.62627
6.0970207e-05,-120.5208,38.8577
3.347021e-05,-120.1582,38.90858
1.597021e-05,-119.795,38.9581
3.7220212e-05,-120.223,39.19109
1.097021e-05,-119.8581,39.24089
1.597021e-05,-120.2885,39.4738
3.4702098e-06,-119.9218,39.5239
1.6653448e-06,-120.4549,38.57567
2.9153448e-06,-120.094,38.62627
2.9153448e-06,-120.5208,38.8577
1.0415344e-05,-120.1582,38.90858
2.9153448e-06,-119.795,38.9581
1.2915344e-05,-120.223,39.19109
5.4153447e-06,-119.8581,39.24089
1.4165344e-05,-120.2885,39.4738
6.6653447e-06,-119.9218,39.5239
1.1221293e-05,-120.4549,38.57567
1.9971294e-05,-120.094,38.62627
1.2471293e-05,-120.5208,38.8577
1.2471293e-05,-120.1582,38.90858
1.8721294e-05,-119.795,38.9581
2.2471293e-05,-120.223,39.19109
3.721293e-06,-119.8581,39.24089
2.6221294e-05,-120.2885,39.4738
1.8721294e-05,-119.9218,39.5239
1.1475488e-05,-120.4549,38.57567
1.5225487e-05,-120.094,38.62627
2.7725486e-05,-120.5208,38.8577
4.0225485e-05,-120.1582,38.90858
1.2725486e-05,-119.795,38.9581
5.0225484e-05,-120.223,39.19109
1.5225487e-05,-119.8581,39.24089
2.2725486e-05,-120.2885,39.4738
1.5225487e-05,-119.9218,39.5239
0.00022387333,-120.4549,38.57567
0.00019012333,-120.094,38.62627
0.00033637334,-120.5208,38.8577
0.00026262333,-120.1582,38.90858
0.00016887333,-119.795,38.9581
0.00021387331,-120.223,39.19109
0.00012637333,-119.8581,39.24089
0.00014887333,-120.2885,39.4738
5.262333e-05,-119.9218,39.5239
4.40375e-06,-120.4549,38.57567
1.9037503e-06,-120.094,38.62627
1.9037503e-06,-120.5208,38.8577
3.1537506e-06,-120.1582,38.90858
1.9037503e-06,-119.795,38.9581
3.1537502e-06,-120.223,39.19109
1.9037503e-06,-119.8581,39.24089
1.9037503e-06,-120.2885,39.4738
6.5375036e-07,-119.9218,39.5239
2.6364646e-06,-120.4549,38.57567
2.6364646e-06,-120.094,38.62627
7.636464e-06,-120.5208,38.8577
3.8864646e-06,-120.1582,38.90858
3.8864646e-06,-119.795,38.9581
5.136464e-06,-120.223,39.19109
2.6364646e-06,-119.8581,39.24089
2.6364646e-06,-120.2885,39.4738
2.6364646e-06,-119.9218,39.5239
3.1133723e-06,-120.4549,38.57567
3.1133723e-06,-120.094,38.62627
1.8633724e-06,-120.5208,38.8577
1.8633724e-06,-120.1582,38.90858
1.8633724e-06,-119.795,38.9581
1.8633724e-06,-120.223,39.19109
1.8633724e-06,-119.8581,39.24089
1.8633724e-06,-120.2885,39.4738
1.8633724e-06,-119.9218,39.5239
-1.963589e-06,-120.4549,38.57567
-1.963589e-06,-120.094,38.62627
-7.1358903e-07,-120.5208,38.8577
-1.963589e-06,-120.1582,38.90858
-1.963589e-06,-119.795,38.9581
-1.963589e-06,-120.223,39.19109
-1.963589e-06,-119.8581,39.24089
-7.1358903e-07,-120.2885,39.4738
-1.963589e-06,-119.9218,39.5239
2.1161545e-06,-120.4549,38.57567
2.1161545e-06,-120.094,38.62627
2.1161545e-06,-120.5208,38.8577
2.1161545e-06,-120.1582,38.90858
2.1161545e-06,-119.795,38.9581
2.1161545e-06,-120.223,39.19109
2.1161545e-06,-119.8581,39.24089
3.3661547e-06,-120.2885,39.4738
2.1161545e-06,-119.9218,39.5239
1.9089157e-09,-120.4549,38.57567
1.9089157e-09,-120.094,38.62627
1.9089157e-09,-120.5208,38.8577
1.9089157e-09,-120.1582,38.90858
1.9089157e-09,-119.795,38.9581
1.9089157e-09,-120.223,39.19109
1.9089157e-09,-119.8581,39.24089
1.9089157e-09,-120.2885,39.4738
1.9089157e-09,-119.9218,39.5239
5.4788466e-06,-120.4549,38.57567
4.228847e-06,-120.094,38.62627
6.7288465e-06,-120.5208,38.8577
4.228847e-06,-120.1582,38.90858
4.228847e-06,-119.795,38.9581
7.978846e-06,-120.223,39.19109
4.228847e-06,-119.8581,39.24089
4.228847e-06,-120.2885,39.4738
4.228847e-06,-119.9218,39.5239
6.374366e-07,-120.4549,38.57567
6.374366e-07,-120.094,38.62627
6.374366e-07,-120.5208,38.8577
6.374366e-07,-120.1582,38.90858
6.8874365e-06,-119.795,38.9581
6.374366e-07,-120.223,39.19109
6.374366e-07,-119.8581,39.24089
6.374366e-07,-120.2885,39.4738
6.374366e-07,-119.9218,39.5239
-1.05544e-06,-120.4549,38.57567
-1.05544e-06,-120.094,38.62627
-1.05544e-06,-120.5208,38.8577
-1.05544e-06,-120.1582,38.90858
-1.05544e-06,-119.795,38.9581
-1.05544e-06,-120.223,39.19109
-1.05544e-06,-119.8581,39.24089
-1.05544e-06,-120.2885,39.4738
-1.05544e-06,-119.9218,39.5239
-2.7635335e-07,-120.4549,38.57567
-2.7635335e-07,-120.094,38.62627
-2.7635335e-07,-120.5208,38.8577
-2.7635335e-07,-120.1582,38.90858
-2.7635335e-07,-119.795,38.9581
-2.7635335e-07,-120.223,39.19109
-2.7635335e-07,-119.8581,39.24089
-2.7635335e-07,-120.2885,39.4738
-2.7635335e-07,-119.9218,39.5239
-6.171208e-07,-120.4549,38.57567
-6.171208e-07,-120.094,38.62627
-6.171208e-07,-120.5208,38.8577
-6.171208e-07,-120.1582,38.90858
-6.171208e-07,-119.795,38.9581
-6.171208e-07,-120.223,39.19109
-6.171208e-07,-119.8581,39.24089
-6.171208e-07,-120.2885,39.4738
6.3287916e-07,-119.9218,39.5239
-1.8477974e-07,-120.4549,38.57567
-1.8477974e-07,-120.094,38.62627
-1.8477974e-07,-120.5208,38.8577
-1.8477974e-07,-120.1582,38.90858
-1.8477974e-07,-119.795,38.9581
-1.8477974e-07,-120.223,39.19109
-1.8477974e-07,-119.8581,39.24089
-1.8477974e-07,-120.2885,39.4738
-1.8477974e-07,-119.9218,39.5239
3.0365413e-07,-120.4549,38.57567
3.0365413e-07,-120.094,38.62627
3.0365413e-07,-120.5208,38.8577
3.0365413e-07,-120.1582,38.90858
3.0365413e-07,-119.795,38.9581
3.0365413e-07,-120.223,39.19109
3.0365413e-07,-119.8581,39.24089
3.0365413e-07,-120.2885,39.4738
3.0365413e-07,-119.9218,39.5239
-1.1242784e-06,-120.4549,38.57567
-1.1242784e-06,-120.094,38.62627
-1.1242784e-06,-120.5208,38.8577
-1.1242784e-06,-120.1582,38.90858
-1.1242784e-06,-119.795,38.9581
-1.1242784e-06,-120.223,39.19109
-1.1242784e-06,-119.8581,39.24089
-1.1242784e-06,-120.2885,39.4738
-1.1242784e-06,-119.9218,39.5239
-2.6658287e-07,-120.4549,38.57567
-2.6658287e-07,-120.094,38.62627
-2.6658287e-07,-120.5208,38.8577
-2.6658287e-07,-120.1582,38.90858
-2.6658287e-07,-119.795,38.9581
-2.6658287e-07,-120.223,39.19109
-2.6658287e-07,-119.8581,39.24089
-2.6658287e-07,-120.2885,39.4738
-2.6658287e-07,-119.9218,39.5239
9.205519e-08,-120.4549,38.57567
9.205519e-08,-120.094,38.62627
9.205519e-08,-120.5208,38.8577
9.205519e-08,-120.1582,38.90858
9.205519e-08,-119.795,38.9581
9.205519e-08,-120.223,39.19109
9.205519e-08,-119.8581,39.24089
9.205519e-08,-120.2885,39.4738
9.205519e-08,-119.9218,39.5239
-1.1915168e-06,-120.4549,38.57567
-1.1915168e-06,-120.094,38.62627
-1.1915168e-06,-120.5208,38.8577
-1.1915168e-06,-120.1582,38.90858
-1.1915168e-06,-119.795,38.9581
-1.1915168e-06,-120.223,39.19109
-1.1915168e-06,-119.8581,39.24089
-1.1915168e-06,-120.2885,39.4738
-1.1915168e-06,-119.9218,39.5239
-5.18144e-07,-120.4549,38.57567
