lhtfl,lon,lat
-32.56476,-119.8581,39.24089
-20.244446,-120.2885,39.4738
-28.19757,-119.9218,39.5239
-28.122375,-120.4549,38.57567
-29.302063,-120.094,38.62627
-32.145813,-120.5208,38.8577
-24.864563,-120.1582,38.90858
-4.2161255,-119.795,38.9581
-45.872375,-120.223,39.19109
-8.5755005,-119.8581,39.24089
-35.067688,-120.2885,39.4738
-16.997375,-119.9218,39.5239
-43.681976,-120.4549,38.57567
-43.12729,-120.094,38.62627
-43.34604,-120.5208,38.8577
-16.330414,-120.1582,38.90858
-11.478851,-119.795,38.9581
-54.81479,-120.223,39.19109
-29.853851,-119.8581,39.24089
-48.62729,-120.2885,39.4738
-22.392914,-119.9218,39.5239
-44.776,-120.4549,38.57567
-40.135376,-120.094,38.62627
-36.416626,-120.5208,38.8577
-28.440063,-120.1582,38.90858
-15.736938,-119.795,38.9581
-39.322876,-120.223,39.19109
-32.510376,-119.8581,39.24089
-39.502563,-120.2885,39.4738
-29.330688,-119.9218,39.5239
-22.46643,-120.4549,38.57567
2.3382568,-120.094,38.62627
-21.357056,-120.5208,38.8577
2.0648193,-120.1582,38.90858
-2.9976807,-119.795,38.9581
1.2523193,-120.223,39.19109
-10.857056,-119.8581,39.24089
-7.3101807,-120.2885,39.4738
-10.317993,-119.9218,39.5239
-34.91736,-120.4549,38.57567
-56.807983,-120.094,38.62627
-34.17517,-120.5208,38.8577
-23.948608,-120.1582,38.90858
-5.6048584,-119.795,38.9581
-10.768921,-120.223,39.19109
-22.323608,-119.8581,39.24089
-38.17517,-120.2885,39.4738
-12.018921,-119.9218,39.5239
-53.4198,-120.4549,38.57567
-103.34949,-120.094,38.62627
-49.70105,-120.5208,38.8577
-59.529175,-120.1582,38.90858
-12.380737,-119.795,38.9581
-37.927612,-120.223,39.19109
-35.177612,-119.8581,39.24089
-71.3573,-120.2885,39.4738
-21.88855,-119.9218,39.5239
-47.083923,-120.4549,38.57567
-75.95892,-120.094,38.62627
-45.622986,-120.5208,38.8577
-50.2558,-120.1582,38.90858
-22.146423,-119.795,38.9581
-30.458923,-120.223,39.19109
-53.85736,-119.8581,39.24089
-57.216736,-120.2885,39.4738
-25.66986,-119.9218,39.5239
-35.439575,-120.4549,38.57567
-13.134888,-120.094,38.62627
-32.650513,-120.5208,38.8577
-9.377075,-120.1582,38.90858
-9.54895,-119.795,38.9581
-8.931763,-120.223,39.19109
-25.228638,-119.8581,39.24089
-12.095825,-120.2885,39.4738
-18.650513,-119.9218,39.5239
-26.525696,-120.4549,38.57567
-12.392883,-120.094,38.62627
-27.150696,-120.5208,38.8577
-11.721008,-120.1582,38.90858
-9.885071,-119.795,38.9581
-8.416321,-120.223,39.19109
-13.814758,-119.8581,39.24089
-11.096008,-120.2885,39.4738
-12.408508,-119.9218,39.5239
-17.951385,-120.4549,38.57567
-11.459198,-120.094,38.62627
-21.232635,-120.5208,38.8577
-9.6388855,-120.1582,38.90858
-12.3888855,-119.795,38.9581
-9.6857605,-120.223,39.19109
-18.71701,-119.8581,39.24089
-12.1701355,-120.2885,39.4738
-8.3263855,-119.9218,39.5239
-36.06717,-120.4549,38.57567
-16.614044,-120.094,38.62627
-32.72342,-120.5208,38.8577
-13.426544,-120.1582,38.90858
-9.348419,-119.795,38.9581
-20.22342,-120.223,39.19109
-9.473419,-119.8581,39.24089
-8.848419,-120.2885,39.4738
-3.3406067,-119.9218,39.5239
-44.59021,-120.4549,38.57567
-34.066772,-120.094,38.62627
-38.004272,-120.5208,38.8577
-20.644897,-120.1582,38.90858
-2.21521,-119.795,38.9581
-38.332397,-120.223,39.19109
-7.8167725,-119.8581,39.24089
-19.816772,-120.2885,39.4738
-1.7855225,-119.9218,39.5239
-40.580414,-120.4549,38.57567
-31.025726,-120.094,38.62627
-39.244476,-120.5208,38.8577
-19.049164,-120.1582,38.90858
-10.689789,-119.795,38.9581
-18.447601,-120.223,39.19109
-5.1194763,-119.8581,39.24089
-19.408539,-120.2885,39.4738
-2.6038513,-119.9218,39.5239
-27.851685,-120.4549,38.57567
-23.99231,-120.094,38.62627
-27.27356,-120.5208,38.8577
-12.500122,-120.1582,38.90858
-5.843872,-119.795,38.9581
-7.140747,-120.223,39.19109
-8.195435,-119.8581,39.24089
-14.062622,-120.2885,39.4738
-3.7423096,-119.9218,39.5239
-28.501892,-120.4549,38.57567
-16.548767,-120.094,38.62627
-30.408142,-120.5208,38.8577
-14.43158,-120.1582,38.90858
-9.24408,-119.795,38.9581
-10.767517,-120.223,39.19109
-12.05658,-119.8581,39.24089
-12.27533,-120.2885,39.4738
-8.33783,-119.9218,39.5239
-33.75522,-120.4549,38.57567
-11.2239685,-120.094,38.62627
-41.07553,-120.5208,38.8577
-2.778656,-120.1582,38.90858
0.908844,-119.795,38.9581
-17.286469,-120.223,39.19109
-7.3958435,-119.8581,39.24089
0.9166565,-120.2885,39.4738
-3.7864685,-119.9218,39.5239
-31.246216,-120.4549,38.57567
-4.2227783,-120.094,38.62627
-29.550903,-120.5208,38.8577
-0.17590332,-120.1582,38.90858
-1.1759033,-119.795,38.9581
-0.5352783,-120.223,39.19109
-18.972778,-119.8581,39.24089
2.9100342,-120.2885,39.4738
-14.902466,-119.9218,39.5239
-47.323914,-120.4549,38.57567
-37.480164,-120.094,38.62627
-40.65204,-120.5208,38.8577
-4.9020386,-120.1582,38.90858
-5.4176636,-119.795,38.9581
-17.355164,-120.223,39.19109
-11.105164,-119.8581,39.24089
-13.058289,-120.2885,39.4738
-8.011414,-119.9218,39.5239
-44.697083,-120.4549,38.57567
-20.236145,-120.094,38.62627
-44.00177,-120.5208,38.8577
-11.2127075,-120.1582,38.90858
-2.798645,-119.795,38.9581
-19.900208,-120.223,39.19109
-19.993958,-119.8581,39.24089
-10.65802,-120.2885,39.4738
-9.03302,-119.9218,39.5239
-29.303314,-120.4549,38.57567
-63.38144,-120.094,38.62627
-36.47519,-120.5208,38.8577
-42.154877,-120.1582,38.90858
-13.733002,-119.795,38.9581
-15.920502,-120.223,39.19109
-26.28769,-119.8581,39.24089
-38.13144,-120.2885,39.4738
-15.897064,-119.9218,39.5239
11.404694,-120.4549,38.57567
-44.814056,-120.094,38.62627
-28.157806,-120.5208,38.8577
-28.314056,-120.1582,38.90858
-14.704681,-119.795,38.9581
-6.0796814,-120.223,39.19109
-19.642181,-119.8581,39.24089
-22.790619,-120.2885,39.4738
-14.345306,-119.9218,39.5239
-50.479614,-120.4549,38.57567
-3.3389893,-120.094,38.62627
-38.25305,-120.5208,38.8577
-0.47180176,-120.1582,38.90858
-11.393677,-119.795,38.9581
-9.510864,-120.223,39.19109
-16.174927,-119.8581,39.24089
1.3797607,-120.2885,39.4738
-7.3233643,-119.9218,39.5239
-46.889557,-120.4549,38.57567
-32.20987,-120.094,38.62627
-42.600494,-120.5208,38.8577
-20.608307,-120.1582,38.90858
-4.8348694,-119.795,38.9581
-11.412994,-120.223,39.19109
-20.444244,-119.8581,39.24089
-30.952057,-120.2885,39.4738
-16.577057,-119.9218,39.5239
-29.513397,-120.4549,38.57567
-37.888397,-120.094,38.62627
-26.325897,-120.5208,38.8577
-28.036835,-120.1582,38.90858
-15.411835,-119.795,38.9581
-12.810272,-120.223,39.19109
-28.638397,-119.8581,39.24089
-27.310272,-120.2885,39.4738
-14.200897,-119.9218,39.5239
-11.664642,-120.4549,38.57567
-19.227142,-120.094,38.62627
-21.62558,-120.5208,38.8577
-14.84433,-120.1582,38.90858
-12.28183,-119.795,38.9581
-11.836517,-120.223,39.19109
-24.352142,-119.8581,39.24089
-14.820892,-120.2885,39.4738
-15.758392,-119.9218,39.5239
-39.944885,-120.4549,38.57567
-17.726135,-120.094,38.62627
-39.499573,-120.5208,38.8577
-16.694885,-120.1582,38.90858
-23.468323,-119.795,38.9581
-11.155823,-120.223,39.19109
-23.61676,-119.8581,39.24089
-18.30426,-120.2885,39.4738
-5.1245728,-119.9218,39.5239
-22.52118,-120.4549,38.57567
-26.693054,-120.094,38.62627
-19.974304,-120.5208,38.8577
-31.80243,-120.1582,38.90858
-31.560242,-119.795,38.9581
-19.255554,-120.223,39.19109
-41.732117,-119.8581,39.24089
-28.661804,-120.2885,39.4738
-9.403992,-119.9218,39.5239
-2.5863037,-120.4549,38.57567
-36.32068,-120.094,38.62627
-26.031616,-120.5208,38.8577
-37.961304,-120.1582,38.90858
-27.969116,-119.795,38.9581
-21.469116,-120.223,39.19109
-31.351929,-119.8581,39.24089
-33.85193,-120.2885,39.4738
-14.281616,-119.9218,39.5239
2.7316284,-120.4549,38.57567
-34.221497,-120.094,38.62627
-21.877747,-120.5208,38.8577
-28.627747,-120.1582,38.90858
-20.01056,-119.795,38.9581
-16.369934,-120.223,39.19109
-29.393372,-119.8581,39.24089
-25.60431,-120.2885,39.4738
-15.143372,-119.9218,39.5239
7.560974,-120.4549,38.57567
-23.439026,-120.094,38.62627
-23.439026,-120.5208,38.8577
-20.853088,-120.1582,38.90858
-36.556213,-119.795,38.9581
-20.57965,-120.223,39.19109
-44.51715,-119.8581,39.24089
-25.032776,-120.2885,39.4738
-49.032776,-119.9218,39.5239
-13.388702,-120.4549,38.57567
-57.75589,-120.094,38.62627
-37.16214,-120.5208,38.8577
-44.591827,-120.1582,38.90858
-20.990265,-119.795,38.9581
-45.748077,-120.223,39.19109
-35.279327,-119.8581,39.24089
-43.341827,-120.2885,39.4738
-8.00589,-119.9218,39.5239
0.5093384,-120.4549,38.57567
-79.02191,-120.094,38.62627
-6.5219116,-120.5208,38.8577
-74.14691,-120.1582,38.90858
-44.498474,-119.795,38.9581
-38.412537,-120.223,39.19109
-90.75629,-119.8581,39.24089
-69.35004,-120.2885,39.4738
-19.29535,-119.9218,39.5239
-5.5182495,-120.4549,38.57567
-26.838562,-120.094,38.62627
-8.9713745,-120.5208,38.8577
-23.315125,-120.1582,38.90858
-22.322937,-119.795,38.9581
-19.971375,-120.223,39.19109
-29.385437,-119.8581,39.24089
-23.182312,-120.2885,39.4738
-33.244812,-119.9218,39.5239
-6.900177,-120.4549,38.57567
-45.040802,-120.094,38.62627
-10.884552,-120.5208,38.8577
-23.134552,-120.1582,38.90858
-11.681427,-119.795,38.9581
-13.7986145,-120.223,39.19109
-22.84549,-119.8581,39.24089
-30.243927,-120.2885,39.4738
-20.704865,-119.9218,39.5239
-12.798676,-120.4549,38.57567
-18.6893,-120.094,38.62627
-26.431488,-120.5208,38.8577
-14.970551,-120.1582,38.90858
-6.947113,-119.795,38.9581
-16.962738,-120.223,39.19109
-32.056488,-119.8581,39.24089
-15.853363,-120.2885,39.4738
-21.829926,-119.9218,39.5239
-29.263214,-120.4549,38.57567
-70.2554,-120.094,38.62627
-47.96634,-120.5208,38.8577
-40.958527,-120.1582,38.90858
-13.138214,-119.795,38.9581
-36.72415,-120.223,39.19109
-34.43509,-119.8581,39.24089
-41.075714,-120.2885,39.4738
-15.911652,-119.9218,39.5239
3.2977905,-120.4549,38.57567
-38.70221,-120.094,38.62627
6.196228,-120.5208,38.8577
-30.874084,-120.1582,38.90858
-16.967834,-119.795,38.9581
-13.647522,-120.223,39.19109
-30.530334,-119.8581,39.24089
-27.436584,-120.2885,39.4738
-22.835022,-119.9218,39.5239
21.466003,-120.4549,38.57567
-8.377747,-120.094,38.62627
35.255066,-120.5208,38.8577
-8.940247,-120.1582,38.90858
-7.494934,-119.795,38.9581
2.3253784,-120.223,39.19109
-10.869934,-119.8581,39.24089
-8.807434,-120.2885,39.4738
-6.104309,-119.9218,39.5239
11.267517,-120.4549,38.57567
6.1972046,-120.094,38.62627
-20.59967,-120.5208,38.8577
9.001892,-120.1582,38.90858
6.8690796,-119.795,38.9581
11.064392,-120.223,39.19109
1.8378296,-119.8581,39.24089
9.478455,-120.2885,39.4738
-9.716858,-119.9218,39.5239
12.138428,-120.4549,38.57567
-24.095947,-120.094,38.62627
23.310303,-120.5208,38.8577
-3.0412598,-120.1582,38.90858
-4.025635,-119.795,38.9581
11.130615,-120.223,39.19109
-6.2521973,-119.8581,39.24089
-2.5021973,-120.2885,39.4738
-21.486572,-119.9218,39.5239
8.775024,-120.4549,38.57567
3.939087,-120.094,38.62627
-35.029663,-120.5208,38.8577
6.407837,-120.1582,38.90858
2.6500244,-119.795,38.9581
7.4781494,-120.223,39.19109
4.7281494,-119.8581,39.24089
9.650024,-120.2885,39.4738
-15.553101,-119.9218,39.5239
21.526367,-120.4549,38.57567
-10.708008,-120.094,38.62627
34.291992,-120.5208,38.8577
-1.4189453,-120.1582,38.90858
0.07324219,-119.795,38.9581
15.885742,-120.223,39.19109
-4.0595703,-119.8581,39.24089
-1.7080078,-120.2885,39.4738
-0.08300781,-119.9218,39.5239
8.290558,-120.4549,38.57567
-6.6235046,-120.094,38.62627
-24.225067,-120.5208,38.8577
-1.6313171,-120.1582,38.90858
-0.42819214,-119.795,38.9581
9.821808,-120.223,39.19109
2.1889954,-119.8581,39.24089
-2.0531921,-120.2885,39.4738
-12.17038,-119.9218,39.5239
10.953857,-120.4549,38.57567
-39.210205,-120.094,38.62627
-30.94458,-120.5208,38.8577
-37.514893,-120.1582,38.90858
-28.061768,-119.795,38.9581
-6.25708,-120.223,39.19109
-33.952393,-119.8581,39.24089
-35.678955,-120.2885,39.4738
-28.616455,-119.9218,39.5239
-61.210266,-120.4549,38.57567
-36.327454,-120.094,38.62627
-56.429016,-120.5208,38.8577
-18.804016,-120.1582,38.90858
-3.835266,-119.795,38.9581
-19.108704,-120.223,39.19109
-13.491516,-119.8581,39.24089
-11.600891,-120.2885,39.4738
-14.116516,-119.9218,39.5239
-48.179962,-120.4549,38.57567
0.08566284,-120.094,38.62627
-59.711212,-120.5208,38.8577
2.9294128,-120.1582,38.90858
-0.40652466,-119.795,38.9581
-0.39089966,-120.223,39.19109
-3.6252747,-119.8581,39.24089
4.2497253,-120.2885,39.4738
-18.492462,-119.9218,39.5239
2.5559998,-120.4549,38.57567
-1.9830627,-120.094,38.62627
-38.951813,-120.5208,38.8577
5.6497498,-120.1582,38.90858
8.001312,-119.795,38.9581
2.6497498,-120.223,39.19109
1.6419373,-119.8581,39.24089
8.251312,-120.2885,39.4738
-14.47525,-119.9218,39.5239
-14.381989,-120.4549,38.57567
-29.694489,-120.094,38.62627
-57.23355,-120.5208,38.8577
-28.803864,-120.1582,38.90858
-22.327301,-119.795,38.9581
-10.249176,-120.223,39.19109
-20.663239,-119.8581,39.24089
-28.116364,-120.2885,39.4738
-20.100739,-119.9218,39.5239
13.6362,-120.4549,38.57567
-89.69974,-120.094,38.62627
-44.004425,-120.5208,38.8577
-62.691925,-120.1582,38.90858
-38.465363,-119.795,38.9581
-29.465363,-120.223,39.19109
-49.012238,-119.8581,39.24089
-56.1138,-120.2885,39.4738
-18.566925,-119.9218,39.5239
-79.92871,-120.4549,38.57567
-40.6084,-120.094,38.62627
-60.030273,-120.5208,38.8577
-29.889648,-120.1582,38.90858
-31.764648,-119.795,38.9581
-59.70996,-120.223,39.19109
-49.76465,-119.8581,39.24089
-38.249023,-120.2885,39.4738
-13.155273,-119.9218,39.5239
-72.51245,-120.4549,38.57567
-65.28589,-120.094,38.62627
-54.801514,-120.5208,38.8577
-50.19214,-120.1582,38.90858
-22.067139,-119.795,38.9581
-90.69995,-120.223,39.19109
-30.426514,-119.8581,39.24089
-38.91089,-120.2885,39.4738
-2.2780762,-119.9218,39.5239
-55.522797,-120.4549,38.57567
-20.71811,-120.094,38.62627
-49.991547,-120.5208,38.8577
-5.0696716,-120.1582,38.90858
-10.491547,-119.795,38.9581
-11.554047,-120.223,39.19109
-11.280609,-119.8581,39.24089
-6.389984,-120.2885,39.4738
-12.116547,-119.9218,39.5239
-53.620575,-120.4549,38.57567
-6.183075,-120.094,38.62627
-60.089325,-120.5208,38.8577
6.754425,-120.1582,38.90858
10.4888,-119.795,38.9581
-6.1127625,-120.223,39.19109
5.598175,-119.8581,39.24089
3.035675,-120.2885,39.4738
-8.370575,-119.9218,39.5239
-82.25296,-120.4549,38.57567
-9.323273,-120.094,38.62627
-74.612335,-120.5208,38.8577
-4.5107727,-120.1582,38.90858
-0.5185852,-119.795,38.9581
-20.612335,-120.223,39.19109
-11.09671,-119.8581,39.24089
-15.84671,-120.2885,39.4738
-19.495148,-119.9218,39.5239
-61.89267,-120.4549,38.57567
-53.728607,-120.094,38.62627
-60.712982,-120.5208,38.8577
-40.158295,-120.1582,38.90858
-17.658295,-119.795,38.9581
-20.822357,-120.223,39.19109
-25.306732,-119.8581,39.24089
-53.822357,-120.2885,39.4738
-22.494232,-119.9218,39.5239
-96.01471,-120.4549,38.57567
-42.01471,-120.094,38.62627
-83.124084,-120.5208,38.8577
-44.272522,-120.1582,38.90858
-48.07721,-119.795,38.9581
-98.02252,-120.223,39.19109
-54.73346,-119.8581,39.24089
-57.874084,-120.2885,39.4738
-21.76471,-119.9218,39.5239
-85.5618,-120.4549,38.57567
-113.92117,-120.094,38.62627
-82.678986,-120.5208,38.8577
-85.116486,-120.1582,38.90858
-12.733673,-119.795,38.9581
-137.94461,-120.223,39.19109
-31.13211,-119.8581,39.24089
-78.98367,-120.2885,39.4738
-12.257111,-119.9218,39.5239
-91.66315,-120.4549,38.57567
-71.6944,-120.094,38.62627
-85.811584,-120.5208,38.8577
-49.553772,-120.1582,38.90858
-10.342834,-119.795,38.9581
-111.17096,-120.223,39.19109
-18.124084,-119.8581,39.24089
-53.17096,-120.2885,39.4738
-9.741272,-119.9218,39.5239
-73.58432,-120.4549,38.57567
-23.279633,-120.094,38.62627
-72.98276,-120.5208,38.8577
-5.099945,-120.1582,38.90858
-1.0999451,-119.795,38.9581
-35.912445,-120.223,39.19109
-11.154633,-119.8581,39.24089
-28.537445,-120.2885,39.4738
-14.810883,-119.9218,39.5239
-64.47284,-120.4549,38.57567
-22.511902,-120.094,38.62627
-60.582214,-120.5208,38.8577
-5.9259644,-120.1582,38.90858
-4.1603394,-119.795,38.9581
-39.29315,-120.223,39.19109
-22.386902,-119.8581,39.24089
-36.683777,-120.2885,39.4738
-15.840027,-119.9218,39.5239
-65.06531,-120.4549,38.57567
-25.174683,-120.094,38.62627
-60.713745,-120.5208,38.8577
-6.4559326,-120.1582,38.90858
-1.5184326,-119.795,38.9581
-30.440308,-120.223,39.19109
-19.35437,-119.8581,39.24089
-31.682495,-120.2885,39.4738
-17.924683,-119.9218,39.5239
-58.21225,-120.4549,38.57567
-22.579437,-120.094,38.62627
-51.540375,-120.5208,38.8577
-20.970062,-120.1582,38.90858
-10.634125,-119.795,38.9581
-20.08725,-120.223,39.19109
-18.407562,-119.8581,39.24089
-33.829437,-120.2885,39.4738
-17.407562,-119.9218,39.5239
-65.407074,-120.4549,38.57567
-28.524261,-120.094,38.62627
-57.508636,-120.5208,38.8577
-31.430511,-120.1582,38.90858
-11.399261,-119.795,38.9581
-23.133636,-120.223,39.19109
-17.055511,-119.8581,39.24089
-32.907074,-120.2885,39.4738
-16.282074,-119.9218,39.5239
-92.82175,-120.4549,38.57567
-43.26706,-120.094,38.62627
-81.001434,-120.5208,38.8577
-30.876434,-120.1582,38.90858
-1.3451843,-119.795,38.9581
-64.938934,-120.223,39.19109
-15.290497,-119.8581,39.24089
-46.76706,-120.2885,39.4738
-15.954559,-119.9218,39.5239
-61.54187,-120.4549,38.57567
-54.174683,-120.094,38.62627
-54.502808,-120.5208,38.8577
-25.205933,-120.1582,38.90858
-16.252808,-119.795,38.9581
-41.901245,-120.223,39.19109
-29.737183,-119.8581,39.24089
-50.674683,-120.2885,39.4738
-13.752808,-119.9218,39.5239
-68.60898,-120.4549,38.57567
-37.843353,-120.094,38.62627
-64.77304,-120.5208,38.8577
-31.52304,-120.1582,38.90858
-11.554291,-119.795,38.9581
-42.343353,-120.223,39.19109
-20.562103,-119.8581,39.24089
-42.132416,-120.2885,39.4738
-14.171478,-119.9218,39.5239
-74.05875,-120.4549,38.57567
-43.00406,-120.094,38.62627
-70.269684,-120.5208,38.8577
-10.285309,-120.1582,38.90858
-4.8712463,-119.795,38.9581
-62.082184,-120.223,39.19109
-25.527496,-119.8581,39.24089
-49.04312,-120.2885,39.4738
-14.949371,-119.9218,39.5239
-84.86847,-120.4549,38.57567
-19.641907,-120.094,38.62627
-76.86847,-120.5208,38.8577
-1.5559692,-120.1582,38.90858
-1.1653442,-119.795,38.9581
-36.954407,-120.223,39.19109
-19.102844,-119.8581,39.24089
-30.235657,-120.2885,39.4738
-16.516907,-119.9218,39.5239
-60.461914,-120.4549,38.57567
-29.22754,-120.094,38.62627
-69.79004,-120.5208,38.8577
-8.461914,-120.1582,38.90858
-4.6416016,-119.795,38.9581
-40.375977,-120.223,39.19109
-11.657227,-119.8581,39.24089
-32.055664,-120.2885,39.4738
-19.555664,-119.9218,39.5239
-64.753235,-120.4549,38.57567
-19.089172,-120.094,38.62627
-58.589172,-120.5208,38.8577
-8.096985,-120.1582,38.90858
-3.7219849,-119.795,38.9581
-23.98761,-120.223,39.19109
-20.542297,-119.8581,39.24089
-25.55011,-120.2885,39.4738
-20.714172,-119.9218,39.5239
-98.15903,-120.4549,38.57567
-43.51059,-120.094,38.62627
-82.1434,-120.5208,38.8577
-13.987152,-120.1582,38.90858
-3.049652,-119.795,38.9581
-58.534027,-120.223,39.19109
-18.534027,-119.8581,39.24089
-42.776215,-120.2885,39.4738
-16.776215,-119.9218,39.5239
-109.86783,-120.4549,38.57567
-36.08658,-120.094,38.62627
-98.05533,-120.5208,38.8577
-23.758453,-120.1582,38.90858
-7.563141,-119.795,38.9581
-92.65689,-120.223,39.19109
-19.31314,-119.8581,39.24089
-45.078766,-120.2885,39.4738
