wvvflx,lon,lat
-2046342.8,-120.4549,38.57567
-1750842.8,-120.094,38.62627
-2017592.8,-120.5208,38.8577
-1789217.8,-120.1582,38.90858
-1661592.8,-119.795,38.9581
-1818217.8,-120.223,39.19109
-1710467.8,-119.8581,39.24089
-1835967.8,-120.2885,39.4738
-1768467.8,-119.9218,39.5239
-436352.53,-120.4549,38.57567
-440477.53,-120.094,38.62627
-449602.53,-120.5208,38.8577
-448352.53,-120.1582,38.90858
-455227.53,-119.795,38.9581
-449852.53,-120.223,39.19109
-460602.53,-119.8581,39.24089
-443227.53,-120.2885,39.4738
-467727.53,-119.9218,39.5239
742752.94,-120.4549,38.57567
553127.9,-120.094,38.62627
790627.94,-120.5208,38.8577
606127.94,-120.1582,38.90858
489377.9,-119.795,38.9581
646502.94,-120.223,39.19109
530752.9,-119.8581,39.24089
678127.94,-120.2885,39.4738
567127.94,-119.9218,39.5239
46012.125,-120.4549,38.57567
66887.125,-120.094,38.62627
54512.125,-120.5208,38.8577
64887.125,-120.1582,38.90858
65387.125,-119.795,38.9581
62387.125,-120.223,39.19109
57137.125,-119.8581,39.24089
59637.125,-120.2885,39.4738
49012.125,-119.9218,39.5239
-360436.9,-120.4549,38.57567
-303311.9,-120.094,38.62627
-377811.9,-120.5208,38.8577
-331936.9,-120.1582,38.90858
-317186.9,-119.795,38.9581
-361936.9,-120.223,39.19109
-349561.9,-119.8581,39.24089
-390436.9,-120.2885,39.4738
-383561.9,-119.9218,39.5239
242752.62,-120.4549,38.57567
183377.62,-120.094,38.62627
246002.62,-120.5208,38.8577
194127.62,-120.1582,38.90858
164627.62,-119.795,38.9581
204377.62,-120.223,39.19109
177752.62,-119.8581,39.24089
206502.62,-120.2885,39.4738
191377.62,-119.9218,39.5239
-75142.19,-120.4549,38.57567
-39517.188,-120.094,38.62627
-50642.188,-120.5208,38.8577
-38517.188,-120.1582,38.90858
-29017.188,-119.795,38.9581
-34767.188,-120.223,39.19109
-30767.188,-119.8581,39.24089
-35017.188,-120.2885,39.4738
-33392.188,-119.9218,39.5239
-346686.28,-120.4549,38.57567
-316436.28,-120.094,38.62627
-313186.28,-120.5208,38.8577
-313686.28,-120.1582,38.90858
-323311.28,-119.795,38.9581
-319186.28,-120.223,39.19109
-334936.28,-119.8581,39.24089
-334311.28,-120.2885,39.4738
-357811.28,-119.9218,39.5239
-1001919.0,-120.4549,38.57567
-880294.0,-120.094,38.62627
-961919.0,-120.5208,38.8577
-885419.0,-120.1582,38.90858
-832169.0,-119.795,38.9581
-890794.0,-120.223,39.19109
-848794.0,-119.8581,39.24089
-896169.0,-120.2885,39.4738
-865669.0,-119.9218,39.5239
-207879.81,-120.4549,38.57567
-226629.81,-120.094,38.62627
-164004.81,-120.5208,38.8577
-199129.81,-120.1582,38.90858
-220504.81,-119.795,38.9581
-190629.81,-120.223,39.19109
-221504.81,-119.8581,39.24089
-191129.81,-120.2885,39.4738
-209879.81,-119.9218,39.5239
-626034.7,-120.4549,38.57567
-573159.7,-120.094,38.62627
-609784.7,-120.5208,38.8577
-585659.7,-120.1582,38.90858
-563909.7,-119.795,38.9581
-588409.7,-120.223,39.19109
-573284.7,-119.8581,39.24089
-583034.7,-120.2885,39.4738
-573909.7,-119.9218,39.5239
-575005.1,-120.4549,38.57567
-577380.1,-120.094,38.62627
-521380.16,-120.5208,38.8577
-564130.1,-120.1582,38.90858
-562380.1,-119.795,38.9581
-539630.1,-120.223,39.19109
-550130.1,-119.8581,39.24089
-502755.16,-120.2885,39.4738
-500630.16,-119.9218,39.5239
173622.72,-120.4549,38.57567
132122.72,-120.094,38.62627
249872.72,-120.5208,38.8577
187872.72,-120.1582,38.90858
142497.72,-119.795,38.9581
213622.72,-120.223,39.19109
166247.72,-119.8581,39.24089
233372.72,-120.2885,39.4738
183997.72,-119.9218,39.5239
247270.47,-120.4549,38.57567
192020.47,-120.094,38.62627
266895.47,-120.5208,38.8577
211770.47,-120.1582,38.90858
182520.47,-119.795,38.9581
226270.47,-120.223,39.19109
197770.47,-119.8581,39.24089
237895.47,-120.2885,39.4738
215645.47,-119.9218,39.5239
1497930.2,-120.4549,38.57567
1139180.2,-120.094,38.62627
1512530.2,-120.5208,38.8577
1228930.2,-120.1582,38.90858
1083555.2,-119.795,38.9581
1281780.2,-120.223,39.19109
1159580.2,-119.8581,39.24089
1306955.2,-120.2885,39.4738
1222430.2,-119.9218,39.5239
-100643.91,-120.4549,38.57567
-138268.9,-120.094,38.62627
-70393.91,-120.5208,38.8577
-114393.91,-120.1582,38.90858
-134143.9,-119.795,38.9581
-104518.91,-120.223,39.19109
-119893.91,-119.8581,39.24089
-94393.91,-120.2885,39.4738
-98143.91,-119.9218,39.5239
147193.19,-120.4549,38.57567
97943.19,-120.094,38.62627
143318.19,-120.5208,38.8577
100068.19,-120.1582,38.90858
72943.19,-119.795,38.9581
105318.19,-120.223,39.19109
76193.19,-119.8581,39.24089
119193.19,-120.2885,39.4738
92943.19,-119.9218,39.5239
320851.62,-120.4549,38.57567
247601.62,-120.094,38.62627
306101.62,-120.5208,38.8577
249476.62,-120.1582,38.90858
225101.62,-119.795,38.9581
253476.62,-120.223,39.19109
228976.62,-119.8581,39.24089
259726.62,-120.2885,39.4738
250601.62,-119.9218,39.5239
1160334.9,-120.4549,38.57567
1026834.9,-120.094,38.62627
1128209.9,-120.5208,38.8577
1027084.9,-120.1582,38.90858
973709.9,-119.795,38.9581
1024334.9,-120.223,39.19109
978084.9,-119.8581,39.24089
1020459.9,-120.2885,39.4738
995084.9,-119.9218,39.5239
626955.4,-120.4549,38.57567
451705.38,-120.094,38.62627
673830.4,-120.5208,38.8577
501955.38,-120.1582,38.90858
417955.38,-119.795,38.9581
550830.4,-120.223,39.19109
464330.38,-119.8581,39.24089
598455.4,-120.2885,39.4738
518455.38,-119.9218,39.5239
-262000.0,-120.4549,38.57567
-355625.0,-120.094,38.62627
-178750.0,-120.5208,38.8577
-307000.0,-120.1582,38.90858
-381500.0,-119.795,38.9581
-272625.0,-120.223,39.19109
-361500.0,-119.8581,39.24089
-250750.0,-120.2885,39.4738
-339625.0,-119.9218,39.5239
-204743.28,-120.4549,38.57567
-194493.28,-120.094,38.62627
-136618.28,-120.5208,38.8577
-160243.28,-120.1582,38.90858
-180868.28,-119.795,38.9581
-125993.28,-120.223,39.19109
-159618.28,-119.8581,39.24089
-89368.28,-120.2885,39.4738
-128868.28,-119.9218,39.5239
372525.3,-120.4549,38.57567
284100.3,-120.094,38.62627
434900.28,-120.5208,38.8577
329600.3,-120.1582,38.90858
255525.31,-119.795,38.9581
359350.3,-120.223,39.19109
287300.3,-119.8581,39.24089
376100.3,-120.2885,39.4738
307750.3,-119.9218,39.5239
-280362.78,-120.4549,38.57567
-281662.78,-120.094,38.62627
-224362.78,-120.5208,38.8577
-259412.78,-120.1582,38.90858
-275837.78,-119.795,38.9581
-234337.78,-120.223,39.19109
-265037.78,-119.8581,39.24089
-202962.78,-120.2885,39.4738
-243612.78,-119.9218,39.5239
871553.0,-120.4549,38.57567
727803.0,-120.094,38.62627
939628.0,-120.5208,38.8577
785753.0,-120.1582,38.90858
689578.0,-119.795,38.9581
838628.0,-120.223,39.19109
740478.0,-119.8581,39.24089
869253.0,-120.2885,39.4738
777553.0,-119.9218,39.5239
-584433.5,-120.4549,38.57567
-510208.5,-120.094,38.62627
-501408.5,-120.5208,38.8577
-501758.5,-120.1582,38.90858
-512758.5,-119.795,38.9581
-488008.5,-120.223,39.19109
-517308.5,-119.8581,39.24089
-466558.5,-120.2885,39.4738
-507883.5,-119.9218,39.5239
-163189.84,-120.4549,38.57567
-150689.84,-120.094,38.62627
-91039.84,-120.5208,38.8577
-125889.84,-120.1582,38.90858
-159864.84,-119.795,38.9581
-90189.84,-120.223,39.19109
-138689.84,-119.8581,39.24089
-45639.844,-120.2885,39.4738
-106264.84,-119.9218,39.5239
-1102081.8,-120.4549,38.57567
-901831.7,-120.094,38.62627
-1097281.8,-120.5208,38.8577
-947906.7,-120.1582,38.90858
-867131.7,-119.795,38.9581
-985731.7,-120.223,39.19109
-916056.7,-119.8581,39.24089
-1012656.7,-120.2885,39.4738
-972331.7,-119.9218,39.5239
-1184357.1,-120.4549,38.57567
-1000732.1,-120.094,38.62627
-1131857.1,-120.5208,38.8577
-1002107.1,-120.1582,38.90858
-940482.1,-119.795,38.9581
-996982.1,-120.223,39.19109
-946107.1,-119.8581,39.24089
-986482.1,-120.2885,39.4738
-949482.1,-119.9218,39.5239
-787838.1,-120.4549,38.57567
-654463.1,-120.094,38.62627
-800088.2,-120.5208,38.8577
-689838.1,-120.1582,38.90858
-624713.1,-119.795,38.9581
-721713.1,-120.223,39.19109
-662588.1,-119.8581,39.24089
-745713.1,-120.2885,39.4738
-687713.1,-119.9218,39.5239
-51876.562,-120.4549,38.57567
-73801.56,-120.094,38.62627
-20751.562,-120.5208,38.8577
-49726.562,-120.1582,38.90858
-76951.56,-119.795,38.9581
-19701.562,-120.223,39.19109
-54876.562,-119.8581,39.24089
13998.4375,-120.2885,39.4738
-26401.562,-119.9218,39.5239
448079.62,-120.4549,38.57567
445454.62,-120.094,38.62627
499329.62,-120.5208,38.8577
477204.62,-120.1582,38.90858
454454.62,-119.795,38.9581
514704.62,-120.223,39.19109
482579.62,-119.8581,39.24089
550829.6,-120.2885,39.4738
509579.62,-119.9218,39.5239
-378134.2,-120.4549,38.57567
-301259.2,-120.094,38.62627
-374384.2,-120.5208,38.8577
-318009.2,-120.1582,38.90858
-291509.2,-119.795,38.9581
-324384.2,-120.223,39.19109
-298509.2,-119.8581,39.24089
-315884.2,-120.2885,39.4738
-333259.2,-119.9218,39.5239
-517912.75,-120.4549,38.57567
-456912.75,-120.094,38.62627
-541662.75,-120.5208,38.8577
-479162.75,-120.1582,38.90858
-439287.75,-119.795,38.9581
-506037.75,-120.223,39.19109
-463787.75,-119.8581,39.24089
-531662.75,-120.2885,39.4738
-495287.75,-119.9218,39.5239
-1788888.0,-120.4549,38.57567
-1614638.0,-120.094,38.62627
-1838638.0,-120.5208,38.8577
-1709263.0,-120.1582,38.90858
-1658513.0,-119.795,38.9581
-1800763.0,-120.223,39.19109
-1766763.0,-119.8581,39.24089
-1882513.0,-120.2885,39.4738
-1881263.0,-119.9218,39.5239
-1069623.0,-120.4549,38.57567
-977748.0,-120.094,38.62627
-1073498.0,-120.5208,38.8577
-1033998.0,-120.1582,38.90858
-1066748.0,-119.795,38.9581
-1090498.0,-120.223,39.19109
-1143123.0,-119.8581,39.24089
-1146623.0,-120.2885,39.4738
-1241998.0,-119.9218,39.5239
-318230.56,-120.4549,38.57567
-296605.56,-120.094,38.62627
-332855.56,-120.5208,38.8577
-334230.56,-120.1582,38.90858
-357730.56,-119.795,38.9581
-369730.56,-120.223,39.19109
-398855.56,-119.8581,39.24089
-401855.56,-120.2885,39.4738
-440730.56,-119.9218,39.5239
-133031.31,-120.4549,38.57567
-113781.31,-120.094,38.62627
-133656.31,-120.5208,38.8577
-127531.31,-120.1582,38.90858
-139406.31,-119.795,38.9581
-149031.31,-120.223,39.19109
-164031.31,-119.8581,39.24089
-174031.31,-120.2885,39.4738
-198906.31,-119.9218,39.5239
-270110.84,-120.4549,38.57567
-209235.84,-120.094,38.62627
-302610.84,-120.5208,38.8577
-250235.84,-120.1582,38.90858
-260985.84,-119.795,38.9581
-298235.84,-120.223,39.19109
-304735.84,-119.8581,39.24089
-341485.84,-120.2885,39.4738
-350485.84,-119.9218,39.5239
-399660.47,-120.4549,38.57567
-360410.47,-120.094,38.62627
-441160.47,-120.5208,38.8577
-392785.47,-120.1582,38.90858
-368410.47,-119.795,38.9581
-433785.47,-120.223,39.19109
-408160.47,-119.8581,39.24089
-468660.47,-120.2885,39.4738
-449285.47,-119.9218,39.5239
-529776.4,-120.4549,38.57567
-465776.4,-120.094,38.62627
-563651.4,-120.5208,38.8577
-497776.4,-120.1582,38.90858
-463276.4,-119.795,38.9581
-537401.4,-120.223,39.19109
-499901.4,-119.8581,39.24089
-574026.4,-120.2885,39.4738
-539276.4,-119.9218,39.5239
-441989.06,-120.4549,38.57567
-362989.06,-120.094,38.62627
-461239.06,-120.5208,38.8577
-391364.06,-120.1582,38.90858
-359364.06,-119.795,38.9581
-424114.06,-120.223,39.19109
-391739.06,-119.8581,39.24089
-456239.06,-120.2885,39.4738
-438614.06,-119.9218,39.5239
11393.969,-120.4549,38.57567
-7731.0312,-120.094,38.62627
10018.969,-120.5208,38.8577
-731.03125,-120.1582,38.90858
2018.9688,-119.795,38.9581
5018.9688,-120.223,39.19109
8518.969,-119.8581,39.24089
9018.969,-120.2885,39.4738
19018.969,-119.9218,39.5239
15653.469,-120.4549,38.57567
-22471.531,-120.094,38.62627
8778.469,-120.5208,38.8577
-20471.531,-120.1582,38.90858
-33346.53,-119.795,38.9581
-24846.531,-120.223,39.19109
-36346.53,-119.8581,39.24089
-33846.53,-120.2885,39.4738
-42971.53,-119.9218,39.5239
-629570.4,-120.4549,38.57567
-579445.4,-120.094,38.62627
-638820.4,-120.5208,38.8577
-608945.4,-120.1582,38.90858
-595445.4,-119.795,38.9581
-638070.4,-120.223,39.19109
-630820.4,-119.8581,39.24089
-663570.4,-120.2885,39.4738
-658695.4,-119.9218,39.5239
-850609.25,-120.4549,38.57567
-748159.25,-120.094,38.62627
-821434.25,-120.5208,38.8577
-776734.25,-120.1582,38.90858
-784984.25,-119.795,38.9581
-798059.25,-120.223,39.19109
-824284.25,-119.8581,39.24089
-807584.25,-120.2885,39.4738
-852234.25,-119.9218,39.5239
-345215.1,-120.4549,38.57567
-279065.1,-120.094,38.62627
-327765.1,-120.5208,38.8577
-282090.1,-120.1582,38.90858
-267415.1,-119.795,38.9581
-283390.1,-120.223,39.19109
-272690.1,-119.8581,39.24089
-281290.1,-120.2885,39.4738
-285190.1,-119.9218,39.5239
6560.4062,-120.4549,38.57567
810.40625,-120.094,38.62627
1560.4062,-120.5208,38.8577
-2689.5938,-120.1582,38.90858
-5314.5938,-119.795,38.9581
-9314.594,-120.223,39.19109
-9314.594,-119.8581,39.24089
-17814.594,-120.2885,39.4738
-8439.594,-119.9218,39.5239
4170.0938,-120.4549,38.57567
4170.0938,-120.094,38.62627
7170.0938,-120.5208,38.8577
8670.094,-120.1582,38.90858
13670.094,-119.795,38.9581
15295.094,-120.223,39.19109
22795.094,-119.8581,39.24089
25920.094,-120.2885,39.4738
38170.094,-119.9218,39.5239
273881.06,-120.4549,38.57567
203381.06,-120.094,38.62627
266381.06,-120.5208,38.8577
213506.06,-120.1582,38.90858
182131.06,-119.795,38.9581
222631.06,-120.223,39.19109
198381.06,-119.8581,39.24089
230506.06,-120.2885,39.4738
226006.06,-119.9218,39.5239
363946.6,-120.4549,38.57567
323446.6,-120.094,38.62627
320696.6,-120.5208,38.8577
299696.6,-120.1582,38.90858
288446.6,-119.795,38.9581
274446.6,-120.223,39.19109
271196.6,-119.8581,39.24089
252446.6,-120.2885,39.4738
264446.6,-119.9218,39.5239
53601.938,-120.4549,38.57567
90476.94,-120.094,38.62627
43476.938,-120.5208,38.8577
76726.94,-120.1582,38.90858
101851.94,-119.795,38.9581
59851.938,-120.223,39.19109
86976.94,-119.8581,39.24089
42101.938,-120.2885,39.4738
72476.94,-119.9218,39.5239
-274966.47,-120.4549,38.57567
-241216.47,-120.094,38.62627
-251716.47,-120.5208,38.8577
-242466.47,-120.1582,38.90858
-251341.47,-119.795,38.9581
-241966.47,-120.223,39.19109
-258341.47,-119.8581,39.24089
-238966.47,-120.2885,39.4738
-266341.47,-119.9218,39.5239
-594257.0,-120.4549,38.57567
-512632.03,-120.094,38.62627
-598882.0,-120.5208,38.8577
-539007.0,-120.1582,38.90858
-522882.03,-119.795,38.9581
-561882.0,-120.223,39.19109
-548757.0,-119.8581,39.24089
-578007.0,-120.2885,39.4738
-580507.0,-119.9218,39.5239
-480274.25,-120.4549,38.57567
-441024.25,-120.094,38.62627
-507524.25,-120.5208,38.8577
-475899.25,-120.1582,38.90858
-478024.25,-119.795,38.9581
-516024.25,-120.223,39.19109
-516274.25,-119.8581,39.24089
-551899.25,-120.2885,39.4738
-556774.25,-119.9218,39.5239
-124569.875,-120.4549,38.57567
-165819.88,-120.094,38.62627
-146069.88,-120.5208,38.8577
-182194.88,-120.1582,38.90858
-210569.88,-119.795,38.9581
-202069.88,-120.223,39.19109
-229944.88,-119.8581,39.24089
-222319.88,-120.2885,39.4738
-243819.88,-119.9218,39.5239
-85470.91,-120.4549,38.57567
-84845.91,-120.094,38.62627
-82470.91,-120.5208,38.8577
-80845.91,-120.1582,38.90858
-79220.91,-119.795,38.9581
-77595.91,-120.223,39.19109
-75970.91,-119.8581,39.24089
