wvuflx,lon,lat
1147257.2,-119.9218,39.5239
610889.1,-120.4549,38.57567
594514.1,-120.094,38.62627
653514.1,-120.5208,38.8577
636514.1,-120.1582,38.90858
631014.1,-119.795,38.9581
662014.1,-120.223,39.19109
658889.1,-119.8581,39.24089
681639.1,-120.2885,39.4738
687389.1,-119.9218,39.5239
359787.3,-120.4549,38.57567
365162.3,-120.094,38.62627
393412.3,-120.5208,38.8577
399412.3,-120.1582,38.90858
415912.3,-119.795,38.9581
435787.3,-120.223,39.19109
452037.3,-119.8581,39.24089
477287.3,-120.2885,39.4738
496412.3,-119.9218,39.5239
472677.25,-120.4549,38.57567
492802.25,-120.094,38.62627
507927.25,-120.5208,38.8577
529677.25,-120.1582,38.90858
538802.25,-119.795,38.9581
551552.25,-120.223,39.19109
560927.25,-119.8581,39.24089
565427.25,-120.2885,39.4738
563052.25,-119.9218,39.5239
564344.4,-120.4549,38.57567
539469.4,-120.094,38.62627
604219.4,-120.5208,38.8577
597594.4,-120.1582,38.90858
602094.4,-119.795,38.9581
628344.4,-120.223,39.19109
633594.4,-119.8581,39.24089
646719.4,-120.2885,39.4738
655094.4,-119.9218,39.5239
502972.25,-120.4549,38.57567
466097.25,-120.094,38.62627
521347.25,-120.5208,38.8577
508847.25,-120.1582,38.90858
507597.25,-119.795,38.9581
528597.25,-120.223,39.19109
534222.25,-119.8581,39.24089
541972.25,-120.2885,39.4738
558972.25,-119.9218,39.5239
532804.75,-120.4549,38.57567
483679.75,-120.094,38.62627
579929.75,-120.5208,38.8577
551429.75,-120.1582,38.90858
538679.75,-119.795,38.9581
614179.75,-120.223,39.19109
594179.75,-119.8581,39.24089
680054.75,-120.2885,39.4738
655054.75,-119.9218,39.5239
1067559.1,-120.4549,38.57567
1075184.1,-120.094,38.62627
1169684.1,-120.5208,38.8577
1203434.1,-120.1582,38.90858
1230184.1,-119.795,38.9581
1267434.1,-120.223,39.19109
1309934.1,-119.8581,39.24089
1319059.1,-120.2885,39.4738
1335934.1,-119.9218,39.5239
864844.0,-120.4549,38.57567
842719.0,-120.094,38.62627
901969.0,-120.5208,38.8577
897344.0,-120.1582,38.90858
896844.0,-119.795,38.9581
916219.0,-120.223,39.19109
908969.0,-119.8581,39.24089
923969.0,-120.2885,39.4738
916969.0,-119.9218,39.5239
1178413.6,-120.4549,38.57567
1180538.6,-120.094,38.62627
1254538.6,-120.5208,38.8577
1286663.6,-120.1582,38.90858
1301163.6,-119.795,38.9581
1325038.6,-120.223,39.19109
1334538.6,-119.8581,39.24089
1333163.6,-120.2885,39.4738
1308538.6,-119.9218,39.5239
1242662.0,-120.4549,38.57567
1246662.0,-120.094,38.62627
1348162.2,-120.5208,38.8577
1386162.2,-120.1582,38.90858
1451537.2,-119.795,38.9581
1451162.2,-120.223,39.19109
1528787.2,-119.8581,39.24089
1484912.2,-120.2885,39.4738
1542412.2,-119.9218,39.5239
751513.2,-120.4549,38.57567
745388.2,-120.094,38.62627
782138.2,-120.5208,38.8577
781638.2,-120.1582,38.90858
766763.2,-119.795,38.9581
788138.2,-120.223,39.19109
772388.2,-119.8581,39.24089
789763.2,-120.2885,39.4738
759138.2,-119.9218,39.5239
758931.6,-120.4549,38.57567
706556.6,-120.094,38.62627
825806.6,-120.5208,38.8577
784056.6,-120.1582,38.90858
736931.6,-119.795,38.9581
808931.6,-120.223,39.19109
781806.6,-119.8581,39.24089
815556.6,-120.2885,39.4738
794056.6,-119.9218,39.5239
860982.06,-120.4549,38.57567
838732.06,-120.094,38.62627
865982.06,-120.5208,38.8577
868857.06,-120.1582,38.90858
871857.06,-119.795,38.9581
873107.06,-120.223,39.19109
880232.06,-119.8581,39.24089
870482.06,-120.2885,39.4738
854732.06,-119.9218,39.5239
772624.06,-120.4549,38.57567
794624.06,-120.094,38.62627
812499.06,-120.5208,38.8577
827999.06,-120.1582,38.90858
836624.06,-119.795,38.9581
867374.06,-120.223,39.19109
866999.06,-119.8581,39.24089
915249.06,-120.2885,39.4738
901874.06,-119.9218,39.5239
269290.5,-120.4549,38.57567
287290.5,-120.094,38.62627
245415.5,-120.5208,38.8577
252790.5,-120.1582,38.90858
243665.5,-119.795,38.9581
230290.5,-120.223,39.19109
219665.5,-119.8581,39.24089
222665.5,-120.2885,39.4738
197165.5,-119.9218,39.5239
384589.88,-120.4549,38.57567
413714.88,-120.094,38.62627
393214.88,-120.5208,38.8577
408589.88,-120.1582,38.90858
403839.88,-119.795,38.9581
398089.88,-120.223,39.19109
392714.88,-119.8581,39.24089
390214.88,-120.2885,39.4738
368339.88,-119.9218,39.5239
821417.5,-120.4549,38.57567
813292.5,-120.094,38.62627
901917.5,-120.5208,38.8577
900667.5,-120.1582,38.90858
888542.5,-119.795,38.9581
943917.5,-120.223,39.19109
941042.5,-119.8581,39.24089
981792.5,-120.2885,39.4738
959292.5,-119.9218,39.5239
1271778.8,-120.4549,38.57567
1178403.8,-120.094,38.62627
1343528.8,-120.5208,38.8577
1310278.8,-120.1582,38.90858
1312278.8,-119.795,38.9581
1375028.8,-120.223,39.19109
1381653.8,-119.8581,39.24089
1421153.8,-120.2885,39.4738
1420278.8,-119.9218,39.5239
712578.6,-120.4549,38.57567
645453.6,-120.094,38.62627
767453.6,-120.5208,38.8577
713328.6,-120.1582,38.90858
671578.6,-119.795,38.9581
768328.6,-120.223,39.19109
721453.6,-119.8581,39.24089
826453.6,-120.2885,39.4738
775203.6,-119.9218,39.5239
1125750.0,-120.4549,38.57567
1085125.0,-120.094,38.62627
1207375.0,-120.5208,38.8577
1210125.0,-120.1582,38.90858
1203250.0,-119.795,38.9581
1267250.0,-120.223,39.19109
1276875.0,-119.8581,39.24089
1314250.0,-120.2885,39.4738
1314500.0,-119.9218,39.5239
816359.44,-120.4549,38.57567
760484.44,-120.094,38.62627
872859.44,-120.5208,38.8577
831109.44,-120.1582,38.90858
799359.44,-119.795,38.9581
891984.44,-120.223,39.19109
854734.44,-119.8581,39.24089
953859.44,-120.2885,39.4738
913859.44,-119.9218,39.5239
1153176.2,-120.4549,38.57567
1116301.2,-120.094,38.62627
1260801.2,-120.5208,38.8577
1238301.2,-120.1582,38.90858
1217926.2,-119.795,38.9581
1284926.2,-120.223,39.19109
1274051.2,-119.8581,39.24089
1300301.2,-120.2885,39.4738
1277426.2,-119.9218,39.5239
931314.44,-120.4549,38.57567
860814.44,-120.094,38.62627
998814.44,-120.5208,38.8577
975814.44,-120.1582,38.90858
978814.44,-119.795,38.9581
1049439.5,-120.223,39.19109
1045689.44,-119.8581,39.24089
1112939.5,-120.2885,39.4738
1099189.5,-119.9218,39.5239
890491.6,-120.4549,38.57567
856241.6,-120.094,38.62627
1018366.6,-120.5208,38.8577
1010991.6,-120.1582,38.90858
1011241.6,-119.795,38.9581
1115491.6,-120.223,39.19109
1109491.6,-119.8581,39.24089
1197366.6,-120.2885,39.4738
1176491.6,-119.9218,39.5239
144407.25,-120.4549,38.57567
105282.25,-120.094,38.62627
140407.25,-120.5208,38.8577
118657.25,-120.1582,38.90858
129282.25,-119.795,38.9581
141282.25,-120.223,39.19109
145407.25,-119.8581,39.24089
169532.25,-120.2885,39.4738
185157.25,-119.9218,39.5239
444951.2,-120.4549,38.57567
388826.2,-120.094,38.62627
459701.2,-120.5208,38.8577
427201.2,-120.1582,38.90858
426451.2,-119.795,38.9581
462201.2,-120.223,39.19109
457576.2,-119.8581,39.24089
499826.2,-120.2885,39.4738
499701.2,-119.9218,39.5239
169400.44,-120.4549,38.57567
157150.44,-120.094,38.62627
210525.44,-120.5208,38.8577
195900.44,-120.1582,38.90858
202775.44,-119.795,38.9581
251525.44,-120.223,39.19109
252275.44,-119.8581,39.24089
319025.44,-120.2885,39.4738
312650.44,-119.9218,39.5239
365004.8,-120.4549,38.57567
349754.8,-120.094,38.62627
444004.8,-120.5208,38.8577
427879.8,-120.1582,38.90858
412879.8,-119.795,38.9581
507629.8,-120.223,39.19109
487879.8,-119.8581,39.24089
587129.8,-120.2885,39.4738
565754.8,-119.9218,39.5239
733669.44,-120.4549,38.57567
694169.44,-120.094,38.62627
823544.44,-120.5208,38.8577
787794.44,-120.1582,38.90858
769794.44,-119.795,38.9581
872544.44,-120.223,39.19109
852169.44,-119.8581,39.24089
953044.44,-120.2885,39.4738
947794.44,-119.9218,39.5239
87962.0,-120.4549,38.57567
89712.0,-120.094,38.62627
65462.0,-120.5208,38.8577
89212.0,-120.1582,38.90858
106087.0,-119.795,38.9581
74087.0,-120.223,39.19109
83837.0,-119.8581,39.24089
52712.0,-120.2885,39.4738
91837.0,-119.9218,39.5239
-46244.625,-120.4549,38.57567
-51244.625,-120.094,38.62627
-64744.625,-120.5208,38.8577
-68744.625,-120.1582,38.90858
-67744.625,-119.795,38.9581
-75869.625,-120.223,39.19109
-73744.625,-119.8581,39.24089
-76869.625,-120.2885,39.4738
-72244.625,-119.9218,39.5239
29721.188,-120.4549,38.57567
23971.188,-120.094,38.62627
40596.188,-120.5208,38.8577
57721.188,-120.1582,38.90858
121971.19,-119.795,38.9581
107346.19,-120.223,39.19109
165971.19,-119.8581,39.24089
167346.19,-120.2885,39.4738
246846.19,-119.9218,39.5239
190191.44,-120.4549,38.57567
198191.44,-120.094,38.62627
161441.44,-120.5208,38.8577
198316.44,-120.1582,38.90858
275066.44,-119.795,38.9581
234941.44,-120.223,39.19109
312566.44,-119.8581,39.24089
294316.44,-120.2885,39.4738
421316.44,-119.9218,39.5239
153611.38,-120.4549,38.57567
169611.38,-120.094,38.62627
176111.38,-120.5208,38.8577
199986.38,-120.1582,38.90858
236236.38,-119.795,38.9581
239861.38,-120.223,39.19109
273861.38,-119.8581,39.24089
285611.38,-120.2885,39.4738
325986.38,-119.9218,39.5239
421140.56,-120.4549,38.57567
426140.56,-120.094,38.62627
453640.56,-120.5208,38.8577
474265.56,-120.1582,38.90858
503015.56,-119.795,38.9581
500765.56,-120.223,39.19109
532515.56,-119.8581,39.24089
524390.56,-120.2885,39.4738
572265.56,-119.9218,39.5239
-202268.62,-120.4549,38.57567
-186268.62,-120.094,38.62627
-269018.62,-120.5208,38.8577
-237393.62,-120.1582,38.90858
-198268.62,-119.795,38.9581
-249143.62,-120.223,39.19109
-199768.62,-119.8581,39.24089
-243143.62,-120.2885,39.4738
-196143.62,-119.9218,39.5239
-370681.2,-120.4549,38.57567
-357681.2,-120.094,38.62627
-421306.2,-120.5208,38.8577
-402806.2,-120.1582,38.90858
-376181.2,-119.795,38.9581
-415431.2,-120.223,39.19109
-383931.2,-119.8581,39.24089
-409806.2,-120.2885,39.4738
-384431.2,-119.9218,39.5239
-146713.31,-120.4549,38.57567
-136588.31,-120.094,38.62627
-184588.31,-120.5208,38.8577
-168838.31,-120.1582,38.90858
-149838.31,-119.795,38.9581
-181213.31,-120.223,39.19109
-157588.31,-119.8581,39.24089
-179213.31,-120.2885,39.4738
-155588.31,-119.9218,39.5239
77169.44,-120.4549,38.57567
76669.44,-120.094,38.62627
48044.438,-120.5208,38.8577
63044.438,-120.1582,38.90858
79669.44,-119.795,38.9581
48044.438,-120.223,39.19109
66919.44,-119.8581,39.24089
36544.438,-120.2885,39.4738
70169.44,-119.9218,39.5239
-8711.4375,-120.4549,38.57567
-5461.4375,-120.094,38.62627
-8211.4375,-120.5208,38.8577
-8586.4375,-120.1582,38.90858
-11211.4375,-119.795,38.9581
-9836.4375,-120.223,39.19109
-12461.4375,-119.8581,39.24089
-8711.4375,-120.2885,39.4738
-18836.438,-119.9218,39.5239
134591.75,-120.4549,38.57567
141591.75,-120.094,38.62627
163091.75,-120.5208,38.8577
173341.75,-120.1582,38.90858
176716.75,-119.795,38.9581
195341.75,-120.223,39.19109
202091.75,-119.8581,39.24089
216966.75,-120.2885,39.4738
227341.75,-119.9218,39.5239
639002.0,-120.4549,38.57567
628877.0,-120.094,38.62627
717127.0,-120.5208,38.8577
722752.0,-120.1582,38.90858
738502.0,-119.795,38.9581
792252.0,-120.223,39.19109
803627.0,-119.8581,39.24089
853127.0,-120.2885,39.4738
862127.0,-119.9218,39.5239
1826971.8,-120.4549,38.57567
1807846.8,-120.094,38.62627
1940971.8,-120.5208,38.8577
1956596.8,-120.1582,38.90858
2003721.8,-119.795,38.9581
2026096.8,-120.223,39.19109
2061096.8,-119.8581,39.24089
2064096.8,-120.2885,39.4738
2097596.8,-119.9218,39.5239
435114.2,-120.4549,38.57567
438239.2,-120.094,38.62627
383489.2,-120.5208,38.8577
394239.2,-120.1582,38.90858
414364.2,-119.795,38.9581
364739.2,-120.223,39.19109
384989.2,-119.8581,39.24089
346489.2,-120.2885,39.4738
380989.2,-119.9218,39.5239
256072.75,-120.4549,38.57567
253072.75,-120.094,38.62627
252697.75,-120.5208,38.8577
248822.75,-120.1582,38.90858
243947.75,-119.795,38.9581
237572.75,-120.223,39.19109
231447.75,-119.8581,39.24089
223197.75,-120.2885,39.4738
204447.75,-119.9218,39.5239
191631.88,-120.4549,38.57567
191256.88,-120.094,38.62627
171881.88,-120.5208,38.8577
173506.88,-120.1582,38.90858
167881.88,-119.795,38.9581
151756.88,-120.223,39.19109
142881.88,-119.8581,39.24089
125131.875,-120.2885,39.4738
105756.875,-119.9218,39.5239
173484.44,-120.4549,38.57567
180359.44,-120.094,38.62627
176734.44,-120.5208,38.8577
173234.44,-120.1582,38.90858
156734.44,-119.795,38.9581
162734.44,-120.223,39.19109
147109.44,-119.8581,39.24089
151609.44,-120.2885,39.4738
119484.44,-119.9218,39.5239
72199.19,-120.4549,38.57567
108199.19,-120.094,38.62627
64074.188,-120.5208,38.8577
89699.19,-120.1582,38.90858
103949.19,-119.795,38.9581
69824.19,-120.223,39.19109
85199.19,-119.8581,39.24089
51074.188,-120.2885,39.4738
51824.188,-119.9218,39.5239
-148166.5,-120.4549,38.57567
-141166.5,-120.094,38.62627
-145416.5,-120.5208,38.8577
-138416.5,-120.1582,38.90858
-130666.5,-119.795,38.9581
-139916.5,-120.223,39.19109
-129041.5,-119.8581,39.24089
-140791.5,-120.2885,39.4738
-134916.5,-119.9218,39.5239
217452.19,-120.4549,38.57567
191202.19,-120.094,38.62627
269077.2,-120.5208,38.8577
259327.19,-120.1582,38.90858
266077.2,-119.795,38.9581
311577.2,-120.223,39.19109
312827.2,-119.8581,39.24089
361952.2,-120.2885,39.4738
371827.2,-119.9218,39.5239
249555.06,-120.4549,38.57567
261430.06,-120.094,38.62627
275555.06,-120.5208,38.8577
297930.06,-120.1582,38.90858
332430.06,-119.795,38.9581
326305.06,-120.223,39.19109
355805.06,-119.8581,39.24089
352430.06,-120.2885,39.4738
394680.06,-119.9218,39.5239
-70155.25,-120.4549,38.57567
-53280.25,-120.094,38.62627
-98655.25,-120.5208,38.8577
-71030.25,-120.1582,38.90858
-35530.25,-119.795,38.9581
-74905.25,-120.223,39.19109
-37655.25,-119.8581,39.24089
-67655.25,-120.2885,39.4738
-30655.25,-119.9218,39.5239
178342.19,-120.4549,38.57567
199842.19,-120.094,38.62627
220217.19,-120.5208,38.8577
242217.19,-120.1582,38.90858
260717.19,-119.795,38.9581
284092.2,-120.223,39.19109
299342.2,-119.8581,39.24089
328217.2,-120.2885,39.4738
332842.2,-119.9218,39.5239
155696.31,-120.4549,38.57567
150946.31,-120.094,38.62627
157321.31,-120.5208,38.8577
150571.31,-120.1582,38.90858
144696.31,-119.795,38.9581
145196.31,-120.223,39.19109
138321.31,-119.8581,39.24089
135446.31,-120.2885,39.4738
120196.31,-119.9218,39.5239
195684.0,-120.4549,38.57567
197434.0,-120.094,38.62627
209684.0,-120.5208,38.8577
208934.0,-120.1582,38.90858
200059.0,-119.795,38.9581
213809.0,-120.223,39.19109
205684.0,-119.8581,39.24089
219559.0,-120.2885,39.4738
200559.0,-119.9218,39.5239
553512.7,-120.4549,38.57567
559637.7,-120.094,38.62627
614137.7,-120.5208,38.8577
635387.7,-120.1582,38.90858
640512.7,-119.795,38.9581
662262.7,-120.223,39.19109
679262.7,-119.8581,39.24089
670012.7,-120.2885,39.4738
688512.7,-119.9218,39.5239
301887.25,-120.4549,38.57567
