uwnd,lon,lat
-2.1774998,-120.4549,38.57567
-1.681406,-120.094,38.62627
-2.3493748,-120.5208,38.8577
-1.681406,-120.1582,38.90858
-0.2575779,-119.795,38.9581
-1.181406,-120.223,39.19109
0.05687523,-119.8581,39.24089
-0.40992165,-120.2885,39.4738
0.058828354,-119.9218,39.5239
1.114727,-120.4549,38.57567
2.817852,-120.094,38.62627
1.8276176,-120.5208,38.8577
2.817852,-120.1582,38.90858
2.472149,-119.795,38.9581
2.5541801,-120.223,39.19109
2.599102,-119.8581,39.24089
2.3901176,-120.2885,39.4738
2.599102,-119.9218,39.5239
4.5865498,-120.4549,38.57567
7.6295185,-120.094,38.62627
6.262331,-120.5208,38.8577
7.6275654,-120.1582,38.90858
5.8365498,-119.795,38.9581
6.1256123,-120.223,39.19109
7.0943623,-119.8581,39.24089
6.7213154,-120.2885,39.4738
7.090456,-119.9218,39.5239
7.3185177,-120.4549,38.57567
11.215002,-120.094,38.62627
9.250158,-120.5208,38.8577
11.213049,-120.1582,38.90858
8.609533,-119.795,38.9581
9.000158,-120.223,39.19109
11.172033,-119.8581,39.24089
11.205236,-120.2885,39.4738
11.168127,-119.9218,39.5239
6.842417,-120.4549,38.57567
10.098276,-120.094,38.62627
8.024057,-120.5208,38.8577
10.0885105,-120.1582,38.90858
7.754526,-119.795,38.9581
7.973276,-120.223,39.19109
9.3385105,-119.8581,39.24089
8.758432,-120.2885,39.4738
9.3385105,-119.9218,39.5239
7.746279,-120.4549,38.57567
10.689638,-120.094,38.62627
9.232607,-120.5208,38.8577
10.683779,-120.1582,38.90858
8.310732,-119.795,38.9581
8.740419,-120.223,39.19109
9.541201,-119.8581,39.24089
9.605654,-120.2885,39.4738
9.541201,-119.9218,39.5239
4.837759,-120.4549,38.57567
6.681509,-120.094,38.62627
5.3475246,-120.5208,38.8577
6.679556,-120.1582,38.90858
5.400259,-119.795,38.9581
5.3787746,-120.223,39.19109
5.3924465,-119.8581,39.24089
5.1443996,-120.2885,39.4738
5.3943996,-119.9218,39.5239
-3.8403702,-120.4549,38.57567
-3.3266983,-120.094,38.62627
-4.383339,-120.5208,38.8577
-3.3266983,-120.1582,38.90858
-1.2095108,-119.795,38.9581
-2.932167,-120.223,39.19109
-1.0063858,-119.8581,39.24089
-1.9809952,-120.2885,39.4738
-1.0063858,-119.9218,39.5239
-1.9725056,-120.4549,38.57567
-1.8592243,-120.094,38.62627
-2.2889118,-120.5208,38.8577
-1.8631306,-120.1582,38.90858
-3.4119587,-119.795,38.9581
-3.3435993,-120.223,39.19109
-3.011568,-119.8581,39.24089
-2.9197712,-120.2885,39.4738
-3.0174274,-119.9218,39.5239
-0.72733307,-120.4549,38.57567
1.5070419,-120.094,38.62627
0.99337006,-120.5208,38.8577
1.4992294,-120.1582,38.90858
-0.20194244,-119.795,38.9581
0.53829193,-120.223,39.19109
0.4269638,-119.8581,39.24089
0.50899506,-120.2885,39.4738
0.4191513,-119.9218,39.5239
2.3047314,-120.4549,38.57567
5.4785595,-120.094,38.62627
4.1055126,-120.5208,38.8577
5.4746532,-120.1582,38.90858
4.0859814,-119.795,38.9581
4.5996532,-120.223,39.19109
5.3555126,-119.8581,39.24089
5.12895,-120.2885,39.4738
5.3496532,-119.9218,39.5239
2.5641174,-120.4549,38.57567
5.232086,-120.094,38.62627
4.868805,-120.5208,38.8577
5.22818,-120.1582,38.90858
3.042633,-119.795,38.9581
4.6402893,-120.223,39.19109
5.247711,-119.8581,39.24089
5.6402893,-120.2885,39.4738
5.243805,-119.9218,39.5239
1.1897774,-120.4549,38.57567
4.51009,-120.094,38.62627
4.8460274,-120.5208,38.8577
4.5061836,-120.1582,38.90858
2.2327461,-119.795,38.9581
3.6272774,-120.223,39.19109
3.6917305,-119.8581,39.24089
4.275715,-120.2885,39.4738
3.683918,-119.9218,39.5239
-0.1642704,-120.4549,38.57567
2.919714,-120.094,38.62627
2.9470577,-120.5208,38.8577
2.9079952,-120.1582,38.90858
1.5427608,-119.795,38.9581
2.3962765,-120.223,39.19109
2.3650265,-119.8581,39.24089
2.7615108,-120.2885,39.4738
2.3552608,-119.9218,39.5239
2.2240314,-120.4549,38.57567
2.1732502,-120.094,38.62627
2.5248127,-120.5208,38.8577
2.169344,-120.1582,38.90858
0.8216877,-119.795,38.9581
1.716219,-120.223,39.19109
1.6127033,-119.8581,39.24089
1.9642658,-120.2885,39.4738
1.6127033,-119.9218,39.5239
2.112156,-120.4549,38.57567
3.2625465,-120.094,38.62627
2.7879372,-120.5208,38.8577
3.2625465,-120.1582,38.90858
2.3289528,-119.795,38.9581
2.926609,-120.223,39.19109
2.6727028,-119.8581,39.24089
2.6805153,-120.2885,39.4738
2.6687965,-119.9218,39.5239
2.497221,-120.4549,38.57567
4.432768,-120.094,38.62627
2.872221,-120.5208,38.8577
4.4288616,-120.1582,38.90858
2.5206585,-119.795,38.9581
2.9386272,-120.223,39.19109
2.811674,-119.8581,39.24089
2.7237835,-120.2885,39.4738
2.811674,-119.9218,39.5239
-5.322939,-120.4549,38.57567
-7.0983295,-120.094,38.62627
-7.2409077,-120.5208,38.8577
-7.0983295,-120.1582,38.90858
-6.0787983,-119.795,38.9581
-7.1901264,-120.223,39.19109
-5.367861,-119.8581,39.24089
-6.227236,-120.2885,39.4738
-5.367861,-119.9218,39.5239
-4.2421474,-120.4549,38.57567
-4.769491,-120.094,38.62627
-6.1366787,-120.5208,38.8577
-4.767538,-120.1582,38.90858
-2.6386318,-119.795,38.9581
-4.919882,-120.223,39.19109
-2.4335537,-119.8581,39.24089
-3.8671474,-120.2885,39.4738
-2.4316006,-119.9218,39.5239
-5.46397,-120.4549,38.57567
-4.8135796,-120.094,38.62627
-5.8467827,-120.5208,38.8577
-4.8096733,-120.1582,38.90858
-0.40147018,-119.795,38.9581
-3.3877983,-120.223,39.19109
-0.7627983,-119.8581,39.24089
-2.6553764,-120.2885,39.4738
-0.75693893,-119.9218,39.5239
-0.90083885,-120.4549,38.57567
0.4546299,-120.094,38.62627
-0.39888573,-120.5208,38.8577
0.45658302,-120.1582,38.90858
1.5522861,-119.795,38.9581
0.8354893,-120.223,39.19109
2.081583,-119.8581,39.24089
1.5093174,-120.2885,39.4738
2.081583,-119.9218,39.5239
-3.7675095,-120.4549,38.57567
-5.1464157,-120.094,38.62627
-5.060478,-120.5208,38.8577
-5.1464157,-120.1582,38.90858
-4.072197,-119.795,38.9581
-4.935478,-120.223,39.19109
-3.4843063,-119.8581,39.24089
-3.9725876,-120.2885,39.4738
-3.4862595,-119.9218,39.5239
-7.3806114,-120.4549,38.57567
-7.8649864,-120.094,38.62627
-8.827877,-120.5208,38.8577
-7.8630333,-120.1582,38.90858
-4.7868614,-119.795,38.9581
-7.0524864,-120.223,39.19109
-4.0544395,-119.8581,39.24089
-5.669674,-120.2885,39.4738
-4.0544395,-119.9218,39.5239
2.5103416,-120.4549,38.57567
5.324795,-120.094,38.62627
4.05917,-120.5208,38.8577
5.326748,-120.1582,38.90858
6.498623,-119.795,38.9581
5.7896385,-120.223,39.19109
7.221279,-119.8581,39.24089
7.1607323,-120.2885,39.4738
7.2251854,-119.9218,39.5239
-3.161232,-120.4549,38.57567
-1.3819351,-120.094,38.62627
-3.0010757,-120.5208,38.8577
-1.3760757,-120.1582,38.90858
2.2313461,-119.795,38.9581
-0.036231995,-120.223,39.19109
2.8661118,-119.8581,39.24089
2.073143,-120.2885,39.4738
2.870018,-119.9218,39.5239
-6.151491,-120.4549,38.57567
-5.7960224,-120.094,38.62627
-6.946413,-120.5208,38.8577
-5.7960224,-120.1582,38.90858
-3.524538,-119.795,38.9581
-5.44446,-120.223,39.19109
-2.8272724,-119.8581,39.24089
-3.587038,-120.2885,39.4738
-2.8272724,-119.9218,39.5239
4.168209,-120.4549,38.57567
8.972897,-120.094,38.62627
7.808834,-120.5208,38.8577
8.965084,-120.1582,38.90858
8.267818,-119.795,38.9581
8.361568,-120.223,39.19109
9.939693,-119.8581,39.24089
9.027584,-120.2885,39.4738
9.935787,-119.9218,39.5239
4.348633,-120.4549,38.57567
6.926758,-120.094,38.62627
5.151367,-120.5208,38.8577
6.9248047,-120.1582,38.90858
5.1845703,-119.795,38.9581
5.6865234,-120.223,39.19109
6.0166016,-119.8581,39.24089
5.8935547,-120.2885,39.4738
6.0146484,-119.9218,39.5239
-2.3371773,-120.4549,38.57567
-0.9563179,-120.094,38.62627
-2.5461617,-120.5208,38.8577
-0.9543648,-120.1582,38.90858
0.9987602,-119.795,38.9581
-0.5481148,-120.223,39.19109
1.6608696,-119.8581,39.24089
0.8346977,-120.2885,39.4738
1.6647758,-119.9218,39.5239
1.3949966,-120.4549,38.57567
3.6254654,-120.094,38.62627
2.1625748,-120.5208,38.8577
3.619606,-120.1582,38.90858
2.1254654,-119.795,38.9581
2.539528,-120.223,39.19109
3.3481216,-119.8581,39.24089
3.0043716,-120.2885,39.4738
3.3422623,-119.9218,39.5239
4.711075,-120.4549,38.57567
7.513809,-120.094,38.62627
6.527481,-120.5208,38.8577
7.511856,-120.1582,38.90858
6.6251373,-119.795,38.9581
6.884903,-120.223,39.19109
7.8145905,-119.8581,39.24089
7.4278717,-120.2885,39.4738
7.810684,-119.9218,39.5239
2.7687206,-120.4549,38.57567
5.5050488,-120.094,38.62627
3.93083,-120.5208,38.8577
5.5011425,-120.1582,38.90858
4.696455,-119.795,38.9581
4.477705,-120.223,39.19109
5.776533,-119.8581,39.24089
5.432783,-120.2885,39.4738
5.77458,-119.9218,39.5239
-0.6645241,-120.4549,38.57567
0.6518822,-120.094,38.62627
-0.47702408,-120.5208,38.8577
0.65774155,-120.1582,38.90858
2.212429,-119.795,38.9581
1.290554,-120.223,39.19109
2.7319603,-119.8581,39.24089
2.116726,-120.2885,39.4738
2.7319603,-119.9218,39.5239
7.05229,-120.4549,38.57567
10.536665,-120.094,38.62627
8.466352,-120.5208,38.8577
10.530806,-120.1582,38.90858
8.263227,-119.795,38.9581
8.624556,-120.223,39.19109
11.487837,-119.8581,39.24089
11.292524,-120.2885,39.4738
11.483931,-119.9218,39.5239
4.187769,-120.4549,38.57567
7.299097,-120.094,38.62627
5.265894,-120.5208,38.8577
7.299097,-120.1582,38.90858
6.437769,-119.795,38.9581
6.5373783,-120.223,39.19109
7.441675,-119.8581,39.24089
7.031519,-120.2885,39.4738
7.439722,-119.9218,39.5239
5.391472,-120.4549,38.57567
9.256706,-120.094,38.62627
6.1805344,-120.5208,38.8577
9.2528,-120.1582,38.90858
6.567253,-119.795,38.9581
7.1981125,-120.223,39.19109
9.764519,-119.8581,39.24089
9.709831,-120.2885,39.4738
9.758659,-119.9218,39.5239
7.4018917,-120.4549,38.57567
10.937048,-120.094,38.62627
9.466345,-120.5208,38.8577
10.931189,-120.1582,38.90858
9.081579,-119.795,38.9581
9.474157,-120.223,39.19109
13.01322,-119.8581,39.24089
12.952673,-120.2885,39.4738
13.011267,-119.9218,39.5239
2.6315079,-120.4549,38.57567
5.4225235,-120.094,38.62627
3.4440079,-120.5208,38.8577
5.4186172,-120.1582,38.90858
2.4283829,-119.795,38.9581
3.7330704,-120.223,39.19109
4.334633,-119.8581,39.24089
4.524086,-120.2885,39.4738
4.3307266,-119.9218,39.5239
1.7167473,-120.4549,38.57567
5.0780754,-120.094,38.62627
4.2343254,-120.5208,38.8577
5.0663567,-120.1582,38.90858
3.0272942,-119.795,38.9581
3.5683098,-120.223,39.19109
4.855419,-119.8581,39.24089
5.1874504,-120.2885,39.4738
4.8437004,-119.9218,39.5239
5.23559,-120.4549,38.57567
7.7590275,-120.094,38.62627
6.3078556,-120.5208,38.8577
7.755121,-120.1582,38.90858
4.987543,-119.795,38.9581
5.770746,-120.223,39.19109
6.9816837,-119.8581,39.24089
7.405512,-120.2885,39.4738
6.9797306,-119.9218,39.5239
2.8193245,-120.4549,38.57567
5.280262,-120.094,38.62627
3.8622932,-120.5208,38.8577
5.278309,-120.1582,38.90858
2.7470589,-119.795,38.9581
4.155262,-120.223,39.19109
4.3076057,-119.8581,39.24089
4.7587776,-120.2885,39.4738
4.3036995,-119.9218,39.5239
-0.6209526,-120.4549,38.57567
-0.5975151,-120.094,38.62627
-1.7029839,-120.5208,38.8577
-0.5975151,-120.1582,38.90858
-1.8064995,-119.795,38.9581
-2.1834526,-120.223,39.19109
-1.8104057,-119.8581,39.24089
-1.8201714,-120.2885,39.4738
-1.8182182,-119.9218,39.5239
0.24311447,-120.4549,38.57567
1.4462395,-120.094,38.62627
1.5380363,-120.5208,38.8577
1.4442863,-120.1582,38.90858
-0.3721199,-119.795,38.9581
0.56147385,-120.223,39.19109
0.5556145,-119.8581,39.24089
1.0302238,-120.2885,39.4738
0.547802,-119.9218,39.5239
2.2135768,-120.4549,38.57567
5.46553,-120.094,38.62627
4.9928737,-120.5208,38.8577
5.4577174,-120.1582,38.90858
4.260452,-119.795,38.9581
5.0338893,-120.223,39.19109
5.998733,-119.8581,39.24089
5.656936,-120.2885,39.4738
5.994827,-119.9218,39.5239
5.542324,-120.4549,38.57567
8.64584,-120.094,38.62627
6.8294334,-120.5208,38.8577
8.643887,-120.1582,38.90858
6.8431053,-119.795,38.9581
6.899746,-120.223,39.19109
8.370449,-119.8581,39.24089
8.11459,-120.2885,39.4738
8.36459,-119.9218,39.5239
1.2832127,-120.4549,38.57567
3.148447,-120.094,38.62627
1.9101658,-120.5208,38.8577
3.146494,-120.1582,38.90858
2.4043064,-119.795,38.9581
2.7129002,-120.223,39.19109
3.1035252,-119.8581,39.24089
3.2304783,-120.2885,39.4738
3.1035252,-119.9218,39.5239
5.1330795,-120.4549,38.57567
7.6330795,-120.094,38.62627
6.4748764,-120.5208,38.8577
7.62722,-120.1582,38.90858
5.685814,-119.795,38.9581
5.969017,-120.223,39.19109
6.873314,-119.8581,39.24089
6.326439,-120.2885,39.4738
6.871361,-119.9218,39.5239
3.0318794,-120.4549,38.57567
5.635395,-120.094,38.62627
4.211567,-120.5208,38.8577
5.635395,-120.1582,38.90858
4.664692,-119.795,38.9581
5.3268013,-120.223,39.19109
5.6256294,-119.8581,39.24089
5.805317,-120.2885,39.4738
5.6256294,-119.9218,39.5239
5.4075623,-120.4549,38.57567
6.874359,-120.094,38.62627
6.3626404,-120.5208,38.8577
6.870453,-120.1582,38.90858
4.1731873,-119.795,38.9581
4.9700623,-120.223,39.19109
5.202484,-119.8581,39.24089
5.436859,-120.2885,39.4738
5.1946716,-119.9218,39.5239
5.6720505,-120.4549,38.57567
8.466972,-120.094,38.62627
6.474785,-120.5208,38.8577
8.463066,-120.1582,38.90858
7.1740036,-119.795,38.9581
7.668144,-120.223,39.19109
8.588066,-119.8581,39.24089
8.570488,-120.2885,39.4738
8.586113,-119.9218,39.5239
6.4117165,-120.4549,38.57567
9.864841,-120.094,38.62627
7.7886696,-120.5208,38.8577
9.864841,-120.1582,38.90858
8.177341,-119.795,38.9581
8.499607,-120.223,39.19109
10.177341,-119.8581,39.24089
9.710545,-120.2885,39.4738
