vstm,lon,lat
-19.152237,-120.2885,39.4738
-18.664736,-119.9218,39.5239
-11.856515,-120.4549,38.57567
-12.331516,-120.094,38.62627
-11.831515,-120.5208,38.8577
-12.331516,-120.1582,38.90858
-12.594015,-119.795,38.9581
-12.331515,-120.223,39.19109
-12.806516,-119.8581,39.24089
-12.619016,-120.2885,39.4738
-12.806516,-119.9218,39.5239
-10.940733,-120.4549,38.57567
-10.565732,-120.094,38.62627
-10.353232,-120.5208,38.8577
-10.565732,-120.1582,38.90858
-10.278234,-119.795,38.9581
-10.153233,-120.223,39.19109
-10.140733,-119.8581,39.24089
-10.015732,-120.2885,39.4738
-10.140733,-119.9218,39.5239
-2.7279236,-120.4549,38.57567
-2.5154238,-120.094,38.62627
-2.952924,-120.5208,38.8577
-2.5154238,-120.1582,38.90858
-2.8154237,-119.795,38.9581
-2.7779238,-120.223,39.19109
-2.5404236,-119.8581,39.24089
-2.6654236,-120.2885,39.4738
-2.5404236,-119.9218,39.5239
-0.8937478,-120.4549,38.57567
-0.78124785,-120.094,38.62627
-0.39374804,-120.5208,38.8577
-0.7687478,-120.1582,38.90858
-2.093748,-119.795,38.9581
-0.7437477,-120.223,39.19109
-0.64374804,-119.8581,39.24089
-0.28124762,-120.2885,39.4738
-0.64374804,-119.9218,39.5239
-0.159868,-120.4549,38.57567
-0.15986776,-120.094,38.62627
-0.8723681,-120.5208,38.8577
-0.14736772,-120.1582,38.90858
-0.69736814,-119.795,38.9581
-1.0223677,-120.223,39.19109
-1.1473677,-119.8581,39.24089
-1.6973681,-120.2885,39.4738
-1.1348679,-119.9218,39.5239
-14.374252,-120.4549,38.57567
-14.024252,-120.094,38.62627
-14.6742525,-120.5208,38.8577
-14.024252,-120.1582,38.90858
-10.8617525,-119.795,38.9581
-12.986752,-120.223,39.19109
-11.749251,-119.8581,39.24089
-13.774252,-120.2885,39.4738
-11.749251,-119.9218,39.5239
-19.20187,-120.4549,38.57567
-18.189371,-120.094,38.62627
-18.75187,-120.5208,38.8577
-18.189371,-120.1582,38.90858
-15.41437,-119.795,38.9581
-17.12687,-120.223,39.19109
-16.08937,-119.8581,39.24089
-17.276869,-120.2885,39.4738
-16.08937,-119.9218,39.5239
-13.523062,-120.4549,38.57567
-13.460562,-120.094,38.62627
-13.435562,-120.5208,38.8577
-13.460562,-120.1582,38.90858
-12.935562,-119.795,38.9581
-13.273063,-120.223,39.19109
-13.135562,-119.8581,39.24089
-13.323063,-120.2885,39.4738
-13.135562,-119.9218,39.5239
-3.7051234,-120.4549,38.57567
-4.0426235,-120.094,38.62627
-3.492624,-120.5208,38.8577
-4.0426235,-120.1582,38.90858
-4.442624,-119.795,38.9581
-3.7676237,-120.223,39.19109
-4.080125,-119.8581,39.24089
-3.5426238,-120.2885,39.4738
-4.080125,-119.9218,39.5239
7.5395303,-120.4549,38.57567
7.2270308,-120.094,38.62627
7.3270297,-120.5208,38.8577
7.2270308,-120.1582,38.90858
6.4895306,-119.795,38.9581
7.0270305,-120.223,39.19109
6.6020308,-119.8581,39.24089
7.2270308,-120.2885,39.4738
6.6020308,-119.9218,39.5239
16.488222,-120.4549,38.57567
17.213224,-120.094,38.62627
17.225723,-120.5208,38.8577
17.213224,-120.1582,38.90858
16.500723,-119.795,38.9581
17.438223,-120.223,39.19109
17.175724,-119.8581,39.24089
17.763226,-120.2885,39.4738
17.200724,-119.9218,39.5239
-0.35369515,-120.4549,38.57567
-0.7911954,-120.094,38.62627
-0.51619554,-120.5208,38.8577
-0.7911954,-120.1582,38.90858
-1.6286955,-119.795,38.9581
-1.0411954,-120.223,39.19109
-1.4286954,-119.8581,39.24089
-1.1036952,-120.2885,39.4738
-1.4286954,-119.9218,39.5239
3.2040868,-120.4549,38.57567
3.1165867,-120.094,38.62627
2.591587,-120.5208,38.8577
3.1415865,-120.1582,38.90858
2.7915864,-119.795,38.9581
2.5165863,-120.223,39.19109
2.3415866,-119.8581,39.24089
1.9540865,-120.2885,39.4738
2.3415866,-119.9218,39.5239
-1.7688756,-120.4549,38.57567
-3.0688756,-120.094,38.62627
-2.8313756,-120.5208,38.8577
-3.0688756,-120.1582,38.90858
-3.3188758,-119.795,38.9581
-3.7063756,-120.223,39.19109
-2.4688756,-119.8581,39.24089
-2.5563755,-120.2885,39.4738
-2.481376,-119.9218,39.5239
1.9376223,-120.4549,38.57567
1.3876224,-120.094,38.62627
1.1126227,-120.5208,38.8577
1.3876224,-120.1582,38.90858
2.3376224,-119.795,38.9581
1.4376223,-120.223,39.19109
2.1626225,-119.8581,39.24089
1.0251222,-120.2885,39.4738
2.1626225,-119.9218,39.5239
-0.9297447,-120.4549,38.57567
-1.1047451,-120.094,38.62627
-3.1422455,-120.5208,38.8577
-1.117245,-120.1582,38.90858
-0.55474544,-119.795,38.9581
-2.8297455,-120.223,39.19109
-2.1172452,-119.8581,39.24089
-4.3547454,-120.2885,39.4738
-2.1172452,-119.9218,39.5239
-6.8112235,-120.4549,38.57567
-6.9112234,-120.094,38.62627
-7.636224,-120.5208,38.8577
-6.923723,-120.1582,38.90858
-6.498724,-119.795,38.9581
-7.3237247,-120.223,39.19109
-5.861224,-119.8581,39.24089
-7.698724,-120.2885,39.4738
-5.861224,-119.9218,39.5239
7.191233,-120.4549,38.57567
7.178733,-120.094,38.62627
7.4537325,-120.5208,38.8577
7.1912327,-120.1582,38.90858
5.716233,-119.795,38.9581
7.1037335,-120.223,39.19109
6.6787333,-119.8581,39.24089
7.866234,-120.2885,39.4738
6.703733,-119.9218,39.5239
17.067444,-120.4549,38.57567
16.604942,-120.094,38.62627
17.717442,-120.5208,38.8577
16.629942,-120.1582,38.90858
15.604944,-119.795,38.9581
17.104942,-120.223,39.19109
16.554943,-119.8581,39.24089
17.66744,-120.2885,39.4738
16.579943,-119.9218,39.5239
20.437752,-120.4549,38.57567
19.000252,-120.094,38.62627
19.01275,-120.5208,38.8577
19.025251,-120.1582,38.90858
16.675251,-119.795,38.9581
17.525251,-120.223,39.19109
16.625252,-119.8581,39.24089
17.175251,-120.2885,39.4738
16.625252,-119.9218,39.5239
9.247167,-120.4549,38.57567
9.422168,-120.094,38.62627
8.722167,-120.5208,38.8577
9.422168,-120.1582,38.90858
8.522166,-119.795,38.9581
8.109667,-120.223,39.19109
7.8596663,-119.8581,39.24089
6.4471674,-120.2885,39.4738
7.8596663,-119.9218,39.5239
-6.441671,-120.4549,38.57567
-5.154171,-120.094,38.62627
-5.0041714,-120.5208,38.8577
-5.154171,-120.1582,38.90858
-3.6666713,-119.795,38.9581
-4.2416716,-120.223,39.19109
-3.1916716,-119.8581,39.24089
-3.9791715,-120.2885,39.4738
-3.1916716,-119.9218,39.5239
-8.390041,-120.4549,38.57567
-6.502541,-120.094,38.62627
-5.8025417,-120.5208,38.8577
-6.502541,-120.1582,38.90858
-3.6775413,-119.795,38.9581
-3.890041,-120.223,39.19109
-2.0650408,-119.8581,39.24089
-2.7900412,-120.2885,39.4738
-2.0650408,-119.9218,39.5239
-9.244195,-120.4549,38.57567
-7.9691935,-120.094,38.62627
-7.2816935,-120.5208,38.8577
-7.9691935,-120.1582,38.90858
-5.506694,-119.795,38.9581
-5.6566935,-120.223,39.19109
-0.15669346,-119.8581,39.24089
0.76830626,-120.2885,39.4738
-0.1691935,-119.9218,39.5239
-2.8796387,-120.4549,38.57567
-3.6546383,-120.094,38.62627
-4.6546383,-120.5208,38.8577
-3.6546383,-120.1582,38.90858
-4.479638,-119.795,38.9581
-3.2046387,-120.223,39.19109
3.9328618,-119.8581,39.24089
5.5453625,-120.2885,39.4738
3.9203615,-119.9218,39.5239
-3.2673578,-120.4549,38.57567
-3.5548577,-120.094,38.62627
-2.1673574,-120.5208,38.8577
-3.5548577,-120.1582,38.90858
-2.9548578,-119.795,38.9581
-1.4548576,-120.223,39.19109
1.682642,-119.8581,39.24089
3.0576427,-120.2885,39.4738
1.682642,-119.9218,39.5239
2.1485326,-120.4549,38.57567
2.311033,-120.094,38.62627
1.8610327,-120.5208,38.8577
2.311033,-120.1582,38.90858
2.0485327,-119.795,38.9581
1.7485325,-120.223,39.19109
1.6485326,-119.8581,39.24089
1.3860328,-120.2885,39.4738
1.6485326,-119.9218,39.5239
3.8879306,-120.4549,38.57567
3.3379307,-120.094,38.62627
4.07543,-120.5208,38.8577
3.3629303,-120.1582,38.90858
2.3129306,-119.795,38.9581
3.4254308,-120.223,39.19109
2.90043,-119.8581,39.24089
3.8254306,-120.2885,39.4738
2.90043,-119.9218,39.5239
10.446526,-120.4549,38.57567
10.084024,-120.094,38.62627
8.121525,-120.5208,38.8577
10.096525,-120.1582,38.90858
7.8465247,-119.795,38.9581
7.684026,-120.223,39.19109
7.2590256,-119.8581,39.24089
6.8465247,-120.2885,39.4738
7.2590256,-119.9218,39.5239
-1.8491483,-120.4549,38.57567
-1.5116479,-120.094,38.62627
-2.324148,-120.5208,38.8577
-1.5116479,-120.1582,38.90858
-1.9241481,-119.795,38.9581
-2.099148,-120.223,39.19109
-1.899148,-119.8581,39.24089
-2.386648,-120.2885,39.4738
-1.899148,-119.9218,39.5239
-12.612319,-120.4549,38.57567
-11.799818,-120.094,38.62627
-10.987318,-120.5208,38.8577
-11.799818,-120.1582,38.90858
-10.099819,-119.795,38.9581
-10.449818,-120.223,39.19109
-10.049818,-119.8581,39.24089
-10.387318,-120.2885,39.4738
-10.049818,-119.9218,39.5239
-7.9782853,-120.4549,38.57567
-7.915786,-120.094,38.62627
-7.103286,-120.5208,38.8577
-7.915786,-120.1582,38.90858
-7.828286,-119.795,38.9581
-7.253286,-120.223,39.19109
-7.4782853,-119.8581,39.24089
-6.9907866,-120.2885,39.4738
-7.4782853,-119.9218,39.5239
-4.006756,-120.4549,38.57567
-0.19425607,-120.094,38.62627
0.5307443,-120.5208,38.8577
-0.19425607,-120.1582,38.90858
-0.06925559,-119.795,38.9581
1.9432445,-120.223,39.19109
2.380745,-119.8581,39.24089
2.9932444,-120.2885,39.4738
2.380745,-119.9218,39.5239
-11.592554,-120.4549,38.57567
-10.917555,-120.094,38.62627
-10.442554,-120.5208,38.8577
-10.905054,-120.1582,38.90858
-11.055054,-119.795,38.9581
-10.267554,-120.223,39.19109
-10.130054,-119.8581,39.24089
-9.567554,-120.2885,39.4738
-10.117555,-119.9218,39.5239
-10.633845,-120.4549,38.57567
-9.921345,-120.094,38.62627
-9.446345,-120.5208,38.8577
-9.921345,-120.1582,38.90858
-10.521345,-119.795,38.9581
-9.5588455,-120.223,39.19109
-9.971345,-119.8581,39.24089
-9.146345,-120.2885,39.4738
-9.958845,-119.9218,39.5239
-8.635742,-120.4549,38.57567
-7.935742,-120.094,38.62627
-8.110743,-120.5208,38.8577
-7.935742,-120.1582,38.90858
-8.848242,-119.795,38.9581
-8.273242,-120.223,39.19109
-8.710742,-119.8581,39.24089
-8.573242,-120.2885,39.4738
-8.685741,-119.9218,39.5239
-14.430887,-120.4549,38.57567
-13.993387,-120.094,38.62627
-14.605886,-120.5208,38.8577
-13.968386,-120.1582,38.90858
-13.530887,-119.795,38.9581
-14.280887,-120.223,39.19109
-14.143385,-119.8581,39.24089
-14.955885,-120.2885,39.4738
-14.118385,-119.9218,39.5239
-14.22987,-120.4549,38.57567
-13.75487,-120.094,38.62627
-13.72987,-120.5208,38.8577
-13.72987,-120.1582,38.90858
-13.779871,-119.795,38.9581
-13.80487,-120.223,39.19109
-14.042371,-119.8581,39.24089
-14.192371,-120.2885,39.4738
-14.029871,-119.9218,39.5239
-4.0000486,-120.4549,38.57567
-3.8250487,-120.094,38.62627
-3.4125483,-120.5208,38.8577
-3.8125489,-120.1582,38.90858
-4.300049,-119.795,38.9581
-3.4875486,-120.223,39.19109
-3.7875478,-119.8581,39.24089
-3.3125484,-120.2885,39.4738
-3.7875478,-119.9218,39.5239
11.39317,-120.4549,38.57567
10.705671,-120.094,38.62627
11.205671,-120.5208,38.8577
10.730671,-120.1582,38.90858
9.293171,-119.795,38.9581
10.568171,-120.223,39.19109
9.805671,-119.8581,39.24089
11.26817,-120.2885,39.4738
9.805671,-119.9218,39.5239
18.091873,-120.4549,38.57567
17.179373,-120.094,38.62627
17.066874,-120.5208,38.8577
17.179373,-120.1582,38.90858
15.429372,-119.795,38.9581
16.30437,-120.223,39.19109
15.666875,-119.8581,39.24089
16.279373,-120.2885,39.4738
15.666875,-119.9218,39.5239
9.047516,-120.4549,38.57567
7.5600157,-120.094,38.62627
9.0100155,-120.5208,38.8577
7.547516,-120.1582,38.90858
7.835015,-119.795,38.9581
8.497516,-120.223,39.19109
8.110015,-119.8581,39.24089
7.7100153,-120.2885,39.4738
8.110015,-119.9218,39.5239
4.139639,-120.4549,38.57567
3.0021389,-120.094,38.62627
2.1646383,-120.5208,38.8577
2.9896388,-120.1582,38.90858
5.314638,-119.795,38.9581
3.7521384,-120.223,39.19109
5.2771397,-119.8581,39.24089
3.8771384,-120.2885,39.4738
5.2771397,-119.9218,39.5239
-4.042025,-120.4549,38.57567
-3.567025,-120.094,38.62627
-3.1170254,-120.5208,38.8577
-3.567025,-120.1582,38.90858
-2.2920256,-119.795,38.9581
-2.454525,-120.223,39.19109
-1.8420253,-119.8581,39.24089
-1.6420252,-120.2885,39.4738
-1.8670249,-119.9218,39.5239
-11.148494,-120.4549,38.57567
-10.210995,-120.094,38.62627
-10.548495,-120.5208,38.8577
-10.210995,-120.1582,38.90858
-8.323495,-119.795,38.9581
-9.510995,-120.223,39.19109
-8.498495,-119.8581,39.24089
-9.098495,-120.2885,39.4738
-8.510995,-119.9218,39.5239
-11.831326,-120.4549,38.57567
-10.968826,-120.094,38.62627
-10.943826,-120.5208,38.8577
-10.968826,-120.1582,38.90858
-9.406325,-119.795,38.9581
-10.106326,-120.223,39.19109
-9.531326,-119.8581,39.24089
-9.9563265,-120.2885,39.4738
-9.556326,-119.9218,39.5239
-14.50447,-120.4549,38.57567
-13.95447,-120.094,38.62627
-13.90447,-120.5208,38.8577
-13.94197,-120.1582,38.90858
-13.854469,-119.795,38.9581
-14.00447,-120.223,39.19109
-14.541969,-119.8581,39.24089
-14.579471,-120.2885,39.4738
-14.52947,-119.9218,39.5239
-18.1495,-120.4549,38.57567
-17.674501,-120.094,38.62627
-17.1245,-120.5208,38.8577
-17.637001,-120.1582,38.90858
-16.9995,-119.795,38.9581
-17.149502,-120.223,39.19109
-17.537,-119.8581,39.24089
-17.699501,-120.2885,39.4738
-17.524502,-119.9218,39.5239
-17.293821,-120.4549,38.57567
-16.418821,-120.094,38.62627
-16.99382,-120.5208,38.8577
-16.43132,-120.1582,38.90858
-14.95632,-119.795,38.9581
-15.943821,-120.223,39.19109
-15.093821,-119.8581,39.24089
-15.793821,-120.2885,39.4738
-15.106321,-119.9218,39.5239
-15.486758,-120.4549,38.57567
-14.924257,-120.094,38.62627
-14.886759,-120.5208,38.8577
-14.924257,-120.1582,38.90858
-14.224257,-119.795,38.9581
-14.674258,-120.223,39.19109
-14.974258,-119.8581,39.24089
-15.136758,-120.2885,39.4738
-14.986759,-119.9218,39.5239
-10.086202,-120.4549,38.57567
-10.386202,-120.094,38.62627
-10.311202,-120.5208,38.8577
-10.386202,-120.1582,38.90858
-11.123702,-119.795,38.9581
-10.623703,-120.223,39.19109
-11.761202,-119.8581,39.24089
-11.336203,-120.2885,39.4738
-11.761202,-119.9218,39.5239
-5.8059626,-120.4549,38.57567
-6.380962,-120.094,38.62627
-6.5559607,-120.5208,38.8577
-6.380962,-120.1582,38.90858
-6.480962,-119.795,38.9581
-6.7684617,-120.223,39.19109
-6.905962,-119.8581,39.24089
-6.968462,-120.2885,39.4738
-6.905962,-119.9218,39.5239
-3.176732,-120.4549,38.57567
-2.2517323,-120.094,38.62627
-3.1892323,-120.5208,38.8577
-2.2392323,-120.1582,38.90858
-2.051732,-119.795,38.9581
-3.2642324,-120.223,39.19109
-4.3267326,-119.8581,39.24089
-4.1267323,-120.2885,39.4738
-4.301732,-119.9218,39.5239
-9.2786665,-120.4549,38.57567
-8.766168,-120.094,38.62627
-8.691167,-120.5208,38.8577
-8.753668,-120.1582,38.90858
-8.741167,-119.795,38.9581
-8.503668,-120.223,39.19109
-8.291167,-119.8581,39.24089
-8.203668,-120.2885,39.4738
-8.266167,-119.9218,39.5239
-2.1726773,-120.4549,38.57567
-2.6851766,-120.094,38.62627
-2.4851773,-120.5208,38.8577
-2.6851766,-120.1582,38.90858
-3.7101767,-119.795,38.9581
-2.9726775,-120.223,39.19109
-3.310177,-119.8581,39.24089
-2.7101777,-120.2885,39.4738
-3.2976768,-119.9218,39.5239
-4.541355,-120.4549,38.57567
-4.266355,-120.094,38.62627
-4.103855,-120.5208,38.8577
-4.266355,-120.1582,38.90858
-3.778855,-119.795,38.9581
-4.091356,-120.223,39.19109
-4.4288554,-119.8581,39.24089
-4.2788553,-120.2885,39.4738
-4.4288554,-119.9218,39.5239
-17.294044,-120.4549,38.57567
-16.456545,-120.094,38.62627
-15.719046,-120.5208,38.8577
-16.456545,-120.1582,38.90858
-15.044046,-119.795,38.9581
-15.031547,-120.223,39.19109
-14.681545,-119.8581,39.24089
-14.656546,-120.2885,39.4738
-14.681545,-119.9218,39.5239
-18.725254,-120.4549,38.57567
-18.075254,-120.094,38.62627
-17.612755,-120.5208,38.8577
-18.075254,-120.1582,38.90858
-17.537756,-119.795,38.9581
-17.344006,-120.223,39.19109
-17.506508,-119.8581,39.24089
-17.275255,-120.2885,39.4738
-17.500256,-119.9218,39.5239
-18.736176,-120.4549,38.57567
-17.998676,-120.094,38.62627
-17.848675,-120.5208,38.8577
-17.998676,-120.1582,38.90858
-16.998674,-119.795,38.9581
-17.298676,-120.223,39.19109
-17.111174,-119.8581,39.24089
-17.248676,-120.2885,39.4738
-17.061174,-119.9218,39.5239
-9.0151005,-120.4549,38.57567
-9.127601,-120.094,38.62627
-8.8901005,-120.5208,38.8577
-9.115101,-120.1582,38.90858
-9.365102,-119.795,38.9581
-9.102602,-120.223,39.19109
-9.277601,-119.8581,39.24089
-8.9151,-120.2885,39.4738
-9.277601,-119.9218,39.5239
-3.1919246,-120.4549,38.57567
-3.4794245,-120.094,38.62627
-3.5044246,-120.5208,38.8577
-3.4669244,-120.1582,38.90858
-4.0919247,-119.795,38.9581
-3.8669248,-120.223,39.19109
-4.154424,-119.8581,39.24089
-3.8669248,-120.2885,39.4738
-4.1294246,-119.9218,39.5239
-8.680175,-120.4549,38.57567
-7.930175,-120.094,38.62627
-8.055175,-120.5208,38.8577
-7.930175,-120.1582,38.90858
-8.042675,-119.795,38.9581
-7.680175,-120.223,39.19109
-7.3926744,-119.8581,39.24089
-7.1926746,-120.2885,39.4738
-7.3801746,-119.9218,39.5239
-10.138455,-120.4549,38.57567
-10.100955,-120.094,38.62627
-9.963455,-120.5208,38.8577
-10.100955,-120.1582,38.90858
-10.088457,-119.795,38.9581
-10.000955,-120.223,39.19109
-10.200956,-119.8581,39.24089
-9.988455,-120.2885,39.4738
-10.200956,-119.9218,39.5239
3.4371927,-120.4549,38.57567
3.224693,-120.094,38.62627
4.174693,-120.5208,38.8577
3.224693,-120.1582,38.90858
2.6996927,-119.795,38.9581
3.7746928,-120.223,39.19109
3.1746924,-119.8581,39.24089
4.1371927,-120.2885,39.4738
3.1871927,-119.9218,39.5239
3.1621685,-120.4549,38.57567
4.0871687,-120.094,38.62627
3.9371686,-120.5208,38.8577
4.099669,-120.1582,38.90858
4.4246693,-119.795,38.9581
4.7746687,-120.223,39.19109
5.374668,-119.8581,39.24089
5.5371675,-120.2885,39.4738
5.399668,-119.9218,39.5239
-1.3036089,-120.4549,38.57567
-1.0161085,-120.094,38.62627
-1.5036087,-120.5208,38.8577
-1.0036085,-120.1582,38.90858
-0.9786086,-119.795,38.9581
-1.2161093,-120.223,39.19109
-1.0411088,-119.8581,39.24089
-1.2161088,-120.2885,39.4738
-1.003609,-119.9218,39.5239
-2.178443,-120.4549,38.57567
-1.9784429,-120.094,38.62627
-1.6284428,-120.5208,38.8577
-1.9659429,-120.1582,38.90858
-1.8534424,-119.795,38.9581
-1.4409423,-120.223,39.19109
-1.2909431,-119.8581,39.24089
-0.7409427,-120.2885,39.4738
-1.2909431,-119.9218,39.5239
-0.052814722,-120.4549,38.57567
0.07218528,-120.094,38.62627
0.14718509,-120.5208,38.8577
0.084685326,-120.1582,38.90858
-0.06531501,-119.795,38.9581
0.29718494,-120.223,39.19109
0.50968504,-119.8581,39.24089
0.8846853,-120.2885,39.4738
0.52218485,-119.9218,39.5239
