dswrf,lon,lat
111.703125,-120.2885,39.4738
97.296875,-119.9218,39.5239
120.55469,-120.4549,38.57567
126.09375,-120.094,38.62627
114.21875,-120.5208,38.8577
121.27344,-120.1582,38.90858
120.78906,-119.795,38.9581
114.59375,-120.223,39.19109
108.484375,-119.8581,39.24089
113.38281,-120.2885,39.4738
95.83594,-119.9218,39.5239
133.1875,-120.4549,38.57567
136.8125,-120.094,38.62627
129.60156,-120.5208,38.8577
131.71875,-120.1582,38.90858
133.21875,-119.795,38.9581
129.25781,-120.223,39.19109
128.3125,-119.8581,39.24089
128.09375,-120.2885,39.4738
124.796875,-119.9218,39.5239
125.203125,-120.4549,38.57567
138.78125,-120.094,38.62627
116.546875,-120.5208,38.8577
135.21094,-120.1582,38.90858
136.24219,-119.795,38.9581
129.42188,-120.223,39.19109
133.13281,-119.8581,39.24089
132.09375,-120.2885,39.4738
126.859375,-119.9218,39.5239
135.92188,-120.4549,38.57567
141.14844,-120.094,38.62627
131.11719,-120.5208,38.8577
137.36719,-120.1582,38.90858
138.33594,-119.795,38.9581
134.03906,-120.223,39.19109
135.24219,-119.8581,39.24089
134.14844,-120.2885,39.4738
129.57812,-119.9218,39.5239
134.21875,-120.4549,38.57567
137.11719,-120.094,38.62627
129.71094,-120.5208,38.8577
128.69531,-120.1582,38.90858
131.21875,-119.795,38.9581
126.859375,-120.223,39.19109
126.80469,-119.8581,39.24089
127.07031,-120.2885,39.4738
120.03125,-119.9218,39.5239
130.21094,-120.4549,38.57567
136.64844,-120.094,38.62627
126.765625,-120.5208,38.8577
134.75,-120.1582,38.90858
135.75,-119.795,38.9581
130.14062,-120.223,39.19109
130.99219,-119.8581,39.24089
131.23438,-120.2885,39.4738
127.109375,-119.9218,39.5239
109.67969,-120.4549,38.57567
133.44531,-120.094,38.62627
92.47656,-120.5208,38.8577
130.04688,-120.1582,38.90858
133.125,-119.795,38.9581
119.09375,-120.223,39.19109
128.45312,-119.8581,39.24089
127.625,-120.2885,39.4738
120.34375,-119.9218,39.5239
72.77344,-120.4549,38.57567
99.14844,-120.094,38.62627
77.86719,-120.5208,38.8577
92.78906,-120.1582,38.90858
82.140625,-119.795,38.9581
98.890625,-120.223,39.19109
83.99219,-119.8581,39.24089
91.234375,-120.2885,39.4738
76.765625,-119.9218,39.5239
111.265625,-120.4549,38.57567
130.92188,-120.094,38.62627
106.96875,-120.5208,38.8577
126.32031,-120.1582,38.90858
128.39062,-119.795,38.9581
110.34375,-120.223,39.19109
119.61719,-119.8581,39.24089
112.09375,-120.2885,39.4738
104.21094,-119.9218,39.5239
87.90625,-120.4549,38.57567
139.39844,-120.094,38.62627
54.515625,-120.5208,38.8577
134.32812,-120.1582,38.90858
138.17188,-119.795,38.9581
115.67969,-120.223,39.19109
124.3125,-119.8581,39.24089
123.57031,-120.2885,39.4738
105.32031,-119.9218,39.5239
105.17969,-120.4549,38.57567
134.51562,-120.094,38.62627
94.84375,-120.5208,38.8577
124.46094,-120.1582,38.90858
131.96094,-119.795,38.9581
115.828125,-120.223,39.19109
124.97656,-119.8581,39.24089
126.515625,-120.2885,39.4738
119.83594,-119.9218,39.5239
94.875,-120.4549,38.57567
139.4375,-120.094,38.62627
73.74219,-120.5208,38.8577
123.35156,-120.1582,38.90858
135.17969,-119.795,38.9581
94.97656,-120.223,39.19109
128.45312,-119.8581,39.24089
120.90625,-120.2885,39.4738
106.828125,-119.9218,39.5239
56.132812,-120.4549,38.57567
138.83594,-120.094,38.62627
66.49219,-120.5208,38.8577
132.59375,-120.1582,38.90858
138.65625,-119.795,38.9581
98.03125,-120.223,39.19109
128.61719,-119.8581,39.24089
132.11719,-120.2885,39.4738
116.03906,-119.9218,39.5239
105.78125,-120.4549,38.57567
134.96875,-120.094,38.62627
104.64844,-120.5208,38.8577
126.52344,-120.1582,38.90858
134.375,-119.795,38.9581
116.14844,-120.223,39.19109
128.3125,-119.8581,39.24089
125.421875,-120.2885,39.4738
114.60156,-119.9218,39.5239
88.36719,-120.4549,38.57567
131.30469,-120.094,38.62627
88.33594,-120.5208,38.8577
124.75,-120.1582,38.90858
135.71094,-119.795,38.9581
115.390625,-120.223,39.19109
125.46875,-119.8581,39.24089
123.74219,-120.2885,39.4738
119.375,-119.9218,39.5239
117.07031,-120.4549,38.57567
118.828125,-120.094,38.62627
113.86719,-120.5208,38.8577
118.47656,-120.1582,38.90858
133.60156,-119.795,38.9581
101.640625,-120.223,39.19109
125.421875,-119.8581,39.24089
120.96094,-120.2885,39.4738
101.82031,-119.9218,39.5239
141.78125,-120.4549,38.57567
136.07031,-120.094,38.62627
137.65625,-120.5208,38.8577
144.22656,-120.1582,38.90858
142.33594,-119.795,38.9581
137.52344,-120.223,39.19109
144.10938,-119.8581,39.24089
142.4375,-120.2885,39.4738
137.375,-119.9218,39.5239
140.92969,-120.4549,38.57567
142.92188,-120.094,38.62627
127.71094,-120.5208,38.8577
135.48438,-120.1582,38.90858
140.42188,-119.795,38.9581
130.39062,-120.223,39.19109
134.32031,-119.8581,39.24089
135.25,-120.2885,39.4738
131.34375,-119.9218,39.5239
94.05469,-120.4549,38.57567
122.50781,-120.094,38.62627
85.32031,-120.5208,38.8577
110.74219,-120.1582,38.90858
119.390625,-119.795,38.9581
106.359375,-120.223,39.19109
102.36719,-119.8581,39.24089
105.375,-120.2885,39.4738
94.80469,-119.9218,39.5239
62.203125,-120.4549,38.57567
140.97656,-120.094,38.62627
44.664062,-120.5208,38.8577
123.78906,-120.1582,38.90858
131.47656,-119.795,38.9581
80.53906,-120.223,39.19109
129.21094,-119.8581,39.24089
130.16406,-120.2885,39.4738
123.78125,-119.9218,39.5239
106.34375,-120.4549,38.57567
140.53125,-120.094,38.62627
94.00781,-120.5208,38.8577
134.95312,-120.1582,38.90858
135.125,-119.795,38.9581
115.74219,-120.223,39.19109
128.67188,-119.8581,39.24089
132.45312,-120.2885,39.4738
116.21875,-119.9218,39.5239
127.515625,-120.4549,38.57567
144.89062,-120.094,38.62627
114.36719,-120.5208,38.8577
138.74219,-120.1582,38.90858
144.28906,-119.795,38.9581
126.421875,-120.223,39.19109
137.75781,-119.8581,39.24089
134.625,-120.2885,39.4738
128.10938,-119.9218,39.5239
119.33594,-120.4549,38.57567
151.85938,-120.094,38.62627
122.61719,-120.5208,38.8577
148.92188,-120.1582,38.90858
149.75,-119.795,38.9581
136.72656,-120.223,39.19109
145.5,-119.8581,39.24089
142.875,-120.2885,39.4738
138.07812,-119.9218,39.5239
98.50781,-120.4549,38.57567
142.78906,-120.094,38.62627
85.38281,-120.5208,38.8577
139.14062,-120.1582,38.90858
141.86719,-119.795,38.9581
120.0625,-120.223,39.19109
142.36719,-119.8581,39.24089
136.29688,-120.2885,39.4738
105.8125,-119.9218,39.5239
61.414062,-120.4549,38.57567
126.203125,-120.094,38.62627
68.69531,-120.5208,38.8577
117.22656,-120.1582,38.90858
114.53125,-119.795,38.9581
94.36719,-120.223,39.19109
90.578125,-119.8581,39.24089
94.640625,-120.2885,39.4738
92.61719,-119.9218,39.5239
94.55469,-120.4549,38.57567
129.28906,-120.094,38.62627
82.125,-120.5208,38.8577
124.265625,-120.1582,38.90858
126.96094,-119.795,38.9581
113.60156,-120.223,39.19109
123.375,-119.8581,39.24089
120.546875,-120.2885,39.4738
102.046875,-119.9218,39.5239
140.28906,-120.4549,38.57567
159.27344,-120.094,38.62627
89.90625,-120.5208,38.8577
153.20312,-120.1582,38.90858
152.97656,-119.795,38.9581
132.39062,-120.223,39.19109
152.72656,-119.8581,39.24089
150.49219,-120.2885,39.4738
144.74219,-119.9218,39.5239
162.17188,-120.4549,38.57567
169.07812,-120.094,38.62627
155.98438,-120.5208,38.8577
164.01562,-120.1582,38.90858
166.65625,-119.795,38.9581
158.60938,-120.223,39.19109
162.55469,-119.8581,39.24089
161.16406,-120.2885,39.4738
155.25781,-119.9218,39.5239
159.67188,-120.4549,38.57567
164.52344,-120.094,38.62627
157.42188,-120.5208,38.8577
161.96875,-120.1582,38.90858
151.30469,-119.795,38.9581
160.70312,-120.223,39.19109
153.85938,-119.8581,39.24089
160.60156,-120.2885,39.4738
139.35156,-119.9218,39.5239
149.28906,-120.4549,38.57567
167.54688,-120.094,38.62627
149.59375,-120.5208,38.8577
158.97656,-120.1582,38.90858
167.17969,-119.795,38.9581
144.67969,-120.223,39.19109
154.61719,-119.8581,39.24089
155.89844,-120.2885,39.4738
141.25781,-119.9218,39.5239
172.63281,-120.4549,38.57567
177.46875,-120.094,38.62627
169.125,-120.5208,38.8577
174.10156,-120.1582,38.90858
175.51562,-119.795,38.9581
170.61719,-120.223,39.19109
171.92188,-119.8581,39.24089
170.57812,-120.2885,39.4738
165.6875,-119.9218,39.5239
129.32031,-120.4549,38.57567
169.99219,-120.094,38.62627
132.46094,-120.5208,38.8577
158.64844,-120.1582,38.90858
167.26562,-119.795,38.9581
138.94531,-120.223,39.19109
157.29688,-119.8581,39.24089
145.90625,-120.2885,39.4738
127.82031,-119.9218,39.5239
175.67188,-120.4549,38.57567
184.96094,-120.094,38.62627
176.41406,-120.5208,38.8577
180.53125,-120.1582,38.90858
181.25781,-119.795,38.9581
177.5,-120.223,39.19109
178.32031,-119.8581,39.24089
177.99219,-120.2885,39.4738
171.19531,-119.9218,39.5239
177.39844,-120.4549,38.57567
183.94531,-120.094,38.62627
174.0625,-120.5208,38.8577
180.74219,-120.1582,38.90858
182.27344,-119.795,38.9581
176.11719,-120.223,39.19109
179.23438,-119.8581,39.24089
177.53906,-120.2885,39.4738
173.10156,-119.9218,39.5239
168.78125,-120.4549,38.57567
170.28125,-120.094,38.62627
164.59375,-120.5208,38.8577
154.10938,-120.1582,38.90858
127.14844,-119.795,38.9581
158.78906,-120.223,39.19109
129.04688,-119.8581,39.24089
143.67969,-120.2885,39.4738
107.32031,-119.9218,39.5239
177.14062,-120.4549,38.57567
185.63281,-120.094,38.62627
174.52344,-120.5208,38.8577
181.03906,-120.1582,38.90858
181.32031,-119.795,38.9581
175.98438,-120.223,39.19109
176.42188,-119.8581,39.24089
177.05469,-120.2885,39.4738
165.67969,-119.9218,39.5239
185.15625,-120.4549,38.57567
191.375,-120.094,38.62627
182.74219,-120.5208,38.8577
187.71094,-120.1582,38.90858
188.20312,-119.795,38.9581
183.38281,-120.223,39.19109
184.21875,-119.8581,39.24089
182.92188,-120.2885,39.4738
177.99219,-119.9218,39.5239
185.07812,-120.4549,38.57567
193.88281,-120.094,38.62627
183.0625,-120.5208,38.8577
190.375,-120.1582,38.90858
191.35938,-119.795,38.9581
185.23438,-120.223,39.19109
186.9375,-119.8581,39.24089
185.35156,-120.2885,39.4738
180.15625,-119.9218,39.5239
190.32031,-120.4549,38.57567
197.04688,-120.094,38.62627
187.8125,-120.5208,38.8577
193.13281,-120.1582,38.90858
149.66406,-119.795,38.9581
188.53125,-120.223,39.19109
189.90625,-119.8581,39.24089
188.875,-120.2885,39.4738
180.67188,-119.9218,39.5239
191.92969,-120.4549,38.57567
198.03906,-120.094,38.62627
189.20312,-120.5208,38.8577
194.49219,-120.1582,38.90858
194.6875,-119.795,38.9581
189.40625,-120.223,39.19109
191.6875,-119.8581,39.24089
189.70312,-120.2885,39.4738
185.1875,-119.9218,39.5239
192.08594,-120.4549,38.57567
198.39844,-120.094,38.62627
189.59375,-120.5208,38.8577
195.04688,-120.1582,38.90858
195.74219,-119.795,38.9581
190.08594,-120.223,39.19109
192.02344,-119.8581,39.24089
190.14062,-120.2885,39.4738
185.92188,-119.9218,39.5239
193.24219,-120.4549,38.57567
201.14844,-120.094,38.62627
191.17188,-120.5208,38.8577
197.79688,-120.1582,38.90858
198.29688,-119.795,38.9581
192.78125,-120.223,39.19109
193.91406,-119.8581,39.24089
192.46875,-120.2885,39.4738
187.42188,-119.9218,39.5239
196.1875,-120.4549,38.57567
207.14062,-120.094,38.62627
194.71094,-120.5208,38.8577
204.35156,-120.1582,38.90858
204.90625,-119.795,38.9581
198.28125,-120.223,39.19109
200.76562,-119.8581,39.24089
199.53125,-120.2885,39.4738
194.51562,-119.9218,39.5239
196.13281,-120.4549,38.57567
204.03906,-120.094,38.62627
194.05469,-120.5208,38.8577
201.13281,-120.1582,38.90858
201.92969,-119.795,38.9581
196.42188,-120.223,39.19109
197.01562,-119.8581,39.24089
198.25781,-120.2885,39.4738
193.16406,-119.9218,39.5239
165.54688,-120.4549,38.57567
193.08594,-120.094,38.62627
156.30469,-120.5208,38.8577
187.10938,-120.1582,38.90858
193.67188,-119.795,38.9581
162.91406,-120.223,39.19109
183.32031,-119.8581,39.24089
179.53906,-120.2885,39.4738
165.55469,-119.9218,39.5239
159.33594,-120.4549,38.57567
166.84375,-120.094,38.62627
143.64844,-120.5208,38.8577
157.58594,-120.1582,38.90858
166.0,-119.795,38.9581
138.52344,-120.223,39.19109
144.17188,-119.8581,39.24089
139.82812,-120.2885,39.4738
106.734375,-119.9218,39.5239
205.55469,-120.4549,38.57567
214.32812,-120.094,38.62627
204.20312,-120.5208,38.8577
211.88281,-120.1582,38.90858
211.9375,-119.795,38.9581
206.8125,-120.223,39.19109
208.07031,-119.8581,39.24089
207.8125,-120.2885,39.4738
201.79688,-119.9218,39.5239
160.89844,-120.4549,38.57567
182.10156,-120.094,38.62627
147.29688,-120.5208,38.8577
172.41406,-120.1582,38.90858
178.1875,-119.795,38.9581
167.55469,-120.223,39.19109
179.02344,-119.8581,39.24089
198.82812,-120.2885,39.4738
201.39844,-119.9218,39.5239
211.5,-120.4549,38.57567
217.89062,-120.094,38.62627
210.28906,-120.5208,38.8577
208.67969,-120.1582,38.90858
212.59375,-119.795,38.9581
179.14844,-120.223,39.19109
203.88281,-119.8581,39.24089
192.83594,-120.2885,39.4738
200.76562,-119.9218,39.5239
203.00781,-120.4549,38.57567
210.64844,-120.094,38.62627
199.83594,-120.5208,38.8577
208.14062,-120.1582,38.90858
208.46094,-119.795,38.9581
200.95312,-120.223,39.19109
205.20312,-119.8581,39.24089
201.46094,-120.2885,39.4738
196.9375,-119.9218,39.5239
211.25,-120.4549,38.57567
218.99219,-120.094,38.62627
207.66406,-120.5208,38.8577
215.6875,-120.1582,38.90858
217.99219,-119.795,38.9581
208.05469,-120.223,39.19109
212.92188,-119.8581,39.24089
210.21875,-120.2885,39.4738
205.34375,-119.9218,39.5239
155.95312,-120.4549,38.57567
195.25781,-120.094,38.62627
178.6875,-120.5208,38.8577
180.74219,-120.1582,38.90858
191.60938,-119.795,38.9581
191.07812,-120.223,39.19109
176.15625,-119.8581,39.24089
198.66406,-120.2885,39.4738
189.32031,-119.9218,39.5239
213.6875,-120.4549,38.57567
222.5625,-120.094,38.62627
210.45312,-120.5208,38.8577
218.42969,-120.1582,38.90858
220.32031,-119.795,38.9581
211.95312,-120.223,39.19109
214.16406,-119.8581,39.24089
211.54688,-120.2885,39.4738
205.77344,-119.9218,39.5239
221.29688,-120.4549,38.57567
227.77344,-120.094,38.62627
218.9375,-120.5208,38.8577
225.07031,-120.1582,38.90858
226.30469,-119.795,38.9581
219.44531,-120.223,39.19109
221.66406,-119.8581,39.24089
219.61719,-120.2885,39.4738
215.44531,-119.9218,39.5239
222.66406,-120.4549,38.57567
230.64062,-120.094,38.62627
220.82812,-120.5208,38.8577
227.92188,-120.1582,38.90858
228.92188,-119.795,38.9581
222.1875,-120.223,39.19109
225.14844,-119.8581,39.24089
222.71875,-120.2885,39.4738
218.90625,-119.9218,39.5239
193.47656,-120.4549,38.57567
211.13281,-120.094,38.62627
195.82031,-120.5208,38.8577
216.67969,-120.1582,38.90858
218.04688,-119.795,38.9581
210.80469,-120.223,39.19109
220.70312,-119.8581,39.24089
218.75781,-120.2885,39.4738
219.92188,-119.9218,39.5239
228.01562,-120.4549,38.57567
238.60938,-120.094,38.62627
226.52344,-120.5208,38.8577
235.74219,-120.1582,38.90858
236.42188,-119.795,38.9581
229.46094,-120.223,39.19109
232.41406,-119.8581,39.24089
230.86719,-120.2885,39.4738
225.125,-119.9218,39.5239
210.9375,-120.4549,38.57567
222.70312,-120.094,38.62627
209.63281,-120.5208,38.8577
219.78906,-120.1582,38.90858
221.8125,-119.795,38.9581
214.47656,-120.223,39.19109
216.75,-119.8581,39.24089
217.07031,-120.2885,39.4738
214.66406,-119.9218,39.5239
229.59375,-120.4549,38.57567
240.15625,-120.094,38.62627
227.57031,-120.5208,38.8577
238.15625,-120.1582,38.90858
238.4375,-119.795,38.9581
230.26562,-120.223,39.19109
234.80469,-119.8581,39.24089
233.25,-120.2885,39.4738
228.44531,-119.9218,39.5239
140.50781,-120.4549,38.57567
156.78906,-120.094,38.62627
134.38281,-120.5208,38.8577
127.35156,-120.1582,38.90858
106.33594,-119.795,38.9581
134.125,-120.223,39.19109
94.50781,-119.8581,39.24089
104.25781,-120.2885,39.4738
70.828125,-119.9218,39.5239
238.07031,-120.4549,38.57567
243.5,-120.094,38.62627
235.36719,-120.5208,38.8577
241.08594,-120.1582,38.90858
240.99219,-119.795,38.9581
235.16406,-120.223,39.19109
238.78125,-119.8581,39.24089
236.30469,-120.2885,39.4738
230.07031,-119.9218,39.5239
237.625,-120.4549,38.57567
245.97656,-120.094,38.62627
235.52344,-120.5208,38.8577
242.75,-120.1582,38.90858
