mcdc,lon,lat
44.625,-120.223,39.19109
41.75,-119.8581,39.24089
51.125,-120.2885,39.4738
49.75,-119.9218,39.5239
28.25,-120.4549,38.57567
21.625,-120.094,38.62627
19.625,-120.5208,38.8577
17.0,-120.1582,38.90858
18.0,-119.795,38.9581
12.75,-120.223,39.19109
15.75,-119.8581,39.24089
7.75,-120.2885,39.4738
15.25,-119.9218,39.5239
10.375,-120.4549,38.57567
12.5,-120.094,38.62627
2.875,-120.5208,38.8577
3.25,-120.1582,38.90858
5.875,-119.795,38.9581
1.25,-120.223,39.19109
2.125,-119.8581,39.24089
2.25,-120.2885,39.4738
1.625,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.25,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.5,-120.223,39.19109
0.375,-119.8581,39.24089
0.25,-120.2885,39.4738
0.25,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
2.5,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
55.0,-120.4549,38.57567
46.125,-120.094,38.62627
62.625,-120.5208,38.8577
43.25,-120.1582,38.90858
20.375,-119.795,38.9581
44.25,-120.223,39.19109
29.875,-119.8581,39.24089
40.0,-120.2885,39.4738
28.75,-119.9218,39.5239
98.0,-120.4549,38.57567
90.5,-120.094,38.62627
94.625,-120.5208,38.8577
88.625,-120.1582,38.90858
61.5,-119.795,38.9581
88.5,-120.223,39.19109
75.75,-119.8581,39.24089
87.125,-120.2885,39.4738
83.5,-119.9218,39.5239
99.75,-120.4549,38.57567
99.5,-120.094,38.62627
99.625,-120.5208,38.8577
99.5,-120.1582,38.90858
94.5,-119.795,38.9581
99.375,-120.223,39.19109
99.5,-119.8581,39.24089
98.25,-120.2885,39.4738
97.875,-119.9218,39.5239
59.375,-120.4549,38.57567
51.75,-120.094,38.62627
76.125,-120.5208,38.8577
65.75,-120.1582,38.90858
53.125,-119.795,38.9581
87.5,-120.223,39.19109
76.125,-119.8581,39.24089
98.125,-120.2885,39.4738
91.875,-119.9218,39.5239
74.75,-120.4549,38.57567
80.625,-120.094,38.62627
85.5,-120.5208,38.8577
89.0,-120.1582,38.90858
85.125,-119.795,38.9581
94.5,-120.223,39.19109
91.125,-119.8581,39.24089
97.125,-120.2885,39.4738
93.125,-119.9218,39.5239
36.25,-120.4549,38.57567
61.25,-120.094,38.62627
31.5,-120.5208,38.8577
47.75,-120.1582,38.90858
64.5,-119.795,38.9581
36.25,-120.223,39.19109
47.0,-119.8581,39.24089
33.5,-120.2885,39.4738
41.25,-119.9218,39.5239
7.875,-120.4549,38.57567
18.875,-120.094,38.62627
8.5,-120.5208,38.8577
14.0,-120.1582,38.90858
25.0,-119.795,38.9581
11.625,-120.223,39.19109
19.5,-119.8581,39.24089
11.125,-120.2885,39.4738
16.5,-119.9218,39.5239
40.75,-120.4549,38.57567
45.0,-120.094,38.62627
19.75,-120.5208,38.8577
22.875,-120.1582,38.90858
27.125,-119.795,38.9581
10.375,-120.223,39.19109
12.375,-119.8581,39.24089
6.375,-120.2885,39.4738
8.75,-119.9218,39.5239
2.25,-120.4549,38.57567
2.375,-120.094,38.62627
0.625,-120.5208,38.8577
0.625,-120.1582,38.90858
1.25,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
20.5,-120.4549,38.57567
23.5,-120.094,38.62627
18.375,-120.5208,38.8577
11.375,-120.1582,38.90858
6.625,-119.795,38.9581
6.75,-120.223,39.19109
2.75,-119.8581,39.24089
4.75,-120.2885,39.4738
1.875,-119.9218,39.5239
17.125,-120.4549,38.57567
17.25,-120.094,38.62627
16.875,-120.5208,38.8577
26.25,-120.1582,38.90858
19.625,-119.795,38.9581
19.125,-120.223,39.19109
23.0,-119.8581,39.24089
17.25,-120.2885,39.4738
14.125,-119.9218,39.5239
45.625,-120.4549,38.57567
51.125,-120.094,38.62627
42.5,-120.5208,38.8577
59.0,-120.1582,38.90858
54.0,-119.795,38.9581
46.5,-120.223,39.19109
63.625,-119.8581,39.24089
42.0,-120.2885,39.4738
50.375,-119.9218,39.5239
34.125,-120.4549,38.57567
58.375,-120.094,38.62627
34.875,-120.5208,38.8577
44.625,-120.1582,38.90858
66.25,-119.795,38.9581
44.625,-120.223,39.19109
62.5,-119.8581,39.24089
36.75,-120.2885,39.4738
43.75,-119.9218,39.5239
17.375,-120.4549,38.57567
18.125,-120.094,38.62627
16.125,-120.5208,38.8577
15.625,-120.1582,38.90858
15.0,-119.795,38.9581
15.5,-120.223,39.19109
13.5,-119.8581,39.24089
18.625,-120.2885,39.4738
15.5,-119.9218,39.5239
60.0,-120.4549,38.57567
57.875,-120.094,38.62627
62.875,-120.5208,38.8577
58.125,-120.1582,38.90858
54.25,-119.795,38.9581
59.875,-120.223,39.19109
54.375,-119.8581,39.24089
60.375,-120.2885,39.4738
58.375,-119.9218,39.5239
60.375,-120.4549,38.57567
64.5,-120.094,38.62627
68.0,-120.5208,38.8577
72.625,-120.1582,38.90858
67.875,-119.795,38.9581
73.875,-120.223,39.19109
72.5,-119.8581,39.24089
72.5,-120.2885,39.4738
68.375,-119.9218,39.5239
12.5,-120.4549,38.57567
6.875,-120.094,38.62627
18.5,-120.5208,38.8577
14.625,-120.1582,38.90858
14.0,-119.795,38.9581
21.875,-120.223,39.19109
18.625,-119.8581,39.24089
25.625,-120.2885,39.4738
25.25,-119.9218,39.5239
1.0,-120.4549,38.57567
0.875,-120.094,38.62627
1.5,-120.5208,38.8577
1.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.5,-120.223,39.19109
0.375,-119.8581,39.24089
1.5,-120.2885,39.4738
1.875,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
1.125,-120.4549,38.57567
0.625,-120.094,38.62627
0.5,-120.5208,38.8577
0.25,-120.1582,38.90858
0.125,-119.795,38.9581
0.125,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
48.5,-120.4549,38.57567
33.875,-120.094,38.62627
50.625,-120.5208,38.8577
37.625,-120.1582,38.90858
27.375,-119.795,38.9581
39.25,-120.223,39.19109
35.0,-119.8581,39.24089
41.125,-120.2885,39.4738
37.375,-119.9218,39.5239
88.75,-120.4549,38.57567
63.125,-120.094,38.62627
90.5,-120.5208,38.8577
70.5,-120.1582,38.90858
48.125,-119.795,38.9581
80.375,-120.223,39.19109
60.0,-119.8581,39.24089
85.375,-120.2885,39.4738
72.0,-119.9218,39.5239
98.5,-120.4549,38.57567
99.5,-120.094,38.62627
97.25,-120.5208,38.8577
99.125,-120.1582,38.90858
98.875,-119.795,38.9581
95.625,-120.223,39.19109
97.0,-119.8581,39.24089
90.5,-120.2885,39.4738
93.625,-119.9218,39.5239
51.375,-120.4549,38.57567
48.75,-120.094,38.62627
52.125,-120.5208,38.8577
50.625,-120.1582,38.90858
50.375,-119.795,38.9581
42.875,-120.223,39.19109
50.375,-119.8581,39.24089
34.75,-120.2885,39.4738
43.5,-119.9218,39.5239
17.75,-120.4549,38.57567
11.625,-120.094,38.62627
17.125,-120.5208,38.8577
15.0,-120.1582,38.90858
20.25,-119.795,38.9581
20.125,-120.223,39.19109
26.75,-119.8581,39.24089
18.125,-120.2885,39.4738
22.125,-119.9218,39.5239
45.125,-120.4549,38.57567
49.75,-120.094,38.62627
33.5,-120.5208,38.8577
46.875,-120.1582,38.90858
62.625,-119.795,38.9581
34.125,-120.223,39.19109
56.875,-119.8581,39.24089
16.0,-120.2885,39.4738
35.125,-119.9218,39.5239
32.875,-120.4549,38.57567
35.25,-120.094,38.62627
21.75,-120.5208,38.8577
33.125,-120.1582,38.90858
35.0,-119.795,38.9581
15.75,-120.223,39.19109
27.75,-119.8581,39.24089
4.5,-120.2885,39.4738
10.375,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.125,-120.1582,38.90858
0.125,-119.795,38.9581
0.375,-120.223,39.19109
0.875,-119.8581,39.24089
0.25,-120.2885,39.4738
1.75,-119.9218,39.5239
32.25,-120.4549,38.57567
32.125,-120.094,38.62627
38.125,-120.5208,38.8577
36.125,-120.1582,38.90858
35.5,-119.795,38.9581
40.0,-120.223,39.19109
39.0,-119.8581,39.24089
43.5,-120.2885,39.4738
47.375,-119.9218,39.5239
4.875,-120.4549,38.57567
4.75,-120.094,38.62627
5.5,-120.5208,38.8577
4.75,-120.1582,38.90858
4.25,-119.795,38.9581
4.875,-120.223,39.19109
4.25,-119.8581,39.24089
4.25,-120.2885,39.4738
4.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.375,-120.4549,38.57567
1.125,-120.094,38.62627
1.5,-120.5208,38.8577
2.75,-120.1582,38.90858
2.375,-119.795,38.9581
4.375,-120.223,39.19109
3.75,-119.8581,39.24089
6.5,-120.2885,39.4738
3.625,-119.9218,39.5239
1.25,-120.4549,38.57567
4.625,-120.094,38.62627
0.75,-120.5208,38.8577
0.75,-120.1582,38.90858
0.125,-119.795,38.9581
0.125,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
12.5,-120.4549,38.57567
24.0,-120.094,38.62627
10.875,-120.5208,38.8577
13.125,-120.1582,38.90858
15.25,-119.795,38.9581
9.375,-120.223,39.19109
9.0,-119.8581,39.24089
5.625,-120.2885,39.4738
4.375,-119.9218,39.5239
15.25,-120.4549,38.57567
24.5,-120.094,38.62627
10.375,-120.5208,38.8577
18.5,-120.1582,38.90858
24.25,-119.795,38.9581
17.0,-120.223,39.19109
19.5,-119.8581,39.24089
18.875,-120.2885,39.4738
17.75,-119.9218,39.5239
24.375,-120.4549,38.57567
25.0,-120.094,38.62627
25.625,-120.5208,38.8577
26.0,-120.1582,38.90858
25.375,-119.795,38.9581
23.875,-120.223,39.19109
25.5,-119.8581,39.24089
18.25,-120.2885,39.4738
17.25,-119.9218,39.5239
42.875,-120.4549,38.57567
37.125,-120.094,38.62627
40.125,-120.5208,38.8577
34.375,-120.1582,38.90858
29.0,-119.795,38.9581
29.25,-120.223,39.19109
25.375,-119.8581,39.24089
22.25,-120.2885,39.4738
19.75,-119.9218,39.5239
16.875,-120.4549,38.57567
19.875,-120.094,38.62627
15.375,-120.5208,38.8577
15.625,-120.1582,38.90858
16.5,-119.795,38.9581
10.375,-120.223,39.19109
10.0,-119.8581,39.24089
7.25,-120.2885,39.4738
10.375,-119.9218,39.5239
2.375,-120.4549,38.57567
9.625,-120.094,38.62627
2.5,-120.5208,38.8577
3.75,-120.1582,38.90858
1.375,-119.795,38.9581
5.0,-120.223,39.19109
1.375,-119.8581,39.24089
4.625,-120.2885,39.4738
3.25,-119.9218,39.5239
7.375,-120.4549,38.57567
7.375,-120.094,38.62627
8.625,-120.5208,38.8577
8.5,-120.1582,38.90858
8.25,-119.795,38.9581
9.125,-120.223,39.19109
8.5,-119.8581,39.24089
9.25,-120.2885,39.4738
8.875,-119.9218,39.5239
6.25,-120.4549,38.57567
5.875,-120.094,38.62627
8.25,-120.5208,38.8577
5.75,-120.1582,38.90858
5.25,-119.795,38.9581
8.0,-120.223,39.19109
5.875,-119.8581,39.24089
9.0,-120.2885,39.4738
8.25,-119.9218,39.5239
12.5,-120.4549,38.57567
14.125,-120.094,38.62627
20.5,-120.5208,38.8577
19.125,-120.1582,38.90858
17.375,-119.795,38.9581
22.375,-120.223,39.19109
21.375,-119.8581,39.24089
27.0,-120.2885,39.4738
25.625,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.375,-120.2885,39.4738
0.75,-119.9218,39.5239
0.125,-120.4549,38.57567
0.0,-120.094,38.62627
0.625,-120.5208,38.8577
0.375,-120.1582,38.90858
0.25,-119.795,38.9581
1.75,-120.223,39.19109
1.625,-119.8581,39.24089
3.5,-120.2885,39.4738
4.25,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
2.375,-120.4549,38.57567
3.25,-120.094,38.62627
4.25,-120.5208,38.8577
4.875,-120.1582,38.90858
1.625,-119.795,38.9581
6.625,-120.223,39.19109
5.25,-119.8581,39.24089
7.75,-120.2885,39.4738
1.875,-119.9218,39.5239
26.75,-120.4549,38.57567
24.875,-120.094,38.62627
27.5,-120.5208,38.8577
26.25,-120.1582,38.90858
31.0,-119.795,38.9581
28.0,-120.223,39.19109
33.75,-119.8581,39.24089
27.875,-120.2885,39.4738
32.375,-119.9218,39.5239
13.625,-120.4549,38.57567
9.75,-120.094,38.62627
14.625,-120.5208,38.8577
11.875,-120.1582,38.90858
10.625,-119.795,38.9581
13.25,-120.223,39.19109
11.25,-119.8581,39.24089
14.875,-120.2885,39.4738
13.125,-119.9218,39.5239
15.25,-120.4549,38.57567
11.375,-120.094,38.62627
15.0,-120.5208,38.8577
11.5,-120.1582,38.90858
10.25,-119.795,38.9581
11.25,-120.223,39.19109
10.125,-119.8581,39.24089
10.375,-120.2885,39.4738
10.5,-119.9218,39.5239
20.25,-120.4549,38.57567
18.625,-120.094,38.62627
24.25,-120.5208,38.8577
22.125,-120.1582,38.90858
19.0,-119.795,38.9581
26.0,-120.223,39.19109
20.0,-119.8581,39.24089
29.375,-120.2885,39.4738
24.625,-119.9218,39.5239
