rcq,lon,lat
0.82125,-120.4549,38.57567
0.84250003,-120.094,38.62627
0.84875,-120.5208,38.8577
0.82500005,-120.1582,38.90858
0.805,-119.795,38.9581
0.8875,-120.223,39.19109
0.81,-119.8581,39.24089
0.84875005,-120.2885,39.4738
0.80125004,-119.9218,39.5239
0.94,-120.4549,38.57567
0.975,-120.094,38.62627
0.94374996,-120.5208,38.8577
0.97,-120.1582,38.90858
0.93125004,-119.795,38.9581
0.96875006,-120.223,39.19109
0.945,-119.8581,39.24089
0.9775,-120.2885,39.4738
0.92125,-119.9218,39.5239
0.91875,-120.4549,38.57567
0.97375,-120.094,38.62627
0.91875,-120.5208,38.8577
0.97375,-120.1582,38.90858
0.97375,-119.795,38.9581
0.96625006,-120.223,39.19109
0.9637501,-119.8581,39.24089
0.9775001,-120.2885,39.4738
0.95625,-119.9218,39.5239
0.9437501,-120.4549,38.57567
0.96375,-120.094,38.62627
0.94124997,-120.5208,38.8577
0.95875,-120.1582,38.90858
0.95000005,-119.795,38.9581
0.96500003,-120.223,39.19109
0.95124996,-119.8581,39.24089
0.96625006,-120.2885,39.4738
0.9325,-119.9218,39.5239
0.8600001,-120.4549,38.57567
0.9625001,-120.094,38.62627
0.86750007,-120.5208,38.8577
0.97,-120.1582,38.90858
0.975,-119.795,38.9581
0.9425,-120.223,39.19109
0.96625006,-119.8581,39.24089
0.97875,-120.2885,39.4738
0.95125,-119.9218,39.5239
0.82925004,-120.4549,38.57567
0.91725,-120.094,38.62627
0.82750005,-120.5208,38.8577
0.937875,-120.1582,38.90858
0.97975004,-119.795,38.9581
0.90737504,-120.223,39.19109
0.965875,-119.8581,39.24089
0.95137507,-120.2885,39.4738
0.960625,-119.9218,39.5239
0.79625005,-120.4549,38.57567
0.89,-120.094,38.62627
0.79125,-120.5208,38.8577
0.8899999,-120.1582,38.90858
0.9425,-119.795,38.9581
0.87249994,-120.223,39.19109
0.9275,-119.8581,39.24089
0.91375005,-120.2885,39.4738
0.92375,-119.9218,39.5239
0.83375,-120.4549,38.57567
0.89125,-120.094,38.62627
0.8275,-120.5208,38.8577
0.89500004,-120.1582,38.90858
0.92875004,-119.795,38.9581
0.88874996,-120.223,39.19109
0.91625,-119.8581,39.24089
0.91125005,-120.2885,39.4738
0.92,-119.9218,39.5239
0.9175,-120.4549,38.57567
0.95000005,-120.094,38.62627
0.91375,-120.5208,38.8577
0.9512501,-120.1582,38.90858
0.9549999,-119.795,38.9581
0.94124997,-120.223,39.19109
0.95125,-119.8581,39.24089
0.9625,-120.2885,39.4738
0.95875,-119.9218,39.5239
0.80250007,-120.4549,38.57567
0.89625,-120.094,38.62627
0.7975,-120.5208,38.8577
0.9325,-120.1582,38.90858
0.98625004,-119.795,38.9581
0.88625,-120.223,39.19109
0.96125,-119.8581,39.24089
0.9425,-120.2885,39.4738
0.9625,-119.9218,39.5239
0.78375,-120.4549,38.57567
0.86537504,-120.094,38.62627
0.77449995,-120.5208,38.8577
0.85962504,-120.1582,38.90858
0.90275,-119.795,38.9581
0.8526251,-120.223,39.19109
0.88724995,-119.8581,39.24089
0.8895,-120.2885,39.4738
0.893875,-119.9218,39.5239
0.8475001,-120.4549,38.57567
0.8975,-120.094,38.62627
0.85375,-120.5208,38.8577
0.9,-120.1582,38.90858
0.93000007,-119.795,38.9581
0.89,-120.223,39.19109
0.91999996,-119.8581,39.24089
0.92375004,-120.2885,39.4738
0.91749996,-119.9218,39.5239
0.765,-120.4549,38.57567
0.79625,-120.094,38.62627
0.74499995,-120.5208,38.8577
0.8075,-120.1582,38.90858
0.8925,-119.795,38.9581
0.79999995,-120.223,39.19109
0.87,-119.8581,39.24089
0.8312501,-120.2885,39.4738
0.87125003,-119.9218,39.5239
0.82500005,-120.4549,38.57567
0.8475,-120.094,38.62627
0.84749997,-120.5208,38.8577
0.84625,-120.1582,38.90858
0.85375005,-119.795,38.9581
0.88625,-120.223,39.19109
0.86125004,-119.8581,39.24089
0.8812499,-120.2885,39.4738
0.85749996,-119.9218,39.5239
0.90637505,-120.4549,38.57567
0.86612505,-120.094,38.62627
0.890875,-120.5208,38.8577
0.88812506,-120.1582,38.90858
0.90900004,-119.795,38.9581
0.92887497,-120.223,39.19109
0.91812503,-119.8581,39.24089
0.91950005,-120.2885,39.4738
0.90500003,-119.9218,39.5239
0.84000003,-120.4549,38.57567
0.85125,-120.094,38.62627
0.81875,-120.5208,38.8577
0.85875005,-120.1582,38.90858
0.9300001,-119.795,38.9581
0.86500007,-120.223,39.19109
0.92125005,-119.8581,39.24089
0.88,-120.2885,39.4738
0.91375,-119.9218,39.5239
0.76699996,-120.4549,38.57567
0.84999996,-120.094,38.62627
0.76374996,-120.5208,38.8577
0.83962506,-120.1582,38.90858
0.90462494,-119.795,38.9581
0.84250003,-120.223,39.19109
0.8967501,-119.8581,39.24089
0.86275005,-120.2885,39.4738
0.89937496,-119.9218,39.5239
0.89112496,-120.4549,38.57567
0.927,-120.094,38.62627
0.90137494,-120.5208,38.8577
0.92825,-120.1582,38.90858
0.91887504,-119.795,38.9581
0.93825006,-120.223,39.19109
0.925125,-119.8581,39.24089
0.94474995,-120.2885,39.4738
0.908,-119.9218,39.5239
0.9575001,-120.4549,38.57567
0.96500003,-120.094,38.62627
0.96000004,-120.5208,38.8577
0.96375006,-120.1582,38.90858
0.9525,-119.795,38.9581
0.97249997,-120.223,39.19109
0.9562501,-119.8581,39.24089
0.97,-120.2885,39.4738
0.93625,-119.9218,39.5239
0.85375005,-120.4549,38.57567
0.87375,-120.094,38.62627
0.84375,-120.5208,38.8577
0.865,-120.1582,38.90858
0.92125,-119.795,38.9581
0.86500007,-120.223,39.19109
0.915,-119.8581,39.24089
0.885,-120.2885,39.4738
0.90250003,-119.9218,39.5239
0.8875,-120.4549,38.57567
0.9312501,-120.094,38.62627
0.8974999,-120.5208,38.8577
0.925,-120.1582,38.90858
0.92125,-119.795,38.9581
0.93,-120.223,39.19109
0.92625,-119.8581,39.24089
0.94125,-120.2885,39.4738
0.90124995,-119.9218,39.5239
0.929,-120.4549,38.57567
0.927125,-120.094,38.62627
0.91950005,-120.5208,38.8577
0.93324995,-120.1582,38.90858
0.94500005,-119.795,38.9581
0.9475,-120.223,39.19109
0.944625,-119.8581,39.24089
0.94825,-120.2885,39.4738
0.93575,-119.9218,39.5239
0.947625,-120.4549,38.57567
0.9493751,-120.094,38.62627
0.95375,-120.5208,38.8577
0.95475,-120.1582,38.90858
0.9528751,-119.795,38.9581
0.971,-120.223,39.19109
0.95987505,-119.8581,39.24089
0.97300005,-120.2885,39.4738
0.947875,-119.9218,39.5239
0.959,-120.4549,38.57567
0.966375,-120.094,38.62627
0.972,-120.5208,38.8577
0.965125,-120.1582,38.90858
0.948375,-119.795,38.9581
0.97937495,-120.223,39.19109
0.95675004,-119.8581,39.24089
0.97275,-120.2885,39.4738
0.93474996,-119.9218,39.5239
0.93,-120.4549,38.57567
0.8975,-120.094,38.62627
0.93500006,-120.5208,38.8577
0.90500003,-120.1582,38.90858
0.9437501,-119.795,38.9581
0.9325,-120.223,39.19109
0.9412501,-119.8581,39.24089
0.9250001,-120.2885,39.4738
0.9337501,-119.9218,39.5239
0.9100001,-120.4549,38.57567
0.88,-120.094,38.62627
0.92,-120.5208,38.8577
0.87625,-120.1582,38.90858
0.86875,-119.795,38.9581
0.91624993,-120.223,39.19109
0.8775,-119.8581,39.24089
0.89750004,-120.2885,39.4738
0.8625001,-119.9218,39.5239
0.96250004,-120.4549,38.57567
0.97249997,-120.094,38.62627
0.97,-120.5208,38.8577
0.9737501,-120.1582,38.90858
0.96500003,-119.795,38.9581
0.98,-120.223,39.19109
0.9637501,-119.8581,39.24089
0.9775001,-120.2885,39.4738
0.9487499,-119.9218,39.5239
0.84999996,-120.4549,38.57567
0.85,-120.094,38.62627
0.8475,-120.5208,38.8577
0.84875,-120.1582,38.90858
0.89625,-119.795,38.9581
0.87624997,-120.223,39.19109
0.895,-119.8581,39.24089
0.86749995,-120.2885,39.4738
0.905,-119.9218,39.5239
0.775125,-120.4549,38.57567
0.80337507,-120.094,38.62627
0.76049995,-120.5208,38.8577
0.79325,-120.1582,38.90858
0.866625,-119.795,38.9581
0.80950004,-120.223,39.19109
0.86525,-119.8581,39.24089
0.818375,-120.2885,39.4738
0.91100013,-119.9218,39.5239
0.75125,-120.4549,38.57567
0.81,-120.094,38.62627
0.745,-120.5208,38.8577
0.79125,-120.1582,38.90858
0.86375,-119.795,38.9581
0.805,-120.223,39.19109
0.8625001,-119.8581,39.24089
0.81625,-120.2885,39.4738
0.91875,-119.9218,39.5239
0.87874997,-120.4549,38.57567
0.9275,-120.094,38.62627
0.89,-120.5208,38.8577
0.91875005,-120.1582,38.90858
0.90250003,-119.795,38.9581
0.93249995,-120.223,39.19109
0.9050001,-119.8581,39.24089
0.93375003,-120.2885,39.4738
0.89250004,-119.9218,39.5239
0.97300005,-120.4549,38.57567
0.96725,-120.094,38.62627
0.96075,-120.5208,38.8577
0.964625,-120.1582,38.90858
0.953,-119.795,38.9581
0.97525,-120.223,39.19109
0.95175,-119.8581,39.24089
0.972375,-120.2885,39.4738
0.93075,-119.9218,39.5239
0.88,-120.4549,38.57567
0.89250004,-120.094,38.62627
0.86625004,-120.5208,38.8577
0.90500003,-120.1582,38.90858
0.93874997,-119.795,38.9581
0.9225,-120.223,39.19109
0.93750006,-119.8581,39.24089
0.92750007,-120.2885,39.4738
0.93125004,-119.9218,39.5239
0.91499996,-120.4549,38.57567
0.94125,-120.094,38.62627
0.91125,-120.5208,38.8577
0.94500005,-120.1582,38.90858
0.93375003,-119.795,38.9581
0.96500003,-120.223,39.19109
0.94000006,-119.8581,39.24089
0.96375006,-120.2885,39.4738
0.9262501,-119.9218,39.5239
0.875,-120.4549,38.57567
0.89125,-120.094,38.62627
0.86125004,-120.5208,38.8577
0.8937501,-120.1582,38.90858
0.92,-119.795,38.9581
0.91375,-120.223,39.19109
0.92375,-119.8581,39.24089
0.9275,-120.2885,39.4738
0.905,-119.9218,39.5239
0.9475,-120.4549,38.57567
0.95000005,-120.094,38.62627
0.942375,-120.5208,38.8577
0.95087504,-120.1582,38.90858
0.933625,-119.795,38.9581
0.969375,-120.223,39.19109
0.94124997,-119.8581,39.24089
0.961125,-120.2885,39.4738
0.92612493,-119.9218,39.5239
0.91249996,-120.4549,38.57567
0.9475001,-120.094,38.62627
0.9225,-120.5208,38.8577
0.9550001,-120.1582,38.90858
0.95500016,-119.795,38.9581
0.96875,-120.223,39.19109
0.9562501,-119.8581,39.24089
0.96999997,-120.2885,39.4738
0.94125,-119.9218,39.5239
0.8585,-120.4549,38.57567
0.880375,-120.094,38.62627
0.87425,-120.5208,38.8577
0.88600004,-120.1582,38.90858
0.89262503,-119.795,38.9581
0.91087496,-120.223,39.19109
0.896625,-119.8581,39.24089
0.91575,-120.2885,39.4738
0.88175,-119.9218,39.5239
0.866125,-120.4549,38.57567
0.92,-120.094,38.62627
0.860375,-120.5208,38.8577
0.93162495,-120.1582,38.90858
0.94650006,-119.795,38.9581
0.91324997,-120.223,39.19109
0.94775003,-119.8581,39.24089
0.948,-120.2885,39.4738
0.928125,-119.9218,39.5239
0.8095,-120.4549,38.57567
0.89250004,-120.094,38.62627
0.81049997,-120.5208,38.8577
0.89400005,-120.1582,38.90858
0.92850006,-119.795,38.9581
0.87937504,-120.223,39.19109
0.92899996,-119.8581,39.24089
0.922,-120.2885,39.4738
0.90924996,-119.9218,39.5239
0.8201251,-120.4549,38.57567
0.800375,-120.094,38.62627
0.783625,-120.5208,38.8577
0.832625,-120.1582,38.90858
0.92725,-119.795,38.9581
0.826125,-120.223,39.19109
0.91925,-119.8581,39.24089
0.8533751,-120.2885,39.4738
0.915125,-119.9218,39.5239
0.74625003,-120.4549,38.57567
0.685,-120.094,38.62627
0.7225,-120.5208,38.8577
0.68375003,-120.1582,38.90858
0.7925,-119.795,38.9581
0.71750003,-120.223,39.19109
0.78,-119.8581,39.24089
0.7175,-120.2885,39.4738
0.82375,-119.9218,39.5239
0.78487504,-120.4549,38.57567
0.762125,-120.094,38.62627
0.786125,-120.5208,38.8577
0.75900006,-120.1582,38.90858
0.7955,-119.795,38.9581
0.80525005,-120.223,39.19109
0.798375,-119.8581,39.24089
0.80175,-120.2885,39.4738
0.80425,-119.9218,39.5239
0.88199997,-120.4549,38.57567
0.961375,-120.094,38.62627
0.881625,-120.5208,38.8577
0.954875,-120.1582,38.90858
0.95962507,-119.795,38.9581
0.9423751,-120.223,39.19109
0.95925,-119.8581,39.24089
0.96275,-120.2885,39.4738
0.93425006,-119.9218,39.5239
0.83625,-120.4549,38.57567
0.93125004,-120.094,38.62627
0.8425001,-120.5208,38.8577
0.9375,-120.1582,38.90858
0.96125007,-119.795,38.9581
0.91625005,-120.223,39.19109
0.9512501,-119.8581,39.24089
0.94875,-120.2885,39.4738
0.92875,-119.9218,39.5239
0.80875,-120.4549,38.57567
0.91875005,-120.094,38.62627
0.80750006,-120.5208,38.8577
0.915,-120.1582,38.90858
0.95625,-119.795,38.9581
0.89624995,-120.223,39.19109
0.94500005,-119.8581,39.24089
0.93500006,-120.2885,39.4738
0.92125,-119.9218,39.5239
0.8675,-120.4549,38.57567
0.9175,-120.094,38.62627
0.84625006,-120.5208,38.8577
0.91875,-120.1582,38.90858
0.96250004,-119.795,38.9581
0.8875,-120.223,39.19109
0.95375,-119.8581,39.24089
0.93125,-120.2885,39.4738
0.94,-119.9218,39.5239
0.77500004,-120.4549,38.57567
0.79875004,-120.094,38.62627
0.71875,-120.5208,38.8577
0.8,-120.1582,38.90858
0.88374996,-119.795,38.9581
0.775,-120.223,39.19109
0.86749995,-119.8581,39.24089
0.82000005,-120.2885,39.4738
0.84625,-119.9218,39.5239
0.75500005,-120.4549,38.57567
0.79625,-120.094,38.62627
0.725,-120.5208,38.8577
0.785,-120.1582,38.90858
0.85375005,-119.795,38.9581
0.78875,-120.223,39.19109
0.84124994,-119.8581,39.24089
0.81499994,-120.2885,39.4738
0.82625,-119.9218,39.5239
0.84599996,-120.4549,38.57567
0.9285,-120.094,38.62627
0.84887505,-120.5208,38.8577
0.93275,-120.1582,38.90858
0.9375,-119.795,38.9581
0.91062504,-120.223,39.19109
0.94012505,-119.8581,39.24089
0.950375,-120.2885,39.4738
0.91875005,-119.9218,39.5239
0.77875,-120.4549,38.57567
0.90250003,-120.094,38.62627
0.78499997,-120.5208,38.8577
0.91625005,-120.1582,38.90858
0.96750003,-119.795,38.9581
0.87125,-120.223,39.19109
0.94625,-119.8581,39.24089
0.92375,-120.2885,39.4738
0.92625,-119.9218,39.5239
0.70825005,-120.4549,38.57567
0.85212505,-120.094,38.62627
0.7185,-120.5208,38.8577
0.88075,-120.1582,38.90858
0.957875,-119.795,38.9581
0.8377501,-120.223,39.19109
0.93525,-119.8581,39.24089
0.89725,-120.2885,39.4738
0.91,-119.9218,39.5239
0.73125005,-120.4549,38.57567
0.84,-120.094,38.62627
0.725,-120.5208,38.8577
0.84625,-120.1582,38.90858
0.92375004,-119.795,38.9581
0.82375,-120.223,39.19109
0.915,-119.8581,39.24089
0.87375,-120.2885,39.4738
0.88499993,-119.9218,39.5239
0.78875,-120.4549,38.57567
0.8187501,-120.094,38.62627
0.76,-120.5208,38.8577
0.83,-120.1582,38.90858
0.91875,-119.795,38.9581
0.81750005,-120.223,39.19109
0.90749997,-119.8581,39.24089
0.85,-120.2885,39.4738
0.88500005,-119.9218,39.5239
0.79512507,-120.4549,38.57567
0.8595,-120.094,38.62627
0.79112506,-120.5208,38.8577
0.83750004,-120.1582,38.90858
0.8825,-119.795,38.9581
0.84412503,-120.223,39.19109
0.873625,-119.8581,39.24089
0.85675,-120.2885,39.4738
0.84812504,-119.9218,39.5239
0.77750003,-120.4549,38.57567
0.84875005,-120.094,38.62627
0.77125,-120.5208,38.8577
0.83500004,-120.1582,38.90858
0.8875,-119.795,38.9581
0.8325,-120.223,39.19109
0.87625,-119.8581,39.24089
0.8525,-120.2885,39.4738
0.84625006,-119.9218,39.5239
0.77787495,-120.4549,38.57567
0.88975,-120.094,38.62627
0.769875,-120.5208,38.8577
0.87475,-120.1582,38.90858
0.893875,-119.795,38.9581
0.84737504,-120.223,39.19109
0.895625,-119.8581,39.24089
0.90912503,-120.2885,39.4738
0.86875,-119.9218,39.5239
0.8036251,-120.4549,38.57567
0.88375,-120.094,38.62627
0.78787506,-120.5208,38.8577
0.8955,-120.1582,38.90858
0.946625,-119.795,38.9581
0.85475004,-120.223,39.19109
0.939875,-119.8581,39.24089
0.9072501,-120.2885,39.4738
0.90837497,-119.9218,39.5239
0.74950004,-120.4549,38.57567
0.819,-120.094,38.62627
0.7335,-120.5208,38.8577
0.83950007,-120.1582,38.90858
0.93325,-119.795,38.9581
0.81700003,-120.223,39.19109
0.919,-119.8581,39.24089
0.868125,-120.2885,39.4738
0.89625,-119.9218,39.5239
0.771875,-120.4549,38.57567
0.85312504,-120.094,38.62627
0.76675,-120.5208,38.8577
0.85037506,-120.1582,38.90858
0.93625003,-119.795,38.9581
0.84125006,-120.223,39.19109
0.93725,-119.8581,39.24089
0.873875,-120.2885,39.4738
0.907375,-119.9218,39.5239
0.737375,-120.4549,38.57567
0.85800004,-120.094,38.62627
0.73175,-120.5208,38.8577
0.853625,-120.1582,38.90858
0.95087504,-119.795,38.9581
0.823,-120.223,39.19109
0.93175006,-119.8581,39.24089
0.8755,-120.2885,39.4738
0.89825,-119.9218,39.5239
0.7215001,-120.4549,38.57567
0.86462504,-120.094,38.62627
0.723125,-120.5208,38.8577
0.84712505,-120.1582,38.90858
0.926375,-119.795,38.9581
0.82062507,-120.223,39.19109
0.91575,-119.8581,39.24089
0.858875,-120.2885,39.4738
0.871,-119.9218,39.5239
0.72862506,-120.4549,38.57567
0.87899995,-120.094,38.62627
0.727625,-120.5208,38.8577
0.85862505,-120.1582,38.90858
0.91774994,-119.795,38.9581
0.8253751,-120.223,39.19109
0.9041249,-119.8581,39.24089
0.866375,-120.2885,39.4738
0.85712504,-119.9218,39.5239
0.83787507,-120.4549,38.57567
0.87675,-120.094,38.62627
0.8171251,-120.5208,38.8577
0.856375,-120.1582,38.90858
0.902625,-119.795,38.9581
0.84375006,-120.223,39.19109
0.88175,-119.8581,39.24089
0.86325,-120.2885,39.4738
0.839875,-119.9218,39.5239
0.81075,-120.4549,38.57567
0.85862494,-120.094,38.62627
0.80075,-120.5208,38.8577
0.86275,-120.1582,38.90858
0.91975,-119.795,38.9581
0.84675,-120.223,39.19109
0.91475,-119.8581,39.24089
0.88475,-120.2885,39.4738
0.88912505,-119.9218,39.5239
0.6985,-120.4549,38.57567
0.8345,-120.094,38.62627
0.70725006,-120.5208,38.8577
0.83962506,-120.1582,38.90858
0.9145,-119.795,38.9581
0.81337506,-120.223,39.19109
0.8965,-119.8581,39.24089
0.85725003,-120.2885,39.4738
0.84625,-119.9218,39.5239
0.69887507,-120.4549,38.57567
0.778375,-120.094,38.62627
0.67775,-120.5208,38.8577
0.778,-120.1582,38.90858
0.88150007,-119.795,38.9581
0.768125,-120.223,39.19109
0.85975003,-119.8581,39.24089
0.79775,-120.2885,39.4738
0.83799994,-119.9218,39.5239
0.709375,-120.4549,38.57567
0.76887494,-120.094,38.62627
0.694125,-120.5208,38.8577
0.77062505,-120.1582,38.90858
0.85150003,-119.795,38.9581
0.75512505,-120.223,39.19109
0.84650004,-119.8581,39.24089
0.798625,-120.2885,39.4738
0.8175,-119.9218,39.5239
0.706,-120.4549,38.57567
0.77075005,-120.094,38.62627
0.695,-120.5208,38.8577
0.75775003,-120.1582,38.90858
0.8485,-119.795,38.9581
0.75225,-120.223,39.19109
0.836,-119.8581,39.24089
0.7805,-120.2885,39.4738
0.80237496,-119.9218,39.5239
0.775,-120.4549,38.57567
0.84,-120.094,38.62627
0.78937495,-120.5208,38.8577
0.833,-120.1582,38.90858
0.845125,-119.795,38.9581
0.8455,-120.223,39.19109
0.844375,-119.8581,39.24089
