hgt,lon,lat
11398.25,-119.9218,39.5239
12734.69,-120.4549,38.57567
12704.69,-120.094,38.62627
12727.19,-120.5208,38.8577
12703.44,-120.1582,38.90858
12692.19,-119.795,38.9581
12699.69,-120.223,39.19109
12689.69,-119.8581,39.24089
12693.44,-120.2885,39.4738
12687.19,-119.9218,39.5239
11851.969,-120.4549,38.57567
11826.969,-120.094,38.62627
11848.219,-120.5208,38.8577
11824.469,-120.1582,38.90858
11818.219,-119.795,38.9581
11818.219,-120.223,39.19109
11810.719,-119.8581,39.24089
11809.469,-120.2885,39.4738
11809.469,-119.9218,39.5239
11852.837,-120.4549,38.57567
11821.587,-120.094,38.62627
11840.337,-120.5208,38.8577
11825.337,-120.1582,38.90858
11824.087,-119.795,38.9581
11820.337,-120.223,39.19109
11819.087,-119.8581,39.24089
11851.587,-120.2885,39.4738
11819.087,-119.9218,39.5239
11815.338,-120.4549,38.57567
11801.588,-120.094,38.62627
11811.588,-120.5208,38.8577
11801.588,-120.1582,38.90858
11804.088,-119.795,38.9581
11795.338,-120.223,39.19109
11802.838,-119.8581,39.24089
11790.338,-120.2885,39.4738
11800.338,-119.9218,39.5239
10853.608,-120.4549,38.57567
11154.858,-120.094,38.62627
10827.358,-120.5208,38.8577
11124.858,-120.1582,38.90858
11289.858,-119.795,38.9581
11113.608,-120.223,39.19109
11292.358,-119.8581,39.24089
11107.358,-120.2885,39.4738
11222.358,-119.9218,39.5239
10526.174,-120.4549,38.57567
10593.674,-120.094,38.62627
10516.174,-120.5208,38.8577
10528.674,-120.1582,38.90858
10589.924,-119.795,38.9581
10528.674,-120.223,39.19109
10594.924,-119.8581,39.24089
10487.424,-120.2885,39.4738
10536.174,-119.9218,39.5239
10477.395,-120.4549,38.57567
10531.145,-120.094,38.62627
10478.645,-120.5208,38.8577
10526.145,-120.1582,38.90858
10528.645,-119.795,38.9581
10521.145,-120.223,39.19109
10522.395,-119.8581,39.24089
10518.645,-120.2885,39.4738
10521.145,-119.9218,39.5239
10633.289,-120.4549,38.57567
10674.539,-120.094,38.62627
10615.789,-120.5208,38.8577
10610.789,-120.1582,38.90858
10659.539,-119.795,38.9581
10604.539,-120.223,39.19109
10604.539,-119.8581,39.24089
10599.539,-120.2885,39.4738
10598.289,-119.9218,39.5239
11432.955,-120.4549,38.57567
11379.205,-120.094,38.62627
11520.455,-120.5208,38.8577
11510.455,-120.1582,38.90858
11479.205,-119.795,38.9581
11569.205,-120.223,39.19109
11551.705,-119.8581,39.24089
11675.455,-120.2885,39.4738
11672.955,-119.9218,39.5239
12019.69,-120.4549,38.57567
11998.19,-120.094,38.62627
12095.44,-120.5208,38.8577
12076.44,-120.1582,38.90858
12087.815,-119.795,38.9581
12159.69,-120.223,39.19109
12180.315,-119.8581,39.24089
12181.565,-120.2885,39.4738
12183.69,-119.9218,39.5239
11155.472,-120.4549,38.57567
11130.347,-120.094,38.62627
11217.222,-120.5208,38.8577
11256.972,-120.1582,38.90858
11248.972,-119.795,38.9581
11250.597,-120.223,39.19109
11284.472,-119.8581,39.24089
11284.347,-120.2885,39.4738
11284.722,-119.9218,39.5239
10623.663,-120.4549,38.57567
10689.913,-120.094,38.62627
10573.663,-120.5208,38.8577
10691.163,-120.1582,38.90858
10852.413,-119.795,38.9581
10664.913,-120.223,39.19109
10852.413,-119.8581,39.24089
10584.913,-120.2885,39.4738
10723.662,-119.9218,39.5239
9836.736,-120.4549,38.57567
9976.736,-120.094,38.62627
9585.486,-120.5208,38.8577
9682.986,-120.1582,38.90858
10020.486,-119.795,38.9581
9615.486,-120.223,39.19109
9819.236,-119.8581,39.24089
9565.486,-120.2885,39.4738
9804.236,-119.9218,39.5239
9075.92,-120.4549,38.57567
9163.42,-120.094,38.62627
8965.92,-120.5208,38.8577
9104.67,-120.1582,38.90858
9413.42,-119.795,38.9581
9009.67,-120.223,39.19109
9253.42,-119.8581,39.24089
8965.92,-120.2885,39.4738
9185.92,-119.9218,39.5239
9130.152,-120.4549,38.57567
9253.902,-120.094,38.62627
8970.152,-120.5208,38.8577
9031.402,-120.1582,38.90858
9226.402,-119.795,38.9581
8977.652,-120.223,39.19109
9052.652,-119.8581,39.24089
8915.152,-120.2885,39.4738
9041.402,-119.9218,39.5239
8758.524,-120.4549,38.57567
8652.524,-120.094,38.62627
8856.024,-120.5208,38.8577
8809.274,-120.1582,38.90858
8543.024,-119.795,38.9581
8836.774,-120.223,39.19109
8684.274,-119.8581,39.24089
8861.024,-120.2885,39.4738
8705.274,-119.9218,39.5239
10096.279,-120.4549,38.57567
9414.78,-120.094,38.62627
10222.529,-120.5208,38.8577
9409.655,-120.1582,38.90858
7804.0303,-119.795,38.9581
9550.154,-120.223,39.19109
8187.6553,-119.8581,39.24089
9722.529,-120.2885,39.4738
8749.53,-119.9218,39.5239
10924.647,-120.4549,38.57567
10925.272,-120.094,38.62627
10918.272,-120.5208,38.8577
10918.647,-120.1582,38.90858
10749.772,-119.795,38.9581
10857.147,-120.223,39.19109
10745.022,-119.8581,39.24089
10748.522,-120.2885,39.4738
10698.397,-119.9218,39.5239
10584.951,-120.4549,38.57567
10483.701,-120.094,38.62627
10612.451,-120.5208,38.8577
10542.451,-120.1582,38.90858
10426.201,-119.795,38.9581
10464.951,-120.223,39.19109
10359.951,-119.8581,39.24089
10358.701,-120.2885,39.4738
10358.701,-119.9218,39.5239
11911.445,-120.4549,38.57567
11945.195,-120.094,38.62627
11198.945,-120.5208,38.8577
11508.945,-120.1582,38.90858
11481.445,-119.795,38.9581
10741.445,-120.223,39.19109
10596.445,-119.8581,39.24089
10480.195,-120.2885,39.4738
10487.695,-119.9218,39.5239
10535.588,-120.4549,38.57567
10346.838,-120.094,38.62627
10473.088,-120.5208,38.8577
10460.588,-120.1582,38.90858
10415.588,-119.795,38.9581
10466.838,-120.223,39.19109
10465.588,-119.8581,39.24089
10496.838,-120.2885,39.4738
10469.338,-119.9218,39.5239
10471.914,-120.4549,38.57567
10536.914,-120.094,38.62627
10441.914,-120.5208,38.8577
10468.164,-120.1582,38.90858
10505.664,-119.795,38.9581
10346.914,-120.223,39.19109
10451.914,-119.8581,39.24089
10253.164,-120.2885,39.4738
10311.914,-119.9218,39.5239
10204.31,-120.4549,38.57567
10233.06,-120.094,38.62627
10088.06,-120.5208,38.8577
10159.31,-120.1582,38.90858
10221.81,-119.795,38.9581
10070.56,-120.223,39.19109
10141.81,-119.8581,39.24089
9941.81,-120.2885,39.4738
10001.81,-119.9218,39.5239
7787.746,-120.4549,38.57567
7727.746,-120.094,38.62627
7538.996,-120.5208,38.8577
7521.496,-120.1582,38.90858
7607.746,-119.795,38.9581
7341.496,-120.223,39.19109
7381.496,-119.8581,39.24089
7133.996,-120.2885,39.4738
7201.496,-119.9218,39.5239
9486.182,-120.4549,38.57567
9396.182,-120.094,38.62627
9562.432,-120.5208,38.8577
9509.932,-120.1582,38.90858
9407.432,-119.795,38.9581
9574.932,-120.223,39.19109
9521.182,-119.8581,39.24089
9664.932,-120.2885,39.4738
9577.432,-119.9218,39.5239
10301.025,-120.4549,38.57567
10308.525,-120.094,38.62627
10296.025,-120.5208,38.8577
10302.275,-120.1582,38.90858
10299.775,-119.795,38.9581
10298.525,-120.223,39.19109
10298.525,-119.8581,39.24089
10297.275,-120.2885,39.4738
10293.525,-119.9218,39.5239
9582.258,-120.4549,38.57567
9587.258,-120.094,38.62627
9592.258,-120.5208,38.8577
9638.508,-120.1582,38.90858
9611.008,-119.795,38.9581
9639.758,-120.223,39.19109
9644.758,-119.8581,39.24089
9639.758,-120.2885,39.4738
9642.258,-119.9218,39.5239
10902.881,-120.4549,38.57567
10886.631,-120.094,38.62627
10885.381,-120.5208,38.8577
10880.381,-120.1582,38.90858
10789.131,-119.795,38.9581
10847.881,-120.223,39.19109
10786.631,-119.8581,39.24089
10785.381,-120.2885,39.4738
10722.881,-119.9218,39.5239
12495.27,-120.4549,38.57567
12487.77,-120.094,38.62627
12484.02,-120.5208,38.8577
12477.77,-120.1582,38.90858
12441.52,-119.795,38.9581
12391.52,-120.223,39.19109
12357.77,-119.8581,39.24089
12161.52,-120.2885,39.4738
12122.77,-119.9218,39.5239
11895.982,-120.4549,38.57567
11867.232,-120.094,38.62627
11865.982,-120.5208,38.8577
11862.232,-120.1582,38.90858
11837.232,-119.795,38.9581
11814.732,-120.223,39.19109
11843.482,-119.8581,39.24089
11670.982,-120.2885,39.4738
11645.982,-119.9218,39.5239
10985.266,-120.4549,38.57567
10876.517,-120.094,38.62627
10864.017,-120.5208,38.8577
10806.517,-120.1582,38.90858
10774.017,-119.795,38.9581
10770.267,-120.223,39.19109
10762.767,-119.8581,39.24089
10757.767,-120.2885,39.4738
10746.517,-119.9218,39.5239
10821.73,-120.4549,38.57567
10811.73,-120.094,38.62627
10874.23,-120.5208,38.8577
10864.23,-120.1582,38.90858
10860.48,-119.795,38.9581
10940.48,-120.223,39.19109
10942.98,-119.8581,39.24089
11014.23,-120.2885,39.4738
11004.23,-119.9218,39.5239
11678.441,-120.4549,38.57567
11677.191,-120.094,38.62627
11667.191,-120.5208,38.8577
11670.941,-120.1582,38.90858
11669.691,-119.795,38.9581
11659.691,-120.223,39.19109
11655.941,-119.8581,39.24089
11615.941,-120.2885,39.4738
11590.941,-119.9218,39.5239
10156.275,-120.4549,38.57567
10236.275,-120.094,38.62627
10145.025,-120.5208,38.8577
10223.775,-120.1582,38.90858
10280.025,-119.795,38.9581
10135.025,-120.223,39.19109
10243.775,-119.8581,39.24089
10015.025,-120.2885,39.4738
10121.275,-119.9218,39.5239
8742.978,-120.4549,38.57567
8956.727,-120.094,38.62627
8762.977,-120.5208,38.8577
8887.977,-120.1582,38.90858
8954.227,-119.795,38.9581
8899.227,-120.223,39.19109
9004.227,-119.8581,39.24089
8955.477,-120.2885,39.4738
9106.727,-119.9218,39.5239
9222.566,-120.4549,38.57567
9387.566,-120.094,38.62627
9275.066,-120.5208,38.8577
9473.816,-120.1582,38.90858
9641.316,-119.795,38.9581
9652.566,-120.223,39.19109
9710.066,-119.8581,39.24089
9931.316,-120.2885,39.4738
9973.816,-119.9218,39.5239
10163.998,-120.4549,38.57567
10167.748,-120.094,38.62627
10353.998,-120.5208,38.8577
10325.248,-120.1582,38.90858
10437.748,-119.795,38.9581
10716.499,-120.223,39.19109
10806.499,-119.8581,39.24089
10870.249,-120.2885,39.4738
10896.499,-119.9218,39.5239
10447.186,-120.4549,38.57567
10383.436,-120.094,38.62627
10568.436,-120.5208,38.8577
10555.936,-120.1582,38.90858
10459.686,-119.795,38.9581
10658.436,-120.223,39.19109
10672.186,-119.8581,39.24089
10678.436,-120.2885,39.4738
10680.936,-119.9218,39.5239
11294.925,-120.4549,38.57567
11158.675,-120.094,38.62627
11512.425,-120.5208,38.8577
11428.675,-120.1582,38.90858
11204.925,-119.795,38.9581
11519.925,-120.223,39.19109
11458.675,-119.8581,39.24089
11589.925,-120.2885,39.4738
11581.175,-119.9218,39.5239
11794.076,-120.4549,38.57567
11766.576,-120.094,38.62627
11860.326,-120.5208,38.8577
11836.576,-120.1582,38.90858
11777.826,-119.795,38.9581
11841.576,-120.223,39.19109
11840.326,-119.8581,39.24089
11840.326,-120.2885,39.4738
11844.076,-119.9218,39.5239
11309.301,-120.4549,38.57567
11286.801,-120.094,38.62627
11255.551,-120.5208,38.8577
11230.551,-120.1582,38.90858
11229.301,-119.795,38.9581
11191.801,-120.223,39.19109
11189.301,-119.8581,39.24089
11186.801,-120.2885,39.4738
11184.301,-119.9218,39.5239
10206.67,-120.4549,38.57567
10076.67,-120.094,38.62627
10094.17,-120.5208,38.8577
10072.92,-120.1582,38.90858
10002.92,-119.795,38.9581
10059.17,-120.223,39.19109
9985.42,-119.8581,39.24089
10059.17,-120.2885,39.4738
10036.67,-119.9218,39.5239
10531.4795,-120.4549,38.57567
10511.4795,-120.094,38.62627
10531.4795,-120.5208,38.8577
10513.9795,-120.1582,38.90858
10512.7295,-119.795,38.9581
10647.7295,-120.223,39.19109
10595.2295,-119.8581,39.24089
10751.4795,-120.2885,39.4738
10710.2295,-119.9218,39.5239
11904.038,-120.4549,38.57567
11877.788,-120.094,38.62627
11901.538,-120.5208,38.8577
11827.788,-120.1582,38.90858
11827.788,-119.795,38.9581
11790.288,-120.223,39.19109
11787.788,-119.8581,39.24089
11786.538,-120.2885,39.4738
11789.038,-119.9218,39.5239
11141.232,-120.4549,38.57567
11122.482,-120.094,38.62627
11138.732,-120.5208,38.8577
11119.982,-120.1582,38.90858
11116.232,-119.795,38.9581
11116.232,-120.223,39.19109
11112.482,-119.8581,39.24089
11144.982,-120.2885,39.4738
11112.482,-119.9218,39.5239
10768.557,-120.4549,38.57567
10748.557,-120.094,38.62627
10763.557,-120.5208,38.8577
10749.807,-120.1582,38.90858
10767.307,-119.795,38.9581
10746.057,-120.223,39.19109
10743.557,-119.8581,39.24089
10737.307,-120.2885,39.4738
10737.307,-119.9218,39.5239
10225.736,-120.4549,38.57567
10165.736,-120.094,38.62627
10180.736,-120.5208,38.8577
10218.236,-120.1582,38.90858
10244.486,-119.795,38.9581
10210.736,-120.223,39.19109
10241.986,-119.8581,39.24089
10181.986,-120.2885,39.4738
10203.236,-119.9218,39.5239
11579.906,-120.4549,38.57567
11553.656,-120.094,38.62627
11471.156,-120.5208,38.8577
11377.406,-120.1582,38.90858
11296.156,-119.795,38.9581
11293.656,-120.223,39.19109
11284.906,-119.8581,39.24089
11282.406,-120.2885,39.4738
11178.656,-119.9218,39.5239
11021.986,-120.4549,38.57567
11068.236,-120.094,38.62627
11033.236,-120.5208,38.8577
11069.486,-120.1582,38.90858
11101.986,-119.795,38.9581
11078.236,-120.223,39.19109
11150.736,-119.8581,39.24089
11068.236,-120.2885,39.4738
11194.486,-119.9218,39.5239
10717.052,-120.4549,38.57567
10707.052,-120.094,38.62627
10719.552,-120.5208,38.8577
10709.552,-120.1582,38.90858
10718.302,-119.795,38.9581
10773.302,-120.223,39.19109
10793.302,-119.8581,39.24089
10820.802,-120.2885,39.4738
10797.052,-119.9218,39.5239
12235.485,-120.4549,38.57567
12100.485,-120.094,38.62627
12234.235,-120.5208,38.8577
12105.485,-120.1582,38.90858
12074.235,-119.795,38.9581
12149.235,-120.223,39.19109
12070.485,-119.8581,39.24089
12135.485,-120.2885,39.4738
12070.485,-119.9218,39.5239
12862.893,-120.4549,38.57567
12836.643,-120.094,38.62627
12859.143,-120.5208,38.8577
12839.143,-120.1582,38.90858
12830.393,-119.795,38.9581
12827.893,-120.223,39.19109
12824.143,-119.8581,39.24089
12817.893,-120.2885,39.4738
12820.393,-119.9218,39.5239
12879.469,-120.4549,38.57567
12839.469,-120.094,38.62627
12869.469,-120.5208,38.8577
12841.969,-120.1582,38.90858
12831.969,-119.795,38.9581
12829.469,-120.223,39.19109
12825.719,-119.8581,39.24089
12818.219,-120.2885,39.4738
12818.219,-119.9218,39.5239
12886.164,-120.4549,38.57567
12847.414,-120.094,38.62627
12876.164,-120.5208,38.8577
12853.664,-120.1582,38.90858
12846.164,-119.795,38.9581
12844.914,-120.223,39.19109
12842.414,-119.8581,39.24089
12832.414,-120.2885,39.4738
12838.664,-119.9218,39.5239
12442.085,-120.4549,38.57567
12407.085,-120.094,38.62627
12432.085,-120.5208,38.8577
12409.585,-120.1582,38.90858
12408.335,-119.795,38.9581
12377.085,-120.223,39.19109
12395.835,-119.8581,39.24089
12245.835,-120.2885,39.4738
12317.085,-119.9218,39.5239
12262.01,-120.4549,38.57567
12230.76,-120.094,38.62627
12309.51,-120.5208,38.8577
12234.51,-120.1582,38.90858
12229.51,-119.795,38.9581
12227.01,-120.223,39.19109
12228.26,-119.8581,39.24089
12220.76,-120.2885,39.4738
12228.26,-119.9218,39.5239
12977.424,-120.4549,38.57567
12942.424,-120.094,38.62627
12972.424,-120.5208,38.8577
12948.674,-120.1582,38.90858
12941.174,-119.795,38.9581
12941.174,-120.223,39.19109
12941.174,-119.8581,39.24089
12932.424,-120.2885,39.4738
12942.424,-119.9218,39.5239
12937.684,-120.4549,38.57567
12970.184,-120.094,38.62627
12852.684,-120.5208,38.8577
12816.434,-120.1582,38.90858
12771.434,-119.795,38.9581
12698.934,-120.223,39.19109
12678.934,-119.8581,39.24089
12665.184,-120.2885,39.4738
12680.184,-119.9218,39.5239
13730.336,-120.4549,38.57567
13385.336,-120.094,38.62627
13036.086,-120.5208,38.8577
13386.211,-120.1582,38.90858
13240.711,-119.795,38.9581
12877.336,-120.223,39.19109
13283.211,-119.8581,39.24089
12294.959,-120.2885,39.4738
11776.209,-119.9218,39.5239
11916.852,-120.4549,38.57567
11878.602,-120.094,38.62627
11846.852,-120.5208,38.8577
11756.977,-120.1582,38.90858
11737.727,-119.795,38.9581
11728.602,-120.223,39.19109
11689.852,-119.8581,39.24089
11636.977,-120.2885,39.4738
11683.352,-119.9218,39.5239
11743.862,-120.4549,38.57567
11730.112,-120.094,38.62627
11731.987,-120.5208,38.8577
11725.487,-120.1582,38.90858
11634.987,-119.795,38.9581
11427.612,-120.223,39.19109
11348.862,-119.8581,39.24089
11332.862,-120.2885,39.4738
11298.237,-119.9218,39.5239
12264.871,-120.4549,38.57567
12233.121,-120.094,38.62627
12116.496,-120.5208,38.8577
12152.246,-120.1582,38.90858
12181.746,-119.795,38.9581
12030.621,-120.223,39.19109
12014.871,-119.8581,39.24089
11960.246,-120.2885,39.4738
11954.246,-119.9218,39.5239
