air,lon,lat
284.53406,-120.4549,38.57567
272.3075,-120.094,38.62627
283.77625,-120.5208,38.8577
272.10437,-120.1582,38.90858
269.71375,-119.795,38.9581
278.47156,-120.223,39.19109
272.37,-119.8581,39.24089
272.6278,-120.2885,39.4738
277.1825,-119.9218,39.5239
287.3507,-120.4549,38.57567
274.50696,-120.094,38.62627
286.31165,-120.5208,38.8577
275.04602,-120.1582,38.90858
272.92102,-119.795,38.9581
279.02258,-120.223,39.19109
274.3507,-119.8581,39.24089
276.71008,-120.2885,39.4738
280.2257,-119.9218,39.5239
286.6154,-120.4549,38.57567
274.20132,-120.094,38.62627
285.5685,-120.5208,38.8577
275.53726,-120.1582,38.90858
274.10757,-119.795,38.9581
279.506,-120.223,39.19109
275.8185,-119.8581,39.24089
277.01382,-120.2885,39.4738
281.95914,-119.9218,39.5239
285.2819,-120.4549,38.57567
275.17252,-120.094,38.62627
284.19595,-120.5208,38.8577
275.67252,-120.1582,38.90858
274.43814,-119.795,38.9581
279.25064,-120.223,39.19109
276.2819,-119.8581,39.24089
276.51627,-120.2885,39.4738
282.07095,-119.9218,39.5239
280.66602,-120.4549,38.57567
272.05664,-120.094,38.62627
279.63477,-120.5208,38.8577
273.10352,-120.1582,38.90858
273.5332,-119.795,38.9581
275.44727,-120.223,39.19109
274.67383,-119.8581,39.24089
273.67383,-120.2885,39.4738
279.7832,-119.9218,39.5239
278.45905,-120.4549,38.57567
267.1153,-120.094,38.62627
277.5528,-120.5208,38.8577
267.79498,-120.1582,38.90858
269.3106,-119.795,38.9581
272.1231,-120.223,39.19109
270.6153,-119.8581,39.24089
270.08405,-120.2885,39.4738
275.9356,-119.9218,39.5239
280.12775,-120.4549,38.57567
268.909,-120.094,38.62627
278.88556,-120.5208,38.8577
270.27618,-120.1582,38.90858
270.61993,-119.795,38.9581
272.94806,-120.223,39.19109
272.02618,-119.8581,39.24089
271.11212,-120.2885,39.4738
276.80743,-119.9218,39.5239
282.80762,-120.4549,38.57567
270.59668,-120.094,38.62627
282.05762,-120.5208,38.8577
271.65918,-120.1582,38.90858
271.64355,-119.795,38.9581
275.6045,-120.223,39.19109
273.21387,-119.8581,39.24089
272.70605,-120.2885,39.4738
278.33887,-119.9218,39.5239
284.66904,-120.4549,38.57567
271.79404,-120.094,38.62627
283.8409,-120.5208,38.8577
272.87216,-120.1582,38.90858
272.19247,-119.795,38.9581
276.80185,-120.223,39.19109
273.7003,-119.8581,39.24089
274.11435,-120.2885,39.4738
280.05185,-119.9218,39.5239
283.88797,-120.4549,38.57567
272.98172,-120.094,38.62627
284.63016,-120.5208,38.8577
273.79422,-120.1582,38.90858
272.68484,-119.795,38.9581
278.48953,-120.223,39.19109
274.6614,-119.8581,39.24089
275.17703,-120.2885,39.4738
279.85672,-119.9218,39.5239
285.1965,-120.4549,38.57567
271.97775,-120.094,38.62627
284.6418,-120.5208,38.8577
273.08713,-120.1582,38.90858
271.73557,-119.795,38.9581
277.65744,-120.223,39.19109
273.384,-119.8581,39.24089
274.74338,-120.2885,39.4738
279.0715,-119.9218,39.5239
280.1314,-120.4549,38.57567
270.7486,-120.094,38.62627
279.26422,-120.5208,38.8577
272.02985,-120.1582,38.90858
272.76422,-119.795,38.9581
274.09235,-120.223,39.19109
274.17828,-119.8581,39.24089
272.27203,-120.2885,39.4738
278.0689,-119.9218,39.5239
277.14716,-120.4549,38.57567
268.9831,-120.094,38.62627
275.8034,-120.5208,38.8577
269.9909,-120.1582,38.90858
271.32684,-119.795,38.9581
271.0534,-120.223,39.19109
272.1706,-119.8581,39.24089
270.09247,-120.2885,39.4738
276.06903,-119.9218,39.5239
276.94748,-120.4549,38.57567
269.00217,-120.094,38.62627
275.81467,-120.5208,38.8577
269.36935,-120.1582,38.90858
271.79123,-119.795,38.9581
270.31467,-120.223,39.19109
272.2131,-119.8581,39.24089
269.43185,-120.2885,39.4738
275.80685,-119.9218,39.5239
276.19827,-120.4549,38.57567
265.9561,-120.094,38.62627
275.13577,-120.5208,38.8577
267.43265,-120.1582,38.90858
270.11234,-119.795,38.9581
269.04202,-120.223,39.19109
271.01077,-119.8581,39.24089
268.0186,-120.2885,39.4738
275.42484,-119.9218,39.5239
276.1654,-120.4549,38.57567
264.36853,-120.094,38.62627
275.1029,-120.5208,38.8577
266.0404,-120.1582,38.90858
267.5404,-119.795,38.9581
268.44666,-120.223,39.19109
268.50916,-119.8581,39.24089
266.1654,-120.2885,39.4738
272.4779,-119.9218,39.5239
276.79776,-120.4549,38.57567
265.02432,-120.094,38.62627
275.8759,-120.5208,38.8577
266.7665,-120.1582,38.90858
268.80557,-119.795,38.9581
268.85245,-120.223,39.19109
269.80557,-119.8581,39.24089
266.98526,-120.2885,39.4738
273.0165,-119.9218,39.5239
278.93268,-120.4549,38.57567
265.8233,-120.094,38.62627
277.76862,-120.5208,38.8577
269.24518,-120.1582,38.90858
268.86237,-119.795,38.9581
269.77643,-120.223,39.19109
270.22174,-119.8581,39.24089
268.12018,-120.2885,39.4738
273.97955,-119.9218,39.5239
280.06158,-120.4549,38.57567
267.98346,-120.094,38.62627
278.74908,-120.5208,38.8577
269.10846,-120.1582,38.90858
269.39752,-119.795,38.9581
272.36627,-120.223,39.19109
271.15533,-119.8581,39.24089
269.73346,-120.2885,39.4738
275.66315,-119.9218,39.5239
281.19067,-120.4549,38.57567
268.06567,-120.094,38.62627
280.18286,-120.5208,38.8577
269.75317,-120.1582,38.90858
271.0188,-119.795,38.9581
273.43286,-120.223,39.19109
272.48755,-119.8581,39.24089
271.28442,-120.2885,39.4738
276.0891,-119.9218,39.5239
281.4029,-120.4549,38.57567
268.6529,-120.094,38.62627
281.33258,-120.5208,38.8577
270.08258,-120.1582,38.90858
271.10602,-119.795,38.9581
273.30914,-120.223,39.19109
272.37946,-119.8581,39.24089
271.29352,-120.2885,39.4738
276.91852,-119.9218,39.5239
278.65085,-120.4549,38.57567
269.58835,-120.094,38.62627
277.66647,-120.5208,38.8577
270.3071,-120.1582,38.90858
270.3071,-119.795,38.9581
272.13522,-120.223,39.19109
271.71335,-119.8581,39.24089
270.45554,-120.2885,39.4738
274.4243,-119.9218,39.5239
276.91577,-120.4549,38.57567
267.1892,-120.094,38.62627
275.86108,-120.5208,38.8577
268.15015,-120.1582,38.90858
270.08765,-119.795,38.9581
269.66577,-120.223,39.19109
269.5564,-119.8581,39.24089
267.64233,-120.2885,39.4738
272.1814,-119.9218,39.5239
276.45184,-120.4549,38.57567
264.14716,-120.094,38.62627
276.0456,-120.5208,38.8577
264.82684,-120.1582,38.90858
267.77997,-119.795,38.9581
267.95966,-120.223,39.19109
268.00653,-119.8581,39.24089
265.21747,-120.2885,39.4738
270.5534,-119.9218,39.5239
276.45044,-120.4549,38.57567
264.00513,-120.094,38.62627
276.20825,-120.5208,38.8577
265.53638,-120.1582,38.90858
265.97388,-119.795,38.9581
268.47388,-120.223,39.19109
267.25513,-119.8581,39.24089
266.09888,-120.2885,39.4738
271.58325,-119.9218,39.5239
278.39792,-120.4549,38.57567
266.35104,-120.094,38.62627
277.7026,-120.5208,38.8577
267.55417,-120.1582,38.90858
268.29636,-119.795,38.9581
270.93698,-120.223,39.19109
269.78854,-119.8581,39.24089
268.67917,-120.2885,39.4738
274.40573,-119.9218,39.5239
278.3769,-120.4549,38.57567
268.49408,-120.094,38.62627
278.02533,-120.5208,38.8577
269.6347,-120.1582,38.90858
271.36127,-119.795,38.9581
272.64252,-120.223,39.19109
272.3222,-119.8581,39.24089
270.60345,-120.2885,39.4738
275.95502,-119.9218,39.5239
279.60345,-120.4549,38.57567
269.2597,-120.094,38.62627
279.49408,-120.5208,38.8577
269.74408,-120.1582,38.90858
270.3144,-119.795,38.9581
272.85345,-120.223,39.19109
272.0097,-119.8581,39.24089
271.2519,-120.2885,39.4738
276.18158,-119.9218,39.5239
281.3674,-120.4549,38.57567
273.26584,-120.094,38.62627
280.51584,-120.5208,38.8577
273.1721,-120.1582,38.90858
273.34396,-119.795,38.9581
274.9221,-120.223,39.19109
275.2424,-119.8581,39.24089
274.1096,-120.2885,39.4738
277.91428,-119.9218,39.5239
283.5089,-120.4549,38.57567
273.46204,-120.094,38.62627
281.97766,-120.5208,38.8577
273.82922,-120.1582,38.90858
273.79016,-119.795,38.9581
276.4933,-120.223,39.19109
275.10266,-119.8581,39.24089
274.54797,-120.2885,39.4738
277.39954,-119.9218,39.5239
280.0327,-120.4549,38.57567
266.7124,-120.094,38.62627
278.93115,-120.5208,38.8577
267.2046,-120.1582,38.90858
268.3999,-119.795,38.9581
272.1577,-120.223,39.19109
269.61084,-119.8581,39.24089
267.8452,-120.2885,39.4738
273.60303,-119.9218,39.5239
279.84204,-120.4549,38.57567
268.61548,-120.094,38.62627
279.61548,-120.5208,38.8577
268.95923,-120.1582,38.90858
268.8733,-119.795,38.9581
273.20923,-120.223,39.19109
270.27173,-119.8581,39.24089
270.32642,-120.2885,39.4738
275.17798,-119.9218,39.5239
280.32135,-120.4549,38.57567
270.24323,-120.094,38.62627
279.4776,-120.5208,38.8577
270.96198,-120.1582,38.90858
271.7823,-119.795,38.9581
274.13385,-120.223,39.19109
273.2198,-119.8581,39.24089
272.25104,-120.2885,39.4738
276.95416,-119.9218,39.5239
278.97955,-120.4549,38.57567
270.04987,-120.094,38.62627
277.96393,-120.5208,38.8577
271.53424,-120.1582,38.90858
271.67487,-119.795,38.9581
273.503,-120.223,39.19109
273.01862,-119.8581,39.24089
272.05768,-120.2885,39.4738
277.27643,-119.9218,39.5239
277.8467,-120.4549,38.57567
268.9014,-120.094,38.62627
277.5342,-120.5208,38.8577
269.88577,-120.1582,38.90858
272.87796,-119.795,38.9581
271.2764,-120.223,39.19109
273.2842,-119.8581,39.24089
270.1592,-120.2885,39.4738
276.9092,-119.9218,39.5239
279.29514,-120.4549,38.57567
269.42795,-120.094,38.62627
278.50607,-120.5208,38.8577
271.55295,-120.1582,38.90858
273.74826,-119.795,38.9581
272.7639,-120.223,39.19109
274.79514,-119.8581,39.24089
273.06076,-120.2885,39.4738
277.79514,-119.9218,39.5239
282.7298,-120.4549,38.57567
272.87042,-120.094,38.62627
282.347,-120.5208,38.8577
273.9798,-120.1582,38.90858
274.55792,-119.795,38.9581
277.847,-120.223,39.19109
276.19073,-119.8581,39.24089
275.4095,-120.2885,39.4738
279.847,-119.9218,39.5239
281.99353,-120.4549,38.57567
275.0951,-120.094,38.62627
282.82166,-120.5208,38.8577
275.46228,-120.1582,38.90858
276.21228,-119.795,38.9581
279.61853,-120.223,39.19109
278.58728,-119.8581,39.24089
277.95447,-120.2885,39.4738
281.89197,-119.9218,39.5239
282.40198,-120.4549,38.57567
272.83167,-120.094,38.62627
282.4176,-120.5208,38.8577
274.08167,-120.1582,38.90858
274.9801,-119.795,38.9581
278.1051,-120.223,39.19109
277.49573,-119.8581,39.24089
276.33167,-120.2885,39.4738
281.69104,-119.9218,39.5239
284.2301,-120.4549,38.57567
274.19104,-120.094,38.62627
284.62854,-120.5208,38.8577
274.83948,-120.1582,38.90858
275.06604,-119.795,38.9581
280.6129,-120.223,39.19109
278.9723,-119.8581,39.24089
278.4176,-120.2885,39.4738
282.31604,-119.9218,39.5239
286.96265,-120.4549,38.57567
274.6892,-120.094,38.62627
286.4939,-120.5208,38.8577
275.32983,-120.1582,38.90858
276.34546,-119.795,38.9581
280.47046,-120.223,39.19109
279.32983,-119.8581,39.24089
277.6189,-120.2885,39.4738
282.35327,-119.9218,39.5239
285.93085,-120.4549,38.57567
271.41522,-120.094,38.62627
284.82928,-120.5208,38.8577
273.86835,-120.1582,38.90858
272.97772,-119.795,38.9581
278.01678,-120.223,39.19109
276.56366,-119.8581,39.24089
274.76678,-120.2885,39.4738
278.75897,-119.9218,39.5239
284.109,-120.4549,38.57567
269.80432,-120.094,38.62627
282.80432,-120.5208,38.8577
272.89026,-120.1582,38.90858
270.49963,-119.795,38.9581
276.1715,-120.223,39.19109
273.2965,-119.8581,39.24089
272.8512,-120.2885,39.4738
277.11682,-119.9218,39.5239
286.00607,-120.4549,38.57567
274.17795,-120.094,38.62627
285.18576,-120.5208,38.8577
276.92014,-120.1582,38.90858
274.59982,-119.795,38.9581
279.72482,-120.223,39.19109
276.61545,-119.8581,39.24089
277.3967,-120.2885,39.4738
281.0217,-119.9218,39.5239
287.5237,-120.4549,38.57567
274.47684,-120.094,38.62627
286.17996,-120.5208,38.8577
276.56277,-120.1582,38.90858
276.34402,-119.795,38.9581
279.8987,-120.223,39.19109
278.66434,-119.8581,39.24089
277.18777,-120.2885,39.4738
281.85965,-119.9218,39.5239
286.51746,-120.4549,38.57567
274.01746,-120.094,38.62627
285.59558,-120.5208,38.8577
274.72058,-120.1582,38.90858
274.90808,-119.795,38.9581
279.49402,-120.223,39.19109
276.72058,-119.8581,39.24089
276.2284,-120.2885,39.4738
279.61902,-119.9218,39.5239
285.14374,-120.4549,38.57567
273.27655,-120.094,38.62627
284.39374,-120.5208,38.8577
274.15936,-120.1582,38.90858
276.175,-119.795,38.9581
279.03436,-120.223,39.19109
278.0031,-119.8581,39.24089
276.33905,-120.2885,39.4738
281.69843,-119.9218,39.5239
285.3595,-120.4549,38.57567
272.75012,-120.094,38.62627
284.18762,-120.5208,38.8577
273.91418,-120.1582,38.90858
275.15637,-119.795,38.9581
278.2345,-120.223,39.19109
275.8673,-119.8581,39.24089
275.6095,-120.2885,39.4738
280.9298,-119.9218,39.5239
284.52463,-120.4549,38.57567
271.0012,-120.094,38.62627
283.65744,-120.5208,38.8577
272.43088,-120.1582,38.90858
273.5793,-119.795,38.9581
277.46994,-120.223,39.19109
276.49338,-119.8581,39.24089
275.17307,-120.2885,39.4738
281.23557,-119.9218,39.5239
282.59357,-120.4549,38.57567
272.93732,-120.094,38.62627
282.57013,-120.5208,38.8577
273.95294,-120.1582,38.90858
275.03888,-119.795,38.9581
277.57013,-120.223,39.19109
277.70294,-119.8581,39.24089
275.82794,-120.2885,39.4738
281.96857,-119.9218,39.5239
286.86115,-120.4549,38.57567
275.38458,-120.094,38.62627
286.84552,-120.5208,38.8577
276.84552,-120.1582,38.90858
276.82208,-119.795,38.9581
281.12677,-120.223,39.19109
280.3299,-119.8581,39.24089
279.1424,-120.2885,39.4738
284.04083,-119.9218,39.5239
288.90955,-120.4549,38.57567
276.48767,-120.094,38.62627
288.40173,-120.5208,38.8577
277.3861,-120.1582,38.90858
278.17517,-119.795,38.9581
281.55017,-120.223,39.19109
280.74548,-119.8581,39.24089
278.78455,-120.2885,39.4738
284.5033,-119.9218,39.5239
289.6825,-120.4549,38.57567
277.83875,-120.094,38.62627
288.60437,-120.5208,38.8577
278.03406,-120.1582,38.90858
279.3153,-119.795,38.9581
282.88562,-120.223,39.19109
281.1825,-119.8581,39.24089
280.08875,-120.2885,39.4738
284.51843,-119.9218,39.5239
291.5338,-120.4549,38.57567
279.55725,-120.094,38.62627
290.7057,-120.5208,38.8577
280.18225,-120.1582,38.90858
281.026,-119.795,38.9581
285.6432,-120.223,39.19109
283.54944,-119.8581,39.24089
282.91663,-120.2885,39.4738
287.56506,-119.9218,39.5239
291.96365,-120.4549,38.57567
278.72928,-120.094,38.62627
291.06522,-120.5208,38.8577
279.65897,-120.1582,38.90858
280.79178,-119.795,38.9581
284.94803,-120.223,39.19109
283.4949,-119.8581,39.24089
282.3621,-120.2885,39.4738
287.51053,-119.9218,39.5239
290.00858,-120.4549,38.57567
277.68045,-120.094,38.62627
289.43826,-120.5208,38.8577
278.56326,-120.1582,38.90858
279.93045,-119.795,38.9581
283.97733,-120.223,39.19109
282.67264,-119.8581,39.24089
281.35233,-120.2885,39.4738
286.532,-119.9218,39.5239
291.07648,-120.4549,38.57567
280.69366,-120.094,38.62627
290.67023,-120.5208,38.8577
281.0999,-120.1582,38.90858
282.17804,-119.795,38.9581
286.13116,-120.223,39.19109
284.42804,-119.8581,39.24089
283.3968,-120.2885,39.4738
288.4046,-119.9218,39.5239
293.34027,-120.4549,38.57567
284.63715,-120.094,38.62627
292.51215,-120.5208,38.8577
285.6059,-120.1582,38.90858
288.3559,-119.795,38.9581
288.26215,-120.223,39.19109
287.7934,-119.8581,39.24089
286.4184,-120.2885,39.4738
292.00433,-119.9218,39.5239
290.08008,-120.4549,38.57567
281.91602,-120.094,38.62627
289.2832,-120.5208,38.8577
282.5332,-120.1582,38.90858
286.11914,-119.795,38.9581
284.7754,-120.223,39.19109
285.05664,-119.8581,39.24089
282.66602,-120.2885,39.4738
288.79883,-119.9218,39.5239
287.35095,-120.4549,38.57567
278.89783,-120.094,38.62627
286.35095,-120.5208,38.8577
279.33533,-120.1582,38.90858
282.36658,-119.795,38.9581
281.5775,-120.223,39.19109
281.4525,-119.8581,39.24089
279.23376,-120.2885,39.4738
284.66345,-119.9218,39.5239
286.96594,-120.4549,38.57567
276.52063,-120.094,38.62627
285.78625,-120.5208,38.8577
277.55188,-120.1582,38.90858
279.70032,-119.795,38.9581
280.97375,-120.223,39.19109
280.04407,-119.8581,39.24089
278.60657,-120.2885,39.4738
284.70813,-119.9218,39.5239
285.07996,-120.4549,38.57567
275.9159,-120.094,38.62627
284.18933,-120.5208,38.8577
276.75183,-120.1582,38.90858
278.18152,-119.795,38.9581
279.44714,-120.223,39.19109
279.51746,-119.8581,39.24089
277.53308,-120.2885,39.4738
282.15027,-119.9218,39.5239
