vwsh,lon,lat
0.0031759639,-120.094,38.62627
0.0035634637,-120.5208,38.8577
0.0031759636,-120.1582,38.90858
0.0032884637,-119.795,38.9581
0.0034509639,-120.223,39.19109
0.0029509636,-119.8581,39.24089
0.0041384636,-120.2885,39.4738
0.0036634635,-119.9218,39.5239
0.0058031157,-120.4549,38.57567
0.0058531156,-120.094,38.62627
0.006153115,-120.5208,38.8577
0.006115615,-120.1582,38.90858
0.0062531154,-119.795,38.9581
0.0065156156,-120.223,39.19109
0.0066031152,-119.8581,39.24089
0.0067531154,-120.2885,39.4738
0.006753116,-119.9218,39.5239
0.0073547577,-120.4549,38.57567
0.007317258,-120.094,38.62627
0.0074672583,-120.5208,38.8577
0.0074672583,-120.1582,38.90858
0.0077172583,-119.795,38.9581
0.008604758,-120.223,39.19109
0.009517258,-119.8581,39.24089
0.009442258,-120.2885,39.4738
0.009592257,-119.9218,39.5239
0.006861857,-120.4549,38.57567
0.0065618567,-120.094,38.62627
0.007174357,-120.5208,38.8577
0.006836857,-120.1582,38.90858
0.006649357,-119.795,38.9581
0.0058993567,-120.223,39.19109
0.005736857,-119.8581,39.24089
0.005686857,-120.2885,39.4738
0.0057493574,-119.9218,39.5239
0.006795444,-120.4549,38.57567
0.006945444,-120.094,38.62627
0.006332944,-120.5208,38.8577
0.0062829438,-120.1582,38.90858
0.006157944,-119.795,38.9581
0.005657944,-120.223,39.19109
0.005557944,-119.8581,39.24089
0.005257944,-120.2885,39.4738
0.004957944,-119.9218,39.5239
0.0051647658,-120.4549,38.57567
0.0048897658,-120.094,38.62627
0.0049272655,-120.5208,38.8577
0.0046022655,-120.1582,38.90858
0.004277265,-119.795,38.9581
0.0040897657,-120.223,39.19109
0.0037022652,-119.8581,39.24089
0.0034147652,-120.2885,39.4738
0.0034647654,-119.9218,39.5239
0.004649389,-120.4549,38.57567
0.004311889,-120.094,38.62627
0.004736889,-120.5208,38.8577
0.0044618887,-120.1582,38.90858
0.0041368892,-119.795,38.9581
0.0045493892,-120.223,39.19109
0.0043118894,-119.8581,39.24089
0.004674389,-120.2885,39.4738
0.004461889,-119.9218,39.5239
0.0050383587,-120.4549,38.57567
0.005213359,-120.094,38.62627
0.0050508585,-120.5208,38.8577
0.0049383584,-120.1582,38.90858
0.004963359,-119.795,38.9581
0.0048508584,-120.223,39.19109
0.0047633583,-119.8581,39.24089
0.0048133587,-120.2885,39.4738
0.004713359,-119.9218,39.5239
0.0049063545,-120.4549,38.57567
0.005343855,-120.094,38.62627
0.004843855,-120.5208,38.8577
0.0048813545,-120.1582,38.90858
0.0049688546,-119.795,38.9581
0.004931355,-120.223,39.19109
0.0049938546,-119.8581,39.24089
0.004856355,-120.2885,39.4738
0.004956355,-119.9218,39.5239
0.003972968,-120.4549,38.57567
0.004147968,-120.094,38.62627
0.003860468,-120.5208,38.8577
0.004010468,-120.1582,38.90858
0.0036604677,-119.795,38.9581
0.003510468,-120.223,39.19109
0.0035729678,-119.8581,39.24089
0.003222968,-120.2885,39.4738
0.003310468,-119.9218,39.5239
0.005962378,-120.4549,38.57567
0.0051623783,-120.094,38.62627
0.0061123786,-120.5208,38.8577
0.0054748785,-120.1582,38.90858
0.0045498786,-119.795,38.9581
0.005499878,-120.223,39.19109
0.0044748783,-119.8581,39.24089
0.005799879,-120.2885,39.4738
0.0048998785,-119.9218,39.5239
0.0074985707,-120.4549,38.57567
0.0077610705,-120.094,38.62627
0.0077360705,-120.5208,38.8577
0.0077860705,-120.1582,38.90858
0.0069360705,-119.795,38.9581
0.007823572,-120.223,39.19109
0.007073571,-119.8581,39.24089
0.008048571,-120.2885,39.4738
0.0073610703,-119.9218,39.5239
0.008281108,-120.4549,38.57567
0.009306109,-120.094,38.62627
0.008168608,-120.5208,38.8577
0.008831108,-120.1582,38.90858
0.009506108,-119.795,38.9581
0.008843607,-120.223,39.19109
0.009306108,-119.8581,39.24089
0.008918608,-120.2885,39.4738
0.009168607,-119.9218,39.5239
0.00816942,-120.4549,38.57567
0.00868192,-120.094,38.62627
0.00850692,-120.5208,38.8577
0.00878192,-120.1582,38.90858
0.00893192,-119.795,38.9581
0.008719421,-120.223,39.19109
0.00899442,-119.8581,39.24089
0.00863192,-120.2885,39.4738
0.00895692,-119.9218,39.5239
0.004400154,-120.4549,38.57567
0.004062654,-120.094,38.62627
0.004312654,-120.5208,38.8577
0.0039751544,-120.1582,38.90858
0.003662654,-119.795,38.9581
0.0038626543,-120.223,39.19109
0.003575154,-119.8581,39.24089
0.003787654,-120.2885,39.4738
0.0035126542,-119.9218,39.5239
0.011701608,-120.4549,38.57567
0.012451609,-120.094,38.62627
0.011551608,-120.5208,38.8577
0.0122766085,-120.1582,38.90858
0.012326608,-119.795,38.9581
0.0114516085,-120.223,39.19109
0.012064109,-119.8581,39.24089
0.010914108,-120.2885,39.4738
0.01157661,-119.9218,39.5239
0.0071446816,-120.4549,38.57567
0.0069071813,-120.094,38.62627
0.0075571816,-120.5208,38.8577
0.0070446813,-120.1582,38.90858
0.0077446816,-119.795,38.9581
0.007244682,-120.223,39.19109
0.006919682,-119.8581,39.24089
0.0077196816,-120.2885,39.4738
0.0074446816,-119.9218,39.5239
0.00859016,-120.4549,38.57567
0.008327659,-120.094,38.62627
0.00882766,-120.5208,38.8577
0.00832766,-120.1582,38.90858
0.00817766,-119.795,38.9581
0.00830266,-120.223,39.19109
0.008202661,-119.8581,39.24089
0.008502659,-120.2885,39.4738
0.00825266,-119.9218,39.5239
0.0024454435,-120.4549,38.57567
0.0025079432,-120.094,38.62627
0.0024579433,-120.5208,38.8577
0.002570443,-120.1582,38.90858
0.0028454433,-119.795,38.9581
0.0026579434,-120.223,39.19109
0.0028954432,-119.8581,39.24089
0.0026829434,-120.2885,39.4738
0.0029204434,-119.9218,39.5239
0.0059502227,-120.4549,38.57567
0.005612722,-120.094,38.62627
0.0064502223,-120.5208,38.8577
0.005625223,-120.1582,38.90858
0.005050223,-119.795,38.9581
0.005750222,-120.223,39.19109
0.0049877227,-119.8581,39.24089
0.0058752224,-120.2885,39.4738
0.0050377226,-119.9218,39.5239
0.008404386,-120.4549,38.57567
0.008691887,-120.094,38.62627
0.0083668865,-120.5208,38.8577
0.008579387,-120.1582,38.90858
0.009154386,-119.795,38.9581
0.008491886,-120.223,39.19109
0.008954386,-119.8581,39.24089
0.008579387,-120.2885,39.4738
0.009179387,-119.9218,39.5239
0.010632688,-120.4549,38.57567
0.010170188,-120.094,38.62627
0.009782688,-120.5208,38.8577
0.009007688,-120.1582,38.90858
0.009970188,-119.795,38.9581
0.009432688,-120.223,39.19109
0.008307688,-119.8581,39.24089
0.010407688,-120.2885,39.4738
0.010595188,-119.9218,39.5239
0.008425535,-120.4549,38.57567
0.009338035,-120.094,38.62627
0.008488035,-120.5208,38.8577
0.009388035,-120.1582,38.90858
0.0108380355,-119.795,38.9581
0.009563035,-120.223,39.19109
0.0110005345,-119.8581,39.24089
0.009650535,-120.2885,39.4738
0.010863036,-119.9218,39.5239
0.006371702,-120.4549,38.57567
0.0064717024,-120.094,38.62627
0.006484202,-120.5208,38.8577
0.0065342016,-120.1582,38.90858
0.0063842023,-119.795,38.9581
0.006634202,-120.223,39.19109
0.006321702,-119.8581,39.24089
0.0068717017,-120.2885,39.4738
0.0066967015,-119.9218,39.5239
0.00671438,-120.4549,38.57567
0.00675188,-120.094,38.62627
0.0070893797,-120.5208,38.8577
0.00655188,-120.1582,38.90858
0.00658938,-119.795,38.9581
0.00697688,-120.223,39.19109
0.0070393803,-119.8581,39.24089
0.00696438,-120.2885,39.4738
0.0069768806,-119.9218,39.5239
0.0060371,-120.4549,38.57567
0.0059870994,-120.094,38.62627
0.0064995997,-120.5208,38.8577
0.0064121,-120.1582,38.90858
0.0062371,-119.795,38.9581
0.0064871,-120.223,39.19109
0.0066870996,-119.8581,39.24089
0.0068746,-120.2885,39.4738
0.0068995995,-119.9218,39.5239
0.011373434,-120.4549,38.57567
0.009473434,-120.094,38.62627
0.011285934,-120.5208,38.8577
0.0111109335,-120.1582,38.90858
0.011060934,-119.795,38.9581
0.010498435,-120.223,39.19109
0.010385934,-119.8581,39.24089
0.009860934,-120.2885,39.4738
0.0097984355,-119.9218,39.5239
0.0046652644,-120.4549,38.57567
0.0047527645,-120.094,38.62627
0.004527765,-120.5208,38.8577
0.0045652646,-120.1582,38.90858
0.0046652644,-119.795,38.9581
0.004440265,-120.223,39.19109
0.0045027644,-119.8581,39.24089
0.0042652646,-120.2885,39.4738
0.0042902646,-119.9218,39.5239
0.0045923823,-120.4549,38.57567
0.004079882,-120.094,38.62627
0.004529882,-120.5208,38.8577
0.0038173823,-120.1582,38.90858
0.0034548827,-119.795,38.9581
0.004029882,-120.223,39.19109
0.0035298828,-119.8581,39.24089
0.0039548823,-120.2885,39.4738
0.0037173822,-119.9218,39.5239
0.007050145,-120.4549,38.57567
0.007475145,-120.094,38.62627
0.0071876454,-120.5208,38.8577
0.0076376447,-120.1582,38.90858
0.007837645,-119.795,38.9581
0.0072751455,-120.223,39.19109
0.007737645,-119.8581,39.24089
0.006350145,-120.2885,39.4738
0.006175145,-119.9218,39.5239
0.0046988563,-120.4549,38.57567
0.0046238564,-120.094,38.62627
0.0049738563,-120.5208,38.8577
0.0049238564,-120.1582,38.90858
0.005511356,-119.795,38.9581
0.005236356,-120.223,39.19109
0.006136356,-119.8581,39.24089
0.0052488563,-120.2885,39.4738
0.006136356,-119.9218,39.5239
0.005835649,-120.4549,38.57567
0.0060106493,-120.094,38.62627
0.006285649,-120.5208,38.8577
0.0063356487,-120.1582,38.90858
0.006060649,-119.795,38.9581
0.006235649,-120.223,39.19109
0.0060731494,-119.8581,39.24089
0.0063231494,-120.2885,39.4738
0.006148149,-119.9218,39.5239
0.0063953176,-120.4549,38.57567
0.006807817,-120.094,38.62627
0.006845317,-120.5208,38.8577
0.0068953177,-120.1582,38.90858
0.006982817,-119.795,38.9581
0.0070328177,-120.223,39.19109
0.007095318,-119.8581,39.24089
0.007107818,-120.2885,39.4738
0.007195318,-119.9218,39.5239
0.0055221245,-120.4549,38.57567
0.0055346247,-120.094,38.62627
0.0055846246,-120.5208,38.8577
0.005534625,-120.1582,38.90858
0.0055846246,-119.795,38.9581
0.005647125,-120.223,39.19109
0.005547125,-119.8581,39.24089
0.0057471246,-120.2885,39.4738
0.0056596245,-119.9218,39.5239
0.008912015,-120.4549,38.57567
0.009537015,-120.094,38.62627
0.008849515,-120.5208,38.8577
0.009249516,-120.1582,38.90858
0.009137015,-119.795,38.9581
0.008674515,-120.223,39.19109
0.009224515,-119.8581,39.24089
0.008537015,-120.2885,39.4738
0.008824515,-119.9218,39.5239
0.004131124,-120.4549,38.57567
0.004156124,-120.094,38.62627
0.004406124,-120.5208,38.8577
0.0047311233,-120.1582,38.90858
0.004793624,-119.795,38.9581
0.0050561237,-120.223,39.19109
0.0053811236,-119.8581,39.24089
0.005368624,-120.2885,39.4738
0.0056061237,-119.9218,39.5239
0.005873956,-120.4549,38.57567
0.005786456,-120.094,38.62627
0.005998956,-120.5208,38.8577
0.005873956,-120.1582,38.90858
0.005561456,-119.795,38.9581
0.0059114564,-120.223,39.19109
0.005998956,-119.8581,39.24089
0.0058114566,-120.2885,39.4738
0.0057489565,-119.9218,39.5239
0.0059032342,-120.4549,38.57567
0.005465734,-120.094,38.62627
0.005653234,-120.5208,38.8577
0.005978234,-120.1582,38.90858
0.0066532344,-119.795,38.9581
0.006703234,-120.223,39.19109
0.006740734,-119.8581,39.24089
0.006953234,-120.2885,39.4738
0.007003234,-119.9218,39.5239
0.0049422127,-120.4549,38.57567
0.004967212,-120.094,38.62627
0.0051047127,-120.5208,38.8577
0.005167213,-120.1582,38.90858
0.005217213,-119.795,38.9581
0.005142213,-120.223,39.19109
0.0055672126,-119.8581,39.24089
0.0050422125,-120.2885,39.4738
0.0053047123,-119.9218,39.5239
0.0047025494,-120.4549,38.57567
0.00461505,-120.094,38.62627
0.0048900503,-120.5208,38.8577
0.00492755,-120.1582,38.90858
0.0049400497,-119.795,38.9581
0.00507755,-120.223,39.19109
0.00512755,-119.8581,39.24089
0.0051150494,-120.2885,39.4738
0.0051525496,-119.9218,39.5239
0.006427928,-120.4549,38.57567
0.0062029283,-120.094,38.62627
0.006027928,-120.5208,38.8577
0.006015428,-120.1582,38.90858
0.0057779285,-119.795,38.9581
0.005502928,-120.223,39.19109
0.0053779273,-119.8581,39.24089
0.005015428,-120.2885,39.4738
0.004840428,-119.9218,39.5239
0.003407352,-120.4549,38.57567
0.0035948523,-120.094,38.62627
0.0031323524,-120.5208,38.8577
0.003469852,-120.1582,38.90858
0.0036323522,-119.795,38.9581
0.003207352,-120.223,39.19109
0.0034823522,-119.8581,39.24089
0.002919852,-120.2885,39.4738
0.003207352,-119.9218,39.5239
0.0028791819,-120.4549,38.57567
0.0030166819,-120.094,38.62627
0.0031791818,-120.5208,38.8577
0.0033541818,-120.1582,38.90858
0.0036041818,-119.795,38.9581
0.0036166818,-120.223,39.19109
0.0038666818,-119.8581,39.24089
0.003891682,-120.2885,39.4738
0.0040666824,-119.9218,39.5239
0.0036641129,-120.4549,38.57567
0.0035891132,-120.094,38.62627
0.0035891128,-120.5208,38.8577
0.0035891132,-120.1582,38.90858
0.004076613,-119.795,38.9581
0.003801613,-120.223,39.19109
0.004176613,-119.8581,39.24089
0.004039113,-120.2885,39.4738
0.004189113,-119.9218,39.5239
0.0065119336,-120.4549,38.57567
0.0067244344,-120.094,38.62627
0.0068494333,-120.5208,38.8577
0.0068744337,-120.1582,38.90858
0.006911934,-119.795,38.9581
0.006949434,-120.223,39.19109
0.006936934,-119.8581,39.24089
0.007024434,-120.2885,39.4738
0.006999434,-119.9218,39.5239
0.0041852035,-120.4549,38.57567
0.0048602037,-120.094,38.62627
0.0041227033,-120.5208,38.8577
0.0039852033,-120.1582,38.90858
0.0041102036,-119.795,38.9581
0.0038102036,-120.223,39.19109
0.0039227037,-119.8581,39.24089
0.0036977034,-120.2885,39.4738
0.0037602033,-119.9218,39.5239
0.0040811407,-120.4549,38.57567
0.0041061407,-120.094,38.62627
0.0038311407,-120.5208,38.8577
0.0034311404,-120.1582,38.90858
0.0035186405,-119.795,38.9581
0.0035436405,-120.223,39.19109
0.0029436403,-119.8581,39.24089
0.0036436403,-120.2885,39.4738
0.0031311405,-119.9218,39.5239
0.008184602,-120.4549,38.57567
0.0083971005,-120.094,38.62627
0.008259602,-120.5208,38.8577
0.008434602,-120.1582,38.90858
0.009084602,-119.795,38.9581
0.008309602,-120.223,39.19109
0.009272101,-119.8581,39.24089
0.008697101,-120.2885,39.4738
0.009234602,-119.9218,39.5239
0.0036305937,-120.4549,38.57567
0.0035305934,-120.094,38.62627
0.0038680932,-120.5208,38.8577
0.0038555935,-120.1582,38.90858
0.0038930934,-119.795,38.9581
0.0040305937,-120.223,39.19109
0.004168093,-119.8581,39.24089
0.0037680932,-120.2885,39.4738
0.0040680934,-119.9218,39.5239
0.01137646,-120.4549,38.57567
0.011763959,-120.094,38.62627
0.011313959,-120.5208,38.8577
0.011463959,-120.1582,38.90858
0.011701459,-119.795,38.9581
0.01132646,-120.223,39.19109
0.01081396,-119.8581,39.24089
0.011326459,-120.2885,39.4738
0.010863959,-119.9218,39.5239
0.0027156433,-120.4549,38.57567
0.002915643,-120.094,38.62627
0.002828143,-120.5208,38.8577
0.0031406432,-120.1582,38.90858
0.0034906433,-119.795,38.9581
0.0032781432,-120.223,39.19109
0.003628143,-119.8581,39.24089
0.0034156432,-120.2885,39.4738
0.0037656433,-119.9218,39.5239
0.0031651524,-120.4549,38.57567
0.0029151523,-120.094,38.62627
0.0032151523,-120.5208,38.8577
0.0029651523,-120.1582,38.90858
0.0028776522,-119.795,38.9581
0.0029901522,-120.223,39.19109
0.0029026524,-119.8581,39.24089
0.0030026522,-120.2885,39.4738
0.0028901526,-119.9218,39.5239
0.003466178,-120.4549,38.57567
0.003441178,-120.094,38.62627
0.003428678,-120.5208,38.8577
0.003378678,-120.1582,38.90858
0.0033786779,-119.795,38.9581
0.0030661782,-120.223,39.19109
0.0033661781,-119.8581,39.24089
0.002928678,-120.2885,39.4738
0.003291178,-119.9218,39.5239
0.0051247887,-120.4549,38.57567
0.004962289,-120.094,38.62627
0.005137289,-120.5208,38.8577
0.0053122886,-120.1582,38.90858
0.0049872887,-119.795,38.9581
0.005074789,-120.223,39.19109
0.005187289,-119.8581,39.24089
0.0049872887,-120.2885,39.4738
0.004987289,-119.9218,39.5239
0.0049311123,-120.4549,38.57567
0.0047811116,-120.094,38.62627
0.005181112,-120.5208,38.8577
0.004831112,-120.1582,38.90858
0.005318612,-119.795,38.9581
0.005118612,-120.223,39.19109
0.0052686124,-119.8581,39.24089
0.005306112,-120.2885,39.4738
0.005356112,-119.9218,39.5239
0.0107107535,-120.4549,38.57567
0.010485753,-120.094,38.62627
0.010898253,-120.5208,38.8577
0.011010754,-120.1582,38.90858
0.011048254,-119.795,38.9581
0.0112607535,-120.223,39.19109
0.011248254,-119.8581,39.24089
0.011510753,-120.2885,39.4738
0.011810753,-119.9218,39.5239
0.0060770013,-120.4549,38.57567
0.0060895015,-120.094,38.62627
0.006027001,-120.5208,38.8577
0.0059270016,-120.1582,38.90858
0.006252002,-119.795,38.9581
0.005902001,-120.223,39.19109
0.006064501,-119.8581,39.24089
0.0056895018,-120.2885,39.4738
0.0058395015,-119.9218,39.5239
0.0056265905,-120.4549,38.57567
0.0056578405,-120.094,38.62627
0.005345341,-120.5208,38.8577
0.0053703412,-120.1582,38.90858
0.0053390907,-119.795,38.9581
0.005301591,-120.223,39.19109
0.0052390904,-119.8581,39.24089
0.005176591,-120.2885,39.4738
0.0048328405,-119.9218,39.5239
0.002389351,-120.4549,38.57567
0.0022393512,-120.094,38.62627
0.002301851,-120.5208,38.8577
0.0021893512,-120.1582,38.90858
0.0020768512,-119.795,38.9581
0.002126851,-120.223,39.19109
0.002039351,-119.8581,39.24089
0.0021018512,-120.2885,39.4738
0.002076851,-119.9218,39.5239
0.0035529942,-120.4549,38.57567
0.0035529945,-120.094,38.62627
0.0036529943,-120.5208,38.8577
0.003665494,-120.1582,38.90858
0.0036404943,-119.795,38.9581
0.0035404942,-120.223,39.19109
0.0035904942,-119.8581,39.24089
0.0031779942,-120.2885,39.4738
0.003215494,-119.9218,39.5239
0.007178707,-120.4549,38.57567
0.006728707,-120.094,38.62627
0.008091207,-120.5208,38.8577
0.0071787066,-120.1582,38.90858
0.0068787066,-119.795,38.9581
0.008253707,-120.223,39.19109
0.007991207,-119.8581,39.24089
0.008841207,-120.2885,39.4738
0.008166207,-119.9218,39.5239
0.015379918,-120.4549,38.57567
0.018054916,-120.094,38.62627
0.015104918,-120.5208,38.8577
0.015954917,-120.1582,38.90858
0.017154917,-119.795,38.9581
0.016129918,-120.223,39.19109
0.016829917,-119.8581,39.24089
0.015154918,-120.2885,39.4738
0.014817418,-119.9218,39.5239
0.004730554,-120.4549,38.57567
0.0049055535,-120.094,38.62627
0.0043930537,-120.5208,38.8577
0.004618054,-120.1582,38.90858
0.0050055534,-119.795,38.9581
0.0043055536,-120.223,39.19109
0.0046805535,-119.8581,39.24089
0.0039555538,-120.2885,39.4738
0.004405554,-119.9218,39.5239
0.0032576506,-120.4549,38.57567
0.0030951507,-120.094,38.62627
0.0033201508,-120.5208,38.8577
0.0031951508,-120.1582,38.90858
0.0030076506,-119.795,38.9581
0.0031201509,-120.223,39.19109
0.0030201506,-119.8581,39.24089
0.0029826509,-120.2885,39.4738
0.0028576506,-119.9218,39.5239
0.0065700263,-120.4549,38.57567
0.006820026,-120.094,38.62627
0.0071825264,-120.5208,38.8577
0.007382526,-120.1582,38.90858
0.007420026,-119.795,38.9581
0.007845026,-120.223,39.19109
0.0077575264,-119.8581,39.24089
0.008145026,-120.2885,39.4738
0.0077325255,-119.9218,39.5239
0.0043644505,-120.4549,38.57567
0.0044644508,-120.094,38.62627
0.0047019506,-120.5208,38.8577
0.004964451,-120.1582,38.90858
0.0054269508,-119.795,38.9581
0.0057019508,-120.223,39.19109
0.0055769505,-119.8581,39.24089
0.0060269507,-120.2885,39.4738
0.0063019507,-119.9218,39.5239
0.009129704,-120.4549,38.57567
0.009504705,-120.094,38.62627
0.009267205,-120.5208,38.8577
0.009717204,-120.1582,38.90858
0.0102047045,-119.795,38.9581
0.009854704,-120.223,39.19109
0.010392204,-119.8581,39.24089
0.009979705,-120.2885,39.4738
0.010617204,-119.9218,39.5239
0.0054400405,-120.4549,38.57567
0.00530254,-120.094,38.62627
0.00520254,-120.5208,38.8577
0.0051525403,-120.1582,38.90858
0.0051650405,-119.795,38.9581
0.0050650407,-120.223,39.19109
0.0050900406,-119.8581,39.24089
0.00502754,-120.2885,39.4738
0.0050650407,-119.9218,39.5239
0.0021454773,-120.4549,38.57567
0.0021954773,-120.094,38.62627
0.0027454772,-120.5208,38.8577
0.0028204774,-120.1582,38.90858
0.0029579771,-119.795,38.9581
0.003295477,-120.223,39.19109
0.0033454772,-119.8581,39.24089
0.0036454771,-120.2885,39.4738
0.003670477,-119.9218,39.5239
0.0017179897,-120.4549,38.57567
0.0018429897,-120.094,38.62627
0.0018804898,-120.5208,38.8577
0.0020429897,-120.1582,38.90858
0.0022179896,-119.795,38.9581
0.0023929898,-120.223,39.19109
0.0025804895,-119.8581,39.24089
0.0027929896,-120.2885,39.4738
0.0029679895,-119.9218,39.5239
0.0047548926,-120.4549,38.57567
0.004629893,-120.094,38.62627
0.0046298928,-120.5208,38.8577
0.004342393,-120.1582,38.90858
0.0041048927,-119.795,38.9581
0.004067393,-120.223,39.19109
0.003904893,-119.8581,39.24089
0.004054893,-120.2885,39.4738
0.0037923928,-119.9218,39.5239
0.0060511352,-120.4549,38.57567
0.006163635,-120.094,38.62627
0.005276135,-120.5208,38.8577
0.005476135,-120.1582,38.90858
0.005663635,-119.795,38.9581
0.004851135,-120.223,39.19109
0.004988635,-119.8581,39.24089
0.004351135,-120.2885,39.4738
0.004651135,-119.9218,39.5239
0.0054787537,-120.4549,38.57567
0.0056662536,-120.094,38.62627
0.0055162534,-120.5208,38.8577
0.0057037533,-120.1582,38.90858
0.0057162535,-119.795,38.9581
0.0056162537,-120.223,39.19109
0.005641253,-119.8581,39.24089
0.0056037535,-120.2885,39.4738
0.0055287536,-119.9218,39.5239
0.0045838705,-120.4549,38.57567
0.0043963706,-120.094,38.62627
0.0046088705,-120.5208,38.8577
0.004583871,-120.1582,38.90858
0.0041838707,-119.795,38.9581
0.0046588704,-120.223,39.19109
0.00462137,-119.8581,39.24089
0.0049713706,-120.2885,39.4738
0.0045463704,-119.9218,39.5239
0.008139579,-120.4549,38.57567
0.007089578,-120.094,38.62627
0.007977079,-120.5208,38.8577
0.008114577,-120.1582,38.90858
0.007027078,-119.795,38.9581
