dlwrf,lon,lat
162.52344,-120.094,38.62627
214.45312,-120.5208,38.8577
166.9375,-120.1582,38.90858
168.97656,-119.795,38.9581
182.50781,-120.223,39.19109
166.52344,-119.8581,39.24089
165.78125,-120.2885,39.4738
181.57812,-119.9218,39.5239
230.64844,-120.4549,38.57567
186.58594,-120.094,38.62627
226.75,-120.5208,38.8577
188.97656,-120.1582,38.90858
186.53906,-119.795,38.9581
200.71094,-120.223,39.19109
185.86719,-119.8581,39.24089
189.42188,-120.2885,39.4738
193.07031,-119.9218,39.5239
289.6172,-120.4549,38.57567
192.05469,-120.094,38.62627
286.70312,-120.5208,38.8577
206.45312,-120.1582,38.90858
212.35938,-119.795,38.9581
249.69531,-120.223,39.19109
215.92188,-119.8581,39.24089
210.29688,-120.2885,39.4738
230.94531,-119.9218,39.5239
311.85938,-120.4549,38.57567
213.78125,-120.094,38.62627
314.9922,-120.5208,38.8577
225.44531,-120.1582,38.90858
225.89062,-119.795,38.9581
268.3672,-120.223,39.19109
231.8125,-119.8581,39.24089
229.50781,-120.2885,39.4738
256.6797,-119.9218,39.5239
272.7578,-120.4549,38.57567
222.54688,-120.094,38.62627
270.9453,-120.5208,38.8577
234.78125,-120.1582,38.90858
233.98438,-119.795,38.9581
244.10938,-120.223,39.19109
240.46094,-119.8581,39.24089
237.25781,-120.2885,39.4738
251.63281,-119.9218,39.5239
247.20312,-120.4549,38.57567
191.42969,-120.094,38.62627
244.67969,-120.5208,38.8577
198.27344,-120.1582,38.90858
201.39844,-119.795,38.9581
210.21875,-120.223,39.19109
205.96875,-119.8581,39.24089
198.53906,-120.2885,39.4738
218.40625,-119.9218,39.5239
288.4297,-120.4549,38.57567
210.83594,-120.094,38.62627
282.47656,-120.5208,38.8577
217.08594,-120.1582,38.90858
213.82031,-119.795,38.9581
237.63281,-120.223,39.19109
218.24219,-119.8581,39.24089
213.07812,-120.2885,39.4738
222.78125,-119.9218,39.5239
294.96875,-120.4549,38.57567
256.64062,-120.094,38.62627
292.7578,-120.5208,38.8577
271.89062,-120.1582,38.90858
286.40625,-119.795,38.9581
