rhum,lon,lat
54.65105,-120.094,38.62627
37.9323,-120.5208,38.8577
61.21355,-120.1582,38.90858
62.604176,-119.795,38.9581
45.0573,-120.223,39.19109
58.643238,-119.8581,39.24089
63.96355,-120.2885,39.4738
45.315113,-119.9218,39.5239
42.064034,-120.4549,38.57567
31.2906,-120.094,38.62627
33.75935,-120.5208,38.8577
38.02497,-120.1582,38.90858
60.24372,-119.795,38.9581
36.73591,-120.223,39.19109
55.29841,-119.8581,39.24089
38.189034,-120.2885,39.4738
51.05622,-119.9218,39.5239
51.23776,-120.4549,38.57567
34.43307,-120.094,38.62627
47.409634,-120.5208,38.8577
34.229946,-120.1582,38.90858
42.87057,-119.795,38.9581
39.64401,-120.223,39.19109
40.65182,-119.8581,39.24089
32.61276,-120.2885,39.4738
36.61276,-119.9218,39.5239
64.43852,-120.4549,38.57567
47.735405,-120.094,38.62627
63.97759,-120.5208,38.8577
49.235405,-120.1582,38.90858
47.641655,-119.795,38.9581
59.6104,-120.223,39.19109
46.899467,-119.8581,39.24089
50.376026,-120.2885,39.4738
33.93853,-119.9218,39.5239
80.82709,-120.4549,38.57567
73.55365,-120.094,38.62627
82.0849,-120.5208,38.8577
71.80365,-120.1582,38.90858
55.772396,-119.795,38.9581
78.73334,-120.223,39.19109
58.34271,-119.8581,39.24089
70.92084,-120.2885,39.4738
42.16302,-119.9218,39.5239
83.93919,-120.4549,38.57567
84.18919,-120.094,38.62627
85.97044,-120.5208,38.8577
85.68919,-120.1582,38.90858
73.00169,-119.795,38.9581
87.24388,-120.223,39.19109
74.18919,-119.8581,39.24089
83.72044,-120.2885,39.4738
56.728256,-119.9218,39.5239
73.23104,-120.4549,38.57567
79.684166,-120.094,38.62627
75.871666,-120.5208,38.8577
79.00448,-120.1582,38.90858
67.0201,-119.795,38.9581
79.621666,-120.223,39.19109
68.340416,-119.8581,39.24089
77.9576,-120.2885,39.4738
55.074787,-119.9218,39.5239
58.088707,-120.4549,38.57567
65.44808,-120.094,38.62627
54.799644,-120.5208,38.8577
65.63558,-120.1582,38.90858
66.518394,-119.795,38.9581
60.924644,-120.223,39.19109
62.932457,-119.8581,39.24089
64.19027,-120.2885,39.4738
51.901207,-119.9218,39.5239
56.13037,-120.4549,38.57567
70.47412,-120.094,38.62627
46.56787,-120.5208,38.8577
67.24756,-120.1582,38.90858
65.59131,-119.795,38.9581
55.27881,-120.223,39.19109
59.263184,-119.8581,39.24089
63.15381,-120.2885,39.4738
43.919434,-119.9218,39.5239
57.41893,-120.4549,38.57567
68.965805,-120.094,38.62627
54.692368,-120.5208,38.8577
66.622055,-120.1582,38.90858
68.54393,-119.795,38.9581
57.38768,-120.223,39.19109
62.528305,-119.8581,39.24089
61.934555,-120.2885,39.4738
53.582993,-119.9218,39.5239
44.051563,-120.4549,38.57567
54.2,-120.094,38.62627
36.66875,-120.5208,38.8577
54.715626,-120.1582,38.90858
61.37969,-119.795,38.9581
48.59844,-120.223,39.19109
55.676563,-119.8581,39.24089
54.23125,-120.2885,39.4738
43.153126,-119.9218,39.5239
85.67449,-120.4549,38.57567
84.29168,-120.094,38.62627
85.86199,-120.5208,38.8577
83.713554,-120.1582,38.90858
71.463554,-119.795,38.9581
88.26043,-120.223,39.19109
70.34637,-119.8581,39.24089
84.38543,-120.2885,39.4738
57.44793,-119.9218,39.5239
89.91802,-120.4549,38.57567
89.19927,-120.094,38.62627
91.75396,-120.5208,38.8577
89.6524,-120.1582,38.90858
80.863335,-119.795,38.9581
94.957085,-120.223,39.19109
77.613335,-119.8581,39.24089
90.300835,-120.2885,39.4738
61.871147,-119.9218,39.5239
92.58899,-120.4549,38.57567
90.68274,-120.094,38.62627
90.979614,-120.5208,38.8577
91.7218,-120.1582,38.90858
82.98743,-119.795,38.9581
92.62024,-120.223,39.19109
82.2843,-119.8581,39.24089
91.448364,-120.2885,39.4738
66.29993,-119.9218,39.5239
85.42913,-120.4549,38.57567
88.476006,-120.094,38.62627
86.17132,-120.5208,38.8577
88.86663,-120.1582,38.90858
76.99944,-119.795,38.9581
93.56194,-120.223,39.19109
76.57757,-119.8581,39.24089
88.23382,-120.2885,39.4738
62.05413,-119.9218,39.5239
77.64312,-120.4549,38.57567
84.51031,-120.094,38.62627
80.43218,-120.5208,38.8577
84.54937,-120.1582,38.90858
71.838425,-119.795,38.9581
88.3775,-120.223,39.19109
75.26031,-119.8581,39.24089
85.54156,-120.2885,39.4738
62.604053,-119.9218,39.5239
73.04946,-120.4549,38.57567
86.12759,-120.094,38.62627
75.54165,-120.5208,38.8577
85.8854,-120.1582,38.90858
83.72134,-119.795,38.9581
87.84634,-120.223,39.19109
79.66665,-119.8581,39.24089
82.619774,-120.2885,39.4738
74.29165,-119.9218,39.5239
71.391785,-120.4549,38.57567
71.329285,-120.094,38.62627
70.18085,-120.5208,38.8577
74.09491,-120.1582,38.90858
73.173035,-119.795,38.9581
71.85272,-120.223,39.19109
71.60272,-119.8581,39.24089
72.579285,-120.2885,39.4738
65.96991,-119.9218,39.5239
65.15418,-120.4549,38.57567
69.24793,-120.094,38.62627
62.865124,-120.5208,38.8577
69.34168,-120.1582,38.90858
70.34169,-119.795,38.9581
60.34169,-120.223,39.19109
67.849495,-119.8581,39.24089
69.54481,-120.2885,39.4738
59.544815,-119.9218,39.5239
62.631767,-120.4549,38.57567
71.467705,-120.094,38.62627
63.311455,-120.5208,38.8577
71.28021,-120.1582,38.90858
66.20209,-119.795,38.9581
61.264584,-120.223,39.19109
60.59271,-119.8581,39.24089
62.81146,-120.2885,39.4738
59.78802,-119.9218,39.5239
70.0359,-120.4549,38.57567
79.30152,-120.094,38.62627
73.69996,-120.5208,38.8577
74.81715,-120.1582,38.90858
69.76246,-119.795,38.9581
72.04371,-120.223,39.19109
63.676517,-119.8581,39.24089
68.66871,-120.2885,39.4738
57.989017,-119.9218,39.5239
87.31286,-120.4549,38.57567
86.76598,-120.094,38.62627
86.867546,-120.5208,38.8577
86.78942,-120.1582,38.90858
75.3363,-119.795,38.9581
88.742546,-120.223,39.19109
74.61755,-119.8581,39.24089
86.961296,-120.2885,39.4738
67.13317,-119.9218,39.5239
80.645195,-120.4549,38.57567
87.98113,-120.094,38.62627
84.01238,-120.5208,38.8577
87.03582,-120.1582,38.90858
77.62957,-119.795,38.9581
89.32488,-120.223,39.19109
80.31707,-119.8581,39.24089
86.801445,-120.2885,39.4738
75.145195,-119.9218,39.5239
70.47982,-120.4549,38.57567
79.77669,-120.094,38.62627
71.9095,-120.5208,38.8577
75.82356,-120.1582,38.90858
71.4095,-119.795,38.9581
76.00325,-120.223,39.19109
71.987625,-119.8581,39.24089
74.62044,-120.2885,39.4738
69.550125,-119.9218,39.5239
65.39714,-120.4549,38.57567
59.904953,-120.094,38.62627
63.194016,-120.5208,38.8577
53.89714,-120.1582,38.90858
61.631516,-119.795,38.9581
55.61589,-120.223,39.19109
60.420578,-119.8581,39.24089
54.006516,-120.2885,39.4738
57.319016,-119.9218,39.5239
71.28041,-120.4549,38.57567
78.389786,-120.094,38.62627
73.21791,-120.5208,38.8577
80.702286,-120.1582,38.90858
73.608536,-119.795,38.9581
83.62416,-120.223,39.19109
70.389786,-119.8581,39.24089
80.702286,-120.2885,39.4738
63.100723,-119.9218,39.5239
80.54883,-120.4549,38.57567
91.31445,-120.094,38.62627
87.916016,-120.5208,38.8577
92.509766,-120.1582,38.90858
85.6582,-119.795,38.9581
89.18945,-120.223,39.19109
80.384766,-119.8581,39.24089
87.3457,-120.2885,39.4738
71.1582,-119.9218,39.5239
77.088615,-120.4549,38.57567
79.776115,-120.094,38.62627
83.994865,-120.5208,38.8577
85.82299,-120.1582,38.90858
77.66674,-119.795,38.9581
85.61205,-120.223,39.19109
74.6433,-119.8581,39.24089
82.651115,-120.2885,39.4738
62.932365,-119.9218,39.5239
71.930275,-120.4549,38.57567
79.961525,-120.094,38.62627
80.47715,-120.5208,38.8577
83.40684,-120.1582,38.90858
78.10996,-119.795,38.9581
80.93809,-120.223,39.19109
76.305275,-119.8581,39.24089
81.92246,-120.2885,39.4738
69.57871,-119.9218,39.5239
74.34772,-120.4549,38.57567
58.44928,-120.094,38.62627
78.16803,-120.5208,38.8577
69.089905,-120.1582,38.90858
66.19147,-119.795,38.9581
74.82428,-120.223,39.19109
66.214905,-119.8581,39.24089
71.80084,-120.2885,39.4738
66.19928,-119.9218,39.5239
60.844345,-120.4549,38.57567
55.625595,-120.094,38.62627
58.57872,-120.5208,38.8577
65.83653,-120.1582,38.90858
62.26622,-119.795,38.9581
62.024033,-120.223,39.19109
63.258408,-119.8581,39.24089
66.83653,-120.2885,39.4738
51.54747,-119.9218,39.5239
45.234962,-120.4549,38.57567
40.7584,-120.094,38.62627
42.953712,-120.5208,38.8577
39.742775,-120.1582,38.90858
54.453712,-119.795,38.9581
38.805275,-120.223,39.19109
47.750587,-119.8581,39.24089
41.22715,-120.2885,39.4738
41.563087,-119.9218,39.5239
57.245804,-120.4549,38.57567
59.11299,-120.094,38.62627
56.089554,-120.5208,38.8577
59.16768,-120.1582,38.90858
58.956738,-119.795,38.9581
57.89424,-120.223,39.19109
54.792675,-119.8581,39.24089
56.487988,-120.2885,39.4738
40.5583,-119.9218,39.5239
90.85764,-120.4549,38.57567
89.84202,-120.094,38.62627
94.37327,-120.5208,38.8577
89.37327,-120.1582,38.90858
75.27952,-119.795,38.9581
94.92014,-120.223,39.19109
74.896706,-119.8581,39.24089
89.771706,-120.2885,39.4738
64.271706,-119.9218,39.5239
81.862076,-120.4549,38.57567
92.60426,-120.094,38.62627
86.19801,-120.5208,38.8577
90.05739,-120.1582,38.90858
83.8777,-119.795,38.9581
89.40895,-120.223,39.19109
78.61207,-119.8581,39.24089
85.04176,-120.2885,39.4738
65.24488,-119.9218,39.5239
74.48374,-120.4549,38.57567
81.99937,-120.094,38.62627
74.63999,-120.5208,38.8577
79.94468,-120.1582,38.90858
75.35874,-119.795,38.9581
78.085304,-120.223,39.19109
69.63218,-119.8581,39.24089
71.991554,-120.2885,39.4738
64.85093,-119.9218,39.5239
64.88078,-120.4549,38.57567
68.638596,-120.094,38.62627
62.6386,-120.5208,38.8577
68.90422,-120.1582,38.90858
70.70891,-119.795,38.9581
57.888596,-120.223,39.19109
63.23235,-119.8581,39.24089
64.02141,-120.2885,39.4738
54.02922,-119.9218,39.5239
76.01549,-120.4549,38.57567
65.49205,-120.094,38.62627
77.12486,-120.5208,38.8577
67.06236,-120.1582,38.90858
73.39049,-119.795,38.9581
54.60142,-120.223,39.19109
60.867046,-119.8581,39.24089
57.085796,-120.2885,39.4738
49.88267,-119.9218,39.5239
84.688,-120.4549,38.57567
72.05519,-120.094,38.62627
85.15675,-120.5208,38.8577
79.05519,-120.1582,38.90858
78.28175,-119.795,38.9581
73.133316,-120.223,39.19109
65.477066,-119.8581,39.24089
63.336445,-120.2885,39.4738
54.438007,-119.9218,39.5239
71.6616,-120.4549,38.57567
60.99753,-120.094,38.62627
77.685036,-120.5208,38.8577
62.286594,-120.1582,38.90858
60.52878,-119.795,38.9581
57.06003,-120.223,39.19109
55.794407,-119.8581,39.24089
57.005344,-120.2885,39.4738
53.888157,-119.9218,39.5239
77.24409,-120.4549,38.57567
69.58003,-120.094,38.62627
76.767525,-120.5208,38.8577
75.87691,-120.1582,38.90858
65.681595,-119.795,38.9581
66.73628,-120.223,39.19109
61.69722,-119.8581,39.24089
66.82222,-120.2885,39.4738
54.181595,-119.9218,39.5239
65.266655,-120.4549,38.57567
44.821342,-120.094,38.62627
59.227592,-120.5208,38.8577
47.672905,-120.1582,38.90858
49.03228,-119.795,38.9581
50.81353,-120.223,39.19109
44.65728,-119.8581,39.24089
44.133842,-120.2885,39.4738
35.09478,-119.9218,39.5239
43.02722,-120.4549,38.57567
36.691284,-120.094,38.62627
39.65222,-120.5208,38.8577
38.08191,-120.1582,38.90858
40.96472,-119.795,38.9581
36.105347,-120.223,39.19109
40.316284,-119.8581,39.24089
38.386597,-120.2885,39.4738
29.191284,-119.9218,39.5239
44.95974,-120.4549,38.57567
42.67849,-120.094,38.62627
42.569115,-120.5208,38.8577
42.17849,-120.1582,38.90858
44.717552,-119.795,38.9581
40.092552,-120.223,39.19109
42.537865,-119.8581,39.24089
46.069115,-120.2885,39.4738
39.17849,-119.9218,39.5239
50.595753,-120.4549,38.57567
50.041065,-120.094,38.62627
53.86137,-120.5208,38.8577
55.072308,-120.1582,38.90858
54.580128,-119.795,38.9581
55.181683,-120.223,39.19109
56.181683,-119.8581,39.24089
59.884808,-120.2885,39.4738
48.64262,-119.9218,39.5239
61.35882,-120.4549,38.57567
54.616634,-120.094,38.62627
58.91351,-120.5208,38.8577
54.069763,-120.1582,38.90858
57.374447,-119.795,38.9581
49.280697,-120.223,39.19109
51.179134,-119.8581,39.24089
51.116634,-120.2885,39.4738
40.14789,-119.9218,39.5239
73.504005,-120.4549,38.57567
74.11338,-120.094,38.62627
73.35557,-120.5208,38.8577
75.67588,-120.1582,38.90858
70.48837,-119.795,38.9581
69.09775,-120.223,39.19109
62.10556,-119.8581,39.24089
68.41025,-120.2885,39.4738
51.675873,-119.9218,39.5239
70.23974,-120.4549,38.57567
67.89599,-120.094,38.62627
72.33349,-120.5208,38.8577
76.63037,-120.1582,38.90858
65.481926,-119.795,38.9581
72.731926,-120.223,39.19109
64.68505,-119.8581,39.24089
71.70849,-120.2885,39.4738
54.903805,-119.9218,39.5239
66.41453,-120.4549,38.57567
57.844215,-120.094,38.62627
67.187965,-120.5208,38.8577
63.875465,-120.1582,38.90858
60.64109,-119.795,38.9581
57.680153,-120.223,39.19109
54.867653,-119.8581,39.24089
58.60984,-120.2885,39.4738
46.023903,-119.9218,39.5239
75.51175,-120.4549,38.57567
71.26956,-120.094,38.62627
72.50394,-120.5208,38.8577
71.37894,-120.1582,38.90858
68.48051,-119.795,38.9581
66.722694,-120.223,39.19109
61.597694,-119.8581,39.24089
63.535194,-120.2885,39.4738
52.05863,-119.9218,39.5239
57.4408,-120.4549,38.57567
54.479862,-120.094,38.62627
61.229866,-120.5208,38.8577
55.2533,-120.1582,38.90858
57.081425,-119.795,38.9581
56.2533,-120.223,39.19109
55.104862,-119.8581,39.24089
54.456425,-120.2885,39.4738
48.081425,-119.9218,39.5239
65.025856,-120.4549,38.57567
65.025856,-120.094,38.62627
63.822735,-120.5208,38.8577
72.713356,-120.1582,38.90858
71.08054,-119.795,38.9581
66.58054,-120.223,39.19109
64.60398,-119.8581,39.24089
70.338356,-120.2885,39.4738
59.314922,-119.9218,39.5239
53.375637,-120.4549,38.57567
46.000637,-120.094,38.62627
52.406887,-120.5208,38.8577
52.094387,-120.1582,38.90858
49.5397,-119.795,38.9581
52.6647,-120.223,39.19109
55.492825,-119.8581,39.24089
54.891262,-120.2885,39.4738
45.516262,-119.9218,39.5239
45.220234,-120.4549,38.57567
41.89992,-120.094,38.62627
45.571796,-120.5208,38.8577
45.813984,-120.1582,38.90858
52.321796,-119.795,38.9581
48.876484,-120.223,39.19109
52.45461,-119.8581,39.24089
51.46242,-120.2885,39.4738
43.751484,-119.9218,39.5239
48.624916,-120.4549,38.57567
37.406166,-120.094,38.62627
50.29679,-120.5208,38.8577
43.929604,-120.1582,38.90858
41.398354,-119.795,38.9581
51.92179,-120.223,39.19109
44.16398,-119.8581,39.24089
48.718666,-120.2885,39.4738
39.91398,-119.9218,39.5239
50.601772,-120.4549,38.57567
36.890835,-120.094,38.62627
52.359585,-120.5208,38.8577
45.359585,-120.1582,38.90858
40.351772,-119.795,38.9581
52.086147,-120.223,39.19109
42.492397,-119.8581,39.24089
48.015835,-120.2885,39.4738
37.45334,-119.9218,39.5239
56.52364,-120.4549,38.57567
43.414265,-120.094,38.62627
54.33614,-120.5208,38.8577
55.1877,-120.1582,38.90858
53.25801,-119.795,38.9581
53.77364,-120.223,39.19109
54.46114,-119.8581,39.24089
58.14864,-120.2885,39.4738
49.625202,-119.9218,39.5239
55.313133,-120.4549,38.57567
44.45376,-120.094,38.62627
56.758446,-120.5208,38.8577
47.71157,-120.1582,38.90858
44.99282,-119.795,38.9581
53.844383,-120.223,39.19109
44.102196,-119.8581,39.24089
49.250633,-120.2885,39.4738
38.070946,-119.9218,39.5239
61.20589,-120.4549,38.57567
48.54964,-120.094,38.62627
64.51839,-120.5208,38.8577
53.784016,-120.1582,38.90858
44.127766,-119.795,38.9581
62.67464,-120.223,39.19109
47.04183,-119.8581,39.24089
58.54964,-120.2885,39.4738
47.10433,-119.9218,39.5239
47.336323,-120.4549,38.57567
50.961323,-120.094,38.62627
52.695698,-120.5208,38.8577
58.469135,-120.1582,38.90858
48.23476,-119.795,38.9581
58.820698,-120.223,39.19109
52.476948,-119.8581,39.24089
59.133198,-120.2885,39.4738
43.476948,-119.9218,39.5239
55.53748,-120.4549,38.57567
49.373417,-120.094,38.62627
60.279667,-120.5208,38.8577
53.685917,-120.1582,38.90858
48.842167,-119.795,38.9581
62.506233,-120.223,39.19109
49.303104,-119.8581,39.24089
56.904667,-120.2885,39.4738
38.80311,-119.9218,39.5239
64.614746,-120.4549,38.57567
52.520992,-120.094,38.62627
68.23193,-120.5208,38.8577
59.208492,-120.1582,38.90858
54.825684,-119.795,38.9581
70.98974,-120.223,39.19109
57.56005,-119.8581,39.24089
64.00536,-120.2885,39.4738
52.349113,-119.9218,39.5239
