cdlyr,lon,lat
34.125,-119.795,38.9581
45.25,-120.223,39.19109
43.125,-119.8581,39.24089
53.125,-120.2885,39.4738
53.125,-119.9218,39.5239
26.25,-120.4549,38.57567
21.0,-120.094,38.62627
18.25,-120.5208,38.8577
17.875,-120.1582,38.90858
19.125,-119.795,38.9581
13.75,-120.223,39.19109
17.25,-119.8581,39.24089
8.25,-120.2885,39.4738
16.0,-119.9218,39.5239
7.75,-120.4549,38.57567
8.25,-120.094,38.62627
1.75,-120.5208,38.8577
1.75,-120.1582,38.90858
4.5,-119.795,38.9581
1.25,-120.223,39.19109
1.0,-119.8581,39.24089
2.0,-120.2885,39.4738
1.75,-119.9218,39.5239
0.125,-120.4549,38.57567
0.125,-120.094,38.62627
0.5,-120.5208,38.8577
0.375,-120.1582,38.90858
0.5,-119.795,38.9581
0.625,-120.223,39.19109
0.625,-119.8581,39.24089
1.125,-120.2885,39.4738
1.25,-119.9218,39.5239
0.125,-120.4549,38.57567
0.25,-120.094,38.62627
0.25,-120.5208,38.8577
0.375,-120.1582,38.90858
0.25,-119.795,38.9581
0.375,-120.223,39.19109
0.5,-119.8581,39.24089
0.375,-120.2885,39.4738
0.875,-119.9218,39.5239
69.875,-120.4549,38.57567
50.875,-120.094,38.62627
81.25,-120.5208,38.8577
49.5,-120.1582,38.90858
26.375,-119.795,38.9581
45.375,-120.223,39.19109
37.625,-119.8581,39.24089
43.875,-120.2885,39.4738
35.375,-119.9218,39.5239
91.25,-120.4549,38.57567
86.875,-120.094,38.62627
84.25,-120.5208,38.8577
86.25,-120.1582,38.90858
73.375,-119.795,38.9581
89.5,-120.223,39.19109
82.75,-119.8581,39.24089
86.875,-120.2885,39.4738
84.5,-119.9218,39.5239
98.25,-120.4549,38.57567
97.375,-120.094,38.62627
98.75,-120.5208,38.8577
99.375,-120.1582,38.90858
87.25,-119.795,38.9581
94.875,-120.223,39.19109
81.25,-119.8581,39.24089
92.25,-120.2885,39.4738
81.375,-119.9218,39.5239
74.0,-120.4549,38.57567
60.25,-120.094,38.62627
84.75,-120.5208,38.8577
74.0,-120.1582,38.90858
65.0,-119.795,38.9581
87.625,-120.223,39.19109
82.125,-119.8581,39.24089
95.5,-120.2885,39.4738
92.875,-119.9218,39.5239
87.75,-120.4549,38.57567
79.75,-120.094,38.62627
94.75,-120.5208,38.8577
88.125,-120.1582,38.90858
79.5,-119.795,38.9581
93.5,-120.223,39.19109
87.125,-119.8581,39.24089
96.25,-120.2885,39.4738
90.125,-119.9218,39.5239
51.5,-120.4549,38.57567
49.125,-120.094,38.62627
50.0,-120.5208,38.8577
49.125,-120.1582,38.90858
60.5,-119.795,38.9581
40.0,-120.223,39.19109
49.75,-119.8581,39.24089
33.625,-120.2885,39.4738
42.125,-119.9218,39.5239
4.5,-120.4549,38.57567
3.25,-120.094,38.62627
1.625,-120.5208,38.8577
4.875,-120.1582,38.90858
12.125,-119.795,38.9581
6.25,-120.223,39.19109
14.75,-119.8581,39.24089
5.5,-120.2885,39.4738
11.25,-119.9218,39.5239
39.5,-120.4549,38.57567
45.75,-120.094,38.62627
18.75,-120.5208,38.8577
21.5,-120.1582,38.90858
26.75,-119.795,38.9581
8.875,-120.223,39.19109
10.875,-119.8581,39.24089
4.0,-120.2885,39.4738
5.625,-119.9218,39.5239
0.75,-120.4549,38.57567
1.375,-120.094,38.62627
0.25,-120.5208,38.8577
0.375,-120.1582,38.90858
0.875,-119.795,38.9581
0.25,-120.223,39.19109
0.25,-119.8581,39.24089
0.25,-120.2885,39.4738
0.375,-119.9218,39.5239
39.875,-120.4549,38.57567
21.0,-120.094,38.62627
23.25,-120.5208,38.8577
17.5,-120.1582,38.90858
5.625,-119.795,38.9581
8.5,-120.223,39.19109
3.75,-119.8581,39.24089
5.125,-120.2885,39.4738
6.75,-119.9218,39.5239
70.625,-120.4549,38.57567
25.125,-120.094,38.62627
66.75,-120.5208,38.8577
37.125,-120.1582,38.90858
16.625,-119.795,38.9581
32.25,-120.223,39.19109
21.375,-119.8581,39.24089
21.625,-120.2885,39.4738
19.125,-119.9218,39.5239
63.375,-120.4549,38.57567
50.125,-120.094,38.62627
69.25,-120.5208,38.8577
64.375,-120.1582,38.90858
66.875,-119.795,38.9581
54.75,-120.223,39.19109
64.125,-119.8581,39.24089
51.875,-120.2885,39.4738
53.875,-119.9218,39.5239
37.75,-120.4549,38.57567
45.75,-120.094,38.62627
40.75,-120.5208,38.8577
36.25,-120.1582,38.90858
58.75,-119.795,38.9581
33.625,-120.223,39.19109
45.25,-119.8581,39.24089
38.5,-120.2885,39.4738
48.25,-119.9218,39.5239
20.0,-120.4549,38.57567
19.375,-120.094,38.62627
16.25,-120.5208,38.8577
16.5,-120.1582,38.90858
15.25,-119.795,38.9581
15.25,-120.223,39.19109
13.625,-119.8581,39.24089
16.125,-120.2885,39.4738
14.25,-119.9218,39.5239
70.75,-120.4549,38.57567
57.625,-120.094,38.62627
80.75,-120.5208,38.8577
59.5,-120.1582,38.90858
51.875,-119.795,38.9581
61.5,-120.223,39.19109
53.0,-119.8581,39.24089
64.125,-120.2885,39.4738
61.125,-119.9218,39.5239
85.25,-120.4549,38.57567
73.75,-120.094,38.62627
92.875,-120.5208,38.8577
84.25,-120.1582,38.90858
78.125,-119.795,38.9581
86.75,-120.223,39.19109
81.5,-119.8581,39.24089
83.5,-120.2885,39.4738
77.0,-119.9218,39.5239
29.625,-120.4549,38.57567
18.25,-120.094,38.62627
43.375,-120.5208,38.8577
25.0,-120.1582,38.90858
21.75,-119.795,38.9581
39.375,-120.223,39.19109
30.125,-119.8581,39.24089
53.125,-120.2885,39.4738
48.125,-119.9218,39.5239
28.875,-120.4549,38.57567
12.5,-120.094,38.62627
44.125,-120.5208,38.8577
16.875,-120.1582,38.90858
9.375,-119.795,38.9581
23.375,-120.223,39.19109
15.375,-119.8581,39.24089
15.875,-120.2885,39.4738
16.625,-119.9218,39.5239
4.5,-120.4549,38.57567
4.25,-120.094,38.62627
4.0,-120.5208,38.8577
3.75,-120.1582,38.90858
4.0,-119.795,38.9581
3.625,-120.223,39.19109
3.75,-119.8581,39.24089
3.375,-120.2885,39.4738
3.5,-119.9218,39.5239
4.25,-120.4549,38.57567
3.125,-120.094,38.62627
4.5,-120.5208,38.8577
2.875,-120.1582,38.90858
2.0,-119.795,38.9581
1.875,-120.223,39.19109
1.375,-119.8581,39.24089
1.0,-120.2885,39.4738
1.125,-119.9218,39.5239
18.0,-120.4549,38.57567
16.0,-120.094,38.62627
19.375,-120.5208,38.8577
17.125,-120.1582,38.90858
14.125,-119.795,38.9581
16.5,-120.223,39.19109
13.125,-119.8581,39.24089
14.625,-120.2885,39.4738
10.125,-119.9218,39.5239
51.125,-120.4549,38.57567
38.125,-120.094,38.62627
54.375,-120.5208,38.8577
42.875,-120.1582,38.90858
32.375,-119.795,38.9581
46.375,-120.223,39.19109
39.0,-119.8581,39.24089
49.625,-120.2885,39.4738
43.75,-119.9218,39.5239
81.75,-120.4549,38.57567
42.375,-120.094,38.62627
77.625,-120.5208,38.8577
65.625,-120.1582,38.90858
45.125,-119.795,38.9581
70.375,-120.223,39.19109
56.375,-119.8581,39.24089
70.25,-120.2885,39.4738
55.875,-119.9218,39.5239
96.875,-120.4549,38.57567
97.625,-120.094,38.62627
89.25,-120.5208,38.8577
87.5,-120.1582,38.90858
85.125,-119.795,38.9581
86.375,-120.223,39.19109
92.5,-119.8581,39.24089
81.375,-120.2885,39.4738
76.375,-119.9218,39.5239
50.0,-120.4549,38.57567
40.5,-120.094,38.62627
52.75,-120.5208,38.8577
42.75,-120.1582,38.90858
33.875,-119.795,38.9581
40.5,-120.223,39.19109
34.5,-119.8581,39.24089
38.125,-120.2885,39.4738
47.375,-119.9218,39.5239
22.375,-120.4549,38.57567
17.125,-120.094,38.62627
15.875,-120.5208,38.8577
16.5,-120.1582,38.90858
28.625,-119.795,38.9581
17.875,-120.223,39.19109
27.75,-119.8581,39.24089
16.125,-120.2885,39.4738
25.0,-119.9218,39.5239
45.5,-120.4549,38.57567
51.25,-120.094,38.62627
31.75,-120.5208,38.8577
44.0,-120.1582,38.90858
63.625,-119.795,38.9581
32.375,-120.223,39.19109
51.75,-119.8581,39.24089
21.625,-120.2885,39.4738
34.75,-119.9218,39.5239
43.875,-120.4549,38.57567
39.0,-120.094,38.62627
41.0,-120.5208,38.8577
42.125,-120.1582,38.90858
44.5,-119.795,38.9581
30.0,-120.223,39.19109
42.75,-119.8581,39.24089
14.625,-120.2885,39.4738
27.5,-119.9218,39.5239
5.25,-120.4549,38.57567
4.625,-120.094,38.62627
6.0,-120.5208,38.8577
5.5,-120.1582,38.90858
5.25,-119.795,38.9581
6.625,-120.223,39.19109
6.375,-119.8581,39.24089
7.5,-120.2885,39.4738
8.375,-119.9218,39.5239
30.625,-120.4549,38.57567
30.75,-120.094,38.62627
36.875,-120.5208,38.8577
36.5,-120.1582,38.90858
36.625,-119.795,38.9581
41.625,-120.223,39.19109
41.625,-119.8581,39.24089
45.875,-120.2885,39.4738
50.375,-119.9218,39.5239
7.875,-120.4549,38.57567
8.25,-120.094,38.62627
8.875,-120.5208,38.8577
8.375,-120.1582,38.90858
7.875,-119.795,38.9581
8.5,-120.223,39.19109
8.125,-119.8581,39.24089
8.5,-120.2885,39.4738
9.0,-119.9218,39.5239
4.125,-120.4549,38.57567
3.875,-120.094,38.62627
4.375,-120.5208,38.8577
4.125,-120.1582,38.90858
4.0,-119.795,38.9581
4.5,-120.223,39.19109
4.375,-119.8581,39.24089
5.0,-120.2885,39.4738
5.0,-119.9218,39.5239
8.625,-120.4549,38.57567
7.75,-120.094,38.62627
10.625,-120.5208,38.8577
9.375,-120.1582,38.90858
8.25,-119.795,38.9581
10.5,-120.223,39.19109
9.5,-119.8581,39.24089
11.375,-120.2885,39.4738
10.5,-119.9218,39.5239
29.5,-120.4549,38.57567
22.375,-120.094,38.62627
26.125,-120.5208,38.8577
19.25,-120.1582,38.90858
14.875,-119.795,38.9581
16.625,-120.223,39.19109
13.25,-119.8581,39.24089
16.625,-120.2885,39.4738
14.25,-119.9218,39.5239
35.0,-120.4549,38.57567
43.75,-120.094,38.62627
29.125,-120.5208,38.8577
26.25,-120.1582,38.90858
28.75,-119.795,38.9581
17.125,-120.223,39.19109
15.375,-119.8581,39.24089
12.625,-120.2885,39.4738
11.0,-119.9218,39.5239
27.625,-120.4549,38.57567
34.25,-120.094,38.62627
18.75,-120.5208,38.8577
28.375,-120.1582,38.90858
35.375,-119.795,38.9581
27.375,-120.223,39.19109
29.5,-119.8581,39.24089
27.125,-120.2885,39.4738
26.0,-119.9218,39.5239
22.25,-120.4549,38.57567
23.125,-120.094,38.62627
21.375,-120.5208,38.8577
22.375,-120.1582,38.90858
24.375,-119.795,38.9581
22.375,-120.223,39.19109
24.875,-119.8581,39.24089
21.875,-120.2885,39.4738
29.125,-119.9218,39.5239
65.75,-120.4549,38.57567
57.75,-120.094,38.62627
62.25,-120.5208,38.8577
52.625,-120.1582,38.90858
43.625,-119.795,38.9581
44.875,-120.223,39.19109
37.125,-119.8581,39.24089
37.125,-120.2885,39.4738
41.625,-119.9218,39.5239
24.5,-120.4549,38.57567
27.5,-120.094,38.62627
22.125,-120.5208,38.8577
22.875,-120.1582,38.90858
22.375,-119.795,38.9581
17.75,-120.223,39.19109
17.25,-119.8581,39.24089
16.625,-120.2885,39.4738
22.625,-119.9218,39.5239
9.0,-120.4549,38.57567
11.75,-120.094,38.62627
9.875,-120.5208,38.8577
9.375,-120.1582,38.90858
8.125,-119.795,38.9581
11.375,-120.223,39.19109
8.875,-119.8581,39.24089
13.625,-120.2885,39.4738
13.5,-119.9218,39.5239
25.875,-120.4549,38.57567
23.0,-120.094,38.62627
26.625,-120.5208,38.8577
22.625,-120.1582,38.90858
19.25,-119.795,38.9581
22.75,-120.223,39.19109
20.125,-119.8581,39.24089
24.25,-120.2885,39.4738
24.125,-119.9218,39.5239
11.25,-120.4549,38.57567
10.5,-120.094,38.62627
12.375,-120.5208,38.8577
11.625,-120.1582,38.90858
10.25,-119.795,38.9581
12.25,-120.223,39.19109
9.625,-119.8581,39.24089
12.25,-120.2885,39.4738
11.875,-119.9218,39.5239
52.375,-120.4549,38.57567
47.875,-120.094,38.62627
56.375,-120.5208,38.8577
50.25,-120.1582,38.90858
44.375,-119.795,38.9581
51.875,-120.223,39.19109
45.25,-119.8581,39.24089
53.25,-120.2885,39.4738
48.875,-119.9218,39.5239
41.125,-120.4549,38.57567
38.875,-120.094,38.62627
31.0,-120.5208,38.8577
32.875,-120.1582,38.90858
33.875,-119.795,38.9581
23.75,-120.223,39.19109
27.75,-119.8581,39.24089
19.125,-120.2885,39.4738
24.75,-119.9218,39.5239
17.25,-120.4549,38.57567
14.75,-120.094,38.62627
21.75,-120.5208,38.8577
18.375,-120.1582,38.90858
15.375,-119.795,38.9581
20.875,-120.223,39.19109
18.125,-119.8581,39.24089
24.25,-120.2885,39.4738
21.0,-119.9218,39.5239
9.375,-120.4549,38.57567
6.375,-120.094,38.62627
7.875,-120.5208,38.8577
5.5,-120.1582,38.90858
5.5,-119.795,38.9581
5.625,-120.223,39.19109
7.125,-119.8581,39.24089
7.375,-120.2885,39.4738
8.375,-119.9218,39.5239
50.5,-120.4549,38.57567
48.5,-120.094,38.62627
51.125,-120.5208,38.8577
49.875,-120.1582,38.90858
49.125,-119.795,38.9581
50.5,-120.223,39.19109
49.5,-119.8581,39.24089
51.0,-120.2885,39.4738
50.125,-119.9218,39.5239
33.375,-120.4549,38.57567
27.75,-120.094,38.62627
31.875,-120.5208,38.8577
30.25,-120.1582,38.90858
35.625,-119.795,38.9581
32.0,-120.223,39.19109
37.25,-119.8581,39.24089
31.625,-120.2885,39.4738
40.125,-119.9218,39.5239
13.625,-120.4549,38.57567
10.75,-120.094,38.62627
14.25,-120.5208,38.8577
12.75,-120.1582,38.90858
11.75,-119.795,38.9581
13.5,-120.223,39.19109
12.375,-119.8581,39.24089
14.875,-120.2885,39.4738
15.125,-119.9218,39.5239
14.75,-120.4549,38.57567
11.0,-120.094,38.62627
14.125,-120.5208,38.8577
11.25,-120.1582,38.90858
10.75,-119.795,38.9581
11.375,-120.223,39.19109
11.25,-119.8581,39.24089
10.25,-120.2885,39.4738
11.375,-119.9218,39.5239
20.125,-120.4549,38.57567
16.75,-120.094,38.62627
25.125,-120.5208,38.8577
19.5,-120.1582,38.90858
15.25,-119.795,38.9581
22.125,-120.223,39.19109
16.5,-119.8581,39.24089
24.375,-120.2885,39.4738
20.5,-119.9218,39.5239
