wcvflx,lon,lat
-66285.99,-120.4549,38.57567
-60153.492,-120.094,38.62627
-68403.49,-120.5208,38.8577
-60593.492,-120.1582,38.90858
-54568.492,-119.795,38.9581
-58273.492,-120.223,39.19109
-53290.992,-119.8581,39.24089
-54160.992,-120.2885,39.4738
-50990.992,-119.9218,39.5239
-42596.35,-120.4549,38.57567
-43786.35,-120.094,38.62627
-43691.35,-120.5208,38.8577
-46908.85,-120.1582,38.90858
-47768.85,-119.795,38.9581
-48281.35,-120.223,39.19109
-49988.85,-119.8581,39.24089
-48226.35,-120.2885,39.4738
-51373.85,-119.9218,39.5239
-12412.12,-120.4549,38.57567
-13957.12,-120.094,38.62627
-12184.62,-120.5208,38.8577
-13364.62,-120.1582,38.90858
-14024.62,-119.795,38.9581
-13014.62,-120.223,39.19109
-13727.12,-119.8581,39.24089
-11967.12,-120.2885,39.4738
-13402.12,-119.9218,39.5239
12965.805,-120.4549,38.57567
6818.3047,-120.094,38.62627
16908.305,-120.5208,38.8577
10835.805,-120.1582,38.90858
5135.8047,-119.795,38.9581
14105.805,-120.223,39.19109
5138.3047,-119.8581,39.24089
15695.805,-120.2885,39.4738
6595.8047,-119.9218,39.5239
9611.25,-120.4549,38.57567
9646.25,-120.094,38.62627
10003.75,-120.5208,38.8577
9998.75,-120.1582,38.90858
9536.25,-119.795,38.9581
10518.75,-120.223,39.19109
9901.25,-119.8581,39.24089
10501.25,-120.2885,39.4738
10093.75,-119.9218,39.5239
-2505.0488,-120.4549,38.57567
-2825.0488,-120.094,38.62627
-4105.049,-120.5208,38.8577
-4617.549,-120.1582,38.90858
-4995.049,-119.795,38.9581
-6617.549,-120.223,39.19109
-7097.549,-119.8581,39.24089
-8477.549,-120.2885,39.4738
-9142.549,-119.9218,39.5239
3944.0723,-120.4549,38.57567
3609.0723,-120.094,38.62627
3076.5723,-120.5208,38.8577
3671.5723,-120.1582,38.90858
3941.5723,-119.795,38.9581
4109.0723,-120.223,39.19109
4814.0723,-119.8581,39.24089
3686.5723,-120.2885,39.4738
4004.0723,-119.9218,39.5239
-8930.035,-120.4549,38.57567
-9752.535,-120.094,38.62627
-11392.535,-120.5208,38.8577
-10067.535,-120.1582,38.90858
-7900.035,-119.795,38.9581
-9040.035,-120.223,39.19109
-7197.535,-119.8581,39.24089
-8497.535,-120.2885,39.4738
-7877.535,-119.9218,39.5239
-20527.875,-120.4549,38.57567
-19052.875,-120.094,38.62627
-20537.875,-120.5208,38.8577
-20552.875,-120.1582,38.90858
-18750.375,-119.795,38.9581
-21760.375,-120.223,39.19109
-20592.875,-119.8581,39.24089
-23165.375,-120.2885,39.4738
-21272.875,-119.9218,39.5239
-22736.943,-120.4549,38.57567
-19946.943,-120.094,38.62627
-20326.943,-120.5208,38.8577
-19241.943,-120.1582,38.90858
-16994.443,-119.795,38.9581
-19246.943,-120.223,39.19109
-17011.943,-119.8581,39.24089
-19484.443,-120.2885,39.4738
-19249.443,-119.9218,39.5239
-11340.604,-120.4549,38.57567
-17020.604,-120.094,38.62627
-10768.104,-120.5208,38.8577
-13805.604,-120.1582,38.90858
-14875.604,-119.795,38.9581
-10193.104,-120.223,39.19109
-13980.604,-119.8581,39.24089
-11393.104,-120.2885,39.4738
-3733.1035,-119.9218,39.5239
-21826.953,-120.4549,38.57567
-19126.953,-120.094,38.62627
-22314.453,-120.5208,38.8577
-21289.453,-120.1582,38.90858
-21339.453,-119.795,38.9581
-24776.953,-120.223,39.19109
-23564.453,-119.8581,39.24089
-24276.953,-120.2885,39.4738
-23664.453,-119.9218,39.5239
-28627.527,-120.4549,38.57567
-28107.527,-120.094,38.62627
-30277.527,-120.5208,38.8577
-33337.527,-120.1582,38.90858
-27132.527,-119.795,38.9581
-34280.027,-120.223,39.19109
-28822.527,-119.8581,39.24089
-29275.027,-120.2885,39.4738
-21387.527,-119.9218,39.5239
14729.809,-120.4549,38.57567
5477.3086,-120.094,38.62627
25214.809,-120.5208,38.8577
15644.809,-120.1582,38.90858
-1920.1914,-119.795,38.9581
23637.309,-120.223,39.19109
6039.8086,-119.8581,39.24089
26454.809,-120.2885,39.4738
15334.809,-119.9218,39.5239
10871.732,-120.4549,38.57567
9456.732,-120.094,38.62627
10984.232,-120.5208,38.8577
9516.732,-120.1582,38.90858
9434.232,-119.795,38.9581
10246.732,-120.223,39.19109
9446.732,-119.8581,39.24089
10006.732,-120.2885,39.4738
8854.232,-119.9218,39.5239
118044.164,-120.4549,38.57567
103345.414,-120.094,38.62627
127704.18,-120.5208,38.8577
105649.164,-120.1582,38.90858
72200.42,-119.795,38.9581
109574.164,-120.223,39.19109
78564.17,-119.8581,39.24089
107926.664,-120.2885,39.4738
75205.42,-119.9218,39.5239
-2848.17,-120.4549,38.57567
-865.6699,-120.094,38.62627
1561.8301,-120.5208,38.8577
1154.3301,-120.1582,38.90858
-685.6699,-119.795,38.9581
-465.66992,-120.223,39.19109
1479.3301,-119.8581,39.24089
-2298.17,-120.2885,39.4738
1919.3301,-119.9218,39.5239
4196.787,-120.4549,38.57567
4044.287,-120.094,38.62627
3516.787,-120.5208,38.8577
3071.787,-120.1582,38.90858
3121.787,-119.795,38.9581
2289.287,-120.223,39.19109
2246.787,-119.8581,39.24089
2471.787,-120.2885,39.4738
1211.7871,-119.9218,39.5239
7974.075,-120.4549,38.57567
6449.075,-120.094,38.62627
9151.575,-120.5208,38.8577
7551.575,-120.1582,38.90858
5366.575,-119.795,38.9581
7264.075,-120.223,39.19109
5379.075,-119.8581,39.24089
6541.575,-120.2885,39.4738
5386.575,-119.9218,39.5239
58713.83,-120.4549,38.57567
53328.83,-120.094,38.62627
57991.33,-120.5208,38.8577
52636.33,-120.1582,38.90858
49768.83,-119.795,38.9581
52476.33,-120.223,39.19109
49238.83,-119.8581,39.24089
51301.33,-120.2885,39.4738
49018.83,-119.9218,39.5239
14722.258,-120.4549,38.57567
12484.758,-120.094,38.62627
19877.258,-120.5208,38.8577
13499.758,-120.1582,38.90858
8842.258,-119.795,38.9581
19094.758,-120.223,39.19109
10337.258,-119.8581,39.24089
24687.258,-120.2885,39.4738
13677.258,-119.9218,39.5239
-18418.82,-120.4549,38.57567
-16376.32,-120.094,38.62627
-9538.82,-120.5208,38.8577
-14908.82,-120.1582,38.90858
-21016.32,-119.795,38.9581
-11381.32,-120.223,39.19109
-19943.82,-119.8581,39.24089
-11451.32,-120.2885,39.4738
-20761.32,-119.9218,39.5239
-4597.8105,-120.4549,38.57567
-4840.3105,-120.094,38.62627
-2897.8105,-120.5208,38.8577
-3825.3105,-120.1582,38.90858
-4446.5605,-119.795,38.9581
-3214.0605,-120.223,39.19109
-3775.3105,-119.8581,39.24089
-2662.8105,-120.2885,39.4738
-3824.0605,-119.9218,39.5239
11003.735,-120.4549,38.57567
12088.735,-120.094,38.62627
14041.234,-120.5208,38.8577
12228.734,-120.1582,38.90858
11301.235,-119.795,38.9581
15406.234,-120.223,39.19109
12131.235,-119.8581,39.24089
16008.734,-120.2885,39.4738
11438.735,-119.9218,39.5239
-10303.161,-120.4549,38.57567
-5930.661,-120.094,38.62627
-9925.661,-120.5208,38.8577
-6043.161,-120.1582,38.90858
-3948.1611,-119.795,38.9581
-5800.661,-120.223,39.19109
-3695.6611,-119.8581,39.24089
-5500.661,-120.2885,39.4738
-6065.661,-119.9218,39.5239
48874.74,-120.4549,38.57567
41523.49,-120.094,38.62627
59138.49,-120.5208,38.8577
45608.49,-120.1582,38.90858
34883.484,-119.795,38.9581
53852.24,-120.223,39.19109
37717.234,-119.8581,39.24089
58825.99,-120.2885,39.4738
41789.734,-119.9218,39.5239
-29521.318,-120.4549,38.57567
-23625.068,-120.094,38.62627
-25887.568,-120.5208,38.8577
-24642.568,-120.1582,38.90858
-23330.068,-119.795,38.9581
-24646.318,-120.223,39.19109
-24327.568,-119.8581,39.24089
-25560.068,-120.2885,39.4738
-26441.318,-119.9218,39.5239
-9136.048,-120.4549,38.57567
-10181.048,-120.094,38.62627
-10331.048,-120.5208,38.8577
-10398.548,-120.1582,38.90858
-8353.548,-119.795,38.9581
-9638.548,-120.223,39.19109
-7546.048,-119.8581,39.24089
-7916.048,-120.2885,39.4738
-6526.048,-119.9218,39.5239
-17882.855,-120.4549,38.57567
-15205.356,-120.094,38.62627
-18800.355,-120.5208,38.8577
-15992.856,-120.1582,38.90858
-13360.356,-119.795,38.9581
-16185.356,-120.223,39.19109
-13607.856,-119.8581,39.24089
-16745.355,-120.2885,39.4738
-14955.356,-119.9218,39.5239
-28760.924,-120.4549,38.57567
-26890.924,-120.094,38.62627
-30105.922,-120.5208,38.8577
-29235.924,-120.1582,38.90858
-30668.424,-119.795,38.9581
-31400.922,-120.223,39.19109
-32848.42,-119.8581,39.24089
-32123.422,-120.2885,39.4738
-34783.42,-119.9218,39.5239
-14021.435,-120.4549,38.57567
-12166.435,-120.094,38.62627
-13648.935,-120.5208,38.8577
-12146.435,-120.1582,38.90858
-10436.435,-119.795,38.9581
-11966.435,-120.223,39.19109
-11106.435,-119.8581,39.24089
-12198.935,-120.2885,39.4738
-11381.435,-119.9218,39.5239
-1521.4043,-120.4549,38.57567
-1508.9043,-120.094,38.62627
-1378.9043,-120.5208,38.8577
-1333.9043,-120.1582,38.90858
-1216.4043,-119.795,38.9581
-913.9043,-120.223,39.19109
-1061.4043,-119.8581,39.24089
-738.9043,-120.2885,39.4738
-981.4043,-119.9218,39.5239
12131.672,-120.4549,38.57567
12096.672,-120.094,38.62627
15869.172,-120.5208,38.8577
14166.672,-120.1582,38.90858
12111.672,-119.795,38.9581
16549.172,-120.223,39.19109
14114.172,-119.8581,39.24089
19259.172,-120.2885,39.4738
17841.672,-119.9218,39.5239
-5415.957,-120.4549,38.57567
-7923.457,-120.094,38.62627
-9480.957,-120.5208,38.8577
-10845.957,-120.1582,38.90858
-8038.457,-119.795,38.9581
-10118.457,-120.223,39.19109
-5490.957,-119.8581,39.24089
-3750.957,-120.2885,39.4738
-4913.457,-119.9218,39.5239
-12175.354,-120.4549,38.57567
-9990.354,-120.094,38.62627
-12877.854,-120.5208,38.8577
-10567.854,-120.1582,38.90858
-8672.854,-119.795,38.9581
-11245.354,-120.223,39.19109
-9182.854,-119.8581,39.24089
-11950.354,-120.2885,39.4738
-9912.854,-119.9218,39.5239
-19961.58,-120.4549,38.57567
-25399.08,-120.094,38.62627
-21166.58,-120.5208,38.8577
-27701.58,-120.1582,38.90858
-38484.08,-119.795,38.9581
-29836.58,-120.223,39.19109
-40449.08,-119.8581,39.24089
-33296.58,-120.2885,39.4738
-44704.08,-119.9218,39.5239
-9673.789,-120.4549,38.57567
-9806.289,-120.094,38.62627
-11756.289,-120.5208,38.8577
-12488.789,-120.1582,38.90858
-14476.289,-119.795,38.9581
-14506.289,-120.223,39.19109
-16986.29,-119.8581,39.24089
-15901.289,-120.2885,39.4738
-20141.29,-119.9218,39.5239
-3490.6133,-120.4549,38.57567
-3828.1133,-120.094,38.62627
-3528.1133,-120.5208,38.8577
-3853.1133,-120.1582,38.90858
-4315.6133,-119.795,38.9581
-4153.1133,-120.223,39.19109
-4565.6133,-119.8581,39.24089
-5178.1133,-120.2885,39.4738
-4540.6133,-119.9218,39.5239
-112.72656,-120.4549,38.57567
-117.72656,-120.094,38.62627
-120.22656,-120.5208,38.8577
-170.22656,-120.1582,38.90858
-227.72656,-119.795,38.9581
-120.22656,-120.223,39.19109
-100.22656,-119.8581,39.24089
-2.7265625,-120.2885,39.4738
-75.22656,-119.9218,39.5239
-1612.3506,-120.4549,38.57567
-4724.8506,-120.094,38.62627
-2867.3506,-120.5208,38.8577
-3292.3506,-120.1582,38.90858
-4407.3506,-119.795,38.9581
-3357.3506,-120.223,39.19109
-3907.3506,-119.8581,39.24089
-4537.3506,-120.2885,39.4738
-5174.8506,-119.9218,39.5239
-900.2363,-120.4549,38.57567
-700.2363,-120.094,38.62627
-1192.7363,-120.5208,38.8577
-875.2363,-120.1582,38.90858
-800.2363,-119.795,38.9581
-1597.7363,-120.223,39.19109
-1055.2363,-119.8581,39.24089
-1815.2363,-120.2885,39.4738
-1485.2363,-119.9218,39.5239
-7023.831,-120.4549,38.57567
-6606.331,-120.094,38.62627
-7368.831,-120.5208,38.8577
-6923.831,-120.1582,38.90858
-6698.831,-119.795,38.9581
-7113.831,-120.223,39.19109
-7053.831,-119.8581,39.24089
-7451.331,-120.2885,39.4738
-7391.331,-119.9218,39.5239
-9227.799,-120.4549,38.57567
-9854.049,-120.094,38.62627
-11712.799,-120.5208,38.8577
-11537.799,-120.1582,38.90858
-11546.549,-119.795,38.9581
-12926.549,-120.223,39.19109
-12457.799,-119.8581,39.24089
-13396.549,-120.2885,39.4738
-13272.799,-119.9218,39.5239
-937.7949,-120.4549,38.57567
-920.2949,-120.094,38.62627
-850.2949,-120.5208,38.8577
-837.7949,-120.1582,38.90858
-795.2949,-119.795,38.9581
-772.7949,-120.223,39.19109
-750.2949,-119.8581,39.24089
-710.2949,-120.2885,39.4738
-730.2949,-119.9218,39.5239
-2816.7578,-120.4549,38.57567
-2679.2578,-120.094,38.62627
-3266.7578,-120.5208,38.8577
-3166.7578,-120.1582,38.90858
-3091.7578,-119.795,38.9581
-3691.7578,-120.223,39.19109
-3716.7578,-119.8581,39.24089
-4254.258,-120.2885,39.4738
-4229.258,-119.9218,39.5239
-16465.348,-120.4549,38.57567
-14872.848,-120.094,38.62627
-18372.848,-120.5208,38.8577
-16240.348,-120.1582,38.90858
-15120.348,-119.795,38.9581
-17637.848,-120.223,39.19109
-16302.848,-119.8581,39.24089
-18857.848,-120.2885,39.4738
-18805.348,-119.9218,39.5239
-21551.27,-120.4549,38.57567
-20336.27,-120.094,38.62627
-24403.77,-120.5208,38.8577
-23666.27,-120.1582,38.90858
-22513.77,-119.795,38.9581
-26761.27,-120.223,39.19109
-25070.02,-119.8581,39.24089
-29221.27,-120.2885,39.4738
-30100.02,-119.9218,39.5239
-4417.533,-120.4549,38.57567
-3766.2832,-120.094,38.62627
-4766.283,-120.5208,38.8577
-3875.0332,-120.1582,38.90858
-3233.7832,-119.795,38.9581
-3785.0332,-120.223,39.19109
-3203.7832,-119.8581,39.24089
-3843.7832,-120.2885,39.4738
-3478.7832,-119.9218,39.5239
-894.8594,-120.4549,38.57567
-1044.8594,-120.094,38.62627
-732.3594,-120.5208,38.8577
-719.8594,-120.1582,38.90858
-694.8594,-119.795,38.9581
-482.35938,-120.223,39.19109
-419.85938,-119.8581,39.24089
-694.8594,-120.2885,39.4738
-482.35938,-119.9218,39.5239
-294.52148,-120.4549,38.57567
-294.52148,-120.094,38.62627
-357.02148,-120.5208,38.8577
-1444.5215,-120.1582,38.90858
-994.5215,-119.795,38.9581
-1907.0215,-120.223,39.19109
-744.5215,-119.8581,39.24089
-219.52148,-120.2885,39.4738
-69.521484,-119.9218,39.5239
6029.3496,-120.4549,38.57567
4504.3496,-120.094,38.62627
7574.3496,-120.5208,38.8577
5789.3496,-120.1582,38.90858
4436.8496,-119.795,38.9581
7511.8496,-120.223,39.19109
5664.3496,-119.8581,39.24089
9414.35,-120.2885,39.4738
7666.8496,-119.9218,39.5239
8712.303,-120.4549,38.57567
8186.0527,-120.094,38.62627
7954.8027,-120.5208,38.8577
7826.0527,-120.1582,38.90858
7436.0527,-119.795,38.9581
7566.0527,-120.223,39.19109
7387.3027,-119.8581,39.24089
7417.3027,-120.2885,39.4738
7331.0527,-119.9218,39.5239
6552.629,-120.4549,38.57567
6142.629,-120.094,38.62627
4635.129,-120.5208,38.8577
5660.129,-120.1582,38.90858
6180.129,-119.795,38.9581
3907.629,-120.223,39.19109
5160.129,-119.8581,39.24089
1957.6289,-120.2885,39.4738
3157.629,-119.9218,39.5239
-2620.752,-120.4549,38.57567
-2862.002,-120.094,38.62627
-3172.002,-120.5208,38.8577
-3185.752,-120.1582,38.90858
-3234.502,-119.795,38.9581
-3618.252,-120.223,39.19109
-3664.502,-119.8581,39.24089
-4159.502,-120.2885,39.4738
-4200.752,-119.9218,39.5239
-5151.255,-120.4549,38.57567
-4475.005,-120.094,38.62627
-5053.755,-120.5208,38.8577
-4622.505,-120.1582,38.90858
-4361.255,-119.795,38.9581
-4902.505,-120.223,39.19109
-4810.005,-119.8581,39.24089
-5440.005,-120.2885,39.4738
-5193.755,-119.9218,39.5239
-3171.626,-120.4549,38.57567
-3305.376,-120.094,38.62627
-3266.626,-120.5208,38.8577
-3569.126,-120.1582,38.90858
-3831.626,-119.795,38.9581
-3787.876,-120.223,39.19109
-4004.126,-119.8581,39.24089
-4084.126,-120.2885,39.4738
-4274.126,-119.9218,39.5239
-8192.0625,-120.4549,38.57567
-8968.3125,-120.094,38.62627
-8645.8125,-120.5208,38.8577
-9058.3125,-120.1582,38.90858
-8807.0625,-119.795,38.9581
-8535.8125,-120.223,39.19109
-8114.5625,-119.8581,39.24089
-7974.5625,-120.2885,39.4738
-7685.8125,-119.9218,39.5239
62.271484,-120.4549,38.57567
