snod,lon,lat
0.1935808,-119.795,38.9581
0.31521282,-120.223,39.19109
0.0,-119.8581,39.24089
0.23367041,-120.2885,39.4738
6.4e-06,-119.9218,39.5239
0.0,-120.4549,38.57567
0.3347072,-120.094,38.62627
0.0,-120.5208,38.8577
0.3451072,-120.1582,38.90858
0.22355841,-119.795,38.9581
0.31244802,-120.223,39.19109
0.0,-119.8581,39.24089
0.22986239,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.3218304,-120.094,38.62627
0.0,-120.5208,38.8577
0.3308416,-120.1582,38.90858
0.2121536,-119.795,38.9581
0.3009408,-120.223,39.19109
0.0,-119.8581,39.24089
0.2248832,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.2801152,-120.094,38.62627
0.0,-120.5208,38.8577
0.2957376,-120.1582,38.90858
0.2709056,-119.795,38.9581
0.2956672,-120.223,39.19109
0.0,-119.8581,39.24089
0.2170624,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0001024,-120.4549,38.57567
0.5133952,-120.094,38.62627
0.0,-120.5208,38.8577
0.331456,-120.1582,38.90858
0.5103232,-119.795,38.9581
0.36282238,-120.223,39.19109
0.00095360004,-119.8581,39.24089
0.2084672,-120.2885,39.4738
0.0007232,-119.9218,39.5239
0.0,-120.4549,38.57567
0.43025923,-120.094,38.62627
0.0,-120.5208,38.8577
0.3245504,-120.1582,38.90858
0.43783042,-119.795,38.9581
0.19190401,-120.223,39.19109
0.0,-119.8581,39.24089
0.2120192,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.39546883,-120.094,38.62627
0.0,-120.5208,38.8577
0.2930496,-120.1582,38.90858
0.3963008,-119.795,38.9581
0.16878721,-120.223,39.19109
0.0,-119.8581,39.24089
0.185408,-120.2885,39.4738
1.28e-05,-119.9218,39.5239
0.0,-120.4549,38.57567
0.4045632,-120.094,38.62627
0.0,-120.5208,38.8577
0.283968,-120.1582,38.90858
0.40878722,-119.795,38.9581
0.174944,-120.223,39.19109
0.0,-119.8581,39.24089
0.19530879,-120.2885,39.4738
6.4e-06,-119.9218,39.5239
1.28e-05,-120.4549,38.57567
0.41683844,-120.094,38.62627
0.0,-120.5208,38.8577
0.29504,-120.1582,38.90858
0.4208384,-119.795,38.9581
0.16745602,-120.223,39.19109
0.0,-119.8581,39.24089
0.19086719,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0080128005,-120.4549,38.57567
0.4843072,-120.094,38.62627
0.0,-120.5208,38.8577
0.40504318,-120.1582,38.90858
0.4911808,-119.795,38.9581
0.38844803,-120.223,39.19109
0.17537922,-119.8581,39.24089
0.381184,-120.2885,39.4738
0.0034176002,-119.9218,39.5239
0.23688962,-120.4549,38.57567
0.47715202,-120.094,38.62627
3.2e-05,-120.5208,38.8577
0.38287362,-120.1582,38.90858
0.47817603,-119.795,38.9581
0.1996672,-120.223,39.19109
0.130944,-119.8581,39.24089
0.3968064,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.4172992,-120.094,38.62627
0.0,-120.5208,38.8577
0.33877122,-120.1582,38.90858
0.39240956,-119.795,38.9581
0.13663359,-120.223,39.19109
0.0904192,-119.8581,39.24089
0.39488,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.35911682,-120.094,38.62627
0.0,-120.5208,38.8577
0.3521216,-120.1582,38.90858
0.358464,-119.795,38.9581
0.2696448,-120.223,39.19109
0.0505664,-119.8581,39.24089
0.42347518,-120.2885,39.4738
0.0032896001,-119.9218,39.5239
2.56e-05,-120.4549,38.57567
0.34644482,-120.094,38.62627
3.2e-05,-120.5208,38.8577
0.34416002,-120.1582,38.90858
0.3485952,-119.795,38.9581
0.14613122,-120.223,39.19109
0.0773312,-119.8581,39.24089
0.4022016,-120.2885,39.4738
8.96e-05,-119.9218,39.5239
6.4e-05,-120.4549,38.57567
0.34975362,-120.094,38.62627
1.92e-05,-120.5208,38.8577
0.34657282,-120.1582,38.90858
0.34526718,-119.795,38.9581
0.1532224,-120.223,39.19109
0.07722241,-119.8581,39.24089
0.40741122,-120.2885,39.4738
0.0001984,-119.9218,39.5239
3.84e-05,-120.4549,38.57567
0.340672,-120.094,38.62627
0.0001984,-120.5208,38.8577
0.39131522,-120.1582,38.90858
0.3039744,-119.795,38.9581
0.23281279,-120.223,39.19109
0.0948032,-119.8581,39.24089
0.4256512,-120.2885,39.4738
0.0,-119.9218,39.5239
1.28e-05,-120.4549,38.57567
0.2431872,-120.094,38.62627
4.48e-05,-120.5208,38.8577
0.4134208,-120.1582,38.90858
0.23871359,-119.795,38.9581
0.2461888,-120.223,39.19109
0.082656,-119.8581,39.24089
0.43623045,-120.2885,39.4738
0.0,-119.9218,39.5239
0.009920001,-120.4549,38.57567
0.2380992,-120.094,38.62627
0.00021120001,-120.5208,38.8577
0.4086656,-120.1582,38.90858
0.2048384,-119.795,38.9581
0.2458944,-120.223,39.19109
0.1404992,-119.8581,39.24089
0.46712318,-120.2885,39.4738
0.0026560002,-119.9218,39.5239
0.0128959995,-120.4549,38.57567
0.24,-120.094,38.62627
0.0002368,-120.5208,38.8577
0.4107712,-120.1582,38.90858
0.2406016,-119.795,38.9581
0.26622722,-120.223,39.19109
0.09521281,-119.8581,39.24089
0.42832,-120.2885,39.4738
0.0030848,-119.9218,39.5239
0.0120064,-120.4549,38.57567
0.260608,-120.094,38.62627
5.7600002e-05,-120.5208,38.8577
0.44693762,-120.1582,38.90858
0.2311488,-119.795,38.9581
0.30307198,-120.223,39.19109
0.0730496,-119.8581,39.24089
0.48446077,-120.2885,39.4738
0.0053824,-119.9218,39.5239
0.0138304,-120.4549,38.57567
0.3010432,-120.094,38.62627
0.00055680005,-120.5208,38.8577
0.46097282,-120.1582,38.90858
0.23791361,-119.795,38.9581
0.28359038,-120.223,39.19109
0.059712,-119.8581,39.24089
0.49326724,-120.2885,39.4738
0.0,-119.9218,39.5239
0.28183037,-120.4549,38.57567
0.24378881,-120.094,38.62627
0.2845504,-120.5208,38.8577
0.50620794,-120.1582,38.90858
0.24458879,-119.795,38.9581
0.51569283,-120.223,39.19109
0.064089596,-119.8581,39.24089
0.4552512,-120.2885,39.4738
0.0,-119.9218,39.5239
0.35122558,-120.4549,38.57567
0.3900096,-120.094,38.62627
0.3359296,-120.5208,38.8577
0.60865283,-120.1582,38.90858
0.2831808,-119.795,38.9581
0.76544,-120.223,39.19109
0.1045312,-119.8581,39.24089
0.5303488,-120.2885,39.4738
0.0185664,-119.9218,39.5239
0.21048321,-120.4549,38.57567
0.3706368,-120.094,38.62627
0.052185595,-120.5208,38.8577
0.54707843,-120.1582,38.90858
0.261984,-119.795,38.9581
0.7287744,-120.223,39.19109
0.083692804,-119.8581,39.24089
0.50944644,-120.2885,39.4738
0.00784,-119.9218,39.5239
0.38128,-120.4549,38.57567
0.274272,-120.094,38.62627
0.0156544,-120.5208,38.8577
0.58039033,-120.1582,38.90858
0.273216,-119.795,38.9581
0.67261446,-120.223,39.19109
0.0715968,-119.8581,39.24089
0.47484162,-120.2885,39.4738
0.021734402,-119.9218,39.5239
0.11161599,-120.4549,38.57567
0.25454718,-120.094,38.62627
0.009491201,-120.5208,38.8577
0.54552954,-120.1582,38.90858
0.24872962,-119.795,38.9581
0.6043649,-120.223,39.19109
0.053068798,-119.8581,39.24089
0.55731195,-120.2885,39.4738
0.0159104,-119.9218,39.5239
0.2808256,-120.4549,38.57567
0.4397568,-120.094,38.62627
0.035539195,-120.5208,38.8577
0.5400256,-120.1582,38.90858
0.43301117,-119.795,38.9581
0.5926016,-120.223,39.19109
0.079891205,-119.8581,39.24089
0.6034624,-120.2885,39.4738
0.0071679996,-119.9218,39.5239
0.2479424,-120.4549,38.57567
0.4352256,-120.094,38.62627
0.0253952,-120.5208,38.8577
0.5385472,-120.1582,38.90858
0.414304,-119.795,38.9581
0.49947518,-120.223,39.19109
0.07039361,-119.8581,39.24089
0.5871936,-120.2885,39.4738
0.012864,-119.9218,39.5239
0.333472,-120.4549,38.57567
0.5864768,-120.094,38.62627
0.0066432,-120.5208,38.8577
0.55079037,-120.1582,38.90858
0.58798724,-119.795,38.9581
0.5782528,-120.223,39.19109
0.06257921,-119.8581,39.24089
0.54054403,-120.2885,39.4738
0.0046143997,-119.9218,39.5239
0.10233601,-120.4549,38.57567
0.47175682,-120.094,38.62627
0.0175936,-120.5208,38.8577
0.44785282,-120.1582,38.90858
0.4872896,-119.795,38.9581
0.52383363,-120.223,39.19109
0.0612992,-119.8581,39.24089
0.4308352,-120.2885,39.4738
0.0027264,-119.9218,39.5239
0.113152005,-120.4549,38.57567
0.5712064,-120.094,38.62627
0.0,-120.5208,38.8577
0.581568,-120.1582,38.90858
0.5748609,-119.795,38.9581
0.2726528,-120.223,39.19109
0.15488641,-119.8581,39.24089
0.60488963,-120.2885,39.4738
0.0069696,-119.9218,39.5239
0.0807168,-120.4549,38.57567
0.49408644,-120.094,38.62627
0.017318401,-120.5208,38.8577
0.42306554,-120.1582,38.90858
0.50792325,-119.795,38.9581
0.380896,-120.223,39.19109
0.0693312,-119.8581,39.24089
0.575232,-120.2885,39.4738
0.021984002,-119.9218,39.5239
0.0169152,-120.4549,38.57567
0.4595328,-120.094,38.62627
0.0002368,-120.5208,38.8577
0.43776643,-120.1582,38.90858
0.44205442,-119.795,38.9581
0.1915584,-120.223,39.19109
0.2515648,-119.8581,39.24089
0.5608896,-120.2885,39.4738
6.4e-06,-119.9218,39.5239
0.016787201,-120.4549,38.57567
0.486752,-120.094,38.62627
1.92e-05,-120.5208,38.8577
0.46855682,-120.1582,38.90858
0.478816,-119.795,38.9581
0.1708224,-120.223,39.19109
0.116972804,-119.8581,39.24089
0.6166848,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0131968,-120.4549,38.57567
0.4890752,-120.094,38.62627
0.00022399999,-120.5208,38.8577
0.46571517,-120.1582,38.90858
0.48256004,-119.795,38.9581
0.19216642,-120.223,39.19109
0.055436805,-119.8581,39.24089
0.5580992,-120.2885,39.4738
0.0,-119.9218,39.5239
0.009779201,-120.4549,38.57567
0.44244477,-120.094,38.62627
0.0,-120.5208,38.8577
0.4573952,-120.1582,38.90858
0.4358272,-119.795,38.9581
0.4150528,-120.223,39.19109
0.0487104,-119.8581,39.24089
0.5390208,-120.2885,39.4738
0.0,-119.9218,39.5239
0.052480005,-120.4549,38.57567
0.43671042,-120.094,38.62627
0.0055551995,-120.5208,38.8577
0.44711038,-120.1582,38.90858
0.4340416,-119.795,38.9581
0.15457278,-120.223,39.19109
0.0790528,-119.8581,39.24089
0.3395264,-120.2885,39.4738
8.32e-05,-119.9218,39.5239
0.013081601,-120.4549,38.57567
0.5226304,-120.094,38.62627
0.0,-120.5208,38.8577
0.3898624,-120.1582,38.90858
0.52465284,-119.795,38.9581
0.0505024,-120.223,39.19109
0.13005441,-119.8581,39.24089
0.21607679,-120.2885,39.4738
0.0,-119.9218,39.5239
0.014598399,-120.4549,38.57567
0.50138247,-120.094,38.62627
6.4e-06,-120.5208,38.8577
0.37485442,-120.1582,38.90858
0.49601918,-119.795,38.9581
0.041004807,-120.223,39.19109
0.09986559,-119.8581,39.24089
0.13136001,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.3931328,-120.094,38.62627
0.0005568,-120.5208,38.8577
0.43087995,-120.1582,38.90858
0.37765762,-119.795,38.9581
0.0835904,-120.223,39.19109
0.112230405,-119.8581,39.24089
0.104300804,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.3922112,-120.094,38.62627
0.0,-120.5208,38.8577
0.44684798,-120.1582,38.90858
0.39571843,-119.795,38.9581
0.1037888,-120.223,39.19109
0.097056,-119.8581,39.24089
0.100051194,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.36498562,-120.094,38.62627
0.0,-120.5208,38.8577
0.4105728,-120.1582,38.90858
0.3711488,-119.795,38.9581
0.14823681,-120.223,39.19109
0.0726592,-119.8581,39.24089
0.09099521,-120.2885,39.4738
0.002816,-119.9218,39.5239
0.0001856,-120.4549,38.57567
0.3523008,-120.094,38.62627
0.0001088,-120.5208,38.8577
0.39761916,-120.1582,38.90858
0.351232,-119.795,38.9581
0.037920002,-120.223,39.19109
0.060460802,-119.8581,39.24089
0.0596416,-120.2885,39.4738
0.0044032,-119.9218,39.5239
0.0050688004,-120.4549,38.57567
0.305472,-120.094,38.62627
0.0,-120.5208,38.8577
0.38978562,-120.1582,38.90858
0.30766723,-119.795,38.9581
0.035961602,-120.223,39.19109
0.1018944,-119.8581,39.24089
0.0701376,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.29031682,-120.094,38.62627
1.28e-05,-120.5208,38.8577
0.3138816,-120.1582,38.90858
0.2904128,-119.795,38.9581
0.037395198,-120.223,39.19109
0.0815488,-119.8581,39.24089
0.058528,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.24670719,-120.094,38.62627
0.0,-120.5208,38.8577
0.3334336,-120.1582,38.90858
0.24540798,-119.795,38.9581
0.0362432,-120.223,39.19109
0.1134784,-119.8581,39.24089
0.0703552,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.22013439,-120.094,38.62627
0.0,-120.5208,38.8577
0.314432,-120.1582,38.90858
0.22476801,-119.795,38.9581
0.027110402,-120.223,39.19109
0.08031999,-119.8581,39.24089
0.0668928,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.2078592,-120.094,38.62627
0.0,-120.5208,38.8577
0.3868544,-120.1582,38.90858
0.21309441,-119.795,38.9581
0.020665599,-120.223,39.19109
0.0740864,-119.8581,39.24089
0.053356797,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.19513603,-120.094,38.62627
0.0,-120.5208,38.8577
0.2993472,-120.1582,38.90858
0.19718401,-119.795,38.9581
0.035628803,-120.223,39.19109
0.075968005,-119.8581,39.24089
0.057209603,-120.2885,39.4738
0.0,-119.9218,39.5239
8.96e-05,-120.4549,38.57567
0.2230912,-120.094,38.62627
0.0,-120.5208,38.8577
0.3713216,-120.1582,38.90858
0.22624001,-119.795,38.9581
0.028326401,-120.223,39.19109
0.0624256,-119.8581,39.24089
0.0568512,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.2174016,-120.094,38.62627
5.12e-05,-120.5208,38.8577
0.2891328,-120.1582,38.90858
0.2149056,-119.795,38.9581
0.028736,-120.223,39.19109
0.059737608,-119.8581,39.24089
0.0647552,-120.2885,39.4738
0.0,-119.9218,39.5239
3.2e-05,-120.4549,38.57567
0.2130432,-120.094,38.62627
1.92e-05,-120.5208,38.8577
0.280288,-120.1582,38.90858
0.212512,-119.795,38.9581
0.029190399,-120.223,39.19109
0.0769344,-119.8581,39.24089
0.064198405,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.2032,-120.094,38.62627
0.0,-120.5208,38.8577
0.2683584,-120.1582,38.90858
0.1979072,-119.795,38.9581
0.0275264,-120.223,39.19109
0.076608,-119.8581,39.24089
0.057107203,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.21479039,-120.094,38.62627
0.0,-120.5208,38.8577
0.2812352,-120.1582,38.90858
0.2105536,-119.795,38.9581
0.0271168,-120.223,39.19109
0.07541761,-119.8581,39.24089
0.059571203,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.2229504,-120.094,38.62627
0.0,-120.5208,38.8577
0.29052162,-120.1582,38.90858
0.2261056,-119.795,38.9581
0.0324928,-120.223,39.19109
0.068851195,-119.8581,39.24089
0.061427202,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.21043201,-120.094,38.62627
0.0,-120.5208,38.8577
0.34977278,-120.1582,38.90858
0.211616,-119.795,38.9581
0.028326401,-120.223,39.19109
0.086668804,-119.8581,39.24089
0.052646395,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.2060544,-120.094,38.62627
0.0,-120.5208,38.8577
0.27067518,-120.1582,38.90858
0.2074496,-119.795,38.9581
0.026560001,-120.223,39.19109
0.07168,-119.8581,39.24089
0.051859196,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.1975936,-120.094,38.62627
0.0,-120.5208,38.8577
0.2530752,-120.1582,38.90858
0.19805439,-119.795,38.9581
0.027289601,-120.223,39.19109
0.045798402,-119.8581,39.24089
0.045766402,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.19314559,-120.094,38.62627
0.0,-120.5208,38.8577
0.25216,-120.1582,38.90858
0.1910784,-119.795,38.9581
0.0272512,-120.223,39.19109
0.0830976,-119.8581,39.24089
0.0535296,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.2010688,-120.094,38.62627
0.0,-120.5208,38.8577
0.25964803,-120.1582,38.90858
0.19706242,-119.795,38.9581
0.028051201,-120.223,39.19109
0.059545595,-119.8581,39.24089
0.0537856,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.2007232,-120.094,38.62627
0.0,-120.5208,38.8577
0.2520384,-120.1582,38.90858
0.1970624,-119.795,38.9581
0.026054401,-120.223,39.19109
0.058700796,-119.8581,39.24089
0.0535424,-120.2885,39.4738
6.4e-06,-119.9218,39.5239
0.0,-120.4549,38.57567
0.1990464,-120.094,38.62627
0.0,-120.5208,38.8577
0.2566656,-120.1582,38.90858
0.20388481,-119.795,38.9581
0.023987202,-120.223,39.19109
0.0893376,-119.8581,39.24089
0.048761602,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.19719039,-120.094,38.62627
0.0,-120.5208,38.8577
0.23418239,-120.1582,38.90858
0.1963776,-119.795,38.9581
0.024832001,-120.223,39.19109
0.067999996,-119.8581,39.24089
0.0519232,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.1875776,-120.094,38.62627
0.0,-120.5208,38.8577
0.2606336,-120.1582,38.90858
0.1858688,-119.795,38.9581
0.0221888,-120.223,39.19109
0.0936064,-119.8581,39.24089
0.052915197,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
