hlcy,lon,lat
46.59606,-120.4549,38.57567
42.09606,-120.094,38.62627
42.47106,-120.5208,38.8577
24.221062,-120.1582,38.90858
32.34606,-119.795,38.9581
33.97106,-120.223,39.19109
29.346062,-119.8581,39.24089
33.97106,-120.2885,39.4738
31.096062,-119.9218,39.5239
53.334465,-120.4549,38.57567
42.084465,-120.094,38.62627
49.584465,-120.5208,38.8577
40.834465,-120.1582,38.90858
40.834465,-119.795,38.9581
49.584465,-120.223,39.19109
42.084465,-119.8581,39.24089
44.584465,-120.2885,39.4738
39.584465,-119.9218,39.5239
60.008736,-120.4549,38.57567
40.008736,-120.094,38.62627
55.00874,-120.5208,38.8577
51.25874,-120.1582,38.90858
43.75874,-119.795,38.9581
55.00874,-120.223,39.19109
42.508736,-119.8581,39.24089
43.75874,-120.2885,39.4738
42.50874,-119.9218,39.5239
137.52945,-120.4549,38.57567
83.77946,-120.094,38.62627
136.27945,-120.5208,38.8577
131.27945,-120.1582,38.90858
100.02946,-119.795,38.9581
130.02945,-120.223,39.19109
115.02945,-119.8581,39.24089
101.27946,-120.2885,39.4738
93.77946,-119.9218,39.5239
152.71141,-120.4549,38.57567
120.21141,-120.094,38.62627
147.71141,-120.5208,38.8577
141.46141,-120.1582,38.90858
125.21141,-119.795,38.9581
142.71141,-120.223,39.19109
133.96143,-119.8581,39.24089
118.96142,-120.2885,39.4738
107.71141,-119.9218,39.5239
89.873,-120.4549,38.57567
71.12301,-120.094,38.62627
84.873,-120.5208,38.8577
86.123,-120.1582,38.90858
72.37301,-119.795,38.9581
78.623,-120.223,39.19109
73.62301,-119.8581,39.24089
58.62301,-120.2885,39.4738
62.37301,-119.9218,39.5239
119.037865,-120.4549,38.57567
108.537865,-120.094,38.62627
125.537865,-120.5208,38.8577
140.53786,-120.1582,38.90858
127.787865,-119.795,38.9581
136.28786,-120.223,39.19109
133.53786,-119.8581,39.24089
120.162865,-120.2885,39.4738
126.412865,-119.9218,39.5239
57.94895,-120.4549,38.57567
84.82395,-120.094,38.62627
69.82395,-120.5208,38.8577
73.32395,-120.1582,38.90858
81.82395,-119.795,38.9581
75.57395,-120.223,39.19109
88.32395,-119.8581,39.24089
78.32395,-120.2885,39.4738
82.19895,-119.9218,39.5239
30.408697,-120.4549,38.57567
30.408697,-120.094,38.62627
30.408697,-120.5208,38.8577
27.908697,-120.1582,38.90858
25.408697,-119.795,38.9581
27.908697,-120.223,39.19109
30.408697,-119.8581,39.24089
26.658697,-120.2885,39.4738
27.908697,-119.9218,39.5239
22.044231,-120.4549,38.57567
7.1692314,-120.094,38.62627
25.044231,-120.5208,38.8577
31.294231,-120.1582,38.90858
25.544231,-119.795,38.9581
29.669231,-120.223,39.19109
23.544231,-119.8581,39.24089
21.544231,-120.2885,39.4738
27.044231,-119.9218,39.5239
54.26599,-120.4549,38.57567
54.26599,-120.094,38.62627
55.51599,-120.5208,38.8577
44.26599,-120.1582,38.90858
46.76599,-119.795,38.9581
46.76599,-120.223,39.19109
43.01599,-119.8581,39.24089
39.26599,-120.2885,39.4738
35.51599,-119.9218,39.5239
304.78012,-120.4549,38.57567
282.28012,-120.094,38.62627
267.28012,-120.5208,38.8577
291.03012,-120.1582,38.90858
274.78012,-119.795,38.9581
271.03012,-120.223,39.19109
273.53012,-119.8581,39.24089
236.0301,-120.2885,39.4738
218.5301,-119.9218,39.5239
283.09338,-120.4549,38.57567
297.34338,-120.094,38.62627
229.59343,-120.5208,38.8577
285.09338,-120.1582,38.90858
298.46838,-119.795,38.9581
234.59343,-120.223,39.19109
249.84343,-119.8581,39.24089
188.21843,-120.2885,39.4738
208.84343,-119.9218,39.5239
147.83841,-120.4549,38.57567
204.08841,-120.094,38.62627
124.08842,-120.5208,38.8577
175.33841,-120.1582,38.90858
187.83841,-119.795,38.9581
151.58841,-120.223,39.19109
141.58841,-119.8581,39.24089
140.33841,-120.2885,39.4738
137.83841,-119.9218,39.5239
39.761482,-120.4549,38.57567
33.51148,-120.094,38.62627
61.01148,-120.5208,38.8577
36.01148,-120.1582,38.90858
47.26148,-119.795,38.9581
61.01148,-120.223,39.19109
77.261475,-119.8581,39.24089
93.511475,-120.2885,39.4738
89.761475,-119.9218,39.5239
165.71165,-120.4549,38.57567
134.08665,-120.094,38.62627
165.71165,-120.5208,38.8577
122.83665,-120.1582,38.90858
101.08665,-119.795,38.9581
153.96165,-120.223,39.19109
131.71165,-119.8581,39.24089
152.58665,-120.2885,39.4738
121.58665,-119.9218,39.5239
38.07077,-120.4549,38.57567
25.445766,-120.094,38.62627
32.32077,-120.5208,38.8577
21.070766,-120.1582,38.90858
23.820766,-119.795,38.9581
18.320766,-120.223,39.19109
15.195766,-119.8581,39.24089
14.195766,-120.2885,39.4738
18.070766,-119.9218,39.5239
-0.51553154,-120.4549,38.57567
15.734468,-120.094,38.62627
-16.765532,-120.5208,38.8577
-16.765532,-120.1582,38.90858
-13.015532,-119.795,38.9581
-18.015532,-120.223,39.19109
-21.765532,-119.8581,39.24089
0.73446846,-120.2885,39.4738
11.984468,-119.9218,39.5239
23.1098,-120.4549,38.57567
54.359795,-120.094,38.62627
5.6097994,-120.5208,38.8577
6.8597994,-120.1582,38.90858
21.8598,-119.795,38.9581
18.1098,-120.223,39.19109
9.359799,-119.8581,39.24089
30.6098,-120.2885,39.4738
34.359795,-119.9218,39.5239
-9.759765,-120.4549,38.57567
0.24023533,-120.094,38.62627
-4.5097647,-120.5208,38.8577
-8.884765,-120.1582,38.90858
-10.759765,-119.795,38.9581
4.1152353,-120.223,39.19109
5.2402353,-119.8581,39.24089
14.990235,-120.2885,39.4738
19.865236,-119.9218,39.5239
27.523039,-120.4549,38.57567
25.273039,-120.094,38.62627
28.773039,-120.5208,38.8577
19.523037,-120.1582,38.90858
16.398037,-119.795,38.9581
29.023039,-120.223,39.19109
24.648037,-119.8581,39.24089
30.648039,-120.2885,39.4738
24.273039,-119.9218,39.5239
207.71469,-120.4549,38.57567
162.71469,-120.094,38.62627
217.71469,-120.5208,38.8577
203.96469,-120.1582,38.90858
170.21469,-119.795,38.9581
212.71469,-120.223,39.19109
190.21469,-119.8581,39.24089
173.96469,-120.2885,39.4738
151.46469,-119.9218,39.5239
186.13794,-120.4549,38.57567
200.76294,-120.094,38.62627
155.88794,-120.5208,38.8577
189.88794,-120.1582,38.90858
187.38794,-119.795,38.9581
144.51294,-120.223,39.19109
141.38794,-119.8581,39.24089
107.76294,-120.2885,39.4738
122.63794,-119.9218,39.5239
44.192493,-120.4549,38.57567
76.69249,-120.094,38.62627
41.692493,-120.5208,38.8577
60.442493,-120.1582,38.90858
66.69249,-119.795,38.9581
54.192493,-120.223,39.19109
55.442493,-119.8581,39.24089
52.942493,-120.2885,39.4738
57.942493,-119.9218,39.5239
86.45075,-120.4549,38.57567
98.32575,-120.094,38.62627
97.20075,-120.5208,38.8577
88.07575,-120.1582,38.90858
81.57575,-119.795,38.9581
94.20075,-120.223,39.19109
95.32575,-119.8581,39.24089
88.82575,-120.2885,39.4738
84.20075,-119.9218,39.5239
56.87254,-120.4549,38.57567
55.62254,-120.094,38.62627
56.87254,-120.5208,38.8577
55.62254,-120.1582,38.90858
44.37254,-119.795,38.9581
58.12254,-120.223,39.19109
50.62254,-119.8581,39.24089
50.62254,-120.2885,39.4738
45.62254,-119.9218,39.5239
48.871418,-120.4549,38.57567
28.246418,-120.094,38.62627
42.746418,-120.5208,38.8577
38.496418,-120.1582,38.90858
27.996418,-119.795,38.9581
38.246418,-120.223,39.19109
24.996418,-119.8581,39.24089
25.871418,-120.2885,39.4738
22.371418,-119.9218,39.5239
166.67345,-120.4549,38.57567
130.54843,-120.094,38.62627
180.67345,-120.5208,38.8577
164.92343,-120.1582,38.90858
133.42343,-119.795,38.9581
186.17345,-120.223,39.19109
154.17343,-119.8581,39.24089
172.29843,-120.2885,39.4738
151.92343,-119.9218,39.5239
142.31358,-120.4549,38.57567
111.0636,-120.094,38.62627
179.81358,-120.5208,38.8577
191.0636,-120.1582,38.90858
149.81358,-119.795,38.9581
218.5636,-120.223,39.19109
189.8136,-119.8581,39.24089
209.8136,-120.2885,39.4738
197.3136,-119.9218,39.5239
151.71808,-120.4549,38.57567
122.96808,-120.094,38.62627
164.21808,-120.5208,38.8577
177.96808,-120.1582,38.90858
146.71808,-119.795,38.9581
170.46808,-120.223,39.19109
160.46808,-119.8581,39.24089
145.46808,-120.2885,39.4738
151.71808,-119.9218,39.5239
159.63199,-120.4549,38.57567
147.25699,-120.094,38.62627
192.63199,-120.5208,38.8577
230.38199,-120.1582,38.90858
235.25699,-119.795,38.9581
240.50699,-120.223,39.19109
259.382,-119.8581,39.24089
270.382,-120.2885,39.4738
273.632,-119.9218,39.5239
117.04465,-120.4549,38.57567
93.04465,-120.094,38.62627
133.29465,-120.5208,38.8577
147.16965,-120.1582,38.90858
124.79465,-119.795,38.9581
153.04465,-120.223,39.19109
133.29465,-119.8581,39.24089
144.16965,-120.2885,39.4738
150.79465,-119.9218,39.5239
118.3246,-120.4549,38.57567
86.4496,-120.094,38.62627
119.4496,-120.5208,38.8577
113.3246,-120.1582,38.90858
89.1996,-119.795,38.9581
113.8246,-120.223,39.19109
92.5746,-119.8581,39.24089
90.4496,-120.2885,39.4738
85.1996,-119.9218,39.5239
181.42833,-120.4549,38.57567
148.92831,-120.094,38.62627
155.17831,-120.5208,38.8577
176.42833,-120.1582,38.90858
178.92833,-119.795,38.9581
162.67833,-120.223,39.19109
178.92833,-119.8581,39.24089
145.17831,-120.2885,39.4738
140.17831,-119.9218,39.5239
80.35585,-120.4549,38.57567
86.60585,-120.094,38.62627
74.10585,-120.5208,38.8577
99.10585,-120.1582,38.90858
105.35585,-119.795,38.9581
89.10585,-120.223,39.19109
99.10585,-119.8581,39.24089
91.60585,-120.2885,39.4738
107.85585,-119.9218,39.5239
88.48994,-120.4549,38.57567
105.36493,-120.094,38.62627
97.23994,-120.5208,38.8577
92.11494,-120.1582,38.90858
85.48994,-119.795,38.9581
102.61493,-120.223,39.19109
90.61493,-119.8581,39.24089
84.48993,-120.2885,39.4738
80.86494,-119.9218,39.5239
88.44201,-120.4549,38.57567
88.69201,-120.094,38.62627
87.69201,-120.5208,38.8577
69.69201,-120.1582,38.90858
63.56701,-119.795,38.9581
52.69201,-120.223,39.19109
45.44201,-119.8581,39.24089
36.94201,-120.2885,39.4738
35.44201,-119.9218,39.5239
130.51746,-120.4549,38.57567
113.64245,-120.094,38.62627
124.01745,-120.5208,38.8577
134.39246,-120.1582,38.90858
116.01745,-119.795,38.9581
115.39245,-120.223,39.19109
108.51745,-119.8581,39.24089
94.39245,-120.2885,39.4738
101.51745,-119.9218,39.5239
122.58929,-120.4549,38.57567
137.58928,-120.094,38.62627
131.3393,-120.5208,38.8577
143.83928,-120.1582,38.90858
145.08928,-119.795,38.9581
142.58928,-120.223,39.19109
136.3393,-119.8581,39.24089
116.33929,-120.2885,39.4738
125.08929,-119.9218,39.5239
64.66348,-120.4549,38.57567
66.66348,-120.094,38.62627
63.788486,-120.5208,38.8577
68.41348,-120.1582,38.90858
74.78848,-119.795,38.9581
66.78848,-120.223,39.19109
68.03848,-119.8581,39.24089
60.413486,-120.2885,39.4738
61.788486,-119.9218,39.5239
77.61192,-120.4549,38.57567
66.36192,-120.094,38.62627
67.61192,-120.5208,38.8577
65.11192,-120.1582,38.90858
73.86192,-119.795,38.9581
71.36192,-120.223,39.19109
70.11192,-119.8581,39.24089
77.61192,-120.2885,39.4738
75.11192,-119.9218,39.5239
92.35892,-120.4549,38.57567
79.85892,-120.094,38.62627
94.85892,-120.5208,38.8577
93.60892,-120.1582,38.90858
96.10892,-119.795,38.9581
98.60892,-120.223,39.19109
102.35892,-119.8581,39.24089
104.85892,-120.2885,39.4738
102.35892,-119.9218,39.5239
108.457275,-120.4549,38.57567
120.957275,-120.094,38.62627
110.832275,-120.5208,38.8577
115.582275,-120.1582,38.90858
121.207275,-119.795,38.9581
120.832275,-120.223,39.19109
134.08228,-119.8581,39.24089
123.332275,-120.2885,39.4738
124.707275,-119.9218,39.5239
76.01866,-120.4549,38.57567
72.64366,-120.094,38.62627
77.51866,-120.5208,38.8577
74.26866,-120.1582,38.90858
79.14366,-119.795,38.9581
78.76866,-120.223,39.19109
76.76866,-119.8581,39.24089
75.39366,-120.2885,39.4738
71.14366,-119.9218,39.5239
66.699974,-120.4549,38.57567
55.449974,-120.094,38.62627
74.449974,-120.5208,38.8577
79.199974,-120.1582,38.90858
80.324974,-119.795,38.9581
89.324974,-120.223,39.19109
89.449974,-119.8581,39.24089
96.949974,-120.2885,39.4738
100.699974,-119.9218,39.5239
30.758598,-120.4549,38.57567
35.1336,-120.094,38.62627
45.6336,-120.5208,38.8577
54.5086,-120.1582,38.90858
65.3836,-119.795,38.9581
64.7586,-120.223,39.19109
74.7586,-119.8581,39.24089
73.7586,-120.2885,39.4738
77.0086,-119.9218,39.5239
17.808443,-120.4549,38.57567
10.558443,-120.094,38.62627
16.058443,-120.5208,38.8577
17.933443,-120.1582,38.90858
15.683443,-119.795,38.9581
17.308443,-120.223,39.19109
14.433443,-119.8581,39.24089
16.433443,-120.2885,39.4738
19.933443,-119.9218,39.5239
85.019516,-120.4549,38.57567
67.519516,-120.094,38.62627
85.019516,-120.5208,38.8577
82.519516,-120.1582,38.90858
62.519516,-119.795,38.9581
90.019516,-120.223,39.19109
67.519516,-119.8581,39.24089
70.019516,-120.2885,39.4738
62.519516,-119.9218,39.5239
45.196236,-120.4549,38.57567
33.696236,-120.094,38.62627
48.696236,-120.5208,38.8577
42.196236,-120.1582,38.90858
34.196236,-119.795,38.9581
39.446236,-120.223,39.19109
33.196236,-119.8581,39.24089
27.571236,-120.2885,39.4738
23.946236,-119.9218,39.5239
65.803154,-120.4549,38.57567
74.678154,-120.094,38.62627
69.428154,-120.5208,38.8577
74.303154,-120.1582,38.90858
85.178154,-119.795,38.9581
76.303154,-120.223,39.19109
86.928154,-119.8581,39.24089
78.303154,-120.2885,39.4738
78.428154,-119.9218,39.5239
91.62722,-120.4549,38.57567
74.12722,-120.094,38.62627
80.50222,-120.5208,38.8577
74.50221,-120.1582,38.90858
75.25222,-119.795,38.9581
79.62722,-120.223,39.19109
73.25221,-119.8581,39.24089
80.50222,-120.2885,39.4738
74.12721,-119.9218,39.5239
72.73228,-120.4549,38.57567
60.482277,-120.094,38.62627
57.857277,-120.5208,38.8577
51.732277,-120.1582,38.90858
57.607277,-119.795,38.9581
63.732277,-120.223,39.19109
53.482277,-119.8581,39.24089
59.982277,-120.2885,39.4738
60.607277,-119.9218,39.5239
57.96304,-120.4549,38.57567
40.088043,-120.094,38.62627
52.46304,-120.5208,38.8577
46.21304,-120.1582,38.90858
55.96304,-119.795,38.9581
58.96304,-120.223,39.19109
57.71304,-119.8581,39.24089
69.83804,-120.2885,39.4738
63.08804,-119.9218,39.5239
90.7053,-120.4549,38.57567
69.9553,-120.094,38.62627
85.4553,-120.5208,38.8577
82.2053,-120.1582,38.90858
77.3303,-119.795,38.9581
86.8303,-120.223,39.19109
78.7053,-119.8581,39.24089
82.9553,-120.2885,39.4738
82.9553,-119.9218,39.5239
88.16458,-120.4549,38.57567
53.53958,-120.094,38.62627
85.16458,-120.5208,38.8577
84.91458,-120.1582,38.90858
67.78958,-119.795,38.9581
84.66458,-120.223,39.19109
68.78958,-119.8581,39.24089
68.16458,-120.2885,39.4738
65.28958,-119.9218,39.5239
75.592094,-120.4549,38.57567
56.842087,-120.094,38.62627
69.34209,-120.5208,38.8577
58.092094,-120.1582,38.90858
46.842094,-119.795,38.9581
63.092087,-120.223,39.19109
45.592094,-119.8581,39.24089
49.342094,-120.2885,39.4738
39.342094,-119.9218,39.5239
77.470795,-120.4549,38.57567
67.470795,-120.094,38.62627
78.970795,-120.5208,38.8577
74.970795,-120.1582,38.90858
78.720795,-119.795,38.9581
78.845795,-120.223,39.19109
78.345795,-119.8581,39.24089
81.970795,-120.2885,39.4738
79.720795,-119.9218,39.5239
69.27463,-120.4549,38.57567
52.024628,-120.094,38.62627
70.14963,-120.5208,38.8577
69.27463,-120.1582,38.90858
64.39963,-119.795,38.9581
65.02463,-120.223,39.19109
66.14963,-119.8581,39.24089
58.649628,-120.2885,39.4738
62.149628,-119.9218,39.5239
102.85358,-120.4549,38.57567
87.60358,-120.094,38.62627
95.47858,-120.5208,38.8577
104.97858,-120.1582,38.90858
98.97858,-119.795,38.9581
105.35358,-120.223,39.19109
101.22858,-119.8581,39.24089
97.22858,-120.2885,39.4738
99.10358,-119.9218,39.5239
61.115334,-120.4549,38.57567
52.99034,-120.094,38.62627
56.990334,-120.5208,38.8577
71.24033,-120.1582,38.90858
64.61533,-119.795,38.9581
67.74033,-120.223,39.19109
53.61534,-119.8581,39.24089
48.74034,-120.2885,39.4738
51.49034,-119.9218,39.5239
79.36389,-120.4549,38.57567
55.98889,-120.094,38.62627
66.86389,-120.5208,38.8577
63.98889,-120.1582,38.90858
50.36389,-119.795,38.9581
66.48889,-120.223,39.19109
45.73889,-119.8581,39.24089
45.73889,-120.2885,39.4738
38.86389,-119.9218,39.5239
126.81237,-120.4549,38.57567
95.81237,-120.094,38.62627
132.43738,-120.5208,38.8577
135.56238,-120.1582,38.90858
112.81237,-119.795,38.9581
134.06238,-120.223,39.19109
113.93737,-119.8581,39.24089
110.81237,-120.2885,39.4738
108.93737,-119.9218,39.5239
