tke,lon,lat
0.38750002,-119.795,38.9581
0.8562499,-120.223,39.19109
0.60625,-119.8581,39.24089
0.38750002,-120.2885,39.4738
0.38750005,-119.9218,39.5239
0.19999999,-120.4549,38.57567
0.2625,-120.094,38.62627
0.23124999,-120.5208,38.8577
0.41875002,-120.1582,38.90858
0.29375002,-119.795,38.9581
0.29375,-120.223,39.19109
0.29375,-119.8581,39.24089
0.35625002,-120.2885,39.4738
0.29375,-119.9218,39.5239
0.19999999,-120.4549,38.57567
0.2625,-120.094,38.62627
0.35625,-120.5208,38.8577
0.309375,-120.1582,38.90858
0.2625,-119.795,38.9581
0.325,-120.223,39.19109
0.309375,-119.8581,39.24089
0.325,-120.2885,39.4738
0.21562499,-119.9218,39.5239
0.19999999,-120.4549,38.57567
0.43437502,-120.094,38.62627
0.2625,-120.5208,38.8577
0.38750002,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.23124999,-120.223,39.19109
0.278125,-119.8581,39.24089
0.35625002,-120.2885,39.4738
0.21562499,-119.9218,39.5239
0.21562499,-120.4549,38.57567
1.4812499,-120.094,38.62627
0.48125,-120.5208,38.8577
0.40312502,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.63750005,-120.223,39.19109
0.34062502,-119.8581,39.24089
0.65312505,-120.2885,39.4738
0.24687499,-119.9218,39.5239
0.19999999,-120.4549,38.57567
1.4031249,-120.094,38.62627
0.19999999,-120.5208,38.8577
0.528125,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.26250002,-120.223,39.19109
0.19999999,-119.8581,39.24089
0.70000005,-120.2885,39.4738
0.23124999,-119.9218,39.5239
0.19999999,-120.4549,38.57567
0.21562502,-120.094,38.62627
0.19999999,-120.5208,38.8577
0.34062502,-120.1582,38.90858
0.23124999,-119.795,38.9581
0.29375002,-120.223,39.19109
0.40312502,-119.8581,39.24089
0.30937502,-120.2885,39.4738
0.309375,-119.9218,39.5239
0.340625,-120.4549,38.57567
2.1375,-120.094,38.62627
0.85625005,-120.5208,38.8577
2.1531248,-120.1582,38.90858
0.49687502,-119.795,38.9581
1.7312499,-120.223,39.19109
1.3249999,-119.8581,39.24089
2.0749998,-120.2885,39.4738
0.653125,-119.9218,39.5239
0.19999999,-120.4549,38.57567
0.35625002,-120.094,38.62627
0.23124999,-120.5208,38.8577
0.35625005,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.51250005,-120.223,39.19109
0.23124999,-119.8581,39.24089
0.38750002,-120.2885,39.4738
0.325,-119.9218,39.5239
1.215625,-120.4549,38.57567
4.153125,-120.094,38.62627
1.8093749,-120.5208,38.8577
2.6843748,-120.1582,38.90858
0.35625,-119.795,38.9581
2.8093748,-120.223,39.19109
1.3875,-119.8581,39.24089
3.2937498,-120.2885,39.4738
0.73125005,-119.9218,39.5239
0.6531249,-120.4549,38.57567
6.0281253,-120.094,38.62627
1.9187498,-120.5208,38.8577
3.3718753,-120.1582,38.90858
0.51250005,-119.795,38.9581
3.10625,-120.223,39.19109
2.3718755,-119.8581,39.24089
4.7781253,-120.2885,39.4738
0.59062505,-119.9218,39.5239
1.075,-120.4549,38.57567
5.5906253,-120.094,38.62627
1.7312499,-120.5208,38.8577
2.3093748,-120.1582,38.90858
0.24687499,-119.795,38.9581
3.1843748,-120.223,39.19109
1.028125,-119.8581,39.24089
3.7625003,-120.2885,39.4738
0.48125,-119.9218,39.5239
1.3874999,-120.4549,38.57567
4.8093753,-120.094,38.62627
2.2781253,-120.5208,38.8577
3.0437503,-120.1582,38.90858
0.37187502,-119.795,38.9581
3.2312503,-120.223,39.19109
2.278125,-119.8581,39.24089
3.8406253,-120.2885,39.4738
0.79375005,-119.9218,39.5239
0.21562499,-120.4549,38.57567
2.121875,-120.094,38.62627
0.57500005,-120.5208,38.8577
1.2781249,-120.1582,38.90858
0.37187502,-119.795,38.9581
0.66875005,-120.223,39.19109
0.99687505,-119.8581,39.24089
2.0437498,-120.2885,39.4738
0.41875002,-119.9218,39.5239
0.19999999,-120.4549,38.57567
0.77812487,-120.094,38.62627
0.45000005,-120.5208,38.8577
0.5906249,-120.1582,38.90858
0.37187502,-119.795,38.9581
0.35625005,-120.223,39.19109
0.60625,-119.8581,39.24089
1.2937499,-120.2885,39.4738
0.32500002,-119.9218,39.5239
0.19999999,-120.4549,38.57567
3.3249998,-120.094,38.62627
0.434375,-120.5208,38.8577
0.9968749,-120.1582,38.90858
0.23125002,-119.795,38.9581
0.80937505,-120.223,39.19109
0.5125,-119.8581,39.24089
1.6687499,-120.2885,39.4738
0.30937502,-119.9218,39.5239
0.19999999,-120.4549,38.57567
5.6687503,-120.094,38.62627
0.41875002,-120.5208,38.8577
2.184375,-120.1582,38.90858
0.48125002,-119.795,38.9581
1.0906249,-120.223,39.19109
0.9031249,-119.8581,39.24089
2.9031253,-120.2885,39.4738
0.21562502,-119.9218,39.5239
0.19999999,-120.4549,38.57567
0.73124987,-120.094,38.62627
0.24687502,-120.5208,38.8577
0.43437505,-120.1582,38.90858
0.24687502,-119.795,38.9581
0.43437502,-120.223,39.19109
0.26250002,-119.8581,39.24089
0.51250005,-120.2885,39.4738
0.371875,-119.9218,39.5239
0.19999999,-120.4549,38.57567
2.16875,-120.094,38.62627
0.19999999,-120.5208,38.8577
1.1218749,-120.1582,38.90858
0.24687502,-119.795,38.9581
0.37187502,-120.223,39.19109
0.45000002,-119.8581,39.24089
1.2312499,-120.2885,39.4738
0.2625,-119.9218,39.5239
0.23124999,-120.4549,38.57567
3.6062498,-120.094,38.62627
0.54375005,-120.5208,38.8577
2.246875,-120.1582,38.90858
0.46562502,-119.795,38.9581
1.246875,-120.223,39.19109
0.76250005,-119.8581,39.24089
2.121875,-120.2885,39.4738
0.3875,-119.9218,39.5239
0.48125005,-120.4549,38.57567
4.1375003,-120.094,38.62627
0.8718749,-120.5208,38.8577
2.325,-120.1582,38.90858
0.80937505,-119.795,38.9581
1.8249998,-120.223,39.19109
2.778125,-119.8581,39.24089
2.98125,-120.2885,39.4738
1.4812499,-119.9218,39.5239
0.6999999,-120.4549,38.57567
1.6687499,-120.094,38.62627
0.559375,-120.5208,38.8577
0.6687499,-120.1582,38.90858
0.38750002,-119.795,38.9581
1.0749999,-120.223,39.19109
0.60625,-119.8581,39.24089
0.575,-120.2885,39.4738
0.49687505,-119.9218,39.5239
1.5906249,-120.4549,38.57567
2.0593748,-120.094,38.62627
1.10625,-120.5208,38.8577
1.325,-120.1582,38.90858
0.59062505,-119.795,38.9581
2.0593748,-120.223,39.19109
1.059375,-119.8581,39.24089
1.4031249,-120.2885,39.4738
0.70000005,-119.9218,39.5239
1.8093749,-120.4549,38.57567
8.121875,-120.094,38.62627
1.2312499,-120.5208,38.8577
3.7781253,-120.1582,38.90858
0.30937502,-119.795,38.9581
5.2156253,-120.223,39.19109
0.6374999,-119.8581,39.24089
2.5125,-120.2885,39.4738
0.41875002,-119.9218,39.5239
0.38750002,-120.4549,38.57567
2.6374998,-120.094,38.62627
0.49687502,-120.5208,38.8577
1.0437499,-120.1582,38.90858
0.340625,-119.795,38.9581
1.4343749,-120.223,39.19109
0.24687499,-119.8581,39.24089
0.70000005,-120.2885,39.4738
0.278125,-119.9218,39.5239
0.35625002,-120.4549,38.57567
1.1999999,-120.094,38.62627
0.60625005,-120.5208,38.8577
0.73125005,-120.1582,38.90858
0.66875,-119.795,38.9581
0.60625005,-120.223,39.19109
0.54375,-119.8581,39.24089
1.1374999,-120.2885,39.4738
1.028125,-119.9218,39.5239
1.7937499,-120.4549,38.57567
4.29375,-120.094,38.62627
1.309375,-120.5208,38.8577
3.5437498,-120.1582,38.90858
1.3562499,-119.795,38.9581
3.6374998,-120.223,39.19109
2.059375,-119.8581,39.24089
2.5906248,-120.2885,39.4738
1.5124999,-119.9218,39.5239
0.7312499,-120.4549,38.57567
6.1687503,-120.094,38.62627
0.9812499,-120.5208,38.8577
4.9500003,-120.1582,38.90858
0.49687505,-119.795,38.9581
4.8406253,-120.223,39.19109
0.55937505,-119.8581,39.24089
3.1062503,-120.2885,39.4738
0.51250005,-119.9218,39.5239
0.19999999,-120.4549,38.57567
1.4187499,-120.094,38.62627
0.2625,-120.5208,38.8577
0.9499999,-120.1582,38.90858
0.23124999,-119.795,38.9581
0.8249999,-120.223,39.19109
0.325,-119.8581,39.24089
0.66875005,-120.2885,39.4738
0.325,-119.9218,39.5239
0.23124999,-120.4549,38.57567
0.24687502,-120.094,38.62627
0.2625,-120.5208,38.8577
0.29375002,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.24687502,-120.223,39.19109
0.19999999,-119.8581,39.24089
0.29375,-120.2885,39.4738
0.23124999,-119.9218,39.5239
0.19999999,-120.4549,38.57567
0.66875005,-120.094,38.62627
0.3875,-120.5208,38.8577
0.32500002,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.41875,-120.223,39.19109
0.23125002,-119.8581,39.24089
0.49687502,-120.2885,39.4738
0.2625,-119.9218,39.5239
2.1999998,-120.4549,38.57567
4.8875003,-120.094,38.62627
3.1062498,-120.5208,38.8577
2.5437498,-120.1582,38.90858
0.54375,-119.795,38.9581
3.5593748,-120.223,39.19109
2.0124998,-119.8581,39.24089
2.8249998,-120.2885,39.4738
0.73125,-119.9218,39.5239
4.3875003,-120.4549,38.57567
7.2156253,-120.094,38.62627
5.4500003,-120.5208,38.8577
5.2937503,-120.1582,38.90858
1.075,-119.795,38.9581
6.4500003,-120.223,39.19109
4.1687503,-119.8581,39.24089
6.2468753,-120.2885,39.4738
1.2156249,-119.9218,39.5239
4.2312503,-120.4549,38.57567
10.543749,-120.094,38.62627
4.9812503,-120.5208,38.8577
6.4031253,-120.1582,38.90858
2.7781253,-119.795,38.9581
7.5281253,-120.223,39.19109
5.2625003,-119.8581,39.24089
7.6375003,-120.2885,39.4738
0.9499999,-119.9218,39.5239
0.54375005,-120.4549,38.57567
1.6374999,-120.094,38.62627
1.04375,-120.5208,38.8577
0.63750005,-120.1582,38.90858
0.19999999,-119.795,38.9581
1.1999999,-120.223,39.19109
0.38750002,-119.8581,39.24089
0.91875005,-120.2885,39.4738
0.23124999,-119.9218,39.5239
3.4656253,-120.4549,38.57567
6.2156253,-120.094,38.62627
4.6218753,-120.5208,38.8577
4.5281253,-120.1582,38.90858
0.46562502,-119.795,38.9581
5.8875003,-120.223,39.19109
4.2156253,-119.8581,39.24089
5.1531253,-120.2885,39.4738
0.87187505,-119.9218,39.5239
0.34062502,-120.4549,38.57567
1.8874998,-120.094,38.62627
0.55937505,-120.5208,38.8577
0.8406249,-120.1582,38.90858
0.23125002,-119.795,38.9581
1.3406249,-120.223,39.19109
0.60625,-119.8581,39.24089
1.1531248,-120.2885,39.4738
0.41875002,-119.9218,39.5239
0.621875,-120.4549,38.57567
0.9656249,-120.094,38.62627
0.88750005,-120.5208,38.8577
0.73125005,-120.1582,38.90858
0.23124999,-119.795,38.9581
0.8718749,-120.223,39.19109
0.49687502,-119.8581,39.24089
0.59062505,-120.2885,39.4738
0.38750002,-119.9218,39.5239
0.27812502,-120.4549,38.57567
0.9343749,-120.094,38.62627
0.70000005,-120.5208,38.8577
0.559375,-120.1582,38.90858
0.23124999,-119.795,38.9581
0.68437505,-120.223,39.19109
0.46562502,-119.8581,39.24089
0.48125002,-120.2885,39.4738
0.46562502,-119.9218,39.5239
0.23124999,-120.4549,38.57567
0.43437502,-120.094,38.62627
0.41875002,-120.5208,38.8577
0.73125005,-120.1582,38.90858
0.34062502,-119.795,38.9581
0.34062502,-120.223,39.19109
0.65312505,-119.8581,39.24089
0.68437505,-120.2885,39.4738
0.60625005,-119.9218,39.5239
0.21562499,-120.4549,38.57567
0.84062505,-120.094,38.62627
0.57500005,-120.5208,38.8577
0.96562505,-120.1582,38.90858
0.54375005,-119.795,38.9581
0.74687505,-120.223,39.19109
1.0437499,-119.8581,39.24089
1.0281249,-120.2885,39.4738
0.71562505,-119.9218,39.5239
1.0125,-120.4549,38.57567
1.5125,-120.094,38.62627
2.1999998,-120.5208,38.8577
1.2625,-120.1582,38.90858
0.23124999,-119.795,38.9581
1.54375,-120.223,39.19109
0.76250005,-119.8581,39.24089
0.95000005,-120.2885,39.4738
0.73125005,-119.9218,39.5239
5.1531253,-120.4549,38.57567
8.16875,-120.094,38.62627
7.4812503,-120.5208,38.8577
6.3250003,-120.1582,38.90858
0.43437502,-119.795,38.9581
9.075,-120.223,39.19109
2.7468748,-119.8581,39.24089
5.5281253,-120.2885,39.4738
0.88750005,-119.9218,39.5239
5.9656253,-120.4549,38.57567
13.028124,-120.094,38.62627
8.2,-120.5208,38.8577
8.903125,-120.1582,38.90858
3.4968748,-119.795,38.9581
12.012499,-120.223,39.19109
8.075,-119.8581,39.24089
10.559374,-120.2885,39.4738
2.7468748,-119.9218,39.5239
0.51250005,-120.4549,38.57567
4.9343753,-120.094,38.62627
1.1062499,-120.5208,38.8577
2.8562503,-120.1582,38.90858
1.3249998,-119.795,38.9581
2.16875,-120.223,39.19109
2.8250003,-119.8581,39.24089
3.5593753,-120.2885,39.4738
0.8406248,-119.9218,39.5239
0.26250002,-120.4549,38.57567
1.9812499,-120.094,38.62627
0.68437505,-120.5208,38.8577
1.2937499,-120.1582,38.90858
0.6374999,-119.795,38.9581
0.73125005,-120.223,39.19109
1.6374999,-119.8581,39.24089
2.5125003,-120.2885,39.4738
0.43437502,-119.9218,39.5239
0.48125002,-120.4549,38.57567
5.6687503,-120.094,38.62627
1.0124999,-120.5208,38.8577
2.4343748,-120.1582,38.90858
0.95000005,-119.795,38.9581
2.5437498,-120.223,39.19109
2.8718748,-119.8581,39.24089
4.0281253,-120.2885,39.4738
0.79375005,-119.9218,39.5239
0.45000002,-120.4549,38.57567
6.184376,-120.094,38.62627
0.9499999,-120.5208,38.8577
4.2000003,-120.1582,38.90858
1.8562499,-119.795,38.9581
2.4343753,-120.223,39.19109
3.1375,-119.8581,39.24089
3.3718755,-120.2885,39.4738
1.8718749,-119.9218,39.5239
0.6999999,-120.4549,38.57567
2.41875,-120.094,38.62627
0.621875,-120.5208,38.8577
1.5906249,-120.1582,38.90858
0.46562505,-119.795,38.9581
1.6374999,-120.223,39.19109
0.96562487,-119.8581,39.24089
0.8718749,-120.2885,39.4738
0.51250005,-119.9218,39.5239
0.19999999,-120.4549,38.57567
0.87187505,-120.094,38.62627
0.19999999,-120.5208,38.8577
0.38750002,-120.1582,38.90858
0.35625002,-119.795,38.9581
0.24687499,-120.223,39.19109
0.45000002,-119.8581,39.24089
0.65312505,-120.2885,39.4738
0.48125002,-119.9218,39.5239
0.60625,-120.4549,38.57567
1.4812499,-120.094,38.62627
0.52812505,-120.5208,38.8577
1.16875,-120.1582,38.90858
0.32500002,-119.795,38.9581
1.4812499,-120.223,39.19109
0.35625002,-119.8581,39.24089
0.9812499,-120.2885,39.4738
0.48125002,-119.9218,39.5239
0.26250002,-120.4549,38.57567
0.38750002,-120.094,38.62627
0.35625002,-120.5208,38.8577
0.45000005,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.73125005,-120.223,39.19109
0.19999999,-119.8581,39.24089
0.35625002,-120.2885,39.4738
0.23125002,-119.9218,39.5239
0.23125002,-120.4549,38.57567
1.7468749,-120.094,38.62627
0.49687502,-120.5208,38.8577
1.3406249,-120.1582,38.90858
0.23124999,-119.795,38.9581
1.7937499,-120.223,39.19109
0.24687502,-119.8581,39.24089
1.0749999,-120.2885,39.4738
0.35625,-119.9218,39.5239
0.23124999,-120.4549,38.57567
0.46562502,-120.094,38.62627
0.278125,-120.5208,38.8577
0.5125,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.35625002,-120.223,39.19109
0.32500002,-119.8581,39.24089
0.590625,-120.2885,39.4738
0.34062502,-119.9218,39.5239
0.24687499,-120.4549,38.57567
0.575,-120.094,38.62627
0.371875,-120.5208,38.8577
0.70000005,-120.1582,38.90858
0.35625,-119.795,38.9581
0.65312505,-120.223,39.19109
0.2625,-119.8581,39.24089
0.51250005,-120.2885,39.4738
0.3875,-119.9218,39.5239
0.26250002,-120.4549,38.57567
0.32500002,-120.094,38.62627
0.29375,-120.5208,38.8577
0.27812502,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.29375,-120.223,39.19109
0.21562499,-119.8581,39.24089
0.27812502,-120.2885,39.4738
0.29375002,-119.9218,39.5239
0.26250002,-120.4549,38.57567
0.19999999,-120.094,38.62627
0.35625002,-120.5208,38.8577
0.29375002,-120.1582,38.90858
0.19999999,-119.795,38.9581
0.40312502,-120.223,39.19109
0.29375,-119.8581,39.24089
0.23124999,-120.2885,39.4738
0.38750002,-119.9218,39.5239
0.24687499,-120.4549,38.57567
0.24687502,-120.094,38.62627
0.3875,-120.5208,38.8577
0.40312502,-120.1582,38.90858
0.21562499,-119.795,38.9581
0.46562502,-120.223,39.19109
0.3875,-119.8581,39.24089
0.41875002,-120.2885,39.4738
0.40312502,-119.9218,39.5239
0.63750005,-120.4549,38.57567
2.7468748,-120.094,38.62627
1.028125,-120.5208,38.8577
1.3406249,-120.1582,38.90858
0.21562499,-119.795,38.9581
1.7312499,-120.223,39.19109
0.57500005,-119.8581,39.24089
1.6218749,-120.2885,39.4738
0.46562502,-119.9218,39.5239
5.1531253,-120.4549,38.57567
6.6375003,-120.094,38.62627
7.2781253,-120.5208,38.8577
4.7312503,-120.1582,38.90858
0.21562499,-119.795,38.9581
8.5125,-120.223,39.19109
2.184375,-119.8581,39.24089
3.8250003,-120.2885,39.4738
0.96562505,-119.9218,39.5239
4.8250003,-120.4549,38.57567
5.7156253,-120.094,38.62627
5.4031253,-120.5208,38.8577
3.3249998,-120.1582,38.90858
0.85625,-119.795,38.9581
6.1218753,-120.223,39.19109
1.9031249,-119.8581,39.24089
3.5281248,-120.2885,39.4738
0.79375005,-119.9218,39.5239
4.1843753,-120.4549,38.57567
8.5125,-120.094,38.62627
4.9968753,-120.5208,38.8577
5.6531253,-120.1582,38.90858
2.1999998,-119.795,38.9581
7.9187503,-120.223,39.19109
6.4500003,-119.8581,39.24089
7.4812503,-120.2885,39.4738
1.8562499,-119.9218,39.5239
0.84062487,-120.4549,38.57567
4.5125003,-120.094,38.62627
1.4031249,-120.5208,38.8577
2.434375,-120.1582,38.90858
1.1531249,-119.795,38.9581
2.4656253,-120.223,39.19109
1.8562498,-119.8581,39.24089
2.23125,-120.2885,39.4738
0.9968749,-119.9218,39.5239
0.21562502,-120.4549,38.57567
1.1687499,-120.094,38.62627
0.32500002,-120.5208,38.8577
1.8249999,-120.1582,38.90858
1.1375,-119.795,38.9581
0.71562505,-120.223,39.19109
1.1999999,-119.8581,39.24089
1.3249999,-120.2885,39.4738
1.5906249,-119.9218,39.5239
0.21562499,-120.4549,38.57567
0.59062505,-120.094,38.62627
0.278125,-120.5208,38.8577
0.49687505,-120.1582,38.90858
0.48125005,-119.795,38.9581
0.41875002,-120.223,39.19109
0.57500005,-119.8581,39.24089
0.43437505,-120.2885,39.4738
0.57500005,-119.9218,39.5239
0.29375002,-120.4549,38.57567
2.0125,-120.094,38.62627
0.57500005,-120.5208,38.8577
1.059375,-120.1582,38.90858
0.41875002,-119.795,38.9581
1.153125,-120.223,39.19109
0.62187505,-119.8581,39.24089
0.91875005,-120.2885,39.4738
0.32500002,-119.9218,39.5239
1.04375,-120.4549,38.57567
3.7156248,-120.094,38.62627
1.4343749,-120.5208,38.8577
2.3562498,-120.1582,38.90858
1.215625,-119.795,38.9581
2.5281248,-120.223,39.19109
1.9031249,-119.8581,39.24089
2.6687498,-120.2885,39.4738
0.70000005,-119.9218,39.5239
2.7000003,-120.4549,38.57567
8.7,-120.094,38.62627
3.9187503,-120.5208,38.8577
5.8250003,-120.1582,38.90858
2.6375,-119.795,38.9581
6.1062503,-120.223,39.19109
5.5750003,-119.8581,39.24089
7.0125003,-120.2885,39.4738
1.3874999,-119.9218,39.5239
0.26250002,-120.4549,38.57567
1.5437499,-120.094,38.62627
0.57500005,-120.5208,38.8577
1.6843749,-120.1582,38.90858
1.0437499,-119.795,38.9581
0.93437505,-120.223,39.19109
1.2937499,-119.8581,39.24089
2.0125,-120.2885,39.4738
0.55937505,-119.9218,39.5239
0.5125,-120.4549,38.57567
5.2468753,-120.094,38.62627
1.23125,-120.5208,38.8577
1.7624999,-120.1582,38.90858
0.32500002,-119.795,38.9581
1.9499999,-120.223,39.19109
1.04375,-119.8581,39.24089
3.0124998,-120.2885,39.4738
0.24687499,-119.9218,39.5239
7.3718753,-120.4549,38.57567
13.418749,-120.094,38.62627
9.528125,-120.5208,38.8577
10.028124,-120.1582,38.90858
0.9968749,-119.795,38.9581
12.590624,-120.223,39.19109
5.9812503,-119.8581,39.24089
10.324999,-120.2885,39.4738
0.621875,-119.9218,39.5239
7.2937503,-120.4549,38.57567
11.887499,-120.094,38.62627
9.403125,-120.5208,38.8577
8.7625,-120.1582,38.90858
1.2781249,-119.795,38.9581
13.121874,-120.223,39.19109
8.7,-119.8581,39.24089
10.215624,-120.2885,39.4738
1.3562499,-119.9218,39.5239
2.6843753,-120.4549,38.57567
9.325,-120.094,38.62627
4.3718753,-120.5208,38.8577
6.4187503,-120.1582,38.90858
3.6218753,-119.795,38.9581
6.7781253,-120.223,39.19109
7.0750003,-119.8581,39.24089
8.059375,-120.2885,39.4738
1.6843748,-119.9218,39.5239
1.2781249,-120.4549,38.57567
6.0281253,-120.094,38.62627
2.35625,-120.5208,38.8577
3.7156253,-120.1582,38.90858
1.23125,-119.795,38.9581
2.9499998,-120.223,39.19109
2.3093748,-119.8581,39.24089
3.7781253,-120.2885,39.4738
0.59062505,-119.9218,39.5239
0.32500002,-120.4549,38.57567
3.6531253,-120.094,38.62627
0.8406249,-120.5208,38.8577
2.1375,-120.1582,38.90858
0.57500005,-119.795,38.9581
2.0281248,-120.223,39.19109
0.8562499,-119.8581,39.24089
1.5437499,-120.2885,39.4738
0.57500005,-119.9218,39.5239
0.528125,-120.4549,38.57567
1.9187499,-120.094,38.62627
0.621875,-120.5208,38.8577
1.1374999,-120.1582,38.90858
0.65312505,-119.795,38.9581
1.1374999,-120.223,39.19109
1.1687499,-119.8581,39.24089
0.9812499,-120.2885,39.4738
0.55937505,-119.9218,39.5239
0.21562502,-120.4549,38.57567
1.215625,-120.094,38.62627
0.35625002,-120.5208,38.8577
0.7,-120.1582,38.90858
0.48125002,-119.795,38.9581
0.98125005,-120.223,39.19109
0.48125002,-119.8581,39.24089
0.559375,-120.2885,39.4738
0.35625002,-119.9218,39.5239
0.19999999,-120.4549,38.57567
2.60625,-120.094,38.62627
0.48125,-120.5208,38.8577
2.3875,-120.1582,38.90858
1.3874999,-119.795,38.9581
1.04375,-120.223,39.19109
1.4812499,-119.8581,39.24089
1.6062499,-120.2885,39.4738
1.075,-119.9218,39.5239
0.68437505,-120.4549,38.57567
1.45,-120.094,38.62627
0.85625005,-120.5208,38.8577
0.95000005,-120.1582,38.90858
0.79375005,-119.795,38.9581
1.41875,-120.223,39.19109
1.2624999,-119.8581,39.24089
1.0125,-120.2885,39.4738
0.84062505,-119.9218,39.5239
0.6687499,-120.4549,38.57567
1.2937499,-120.094,38.62627
0.6999999,-120.5208,38.8577
0.88749987,-120.1582,38.90858
0.57500005,-119.795,38.9581
1.6374999,-120.223,39.19109
0.82499987,-119.8581,39.24089
0.79374987,-120.2885,39.4738
0.6375,-119.9218,39.5239
0.19999999,-120.4549,38.57567
0.63750005,-120.094,38.62627
0.35625002,-120.5208,38.8577
0.59062505,-120.1582,38.90858
0.49687502,-119.795,38.9581
