wvinc,lon,lat
-0.0002913475,-120.1582,38.90858
-0.0002913475,-119.795,38.9581
-0.0002913475,-120.223,39.19109
-0.0002913475,-119.8581,39.24089
0.001708746,-120.2885,39.4738
-0.00079131126,-119.9218,39.5239
-0.00029444695,-120.4549,38.57567
-0.00029444695,-120.094,38.62627
0.0007054806,-120.5208,38.8577
-0.00029444695,-120.1582,38.90858
-0.00029444695,-119.795,38.9581
-0.00029444695,-120.223,39.19109
-0.00029444695,-119.8581,39.24089
-0.0004196167,-120.2885,39.4738
0.0019555092,-119.9218,39.5239
0.0040106773,-120.4549,38.57567
0.0068855286,-120.094,38.62627
0.0037608147,-120.5208,38.8577
0.0025105476,-120.1582,38.90858
0.0017607212,-119.795,38.9581
0.00063562393,-120.223,39.19109
0.0070106983,-119.8581,39.24089
-0.00023937225,-120.2885,39.4738
0.0055105686,-119.9218,39.5239
-1.7642975e-05,-120.4549,38.57567
0.0027325153,-120.094,38.62627
-0.00051760674,-120.5208,38.8577
-1.7404556e-05,-120.1582,38.90858
0.00023293495,-119.795,38.9581
0.000108003616,-120.223,39.19109
0.0013577938,-119.8581,39.24089
0.00035738945,-120.2885,39.4738
0.006607771,-119.9218,39.5239
-0.000697732,-120.4549,38.57567
-0.0004478693,-120.094,38.62627
-0.0010730028,-120.5208,38.8577
-0.000697732,-120.1582,38.90858
-0.00032293797,-119.795,38.9581
-0.00057280064,-120.223,39.19109
-0.00032293797,-119.8581,39.24089
-0.00057280064,-120.2885,39.4738
-0.0004478693,-119.9218,39.5239
-0.07084632,-120.4549,38.57567
-0.002471447,-120.094,38.62627
-0.0825963,-120.5208,38.8577
-0.003846407,-120.1582,38.90858
0.0007789135,-119.795,38.9581
-0.0018463135,-120.223,39.19109
0.0047786236,-119.8581,39.24089
0.01015377,-120.2885,39.4738
0.0045285225,-119.9218,39.5239
-0.000664711,-120.4549,38.57567
-0.00053977966,-120.094,38.62627
-0.010789633,-120.5208,38.8577
-0.00053977966,-120.1582,38.90858
-3.9339066e-05,-119.795,38.9581
-0.0010399818,-120.223,39.19109
-3.9339066e-05,-119.8581,39.24089
0.016210318,-120.2885,39.4738
-0.0001642704,-119.9218,39.5239
-0.024365306,-120.4549,38.57567
0.0040096045,-120.094,38.62627
-0.06999028,-120.5208,38.8577
0.12438452,-120.1582,38.90858
0.04475963,-119.795,38.9581
0.08025968,-120.223,39.19109
0.024884582,-119.8581,39.24089
0.008134723,-120.2885,39.4738
0.0047596693,-119.9218,39.5239
0.03798616,-120.4549,38.57567
0.21361125,-120.094,38.62627
0.45073628,-120.5208,38.8577
0.49323583,-120.1582,38.90858
0.09536123,-119.795,38.9581
0.8154862,-120.223,39.19109
0.11236143,-119.8581,39.24089
0.32736135,-120.2885,39.4738
0.0008611679,-119.9218,39.5239
-0.0022895336,-120.4549,38.57567
-0.0007894039,-120.094,38.62627
-0.007164359,-120.5208,38.8577
-0.005289316,-120.1582,38.90858
-0.002664566,-119.795,38.9581
-0.003789425,-120.223,39.19109
-0.0027894974,-119.8581,39.24089
-0.0021641254,-120.2885,39.4738
-0.0031642914,-119.9218,39.5239
-0.004835844,-120.4549,38.57567
-0.009085655,-120.094,38.62627
-0.007960796,-120.5208,38.8577
-0.009460926,-120.1582,38.90858
-0.0068359375,-119.795,38.9581
-0.009835482,-120.223,39.19109
-0.0073354244,-119.8581,39.24089
0.005289316,-120.2885,39.4738
-0.012335539,-119.9218,39.5239
-0.0008716583,-120.4549,38.57567
-0.0008716583,-120.094,38.62627
-0.002371788,-120.5208,38.8577
-0.0008716583,-120.1582,38.90858
-0.00037169456,-119.795,38.9581
-0.00062179565,-120.223,39.19109
-0.000121831894,-119.8581,39.24089
-0.00037169456,-120.2885,39.4738
-0.000121831894,-119.9218,39.5239
0.16840172,-120.4549,38.57567
0.79477644,-120.094,38.62627
0.36715126,-120.5208,38.8577
0.31327677,-120.1582,38.90858
0.20902634,-119.795,38.9581
0.41565108,-120.223,39.19109
0.013401508,-119.8581,39.24089
0.14865184,-120.2885,39.4738
-0.08309865,-119.9218,39.5239
-0.0037003756,-120.4549,38.57567
-0.0014504194,-120.094,38.62627
-0.0027002096,-120.5208,38.8577
-0.0015753508,-120.1582,38.90858
-0.0018252134,-119.795,38.9581
-0.0029503107,-120.223,39.19109
-0.0024505854,-119.8581,39.24089
0.010799527,-120.2885,39.4738
-0.0047005415,-119.9218,39.5239
-0.07084942,-120.4549,38.57567
-0.019599557,-120.094,38.62627
-0.05372441,-120.5208,38.8577
-0.0025993586,-120.1582,38.90858
-0.0035995245,-119.795,38.9581
0.0015255213,-120.223,39.19109
-0.013349652,-119.8581,39.24089
-0.05397463,-120.2885,39.4738
-0.02259934,-119.9218,39.5239
0.023261786,-120.4549,38.57567
0.5048871,-120.094,38.62627
0.75376296,-120.5208,38.8577
0.55863786,-120.1582,38.90858
0.31363797,-119.795,38.9581
0.71026254,-120.223,39.19109
0.11313772,-119.8581,39.24089
0.12926245,-120.2885,39.4738
-0.05486226,-119.9218,39.5239
-0.034668922,-120.4549,38.57567
0.6983309,-120.094,38.62627
0.29395604,-120.5208,38.8577
0.5182061,-120.1582,38.90858
0.2508309,-119.795,38.9581
0.5887058,-120.223,39.19109
0.2430811,-119.8581,39.24089
0.824456,-120.2885,39.4738
0.33295584,-119.9218,39.5239
0.032430887,-120.4549,38.57567
-6.92606e-05,-120.094,38.62627
-0.00031912327,-120.5208,38.8577
0.0021808147,-120.1582,38.90858
0.0020557642,-119.795,38.9581
0.0025558472,-120.223,39.19109
0.009305596,-119.8581,39.24089
0.0026807785,-120.2885,39.4738
0.0015558004,-119.9218,39.5239
0.002234459,-120.4549,38.57567
0.0047342777,-120.094,38.62627
0.0016095638,-120.5208,38.8577
0.0011093616,-120.1582,38.90858
-0.00076556206,-119.795,38.9581
0.00010943413,-120.223,39.19109
0.00010943413,-119.8581,39.24089
0.00010943413,-120.2885,39.4738
0.00010943413,-119.9218,39.5239
0.002010107,-120.4549,38.57567
0.0046350956,-120.094,38.62627
0.0013849735,-120.5208,38.8577
0.0010099411,-120.1582,38.90858
-0.000114917755,-119.795,38.9581
1.001358e-05,-120.223,39.19109
1.001358e-05,-119.8581,39.24089
1.001358e-05,-120.2885,39.4738
1.001358e-05,-119.9218,39.5239
-9.417534e-05,-120.4549,38.57567
-9.417534e-05,-120.094,38.62627
-9.417534e-05,-120.5208,38.8577
-9.417534e-05,-120.1582,38.90858
-9.417534e-05,-119.795,38.9581
0.0002808571,-120.223,39.19109
0.00040578842,-119.8581,39.24089
0.0009057522,-120.2885,39.4738
0.0024056435,-119.9218,39.5239
-0.0004878044,-120.4549,38.57567
-0.0004878044,-120.094,38.62627
-0.00061273575,-120.5208,38.8577
-0.0007376671,-120.1582,38.90858
-0.0012376308,-119.795,38.9581
-0.0012376308,-120.223,39.19109
-0.002112627,-119.8581,39.24089
-0.0018627644,-120.2885,39.4738
-0.0027377605,-119.9218,39.5239
0.01430881,-120.4549,38.57567
0.06430876,-120.094,38.62627
0.015308976,-120.5208,38.8577
0.08230901,-120.1582,38.90858
0.4441843,-119.795,38.9581
0.0075591803,-120.223,39.19109
0.0006840229,-119.8581,39.24089
-0.00019085407,-120.2885,39.4738
-0.010190845,-119.9218,39.5239
0.003916383,-120.4549,38.57567
0.007916331,-120.094,38.62627
0.0029162169,-120.5208,38.8577
0.003166318,-120.1582,38.90858
0.0016661882,-119.795,38.9581
0.0006662607,-120.223,39.19109
0.0002912283,-119.8581,39.24089
0.0002912283,-120.2885,39.4738
0.0002912283,-119.9218,39.5239
-1.5497208e-05,-120.4549,38.57567
-1.5497208e-05,-120.094,38.62627
-1.5497208e-05,-120.5208,38.8577
-1.5497208e-05,-120.1582,38.90858
-1.5497208e-05,-119.795,38.9581
-1.5497208e-05,-120.223,39.19109
-1.5497208e-05,-119.8581,39.24089
0.003109455,-120.2885,39.4738
-1.5497208e-05,-119.9218,39.5239
-0.00043439865,-120.4549,38.57567
-0.00043439865,-120.094,38.62627
-0.00043439865,-120.5208,38.8577
-0.00043439865,-120.1582,38.90858
-0.00043439865,-119.795,38.9581
-0.00043439865,-120.223,39.19109
-0.00043439865,-119.8581,39.24089
-0.00043439865,-120.2885,39.4738
-0.00043439865,-119.9218,39.5239
0.00086665154,-120.4549,38.57567
0.00086665154,-120.094,38.62627
0.00086665154,-120.5208,38.8577
0.00086665154,-120.1582,38.90858
0.00086665154,-119.795,38.9581
0.00086665154,-120.223,39.19109
0.00086665154,-119.8581,39.24089
0.00086665154,-120.2885,39.4738
0.00086665154,-119.9218,39.5239
0.2418009,-120.4549,38.57567
0.2979251,-120.094,38.62627
0.037050486,-120.5208,38.8577
0.1463002,-120.1582,38.90858
0.018175125,-119.795,38.9581
0.12755013,-120.223,39.19109
-0.011449814,-119.8581,39.24089
0.12430012,-120.2885,39.4738
5.018711e-05,-119.9218,39.5239
-0.13262582,-120.4549,38.57567
1.0464994,-120.094,38.62627
0.026499152,-120.5208,38.8577
0.82774913,-120.1582,38.90858
0.55324924,-119.795,38.9581
1.0593742,-120.223,39.19109
0.48374927,-119.8581,39.24089
1.4478742,-120.2885,39.4738
0.592749,-119.9218,39.5239
-0.07167077,-120.4549,38.57567
1.0388288,-120.094,38.62627
0.919829,-120.5208,38.8577
1.3283291,-120.1582,38.90858
0.7579539,-119.795,38.9581
2.676454,-120.223,39.19109
1.0515784,-119.8581,39.24089
3.021954,-120.2885,39.4738
1.9802042,-119.9218,39.5239
-0.07373774,-120.4549,38.57567
-0.0038627386,-120.094,38.62627
-0.036862373,-120.5208,38.8577
0.20826256,-120.1582,38.90858
0.07288706,-119.795,38.9581
0.21776211,-120.223,39.19109
0.11626184,-119.8581,39.24089
0.116512656,-120.2885,39.4738
0.04826212,-119.9218,39.5239
-0.36582446,-120.4549,38.57567
0.5305506,-120.094,38.62627
0.3275509,-120.5208,38.8577
0.80180025,-120.1582,38.90858
0.2606758,-119.795,38.9581
1.0695508,-120.223,39.19109
0.34130073,-119.8581,39.24089
0.91380084,-120.2885,39.4738
0.2943008,-119.9218,39.5239
-0.08637226,-120.4549,38.57567
0.093378186,-120.094,38.62627
0.53012764,-120.5208,38.8577
0.14887738,-120.1582,38.90858
0.012377381,-119.795,38.9581
0.22325242,-120.223,39.19109
-0.03412223,-119.8581,39.24089
0.0031276941,-120.2885,39.4738
-0.076747775,-119.9218,39.5239
0.00019204617,-120.4549,38.57567
0.0016919374,-120.094,38.62627
6.687641e-05,-120.5208,38.8577
0.00019204617,-120.1582,38.90858
0.0005670786,-119.795,38.9581
6.687641e-05,-120.223,39.19109
-5.8174133e-05,-119.8581,39.24089
-5.8174133e-05,-120.2885,39.4738
-5.8174133e-05,-119.9218,39.5239
0.021000266,-120.4549,38.57567
0.0038753748,-120.094,38.62627
0.017625213,-120.5208,38.8577
0.00575006,-120.1582,38.90858
-0.00012457371,-119.795,38.9581
0.0005003214,-120.223,39.19109
0.0012503862,-119.8581,39.24089
0.0012503862,-120.2885,39.4738
0.00037539005,-119.9218,39.5239
0.003979802,-120.4549,38.57567
0.0034798384,-120.094,38.62627
0.0073547363,-120.5208,38.8577
0.017604709,-120.1582,38.90858
0.0064798594,-119.795,38.9581
0.0066047907,-120.223,39.19109
0.0014797449,-119.8581,39.24089
-0.00014519691,-120.2885,39.4738
-0.00014519691,-119.9218,39.5239
0.012899518,-120.4549,38.57567
0.00327456,-120.094,38.62627
0.011024594,-120.5208,38.8577
0.0050245523,-120.1582,38.90858
-0.00010025501,-119.795,38.9581
2.4676323e-05,-120.223,39.19109
-0.00010025501,-119.8581,39.24089
2.4676323e-05,-120.2885,39.4738
-0.00010025501,-119.9218,39.5239
0.36038387,-120.4549,38.57567
0.552009,-120.094,38.62627
0.09650862,-120.5208,38.8577
0.35613382,-120.1582,38.90858
0.17600882,-119.795,38.9581
0.29600835,-120.223,39.19109
0.051883817,-119.8581,39.24089
0.23688376,-120.2885,39.4738
0.003383875,-119.9218,39.5239
0.89773285,-120.4549,38.57567
2.7663581,-120.094,38.62627
1.5206078,-120.5208,38.8577
2.0602326,-120.1582,38.90858
1.2662331,-119.795,38.9581
2.818858,-120.223,39.19109
1.3976079,-119.8581,39.24089
2.6577327,-120.2885,39.4738
1.165733,-119.9218,39.5239
2.793018,-120.4549,38.57567
3.8283935,-120.094,38.62627
1.3598934,-120.5208,38.8577
4.2787685,-120.1582,38.90858
3.150769,-119.795,38.9581
5.2508936,-120.223,39.19109
4.573143,-119.8581,39.24089
5.528893,-120.2885,39.4738
4.731893,-119.9218,39.5239
-0.42395842,-120.4549,38.57567
0.5912914,-120.094,38.62627
0.3165413,-120.5208,38.8577
0.4011668,-120.1582,38.90858
0.15004146,-119.795,38.9581
0.42079163,-120.223,39.19109
0.08279145,-119.8581,39.24089
0.54954183,-120.2885,39.4738
0.27479148,-119.9218,39.5239
-0.013498545,-120.4549,38.57567
-0.0017484426,-120.094,38.62627
0.20300174,-120.5208,38.8577
0.022626758,-120.1582,38.90858
-0.015748382,-119.795,38.9581
0.1611265,-120.223,39.19109
-0.10912335,-119.8581,39.24089
0.023376584,-120.2885,39.4738
-0.03699851,-119.9218,39.5239
0.81435645,-120.4549,38.57567
1.4822315,-120.094,38.62627
2.0051064,-120.5208,38.8577
2.0263562,-120.1582,38.90858
2.1374817,-119.795,38.9581
2.3533564,-120.223,39.19109
1.8732315,-119.8581,39.24089
2.7586064,-120.2885,39.4738
1.9794816,-119.9218,39.5239
-0.064403534,-120.4549,38.57567
0.8314712,-120.094,38.62627
0.29284668,-120.5208,38.8577
0.4002217,-120.1582,38.90858
0.30197144,-119.795,38.9581
0.4030962,-120.223,39.19109
0.3314718,-119.8581,39.24089
0.29034662,-120.2885,39.4738
-0.084153414,-119.9218,39.5239
0.16998124,-120.4549,38.57567
0.1459812,-120.094,38.62627
0.23335624,-120.5208,38.8577
0.637231,-120.1582,38.90858
0.58623123,-119.795,38.9581
0.26485598,-120.223,39.19109
0.725731,-119.8581,39.24089
0.008231044,-120.2885,39.4738
0.049981236,-119.9218,39.5239
0.0055947304,-120.4549,38.57567
0.002469778,-120.094,38.62627
-3.027916e-05,-120.5208,38.8577
0.004594803,-120.1582,38.90858
0.0042197704,-119.795,38.9581
0.0015947819,-120.223,39.19109
0.00096964836,-119.8581,39.24089
-0.0021550655,-120.2885,39.4738
-0.0015304089,-119.9218,39.5239
0.0021592379,-120.4549,38.57567
0.00028407574,-120.094,38.62627
0.00065910816,-120.5208,38.8577
0.00065910816,-120.1582,38.90858
0.00028395653,-119.795,38.9581
0.0035340786,-120.223,39.19109
0.0015339851,-119.8581,39.24089
0.0052839518,-120.2885,39.4738
0.0015341043,-119.9218,39.5239
0.0014133453,-120.4549,38.57567
0.0031630993,-120.094,38.62627
0.0010380745,-120.5208,38.8577
0.00053811073,-120.1582,38.90858
3.7908554e-05,-119.795,38.9581
-8.702278e-05,-120.223,39.19109
-8.702278e-05,-119.8581,39.24089
-8.702278e-05,-120.2885,39.4738
-8.702278e-05,-119.9218,39.5239
0.0003774166,-120.4549,38.57567
0.0003774166,-120.094,38.62627
0.0008773804,-120.5208,38.8577
0.0003774166,-120.1582,38.90858
0.0003774166,-119.795,38.9581
0.0003774166,-120.223,39.19109
0.0003774166,-119.8581,39.24089
0.0003774166,-120.2885,39.4738
0.0003774166,-119.9218,39.5239
0.0041093826,-120.4549,38.57567
0.002859354,-120.094,38.62627
0.0098593235,-120.5208,38.8577
0.00510931,-120.1582,38.90858
0.0003592968,-119.795,38.9581
0.00048446655,-120.223,39.19109
0.00010943413,-119.8581,39.24089
0.00010943413,-120.2885,39.4738
0.00010943413,-119.9218,39.5239
-0.0072197914,-120.4549,38.57567
-0.017469883,-120.094,38.62627
-0.007970095,-120.5208,38.8577
-0.01571989,-120.1582,38.90858
-0.013720036,-119.795,38.9581
-0.018594742,-120.223,39.19109
-0.015969753,-119.8581,39.24089
-0.020844936,-120.2885,39.4738
-0.035969973,-119.9218,39.5239
-0.016952991,-120.4549,38.57567
-0.016202688,-120.094,38.62627
-0.017952919,-120.5208,38.8577
-0.02057767,-120.1582,38.90858
-0.018327713,-119.795,38.9581
-0.016077757,-120.223,39.19109
-0.016952276,-119.8581,39.24089
-0.016327858,-120.2885,39.4738
-0.017452717,-119.9218,39.5239
-0.00054836273,-120.4549,38.57567
-0.00029850006,-120.094,38.62627
-0.0004234314,-120.5208,38.8577
-0.0001733303,-120.1582,38.90858
-0.0001733303,-119.795,38.9581
-0.0001733303,-120.223,39.19109
-0.0001733303,-119.8581,39.24089
-0.0001733303,-120.2885,39.4738
-0.0001733303,-119.9218,39.5239
0.21226752,-120.4549,38.57567
0.31926715,-120.094,38.62627
0.099392176,-120.5208,38.8577
0.04314232,-120.1582,38.90858
1.7166138e-05,-119.795,38.9581
1.7166138e-05,-120.223,39.19109
1.7166138e-05,-119.8581,39.24089
1.7166138e-05,-120.2885,39.4738
1.7166138e-05,-119.9218,39.5239
-0.009400129,-120.4549,38.57567
0.023349762,-120.094,38.62627
0.0025999546,-120.5208,38.8577
0.45484972,-120.1582,38.90858
0.5325999,-119.795,38.9581
0.41859984,-120.223,39.19109
0.47297478,-119.8581,39.24089
0.16184974,-120.2885,39.4738
0.08397484,-119.9218,39.5239
3.1577358,-120.4549,38.57567
3.605861,-120.094,38.62627
2.7601109,-120.5208,38.8577
2.1352353,-120.1582,38.90858
0.8739855,-119.795,38.9581
2.1438608,-120.223,39.19109
0.9067359,-119.8581,39.24089
2.3843608,-120.2885,39.4738
0.9373605,-119.9218,39.5239
1.11792,-120.4549,38.57567
2.0969205,-120.094,38.62627
1.0034202,-120.5208,38.8577
1.3700453,-120.1582,38.90858
0.9436703,-119.795,38.9581
1.4859202,-120.223,39.19109
0.73392034,-119.8581,39.24089
1.3022953,-120.2885,39.4738
0.7666702,-119.9218,39.5239
0.70605695,-120.4549,38.57567
1.0566818,-120.094,38.62627
0.03930676,-120.5208,38.8577
1.3515568,-120.1582,38.90858
1.2079315,-119.795,38.9581
1.376682,-120.223,39.19109
1.1201812,-119.8581,39.24089
1.2789319,-120.2885,39.4738
0.88143206,-119.9218,39.5239
-0.18098032,-120.4549,38.57567
0.52714455,-120.094,38.62627
0.3227694,-120.5208,38.8577
0.42639446,-120.1582,38.90858
0.07351935,-119.795,38.9581
0.34389424,-120.223,39.19109
0.05714476,-119.8581,39.24089
0.3926444,-120.2885,39.4738
0.003019333,-119.9218,39.5239
0.21214986,-120.4549,38.57567
0.008774638,-120.094,38.62627
0.015899897,-120.5208,38.8577
0.007024765,-120.1582,38.90858
0.01039958,-119.795,38.9581
0.0060248375,-120.223,39.19109
0.00014984608,-119.8581,39.24089
-0.0029752254,-120.2885,39.4738
-0.00085008144,-119.9218,39.5239
0.11575389,-120.4549,38.57567
0.023628712,-120.094,38.62627
0.03450346,-120.5208,38.8577
0.029378891,-120.1582,38.90858
0.020253658,-119.795,38.9581
0.004378557,-120.223,39.19109
0.0006284714,-119.8581,39.24089
0.006753683,-120.2885,39.4738
0.00012850761,-119.9218,39.5239
0.056833744,-120.4549,38.57567
0.12033367,-120.094,38.62627
0.02345872,-120.5208,38.8577
0.034458637,-120.1582,38.90858
0.003209114,-119.795,38.9581
0.0013337135,-120.223,39.19109
0.00808382,-119.8581,39.24089
0.0029587746,-120.2885,39.4738
0.00045919418,-119.9218,39.5239
-0.07993209,-120.4549,38.57567
0.500193,-120.094,38.62627
0.16794336,-120.5208,38.8577
0.85294294,-120.1582,38.90858
0.4399432,-119.795,38.9581
0.7674432,-120.223,39.19109
0.31531787,-119.8581,39.24089
0.59894323,-120.2885,39.4738
0.16356778,-119.9218,39.5239
0.64079046,-120.4549,38.57567
1.0694157,-120.094,38.62627
0.7404152,-120.5208,38.8577
1.5831654,-120.1582,38.90858
1.3106655,-119.795,38.9581
1.7574157,-120.223,39.19109
1.4907908,-119.8581,39.24089
1.7940406,-120.2885,39.4738
1.0562904,-119.9218,39.5239
0.19128251,-120.4549,38.57567
0.106157064,-120.094,38.62627
0.025407076,-120.5208,38.8577
0.032657266,-120.1582,38.90858
0.024282098,-119.795,38.9581
0.01178205,-120.223,39.19109
0.0065323114,-119.8581,39.24089
0.01178205,-120.2885,39.4738
0.007657647,-119.9218,39.5239
-0.002200365,-120.4549,38.57567
0.0084245205,-120.094,38.62627
0.03242421,-120.5208,38.8577
0.009174585,-120.1582,38.90858
0.0031745434,-119.795,38.9581
0.0017991066,-120.223,39.19109
0.0007994175,-119.8581,39.24089
0.0027992725,-120.2885,39.4738
0.004299164,-119.9218,39.5239
0.25511456,-120.4549,38.57567
3.8059895,-120.094,38.62627
0.75373936,-120.5208,38.8577
3.2753644,-120.1582,38.90858
2.9698646,-119.795,38.9581
3.4838648,-120.223,39.19109
2.6783648,-119.8581,39.24089
4.417364,-120.2885,39.4738
2.9953644,-119.9218,39.5239
0.42595363,-120.4549,38.57567
4.7385793,-120.094,38.62627
1.0790787,-120.5208,38.8577
4.269204,-120.1582,38.90858
2.841829,-119.795,38.9581
6.1140795,-120.223,39.19109
3.080204,-119.8581,39.24089
7.3399544,-120.2885,39.4738
4.007329,-119.9218,39.5239
0.56343734,-120.4549,38.57567
1.1336874,-120.094,38.62627
0.032187223,-120.5208,38.8577
1.7245624,-120.1582,38.90858
0.8653122,-119.795,38.9581
1.5291873,-120.223,39.19109
0.7031876,-119.8581,39.24089
2.7005625,-120.2885,39.4738
1.0023125,-119.9218,39.5239
0.23018575,-120.4549,38.57567
0.5705607,-120.094,38.62627
0.4959358,-120.5208,38.8577
0.8041856,-120.1582,38.90858
0.41143584,-119.795,38.9581
0.6036856,-120.223,39.19109
0.17593586,-119.8581,39.24089
0.3361858,-120.2885,39.4738
0.07268596,-119.9218,39.5239
-0.22320533,-120.4549,38.57567
0.39854503,-120.094,38.62627
0.6132951,-120.5208,38.8577
0.57829523,-120.1582,38.90858
0.39529514,-119.795,38.9581
0.41791964,-120.223,39.19109
0.40504503,-119.8581,39.24089
0.18854499,-120.2885,39.4738
0.05567026,-119.9218,39.5239
0.04161322,-120.4549,38.57567
0.03048855,-120.094,38.62627
0.025738358,-120.5208,38.8577
