apcp,lon,lat
1.6328125,-119.9218,39.5239
0.328125,-120.4549,38.57567
0.1953125,-120.094,38.62627
0.1171875,-120.5208,38.8577
0.078125,-120.1582,38.90858
0.078125,-119.795,38.9581
0.0546875,-120.223,39.19109
0.046875,-119.8581,39.24089
0.09375,-120.2885,39.4738
0.046875,-119.9218,39.5239
0.023776699,-120.4549,38.57567
0.0394017,-120.094,38.62627
0.023776699,-120.5208,38.8577
0.0315892,-120.1582,38.90858
0.0394017,-119.795,38.9581
0.0550267,-120.223,39.19109
0.070651695,-119.8581,39.24089
0.1487767,-120.2885,39.4738
0.070651695,-119.9218,39.5239
0.0234375,-120.4549,38.57567
0.0234375,-120.094,38.62627
0.0234375,-120.5208,38.8577
0.0234375,-120.1582,38.90858
0.0078125,-119.795,38.9581
0.015625,-120.223,39.19109
0.0078125,-119.8581,39.24089
0.03125,-120.2885,39.4738
0.0,-119.9218,39.5239
5.546938,-120.4549,38.57567
7.156313,-120.094,38.62627
7.296938,-120.5208,38.8577
5.2266254,-120.1582,38.90858
2.250063,-119.795,38.9581
6.9453754,-120.223,39.19109
1.4610003,-119.8581,39.24089
5.687563,-120.2885,39.4738
1.8438128,-119.9218,39.5239
0.0234375,-120.4549,38.57567
0.109375,-120.094,38.62627
0.09375,-120.5208,38.8577
0.0390625,-120.1582,38.90858
0.0625,-119.795,38.9581
0.0390625,-120.223,39.19109
0.0234375,-119.8581,39.24089
0.234375,-120.2885,39.4738
0.0234375,-119.9218,39.5239
0.4247921,-120.4549,38.57567
1.096667,-120.094,38.62627
