wcvflx,lon,lat
-14848.723,-120.223,39.19109
-13508.723,-119.8581,39.24089
-14083.723,-120.2885,39.4738
-12291.223,-119.9218,39.5239
-8911.811,-120.4549,38.57567
-8666.811,-120.094,38.62627
-7559.3105,-120.5208,38.8577
-7759.3105,-120.1582,38.90858
-8129.3105,-119.795,38.9581
-6889.3105,-120.223,39.19109
-7776.8105,-119.8581,39.24089
-6836.8105,-120.2885,39.4738
-9299.311,-119.9218,39.5239
26288.357,-120.4549,38.57567
20375.857,-120.094,38.62627
31678.357,-120.5208,38.8577
22685.857,-120.1582,38.90858
12180.857,-119.795,38.9581
26020.857,-120.223,39.19109
12260.857,-119.8581,39.24089
28985.857,-120.2885,39.4738
13220.857,-119.9218,39.5239
95733.55,-120.4549,38.57567
75871.05,-120.094,38.62627
128868.55,-120.5208,38.8577
90733.55,-120.1582,38.90858
55376.047,-119.795,38.9581
120668.55,-120.223,39.19109
71553.55,-119.8581,39.24089
137976.05,-120.2885,39.4738
79138.55,-119.9218,39.5239
160542.98,-120.4549,38.57567
132040.5,-120.094,38.62627
176887.98,-120.5208,38.8577
134840.5,-120.1582,38.90858
83992.99,-119.795,38.9581
150370.48,-120.223,39.19109
90005.49,-119.8581,39.24089
161827.98,-120.2885,39.4738
101535.49,-119.9218,39.5239
65266.426,-120.4549,38.57567
54638.926,-120.094,38.62627
75196.42,-120.5208,38.8577
60878.926,-120.1582,38.90858
34643.926,-119.795,38.9581
71531.42,-120.223,39.19109
45081.426,-119.8581,39.24089
76633.92,-120.2885,39.4738
52096.426,-119.9218,39.5239
20514.201,-120.4549,38.57567
17204.201,-120.094,38.62627
19249.201,-120.5208,38.8577
16010.451,-120.1582,38.90858
12131.701,-119.795,38.9581
13431.701,-120.223,39.19109
11811.701,-119.8581,39.24089
12387.951,-120.2885,39.4738
10747.951,-119.9218,39.5239
67878.28,-120.4549,38.57567
56288.277,-120.094,38.62627
60313.277,-120.5208,38.8577
51265.777,-120.1582,38.90858
42105.777,-119.795,38.9581
45733.277,-120.223,39.19109
37963.277,-119.8581,39.24089
39685.777,-120.2885,39.4738
31398.277,-119.9218,39.5239
57214.2,-120.4549,38.57567
41194.195,-120.094,38.62627
48959.2,-120.5208,38.8577
29554.195,-120.1582,38.90858
18504.195,-119.795,38.9581
26491.695,-120.223,39.19109
18181.695,-119.8581,39.24089
21246.695,-120.2885,39.4738
14999.195,-119.9218,39.5239
24108.326,-120.4549,38.57567
17824.576,-120.094,38.62627
23639.576,-120.5208,38.8577
14519.576,-120.1582,38.90858
8245.826,-119.795,38.9581
14353.326,-120.223,39.19109
8559.576,-119.8581,39.24089
11604.576,-120.2885,39.4738
7033.326,-119.9218,39.5239
65275.887,-120.4549,38.57567
56965.887,-120.094,38.62627
64403.387,-120.5208,38.8577
54335.887,-120.1582,38.90858
47530.89,-119.795,38.9581
56635.887,-120.223,39.19109
46573.39,-119.8581,39.24089
52355.887,-120.2885,39.4738
45138.39,-119.9218,39.5239
150891.28,-120.4549,38.57567
143028.78,-120.094,38.62627
147848.78,-120.5208,38.8577
131076.28,-120.1582,38.90858
102766.28,-119.795,38.9581
127611.28,-120.223,39.19109
100488.78,-119.8581,39.24089
122506.28,-120.2885,39.4738
93716.29,-119.9218,39.5239
56896.895,-120.4549,38.57567
49846.895,-120.094,38.62627
62674.395,-120.5208,38.8577
56609.395,-120.1582,38.90858
38236.89,-119.795,38.9581
54631.895,-120.223,39.19109
39426.89,-119.8581,39.24089
51366.895,-120.2885,39.4738
37964.39,-119.9218,39.5239
22620.443,-120.4549,38.57567
18559.193,-120.094,38.62627
19771.693,-120.5208,38.8577
18351.695,-120.1582,38.90858
13434.194,-119.795,38.9581
17371.695,-120.223,39.19109
12905.444,-119.8581,39.24089
16272.945,-120.2885,39.4738
13404.194,-119.9218,39.5239
14807.16,-120.4549,38.57567
14057.16,-120.094,38.62627
13145.91,-120.5208,38.8577
12452.16,-120.1582,38.90858
10795.91,-119.795,38.9581
9829.66,-120.223,39.19109
8099.66,-119.8581,39.24089
9352.16,-120.2885,39.4738
7763.41,-119.9218,39.5239
18267.914,-120.4549,38.57567
18080.414,-120.094,38.62627
15567.914,-120.5208,38.8577
15882.914,-120.1582,38.90858
16815.414,-119.795,38.9581
13777.914,-120.223,39.19109
15067.914,-119.8581,39.24089
11850.414,-120.2885,39.4738
12335.414,-119.9218,39.5239
-172.08008,-120.4549,38.57567
-57.08008,-120.094,38.62627
-367.08008,-120.5208,38.8577
-277.08008,-120.1582,38.90858
562.9199,-119.795,38.9581
-784.5801,-120.223,39.19109
-632.0801,-119.8581,39.24089
-1114.5801,-120.2885,39.4738
-759.5801,-119.9218,39.5239
-3919.5078,-120.4549,38.57567
-5177.008,-120.094,38.62627
-3954.5078,-120.5208,38.8577
-4659.508,-120.1582,38.90858
-4437.008,-119.795,38.9581
-4899.508,-120.223,39.19109
-5032.008,-119.8581,39.24089
-4252.008,-120.2885,39.4738
-3372.0078,-119.9218,39.5239
-8465.934,-120.4549,38.57567
-5950.9336,-120.094,38.62627
-4908.4336,-120.5208,38.8577
-5740.9336,-120.1582,38.90858
-5748.4336,-119.795,38.9581
-4523.4336,-120.223,39.19109
-4253.4336,-119.8581,39.24089
-3465.9336,-120.2885,39.4738
-3745.9336,-119.9218,39.5239
-3363.3398,-120.4549,38.57567
-1280.8398,-120.094,38.62627
-1088.3398,-120.5208,38.8577
-1550.8398,-120.1582,38.90858
-1875.8398,-119.795,38.9581
-1395.8398,-120.223,39.19109
-2035.8398,-119.8581,39.24089
-1340.8398,-120.2885,39.4738
-1545.8398,-119.9218,39.5239
-1163.668,-120.4549,38.57567
-878.66797,-120.094,38.62627
-1278.668,-120.5208,38.8577
-981.16797,-120.1582,38.90858
-719.91797,-119.795,38.9581
-999.91797,-120.223,39.19109
-753.66797,-119.8581,39.24089
-958.66797,-120.2885,39.4738
-848.66797,-119.9218,39.5239
-872.66797,-120.4549,38.57567
-901.41797,-120.094,38.62627
-950.16797,-120.5208,38.8577
-1021.41797,-120.1582,38.90858
-993.91797,-119.795,38.9581
-1047.668,-120.223,39.19109
-1150.168,-119.8581,39.24089
-1107.668,-120.2885,39.4738
-1128.918,-119.9218,39.5239
165.55273,-120.4549,38.57567
33.052734,-120.094,38.62627
605.55273,-120.5208,38.8577
325.55273,-120.1582,38.90858
170.55273,-119.795,38.9581
860.55273,-120.223,39.19109
493.05273,-119.8581,39.24089
1345.5527,-120.2885,39.4738
995.55273,-119.9218,39.5239
2394.623,-120.4549,38.57567
2254.623,-120.094,38.62627
2674.623,-120.5208,38.8577
2734.623,-120.1582,38.90858
2584.623,-119.795,38.9581
2864.623,-120.223,39.19109
2972.123,-119.8581,39.24089
2724.623,-120.2885,39.4738
2994.623,-119.9218,39.5239
9397.004,-120.4549,38.57567
7694.504,-120.094,38.62627
8794.504,-120.5208,38.8577
7439.504,-120.1582,38.90858
6289.504,-119.795,38.9581
6764.504,-120.223,39.19109
5657.004,-119.8581,39.24089
5764.504,-120.2885,39.4738
4807.004,-119.9218,39.5239
60323.13,-120.4549,38.57567
53208.13,-120.094,38.62627
59803.13,-120.5208,38.8577
51398.13,-120.1582,38.90858
43900.625,-119.795,38.9581
50909.38,-120.223,39.19109
43699.375,-119.8581,39.24089
50939.38,-120.2885,39.4738
47469.38,-119.9218,39.5239
10989.918,-120.4549,38.57567
11181.168,-120.094,38.62627
12458.668,-120.5208,38.8577
12328.668,-120.1582,38.90858
12746.168,-119.795,38.9581
13323.668,-120.223,39.19109
13997.418,-119.8581,39.24089
13511.168,-120.2885,39.4738
13192.418,-119.9218,39.5239
-2918.207,-120.4549,38.57567
-6068.207,-120.094,38.62627
-1200.707,-120.5208,38.8577
-3876.957,-120.1582,38.90858
-5483.207,-119.795,38.9581
-2558.207,-120.223,39.19109
-3253.207,-119.8581,39.24089
-1243.207,-120.2885,39.4738
-2563.207,-119.9218,39.5239
48740.336,-120.4549,38.57567
44950.336,-120.094,38.62627
56837.832,-120.5208,38.8577
46795.336,-120.1582,38.90858
37825.332,-119.795,38.9581
50242.836,-120.223,39.19109
39745.336,-119.8581,39.24089
52182.832,-120.2885,39.4738
44282.836,-119.9218,39.5239
3126.0361,-120.4549,38.57567
3126.0361,-120.094,38.62627
3416.0361,-120.5208,38.8577
3728.5361,-120.1582,38.90858
5283.536,-119.795,38.9581
1938.5361,-120.223,39.19109
1956.0361,-119.8581,39.24089
1593.5361,-120.2885,39.4738
1066.0361,-119.9218,39.5239
29262.164,-120.4549,38.57567
20160.914,-120.094,38.62627
35754.664,-120.5208,38.8577
23198.414,-120.1582,38.90858
14067.164,-119.795,38.9581
26999.664,-120.223,39.19109
15757.164,-119.8581,39.24089
28628.414,-120.2885,39.4738
15604.664,-119.9218,39.5239
62604.0,-120.4549,38.57567
43430.25,-120.094,38.62627
69327.75,-120.5208,38.8577
51235.25,-120.1582,38.90858
26120.25,-119.795,38.9581
54917.75,-120.223,39.19109
30639.0,-119.8581,39.24089
57626.5,-120.2885,39.4738
34049.0,-119.9218,39.5239
91288.29,-120.4549,38.57567
83392.04,-120.094,38.62627
93077.04,-120.5208,38.8577
87110.79,-120.1582,38.90858
65658.29,-119.795,38.9581
87485.79,-120.223,39.19109
69413.29,-119.8581,39.24089
85625.79,-120.2885,39.4738
68742.04,-119.9218,39.5239
16153.361,-120.4549,38.57567
30175.861,-120.094,38.62627
18494.611,-120.5208,38.8577
25049.611,-120.1582,38.90858
27574.611,-119.795,38.9581
22628.361,-120.223,39.19109
23089.611,-119.8581,39.24089
22308.361,-120.2885,39.4738
19277.111,-119.9218,39.5239
3554.4336,-120.4549,38.57567
2964.4336,-120.094,38.62627
4796.9336,-120.5208,38.8577
5326.9336,-120.1582,38.90858
3650.6836,-119.795,38.9581
5429.4336,-120.223,39.19109
5116.9336,-119.8581,39.24089
6964.4336,-120.2885,39.4738
5153.1836,-119.9218,39.5239
-4151.5293,-120.4549,38.57567
-3915.2793,-120.094,38.62627
-4337.7793,-120.5208,38.8577
-4034.0293,-120.1582,38.90858
-3609.0293,-119.795,38.9581
-3779.0293,-120.223,39.19109
-3479.0293,-119.8581,39.24089
-3487.7793,-120.2885,39.4738
-2640.2793,-119.9218,39.5239
-6560.708,-120.4549,38.57567
-6244.458,-120.094,38.62627
-6551.958,-120.5208,38.8577
-6258.208,-120.1582,38.90858
-5915.708,-119.795,38.9581
-6240.708,-120.223,39.19109
-5879.458,-119.8581,39.24089
-6164.458,-120.2885,39.4738
-5693.208,-119.9218,39.5239
12041.046,-120.4549,38.57567
9314.796,-120.094,38.62627
12143.546,-120.5208,38.8577
8914.796,-120.1582,38.90858
5941.046,-119.795,38.9581
8743.546,-120.223,39.19109
5553.546,-119.8581,39.24089
8073.546,-120.2885,39.4738
5268.546,-119.9218,39.5239
63070.664,-120.4549,38.57567
59768.164,-120.094,38.62627
65150.664,-120.5208,38.8577
61573.164,-120.1582,38.90858
51000.664,-119.795,38.9581
60918.164,-120.223,39.19109
51140.664,-119.8581,39.24089
59205.664,-120.2885,39.4738
50920.664,-119.9218,39.5239
-3407.2207,-120.4549,38.57567
-4679.7207,-120.094,38.62627
-3412.2207,-120.5208,38.8577
-4699.7207,-120.1582,38.90858
-4307.2207,-119.795,38.9581
-4887.2207,-120.223,39.19109
-6102.2207,-119.8581,39.24089
-6734.7207,-120.2885,39.4738
-6259.7207,-119.9218,39.5239
29355.244,-120.4549,38.57567
25825.244,-120.094,38.62627
30257.744,-120.5208,38.8577
26265.244,-120.1582,38.90858
23345.244,-119.795,38.9581
26452.744,-120.223,39.19109
23342.744,-119.8581,39.24089
25370.244,-120.2885,39.4738
23327.744,-119.9218,39.5239
18859.1,-120.4549,38.57567
17854.1,-120.094,38.62627
20656.6,-120.5208,38.8577
18849.1,-120.1582,38.90858
17980.35,-119.795,38.9581
21277.85,-120.223,39.19109
17777.85,-119.8581,39.24089
23625.35,-120.2885,39.4738
19230.35,-119.9218,39.5239
-8532.477,-120.4549,38.57567
-10322.477,-120.094,38.62627
-5007.4766,-120.5208,38.8577
-8279.977,-120.1582,38.90858
-10202.477,-119.795,38.9581
-6714.9766,-120.223,39.19109
-9962.477,-119.8581,39.24089
-7089.9766,-120.2885,39.4738
-9254.977,-119.9218,39.5239
-2992.7266,-120.4549,38.57567
-7681.4766,-120.094,38.62627
-363.97656,-120.5208,38.8577
-4797.7266,-120.1582,38.90858
-8008.9766,-119.795,38.9581
-2543.9766,-120.223,39.19109
-8513.977,-119.8581,39.24089
419.77344,-120.2885,39.4738
-7116.4766,-119.9218,39.5239
12187.535,-120.4549,38.57567
11287.535,-120.094,38.62627
14047.535,-120.5208,38.8577
11462.535,-120.1582,38.90858
9878.785,-119.795,38.9581
13015.035,-120.223,39.19109
10847.535,-119.8581,39.24089
15306.285,-120.2885,39.4738
10955.035,-119.9218,39.5239
26014.56,-120.4549,38.57567
28482.06,-120.094,38.62627
27095.81,-120.5208,38.8577
33627.06,-120.1582,38.90858
26874.56,-119.795,38.9581
31142.059,-120.223,39.19109
28768.31,-119.8581,39.24089
35269.56,-120.2885,39.4738
33493.31,-119.9218,39.5239
-8773.504,-120.4549,38.57567
-4691.004,-120.094,38.62627
-7816.004,-120.5208,38.8577
-5281.004,-120.1582,38.90858
-4503.504,-119.795,38.9581
-5548.504,-120.223,39.19109
-5031.004,-119.8581,39.24089
-5951.004,-120.2885,39.4738
-5306.004,-119.9218,39.5239
-27799.324,-120.4549,38.57567
-26591.824,-120.094,38.62627
-30319.324,-120.5208,38.8577
-28964.324,-120.1582,38.90858
-27621.824,-119.795,38.9581
-30294.324,-120.223,39.19109
-29064.324,-119.8581,39.24089
-30986.824,-120.2885,39.4738
-31781.824,-119.9218,39.5239
-21617.664,-120.4549,38.57567
-19070.164,-120.094,38.62627
-19642.664,-120.5208,38.8577
-17000.164,-120.1582,38.90858
-14730.164,-119.795,38.9581
-17007.664,-120.223,39.19109
-15327.664,-119.8581,39.24089
-17577.664,-120.2885,39.4738
-18225.164,-119.9218,39.5239
-4935.3555,-120.4549,38.57567
-4385.3555,-120.094,38.62627
-4210.3555,-120.5208,38.8577
-4632.8555,-120.1582,38.90858
-5155.3555,-119.795,38.9581
-5127.8555,-120.223,39.19109
-5390.3555,-119.8581,39.24089
-5272.8555,-120.2885,39.4738
-5505.3555,-119.9218,39.5239
-2134.963,-120.4549,38.57567
-1187.4629,-120.094,38.62627
-2282.463,-120.5208,38.8577
-2679.963,-120.1582,38.90858
-2764.963,-119.795,38.9581
-3452.463,-120.223,39.19109
-3279.963,-119.8581,39.24089
-3557.463,-120.2885,39.4738
-4144.963,-119.9218,39.5239
15902.91,-120.4549,38.57567
14035.41,-120.094,38.62627
18687.91,-120.5208,38.8577
16822.91,-120.1582,38.90858
12850.41,-119.795,38.9581
19045.41,-120.223,39.19109
15975.41,-119.8581,39.24089
21550.41,-120.2885,39.4738
18422.91,-119.9218,39.5239
26197.008,-120.4549,38.57567
22828.256,-120.094,38.62627
28282.008,-120.5208,38.8577
29309.508,-120.1582,38.90858
20405.756,-119.795,38.9581
23288.256,-120.223,39.19109
21838.256,-119.8581,39.24089
17328.256,-120.2885,39.4738
13953.256,-119.9218,39.5239
-7334.4785,-120.4549,38.57567
-6766.9785,-120.094,38.62627
-7945.7285,-120.5208,38.8577
-6729.4785,-120.1582,38.90858
-5894.4785,-119.795,38.9581
-7695.7285,-120.223,39.19109
-5978.2285,-119.8581,39.24089
-7045.7285,-120.2885,39.4738
-6444.4785,-119.9218,39.5239
-944.68066,-120.4549,38.57567
-519.68066,-120.094,38.62627
-362.18066,-120.5208,38.8577
-534.68066,-120.1582,38.90858
-697.18066,-119.795,38.9581
-662.18066,-120.223,39.19109
-729.68066,-119.8581,39.24089
-1599.6807,-120.2885,39.4738
-972.18066,-119.9218,39.5239
8091.922,-120.4549,38.57567
7914.422,-120.094,38.62627
8079.422,-120.5208,38.8577
8191.922,-120.1582,38.90858
6714.422,-119.795,38.9581
6236.922,-120.223,39.19109
5826.922,-119.8581,39.24089
5064.422,-120.2885,39.4738
4949.422,-119.9218,39.5239
8051.912,-120.4549,38.57567
6911.912,-120.094,38.62627
8224.412,-120.5208,38.8577
7726.912,-120.1582,38.90858
6621.912,-119.795,38.9581
8074.412,-120.223,39.19109
7601.912,-119.8581,39.24089
8734.412,-120.2885,39.4738
8631.912,-119.9218,39.5239
-578.709,-120.4549,38.57567
-1173.709,-120.094,38.62627
-453.70898,-120.5208,38.8577
-806.209,-120.1582,38.90858
-3028.709,-119.795,38.9581
-1698.709,-120.223,39.19109
-2541.209,-119.8581,39.24089
-1886.209,-120.2885,39.4738
-3381.209,-119.9218,39.5239
