albedo,lon,lat
48.600002,-119.795,38.9581
21.325,-120.223,39.19109
16.287498,-119.8581,39.24089
16.650002,-120.2885,39.4738
10.025,-119.9218,39.5239
39.9875,-120.4549,38.57567
45.0,-120.094,38.62627
12.4125,-120.5208,38.8577
38.537502,-120.1582,38.90858
48.600002,-119.795,38.9581
18.625,-120.223,39.19109
24.05,-119.8581,39.24089
20.925,-120.2885,39.4738
10.0,-119.9218,39.5239
40.7,-120.4549,38.57567
45.0,-120.094,38.62627
15.062501,-120.5208,38.8577
39.5875,-120.1582,38.90858
48.600002,-119.795,38.9581
21.7625,-120.223,39.19109
20.4375,-119.8581,39.24089
25.499998,-120.2885,39.4738
10.0,-119.9218,39.5239
41.2,-120.4549,38.57567
45.0,-120.094,38.62627
14.025,-120.5208,38.8577
40.2125,-120.1582,38.90858
48.600002,-119.795,38.9581
24.337502,-120.223,39.19109
19.8875,-119.8581,39.24089
26.125,-120.2885,39.4738
10.0,-119.9218,39.5239
41.2625,-120.4549,38.57567
45.0,-120.094,38.62627
19.5625,-120.5208,38.8577
34.1875,-120.1582,38.90858
48.600002,-119.795,38.9581
19.425001,-120.223,39.19109
32.85,-119.8581,39.24089
19.225,-120.2885,39.4738
10.0,-119.9218,39.5239
33.2375,-120.4549,38.57567
45.0,-120.094,38.62627
13.775001,-120.5208,38.8577
36.912502,-120.1582,38.90858
48.600002,-119.795,38.9581
20.537502,-120.223,39.19109
25.949999,-119.8581,39.24089
30.0125,-120.2885,39.4738
16.6125,-119.9218,39.5239
40.7125,-120.4549,38.57567
45.0,-120.094,38.62627
16.962502,-120.5208,38.8577
42.2,-120.1582,38.90858
48.600002,-119.795,38.9581
28.937502,-120.223,39.19109
28.2625,-119.8581,39.24089
33.012497,-120.2885,39.4738
10.1125,-119.9218,39.5239
41.337498,-120.4549,38.57567
45.0,-120.094,38.62627
14.562501,-120.5208,38.8577
41.799995,-120.1582,38.90858
48.600002,-119.795,38.9581
32.375,-120.223,39.19109
22.4,-119.8581,39.24089
30.562502,-120.2885,39.4738
10.0,-119.9218,39.5239
41.35,-120.4549,38.57567
45.0,-120.094,38.62627
20.175001,-120.5208,38.8577
41.65,-120.1582,38.90858
48.600002,-119.795,38.9581
29.962502,-120.223,39.19109
18.412502,-119.8581,39.24089
29.550001,-120.2885,39.4738
13.4875,-119.9218,39.5239
41.3875,-120.4549,38.57567
45.0,-120.094,38.62627
19.9375,-120.5208,38.8577
41.125,-120.1582,38.90858
48.600002,-119.795,38.9581
26.112501,-120.223,39.19109
22.4625,-119.8581,39.24089
25.3375,-120.2885,39.4738
19.6,-119.9218,39.5239
41.3125,-120.4549,38.57567
45.0,-120.094,38.62627
14.299999,-120.5208,38.8577
43.1375,-120.1582,38.90858
48.600002,-119.795,38.9581
21.050001,-120.223,39.19109
23.2125,-119.8581,39.24089
18.387499,-120.2885,39.4738
10.325,-119.9218,39.5239
41.275,-120.4549,38.57567
45.0,-120.094,38.62627
13.037499,-120.5208,38.8577
39.475002,-120.1582,38.90858
48.600002,-119.795,38.9581
20.625002,-120.223,39.19109
19.412498,-119.8581,39.24089
18.0875,-120.2885,39.4738
10.0,-119.9218,39.5239
41.274998,-120.4549,38.57567
45.0,-120.094,38.62627
12.4625,-120.5208,38.8577
35.8125,-120.1582,38.90858
48.600002,-119.795,38.9581
21.2,-120.223,39.19109
19.1625,-119.8581,39.24089
20.050001,-120.2885,39.4738
10.0,-119.9218,39.5239
41.2625,-120.4549,38.57567
45.0,-120.094,38.62627
12.5375,-120.5208,38.8577
31.7875,-120.1582,38.90858
48.600002,-119.795,38.9581
18.825,-120.223,39.19109
26.375002,-119.8581,39.24089
21.375,-120.2885,39.4738
16.925,-119.9218,39.5239
41.199997,-120.4549,38.57567
45.0,-120.094,38.62627
10.225,-120.5208,38.8577
16.5,-120.1582,38.90858
48.600002,-119.795,38.9581
15.275001,-120.223,39.19109
10.0,-119.8581,39.24089
10.0,-120.2885,39.4738
10.0,-119.9218,39.5239
41.0625,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
11.712501,-120.1582,38.90858
48.600002,-119.795,38.9581
17.199999,-120.223,39.19109
16.675,-119.8581,39.24089
17.474998,-120.2885,39.4738
23.675003,-119.9218,39.5239
10.025,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
12.05,-120.1582,38.90858
48.600002,-119.795,38.9581
16.375,-120.223,39.19109
22.8625,-119.8581,39.24089
11.950001,-120.2885,39.4738
20.0,-119.9218,39.5239
10.1875,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
25.125,-120.1582,38.90858
48.600002,-119.795,38.9581
15.2625,-120.223,39.19109
18.375,-119.8581,39.24089
10.2,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
15.525001,-120.1582,38.90858
48.600002,-119.795,38.9581
14.1125,-120.223,39.19109
21.599998,-119.8581,39.24089
17.025002,-120.2885,39.4738
20.0,-119.9218,39.5239
10.1875,-120.4549,38.57567
45.0,-120.094,38.62627
10.0,-120.5208,38.8577
15.25,-120.1582,38.90858
47.975002,-119.795,38.9581
15.575001,-120.223,39.19109
17.95,-119.8581,39.24089
19.1125,-120.2885,39.4738
20.0,-119.9218,39.5239
10.2125,-120.4549,38.57567
39.75,-120.094,38.62627
10.0,-120.5208,38.8577
14.2625,-120.1582,38.90858
28.45,-119.795,38.9581
17.1875,-120.223,39.19109
19.362501,-119.8581,39.24089
14.6125,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0125,-120.4549,38.57567
42.0,-120.094,38.62627
10.0,-120.5208,38.8577
15.6,-120.1582,38.90858
48.050003,-119.795,38.9581
18.275002,-120.223,39.19109
17.812498,-119.8581,39.24089
17.775,-120.2885,39.4738
20.0,-119.9218,39.5239
26.3,-120.4549,38.57567
44.825,-120.094,38.62627
14.612501,-120.5208,38.8577
38.199997,-120.1582,38.90858
48.600002,-119.795,38.9581
21.4625,-120.223,39.19109
29.800001,-119.8581,39.24089
29.6625,-120.2885,39.4738
20.0,-119.9218,39.5239
17.937502,-120.4549,38.57567
45.0,-120.094,38.62627
17.087502,-120.5208,38.8577
38.525,-120.1582,38.90858
48.600002,-119.795,38.9581
19.800001,-120.223,39.19109
37.274998,-119.8581,39.24089
25.5625,-120.2885,39.4738
20.025,-119.9218,39.5239
10.0,-120.4549,38.57567
44.975,-120.094,38.62627
10.0,-120.5208,38.8577
23.8625,-120.1582,38.90858
48.600002,-119.795,38.9581
13.974999,-120.223,39.19109
17.487501,-119.8581,39.24089
11.575001,-120.2885,39.4738
20.0,-119.9218,39.5239
13.537499,-120.4549,38.57567
43.675,-120.094,38.62627
10.1875,-120.5208,38.8577
17.4625,-120.1582,38.90858
48.4,-119.795,38.9581
17.675001,-120.223,39.19109
15.35,-119.8581,39.24089
16.9125,-120.2885,39.4738
20.0,-119.9218,39.5239
10.1875,-120.4549,38.57567
43.662502,-120.094,38.62627
10.0,-120.5208,38.8577
16.1625,-120.1582,38.90858
48.037502,-119.795,38.9581
15.575,-120.223,39.19109
13.1,-119.8581,39.24089
14.3625,-120.2885,39.4738
20.0,-119.9218,39.5239
12.900001,-120.4549,38.57567
39.6,-120.094,38.62627
12.1625,-120.5208,38.8577
27.3875,-120.1582,38.90858
29.6,-119.795,38.9581
22.312502,-120.223,39.19109
13.037499,-119.8581,39.24089
21.325,-120.2885,39.4738
20.0,-119.9218,39.5239
12.887501,-120.4549,38.57567
36.8375,-120.094,38.62627
13.5375,-120.5208,38.8577
25.025,-120.1582,38.90858
25.875,-119.795,38.9581
23.650002,-120.223,39.19109
25.562502,-119.8581,39.24089
21.212502,-120.2885,39.4738
20.0,-119.9218,39.5239
14.075,-120.4549,38.57567
10.0,-120.094,38.62627
13.050001,-120.5208,38.8577
19.9625,-120.1582,38.90858
10.0,-119.795,38.9581
19.2875,-120.223,39.19109
19.4625,-119.8581,39.24089
20.375,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
10.0,-120.094,38.62627
10.0,-120.5208,38.8577
14.2875,-120.1582,38.90858
10.0,-119.795,38.9581
15.925,-120.223,39.19109
21.562502,-119.8581,39.24089
14.1125,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
31.724998,-120.094,38.62627
10.0,-120.5208,38.8577
14.3375,-120.1582,38.90858
40.162502,-119.795,38.9581
14.2125,-120.223,39.19109
15.5125,-119.8581,39.24089
12.9875,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
20.6875,-120.094,38.62627
10.0,-120.5208,38.8577
14.325,-120.1582,38.90858
14.500001,-119.795,38.9581
15.9875,-120.223,39.19109
13.1375,-119.8581,39.24089
17.625,-120.2885,39.4738
20.0,-119.9218,39.5239
10.1875,-120.4549,38.57567
11.8375,-120.094,38.62627
10.0,-120.5208,38.8577
29.6625,-120.1582,38.90858
10.0,-119.795,38.9581
19.175001,-120.223,39.19109
16.45,-119.8581,39.24089
19.75,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
10.0,-120.094,38.62627
10.0,-120.5208,38.8577
11.5,-120.1582,38.90858
10.0,-119.795,38.9581
13.974999,-120.223,39.19109
18.337502,-119.8581,39.24089
14.837501,-120.2885,39.4738
20.0,-119.9218,39.5239
13.0,-120.4549,38.57567
11.225,-120.094,38.62627
12.974999,-120.5208,38.8577
18.825,-120.1582,38.90858
10.0,-119.795,38.9581
18.8875,-120.223,39.19109
19.4375,-119.8581,39.24089
19.4,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
17.474998,-120.094,38.62627
11.9375,-120.5208,38.8577
18.0,-120.1582,38.90858
21.9,-119.795,38.9581
16.475,-120.223,39.19109
25.249998,-119.8581,39.24089
12.7375,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
10.0,-120.094,38.62627
10.1875,-120.5208,38.8577
10.225,-120.1582,38.90858
10.0,-119.795,38.9581
15.450001,-120.223,39.19109
10.0125,-119.8581,39.24089
13.25,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
10.0,-120.094,38.62627
10.0,-120.5208,38.8577
10.0,-120.1582,38.90858
10.0,-119.795,38.9581
13.875,-120.223,39.19109
10.0,-119.8581,39.24089
10.0125,-120.2885,39.4738
20.0,-119.9218,39.5239
10.1875,-120.4549,38.57567
15.775,-120.094,38.62627
10.0,-120.5208,38.8577
10.9125,-120.1582,38.90858
10.0,-119.795,38.9581
10.1625,-120.223,39.19109
10.0,-119.8581,39.24089
11.225,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
15.062501,-120.094,38.62627
10.1875,-120.5208,38.8577
24.987501,-120.1582,38.90858
18.625,-119.795,38.9581
15.137501,-120.223,39.19109
19.9625,-119.8581,39.24089
14.8125,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
27.275002,-120.094,38.62627
10.0,-120.5208,38.8577
10.2125,-120.1582,38.90858
35.675,-119.795,38.9581
14.7,-120.223,39.19109
22.550001,-119.8581,39.24089
11.35,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
26.9875,-120.094,38.62627
10.0,-120.5208,38.8577
12.9875,-120.1582,38.90858
34.712498,-119.795,38.9581
18.125002,-120.223,39.19109
17.675,-119.8581,39.24089
15.2875,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
35.1875,-120.094,38.62627
10.0,-120.5208,38.8577
10.2125,-120.1582,38.90858
43.0125,-119.795,38.9581
14.85,-120.223,39.19109
10.0,-119.8581,39.24089
10.2,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
28.675001,-120.094,38.62627
10.0,-120.5208,38.8577
10.2125,-120.1582,38.90858
35.675003,-119.795,38.9581
13.200001,-120.223,39.19109
10.0,-119.8581,39.24089
11.325001,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
33.575,-120.094,38.62627
10.0,-120.5208,38.8577
13.549999,-120.1582,38.90858
40.775,-119.795,38.9581
11.7125,-120.223,39.19109
10.0,-119.8581,39.24089
10.6875,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
43.8375,-120.094,38.62627
10.0,-120.5208,38.8577
14.525,-120.1582,38.90858
48.3375,-119.795,38.9581
18.6875,-120.223,39.19109
16.55,-119.8581,39.24089
14.862501,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
41.1,-120.094,38.62627
10.0,-120.5208,38.8577
10.0,-120.1582,38.90858
47.0875,-119.795,38.9581
17.5125,-120.223,39.19109
10.0,-119.8581,39.24089
10.2,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
10.0,-120.094,38.62627
10.0,-120.5208,38.8577
10.2125,-120.1582,38.90858
10.0,-119.795,38.9581
10.975,-120.223,39.19109
10.0,-119.8581,39.24089
10.0,-120.2885,39.4738
20.0,-119.9218,39.5239
13.9375,-120.4549,38.57567
21.2,-120.094,38.62627
13.5,-120.5208,38.8577
10.0,-120.1582,38.90858
24.300001,-119.795,38.9581
10.1625,-120.223,39.19109
10.0,-119.8581,39.24089
10.0,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
10.0,-120.094,38.62627
10.0,-120.5208,38.8577
10.0,-120.1582,38.90858
10.0,-119.795,38.9581
10.0,-120.223,39.19109
10.0,-119.8581,39.24089
10.0,-120.2885,39.4738
20.0,-119.9218,39.5239
10.0,-120.4549,38.57567
36.6375,-120.094,38.62627
10.0,-120.5208,38.8577
23.987503,-120.1582,38.90858
42.8875,-119.795,38.9581
13.700001,-120.223,39.19109
10.0,-119.8581,39.24089
11.599999,-120.2885,39.4738
20.0,-119.9218,39.5239
