omega,lon,lat
-0.05861277,-119.9218,39.5239
0.070318066,-120.4549,38.57567
0.1318415,-120.094,38.62627
0.108404,-120.5208,38.8577
0.11133369,-120.1582,38.90858
0.085943066,-119.795,38.9581
0.1528376,-120.223,39.19109
0.06543525,-119.8581,39.24089
0.15723214,-120.2885,39.4738
0.10791572,-119.9218,39.5239
-0.03810958,-120.4549,38.57567
-0.1284416,-120.094,38.62627
-0.04592208,-120.5208,38.8577
-0.037621297,-120.1582,38.90858
0.10593339,-119.795,38.9581
-0.02687911,-120.223,39.19109
0.12595293,-119.8581,39.24089
-0.029320516,-120.2885,39.4738
0.044409953,-119.9218,39.5239
-0.023200192,-120.4549,38.57567
-0.010016598,-120.094,38.62627
-0.016364254,-120.5208,38.8577
-0.021247067,-120.1582,38.90858
-0.03394238,-119.795,38.9581
-0.00073925406,-120.223,39.19109
-0.037360348,-119.8581,39.24089
-0.031500973,-120.2885,39.4738
-0.04175488,-119.9218,39.5239
0.07802885,-120.4549,38.57567
0.1312515,-120.094,38.62627
0.09609526,-120.5208,38.8577
0.099513225,-120.1582,38.90858
0.027735882,-119.795,38.9581
0.095118694,-120.223,39.19109
0.009181194,-119.8581,39.24089
0.07802885,-120.2885,39.4738
0.036524944,-119.9218,39.5239
-0.009827927,-120.4549,38.57567
-0.040589646,-120.094,38.62627
-0.015687302,-120.5208,38.8577
-0.004456833,-120.1582,38.90858
0.031187698,-119.795,38.9581
-0.023499802,-120.223,39.19109
0.030699417,-119.8581,39.24089
-0.021546677,-120.2885,39.4738
-0.0093396455,-119.9218,39.5239
-0.011688098,-120.4549,38.57567
-0.010223255,-120.094,38.62627
-0.00827013,-120.5208,38.8577
0.004913464,-120.1582,38.90858
0.07083143,-119.795,38.9581
-0.011688098,-120.223,39.19109
0.08450331,-119.8581,39.24089
0.033722058,-120.2885,39.4738
0.060089245,-119.9218,39.5239
-0.021611057,-120.4549,38.57567
-0.048954807,-120.094,38.62627
-0.026982151,-120.5208,38.8577
-0.0011032447,-120.1582,38.90858
0.042842068,-119.795,38.9581
-0.022099338,-120.223,39.19109
0.10876004,-119.8581,39.24089
0.011592068,-120.2885,39.4738
0.08288113,-119.9218,39.5239
-0.08395754,-120.4549,38.57567
0.003933087,-120.094,38.62627
-0.109836444,-120.5208,38.8577
-0.0063208193,-120.1582,38.90858
0.11574949,-119.795,38.9581
-0.06100832,-120.223,39.19109
0.08742918,-119.8581,39.24089
0.0713159,-120.2885,39.4738
0.19338621,-119.9218,39.5239
-0.020032741,-120.4549,38.57567
0.047838353,-120.094,38.62627
-0.021985866,-120.5208,38.8577
0.09422507,-120.1582,38.90858
0.09373679,-119.795,38.9581
0.018053196,-120.223,39.19109
0.18065086,-119.8581,39.24089
0.11619773,-120.2885,39.4738
0.17283836,-119.9218,39.5239
-0.05201736,-120.4549,38.57567
-0.045181423,-120.094,38.62627
-0.11940017,-120.5208,38.8577
-0.026138455,-120.1582,38.90858
0.11692795,-119.795,38.9581
-0.089126736,-120.223,39.19109
0.12278733,-119.8581,39.24089
0.014388889,-120.2885,39.4738
0.05345139,-119.9218,39.5239
0.028684959,-120.4549,38.57567
0.09606777,-120.094,38.62627
0.03307949,-120.5208,38.8577
0.05700527,-120.1582,38.90858
0.12341152,-119.795,38.9581
0.038938865,-120.223,39.19109
0.12780605,-119.8581,39.24089
0.1160873,-120.2885,39.4738
0.08825527,-119.9218,39.5239
-0.0017819405,-120.4549,38.57567
0.011401653,-120.094,38.62627
0.005053997,-120.5208,38.8577
-0.032055378,-120.1582,38.90858
0.0021243095,-119.795,38.9581
-0.030102253,-120.223,39.19109
0.04558134,-119.8581,39.24089
0.02214384,-120.2885,39.4738
0.020678997,-119.9218,39.5239
-0.0040250197,-120.4549,38.57567
-0.061153926,-120.094,38.62627
-0.052364863,-120.5208,38.8577
-0.047970332,-120.1582,38.90858
0.0042757615,-119.795,38.9581
-0.096310176,-120.223,39.19109
0.013553105,-119.8581,39.24089
-0.07140783,-120.2885,39.4738
0.006717168,-119.9218,39.5239
0.0643023,-120.4549,38.57567
-0.013334416,-120.094,38.62627
-0.054838322,-120.5208,38.8577
0.016939022,-120.1582,38.90858
0.09359918,-119.795,38.9581
-0.0016156659,-120.223,39.19109
0.088716365,-119.8581,39.24089
0.021333553,-120.2885,39.4738
-0.0025922284,-119.9218,39.5239
-0.022405535,-120.4549,38.57567
0.055231184,-120.094,38.62627
-0.006780535,-120.5208,38.8577
0.008356184,-120.1582,38.90858
-0.01263991,-119.795,38.9581
-0.025823504,-120.223,39.19109
-0.046331316,-119.8581,39.24089
-0.03558913,-120.2885,39.4738
-0.034124285,-119.9218,39.5239
-0.03793768,-120.4549,38.57567
0.041652165,-120.094,38.62627
-0.055027522,-120.5208,38.8577
-0.02328924,-120.1582,38.90858
0.14077327,-119.795,38.9581
0.0045427904,-120.223,39.19109
0.030909978,-119.8581,39.24089
0.0929217,-120.2885,39.4738
0.14467952,-119.9218,39.5239
-0.049226157,-120.4549,38.57567
-0.016511314,-120.094,38.62627
-0.1341871,-120.5208,38.8577
0.0054613426,-120.1582,38.90858
0.12557852,-119.795,38.9581
-0.07461678,-120.223,39.19109
0.14413321,-119.8581,39.24089
-0.012605064,-120.2885,39.4738
0.03964103,-119.9218,39.5239
-0.00328397,-120.4549,38.57567
-0.0042605326,-120.094,38.62627
-0.016467564,-120.5208,38.8577
0.005016811,-120.1582,38.90858
0.09827853,-119.795,38.9581
-0.004748814,-120.223,39.19109
0.11780978,-119.8581,39.24089
0.02796603,-120.2885,39.4738
0.04310275,-119.9218,39.5239
-0.07167566,-120.4549,38.57567
-0.03310144,-120.094,38.62627
-0.050191283,-120.5208,38.8577
-0.005269408,-120.1582,38.90858
0.02500403,-119.795,38.9581
-0.037984252,-120.223,39.19109
0.09531653,-119.8581,39.24089
0.02939856,-120.2885,39.4738
0.025980592,-119.9218,39.5239
0.009289615,-120.4549,38.57567
0.060559146,-120.094,38.62627
-0.00438226,-120.5208,38.8577
0.037121646,-120.1582,38.90858
0.017590396,-119.795,38.9581
0.007824771,-120.223,39.19109
-0.0009642914,-119.8581,39.24089
0.018566959,-120.2885,39.4738
0.00050055236,-119.9218,39.5239
0.07114477,-120.4549,38.57567
0.13755101,-120.094,38.62627
0.061867423,-120.5208,38.8577
0.08139867,-120.1582,38.90858
-0.016257577,-119.795,38.9581
0.066261955,-120.223,39.19109
-0.046042733,-119.8581,39.24089
0.057961173,-120.2885,39.4738
-0.018698983,-119.9218,39.5239
-0.02713412,-120.4549,38.57567
0.010951817,-120.094,38.62627
-0.0061380267,-120.5208,38.8577
-0.01150912,-120.1582,38.90858
0.02364713,-119.795,38.9581
-0.01932162,-120.223,39.19109
0.012904942,-119.8581,39.24089
-0.0017434955,-120.2885,39.4738
-0.009555995,-119.9218,39.5239
0.024068452,-120.4549,38.57567
0.03529892,-120.094,38.62627
0.05873642,-120.5208,38.8577
0.04701767,-120.1582,38.90858
0.06654892,-119.795,38.9581
0.07436142,-120.223,39.19109
0.027486421,-119.8581,39.24089
-0.01206436,-120.2885,39.4738
0.018697359,-119.9218,39.5239
0.16404343,-120.4549,38.57567
0.29294968,-120.094,38.62627
0.20847702,-120.5208,38.8577
0.18015671,-120.1582,38.90858
0.07126999,-119.795,38.9581
0.18894577,-120.223,39.19109
0.037578583,-119.8581,39.24089
0.20164108,-120.2885,39.4738
0.10789108,-119.9218,39.5239
0.013925344,-120.4549,38.57567
0.06324175,-120.094,38.62627
0.03248003,-120.5208,38.8577
0.029062063,-120.1582,38.90858
-0.051016062,-119.795,38.9581
0.029550344,-120.223,39.19109
-0.071035594,-119.8581,39.24089
0.053476125,-120.2885,39.4738
-0.026602,-119.9218,39.5239
0.08540411,-120.4549,38.57567
0.12641974,-120.094,38.62627
0.10298224,-120.5208,38.8577
0.101517394,-120.1582,38.90858
0.026810363,-119.795,38.9581
0.101517394,-120.223,39.19109
0.018997863,-119.8581,39.24089
0.117142394,-120.2885,39.4738
0.054642394,-119.9218,39.5239
-0.017175809,-120.4549,38.57567
0.016027316,-120.094,38.62627
-0.018152371,-120.5208,38.8577
0.001378879,-120.1582,38.90858
-0.031824246,-119.795,38.9581
-0.023035184,-120.223,39.19109
-0.055261746,-119.8581,39.24089
-0.03768362,-120.2885,39.4738
-0.050378934,-119.9218,39.5239
-0.010679215,-120.4549,38.57567
0.024477035,-120.094,38.62627
-0.00872609,-120.5208,38.8577
0.0029926598,-120.1582,38.90858
-0.018003434,-119.795,38.9581
-0.018491715,-120.223,39.19109
-0.030210465,-119.8581,39.24089
-0.019956559,-120.2885,39.4738
-0.044858903,-119.9218,39.5239
-0.002024062,-120.4549,38.57567
0.051198594,-120.094,38.62627
-0.019602187,-120.5208,38.8577
0.0087181255,-120.1582,38.90858
-0.060617812,-119.795,38.9581
-0.034738906,-120.223,39.19109
-0.07868422,-119.8581,39.24089
-0.019113906,-120.2885,39.4738
-0.07966078,-119.9218,39.5239
0.041034497,-120.4549,38.57567
0.14552668,-120.094,38.62627
0.06837825,-120.5208,38.8577
0.06837825,-120.1582,38.90858
0.008807935,-119.795,38.9581
0.056659497,-120.223,39.19109
0.021991529,-119.8581,39.24089
0.0879095,-120.2885,39.4738
0.05421809,-119.9218,39.5239
0.022949323,-120.4549,38.57567
0.0024415106,-120.094,38.62627
0.02539073,-120.5208,38.8577
0.034668073,-120.1582,38.90858
0.070312604,-119.795,38.9581
0.03369151,-120.223,39.19109
0.0756837,-119.8581,39.24089
0.02929698,-120.2885,39.4738
0.04589854,-119.9218,39.5239
-0.023083054,-120.4549,38.57567
-0.016247116,-120.094,38.62627
-0.023083054,-120.5208,38.8577
0.0120731965,-120.1582,38.90858
0.06822554,-119.795,38.9581
-0.021129929,-120.223,39.19109
0.07554976,-119.8581,39.24089
-0.010387741,-120.2885,39.4738
0.02916304,-119.9218,39.5239
-0.08856811,-120.4549,38.57567
-0.13104858,-120.094,38.62627
-0.12128295,-120.5208,38.8577
-0.068060294,-120.1582,38.90858
-0.044134513,-119.795,38.9581
-0.064642325,-120.223,39.19109
-0.048529044,-119.8581,39.24089
-0.06317748,-120.2885,39.4738
-0.06903686,-119.9218,39.5239
-0.034193084,-120.4549,38.57567
-0.021497771,-120.094,38.62627
-0.065931365,-120.5208,38.8577
-0.061048552,-120.1582,38.90858
0.011217073,-119.795,38.9581
-0.053724334,-120.223,39.19109
-0.047376677,-119.8581,39.24089
-0.030775115,-120.2885,39.4738
0.008287385,-119.9218,39.5239
-0.03495676,-120.4549,38.57567
0.0753948,-120.094,38.62627
-0.025191136,-120.5208,38.8577
0.029008083,-120.1582,38.90858
0.020707302,-119.795,38.9581
-0.032515354,-120.223,39.19109
0.0026408955,-119.8581,39.24089
0.011429958,-120.2885,39.4738
0.0011760518,-119.9218,39.5239
-0.08982142,-120.4549,38.57567
0.049338736,-120.094,38.62627
-0.07419642,-120.5208,38.8577
0.02345983,-120.1582,38.90858
0.115744986,-119.795,38.9581
-0.026344858,-120.223,39.19109
0.11037389,-119.8581,39.24089
0.08205358,-120.2885,39.4738
0.103537954,-119.9218,39.5239
0.058103383,-120.4549,38.57567
0.098142445,-120.094,38.62627
0.04882604,-120.5208,38.8577
0.15380651,-120.1582,38.90858
0.1879862,-119.795,38.9581
0.086423695,-120.223,39.19109
0.15722448,-119.8581,39.24089
0.16015416,-120.2885,39.4738
0.20995885,-119.9218,39.5239
-0.058831707,-120.4549,38.57567
0.0017151684,-120.094,38.62627
-0.030511394,-120.5208,38.8577
0.020269856,-120.1582,38.90858
0.10669564,-119.795,38.9581
0.031988606,-120.223,39.19109
0.07935189,-119.8581,39.24089
0.07153939,-120.2885,39.4738
0.10327767,-119.9218,39.5239
-0.008286901,-120.4549,38.57567
-0.051743932,-120.094,38.62627
-0.04686112,-120.5208,38.8577
-0.024400182,-120.1582,38.90858
0.014174037,-119.795,38.9581
-0.05076737,-120.223,39.19109
0.05518966,-119.8581,39.24089
-0.025376745,-120.2885,39.4738
0.008314662,-119.9218,39.5239
0.02914495,-120.4549,38.57567
0.08871526,-120.094,38.62627
0.029633231,-120.5208,38.8577
0.02914495,-120.1582,38.90858
-0.008452706,-119.795,38.9581
0.031586356,-120.223,39.19109
-0.0372613,-119.8581,39.24089
0.04135198,-120.2885,39.4738
-0.0060113,-119.9218,39.5239
0.021976158,-120.4549,38.57567
0.05029647,-120.094,38.62627
0.044437096,-120.5208,38.8577
0.052249596,-120.1582,38.90858
0.0053745955,-119.795,38.9581
0.048831627,-120.223,39.19109
-0.0102504045,-119.8581,39.24089
0.048343346,-120.2885,39.4738
0.025882408,-119.9218,39.5239
-0.056542695,-120.4549,38.57567
-0.07851535,-120.094,38.62627
-0.07021457,-120.5208,38.8577
-0.052636445,-120.1582,38.90858
-0.036034882,-119.795,38.9581
-0.072655976,-120.223,39.19109
-0.041894257,-119.8581,39.24089
-0.083886445,-120.2885,39.4738
-0.06630832,-119.9218,39.5239
-0.03847848,-120.4549,38.57567
-0.056544885,-120.094,38.62627
-0.05849801,-120.5208,38.8577
-0.018947229,-120.1582,38.90858
0.07577933,-119.795,38.9581
-0.02724801,-120.223,39.19109
0.08896293,-119.8581,39.24089
0.01181449,-120.2885,39.4738
0.03525199,-119.9218,39.5239
0.063531466,-120.4549,38.57567
0.011285372,-120.094,38.62627
0.062066622,-120.5208,38.8577
0.08013303,-120.1582,38.90858
0.09185178,-119.795,38.9581
0.052300997,-120.223,39.19109
0.15679318,-119.8581,39.24089
0.07329709,-120.2885,39.4738
0.11284787,-119.9218,39.5239
0.08530077,-120.4549,38.57567
0.10824999,-120.094,38.62627
0.06430468,-120.5208,38.8577
0.090183586,-120.1582,38.90858
0.07992968,-119.795,38.9581
0.0481914,-120.223,39.19109
0.097996086,-119.8581,39.24089
0.057957023,-120.2885,39.4738
0.06332812,-119.9218,39.5239
-0.040158242,-120.4549,38.57567
0.0062284768,-120.094,38.62627
-0.02795121,-120.5208,38.8577
0.029177696,-120.1582,38.90858
0.08288863,-119.795,38.9581
0.02283004,-120.223,39.19109
0.10144332,-119.8581,39.24089
0.06238082,-120.2885,39.4738
0.091189414,-119.9218,39.5239
0.06815046,-120.4549,38.57567
0.062291086,-120.094,38.62627
0.051060617,-120.5208,38.8577
0.108677804,-120.1582,38.90858
0.14627546,-119.795,38.9581
0.06815046,-120.223,39.19109
0.17459577,-119.8581,39.24089
0.11844343,-120.2885,39.4738
0.120396554,-119.9218,39.5239
-0.027101316,-120.4549,38.57567
-0.03344897,-120.094,38.62627
-0.034913816,-120.5208,38.8577
0.028562747,-120.1582,38.90858
0.093992434,-119.795,38.9581
-0.0021989718,-120.223,39.19109
0.12573071,-119.8581,39.24089
0.027586184,-120.2885,39.4738
0.09106275,-119.9218,39.5239
-0.057467572,-120.4549,38.57567
-0.047213666,-120.094,38.62627
-0.057955854,-120.5208,38.8577
-0.021823041,-120.1582,38.90858
0.04897774,-119.795,38.9581
-0.042819135,-120.223,39.19109
0.04946602,-119.8581,39.24089
-0.020846479,-120.2885,39.4738
0.04897774,-119.9218,39.5239
-0.02359423,-120.4549,38.57567
-0.06216845,-120.094,38.62627
-0.037754387,-120.5208,38.8577
0.024745613,-120.1582,38.90858
0.107265145,-119.795,38.9581
-0.022617668,-120.223,39.19109
0.15414014,-119.8581,39.24089
-0.041660637,-120.2885,39.4738
0.01156202,-119.9218,39.5239
-0.075753145,-120.4549,38.57567
-0.09870236,-120.094,38.62627
-0.03473752,-120.5208,38.8577
-0.05475705,-120.1582,38.90858
-0.06989377,-119.795,38.9581
-0.045479707,-120.223,39.19109
-0.08551877,-119.8581,39.24089
-0.15485471,-120.2885,39.4738
-0.1343469,-119.9218,39.5239
-0.06934744,-120.4549,38.57567
-0.0835076,-120.094,38.62627
-0.04590994,-120.5208,38.8577
-0.050792754,-120.1582,38.90858
-0.021495879,-119.795,38.9581
-0.027843535,-120.223,39.19109
-0.010753691,-119.8581,39.24089
-0.075206816,-120.2885,39.4738
-0.04151541,-119.9218,39.5239
0.017303295,-120.4549,38.57567
0.04708845,-120.094,38.62627
0.040740795,-120.5208,38.8577
0.036834545,-120.1582,38.90858
0.059783764,-119.795,38.9581
0.05050642,-120.223,39.19109
0.039764233,-119.8581,39.24089
0.03048689,-120.2885,39.4738
0.01876814,-119.9218,39.5239
-0.010162376,-120.4549,38.57567
0.08114622,-120.094,38.62627
0.030364968,-120.5208,38.8577
0.0044860616,-120.1582,38.90858
-0.008697532,-119.795,38.9581
-0.009674095,-120.223,39.19109
0.009857155,-119.8581,39.24089
0.024505593,-120.2885,39.4738
-0.0072326884,-119.9218,39.5239
-0.1325756,-120.4549,38.57567
-0.13355216,-120.094,38.62627
-0.12818107,-120.5208,38.8577
-0.09204826,-120.1582,38.90858
-0.016852945,-119.795,38.9581
-0.12622795,-120.223,39.19109
0.0056079924,-119.8581,39.24089
-0.117927164,-120.2885,39.4738
-0.055427164,-119.9218,39.5239
-0.038545974,-120.4549,38.57567
-0.00973738,-120.094,38.62627
-0.06051863,-120.5208,38.8577
0.031278245,-120.1582,38.90858
0.09426653,-119.795,38.9581
-0.018526442,-120.223,39.19109
0.09621965,-119.8581,39.24089
0.009305589,-120.2885,39.4738
0.03371965,-119.9218,39.5239
-0.057327062,-120.4549,38.57567
-0.059280187,-120.094,38.62627
-0.049514562,-120.5208,38.8577
-0.024123937,-120.1582,38.90858
0.07206747,-119.795,38.9581
-0.008498937,-120.223,39.19109
0.08866903,-119.8581,39.24089
0.005172938,-120.2885,39.4738
0.032028407,-119.9218,39.5239
0.04050207,-120.4549,38.57567
0.07419348,-120.094,38.62627
0.037572384,-120.5208,38.8577
0.041478634,-120.1582,38.90858
0.0029044151,-119.795,38.9581
0.022435665,-120.223,39.19109
0.04050207,-119.8581,39.24089
0.02438879,-120.2885,39.4738
-0.009302616,-119.9218,39.5239
0.008247659,-120.4549,38.57567
0.07807188,-120.094,38.62627
0.011177346,-120.5208,38.8577
0.018013284,-120.1582,38.90858
-0.044486716,-119.795,38.9581
0.008247659,-120.223,39.19109
-0.07036562,-119.8581,39.24089
-0.0034710914,-120.2885,39.4738
-0.036674216,-119.9218,39.5239
-0.0909754,-120.4549,38.57567
-0.015291803,-120.094,38.62627
-0.07290899,-120.5208,38.8577
-0.059237115,-120.1582,38.90858
-0.040194146,-119.795,38.9581
-0.06363165,-120.223,39.19109
-0.05728399,-119.8581,39.24089
-0.058748834,-120.2885,39.4738
-0.04898321,-119.9218,39.5239
-0.07152474,-120.4549,38.57567
-0.030020833,-120.094,38.62627
-0.06810677,-120.5208,38.8577
-0.0017005205,-120.1582,38.90858
0.055916667,-119.795,38.9581
-0.034415364,-120.223,39.19109
0.063240886,-119.8581,39.24089
-0.008536458,-120.2885,39.4738
0.016365886,-119.9218,39.5239
-0.056821615,-120.4549,38.57567
-0.07147005,-120.094,38.62627
-0.06609896,-120.5208,38.8577
-0.052915365,-120.1582,38.90858
-0.019223958,-119.795,38.9581
-0.06414583,-120.223,39.19109
0.0076315105,-119.8581,39.24089
-0.09002474,-120.2885,39.4738
-0.07879427,-119.9218,39.5239
