lhtfl,lon,lat
-4.709259,-120.4549,38.57567
-29.920197,-120.094,38.62627
-62.77957,-120.5208,38.8577
-24.318634,-120.1582,38.90858
-19.373322,-119.795,38.9581
-54.974884,-120.223,39.19109
-20.404572,-119.8581,39.24089
-28.349884,-120.2885,39.4738
-31.506134,-119.9218,39.5239
2.1212769,-120.4549,38.57567
-33.15216,-120.094,38.62627
-33.753723,-120.5208,38.8577
-34.70685,-120.1582,38.90858
-23.355286,-119.795,38.9581
-37.949036,-120.223,39.19109
-26.480286,-119.8581,39.24089
-37.96466,-120.2885,39.4738
-21.386536,-119.9218,39.5239
-8.515228,-120.4549,38.57567
-69.6246,-120.094,38.62627
-42.757416,-120.5208,38.8577
-69.77304,-120.1582,38.90858
-20.671478,-119.795,38.9581
-59.874603,-120.223,39.19109
-47.874603,-119.8581,39.24089
-74.32773,-120.2885,39.4738
-29.24179,-119.9218,39.5239
3.6838074,-120.4549,38.57567
-109.792755,-120.094,38.62627
-43.909943,-120.5208,38.8577
-85.80838,-120.1582,38.90858
-41.761505,-119.795,38.9581
-54.816193,-120.223,39.19109
-70.230255,-119.8581,39.24089
-98.93338,-120.2885,39.4738
-50.699005,-119.9218,39.5239
92.00983,-120.4549,38.57567
-41.583923,-120.094,38.62627
102.40045,-120.5208,38.8577
-29.521423,-120.1582,38.90858
-20.333923,-119.795,38.9581
6.658264,-120.223,39.19109
-48.271423,-119.8581,39.24089
-22.54486,-120.2885,39.4738
-19.740173,-119.9218,39.5239
126.23007,-120.4549,38.57567
-9.2621155,-120.094,38.62627
-54.52774,-120.5208,38.8577
-14.4652405,-120.1582,38.90858
-9.535553,-119.795,38.9581
12.933197,-120.223,39.19109
-38.512115,-119.8581,39.24089
-19.77774,-120.2885,39.4738
-53.77774,-119.9218,39.5239
19.59784,-120.4549,38.57567
-23.269348,-120.094,38.62627
-33.222473,-120.5208,38.8577
-20.972473,-120.1582,38.90858
-6.519348,-119.795,38.9581
-8.972473,-120.223,39.19109
-42.3006,-119.8581,39.24089
-23.159973,-120.2885,39.4738
-53.605286,-119.9218,39.5239
8.388672,-120.4549,38.57567
-61.21289,-120.094,38.62627
-45.564453,-120.5208,38.8577
-35.39258,-120.1582,38.90858
-8.470703,-119.795,38.9581
-26.05664,-120.223,39.19109
-54.916016,-119.8581,39.24089
-52.697266,-120.2885,39.4738
-43.033203,-119.9218,39.5239
29.900543,-120.4549,38.57567
0.2911682,-120.094,38.62627
47.908356,-120.5208,38.8577
0.21304321,-120.1582,38.90858
0.07241821,-119.795,38.9581
9.705231,-120.223,39.19109
-6.490082,-119.8581,39.24089
-5.724457,-120.2885,39.4738
-37.48227,-119.9218,39.5239
17.322113,-120.4549,38.57567
-10.748199,-120.094,38.62627
20.087738,-120.5208,38.8577
-3.4981995,-120.1582,38.90858
-0.68569946,-119.795,38.9581
0.54867554,-120.223,39.19109
-4.349762,-119.8581,39.24089
-2.459137,-120.2885,39.4738
-27.459137,-119.9218,39.5239
7.087738,-120.4549,38.57567
-24.4982,-120.094,38.62627
-48.732574,-120.5208,38.8577
-19.107574,-120.1582,38.90858
-2.9356995,-119.795,38.9581
-14.427887,-120.223,39.19109
-47.724762,-119.8581,39.24089
-24.834137,-120.2885,39.4738
-50.920074,-119.9218,39.5239
27.540283,-120.4549,38.57567
-45.72534,-120.094,38.62627
17.259033,-120.5208,38.8577
-32.897217,-120.1582,38.90858
-4.1550293,-119.795,38.9581
-25.115967,-120.223,39.19109
-28.209717,-119.8581,39.24089
-41.053467,-120.2885,39.4738
-28.670654,-119.9218,39.5239
89.0499,-120.4549,38.57567
-0.78604126,-120.094,38.62627
57.96396,-120.5208,38.8577
-19.817291,-120.1582,38.90858
-4.0126038,-119.795,38.9581
-2.9969788,-120.223,39.19109
-35.887604,-119.8581,39.24089
-5.4344788,-120.2885,39.4738
-35.62198,-119.9218,39.5239
16.75766,-120.4549,38.57567
-30.765778,-120.094,38.62627
17.031097,-120.5208,38.8577
-18.539215,-120.1582,38.90858
-8.375153,-119.795,38.9581
-17.953278,-120.223,39.19109
-28.695465,-119.8581,39.24089
-21.445465,-120.2885,39.4738
-31.797028,-119.9218,39.5239
1.4423523,-120.4549,38.57567
-34.432648,-120.094,38.62627
-22.385773,-120.5208,38.8577
-44.25296,-120.1582,38.90858
-51.792023,-119.795,38.9581
-31.104523,-120.223,39.19109
-59.088898,-119.8581,39.24089
-47.049835,-120.2885,39.4738
-29.651398,-119.9218,39.5239
0.58724976,-120.4549,38.57567
-37.358063,-120.094,38.62627
-21.66275,-120.5208,38.8577
-39.076813,-120.1582,38.90858
-33.944,-119.795,38.9581
-37.7565,-120.223,39.19109
-42.522125,-119.8581,39.24089
-46.514313,-120.2885,39.4738
-29.561188,-119.9218,39.5239
1.6251831,-120.4549,38.57567
-33.10919,-120.094,38.62627
-28.734192,-120.5208,38.8577
-37.992004,-120.1582,38.90858
-32.117004,-119.795,38.9581
-33.66388,-120.223,39.19109
-38.249817,-119.8581,39.24089
-42.124817,-120.2885,39.4738
-35.78888,-119.9218,39.5239
6.1628723,-120.4549,38.57567
-35.15744,-120.094,38.62627
-70.96213,-120.5208,38.8577
-26.118378,-120.1582,38.90858
-10.540253,-119.795,38.9581
-36.399628,-120.223,39.19109
-38.430878,-119.8581,39.24089
-35.446503,-120.2885,39.4738
-45.180878,-119.9218,39.5239
12.230743,-120.4549,38.57567
-46.948944,-120.094,38.62627
-50.105194,-120.5208,38.8577
-43.80832,-120.1582,38.90858
-21.52707,-119.795,38.9581
-31.761444,-120.223,39.19109
-49.730194,-119.8581,39.24089
-43.78488,-120.2885,39.4738
-35.331757,-119.9218,39.5239
-28.38977,-120.4549,38.57567
-55.460083,-120.094,38.62627
-90.311646,-120.5208,38.8577
-58.319458,-120.1582,38.90858
-40.085083,-119.795,38.9581
-73.73352,-120.223,39.19109
-59.866333,-119.8581,39.24089
-63.444458,-120.2885,39.4738
-35.460083,-119.9218,39.5239
-6.68869,-120.4549,38.57567
-63.337128,-120.094,38.62627
-106.266815,-120.5208,38.8577
-67.47775,-120.1582,38.90858
-27.571503,-119.795,38.9581
-89.954315,-120.223,39.19109
-48.790253,-119.8581,39.24089
-62.110565,-120.2885,39.4738
-44.84494,-119.9218,39.5239
8.820557,-120.4549,38.57567
-11.304443,-120.094,38.62627
-88.16382,-120.5208,38.8577
-51.937256,-120.1582,38.90858
-5.577881,-119.795,38.9581
-69.35913,-120.223,39.19109
-37.562256,-119.8581,39.24089
-42.01538,-120.2885,39.4738
-41.48413,-119.9218,39.5239
10.529358,-120.4549,38.57567
-8.96283,-120.094,38.62627
-92.353455,-120.5208,38.8577
-63.517517,-120.1582,38.90858
0.7246704,-119.795,38.9581
-48.408142,-120.223,39.19109
-57.283142,-119.8581,39.24089
-47.501892,-120.2885,39.4738
-50.33783,-119.9218,39.5239
-101.613434,-120.4549,38.57567
-4.1056213,-120.094,38.62627
-96.93375,-120.5208,38.8577
-71.4025,-120.1582,38.90858
5.136566,-119.795,38.9581
-74.41812,-120.223,39.19109
-55.26187,-119.8581,39.24089
-66.37125,-120.2885,39.4738
-47.433746,-119.9218,39.5239
-124.369934,-120.4549,38.57567
-10.557434,-120.094,38.62627
-116.25275,-120.5208,38.8577
-32.721497,-120.1582,38.90858
0.8644409,-119.795,38.9581
-81.838684,-120.223,39.19109
-59.85431,-119.8581,39.24089
-70.10431,-120.2885,39.4738
-56.88556,-119.9218,39.5239
-119.19702,-120.4549,38.57567
-11.923584,-120.094,38.62627
-117.97827,-120.5208,38.8577
-73.90015,-120.1582,38.90858
-2.642334,-119.795,38.9581
-79.25171,-120.223,39.19109
-68.5564,-119.8581,39.24089
-72.3064,-120.2885,39.4738
-65.22046,-119.9218,39.5239
-80.29126,-120.4549,38.57567
-33.877197,-120.094,38.62627
-63.580322,-120.5208,38.8577
-47.205322,-120.1582,38.90858
-17.838135,-119.795,38.9581
-19.494385,-120.223,39.19109
-93.088135,-119.8581,39.24089
-42.455322,-120.2885,39.4738
-74.744385,-119.9218,39.5239
-67.12424,-120.4549,38.57567
-29.264862,-120.094,38.62627
-69.69455,-120.5208,38.8577
-39.241425,-120.1582,38.90858
-37.280487,-119.795,38.9581
-33.88205,-120.223,39.19109
-63.88205,-119.8581,39.24089
-42.00705,-120.2885,39.4738
-52.460175,-119.9218,39.5239
-53.338623,-120.4549,38.57567
-43.26831,-120.094,38.62627
-52.690186,-120.5208,38.8577
-35.135498,-120.1582,38.90858
-6.557373,-119.795,38.9581
-20.744873,-120.223,39.19109
-52.252686,-119.8581,39.24089
-35.815186,-120.2885,39.4738
-40.127686,-119.9218,39.5239
17.338074,-120.4549,38.57567
-18.099426,-120.094,38.62627
20.697449,-120.5208,38.8577
-23.372864,-120.1582,38.90858
-16.333801,-119.795,38.9581
-10.568176,-120.223,39.19109
-25.825989,-119.8581,39.24089
-27.068176,-120.2885,39.4738
-48.130676,-119.9218,39.5239
-26.056427,-120.4549,38.57567
-29.431427,-120.094,38.62627
-28.43924,-120.5208,38.8577
-18.642365,-120.1582,38.90858
-2.7829895,-119.795,38.9581
-38.12674,-120.223,39.19109
-29.978302,-119.8581,39.24089
-26.493927,-120.2885,39.4738
-46.06424,-119.9218,39.5239
-62.680054,-120.4549,38.57567
-70.04724,-120.094,38.62627
-62.711304,-120.5208,38.8577
-68.38318,-120.1582,38.90858
-14.555054,-119.795,38.9581
-61.57849,-120.223,39.19109
-108.87537,-119.8581,39.24089
-88.00037,-120.2885,39.4738
-67.53943,-119.9218,39.5239
-18.496185,-120.4549,38.57567
-27.54306,-120.094,38.62627
-79.6915,-120.5208,38.8577
-41.144623,-120.1582,38.90858
-2.5586853,-119.795,38.9581
-11.941498,-120.223,39.19109
-80.16806,-119.8581,39.24089
-37.16806,-120.2885,39.4738
-60.152435,-119.9218,39.5239
-97.43561,-120.4549,38.57567
-32.201233,-120.094,38.62627
-89.70123,-120.5208,38.8577
-36.084045,-120.1582,38.90858
-23.216858,-119.795,38.9581
-25.209045,-120.223,39.19109
-86.20123,-119.8581,39.24089
-38.466858,-120.2885,39.4738
-73.990295,-119.9218,39.5239
-36.366577,-120.4549,38.57567
-48.515015,-120.094,38.62627
-42.56189,-120.5208,38.8577
-41.015015,-120.1582,38.90858
-54.257202,-119.795,38.9581
-25.34314,-120.223,39.19109
-72.24939,-119.8581,39.24089
-44.202515,-120.2885,39.4738
-44.741577,-119.9218,39.5239
-65.37375,-120.4549,38.57567
-41.62375,-120.094,38.62627
-67.89719,-120.5208,38.8577
-47.428436,-120.1582,38.90858
-68.87375,-119.795,38.9581
-32.772186,-120.223,39.19109
-72.93625,-119.8581,39.24089
-47.06125,-120.2885,39.4738
-51.858124,-119.9218,39.5239
-72.343414,-120.4549,38.57567
-59.007477,-120.094,38.62627
-75.41373,-120.5208,38.8577
-53.64029,-120.1582,38.90858
-64.95279,-119.795,38.9581
-49.374664,-120.223,39.19109
-67.812164,-119.8581,39.24089
-48.85904,-120.2885,39.4738
-60.60904,-119.9218,39.5239
-133.36063,-120.4549,38.57567
-72.35281,-120.094,38.62627
-126.45438,-120.5208,38.8577
-75.44656,-120.1582,38.90858
-66.27469,-119.795,38.9581
-85.86844,-120.223,39.19109
-59.33719,-119.8581,39.24089
-71.98563,-120.2885,39.4738
-57.99344,-119.9218,39.5239
-80.38156,-120.4549,38.57567
-28.483124,-120.094,38.62627
-61.56906,-120.5208,38.8577
-52.014374,-120.1582,38.90858
-25.022186,-119.795,38.9581
-48.608124,-120.223,39.19109
-56.365936,-119.8581,39.24089
-49.897186,-120.2885,39.4738
-46.639374,-119.9218,39.5239
-42.93329,-120.4549,38.57567
-22.691101,-120.094,38.62627
-51.448914,-120.5208,38.8577
-14.761414,-120.1582,38.90858
-79.93329,-119.795,38.9581
6.0042114,-120.223,39.19109
-60.65985,-119.8581,39.24089
-10.308289,-120.2885,39.4738
-71.300476,-119.9218,39.5239
-78.95535,-120.4549,38.57567
-76.26004,-120.094,38.62627
-75.1116,-120.5208,38.8577
-13.345978,-120.1582,38.90858
-77.32254,-119.795,38.9581
-24.72879,-120.223,39.19109
-58.877228,-119.8581,39.24089
-34.377228,-120.2885,39.4738
-60.29129,-119.9218,39.5239
-70.34021,-120.4549,38.57567
-64.7074,-120.094,38.62627
-69.137085,-120.5208,38.8577
-76.418335,-120.1582,38.90858
-83.62146,-119.795,38.9581
-51.426147,-120.223,39.19109
-61.660522,-119.8581,39.24089
-62.105835,-120.2885,39.4738
-67.0824,-119.9218,39.5239
-19.789215,-120.4549,38.57567
-37.414215,-120.094,38.62627
-12.77359,-120.5208,38.8577
-28.476715,-120.1582,38.90858
-75.14859,-119.795,38.9581
0.9607849,-120.223,39.19109
-59.61734,-119.8581,39.24089
-26.52359,-120.2885,39.4738
-56.828278,-119.9218,39.5239
-69.776245,-120.4549,38.57567
-90.82312,-120.094,38.62627
-63.080933,-120.5208,38.8577
-57.705933,-120.1582,38.90858
-83.307495,-119.795,38.9581
-35.987183,-120.223,39.19109
-79.65906,-119.8581,39.24089
-61.893433,-120.2885,39.4738
-54.54187,-119.9218,39.5239
-114.93643,-120.4549,38.57567
-89.49893,-120.094,38.62627
-104.39737,-120.5208,38.8577
-92.21768,-120.1582,38.90858
-96.912994,-119.795,38.9581
-53.662994,-120.223,39.19109
-87.194244,-119.8581,39.24089
-52.24893,-120.2885,39.4738
-67.71768,-119.9218,39.5239
-110.07773,-120.4549,38.57567
-101.71054,-120.094,38.62627
-97.96835,-120.5208,38.8577
-90.413666,-120.1582,38.90858
-109.83554,-119.795,38.9581
-49.405853,-120.223,39.19109
-99.65585,-119.8581,39.24089
-81.73398,-120.2885,39.4738
-70.882416,-119.9218,39.5239
-116.91876,-120.4549,38.57567
-66.301575,-120.094,38.62627
-125.4422,-120.5208,38.8577
-52.457825,-120.1582,38.90858
-100.20001,-119.795,38.9581
-102.13751,-120.223,39.19109
-95.45001,-119.8581,39.24089
-38.871887,-120.2885,39.4738
-74.614075,-119.9218,39.5239
-164.3984,-120.4549,38.57567
-97.53122,-120.094,38.62627
-142.93747,-120.5208,38.8577
-63.304657,-120.1582,38.90858
-73.53903,-119.795,38.9581
-105.359344,-120.223,39.19109
-82.69528,-119.8581,39.24089
-74.84372,-120.2885,39.4738
-57.828094,-119.9218,39.5239
-105.284515,-120.4549,38.57567
-40.557953,-120.094,38.62627
-98.57358,-120.5208,38.8577
-48.440765,-120.1582,38.90858
-33.886078,-119.795,38.9581
-45.222015,-120.223,39.19109
-51.76889,-119.8581,39.24089
-41.026703,-120.2885,39.4738
-47.23764,-119.9218,39.5239
-135.95013,-120.4549,38.57567
-46.62982,-120.094,38.62627
-129.98138,-120.5208,38.8577
-62.543884,-120.1582,38.90858
-39.450134,-119.795,38.9581
-50.62982,-120.223,39.19109
-57.575134,-119.8581,39.24089
-57.91107,-120.2885,39.4738
-56.200134,-119.9218,39.5239
-129.54987,-120.4549,38.57567
-37.15143,-120.094,38.62627
-136.81549,-120.5208,38.8577
-95.831116,-120.1582,38.90858
-33.94049,-119.795,38.9581
-81.85455,-120.223,39.19109
-77.56549,-119.8581,39.24089
-87.706116,-120.2885,39.4738
-71.50299,-119.9218,39.5239
-127.81601,-120.4549,38.57567
-64.47226,-120.094,38.62627
-121.57382,-120.5208,38.8577
-104.32382,-120.1582,38.90858
-86.21445,-119.795,38.9581
-57.175385,-120.223,39.19109
-98.56601,-119.8581,39.24089
-89.01132,-120.2885,39.4738
-68.90195,-119.9218,39.5239
-83.267,-120.4549,38.57567
-84.7045,-120.094,38.62627
-79.90762,-120.5208,38.8577
-113.767,-120.1582,38.90858
-47.96231,-119.795,38.9581
-85.25137,-120.223,39.19109
-95.59512,-119.8581,39.24089
-92.09512,-120.2885,39.4738
-65.767,-119.9218,39.5239
-50.58838,-120.4549,38.57567
-12.830566,-120.094,38.62627
-68.20557,-120.5208,38.8577
-30.369629,-120.1582,38.90858
-8.057129,-119.795,38.9581
-8.854004,-120.223,39.19109
-62.111816,-119.8581,39.24089
-21.064941,-120.2885,39.4738
-54.99463,-119.9218,39.5239
-128.1702,-120.4549,38.57567
-20.506134,-120.094,38.62627
-142.95926,-120.5208,38.8577
-107.224884,-120.1582,38.90858
-8.396759,-119.795,38.9581
-97.45145,-120.223,39.19109
-88.662384,-119.8581,39.24089
-97.693634,-120.2885,39.4738
-74.02176,-119.9218,39.5239
-150.58762,-120.4549,38.57567
-129.6423,-120.094,38.62627
-170.94699,-120.5208,38.8577
-123.00168,-120.1582,38.90858
-121.13449,-119.795,38.9581
-163.22824,-120.223,39.19109
-106.03293,-119.8581,39.24089
-111.69699,-120.2885,39.4738
-86.3298,-119.9218,39.5239
-84.8862,-120.4549,38.57567
-95.81589,-120.094,38.62627
-148.28464,-120.5208,38.8577
-117.45651,-120.1582,38.90858
-88.62839,-119.795,38.9581
-152.62839,-120.223,39.19109
-112.745575,-119.8581,39.24089
-112.026825,-120.2885,39.4738
-87.089325,-119.9218,39.5239
-117.17761,-120.4549,38.57567
-113.42761,-120.094,38.62627
-120.70886,-120.5208,38.8577
-92.11511,-120.1582,38.90858
-122.716675,-119.795,38.9581
-106.7948,-120.223,39.19109
-105.99011,-119.8581,39.24089
-85.7323,-120.2885,39.4738
-82.55261,-119.9218,39.5239
-132.07852,-120.4549,38.57567
-21.586334,-120.094,38.62627
-131.57071,-120.5208,38.8577
-33.79727,-120.1582,38.90858
-29.63321,-119.795,38.9581
-71.7504,-120.223,39.19109
-80.10196,-119.8581,39.24089
-70.5629,-120.2885,39.4738
-70.84415,-119.9218,39.5239
