hlcy,lon,lat
56.705643,-119.9218,39.5239
103.648155,-120.4549,38.57567
105.523155,-120.094,38.62627
100.52317,-120.5208,38.8577
99.898155,-120.1582,38.90858
108.148155,-119.795,38.9581
109.27317,-120.223,39.19109
111.398155,-119.8581,39.24089
107.14817,-120.2885,39.4738
102.023155,-119.9218,39.5239
13.932705,-120.4549,38.57567
36.557705,-120.094,38.62627
2.932705,-120.5208,38.8577
-2.567295,-120.1582,38.90858
11.057705,-119.795,38.9581
-0.5672951,-120.223,39.19109
2.557705,-119.8581,39.24089
6.057705,-120.2885,39.4738
3.182705,-119.9218,39.5239
50.766685,-120.4549,38.57567
41.641685,-120.094,38.62627
49.641685,-120.5208,38.8577
50.141685,-120.1582,38.90858
55.641685,-119.795,38.9581
58.516685,-120.223,39.19109
55.766685,-119.8581,39.24089
53.891685,-120.2885,39.4738
56.641685,-119.9218,39.5239
80.82927,-120.4549,38.57567
72.07927,-120.094,38.62627
72.07927,-120.5208,38.8577
54.579277,-120.1582,38.90858
68.32928,-119.795,38.9581
67.07928,-120.223,39.19109
72.07928,-119.8581,39.24089
73.32927,-120.2885,39.4738
67.07928,-119.9218,39.5239
88.825806,-120.4549,38.57567
56.450813,-120.094,38.62627
85.075806,-120.5208,38.8577
83.325806,-120.1582,38.90858
82.950806,-119.795,38.9581
88.450806,-120.223,39.19109
81.825806,-119.8581,39.24089
76.325806,-120.2885,39.4738
78.950806,-119.9218,39.5239
51.237118,-120.4549,38.57567
34.862118,-120.094,38.62627
40.862118,-120.5208,38.8577
36.237118,-120.1582,38.90858
34.237118,-119.795,38.9581
36.987118,-120.223,39.19109
34.737118,-119.8581,39.24089
29.737118,-120.2885,39.4738
30.612118,-119.9218,39.5239
11.636553,-120.4549,38.57567
7.636553,-120.094,38.62627
8.011553,-120.5208,38.8577
8.511553,-120.1582,38.90858
8.886553,-119.795,38.9581
6.261553,-120.223,39.19109
4.511553,-119.8581,39.24089
3.3865528,-120.2885,39.4738
3.6365528,-119.9218,39.5239
101.291504,-120.4549,38.57567
53.79151,-120.094,38.62627
82.54151,-120.5208,38.8577
71.29151,-120.1582,38.90858
51.29151,-119.795,38.9581
76.29151,-120.223,39.19109
56.29151,-119.8581,39.24089
61.29151,-120.2885,39.4738
51.29151,-119.9218,39.5239
140.33702,-120.4549,38.57567
131.08702,-120.094,38.62627
131.71202,-120.5208,38.8577
123.33702,-120.1582,38.90858
124.08702,-119.795,38.9581
125.71202,-120.223,39.19109
133.58702,-119.8581,39.24089
114.58702,-120.2885,39.4738
117.71202,-119.9218,39.5239
187.93576,-120.4549,38.57567
172.06076,-120.094,38.62627
160.93576,-120.5208,38.8577
201.68576,-120.1582,38.90858
193.56076,-119.795,38.9581
180.68576,-120.223,39.19109
176.06076,-119.8581,39.24089
152.31076,-120.2885,39.4738
154.81076,-119.9218,39.5239
221.16678,-120.4549,38.57567
205.16678,-120.094,38.62627
185.66678,-120.5208,38.8577
214.16678,-120.1582,38.90858
215.04178,-119.795,38.9581
196.91678,-120.223,39.19109
198.91678,-119.8581,39.24089
165.16678,-120.2885,39.4738
149.04178,-119.9218,39.5239
93.14998,-120.4549,38.57567
116.77498,-120.094,38.62627
73.89998,-120.5208,38.8577
92.14998,-120.1582,38.90858
92.77498,-119.795,38.9581
76.14998,-120.223,39.19109
68.64998,-119.8581,39.24089
60.64998,-120.2885,39.4738
60.64998,-119.9218,39.5239
206.8882,-120.4549,38.57567
203.76318,-120.094,38.62627
210.8882,-120.5208,38.8577
199.01318,-120.1582,38.90858
183.88818,-119.795,38.9581
192.63818,-120.223,39.19109
193.38818,-119.8581,39.24089
178.51318,-120.2885,39.4738
174.88818,-119.9218,39.5239
41.271137,-120.4549,38.57567
37.271137,-120.094,38.62627
45.521137,-120.5208,38.8577
46.896137,-120.1582,38.90858
47.146137,-119.795,38.9581
47.021137,-120.223,39.19109
51.896137,-119.8581,39.24089
46.771137,-120.2885,39.4738
50.771137,-119.9218,39.5239
105.5883,-120.4549,38.57567
88.0883,-120.094,38.62627
98.0883,-120.5208,38.8577
99.3383,-120.1582,38.90858
76.8383,-119.795,38.9581
86.8383,-120.223,39.19109
75.5883,-119.8581,39.24089
63.088303,-120.2885,39.4738
59.338303,-119.9218,39.5239
146.52618,-120.4549,38.57567
145.2762,-120.094,38.62627
135.27618,-120.5208,38.8577
152.77618,-120.1582,38.90858
141.52618,-119.795,38.9581
147.77618,-120.223,39.19109
146.52618,-119.8581,39.24089
137.7762,-120.2885,39.4738
129.0262,-119.9218,39.5239
265.1504,-120.4549,38.57567
287.6504,-120.094,38.62627
241.40038,-120.5208,38.8577
281.4004,-120.1582,38.90858
277.6504,-119.795,38.9581
261.4004,-120.223,39.19109
266.4004,-119.8581,39.24089
235.15038,-120.2885,39.4738
221.40038,-119.9218,39.5239
162.27875,-120.4549,38.57567
138.90375,-120.094,38.62627
183.52875,-120.5208,38.8577
168.40375,-120.1582,38.90858
143.27875,-119.795,38.9581
185.52875,-120.223,39.19109
163.52875,-119.8581,39.24089
170.40375,-120.2885,39.4738
161.52875,-119.9218,39.5239
265.84985,-120.4549,38.57567
236.34987,-120.094,38.62627
255.22487,-120.5208,38.8577
275.34985,-120.1582,38.90858
237.09987,-119.795,38.9581
268.59985,-120.223,39.19109
236.34987,-119.8581,39.24089
226.59987,-120.2885,39.4738
212.84987,-119.9218,39.5239
423.29926,-120.4549,38.57567
384.54926,-120.094,38.62627
423.29926,-120.5208,38.8577
470.79926,-120.1582,38.90858
455.79926,-119.795,38.9581
474.54926,-120.223,39.19109
480.79926,-119.8581,39.24089
472.04926,-120.2885,39.4738
452.04926,-119.9218,39.5239
269.08594,-120.4549,38.57567
271.58594,-120.094,38.62627
230.33595,-120.5208,38.8577
291.58594,-120.1582,38.90858
300.33594,-119.795,38.9581
269.08594,-120.223,39.19109
281.58594,-119.8581,39.24089
250.33595,-120.2885,39.4738
250.33595,-119.9218,39.5239
376.81958,-120.4549,38.57567
374.31958,-120.094,38.62627
350.56958,-120.5208,38.8577
385.56958,-120.1582,38.90858
373.06958,-119.795,38.9581
361.81958,-120.223,39.19109
359.31958,-119.8581,39.24089
305.56958,-120.2885,39.4738
291.81958,-119.9218,39.5239
176.34409,-120.4549,38.57567
197.84407,-120.094,38.62627
187.59407,-120.5208,38.8577
211.71907,-120.1582,38.90858
195.46907,-119.795,38.9581
205.84407,-120.223,39.19109
204.46907,-119.8581,39.24089
183.84407,-120.2885,39.4738
168.84409,-119.9218,39.5239
101.13753,-120.4549,38.57567
111.13753,-120.094,38.62627
101.13753,-120.5208,38.8577
104.88753,-120.1582,38.90858
89.88753,-119.795,38.9581
98.63753,-120.223,39.19109
92.38753,-119.8581,39.24089
84.88753,-120.2885,39.4738
81.13753,-119.9218,39.5239
54.16967,-120.4549,38.57567
61.66967,-120.094,38.62627
59.16967,-120.5208,38.8577
55.41967,-120.1582,38.90858
59.16967,-119.795,38.9581
56.66967,-120.223,39.19109
62.91967,-119.8581,39.24089
57.91967,-120.2885,39.4738
61.66967,-119.9218,39.5239
124.67351,-120.4549,38.57567
144.67351,-120.094,38.62627
127.17351,-120.5208,38.8577
138.42351,-120.1582,38.90858
143.42351,-119.795,38.9581
128.42351,-120.223,39.19109
140.92351,-119.8581,39.24089
127.17351,-120.2885,39.4738
133.42351,-119.9218,39.5239
149.19545,-120.4549,38.57567
154.19545,-120.094,38.62627
135.44545,-120.5208,38.8577
137.94545,-120.1582,38.90858
136.69545,-119.795,38.9581
129.19545,-120.223,39.19109
137.94545,-119.8581,39.24089
117.94545,-120.2885,39.4738
120.44545,-119.9218,39.5239
45.90341,-120.4549,38.57567
64.65341,-120.094,38.62627
35.903404,-120.5208,38.8577
29.653408,-120.1582,38.90858
33.403404,-119.795,38.9581
20.90341,-120.223,39.19109
29.653408,-119.8581,39.24089
18.40341,-120.2885,39.4738
20.90341,-119.9218,39.5239
112.68959,-120.4549,38.57567
98.8146,-120.094,38.62627
124.31459,-120.5208,38.8577
91.6896,-120.1582,38.90858
78.8146,-119.795,38.9581
101.6896,-120.223,39.19109
108.5646,-119.8581,39.24089
93.4396,-120.2885,39.4738
90.5646,-119.9218,39.5239
85.71369,-120.4549,38.57567
83.08869,-120.094,38.62627
86.96369,-120.5208,38.8577
90.33869,-120.1582,38.90858
83.21369,-119.795,38.9581
95.33869,-120.223,39.19109
83.71369,-119.8581,39.24089
85.21369,-120.2885,39.4738
89.08869,-119.9218,39.5239
149.10735,-120.4549,38.57567
117.857346,-120.094,38.62627
170.35733,-120.5208,38.8577
165.35733,-120.1582,38.90858
130.35735,-119.795,38.9581
175.35733,-120.223,39.19109
150.35733,-119.8581,39.24089
156.60733,-120.2885,39.4738
141.60735,-119.9218,39.5239
290.28632,-120.4549,38.57567
250.2863,-120.094,38.62627
307.78632,-120.5208,38.8577
310.28632,-120.1582,38.90858
266.53632,-119.795,38.9581
315.28632,-120.223,39.19109
301.53632,-119.8581,39.24089
299.03632,-120.2885,39.4738
276.53632,-119.9218,39.5239
313.94348,-120.4549,38.57567
255.44345,-120.094,38.62627
301.06848,-120.5208,38.8577
313.44348,-120.1582,38.90858
298.44345,-119.795,38.9581
319.31848,-120.223,39.19109
325.69348,-119.8581,39.24089
312.56848,-120.2885,39.4738
283.81845,-119.9218,39.5239
254.66704,-120.4549,38.57567
218.41704,-120.094,38.62627
249.66704,-120.5208,38.8577
284.66705,-120.1582,38.90858
262.16705,-119.795,38.9581
285.91705,-120.223,39.19109
298.41705,-119.8581,39.24089
