rcq,lon,lat
0.8974999,-119.8581,39.24089
0.91249996,-120.2885,39.4738
0.8825,-119.9218,39.5239
0.95000005,-120.4549,38.57567
0.975,-120.094,38.62627
0.96250004,-120.5208,38.8577
0.97125006,-120.1582,38.90858
0.93625,-119.795,38.9581
0.98125005,-120.223,39.19109
0.94375014,-119.8581,39.24089
0.98125,-120.2885,39.4738
0.90874994,-119.9218,39.5239
0.9625001,-120.4549,38.57567
0.98,-120.094,38.62627
0.96875,-120.5208,38.8577
0.97375,-120.1582,38.90858
0.93,-119.795,38.9581
0.9812499,-120.223,39.19109
0.93750006,-119.8581,39.24089
0.9812499,-120.2885,39.4738
0.90624994,-119.9218,39.5239
0.96875,-120.4549,38.57567
0.96625,-120.094,38.62627
0.96500003,-120.5208,38.8577
0.96125007,-120.1582,38.90858
0.9175,-119.795,38.9581
0.9775001,-120.223,39.19109
0.93250006,-119.8581,39.24089
0.9700001,-120.2885,39.4738
0.905,-119.9218,39.5239
0.9425,-120.4549,38.57567
0.9225,-120.094,38.62627
0.925,-120.5208,38.8577
0.92249995,-120.1582,38.90858
0.90125,-119.795,38.9581
0.94000006,-120.223,39.19109
0.90875,-119.8581,39.24089
0.93625,-120.2885,39.4738
0.8875,-119.9218,39.5239
0.95000005,-120.4549,38.57567
0.98249996,-120.094,38.62627
0.9275,-120.5208,38.8577
0.97375,-120.1582,38.90858
0.95125,-119.795,38.9581
0.96375006,-120.223,39.19109
0.94875,-119.8581,39.24089
0.97499996,-120.2885,39.4738
0.92125005,-119.9218,39.5239
0.97875,-120.4549,38.57567
0.99125,-120.094,38.62627
0.9725,-120.5208,38.8577
0.9912499,-120.1582,38.90858
0.97875,-119.795,38.9581
0.98875,-120.223,39.19109
0.97125006,-119.8581,39.24089
0.99,-120.2885,39.4738
0.96124995,-119.9218,39.5239
0.965,-120.4549,38.57567
0.95750004,-120.094,38.62627
0.95500004,-120.5208,38.8577
0.96,-120.1582,38.90858
0.93625,-119.795,38.9581
0.97125,-120.223,39.19109
0.94124997,-119.8581,39.24089
0.96374995,-120.2885,39.4738
0.9225,-119.9218,39.5239
0.92925,-120.4549,38.57567
0.88374996,-120.094,38.62627
0.90125,-120.5208,38.8577
0.8867501,-120.1582,38.90858
0.897,-119.795,38.9581
0.91162497,-120.223,39.19109
0.89650005,-119.8581,39.24089
0.90349996,-120.2885,39.4738
0.88875,-119.9218,39.5239
0.96375006,-120.4549,38.57567
0.98,-120.094,38.62627
0.95750004,-120.5208,38.8577
0.9775,-120.1582,38.90858
0.945,-119.795,38.9581
0.98,-120.223,39.19109
0.95250005,-119.8581,39.24089
0.985,-120.2885,39.4738
0.92125,-119.9218,39.5239
0.9575,-120.4549,38.57567
0.9725,-120.094,38.62627
0.96125007,-120.5208,38.8577
0.97125,-120.1582,38.90858
0.93874997,-119.795,38.9581
0.98125,-120.223,39.19109
0.94625,-119.8581,39.24089
0.97875,-120.2885,39.4738
0.9125,-119.9218,39.5239
0.967875,-120.4549,38.57567
0.97000015,-120.094,38.62627
0.954375,-120.5208,38.8577
0.9648751,-120.1582,38.90858
0.929875,-119.795,38.9581
0.974625,-120.223,39.19109
0.94225,-119.8581,39.24089
0.969625,-120.2885,39.4738
0.930625,-119.9218,39.5239
0.94875,-120.4549,38.57567
0.96375,-120.094,38.62627
0.9425,-120.5208,38.8577
0.95875,-120.1582,38.90858
0.94,-119.795,38.9581
0.96500003,-120.223,39.19109
0.94000006,-119.8581,39.24089
0.96500003,-120.2885,39.4738
0.92125005,-119.9218,39.5239
0.95500004,-120.4549,38.57567
0.97375005,-120.094,38.62627
0.93375,-120.5208,38.8577
0.96000004,-120.1582,38.90858
0.9425,-119.795,38.9581
0.9625001,-120.223,39.19109
0.94,-119.8581,39.24089
0.96375,-120.2885,39.4738
0.92750007,-119.9218,39.5239
0.90462506,-120.4549,38.57567
0.95449996,-120.094,38.62627
0.87600005,-120.5208,38.8577
0.95262504,-120.1582,38.90858
0.96225,-119.795,38.9581
0.9205,-120.223,39.19109
0.94662505,-119.8581,39.24089
0.95512503,-120.2885,39.4738
0.932375,-119.9218,39.5239
0.87624997,-120.4549,38.57567
0.89374995,-120.094,38.62627
0.82374996,-120.5208,38.8577
0.90375,-120.1582,38.90858
0.93125004,-119.795,38.9581
0.88375,-120.223,39.19109
0.9225001,-119.8581,39.24089
0.91999996,-120.2885,39.4738
0.90374994,-119.9218,39.5239
0.89625007,-120.4549,38.57567
0.95500004,-120.094,38.62627
0.87874997,-120.5208,38.8577
0.95250005,-120.1582,38.90858
0.95374995,-119.795,38.9581
0.93625003,-120.223,39.19109
0.95375,-119.8581,39.24089
0.965,-120.2885,39.4738
0.935,-119.9218,39.5239
0.826375,-120.4549,38.57567
0.89524996,-120.094,38.62627
0.80850005,-120.5208,38.8577
0.91762507,-120.1582,38.90858
0.943625,-119.795,38.9581
0.88487494,-120.223,39.19109
0.928875,-119.8581,39.24089
0.93375,-120.2885,39.4738
0.9175,-119.9218,39.5239
0.861875,-120.4549,38.57567
0.8242501,-120.094,38.62627
0.78900003,-120.5208,38.8577
0.86050004,-120.1582,38.90858
0.92249995,-119.795,38.9581
0.834,-120.223,39.19109
0.89575,-119.8581,39.24089
0.87200004,-120.2885,39.4738
0.883375,-119.9218,39.5239
0.84375,-120.4549,38.57567
0.79625005,-120.094,38.62627
0.77750003,-120.5208,38.8577
0.82337505,-120.1582,38.90858
0.90325,-119.795,38.9581
0.80512506,-120.223,39.19109
0.8836251,-119.8581,39.24089
0.84800005,-120.2885,39.4738
0.884625,-119.9218,39.5239
0.81125003,-120.4549,38.57567
0.78875,-120.094,38.62627
0.75624996,-120.5208,38.8577
0.7950001,-120.1582,38.90858
0.87499994,-119.795,38.9581
0.78874993,-120.223,39.19109
0.865,-119.8581,39.24089
0.8162501,-120.2885,39.4738
0.85125,-119.9218,39.5239
0.73637503,-120.4549,38.57567
0.82100004,-120.094,38.62627
0.725875,-120.5208,38.8577
0.79587495,-120.1582,38.90858
0.83887506,-119.795,38.9581
0.7945,-120.223,39.19109
0.8262501,-119.8581,39.24089
0.8121251,-120.2885,39.4738
0.823375,-119.9218,39.5239
0.73875,-120.4549,38.57567
0.8437501,-120.094,38.62627
0.73125005,-120.5208,38.8577
0.8150001,-120.1582,38.90858
0.83875,-119.795,38.9581
0.80875003,-120.223,39.19109
0.82625,-119.8581,39.24089
0.8287501,-120.2885,39.4738
0.80250007,-119.9218,39.5239
0.88837504,-120.4549,38.57567
0.9136251,-120.094,38.62627
0.893,-120.5208,38.8577
0.87687504,-120.1582,38.90858
0.87262505,-119.795,38.9581
0.90287507,-120.223,39.19109
0.87075,-119.8581,39.24089
0.88675,-120.2885,39.4738
0.837,-119.9218,39.5239
0.90625,-120.4549,38.57567
0.9512501,-120.094,38.62627
0.9175,-120.5208,38.8577
0.9362501,-120.1582,38.90858
0.9250001,-119.795,38.9581
0.94375,-120.223,39.19109
0.93000007,-119.8581,39.24089
0.9425,-120.2885,39.4738
0.91,-119.9218,39.5239
0.88625,-120.4549,38.57567
0.9175,-120.094,38.62627
0.89125,-120.5208,38.8577
0.90875,-120.1582,38.90858
0.91,-119.795,38.9581
0.925,-120.223,39.19109
0.90625006,-119.8581,39.24089
0.9225,-120.2885,39.4738
0.89750004,-119.9218,39.5239
0.96625,-120.4549,38.57567
0.97749996,-120.094,38.62627
0.9725,-120.5208,38.8577
0.97749996,-120.1582,38.90858
0.93375003,-119.795,38.9581
0.98125,-120.223,39.19109
0.9475001,-119.8581,39.24089
0.9825,-120.2885,39.4738
0.9287499,-119.9218,39.5239
0.89175004,-120.4549,38.57567
0.9295,-120.094,38.62627
0.90450007,-120.5208,38.8577
0.93799996,-120.1582,38.90858
0.95387506,-119.795,38.9581
0.933375,-120.223,39.19109
0.94299996,-119.8581,39.24089
0.94600004,-120.2885,39.4738
0.92425,-119.9218,39.5239
0.83250004,-120.4549,38.57567
0.8275,-120.094,38.62627
0.84000003,-120.5208,38.8577
0.81624997,-120.1582,38.90858
0.83500004,-119.795,38.9581
0.86,-120.223,39.19109
0.83500004,-119.8581,39.24089
0.83625007,-120.2885,39.4738
0.815,-119.9218,39.5239
0.91812503,-120.4549,38.57567
0.94687504,-120.094,38.62627
0.934625,-120.5208,38.8577
0.9265001,-120.1582,38.90858
0.87775004,-119.795,38.9581
0.95837504,-120.223,39.19109
0.88600004,-119.8581,39.24089
0.93587506,-120.2885,39.4738
0.84987503,-119.9218,39.5239
0.90987504,-120.4549,38.57567
0.96312505,-120.094,38.62627
0.9150001,-120.5208,38.8577
0.94737506,-120.1582,38.90858
0.893875,-119.795,38.9581
0.96524996,-120.223,39.19109
0.902875,-119.8581,39.24089
0.954375,-120.2885,39.4738
0.862625,-119.9218,39.5239
0.92125,-120.4549,38.57567
0.9575,-120.094,38.62627
0.93125,-120.5208,38.8577
0.94375,-120.1582,38.90858
0.90999997,-119.795,38.9581
0.9549999,-120.223,39.19109
0.92,-119.8581,39.24089
0.955,-120.2885,39.4738
0.8975,-119.9218,39.5239
0.916,-120.4549,38.57567
0.948125,-120.094,38.62627
0.92612505,-120.5208,38.8577
0.946125,-120.1582,38.90858
0.92737496,-119.795,38.9581
0.962875,-120.223,39.19109
0.93237495,-119.8581,39.24089
0.95225,-120.2885,39.4738
0.913125,-119.9218,39.5239
0.88100004,-120.4549,38.57567
0.8805,-120.094,38.62627
0.86887497,-120.5208,38.8577
0.89125,-120.1582,38.90858
0.89274997,-119.795,38.9581
0.885875,-120.223,39.19109
0.8993751,-119.8581,39.24089
0.91237503,-120.2885,39.4738
0.88874996,-119.9218,39.5239
0.764875,-120.4549,38.57567
0.8368751,-120.094,38.62627
0.74775,-120.5208,38.8577
0.84462506,-120.1582,38.90858
0.857,-119.795,38.9581
0.8203751,-120.223,39.19109
0.86450005,-119.8581,39.24089
0.86625,-120.2885,39.4738
0.84162503,-119.9218,39.5239
0.73499995,-120.4549,38.57567
0.81875,-120.094,38.62627
0.73987496,-120.5208,38.8577
0.81275004,-120.1582,38.90858
0.838,-119.795,38.9581
0.81275004,-120.223,39.19109
0.8415,-119.8581,39.24089
0.83825004,-120.2885,39.4738
0.81374997,-119.9218,39.5239
0.97125006,-120.4549,38.57567
0.96750003,-120.094,38.62627
0.9725001,-120.5208,38.8577
0.9575,-120.1582,38.90858
0.915,-119.795,38.9581
0.97875,-120.223,39.19109
0.92499995,-119.8581,39.24089
0.97,-120.2885,39.4738
0.9375,-119.9218,39.5239
0.92675,-120.4549,38.57567
0.9406251,-120.094,38.62627
0.9413751,-120.5208,38.8577
0.94325006,-120.1582,38.90858
0.91025007,-119.795,38.9581
0.954625,-120.223,39.19109
0.92637503,-119.8581,39.24089
0.9561251,-120.2885,39.4738
0.9080001,-119.9218,39.5239
0.9125,-120.4549,38.57567
0.88799995,-120.094,38.62627
0.91400003,-120.5208,38.8577
0.88487506,-120.1582,38.90858
0.84425,-119.795,38.9581
0.91800004,-120.223,39.19109
0.86324996,-119.8581,39.24089
0.90462506,-120.2885,39.4738
0.854625,-119.9218,39.5239
0.91375,-120.4549,38.57567
0.93500006,-120.094,38.62627
0.93499994,-120.5208,38.8577
0.9225,-120.1582,38.90858
0.8775,-119.795,38.9581
0.95000005,-120.223,39.19109
0.89375,-119.8581,39.24089
0.93625003,-120.2885,39.4738
0.86750007,-119.9218,39.5239
0.89462507,-120.4549,38.57567
0.898625,-120.094,38.62627
0.90700006,-120.5208,38.8577
0.90187496,-120.1582,38.90858
0.884,-119.795,38.9581
0.934,-120.223,39.19109
0.899125,-119.8581,39.24089
0.92450005,-120.2885,39.4738
0.88262504,-119.9218,39.5239
0.867,-120.4549,38.57567
0.90987504,-120.094,38.62627
0.896875,-120.5208,38.8577
0.913375,-120.1582,38.90858
0.87337506,-119.795,38.9581
0.93649995,-120.223,39.19109
0.894,-119.8581,39.24089
0.93987507,-120.2885,39.4738
0.87187505,-119.9218,39.5239
0.843625,-120.4549,38.57567
0.869375,-120.094,38.62627
0.870875,-120.5208,38.8577
0.8746251,-120.1582,38.90858
0.838125,-119.795,38.9581
0.91400003,-120.223,39.19109
0.85800004,-119.8581,39.24089
0.9115,-120.2885,39.4738
0.837875,-119.9218,39.5239
0.91524994,-120.4549,38.57567
0.93974996,-120.094,38.62627
0.91487503,-120.5208,38.8577
0.92199993,-120.1582,38.90858
0.87987494,-119.795,38.9581
0.94224995,-120.223,39.19109
0.90050006,-119.8581,39.24089
0.93975,-120.2885,39.4738
0.90400004,-119.9218,39.5239
0.83000004,-120.4549,38.57567
0.91375005,-120.094,38.62627
0.83375007,-120.5208,38.8577
0.91125,-120.1582,38.90858
0.9075,-119.795,38.9581
0.8925,-120.223,39.19109
0.9250001,-119.8581,39.24089
0.93250006,-120.2885,39.4738
0.91125005,-119.9218,39.5239
0.81100005,-120.4549,38.57567
0.88737506,-120.094,38.62627
0.80937505,-120.5208,38.8577
0.87962496,-120.1582,38.90858
0.8853749,-119.795,38.9581
0.8647499,-120.223,39.19109
0.897125,-119.8581,39.24089
0.910875,-120.2885,39.4738
0.88537496,-119.9218,39.5239
0.85975003,-120.4549,38.57567
0.94687504,-120.094,38.62627
0.8615,-120.5208,38.8577
0.93925005,-120.1582,38.90858
0.933,-119.795,38.9581
0.914375,-120.223,39.19109
0.94049996,-119.8581,39.24089
0.9555,-120.2885,39.4738
0.918125,-119.9218,39.5239
0.78875,-120.4549,38.57567
0.84000003,-120.094,38.62627
0.77875006,-120.5208,38.8577
0.84000003,-120.1582,38.90858
0.8725,-119.795,38.9581
0.83375,-120.223,39.19109
0.8625,-119.8581,39.24089
0.8625,-120.2885,39.4738
0.84875,-119.9218,39.5239
0.80625004,-120.4549,38.57567
0.8325,-120.094,38.62627
0.82125,-120.5208,38.8577
0.82250005,-120.1582,38.90858
0.82500005,-119.795,38.9581
0.8487501,-120.223,39.19109
0.8262501,-119.8581,39.24089
0.8525,-120.2885,39.4738
0.8175,-119.9218,39.5239
0.84125006,-120.4549,38.57567
0.865,-120.094,38.62627
0.86375004,-120.5208,38.8577
0.84625006,-120.1582,38.90858
0.8425001,-119.795,38.9581
0.88,-120.223,39.19109
0.84375,-119.8581,39.24089
0.87,-120.2885,39.4738
0.83375007,-119.9218,39.5239
0.97537506,-120.4549,38.57567
0.97362506,-120.094,38.62627
0.970625,-120.5208,38.8577
0.9611251,-120.1582,38.90858
0.93437505,-119.795,38.9581
0.97487503,-120.223,39.19109
0.94350004,-119.8581,39.24089
0.97075003,-120.2885,39.4738
0.9158751,-119.9218,39.5239
0.867,-120.4549,38.57567
0.8253751,-120.094,38.62627
0.831,-120.5208,38.8577
0.814625,-120.1582,38.90858
0.86112505,-119.795,38.9581
0.8185,-120.223,39.19109
0.84275,-119.8581,39.24089
0.83787507,-120.2885,39.4738
0.8286251,-119.9218,39.5239
0.76375,-120.4549,38.57567
0.763,-120.094,38.62627
0.701125,-120.5208,38.8577
0.760375,-120.1582,38.90858
0.79387504,-119.795,38.9581
0.745125,-120.223,39.19109
0.78975004,-119.8581,39.24089
0.7885,-120.2885,39.4738
0.77275,-119.9218,39.5239
0.668375,-120.4549,38.57567
0.749625,-120.094,38.62627
0.668,-120.5208,38.8577
0.71700007,-120.1582,38.90858
0.74899995,-119.795,38.9581
0.7235,-120.223,39.19109
0.73637503,-119.8581,39.24089
0.74325,-120.2885,39.4738
0.713,-119.9218,39.5239
0.80937505,-120.4549,38.57567
0.8385,-120.094,38.62627
0.8135,-120.5208,38.8577
0.81375,-120.1582,38.90858
0.7845,-119.795,38.9581
0.840875,-120.223,39.19109
0.795,-119.8581,39.24089
0.8345,-120.2885,39.4738
0.764125,-119.9218,39.5239
0.89625007,-120.4549,38.57567
0.9312501,-120.094,38.62627
0.89250004,-120.5208,38.8577
0.92875004,-120.1582,38.90858
0.90999997,-119.795,38.9581
0.915,-120.223,39.19109
0.91375005,-119.8581,39.24089
0.94125,-120.2885,39.4738
0.8875,-119.9218,39.5239
